"fiscal_year","county","region","gender","race_ethnicity","age","type_of_substitute_care","placement_type","relative_placement","children_in_subsitute_care_on_31_august"
"2021","Archer","2-Abilene","Male","Anglo","10","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Archer","2-Abilene","Male","Anglo","11","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Archer","2-Abilene","Male","Anglo","13","Other Substitute Care","Kinship Care","Relative","1"
"2021","Archer","2-Abilene","Male","Anglo","16","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","African American","9","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","African American","12","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","2","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","3","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","7","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Female","Anglo","8","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Anglo","11","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","0","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","0","Foster Care","DFPS Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","0","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","1","Foster Care","DFPS Relative Foster Home","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","1","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","2","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","3","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","4","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","5","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","6","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","7","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","7","Other Substitute Care","Kinship Care","Relative","3"
"2021","Atascosa","8-San Antonio","Female","Hispanic","8","Other Substitute Care","CPA Adoptive Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","8","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","8","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","9","Foster Care","CPA Relative Foster Home","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","9","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","10","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","10","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","10","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","10","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","11","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","11","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","11","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","12","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","12","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","12","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","12","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","13","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","13","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","14","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","14","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","14","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","14","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Female","Hispanic","15","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","15","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","16","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","16","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","16","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","17","Other Substitute Care","CPA Adoptive Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","17","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Female","Hispanic","17","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","African American","5","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","African American","6","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","0","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","2","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","4","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","6","Foster Care","CPA Non-Relative Foster Home","Non-Relative","3"
"2021","Atascosa","8-San Antonio","Male","Anglo","8","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","11","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Anglo","15","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","0","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","0","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","0","Other Substitute Care","Kinship Care","Relative","4"
"2021","Atascosa","8-San Antonio","Male","Hispanic","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","1","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","1","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","2","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","3","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","4","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","5","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","6","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","6","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","6","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","7","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","7","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","8","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","8","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","8","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","9","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","10","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","10","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","10","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","11","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","12","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","13","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","13","Other Substitute Care","Kinship Care","Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","13","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","13","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","14","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Atascosa","8-San Antonio","Male","Hispanic","14","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","14","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","15","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","15","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","15","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","15","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","16","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","17","Other Substitute Care","Kinship Care","Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","17","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","18","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Hispanic","20","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Other","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Atascosa","8-San Antonio","Male","Other","11","Other Substitute Care","CPA Adoptive Home","Non-Relative","1"
"2021","Austin","6-Houston","Female","African American","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Female","African American","17","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Austin","6-Houston","Female","Anglo","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Female","Anglo","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Female","Anglo","15","Other Substitute Care","Kinship Care","Relative","1"
"2021","Austin","6-Houston","Female","Hispanic","0","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Austin","6-Houston","Female","Hispanic","4","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","African American","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","African American","0","Other Substitute Care","Kinship Care","Relative","1"
"2021","Austin","6-Houston","Male","African American","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","African American","5","Other Substitute Care","Kinship Care","Relative","1"
"2021","Austin","6-Houston","Male","African American","7","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","African American","11","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","Anglo","4","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","Anglo","17","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Austin","6-Houston","Male","Hispanic","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Austin","6-Houston","Male","Hispanic","6","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Anglo","9","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Anglo","10","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Anglo","12","Other Substitute Care","CPA Adoptive Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Anglo","13","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","4","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","7","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","7","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","9","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","11","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","13","Other Substitute Care","DFPS Adoptive Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Female","Hispanic","16","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","8","Other Substitute Care","DFPS Adoptive Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","10","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","14","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","14","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","15","Other Substitute Care","DFPS Adoptive Home","Non-Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","15","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bailey","1-Lubbock","Male","Hispanic","16","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","3","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bandera","8-San Antonio","Female","Anglo","6","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","7","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","8","Foster Care","DFPS Relative Foster Home","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","12","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","14","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","15","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","15","Other Substitute Care","DFPS Adoptive Home","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","16","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Anglo","16","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","1","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","4","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","9","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","16","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Female","Hispanic","17","Foster Care","Residential Treatment Center","Non-Relative","2"
"2021","Bandera","8-San Antonio","Male","Anglo","0","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bandera","8-San Antonio","Male","Anglo","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Bandera","8-San Antonio","Male","Anglo","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Male","Anglo","1","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Anglo","3","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Anglo","4","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Anglo","5","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bandera","8-San Antonio","Male","Anglo","12","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","11","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","13","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","16","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Hispanic","17","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Bandera","8-San Antonio","Male","Other","0","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","African American","1","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","African American","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","7","Other Substitute Care","Kinship Care","Relative","3"
"2021","Bastrop","7-Austin","Female","African American","12","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","13","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","14","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","14","Other Substitute Care","Other Substitute Care","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","African American","16","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","African American","16","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","African American","16","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","0","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Anglo","1","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","3"
"2021","Bastrop","7-Austin","Female","Anglo","3","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","3","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","4","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Anglo","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","9","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","10","Other Substitute Care","CPA Adoptive Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","12","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","15","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bastrop","7-Austin","Female","Anglo","16","Foster Care","Basic Child Care","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","0","Other Substitute Care","Kinship Care","Relative","3"
"2021","Bastrop","7-Austin","Female","Hispanic","1","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","1","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","2","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","3","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","4","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","5","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","5","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","5","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","6","Foster Care","CPA Relative Foster Home","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","7","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","8","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","9","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","10","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","13","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","14","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","14","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","15","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","15","Foster Care","Other Foster Care","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","16","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","16","Foster Care","Residential Treatment Center","Non-Relative","2"
"2021","Bastrop","7-Austin","Female","Hispanic","17","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Female","Hispanic","17","Foster Care","Residential Treatment Center","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Other","0","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Other","12","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Other","14","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Female","Other","18","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Male","African American","0","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Male","African American","1","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Male","African American","2","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Male","African American","3","Foster Care","DFPS Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Male","African American","4","Foster Care","CPA Non-Relative Foster Home","Non-Relative","1"
"2021","Bastrop","7-Austin","Male","African American","4","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Male","African American","5","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Male","African American","6","Foster Care","CPA Non-Relative Foster Home","Non-Relative","2"
"2021","Bastrop","7-Austin","Male","African American","7","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Male","African American","8","Other Substitute Care","Kinship Care","Relative","2"
"2021","Bastrop","7-Austin","Male","African American","11","Other Substitute Care","Kinship Care","Relative","1"
"2021","Bastrop","7-Austin","Male","African American","12","Foster Care","Emergency Shelter","Non-Relative","1"
"2021","Bastrop","7-Austin","Male","African American","12","Foster Care","Other Foster Care","Non-Relative","1"
