"fiscal_year","region","client_age_group","client_race_ethnicity","client_gender","reason","clients"
"2021","3-Arlington","65 and Older","Hispanic","Female","Men Health Neg.","7"
"2021","3-Arlington","65 and Older","Hispanic","Female","Physical Abuse","62"
"2021","3-Arlington","65 and Older","Hispanic","Female","Physical Neglect","290"
"2021","3-Arlington","65 and Older","Hispanic","Female","Sexual Abuse","2"
"2021","3-Arlington","65 and Older","Hispanic","Male","Emot/Verbl Abuse","29"
"2021","3-Arlington","65 and Older","Hispanic","Male","Exploitation","29"
"2021","3-Arlington","65 and Older","Hispanic","Male","Medical Neglect","73"
"2021","3-Arlington","65 and Older","Hispanic","Male","Men Health Neg.","9"
"2021","3-Arlington","65 and Older","Hispanic","Male","Physical Abuse","46"
"2021","3-Arlington","65 and Older","Hispanic","Male","Physical Neglect","226"
"2021","3-Arlington","65 and Older","Hispanic","Male","Sexual Abuse","1"
"2021","3-Arlington","65 and Older","Hispanic","Unknown","Emot/Verbl Abuse","1"
"2021","3-Arlington","65 and Older","Hispanic","Unknown","Exploitation","1"
"2021","3-Arlington","65 and Older","Hispanic","Unknown","Medical Neglect","1"
"2021","3-Arlington","65 and Older","Hispanic","Unknown","Physical Abuse","1"
"2021","3-Arlington","65 and Older","Hispanic","Unknown","Physical Neglect","5"
"2021","3-Arlington","65 and Older","Native American","Female","Physical Neglect","1"
"2021","3-Arlington","65 and Older","Native American","Male","Medical Neglect","1"
"2021","3-Arlington","65 and Older","Native American","Male","Physical Neglect","2"
"2021","3-Arlington","65 and Older","Other","Female","Emot/Verbl Abuse","24"
"2021","3-Arlington","65 and Older","Other","Female","Exploitation","48"
"2021","3-Arlington","65 and Older","Other","Female","Medical Neglect","43"
"2021","3-Arlington","65 and Older","Other","Female","Men Health Neg.","14"
"2021","3-Arlington","65 and Older","Other","Female","Physical Abuse","32"
"2021","3-Arlington","65 and Older","Other","Female","Physical Neglect","254"
"2021","3-Arlington","65 and Older","Other","Female","Sexual Abuse","3"
"2021","3-Arlington","65 and Older","Other","Male","Emot/Verbl Abuse","28"
"2021","3-Arlington","65 and Older","Other","Male","Exploitation","40"
"2021","3-Arlington","65 and Older","Other","Male","Medical Neglect","50"
"2021","3-Arlington","65 and Older","Other","Male","Men Health Neg.","5"
"2021","3-Arlington","65 and Older","Other","Male","Physical Abuse","20"
"2021","3-Arlington","65 and Older","Other","Male","Physical Neglect","214"
"2021","3-Arlington","65 and Older","Other","Unknown","Emot/Verbl Abuse","1"
"2021","3-Arlington","65 and Older","Other","Unknown","Exploitation","6"
"2021","3-Arlington","65 and Older","Other","Unknown","Physical Abuse","1"
"2021","3-Arlington","65 and Older","Other","Unknown","Physical Neglect","8"
"2021","3-Arlington","Unknown","Anglo","Male","Physical Neglect","1"
"2021","4-Tyler","18-64 with Disability","African American","Female","Emot/Verbl Abuse","3"
"2021","4-Tyler","18-64 with Disability","African American","Female","Exploitation","5"
"2021","4-Tyler","18-64 with Disability","African American","Female","Medical Neglect","24"
"2021","4-Tyler","18-64 with Disability","African American","Female","Men Health Neg.","3"
"2021","4-Tyler","18-64 with Disability","African American","Female","Physical Abuse","11"
"2021","4-Tyler","18-64 with Disability","African American","Female","Physical Neglect","81"
"2021","4-Tyler","18-64 with Disability","African American","Female","Sexual Abuse","3"
"2021","4-Tyler","18-64 with Disability","African American","Male","Emot/Verbl Abuse","6"
"2021","4-Tyler","18-64 with Disability","African American","Male","Exploitation","9"
"2021","4-Tyler","18-64 with Disability","African American","Male","Medical Neglect","22"
"2021","4-Tyler","18-64 with Disability","African American","Male","Men Health Neg.","1"
"2021","4-Tyler","18-64 with Disability","African American","Male","Physical Abuse","4"
"2021","4-Tyler","18-64 with Disability","African American","Male","Physical Neglect","82"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Emot/Verbl Abuse","21"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Exploitation","15"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Medical Neglect","57"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Men Health Neg.","7"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Physical Abuse","29"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Physical Neglect","217"
"2021","4-Tyler","18-64 with Disability","Anglo","Female","Sexual Abuse","6"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Emot/Verbl Abuse","5"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Exploitation","6"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Medical Neglect","48"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Men Health Neg.","8"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Physical Abuse","12"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Physical Neglect","174"
"2021","4-Tyler","18-64 with Disability","Anglo","Male","Sexual Abuse","1"
"2021","4-Tyler","18-64 with Disability","Asian","Male","Physical Neglect","1"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Emot/Verbl Abuse","3"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Medical Neglect","2"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Men Health Neg.","1"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Physical Abuse","3"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Physical Neglect","9"
"2021","4-Tyler","18-64 with Disability","Hispanic","Female","Sexual Abuse","1"
"2021","4-Tyler","18-64 with Disability","Hispanic","Male","Exploitation","1"
"2021","4-Tyler","18-64 with Disability","Hispanic","Male","Physical Abuse","1"
"2021","4-Tyler","18-64 with Disability","Hispanic","Male","Physical Neglect","11"
"2021","4-Tyler","18-64 with Disability","Other","Female","Emot/Verbl Abuse","1"
"2021","4-Tyler","18-64 with Disability","Other","Female","Exploitation","1"
"2021","4-Tyler","18-64 with Disability","Other","Female","Medical Neglect","4"
"2021","4-Tyler","18-64 with Disability","Other","Female","Physical Abuse","2"
"2021","4-Tyler","18-64 with Disability","Other","Female","Physical Neglect","10"
"2021","4-Tyler","18-64 with Disability","Other","Male","Emot/Verbl Abuse","2"
"2021","4-Tyler","18-64 with Disability","Other","Male","Exploitation","2"
"2021","4-Tyler","18-64 with Disability","Other","Male","Medical Neglect","1"
"2021","4-Tyler","18-64 with Disability","Other","Male","Men Health Neg.","2"
"2021","4-Tyler","18-64 with Disability","Other","Male","Physical Abuse","1"
"2021","4-Tyler","18-64 with Disability","Other","Male","Physical Neglect","11"
"2021","4-Tyler","65 and Older","African American","Female","Emot/Verbl Abuse","8"
"2021","4-Tyler","65 and Older","African American","Female","Exploitation","14"
"2021","4-Tyler","65 and Older","African American","Female","Medical Neglect","39"
"2021","4-Tyler","65 and Older","African American","Female","Men Health Neg.","7"
"2021","4-Tyler","65 and Older","African American","Female","Physical Abuse","12"
"2021","4-Tyler","65 and Older","African American","Female","Physical Neglect","177"
"2021","4-Tyler","65 and Older","African American","Female","Sexual Abuse","1"
"2021","4-Tyler","65 and Older","African American","Male","Emot/Verbl Abuse","9"
"2021","4-Tyler","65 and Older","African American","Male","Exploitation","16"
"2021","4-Tyler","65 and Older","African American","Male","Medical Neglect","41"
"2021","4-Tyler","65 and Older","African American","Male","Men Health Neg.","1"
"2021","4-Tyler","65 and Older","African American","Male","Physical Abuse","14"
"2021","4-Tyler","65 and Older","African American","Male","Physical Neglect","172"
"2021","4-Tyler","65 and Older","African American","Male","Sexual Abuse","1"
"2021","4-Tyler","65 and Older","African American","Unknown","Physical Neglect","1"
"2021","4-Tyler","65 and Older","Anglo","Female","Emot/Verbl Abuse","67"
"2021","4-Tyler","65 and Older","Anglo","Female","Exploitation","67"
"2021","4-Tyler","65 and Older","Anglo","Female","Medical Neglect","159"
"2021","4-Tyler","65 and Older","Anglo","Female","Men Health Neg.","20"
"2021","4-Tyler","65 and Older","Anglo","Female","Physical Abuse","58"
"2021","4-Tyler","65 and Older","Anglo","Female","Physical Neglect","665"
"2021","4-Tyler","65 and Older","Anglo","Female","Sexual Abuse","2"
"2021","4-Tyler","65 and Older","Anglo","Male","Emot/Verbl Abuse","32"
"2021","4-Tyler","65 and Older","Anglo","Male","Exploitation","51"
"2021","4-Tyler","65 and Older","Anglo","Male","Medical Neglect","114"
"2021","4-Tyler","65 and Older","Anglo","Male","Men Health Neg.","21"
"2021","4-Tyler","65 and Older","Anglo","Male","Physical Abuse","47"
"2021","4-Tyler","65 and Older","Anglo","Male","Physical Neglect","501"
"2021","4-Tyler","65 and Older","Anglo","Unknown","Emot/Verbl Abuse","1"
"2021","4-Tyler","65 and Older","Anglo","Unknown","Medical Neglect","4"
"2021","4-Tyler","65 and Older","Anglo","Unknown","Men Health Neg.","2"
"2021","4-Tyler","65 and Older","Anglo","Unknown","Physical Abuse","1"
"2021","4-Tyler","65 and Older","Anglo","Unknown","Physical Neglect","8"
"2021","4-Tyler","65 and Older","Asian","Female","Physical Abuse","1"
"2021","4-Tyler","65 and Older","Asian","Male","Physical Neglect","1"
"2021","4-Tyler","65 and Older","Asian","Unknown","Physical Neglect","1"
"2021","4-Tyler","65 and Older","Hispanic","Female","Emot/Verbl Abuse","4"
"2021","4-Tyler","65 and Older","Hispanic","Female","Exploitation","4"
"2021","4-Tyler","65 and Older","Hispanic","Female","Physical Abuse","3"
"2021","4-Tyler","65 and Older","Hispanic","Female","Physical Neglect","25"
"2021","4-Tyler","65 and Older","Hispanic","Male","Emot/Verbl Abuse","2"
"2021","4-Tyler","65 and Older","Hispanic","Male","Exploitation","2"
"2021","4-Tyler","65 and Older","Hispanic","Male","Medical Neglect","5"
"2021","4-Tyler","65 and Older","Hispanic","Male","Physical Abuse","2"
"2021","4-Tyler","65 and Older","Hispanic","Male","Physical Neglect","20"
"2021","4-Tyler","65 and Older","Native American","Female","Physical Neglect","3"
"2021","4-Tyler","65 and Older","Other","Female","Emot/Verbl Abuse","2"
"2021","4-Tyler","65 and Older","Other","Female","Exploitation","3"
"2021","4-Tyler","65 and Older","Other","Female","Medical Neglect","5"
"2021","4-Tyler","65 and Older","Other","Female","Physical Abuse","3"
"2021","4-Tyler","65 and Older","Other","Female","Physical Neglect","35"
"2021","4-Tyler","65 and Older","Other","Male","Emot/Verbl Abuse","2"
"2021","4-Tyler","65 and Older","Other","Male","Exploitation","13"
"2021","4-Tyler","65 and Older","Other","Male","Medical Neglect","10"
"2021","4-Tyler","65 and Older","Other","Male","Men Health Neg.","1"
"2021","4-Tyler","65 and Older","Other","Male","Physical Abuse","3"
"2021","4-Tyler","65 and Older","Other","Male","Physical Neglect","34"
"2021","4-Tyler","65 and Older","Other","Unknown","Medical Neglect","3"
"2021","4-Tyler","65 and Older","Other","Unknown","Physical Abuse","3"
"2021","4-Tyler","65 and Older","Other","Unknown","Physical Neglect","2"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Emot/Verbl Abuse","1"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Exploitation","6"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Medical Neglect","23"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Physical Abuse","7"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Physical Neglect","97"
"2021","5-Beaumont","18-64 with Disability","African American","Female","Sexual Abuse","1"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Emot/Verbl Abuse","6"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Exploitation","3"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Medical Neglect","22"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Men Health Neg.","5"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Physical Abuse","2"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Physical Neglect","83"
"2021","5-Beaumont","18-64 with Disability","African American","Male","Sexual Abuse","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Emot/Verbl Abuse","5"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Exploitation","6"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Medical Neglect","35"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Men Health Neg.","3"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Physical Abuse","7"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Physical Neglect","127"
"2021","5-Beaumont","18-64 with Disability","Anglo","Female","Sexual Abuse","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Emot/Verbl Abuse","6"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Exploitation","11"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Medical Neglect","32"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Men Health Neg.","3"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Physical Abuse","12"
"2021","5-Beaumont","18-64 with Disability","Anglo","Male","Physical Neglect","109"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Emot/Verbl Abuse","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Exploitation","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Medical Neglect","2"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Men Health Neg.","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Physical Abuse","1"
"2021","5-Beaumont","18-64 with Disability","Anglo","Unknown","Physical Neglect","2"
"2021","5-Beaumont","18-64 with Disability","Hispanic","Female","Medical Neglect","2"
"2021","5-Beaumont","18-64 with Disability","Hispanic","Female","Men Health Neg.","1"
"2021","5-Beaumont","18-64 with Disability","Hispanic","Female","Physical Neglect","7"
"2021","5-Beaumont","18-64 with Disability","Hispanic","Male","Physical Neglect","9"
"2021","5-Beaumont","18-64 with Disability","Other","Female","Exploitation","1"
"2021","5-Beaumont","18-64 with Disability","Other","Female","Medical Neglect","7"
"2021","5-Beaumont","18-64 with Disability","Other","Female","Physical Neglect","15"
"2021","5-Beaumont","18-64 with Disability","Other","Male","Emot/Verbl Abuse","1"
"2021","5-Beaumont","18-64 with Disability","Other","Male","Exploitation","2"
"2021","5-Beaumont","18-64 with Disability","Other","Male","Medical Neglect","1"
"2021","5-Beaumont","18-64 with Disability","Other","Male","Men Health Neg.","1"
"2021","5-Beaumont","18-64 with Disability","Other","Male","Physical Neglect","13"
"2021","5-Beaumont","18-64 with Disability","Other","Unknown","Exploitation","1"
"2021","5-Beaumont","18-64 with Disability","Other","Unknown","Medical Neglect","1"
"2021","5-Beaumont","18-64 with Disability","Other","Unknown","Physical Neglect","1"
"2021","5-Beaumont","65 and Older","African American","Female","Emot/Verbl Abuse","3"
"2021","5-Beaumont","65 and Older","African American","Female","Exploitation","10"
"2021","5-Beaumont","65 and Older","African American","Female","Medical Neglect","33"
"2021","5-Beaumont","65 and Older","African American","Female","Men Health Neg.","6"
"2021","5-Beaumont","65 and Older","African American","Female","Physical Abuse","9"
"2021","5-Beaumont","65 and Older","African American","Female","Physical Neglect","197"
"2021","5-Beaumont","65 and Older","African American","Male","Emot/Verbl Abuse","3"
"2021","5-Beaumont","65 and Older","African American","Male","Exploitation","12"
"2021","5-Beaumont","65 and Older","African American","Male","Medical Neglect","37"
"2021","5-Beaumont","65 and Older","African American","Male","Men Health Neg.","4"
"2021","5-Beaumont","65 and Older","African American","Male","Physical Abuse","5"
"2021","5-Beaumont","65 and Older","African American","Male","Physical Neglect","145"
"2021","5-Beaumont","65 and Older","African American","Unknown","Medical Neglect","1"
"2021","5-Beaumont","65 and Older","African American","Unknown","Physical Neglect","2"
"2021","5-Beaumont","65 and Older","Anglo","Female","Emot/Verbl Abuse","20"
"2021","5-Beaumont","65 and Older","Anglo","Female","Exploitation","20"
"2021","5-Beaumont","65 and Older","Anglo","Female","Medical Neglect","89"
"2021","5-Beaumont","65 and Older","Anglo","Female","Men Health Neg.","19"
"2021","5-Beaumont","65 and Older","Anglo","Female","Physical Abuse","29"
"2021","5-Beaumont","65 and Older","Anglo","Female","Physical Neglect","320"
"2021","5-Beaumont","65 and Older","Anglo","Female","Sexual Abuse","5"
"2021","5-Beaumont","65 and Older","Anglo","Male","Emot/Verbl Abuse","15"
"2021","5-Beaumont","65 and Older","Anglo","Male","Exploitation","24"
"2021","5-Beaumont","65 and Older","Anglo","Male","Medical Neglect","88"
"2021","5-Beaumont","65 and Older","Anglo","Male","Men Health Neg.","17"
"2021","5-Beaumont","65 and Older","Anglo","Male","Physical Abuse","19"
"2021","5-Beaumont","65 and Older","Anglo","Male","Physical Neglect","308"
"2021","5-Beaumont","65 and Older","Anglo","Male","Sexual Abuse","1"
"2021","5-Beaumont","65 and Older","Anglo","Unknown","Medical Neglect","3"
"2021","5-Beaumont","65 and Older","Anglo","Unknown","Physical Neglect","3"
"2021","5-Beaumont","65 and Older","Hispanic","Female","Emot/Verbl Abuse","1"
"2021","5-Beaumont","65 and Older","Hispanic","Female","Exploitation","2"
"2021","5-Beaumont","65 and Older","Hispanic","Female","Medical Neglect","3"
"2021","5-Beaumont","65 and Older","Hispanic","Female","Men Health Neg.","1"
"2021","5-Beaumont","65 and Older","Hispanic","Female","Physical Neglect","11"
"2021","5-Beaumont","65 and Older","Hispanic","Male","Emot/Verbl Abuse","4"
"2021","5-Beaumont","65 and Older","Hispanic","Male","Exploitation","3"
"2021","5-Beaumont","65 and Older","Hispanic","Male","Medical Neglect","3"
"2021","5-Beaumont","65 and Older","Hispanic","Male","Physical Abuse","4"
"2021","5-Beaumont","65 and Older","Hispanic","Male","Physical Neglect","11"
"2021","5-Beaumont","65 and Older","Other","Female","Emot/Verbl Abuse","3"
"2021","5-Beaumont","65 and Older","Other","Female","Exploitation","7"
"2021","5-Beaumont","65 and Older","Other","Female","Medical Neglect","11"
"2021","5-Beaumont","65 and Older","Other","Female","Physical Abuse","4"
"2021","5-Beaumont","65 and Older","Other","Female","Physical Neglect","38"
"2021","5-Beaumont","65 and Older","Other","Male","Emot/Verbl Abuse","3"
"2021","5-Beaumont","65 and Older","Other","Male","Exploitation","6"
"2021","5-Beaumont","65 and Older","Other","Male","Medical Neglect","4"
"2021","5-Beaumont","65 and Older","Other","Male","Men Health Neg.","1"
"2021","5-Beaumont","65 and Older","Other","Male","Physical Abuse","5"
"2021","5-Beaumont","65 and Older","Other","Male","Physical Neglect","30"
"2021","5-Beaumont","65 and Older","Other","Male","Sexual Abuse","1"
"2021","5-Beaumont","Unknown","African American","Female","Physical Neglect","1"
"2021","6-Houston","18-64 with Disability","African American","Female","Emot/Verbl Abuse","24"
"2021","6-Houston","18-64 with Disability","African American","Female","Exploitation","27"
"2021","6-Houston","18-64 with Disability","African American","Female","Medical Neglect","129"
"2021","6-Houston","18-64 with Disability","African American","Female","Men Health Neg.","26"
"2021","6-Houston","18-64 with Disability","African American","Female","Physical Abuse","44"
"2021","6-Houston","18-64 with Disability","African American","Female","Physical Neglect","464"
"2021","6-Houston","18-64 with Disability","African American","Female","Sexual Abuse","9"
"2021","6-Houston","18-64 with Disability","African American","Male","Emot/Verbl Abuse","13"
"2021","6-Houston","18-64 with Disability","African American","Male","Exploitation","35"
"2021","6-Houston","18-64 with Disability","African American","Male","Medical Neglect","113"
"2021","6-Houston","18-64 with Disability","African American","Male","Men Health Neg.","20"
"2021","6-Houston","18-64 with Disability","African American","Male","Physical Abuse","36"
"2021","6-Houston","18-64 with Disability","African American","Male","Physical Neglect","415"
"2021","6-Houston","18-64 with Disability","African American","Male","Sexual Abuse","3"
"2021","6-Houston","18-64 with Disability","African American","Unknown","Medical Neglect","3"
"2021","6-Houston","18-64 with Disability","African American","Unknown","Physical Neglect","2"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Emot/Verbl Abuse","47"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Exploitation","33"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Medical Neglect","145"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Men Health Neg.","21"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Physical Abuse","58"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Physical Neglect","473"
"2021","6-Houston","18-64 with Disability","Anglo","Female","Sexual Abuse","7"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Emot/Verbl Abuse","16"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Exploitation","25"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Medical Neglect","124"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Men Health Neg.","19"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Physical Abuse","29"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Physical Neglect","438"
"2021","6-Houston","18-64 with Disability","Anglo","Male","Sexual Abuse","2"
"2021","6-Houston","18-64 with Disability","Anglo","Unknown","Medical Neglect","3"
"2021","6-Houston","18-64 with Disability","Anglo","Unknown","Physical Neglect","4"
"2021","6-Houston","18-64 with Disability","Asian","Female","Emot/Verbl Abuse","1"
"2021","6-Houston","18-64 with Disability","Asian","Female","Medical Neglect","6"
"2021","6-Houston","18-64 with Disability","Asian","Female","Men Health Neg.","4"
"2021","6-Houston","18-64 with Disability","Asian","Female","Physical Abuse","2"
"2021","6-Houston","18-64 with Disability","Asian","Female","Physical Neglect","17"
"2021","6-Houston","18-64 with Disability","Asian","Male","Exploitation","1"
"2021","6-Houston","18-64 with Disability","Asian","Male","Medical Neglect","1"
"2021","6-Houston","18-64 with Disability","Asian","Male","Men Health Neg.","1"
"2021","6-Houston","18-64 with Disability","Asian","Male","Physical Abuse","3"
"2021","6-Houston","18-64 with Disability","Asian","Male","Physical Neglect","13"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Emot/Verbl Abuse","13"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Exploitation","11"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Medical Neglect","47"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Men Health Neg.","9"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Physical Abuse","23"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Physical Neglect","148"
"2021","6-Houston","18-64 with Disability","Hispanic","Female","Sexual Abuse","3"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Emot/Verbl Abuse","9"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Exploitation","14"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Medical Neglect","56"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Men Health Neg.","11"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Physical Abuse","20"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Physical Neglect","211"
"2021","6-Houston","18-64 with Disability","Hispanic","Male","Sexual Abuse","2"
"2021","6-Houston","18-64 with Disability","Hispanic","Unknown","Physical Neglect","3"
"2021","6-Houston","18-64 with Disability","Native American","Female","Men Health Neg.","1"
"2021","6-Houston","18-64 with Disability","Native American","Female","Physical Neglect","1"
"2021","6-Houston","18-64 with Disability","Other","Female","Emot/Verbl Abuse","3"
"2021","6-Houston","18-64 with Disability","Other","Female","Exploitation","11"
"2021","6-Houston","18-64 with Disability","Other","Female","Medical Neglect","18"
"2021","6-Houston","18-64 with Disability","Other","Female","Men Health Neg.","4"
"2021","6-Houston","18-64 with Disability","Other","Female","Physical Abuse","11"
"2021","6-Houston","18-64 with Disability","Other","Female","Physical Neglect","93"
"2021","6-Houston","18-64 with Disability","Other","Female","Sexual Abuse","5"
"2021","6-Houston","18-64 with Disability","Other","Male","Emot/Verbl Abuse","6"
"2021","6-Houston","18-64 with Disability","Other","Male","Exploitation","8"
"2021","6-Houston","18-64 with Disability","Other","Male","Medical Neglect","15"
"2021","6-Houston","18-64 with Disability","Other","Male","Men Health Neg.","3"
"2021","6-Houston","18-64 with Disability","Other","Male","Physical Abuse","7"
"2021","6-Houston","18-64 with Disability","Other","Male","Physical Neglect","86"
"2021","6-Houston","18-64 with Disability","Other","Male","Sexual Abuse","2"
"2021","6-Houston","18-64 with Disability","Other","Unknown","Exploitation","1"
"2021","6-Houston","18-64 with Disability","Other","Unknown","Medical Neglect","3"
"2021","6-Houston","18-64 with Disability","Other","Unknown","Physical Neglect","4"
"2021","6-Houston","65 and Older","African American","Female","Emot/Verbl Abuse","80"
"2021","6-Houston","65 and Older","African American","Female","Exploitation","128"
"2021","6-Houston","65 and Older","African American","Female","Medical Neglect","192"
"2021","6-Houston","65 and Older","African American","Female","Men Health Neg.","32"
"2021","6-Houston","65 and Older","African American","Female","Physical Abuse","125"
"2021","6-Houston","65 and Older","African American","Female","Physical Neglect","922"
"2021","6-Houston","65 and Older","African American","Female","Sexual Abuse","2"
"2021","6-Houston","65 and Older","African American","Male","Emot/Verbl Abuse","43"
"2021","6-Houston","65 and Older","African American","Male","Exploitation","102"
"2021","6-Houston","65 and Older","African American","Male","Medical Neglect","148"
"2021","6-Houston","65 and Older","African American","Male","Men Health Neg.","12"
"2021","6-Houston","65 and Older","African American","Male","Physical Abuse","60"
"2021","6-Houston","65 and Older","African American","Male","Physical Neglect","693"
"2021","6-Houston","65 and Older","African American","Unknown","Exploitation","3"
"2021","6-Houston","65 and Older","African American","Unknown","Physical Neglect","4"
"2021","6-Houston","65 and Older","Anglo","Female","Emot/Verbl Abuse","164"
"2021","6-Houston","65 and Older","Anglo","Female","Exploitation","189"
"2021","6-Houston","65 and Older","Anglo","Female","Medical Neglect","370"
"2021","6-Houston","65 and Older","Anglo","Female","Men Health Neg.","70"
"2021","6-Houston","65 and Older","Anglo","Female","Physical Abuse","209"
"2021","6-Houston","65 and Older","Anglo","Female","Physical Neglect","1537"
"2021","6-Houston","65 and Older","Anglo","Female","Sexual Abuse","8"
"2021","6-Houston","65 and Older","Anglo","Male","Emot/Verbl Abuse","77"
"2021","6-Houston","65 and Older","Anglo","Male","Exploitation","134"
"2021","6-Houston","65 and Older","Anglo","Male","Medical Neglect","264"
"2021","6-Houston","65 and Older","Anglo","Male","Men Health Neg.","36"
"2021","6-Houston","65 and Older","Anglo","Male","Physical Abuse","128"
"2021","6-Houston","65 and Older","Anglo","Male","Physical Neglect","1073"
"2021","6-Houston","65 and Older","Anglo","Male","Sexual Abuse","1"
"2021","6-Houston","65 and Older","Anglo","Male","Unknown","0"
"2021","6-Houston","65 and Older","Anglo","Unknown","Exploitation","1"
"2021","6-Houston","65 and Older","Anglo","Unknown","Medical Neglect","2"
"2021","6-Houston","65 and Older","Anglo","Unknown","Physical Abuse","2"
"2021","6-Houston","65 and Older","Anglo","Unknown","Physical Neglect","8"
"2021","6-Houston","65 and Older","Asian","Female","Emot/Verbl Abuse","4"
"2021","6-Houston","65 and Older","Asian","Female","Exploitation","2"
"2021","6-Houston","65 and Older","Asian","Female","Medical Neglect","9"
"2021","6-Houston","65 and Older","Asian","Female","Men Health Neg.","3"
"2021","6-Houston","65 and Older","Asian","Female","Physical Abuse","15"
"2021","6-Houston","65 and Older","Asian","Female","Physical Neglect","56"
"2021","6-Houston","65 and Older","Asian","Male","Emot/Verbl Abuse","3"
"2021","6-Houston","65 and Older","Asian","Male","Exploitation","3"
"2021","6-Houston","65 and Older","Asian","Male","Medical Neglect","7"
"2021","6-Houston","65 and Older","Asian","Male","Men Health Neg.","2"
"2021","6-Houston","65 and Older","Asian","Male","Physical Abuse","6"
"2021","6-Houston","65 and Older","Asian","Male","Physical Neglect","41"
"2021","6-Houston","65 and Older","Hispanic","Female","Emot/Verbl Abuse","56"
"2021","6-Houston","65 and Older","Hispanic","Female","Exploitation","58"
"2021","6-Houston","65 and Older","Hispanic","Female","Medical Neglect","88"
"2021","6-Houston","65 and Older","Hispanic","Female","Men Health Neg.","10"
"2021","6-Houston","65 and Older","Hispanic","Female","Physical Abuse","80"
"2021","6-Houston","65 and Older","Hispanic","Female","Physical Neglect","388"
"2021","6-Houston","65 and Older","Hispanic","Female","Sexual Abuse","2"
