"fiscal_year","county","region","legal_status","legal_statuses_granted_during_fiscal_year"
"2021","Guadalupe","8-San Antonio","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Guadalupe","8-San Antonio","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Guadalupe","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","29"
"2021","Guadalupe","8-San Antonio","Temporary Managing Conservatorship","20"
"2021","Hale","1-Lubbock","Adoption","13"
"2021","Hale","1-Lubbock","DFPS Responsibility Terminated","26"
"2021","Hale","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Hale","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","13"
"2021","Hale","1-Lubbock","Temporary Managing Conservatorship","35"
"2021","Hall","1-Lubbock","Adoption","1"
"2021","Hall","1-Lubbock","DFPS Responsibility Terminated","6"
"2021","Hall","1-Lubbock","Temporary Managing Conservatorship","10"
"2021","Hamilton","7-Austin","DFPS Responsibility Terminated","8"
"2021","Hamilton","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Hamilton","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Hamilton","7-Austin","Temporary Managing Conservatorship","9"
"2021","Hansford","1-Lubbock","Temporary Managing Conservatorship","4"
"2021","Hardeman","2-Abilene","Adoption","1"
"2021","Hardeman","2-Abilene","DFPS Responsibility Terminated","1"
"2021","Hardeman","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Hardeman","2-Abilene","Temporary Managing Conservatorship","5"
"2021","Hardin","5-Beaumont","Adoption","9"
"2021","Hardin","5-Beaumont","DFPS Responsibility Terminated","63"
"2021","Hardin","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Hardin","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Hardin","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","18"
"2021","Hardin","5-Beaumont","Temporary Managing Conservatorship","57"
"2021","Harris","6-Houston","Adoption","402"
"2021","Harris","6-Houston","DFPS Responsibility Terminated","794"
"2021","Harris","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","136"
"2021","Harris","6-Houston","Permanent Managing Permanency One Parent's Rights Terminated","22"
"2021","Harris","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","329"
"2021","Harris","6-Houston","Temporary Managing Conservatorship","1058"
"2021","Harrison","4-Tyler","Adoption","10"
"2021","Harrison","4-Tyler","DFPS Responsibility Terminated","59"
"2021","Harrison","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Harrison","4-Tyler","Permanent Managing Permanency One Parent's Rights Terminated","4"
"2021","Harrison","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","14"
"2021","Harrison","4-Tyler","Temporary Managing Conservatorship","86"
"2021","Hartley","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Hartley","1-Lubbock","Temporary Managing Conservatorship","5"
"2021","Haskell","2-Abilene","Adoption","3"
"2021","Haskell","2-Abilene","DFPS Responsibility Terminated","10"
"2021","Haskell","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Haskell","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Haskell","2-Abilene","Possessory Conservatorship","1"
"2021","Haskell","2-Abilene","Temporary Managing Conservatorship","22"
"2021","Hays","7-Austin","Adoption","49"
"2021","Hays","7-Austin","DFPS Responsibility Terminated","127"
"2021","Hays","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","6"
"2021","Hays","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Hays","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","61"
"2021","Hays","7-Austin","Temporary Managing Conservatorship","187"
"2021","Hemphill","1-Lubbock","DFPS Responsibility Terminated","1"
"2021","Henderson","4-Tyler","Adoption","17"
"2021","Henderson","4-Tyler","DFPS Responsibility Terminated","162"
"2021","Henderson","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","16"
"2021","Henderson","4-Tyler","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Henderson","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","41"
"2021","Henderson","4-Tyler","Temporary Managing Conservatorship","94"
"2021","Hidalgo","11-Edinburg","Adoption","35"
"2021","Hidalgo","11-Edinburg","DFPS Responsibility Terminated","278"
"2021","Hidalgo","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","7"
"2021","Hidalgo","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Hidalgo","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","21"
"2021","Hidalgo","11-Edinburg","Temporary Managing Conservatorship","214"
"2021","Hill","7-Austin","Adoption","16"
"2021","Hill","7-Austin","DFPS Responsibility Terminated","41"
"2021","Hill","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Hill","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","24"
"2021","Hill","7-Austin","Temporary Managing Conservatorship","82"
"2021","Hockley","1-Lubbock","Adoption","10"
"2021","Hockley","1-Lubbock","DFPS Responsibility Terminated","15"
"2021","Hockley","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Hockley","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Hockley","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","19"
"2021","Hockley","1-Lubbock","Temporary Managing Conservatorship","35"
"2021","Hood","3-Arlington","Adoption","22"
"2021","Hood","3-Arlington","DFPS Responsibility Terminated","16"
"2021","Hood","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Hood","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","18"
"2021","Hood","3-Arlington","Temporary Managing Conservatorship","45"
"2021","Hopkins","4-Tyler","Adoption","9"
"2021","Hopkins","4-Tyler","DFPS Responsibility Terminated","32"
"2021","Hopkins","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","21"
"2021","Hopkins","4-Tyler","Temporary Managing Conservatorship","43"
"2021","Houston","5-Beaumont","Adoption","5"
"2021","Houston","5-Beaumont","DFPS Responsibility Terminated","13"
"2021","Houston","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Houston","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","14"
"2021","Houston","5-Beaumont","Temporary Managing Conservatorship","19"
"2021","Howard","9-Midland","Adoption","3"
"2021","Howard","9-Midland","DFPS Responsibility Terminated","45"
"2021","Howard","9-Midland","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Howard","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","6"
"2021","Howard","9-Midland","Temporary Managing Conservatorship","28"
"2021","Hunt","3-Arlington","Adoption","31"
"2021","Hunt","3-Arlington","DFPS Responsibility Terminated","81"
"2021","Hunt","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Hunt","3-Arlington","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Hunt","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","41"
"2021","Hunt","3-Arlington","Temporary Managing Conservatorship","111"
"2021","Hutchinson","1-Lubbock","Adoption","4"
"2021","Hutchinson","1-Lubbock","DFPS Responsibility Terminated","26"
"2021","Hutchinson","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Hutchinson","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","10"
"2021","Hutchinson","1-Lubbock","Temporary Managing Conservatorship","46"
"2021","Irion","9-Midland","DFPS Responsibility Terminated","4"
"2021","Irion","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Jack","2-Abilene","Adoption","1"
"2021","Jack","2-Abilene","DFPS Responsibility Terminated","5"
"2021","Jack","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Jack","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Jack","2-Abilene","Temporary Managing Conservatorship","8"
"2021","Jackson","8-San Antonio","Adoption","11"
"2021","Jackson","8-San Antonio","DFPS Responsibility Terminated","10"
"2021","Jackson","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","6"
"2021","Jackson","8-San Antonio","Temporary Managing Conservatorship","10"
"2021","Jasper","5-Beaumont","Adoption","12"
"2021","Jasper","5-Beaumont","DFPS Responsibility Terminated","16"
"2021","Jasper","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","14"
"2021","Jasper","5-Beaumont","Temporary Managing Conservatorship","36"
"2021","Jeff Davis","10-El Paso","DFPS Responsibility Terminated","2"
"2021","Jefferson","5-Beaumont","Adoption","59"
"2021","Jefferson","5-Beaumont","DFPS Responsibility Terminated","89"
"2021","Jefferson","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","15"
"2021","Jefferson","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","117"
"2021","Jefferson","5-Beaumont","Temporary Managing Conservatorship","246"
"2021","Jim Hogg","11-Edinburg","DFPS Responsibility Terminated","3"
"2021","Jim Hogg","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Jim Hogg","11-Edinburg","Temporary Managing Conservatorship","6"
"2021","Jim Wells","11-Edinburg","Adoption","5"
"2021","Jim Wells","11-Edinburg","DFPS Responsibility Terminated","39"
"2021","Jim Wells","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Jim Wells","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Jim Wells","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Jim Wells","11-Edinburg","Temporary Managing Conservatorship","53"
"2021","Johnson","3-Arlington","Adoption","31"
"2021","Johnson","3-Arlington","DFPS Responsibility Terminated","55"
"2021","Johnson","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Johnson","3-Arlington","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Johnson","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","46"
"2021","Johnson","3-Arlington","Temporary Managing Conservatorship","97"
"2021","Jones","2-Abilene","Adoption","9"
"2021","Jones","2-Abilene","DFPS Responsibility Terminated","29"
"2021","Jones","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Jones","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Jones","2-Abilene","Temporary Managing Conservatorship","27"
"2021","Karnes","8-San Antonio","Adoption","5"
"2021","Karnes","8-San Antonio","DFPS Responsibility Terminated","10"
"2021","Karnes","8-San Antonio","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Karnes","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","7"
"2021","Karnes","8-San Antonio","Temporary Managing Conservatorship","7"
"2021","Kaufman","3-Arlington","Adoption","21"
"2021","Kaufman","3-Arlington","DFPS Responsibility Terminated","63"
"2021","Kaufman","3-Arlington","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Kaufman","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","11"
"2021","Kaufman","3-Arlington","Temporary Managing Conservatorship","54"
"2021","Kendall","8-San Antonio","Adoption","4"
"2021","Kendall","8-San Antonio","DFPS Responsibility Terminated","8"
"2021","Kendall","8-San Antonio","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Kendall","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Kendall","8-San Antonio","Temporary Managing Conservatorship","9"
"2021","Kerr","8-San Antonio","Adoption","17"
"2021","Kerr","8-San Antonio","DFPS Responsibility Terminated","24"
"2021","Kerr","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","8"
"2021","Kerr","8-San Antonio","Temporary Managing Conservatorship","42"
"2021","Kimble","9-Midland","DFPS Responsibility Terminated","3"
"2021","Kimble","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Kimble","9-Midland","Temporary Managing Conservatorship","3"
"2021","Kinney","8-San Antonio","DFPS Responsibility Terminated","1"
"2021","Kinney","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Kinney","8-San Antonio","Temporary Managing Conservatorship","5"
"2021","Kleberg","11-Edinburg","Adoption","3"
"2021","Kleberg","11-Edinburg","DFPS Responsibility Terminated","30"
"2021","Kleberg","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Kleberg","11-Edinburg","Temporary Managing Conservatorship","44"
"2021","Knox","2-Abilene","DFPS Responsibility Terminated","1"
"2021","Knox","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","3"
"2021","Knox","2-Abilene","Temporary Managing Conservatorship","5"
"2021","La Salle","8-San Antonio","Adoption","4"
"2021","La Salle","8-San Antonio","DFPS Responsibility Terminated","1"
"2021","La Salle","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","6"
"2021","La Salle","8-San Antonio","Temporary Managing Conservatorship","13"
"2021","Lamar","4-Tyler","Adoption","20"
"2021","Lamar","4-Tyler","DFPS Responsibility Terminated","80"
"2021","Lamar","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Lamar","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","28"
"2021","Lamar","4-Tyler","Temporary Managing Conservatorship","72"
"2021","Lamb","1-Lubbock","DFPS Responsibility Terminated","19"
"2021","Lamb","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Lamb","1-Lubbock","Temporary Managing Conservatorship","7"
"2021","Lampasas","7-Austin","Adoption","15"
"2021","Lampasas","7-Austin","DFPS Responsibility Terminated","48"
"2021","Lampasas","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","11"
"2021","Lampasas","7-Austin","Temporary Managing Conservatorship","45"
"2021","Lavaca","8-San Antonio","Adoption","6"
"2021","Lavaca","8-San Antonio","DFPS Responsibility Terminated","2"
"2021","Lavaca","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","7"
"2021","Lavaca","8-San Antonio","Temporary Managing Conservatorship","18"
"2021","Lee","7-Austin","Adoption","1"
"2021","Lee","7-Austin","DFPS Responsibility Terminated","11"
"2021","Lee","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Lee","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","7"
"2021","Lee","7-Austin","Temporary Managing Conservatorship","18"
"2021","Leon","7-Austin","DFPS Responsibility Terminated","5"
"2021","Leon","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","4"
"2021","Leon","7-Austin","Temporary Managing Conservatorship","19"
"2021","Liberty","6-Houston","Adoption","12"
"2021","Liberty","6-Houston","DFPS Responsibility Terminated","41"
"2021","Liberty","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Liberty","6-Houston","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Liberty","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","11"
"2021","Liberty","6-Houston","Temporary Managing Conservatorship","95"
"2021","Limestone","7-Austin","Adoption","7"
"2021","Limestone","7-Austin","DFPS Responsibility Terminated","16"
"2021","Limestone","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Limestone","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Limestone","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Limestone","7-Austin","Temporary Managing Conservatorship","42"
"2021","Lipscomb","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Lipscomb","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Lipscomb","1-Lubbock","Temporary Managing Conservatorship","3"
"2021","Live Oak","11-Edinburg","Adoption","2"
"2021","Live Oak","11-Edinburg","DFPS Responsibility Terminated","1"
"2021","Live Oak","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Live Oak","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Live Oak","11-Edinburg","Temporary Managing Conservatorship","3"
"2021","Llano","7-Austin","Adoption","6"
"2021","Llano","7-Austin","DFPS Responsibility Terminated","45"
"2021","Llano","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Llano","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Llano","7-Austin","Temporary Managing Conservatorship","52"
"2021","Lubbock","1-Lubbock","Adoption","147"
"2021","Lubbock","1-Lubbock","DFPS Responsibility Terminated","290"
"2021","Lubbock","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","22"
"2021","Lubbock","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Lubbock","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","154"
"2021","Lubbock","1-Lubbock","Temporary Managing Conservatorship","370"
"2021","Lynn","1-Lubbock","DFPS Responsibility Terminated","1"
"2021","Lynn","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Lynn","1-Lubbock","Temporary Managing Conservatorship","9"
"2021","Madison","7-Austin","DFPS Responsibility Terminated","5"
"2021","Madison","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Madison","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Madison","7-Austin","Temporary Managing Conservatorship","19"
"2021","Marion","4-Tyler","Adoption","4"
"2021","Marion","4-Tyler","DFPS Responsibility Terminated","23"
"2021","Marion","4-Tyler","Temporary Managing Conservatorship","22"
"2021","Martin","9-Midland","DFPS Responsibility Terminated","2"
"2021","Martin","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Martin","9-Midland","Temporary Managing Conservatorship","6"
"2021","Mason","9-Midland","DFPS Responsibility Terminated","1"
"2021","Matagorda","6-Houston","Adoption","6"
"2021","Matagorda","6-Houston","DFPS Responsibility Terminated","31"
"2021","Matagorda","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","4"
"2021","Matagorda","6-Houston","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Matagorda","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Matagorda","6-Houston","Temporary Managing Conservatorship","34"
"2021","Maverick","8-San Antonio","Adoption","3"
"2021","Maverick","8-San Antonio","DFPS Responsibility Terminated","2"
"2021","Maverick","8-San Antonio","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Maverick","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Maverick","8-San Antonio","Temporary Managing Conservatorship","34"
"2021","McCulloch","9-Midland","Adoption","12"
"2021","McCulloch","9-Midland","DFPS Responsibility Terminated","5"
"2021","McCulloch","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","McCulloch","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","8"
"2021","McCulloch","9-Midland","Temporary Managing Conservatorship","11"
"2021","McLennan","7-Austin","Adoption","128"
"2021","McLennan","7-Austin","DFPS Responsibility Terminated","308"
"2021","McLennan","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","47"
"2021","McLennan","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","3"
"2021","McLennan","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","159"
"2021","McLennan","7-Austin","Temporary Managing Conservatorship","392"
"2021","Medina","8-San Antonio","Adoption","28"
"2021","Medina","8-San Antonio","DFPS Responsibility Terminated","15"
"2021","Medina","8-San Antonio","Permanent Managing Permanency Parental Rights Terminated (All)","26"
"2021","Medina","8-San Antonio","Temporary Managing Conservatorship","31"
"2021","Menard","9-Midland","Adoption","2"
"2021","Menard","9-Midland","DFPS Responsibility Terminated","2"
"2021","Menard","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Menard","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","4"
"2021","Menard","9-Midland","Temporary Managing Conservatorship","3"
"2021","Midland","9-Midland","Adoption","24"
"2021","Midland","9-Midland","DFPS Responsibility Terminated","61"
"2021","Midland","9-Midland","Permanent Managing Permanency No Parental Rights Terminated","3"
"2021","Midland","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","30"
"2021","Midland","9-Midland","Temporary Managing Conservatorship","55"
"2021","Milam","7-Austin","Adoption","9"
"2021","Milam","7-Austin","DFPS Responsibility Terminated","13"
"2021","Milam","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Milam","7-Austin","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Milam","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","16"
"2021","Milam","7-Austin","Temporary Managing Conservatorship","50"
"2021","Mills","7-Austin","Adoption","3"
"2021","Mills","7-Austin","DFPS Responsibility Terminated","2"
"2021","Mills","7-Austin","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Mills","7-Austin","Permanent Managing Permanency Parental Rights Terminated (All)","2"
"2021","Mills","7-Austin","Temporary Managing Conservatorship","6"
"2021","Mitchell","2-Abilene","DFPS Responsibility Terminated","14"
"2021","Mitchell","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Mitchell","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","4"
"2021","Mitchell","2-Abilene","Temporary Managing Conservatorship","7"
"2021","Montague","2-Abilene","Adoption","12"
"2021","Montague","2-Abilene","DFPS Responsibility Terminated","13"
"2021","Montague","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Montague","2-Abilene","Permanent Managing Permanency One Parent's Rights Terminated","1"
"2021","Montague","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Montague","2-Abilene","Temporary Managing Conservatorship","30"
"2021","Montgomery","6-Houston","Adoption","57"
"2021","Montgomery","6-Houston","DFPS Responsibility Terminated","173"
"2021","Montgomery","6-Houston","Permanent Managing Permanency No Parental Rights Terminated","5"
"2021","Montgomery","6-Houston","Permanent Managing Permanency Parental Rights Terminated (All)","75"
"2021","Montgomery","6-Houston","Temporary Managing Conservatorship","209"
"2021","Moore","1-Lubbock","Adoption","3"
"2021","Moore","1-Lubbock","DFPS Responsibility Terminated","11"
"2021","Moore","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Moore","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","13"
"2021","Moore","1-Lubbock","Temporary Managing Conservatorship","28"
"2021","Morris","4-Tyler","Adoption","4"
"2021","Morris","4-Tyler","DFPS Responsibility Terminated","13"
"2021","Morris","4-Tyler","Permanent Managing Permanency No Parental Rights Terminated","2"
"2021","Morris","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","9"
"2021","Morris","4-Tyler","Temporary Managing Conservatorship","27"
"2021","Nacogdoches","5-Beaumont","Adoption","26"
"2021","Nacogdoches","5-Beaumont","DFPS Responsibility Terminated","71"
"2021","Nacogdoches","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","7"
"2021","Nacogdoches","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","49"
"2021","Nacogdoches","5-Beaumont","Temporary Managing Conservatorship","47"
"2021","Navarro","3-Arlington","Adoption","12"
"2021","Navarro","3-Arlington","DFPS Responsibility Terminated","15"
"2021","Navarro","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","13"
"2021","Navarro","3-Arlington","Temporary Managing Conservatorship","25"
"2021","Newton","5-Beaumont","Temporary Managing Conservatorship","17"
"2021","Nolan","2-Abilene","Adoption","3"
"2021","Nolan","2-Abilene","DFPS Responsibility Terminated","30"
"2021","Nolan","2-Abilene","Permanent Managing Permanency No Parental Rights Terminated","7"
"2021","Nolan","2-Abilene","Permanent Managing Permanency Parental Rights Terminated (All)","4"
"2021","Nolan","2-Abilene","Temporary Managing Conservatorship","50"
"2021","Nueces","11-Edinburg","Adoption","44"
"2021","Nueces","11-Edinburg","DFPS Responsibility Terminated","282"
"2021","Nueces","11-Edinburg","Permanent Managing Permanency No Parental Rights Terminated","10"
"2021","Nueces","11-Edinburg","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Nueces","11-Edinburg","Permanent Managing Permanency Parental Rights Terminated (All)","32"
"2021","Nueces","11-Edinburg","Temporary Managing Conservatorship","366"
"2021","Ochiltree","1-Lubbock","DFPS Responsibility Terminated","12"
"2021","Ochiltree","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","6"
"2021","Ochiltree","1-Lubbock","Temporary Managing Conservatorship","9"
"2021","Orange","5-Beaumont","Adoption","47"
"2021","Orange","5-Beaumont","DFPS Responsibility Terminated","63"
"2021","Orange","5-Beaumont","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Orange","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","5"
"2021","Orange","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","38"
"2021","Orange","5-Beaumont","Temporary Managing Conservatorship","81"
"2021","Palo Pinto","3-Arlington","Adoption","12"
"2021","Palo Pinto","3-Arlington","DFPS Responsibility Terminated","58"
"2021","Palo Pinto","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","6"
"2021","Palo Pinto","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","25"
"2021","Palo Pinto","3-Arlington","Temporary Managing Conservatorship","42"
"2021","Panola","4-Tyler","Adoption","4"
"2021","Panola","4-Tyler","DFPS Responsibility Terminated","32"
"2021","Panola","4-Tyler","Permanent Managing Permanency Parental Rights Terminated (All)","5"
"2021","Panola","4-Tyler","Temporary Managing Conservatorship","31"
"2021","Parker","3-Arlington","Adoption","28"
"2021","Parker","3-Arlington","DFPS Responsibility Terminated","66"
"2021","Parker","3-Arlington","Permanent Managing Permanency No Parental Rights Terminated","1"
"2021","Parker","3-Arlington","Permanent Managing Permanency One Parent's Rights Terminated","3"
"2021","Parker","3-Arlington","Permanent Managing Permanency Parental Rights Terminated (All)","30"
"2021","Parker","3-Arlington","Temporary Managing Conservatorship","105"
"2021","Parmer","1-Lubbock","Adoption","1"
"2021","Parmer","1-Lubbock","DFPS Responsibility Terminated","2"
"2021","Parmer","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","1"
"2021","Parmer","1-Lubbock","Temporary Managing Conservatorship","4"
"2021","Pecos","9-Midland","Adoption","3"
"2021","Pecos","9-Midland","DFPS Responsibility Terminated","20"
"2021","Pecos","9-Midland","Permanent Managing Permanency Parental Rights Terminated (All)","14"
"2021","Pecos","9-Midland","Temporary Managing Conservatorship","25"
"2021","Polk","5-Beaumont","Adoption","12"
"2021","Polk","5-Beaumont","DFPS Responsibility Terminated","32"
"2021","Polk","5-Beaumont","Permanent Managing Permanency One Parent's Rights Terminated","2"
"2021","Polk","5-Beaumont","Permanent Managing Permanency Parental Rights Terminated (All)","7"
"2021","Polk","5-Beaumont","Temporary Managing Conservatorship","37"
"2021","Potter","1-Lubbock","Adoption","70"
"2021","Potter","1-Lubbock","DFPS Responsibility Terminated","121"
"2021","Potter","1-Lubbock","Permanent Managing Permanency No Parental Rights Terminated","9"
"2021","Potter","1-Lubbock","Permanent Managing Permanency One Parent's Rights Terminated","11"
"2021","Potter","1-Lubbock","Permanent Managing Permanency Parental Rights Terminated (All)","107"
"2021","Potter","1-Lubbock","Temporary Managing Conservatorship","205"
"2021","Presidio","10-El Paso","DFPS Responsibility Terminated","1"
