"id","usdafmid","name","street","city","zip","lat","long","locationtype","day","times","dates","locationdescription","website","facebook","twitter","youtube","othersocialmedia","start","finish","credit","wic","wiccash","sfmnp","snap","organic","bakedgoods","cheese","crafts","flowers","eggs","seafood","herbs","vegetables","honey","jams","maple","meat","nursery","nuts","plants","poultry","prepared","soap","trees","wine","coffee","beans","fruits","grains","juices","mushrooms","petfood","tofu","wildharvested","datasource","insertts","updatets","lastverifieddate","location"
"191",,"The Village Farmers' Market at Creede",,"Creede",,,,,,"10 a.m. - 3 p.m.","June 10 - Sept. 2","550 N. Airport Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Creede, Colorado 
(37.848073, -106.925748)"
"183",,"The Berkeley Lake Farmers' Market",,"Denver",,,,,,"10 a.m. - 2 p.m.","June 12 - Aug. 28","North West Denver 46th & Tennyson St.","www.coloradooutdoormarkets.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Denver, Colorado 
(39.738453, -104.984853)"
"31","1011057","City Park Esplanada Fresh Market","2525 E Colfax Ave","Denver",,,,,"Sunday","9 AM - 1 PM","June 1 - Oct. 26","E. Colfax Ave. & Columbine St. (Sullivan Fountain","www.coloradofreshmarkets.com",,,,,"7_jun","31-Oct","Y","N","N","N","N","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"2525 E Colfax Ave
Denver, Colorado 
(39.740198, -104.956691)"
"122",,"Farmers Market Slow Food Denver",,"Denver",,,,,,"10 a.m. - 2 p.m.","May 29 - Oct.","3350 Brighton Boulevard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Denver, Colorado 
(39.738453, -104.984853)"
"85",,"Belleview Station Farmers' Market",,"Denver",,,,,,"9 a.m. - 3 p.m.","June 5 - Oct. 30","4901 South Newport Street","http://www.foodiesoutdoormarkets.com/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Denver, Colorado 
(39.738453, -104.984853)"
"132",,"Grand Lonetree Farmers' Market",,"Lone Tree",,,,,,"9 a.m. - 1 p.m.","June - Sept.","8585 S. Yosemite St.","www.pagochea.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Magpie Supply","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"
Lone Tree, Colorado 
(39.550387, -104.894929)"
"178","1012719","South Fork Farmers, Local Artisan and Antique Market","0168 Four Seasons Drive","South Fork","81154","37.6734709","-106.6160037",,,"Times",,"0168 Four Seasons Drive","http://www.southforkfarmersmarket.com","South Fork Farmers Market",,,,,,"Y","N","N","N","Y","-","Y","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","Y","N","N","N","Y","Y","N","N","N","Y","Y","N","N","N","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"0168 Four Seasons Drive
South Fork, Colorado 81154
(37.673471, -106.616004)"
"36","1005078","Westcliffe Farmers Market","315 Main St","Westcliffe","81252","38.136048513","-105.466340713",,"Wednesday","9 AM - 1 PM","June 11 - Oct. 8","Jess Price Park","www.westcliffefarmersmarket.com","https://www.facebook.com/WestcliffeFarmersMarket",,,,"10-Jun","7-Oct","Y","N","N","N","N","Y","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","315 Main St
Westcliffe, Colorado 81252
(38.136049, -105.466341)"
"167","1011232","NoCo Food Cluster Winter Farmers' Market","123 N College Ave","Fort Collins","80524","40.5878275","-105.0775856",,,"Times",,"123 N College Ave","http://www.nocofoodcluster.com/winter-markets/","facebook.com/focowinterfarmersmarket","@nocofoodcluster",,,,,"Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"123 N College Ave
Fort Collins, Colorado 80524
(40.587828, -105.077586)"
"43","1005911","Louisville Farmers Market","824 Front Street","Louisville","80027","39.978420088","-105.130725235","Closed-off public street","Saturday","9 AM - 1 PM","May 31 - Oct. 11","824 Front Street","www.farmersmarketlouis.com",,,,,"30-May","10-Oct","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","824 Front Street
Louisville, Colorado 80027
(39.97842, -105.130725)"
"28",,"City of Edgewater Farmers Market","2401 Sheridan Blvd","Edgewater","80214","39.751391279","-105.05329683",,"Thursday","5 PM - 8 PM","July 10 - Sept. 11","2401 Sheridan Blvd.","www.edgewaterco.com",,,,,"9-Jul","10-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","2401 Sheridan Blvd
Edgewater, Colorado 80214
(39.751391, -105.053297)"
"45",,"Belmar Fresh Market","384 S Wadsworth Blvd","Lakewood","80226","39.708732698","-105.081353776",,"Saturday","9 AM - 1 PM","June 7 - Sept. 27","Wadsworth & Alameda (at the Belmar Entry Sign)","www.coloradofreshmarkets.com","https://www.facebook.com/pages/Colorado-Fresh-Markets/110945278932210",,,,"6-Jun","26-Sep","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","384 S Wadsworth Blvd
Lakewood, Colorado 80226
(39.708733, -105.081354)"
"49","1003146","First  Main Town Center Mall Farmers Market","3650 New Center Point","Colorado Springs","80922","38.883659672","-104.717035849","Private business parking lot","Thursday","9 AM - 3 PM","June 12 - Oct. 30","3650 New Center Point","www.millerfarms.net","https://www.facebook.com/MillerFarmsCO?ref=ts&v=wall",,,,"11-Jun","29-Oct","Y","N","N","N","Y","-","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","Y","N","Y","N","N","Y","N","N","Y","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","3650 New Center Point
Colorado Springs, Colorado 80922
(38.88366, -104.717036)"
"26",,"The Saturday Market at Tagawa Gardens","7711 S Parker Rd","Centennial","80016","39.578578457","-104.792915943",,"Saturday","9 AM - 3 PM","June 21 - Sept. 27","7711 S. Parker Rd.","www.tagawagardens.com",,,,,"20-Jun","26-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","7711 S Parker Rd
Centennial, Colorado 80016
(39.578578, -104.792916)"
"161","1017913","Meeker Farmers Market","Main Street","Meeker","81641","40.0363831","-107.9192204",,,"Times",,"Main Street",,"https://m.facebook.com/meekerfarmersmarket/",,,,,,"Y","N","N","N","N","-","Y","N","Y","Y","Y","N","N","Y","Y","N","N","N","N","N","N","N","N","Y","N","N","Y","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Main Street
Meeker, Colorado 81641
(40.036383, -107.91922)"
"73","1008959","Cortez Farmers Market","109 W Main","Cortez","81321","37.348573683","-108.587649575",,"Saturday","7:30 AM - sellout","June 1 - end of October","109 W. Main (County Courthouse west parking lot)","www.cortezfarmmarket.com/","https://www.facebook.com/groups/265957719169/admins/?order=default",,,,"31-May","end of october","Y","N","N","N","Y","-","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","109 W Main
Cortez, Colorado 81321
(37.348574, -108.58765)"
"128","1002373","Gardner Farmer & Craft Market","Pavilion @ Methodist Church","Gardner","81040","37.7833397","-105.1655542","Other",,"Times",,"Pavilion @ Methodist Church",,,,,,,,"Y","N","N","N","Y","-","Y","Y","Y","Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","Y","Y","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Pavilion @ Methodist Church
Gardner, Colorado 81040
(37.78334, -105.165554)"
"47","1005654","Estes Valley Farmers Market","1209 Manford Ave","Estes Park","80501","40.371119097","-105.502003287",,"Thursday","8 a.m. - 1 p.m.","June 5 - Sept. 25","1209 Manford Ave.","www.estesparkinformation.com/estes-valley-farmers-market/","https://www.facebook.com/EstesValleyFarmersMarket",,,,"4-Jun","24-Sep","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1209 Manford Ave
Estes Park, Colorado 80501
(40.371119, -105.502003)"
"62","1005126","Idaho Springs Chamber Of Commerce Farmers Market","2350 Colorado Blvd","Idaho Springs","80452","39.74177568","-105.506382274",,"Friday","10 AM - 3 PM","Starts May 30","Courtney-Ryley-Cooper Park","www.idahospringschambercommerce.com/events/73-farmers-market",,,,,"29-May","Sep","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","2350 Colorado Blvd
Idaho Springs, Colorado 80452
(39.741776, -105.506382)"
"25","1002707","Ridgway Farmers Market","201 N Railroad St","Ridgway","81432","38.15244638","-107.754771066",,"Friday","10 AM - 3 PM","May 23 - Oct. 17","Hartwell Park","www.farmersmarketridgway.com",,,,,"22-May","16-Oct","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","201 N Railroad St
Ridgway, Colorado 81432
(38.152446, -107.754771)"
"69",,"Havana St Farmers Market","2802 S Havana Stnbsp","Denver","80231","39.740014014","-104.992297206",,"Monday","10 AM - 2 PM or sell out","June 16 - Sept. 29","Havana Exchange Shopping Center (2712-2892 S. Havana St.) ","www.denverfarmersmarket.com",,,,,"15-Jun","28-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","2802 S Havana Stnbsp
Denver, Colorado 80231
(39.740014, -104.992297)"
"81","1004692","Aspen Grove Littleton Farmers' Market","7301 S Santa Fe Dr","Littleton","80120","39.583482273","-105.023892678",,"Wednesday","Times","June 11 - Oct. 29","7301 S Santa Fe Dr","http://www.denverfarmersmarket.com","https://www.facebook.com/denverfarmersmarket",,,,"16-Jun","27-Oct","Y","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","N","Y","CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","7301 S Santa Fe Dr
Littleton, Colorado 80120
(39.583482, -105.023893)"
"155","1001672","Lowry Farmers' Market","7581 East Academy Blvd.","Denver","80230","39.7190269","-104.8969534","Private business parking lot",,"Times",,"7581 East Academy Blvd.","http://www.hangar2lowry.com","https://www.facebook.com/LowryFarmersMarket",,,,,,"Y","N","N","N","N","-","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"7581 East Academy Blvd.
Denver, Colorado 80230
(39.719027, -104.896953)"
"54","1009811","Silverthorne Farmers Market","400 Blue River Parkway","Silverthorne","80498","39.632473071","-106.074227415","Private business parking lot","Tuesday","10 AM - 3 PM","June 10 - Sept. 30 (weather permitting)","At the Pavilion","www.millerfarms.net",,,,,"9-Jun","sept. 30 (weather permitting)","Y","N","N","N","Y","-","Y","N","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","400 Blue River Parkway
Silverthorne, Colorado 80498
(39.632473, -106.074227)"
"197","1010157","Walsenburg Farmers Market","6th and Main","Walsenburg","81089","37.6236904","-104.7808998","Other",,"Times",,"6th and Main",,,,,,,,"N","N","N","N","Y","-","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"6th and Main
Walsenburg, Colorado 81089
(37.62369, -104.7809)"
"74","1006304","Monument Hill Farmers Market","66 Jefferson St","Monument","80132","39.089419682","-104.871110922","Educational institution","Saturday","8 AM - 2 PM","May 10 - Oct. 18","66 Jefferson St","www.springsfarmersmarkets.com/#!monument/cc1x",,,,,"9-May","17-Oct","Y","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","66 Jefferson St
Monument, Colorado 80132
(39.08942, -104.871111)"
"37",,"Broomfield Farmers Market","4181 West 120th Avenbsp","Broomfield","80020","39.920861897","-105.070579914",,"Tuesday","10 AM - 2 PM or sellout","June 17 - Sept. 30","4181 W. 120th (Shelly's Garden Country)","www.denverfarmersmarket.com",,,,,"16-Jun","29-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","4181 West 120th Avenbsp
Broomfield, Colorado 80020
(39.920862, -105.07058)"
"145","1005800","Johnstown Milliken Farmer's Market","Charlotte St. and Parish Ave.","Johnstown","80534","40.3301322","-104.8544857","Local government building grounds",,"Times",,"Charlotte St. and Parish Ave.","http://www.johnstownmillikenchamber.com",,,,,,,"N","N","N","N","Y","-","Y","N","Y","Y","N","N","N","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","N","N","N","N","Y","Y","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"Charlotte St. and Parish Ave.
Johnstown, Colorado 80534
(40.330132, -104.854486)"
"66","1004255","City of Loveland Farmers Market","700 S Railroad Ave","Loveland","80537","40.386035822","-105.081504727",,"Sunday","9 AM - 1:30 PM","June 29 - September 28","At the far north end ofÂ Fairgrounds Park","http://www.cityofloveland.org/farmersmarket","https://www.facebook.com/cityoflovelandfarmersmarket","https://twitter.com/NoCOFarmersMrkt",,,"28-Jun","27-Sep","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","Y","N","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","700 S Railroad Ave
Loveland, Colorado 80537
(40.386036, -105.081505)"
"59","1009285","Arvada Five Parks Farmers Market","13810 W 85th Dr","Arvada","80005","39.849166069","-105.155381534",,"Thursday","4:30 PM - 7:30 PM","May 29 - Oct. 2","13810 W. 85th Dr.","www.arvadafiveparksfarmersmarket.blogspot.com/","https://www.facebook.com/pages/Arvada-Five-Parks-Farmers-Market/469569033116556",,,,"28-May","1-Oct","Y","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","13810 W 85th Dr
Arvada, Colorado 80005
(39.849166, -105.155382)"
"72","1003116","Florence Farmers Market","215 W Main St","Florence","81226","38.390343615","-105.1201757","Other","Thursday","8 AM - 1 PM","June 5 - Oct. 2","Pioneer park, corner of pikes peak and 3rd street","www.florencecoloradochamber.com/businesses/florence-farmers-market-0",,,,,"4-Jun","1-Oct","Y","N","N","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","215 W Main St
Florence, Colorado 81226
(38.390344, -105.120176)"
"27","1003335","Basalt Sunday Market","101 Midland Ave","Basalt","81621","39.368825414","-107.034341251",,"Sunday","10 AM - 2 PM","June 15 - Sept. 28","Downtown Basalt adjacent to Lions Park","www.basaltsundaymarket.com",,,,,"14-Jun","27-Sep","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","101 Midland Ave
Basalt, Colorado 81621
(39.368825, -107.034341)"
"58","1008981","Pagosa Farmers Market","191 E Pagosa St","Pagosa Springs","81147","37.269360761","-106.999876186","Private business parking lot","Saturday","9 AM - 1 PM","June 21 - Sept. 13","At East Side Market","www.sospagosa.org","https://www.facebook.com/pages/Pagosa-Farmers-Market/550120111676611",,,,"20-Jun","12-Sep","Y","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","191 E Pagosa St
Pagosa Springs, Colorado 81147
(37.269361, -106.999876)"
"4","1003143","Castle Rock Farmers Market","300 S Elbert St","Castle Rock","80104","39.372348257","-104.863011374","Local government building grounds","Saturday","8 AM - 12 PM","July 12 - Oct. 4","3rd St. & Elbert","www.douglascountyextension.org",,,,,"11-Jul","3-Oct","Y","N","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","300 S Elbert St
Castle Rock, Colorado 80104
(39.372348, -104.863011)"
"198","1017924","Wellington Farmers Market","3rd & Harrison","Wellington","80549","40.7048195","-105.0050181",,,"4 p.m. - 8 p.m./dusk","June 2 - Oct. 20","3rd & Harrison","http://www.wellingtoncofarmersmarket.org","https://www.facebook.com/wellingtoncofarmersmarket",,,,,,"Y","N","N","N","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","N","Y","N","Y","N","N","N","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"3rd & Harrison
Wellington, Colorado 80549
(40.70482, -105.005018)"
"51","1003982","Telluride Farmers Market","175 S Oak St","Telluride","81435","37.93700477","-107.813085468",,"Friday","11 PM - 4 PM","June 6 - Oct. 10","S. Oak St. in Telluride between Elk's park and the Gondola Plaza","www.thetelluridefarmersmarket.com/","https://www.facebook.com/pages/Telluride-Farmers-Market/154932191228871",,,,"5-Jun","9-Oct","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","175 S Oak St
Telluride, Colorado 81435
(37.937005, -107.813085)"
"9","1005099","Golden Farmers Market","1019 10th St","Golden","80401","39.756204719","-105.225717251","Local government building grounds","Saturday","8 a.m - 1 PM","June 7 - Oct. 4","10th St. next to the Golden Library","www.goldenfarmersmarket.org","https://www.facebook.com/goldenfarmersmarket",,,,"6-Jun","3-Oct","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","Y","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","1019 10th St
Golden, Colorado 80401
(39.756205, -105.225717)"
"35","1003292","Carbondale Farmers Market","17 S 4th St","Carbondale","81623","39.400345142","-107.211281819","Closed-off public street","Wednesday","10 AM - 3 PM","June 11 - Mid-October","4th & Main St.","www.sites.google.com/site/carbondalefarmersmarket/",,,,,"10-Jun","mid-october","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","N","Y","Y","N","Y","N","N","N","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","17 S 4th St
Carbondale, Colorado 81623
(39.400345, -107.211282)"
"29",,"Wahatoya Community Initiatives Farmers Market","310 Main St","La Veta","81055","37.507787022","-105.009073181",,"Saturday","10 AM - 1 PM","May - October","In Library/Museum Plaza","www.wahatoya.org",,,,,"7-May","7-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","310 Main St
La Veta, Colorado 81055
(37.507787, -105.009073)"
"76",,"Steamboat Farmers Market","700 Yampa St","Steamboat Springs","80487","40.484945864","-106.834835944",,"Saturday","9 AM - 2 PM","June 14 - Sept. 13","7th St. and Yampa St.","www.mainstreetsteamboat.com/farmers-market/",,,,,"13-Jun","12-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","700 Yampa St
Steamboat Springs, Colorado 80487
(40.484946, -106.834836)"
"52","1012217","Trinidad Community Farmers Market","235 Modica Drive","Trinidad","81082","37.168713777","-104.509148866",,"Saturday","8 AM - 12 PM","Late June - mid October","In Cimino Park on Modica Drive (1 block east of Safeway)","www.localharvest.org/trinidad-community-farmers-market-M31395","Trinidad Community Farmers Market",,,,"7-Jun","mid october","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","Y","Y","Y","N","N","Y","N","N","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","235 Modica Drive
Trinidad, Colorado 81082
(37.168714, -104.509149)"
"32","1005150","Market on the Plaza","500 Mountain Village Blvd","Telluride","81435","37.934406657","-107.848601421","Other","Wednesday","11 AM - 4 PM","June 18 - Aug. 13","Heritage Plaza","www.mountain-village.co.us/index.aspx?NID=458",,,,,"17-Jun","12-Aug","Y","N","N","N","N","-","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","500 Mountain Village Blvd
Telluride, Colorado 81435
(37.934407, -107.848601)"
"30",,"Gunnison Farmers Market  Summer","124 E Virginia Ave","Gunnison","81230","38.545578253","-106.926150368",,"Saturday","9:30 AM - 1:30 PM","June 22 - Oct. 11","N. Main & Virginia (center of Town)","www.gunnisonfarmersmarket.com",,,,,"21-Jun","10-Oct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","124 E Virginia Ave
Gunnison, Colorado 81230
(38.545578, -106.92615)"
"5",,"Drake Road Farmers Market","802 W Drake Road","Fort Collins","80526","40.552767525","-105.090460048",,"Saturday","10 AM - 1 PM","April 19 - September 27","802 W. Drake Road","www.drakeroadfarmersmarket.com","https://www.facebook.com/DrakeRoadFarmersMarket/",,,,"18-Apr","26-Sep","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","N","N","CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","802 W Drake Road
Fort Collins, Colorado 80526
(40.552768, -105.09046)"
"199","1010302","Winter Park Farmers Market","78415 us hwy 40","Winter Park","80482","39.9250052","-105.7864768","Private business parking lot",,"Times",,"78415 us hwy 40",,"https://www.facebook.com/pages/Winter-Park-Farmers-Market/836878542992147",,,,,,"Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000",,"78415 us hwy 40
Winter Park, Colorado 80482
(39.925005, -105.786477)"
"56","1006245","Fruita Farmers Market","325 E Aspen St","Fruita","81521","39.158923319","-108.731013712","Local government building grounds","Saturday","8:30 AM - 12:30 PM","June 28 - Sept. 20","Fruita Civic Center","www.fruitachamber.org/farmersmarket/","https://www.facebook.com/pages/Fruita-Farmers-Market/117113465125654",,,,"27-Jun","19-Sep","Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","N","N","N","Y","N","N","N","N","N","N","USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","325 E Aspen St
Fruita, Colorado 81521
(39.158923, -108.731014)"
"3","1006844","Buena Vista Farmers Market","409 E Main","Buena Vista","81211","38.842944408","-106.128642404",,"Sunday","9 AM - 1 PM","June 8 - Oct. 12","US-24 and W Main St","www.ccfa.coop/farmers-markets",,,,,"7-Jun","11-Oct","N","N","N","N","N","-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"USDA","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","409 E Main
Buena Vista, Colorado 81211
(38.842944, -106.128642)"
"39",,"Westminster Farmers Market","8800 Sheridan","Westminster","80031","39.854584633","-105.053496352",,"Saturday","10 AM - 2 PM","June - September","NW Corner of Sheridan & 88th","www.arvadafarmersmarket.com",,,,,"7-Jun","7-Sep",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CIM 2014","2013-05-16T00:00:00.000","2013-05-16T00:00:00.000","2010-04-07T00:00:00.000","8800 Sheridan
Westminster, Colorado 80031
(39.854585, -105.053496)"
