"month","year","county","med_tax_rev","rec_tax_rev","med_remainderofstate_counties","rec_remainderofstate_counties","med_blank_code","rec_blank_code","id"
"5","2018","Sedgwick","0",,,,"NR",,"52018Sedgwick"
"5","2018","Summit","3091",,,,,,"52018Summit"
"5","2018","Weld","10516",,,,,,"52018Weld"
"5","2018","Sum of NR Counties","23915",,,,,,"52018Sum of NR Counties"
"4","2018","Adams","11528",,,,,,"42018Adams"
"4","2018","Alamosa","0",,,,"NR",,"42018Alamosa"
"4","2018","Arapahoe","36520",,,,,,"42018Arapahoe"
"4","2018","Archuleta","0",,,,"NR",,"42018Archuleta"
"4","2018","Boulder","40955",,,,,,"42018Boulder"
"4","2018","Chaffee","0",,,,"NR",,"42018Chaffee"
"4","2018","Clear Creek","1221",,,,,,"42018Clear Creek"
"4","2018","Denver","350745",,,,,,"42018Denver"
"4","2018","Eagle","3010",,,,,,"42018Eagle"
"4","2018","El Paso","197924",,,,,,"42018El Paso"
"4","2018","Fremont","3250",,,,,,"42018Fremont"
"4","2018","Garfield","6062",,,,,,"42018Garfield"
"4","2018","Gilpin","0",,,,"NR",,"42018Gilpin"
"4","2018","Grand","0",,,,"NR",,"42018Grand"
"4","2018","Jefferson","46567",,,,,,"42018Jefferson"
"4","2018","La Plata","7058",,,,,,"42018La Plata"
"4","2018","Larimer","30385",,,,,,"42018Larimer"
"4","2018","Las Animas","687",,,,,,"42018Las Animas"
"4","2018","Mesa","0",,,,"NR",,"42018Mesa"
"4","2018","Moffat","0",,,,"NR",,"42018Moffat"
"4","2018","Montezuma","1552",,,,,,"42018Montezuma"
"4","2018","Montrose","0",,,,"NR",,"42018Montrose"
"4","2018","Morgan","0",,,,"NR",,"42018Morgan"
"4","2018","Ouray","0",,,,"NR",,"42018Ouray"
"4","2018","Park","0",,,,"NR",,"42018Park"
"4","2018","Pitkin","0",,,,"NR",,"42018Pitkin"
"4","2018","Pueblo","14317",,,,,,"42018Pueblo"
"4","2018","Routt","4942",,,,,,"42018Routt"
"4","2018","San Miguel","0",,,,"NR",,"42018San Miguel"
"4","2018","Sedgwick","0",,,,"NR",,"42018Sedgwick"
"4","2018","Summit","3479",,,,,,"42018Summit"
"4","2018","Weld","10373",,,,,,"42018Weld"
"4","2018","Sum of NR Counties","13129",,,,,,"42018Sum of NR Counties"
"3","2018","Adams","10534",,,,,,"32018Adams"
"3","2018","Alamosa","0",,,,"NR",,"32018Alamosa"
"3","2018","Arapahoe","21125",,,,,,"32018Arapahoe"
"3","2018","Archuleta","0",,,,"NR",,"32018Archuleta"
"3","2018","Boulder","48159",,,,,,"32018Boulder"
"3","2018","Chaffee","0",,,,"NR",,"32018Chaffee"
"3","2018","Clear Creek","742",,,,,,"32018Clear Creek"
"3","2018","Denver","313884",,,,,,"32018Denver"
"3","2018","Eagle","3352",,,,,,"32018Eagle"
"3","2018","El Paso","214919",,,,,,"32018El Paso"
"3","2018","Fremont","3783",,,,,,"32018Fremont"
"3","2018","Garfield","6855",,,,,,"32018Garfield"
"3","2018","Gilpin","0",,,,"NR",,"32018Gilpin"
"3","2018","Grand","0",,,,"NR",,"32018Grand"
"3","2018","Gunnison","0",,,,"NR",,"32018Gunnison"
"3","2018","Jefferson","24284",,,,,,"32018Jefferson"
"3","2018","La Plata","7713",,,,,,"32018La Plata"
"3","2018","Larimer","27883",,,,,,"32018Larimer"
"3","2018","Las Animas","1011",,,,,,"32018Las Animas"
"3","2018","Mesa","0",,,,"NR",,"32018Mesa"
"3","2018","Moffat","0",,,,"NR",,"32018Moffat"
"3","2018","Montezuma","1463",,,,,,"32018Montezuma"
"3","2018","Montrose","0",,,,"NR",,"32018Montrose"
"3","2018","Morgan","0",,,,"NR",,"32018Morgan"
"3","2018","Otero","0",,,,"NR",,"32018Otero"
"3","2018","Ouray","0",,,,"NR",,"32018Ouray"
"3","2018","Park","0",,,,"NR",,"32018Park"
"3","2018","Pitkin","1626",,,,,,"32018Pitkin"
"3","2018","Pueblo","16070",,,,,,"32018Pueblo"
"3","2018","Routt","4308",,,,,,"32018Routt"
"3","2018","San Miguel","0",,,,"NR",,"32018San Miguel"
"3","2018","Sedgwick","0",,,,"NR",,"32018Sedgwick"
"3","2018","Summit","2997",,,,,,"32018Summit"
"3","2018","Weld","9165",,,,,,"32018Weld"
"3","2018","Sum of NR Counties","15088",,,,,,"32018Sum of NR Counties"
"2","2018","Adams","10047",,,,,,"22018Adams"
"2","2018","Alamosa","0",,,,"NR",,"22018Alamosa"
"2","2018","Arapahoe","25400",,,,,,"22018Arapahoe"
"2","2018","Archuleta","0",,,,"NR",,"22018Archuleta"
"2","2018","Boulder","47908",,,,,,"22018Boulder"
"2","2018","Chaffee","0",,,,"NR",,"22018Chaffee"
"2","2018","Clear Creek","795",,,,,,"22018Clear Creek"
"2","2018","Denver","353791",,,,,,"22018Denver"
"2","2018","Eagle","2148",,,,,,"22018Eagle"
"2","2018","El Paso","211394",,,,,,"22018El Paso"
"2","2018","Fremont","3781",,,,,,"22018Fremont"
"2","2018","Garfield","6667",,,,,,"22018Garfield"
"2","2018","Gilpin","0",,,,"NR",,"22018Gilpin"
"2","2018","Grand","0",,,,"NR",,"22018Grand"
"2","2018","Jefferson","31881",,,,,,"22018Jefferson"
"2","2018","La Plata","7721",,,,,,"22018La Plata"
"2","2018","Larimer","30632",,,,,,"22018Larimer"
"2","2018","Las Animas","1246",,,,,,"22018Las Animas"
"2","2018","Mesa","0",,,,"NR",,"22018Mesa"
"2","2018","Moffat","0",,,,"NR",,"22018Moffat"
"2","2018","Montezuma","1531",,,,,,"22018Montezuma"
"2","2018","Montrose","0",,,,"NR",,"22018Montrose"
"2","2018","Morgan","0",,,,"NR",,"22018Morgan"
"2","2018","Otero","0",,,,"NR",,"22018Otero"
"2","2018","Ouray","0",,,,"NR",,"22018Ouray"
"2","2018","Park","0",,,,"NR",,"22018Park"
"2","2018","Pitkin","1831",,,,,,"22018Pitkin"
"2","2018","Pueblo","22316",,,,,,"22018Pueblo"
"2","2018","Routt","4637",,,,,,"22018Routt"
"2","2018","San Miguel","0",,,,"NR",,"22018San Miguel"
"2","2018","Sedgwick","0",,,,"NR",,"22018Sedgwick"
"2","2018","Summit","3329",,,,,,"22018Summit"
"2","2018","Weld","9757",,,,,,"22018Weld"
"2","2018","Sum of NR Counties","16126",,,,,,"22018Sum of NR Counties"
"1","2018","Adams","12001",,,,,,"12018Adams"
"1","2018","Alamosa","0",,,,"NR",,"12018Alamosa"
"8","2020","Yuma",,,,,,,"82020Yuma"
"1","2018","Arapahoe","26048",,,,,,"12018Arapahoe"
"1","2018","Archuleta","0",,,,"NR",,"12018Archuleta"
"1","2018","Boulder","53814",,,,,,"12018Boulder"
"1","2018","Chaffee","0",,,,"NR",,"12018Chaffee"
"1","2018","Clear Creek","871",,,,,,"12018Clear Creek"
"1","2018","Denver","406884",,,,,,"12018Denver"
"1","2018","Eagle","3722",,,,,,"12018Eagle"
"1","2018","El Paso","236730",,,,,,"12018El Paso"
"1","2018","Fremont","4539",,,,,,"12018Fremont"
"1","2018","Garfield","6550",,,,,,"12018Garfield"
"1","2018","Gilpin","0",,,,"NR",,"12018Gilpin"
"1","2018","Grand","0",,,,"NR",,"12018Grand"
"1","2018","Gunnison","0",,,,"NR",,"12018Gunnison"
"1","2018","Jefferson","52353",,,,,,"12018Jefferson"
"1","2018","La Plata","8393",,,,,,"12018La Plata"
"1","2018","Larimer","34043",,,,,,"12018Larimer"
"1","2018","Las Animas","1398",,,,,,"12018Las Animas"
"1","2018","Mesa","0",,,,"NR",,"12018Mesa"
"1","2018","Moffat","0",,,,"NR",,"12018Moffat"
"1","2018","Montezuma","1903",,,,,,"12018Montezuma"
"1","2018","Montrose","0",,,,"NR",,"12018Montrose"
"1","2018","Morgan","0",,,,"NR",,"12018Morgan"
"1","2018","Otero","0",,,,"NR",,"12018Otero"
"1","2018","Ouray","0",,,,"NR",,"12018Ouray"
"1","2018","Park","0",,,,"NR",,"12018Park"
"1","2018","Pitkin","1620",,,,,,"12018Pitkin"
"1","2018","Pueblo","14941",,,,,,"12018Pueblo"
"1","2018","Routt","4921",,,,,,"12018Routt"
"1","2018","San Miguel","0",,,,"NR",,"12018San Miguel"
"1","2018","Sedgwick","0",,,,"NR",,"12018Sedgwick"
"1","2018","Summit","3552",,,,,,"12018Summit"
"1","2018","Teller","0",,,,"NR",,"12018Teller"
"1","2018","Weld","11638",,,,,,"12018Weld"
"1","2018","Sum of NR Counties","16330",,,,,,"12018Sum of NR Counties"
"12","2017","Adams","11440",,,,,,"122017Adams"
"12","2017","Alamosa","0",,,,"NR",,"122017Alamosa"
"12","2017","Arapahoe","29558",,,,,,"122017Arapahoe"
"12","2017","Archuleta","0",,,,"NR",,"122017Archuleta"
"12","2017","Boulder","52374",,,,,,"122017Boulder"
"12","2017","Chaffee","0",,,,"NR",,"122017Chaffee"
"12","2017","Clear Creek","1038",,,,,,"122017Clear Creek"
"12","2017","Denver","366058",,,,,,"122017Denver"
"12","2017","Eagle","3327",,,,,,"122017Eagle"
"12","2017","El Paso","206701",,,,,,"122017El Paso"
"12","2017","Fremont","3312",,,,,,"122017Fremont"
"12","2017","Garfield","6839",,,,,,"122017Garfield"
"12","2017","Gilpin","0",,,,"NR",,"122017Gilpin"
"12","2017","Grand","0",,,,"NR",,"122017Grand"
"12","2017","Gunnison","0",,,,"NR",,"122017Gunnison"
"12","2017","Jefferson","40427",,,,,,"122017Jefferson"
"12","2017","La Plata","7055",,,,,,"122017La Plata"
"12","2017","Larimer","27212",,,,,,"122017Larimer"
"12","2017","Las Animas","1022",,,,,,"122017Las Animas"
"12","2017","Mesa","0",,,,"NR",,"122017Mesa"
"12","2017","Montezuma","1527",,,,,,"122017Montezuma"
"12","2017","Montrose","0",,,,"NR",,"122017Montrose"
"12","2017","Morgan","0",,,,"NR",,"122017Morgan"
"12","2017","Otero","0",,,,"NR",,"122017Otero"
"12","2017","Ouray","0",,,,"NR",,"122017Ouray"
"12","2017","Park","0",,,,"NR",,"122017Park"
"12","2017","Pitkin","1513",,,,,,"122017Pitkin"
"12","2017","Pueblo","10969",,,,,,"122017Pueblo"
"12","2017","Routt","0",,,,"NR",,"122017Routt"
"12","2017","San Miguel","0",,,,"NR",,"122017San Miguel"
"12","2017","Sedgwick","0",,,,"NR",,"122017Sedgwick"
"12","2017","Summit","3219",,,,,,"122017Summit"
"12","2017","Weld","9840",,,,,,"122017Weld"
"12","2017","Sum of NR Counties","18207",,,,,,"122017Sum of NR Counties"
"11","2017","Adams","26582",,,,,,"112017Adams"
"11","2017","Alamosa","0",,,,"NR",,"112017Alamosa"
"11","2017","Arapahoe","24137",,,,,,"112017Arapahoe"
"11","2017","Archuleta","0",,,,"NR",,"112017Archuleta"
"11","2017","Boulder","51056",,,,,,"112017Boulder"
"11","2017","Chaffee","0",,,,"NR",,"112017Chaffee"
"11","2017","Clear Creek","882",,,,,,"112017Clear Creek"
"11","2017","Denver","466517",,,,,,"112017Denver"
"11","2017","Eagle","3401",,,,,,"112017Eagle"
"11","2017","El Paso","227708",,,,,,"112017El Paso"
"11","2017","Fremont","4018",,,,,,"112017Fremont"
"11","2017","Garfield","8647",,,,,,"112017Garfield"
"11","2017","Gilpin","0",,,,"NR",,"112017Gilpin"
"11","2017","Grand","0",,,,"NR",,"112017Grand"
"11","2017","Gunnison","0",,,,"NR",,"112017Gunnison"
"11","2017","Jefferson","49255",,,,,,"112017Jefferson"
"11","2017","La Plata","8389",,,,,,"112017La Plata"
"11","2017","Larimer","29191",,,,,,"112017Larimer"
"11","2017","Las Animas","999",,,,,,"112017Las Animas"
"11","2017","Mesa","0",,,,"NR",,"112017Mesa"
"11","2017","Moffat","0",,,,"NR",,"112017Moffat"
"11","2017","Montezuma","1302",,,,,,"112017Montezuma"
"11","2017","Montrose","0",,,,"NR",,"112017Montrose"
"11","2017","Morgan","0",,,,"NR",,"112017Morgan"
"11","2017","Otero","0",,,,"NR",,"112017Otero"
"11","2017","Park","0",,,,"NR",,"112017Park"
"11","2017","Pitkin","1611",,,,,,"112017Pitkin"
"11","2017","Pueblo","14313",,,,,,"112017Pueblo"
"11","2017","Routt","0",,,,"NR",,"112017Routt"
"11","2017","San Miguel","0",,,,"NR",,"112017San Miguel"
"11","2017","Sedgwick","0",,,,"NR",,"112017Sedgwick"
"11","2017","Summit","3391",,,,,,"112017Summit"
"11","2017","Teller","0",,,,"NR",,"112017Teller"
"11","2017","Weld","9155",,,,,,"112017Weld"
"11","2017","Sum of NR Counties","20312",,,,,,"112017Sum of NR Counties"
"10","2017","Adams","29766",,,,,,"102017Adams"
"10","2017","Alamosa","0",,,,"NR",,"102017Alamosa"
"10","2017","Arapahoe","22182",,,,,,"102017Arapahoe"
"10","2017","Archuleta","0",,,,"NR",,"102017Archuleta"
"10","2017","Boulder","49754",,,,,,"102017Boulder"
"10","2017","Chaffee","0",,,,"NR",,"102017Chaffee"
"10","2017","Clear Creek","1160",,,,,,"102017Clear Creek"
"10","2017","Costilla","0",,,,"NR",,"102017Costilla"
"10","2017","Denver","502759",,,,,,"102017Denver"
"10","2017","Eagle","4087",,,,,,"102017Eagle"
"10","2017","El Paso","240981",,,,,,"102017El Paso"
"10","2017","Fremont","4667",,,,,,"102017Fremont"
"10","2017","Garfield","10787",,,,,,"102017Garfield"
"10","2017","Gilpin","0",,,,"NR",,"102017Gilpin"
"10","2017","Grand","0",,,,"NR",,"102017Grand"
"10","2017","Jefferson","40777",,,,,,"102017Jefferson"
"10","2017","La Plata","8462",,,,,,"102017La Plata"
"10","2017","Larimer","32452",,,,,,"102017Larimer"
"10","2017","Las Animas","1181",,,,,,"102017Las Animas"
"10","2017","Mesa","0",,,,"NR",,"102017Mesa"
"10","2017","Moffat","0",,,,"NR",,"102017Moffat"
"10","2017","Montezuma","2098",,,,,,"102017Montezuma"
"10","2017","Montrose","0",,,,"NR",,"102017Montrose"
"10","2017","Morgan","0",,,,"NR",,"102017Morgan"
"10","2017","Otero","0",,,,"NR",,"102017Otero"
"10","2017","Ouray","0",,,,"NR",,"102017Ouray"
"10","2017","Park","0",,,,"NR",,"102017Park"
"10","2017","Pitkin","1816",,,,,,"102017Pitkin"
"10","2017","Pueblo","15471",,,,,,"102017Pueblo"
"10","2017","Routt","0",,,,"NR",,"102017Routt"
"10","2017","San Miguel","580",,,,,,"102017San Miguel"
"10","2017","Sedgwick","0",,,,"NR",,"102017Sedgwick"
"10","2017","Summit","3245",,,,,,"102017Summit"
"10","2017","Weld","9260",,,,,,"102017Weld"
"10","2017","Sum of NR Counties","21774",,,,,,"102017Sum of NR Counties"
"9","2017","Adams","30520",,,,,,"92017Adams"
"9","2017","Alamosa","0",,,,"NR",,"92017Alamosa"
"9","2017","Arapahoe","32494",,,,,,"92017Arapahoe"
"9","2017","Archuleta","0",,,,"NR",,"92017Archuleta"
"9","2017","Boulder","50861",,,,,,"92017Boulder"
"9","2017","Chaffee","0",,,,"NR",,"92017Chaffee"
"9","2017","Clear Creek","1102",,,,,,"92017Clear Creek"
"9","2017","Costilla","0",,,,"NR",,"92017Costilla"
"9","2017","Denver","508760",,,,,,"92017Denver"
"9","2017","Eagle","4343",,,,,,"92017Eagle"
"9","2017","El Paso","232556",,,,,,"92017El Paso"
"9","2017","Fremont","5245",,,,,,"92017Fremont"
"9","2017","Garfield","9881",,,,,,"92017Garfield"
"9","2017","Gilpin","0",,,,"NR",,"92017Gilpin"
"9","2017","Grand","0",,,,"NR",,"92017Grand"
"9","2017","Jefferson","44969",,,,,,"92017Jefferson"
"9","2017","La Plata","8916",,,,,,"92017La Plata"
"9","2017","Larimer","31565",,,,,,"92017Larimer"
"9","2017","Las Animas","1333",,,,,,"92017Las Animas"
"9","2017","Mesa","0",,,,"NR",,"92017Mesa"
"9","2017","Moffat","0",,,,"NR",,"92017Moffat"
"9","2017","Montezuma","2667",,,,,,"92017Montezuma"
"9","2017","Montrose","0",,,,"NR",,"92017Montrose"
"9","2017","Morgan","0",,,,"NR",,"92017Morgan"
"9","2017","Otero","0",,,,"NR",,"92017Otero"
"9","2017","Park","0",,,,"NR",,"92017Park"
"9","2017","Pitkin","1867",,,,,,"92017Pitkin"
"9","2017","Pueblo","21657",,,,,,"92017Pueblo"
"9","2017","Routt","0",,,,"NR",,"92017Routt"
"9","2017","San Miguel","473",,,,,,"92017San Miguel"
"9","2017","Sedgwick","0",,,,"NR",,"92017Sedgwick"
"9","2017","Summit","3159",,,,,,"92017Summit"
"9","2017","Teller","0",,,,"NR",,"92017Teller"
"9","2017","Weld","8927",,,,,,"92017Weld"
"9","2017","Sum of NR Counties","23236",,,,,,"92017Sum of NR Counties"
"8","2017","Adams","26195",,,,,,"82017Adams"
"8","2017","Alamosa","0",,,,"NR",,"82017Alamosa"
"8","2017","Arapahoe","29587",,,,,,"82017Arapahoe"
"8","2017","Archuleta","0",,,,"NR",,"82017Archuleta"
"8","2017","Boulder","55997",,,,,,"82017Boulder"
"8","2017","Chaffee","0",,,,"NR",,"82017Chaffee"
"8","2017","Clear Creek","921",,,,,,"82017Clear Creek"
"8","2017","Costilla","0",,,,"NR",,"82017Costilla"
"8","2017","Denver","507955",,,,,,"82017Denver"
"8","2017","Eagle","3990",,,,,,"82017Eagle"
"8","2017","El Paso","234542",,,,,,"82017El Paso"
"8","2017","Fremont","5740",,,,,,"82017Fremont"
"8","2017","Garfield","6908",,,,,,"82017Garfield"
"8","2017","Gilpin","0",,,,"NR",,"82017Gilpin"
"8","2017","Grand","0",,,,"NR",,"82017Grand"
"8","2017","Gunnison","0",,,,"NR",,"82017Gunnison"
"8","2017","Jefferson","32199",,,,,,"82017Jefferson"
"8","2017","La Plata","8696",,,,,,"82017La Plata"
"8","2017","Larimer","33455",,,,,,"82017Larimer"
"8","2017","Las Animas","0",,,,"NR",,"82017Las Animas"
"8","2017","Mesa","0",,,,"NR",,"82017Mesa"
"8","2017","Moffat","0",,,,"NR",,"82017Moffat"
"8","2017","Montezuma","2047",,,,,,"82017Montezuma"
"8","2017","Montrose","0",,,,"NR",,"82017Montrose"
"8","2017","Morgan","0",,,,"NR",,"82017Morgan"
"8","2017","Otero","0",,,,"NR",,"82017Otero"
"8","2017","Ouray","0",,,,"NR",,"82017Ouray"
"8","2017","Park","0",,,,"NR",,"82017Park"
"8","2017","Pitkin","2076",,,,,,"82017Pitkin"
"8","2017","Pueblo","17460",,,,,,"82017Pueblo"
"8","2017","Routt","0",,,,"NR",,"82017Routt"
"8","2017","San Miguel","753",,,,,,"82017San Miguel"
"8","2017","Sedgwick","0",,,,"NR",,"82017Sedgwick"
"8","2017","Summit","3351",,,,,,"82017Summit"
"8","2017","Weld","8132",,,,,,"82017Weld"
"8","2017","Sum of NR Counties","23556",,,,,,"82017Sum of NR Counties"
"7","2017","Adams","30597","139506",,,,,"72017Adams"
"7","2017","Arapahoe","34103","279150",,,,,"72017Arapahoe"
"7","2017","Archuleta","0","19763",,,"NR",,"72017Archuleta"
"7","2017","Boulder","53398","200148",,,,,"72017Boulder"
"7","2017","Chaffee","0","16274",,,"NR",,"72017Chaffee"
"7","2017","Clear Creek","1585","16559",,,,,"72017Clear Creek"
"7","2017","Conejos",,"14534",,,,,"72017Conejos"
"7","2017","Costilla","0","11438",,,"NR",,"72017Costilla"
"7","2017","Denver","481698","885655",,,,,"72017Denver"
"7","2017","Eagle","3072","32069",,,,,"72017Eagle"
"7","2017","El Paso","253579","0",,,,"NR","72017El Paso"
"7","2017","Garfield","8239","58333",,,,,"72017Garfield"
"7","2017","Gilpin","0","7725",,,"NR",,"72017Gilpin"
"7","2017","Grand","0","9385",,,"NR",,"72017Grand"
"7","2017","Gunnison","0","10725",,,"NR",,"72017Gunnison"
"7","2017","Huerfano",,"0",,,,"NR","72017Huerfano"
"7","2017","Jefferson","32163","127460",,,,,"72017Jefferson"
"7","2017","La Plata","17234","63041",,,,,"72017La Plata"
"7","2017","Lake",,"7274",,,,,"72017Lake"
"7","2017","Larimer","31333","141072",,,,,"72017Larimer"
"7","2017","Las Animas","926","126033",,,,,"72017Las Animas"
"7","2017","Mesa","0","0",,,"NR","NR","72017Mesa"
"7","2017","Montezuma","2140","52762",,,,,"72017Montezuma"
"7","2017","Morgan","0","24634",,,"NR",,"72017Morgan"
"7","2017","Ouray","0","19357",,,"NR",,"72017Ouray"
"7","2017","Park","0","12169",,,"NR",,"72017Park"
"7","2017","Pitkin","1945","25771",,,,,"72017Pitkin"
"7","2017","Pueblo","21903","104818",,,,,"72017Pueblo"
"7","2017","Routt","0","23405",,,"NR",,"72017Routt"
"7","2017","Saguache",,"0",,,,"NR","72017Saguache"
"7","2017","San Juan",,"0",,,,"NR","72017San Juan"
"7","2017","San Miguel","672","11970",,,,,"72017San Miguel"
"7","2017","Sedgwick","0","0",,,"NR","NR","72017Sedgwick"
"7","2017","Summit","2933","44262",,,,,"72017Summit"
"7","2017","Weld","8488","73106",,,,,"72017Weld"
"7","2017","Sum of NR Counties","20830","120778",,,,,"72017Sum of NR Counties"
"7","2017","Alamosa","0",,,,"NR",,"72017Alamosa"
"7","2017","Fremont","5918",,,,,,"72017Fremont"
"7","2017","Moffat","0",,,,"NR",,"72017Moffat"
"7","2017","Montrose","0",,,,"NR",,"72017Montrose"
"7","2017","Otero","0",,,,"NR",,"72017Otero"
"7","2017","Teller","0",,,,"NR",,"72017Teller"
"6","2017","Adams","30141","138365",,,,,"62017Adams"
"6","2017","Arapahoe","33906","270122",,,,,"62017Arapahoe"
"6","2017","Archuleta","0","0",,,"NR","NR","62017Archuleta"
"6","2017","Boulder","55178","190372",,,,,"62017Boulder"
"6","2017","Chaffee","0","12647",,,"NR",,"62017Chaffee"
"6","2017","Clear Creek","1256","13076",,,,,"62017Clear Creek"
"6","2017","Conejos",,"12640",,,,,"62017Conejos"
"6","2017","Costilla","0","9352",,,"NR",,"62017Costilla"
"6","2017","Denver","517605","885739",,,,,"62017Denver"
"6","2017","Eagle","3502","24541",,,,,"62017Eagle"
"6","2017","El Paso","267657","0",,,,"NR","62017El Paso"
"6","2017","Garfield","9703","54425",,,,,"62017Garfield"
"6","2017","Gilpin","0","8165",,,"NR",,"62017Gilpin"
"6","2017","Grand","0","6192",,,"NR",,"62017Grand"
"6","2017","Gunnison","0","15267",,,"NR",,"62017Gunnison"
"6","2017","Huerfano",,"0",,,,"NR","62017Huerfano"
"6","2017","Jefferson","29317","126205",,,,,"62017Jefferson"
"6","2017","La Plata","10397","57259",,,,,"62017La Plata"
"6","2017","Lake",,"5782",,,,,"62017Lake"
"6","2017","Larimer","32395","131764",,,,,"62017Larimer"
"6","2017","Las Animas","0","89341",,,"NR",,"62017Las Animas"
"6","2017","Mesa","0","0",,,"NR","NR","62017Mesa"
"6","2017","Montezuma","2214","52487",,,,,"62017Montezuma"
"6","2017","Morgan","0","29755",,,"NR",,"62017Morgan"
"6","2017","Ouray","0","12599",,,"NR",,"62017Ouray"
"6","2017","Park","0","10155",,,"NR",,"62017Park"
"6","2017","Pitkin","1657","14163",,,,,"62017Pitkin"
"6","2017","Pueblo","20925","96357",,,,,"62017Pueblo"
"6","2017","Routt","4346","19046",,,,,"62017Routt"
"6","2017","Saguache",,"0",,,,"NR","62017Saguache"
"6","2017","San Juan",,"0",,,,"NR","62017San Juan"
"6","2017","San Miguel","383","5521",,,,,"62017San Miguel"
"6","2017","Sedgwick","0","0",,,"NR","NR","62017Sedgwick"
"6","2017","Summit","2855","32940",,,,,"62017Summit"
"6","2017","Weld","8099","73732",,,,,"62017Weld"
"6","2017","Sum of NR Counties","20451","129869",,,,,"62017Sum of NR Counties"
"6","2017","Alamosa","0",,,,"NR",,"62017Alamosa"
"6","2017","Fremont","0",,,,"NR",,"62017Fremont"
"6","2017","Moffat","0",,,,"NR",,"62017Moffat"
"6","2017","Montrose","0",,,,"NR",,"62017Montrose"
"6","2017","Otero","0",,,,"NR",,"62017Otero"
"6","2017","Teller","0",,,,"NR",,"62017Teller"
"5","2017","Adams","32817","141429",,,,,"52017Adams"
"5","2017","Arapahoe","24274","287048",,,,,"52017Arapahoe"
"5","2017","Archuleta","0","13515",,,"NR",,"52017Archuleta"
"5","2017","Boulder","60974","177017",,,,,"52017Boulder"
"5","2017","Chaffee","0","10426",,,"NR",,"52017Chaffee"
"5","2017","Clear Creek","1512","13646",,,,,"52017Clear Creek"
"5","2017","Conejos",,"11856",,,,,"52017Conejos"
"5","2017","Costilla","0","7217",,,"NR",,"52017Costilla"
"5","2017","Denver","532556","839280",,,,,"52017Denver"
"5","2017","Eagle","4509","40768",,,,,"52017Eagle"
"5","2017","El Paso","237951","0",,,,"NR","52017El Paso"
"5","2017","Garfield","8733","51969",,,,,"52017Garfield"
"5","2017","Gilpin","0","7475",,,"NR",,"52017Gilpin"
"5","2017","Grand","0","6221",,,"NR",,"52017Grand"
"5","2017","Gunnison","0","11860",,,"NR",,"52017Gunnison"
"5","2017","Huerfano",,"0",,,,"NR","52017Huerfano"
"5","2017","Jefferson","29147","134975",,,,,"52017Jefferson"
"5","2017","Lake",,"7211",,,,,"52017Lake"
"5","2017","La Plata","8135","61222",,,,,"52017La Plata"
"5","2017","Larimer","31925","125328",,,,,"52017Larimer"
"5","2017","Las Animas","894","91940",,,,,"52017Las Animas"
"5","2017","Mesa","0","0",,,"NR","NR","52017Mesa"
"5","2017","Montezuma","2032","44742",,,,,"52017Montezuma"
"5","2017","Morgan","0","0",,,"NR","NR","52017Morgan"
"5","2017","Ouray","0","0",,,"NR","NR","52017Ouray"
"5","2017","Park","0","8856",,,"NR",,"52017Park"
"5","2017","Pitkin","0","17181",,,"NR",,"52017Pitkin"
"5","2017","Pueblo","18844","84883",,,,,"52017Pueblo"
"5","2017","Routt","5114","20380",,,,,"52017Routt"
"5","2017","Saguache",,"0",,,,"NR","52017Saguache"
"5","2017","San Juan",,"0",,,,"NR","52017San Juan"
"5","2017","San Miguel","654","10235",,,,,"52017San Miguel"
"5","2017","Sedgwick","0","0",,,"NR","NR","52017Sedgwick"
"5","2017","Summit","3962","45620",,,,,"52017Summit"
"5","2017","Weld","8173","75243",,,,,"52017Weld"
"5","2017","Combined Counties",,"130366",,,,,"52017Combined Counties"
"5","2017","Alamosa","0",,,,"NR",,"52017Alamosa"
"5","2017","Fremont","4982",,,,,,"52017Fremont"
"5","2017","Moffat","0",,,,"NR",,"52017Moffat"
"5","2017","Montrose","0",,,,"NR",,"52017Montrose"
"5","2017","Otero","0",,,,"NR",,"52017Otero"
"5","2017","Teller","0",,,,"NR",,"52017Teller"
"5","2017","Combined Counties 2","16892",,,,,,"52017Combined Counties 2"
"4","2017","Adams","26842","145724",,,,,"42017Adams"
"4","2017","Arapahoe","33771","282799",,,,,"42017Arapahoe"
"4","2017","Archuleta",,"18619",,,,,"42017Archuleta"
"4","2017","Boulder","56283","176018",,,,,"42017Boulder"
"4","2017","Chaffee",,"12371",,,,,"42017Chaffee"
"4","2017","Clear Creek","1815","18349",,,,,"42017Clear Creek"
"4","2017","Conejos",,"11950",,,,,"42017Conejos"
"4","2017","Costilla",,"9285",,,,,"42017Costilla"
"4","2017","Denver","538559","842583",,,,,"42017Denver"
"4","2017","Eagle","4584","42600",,,,,"42017Eagle"
"4","2017","Garfield","9433","56406",,,,,"42017Garfield"
"4","2017","Gilpin",,"6473",,,,,"42017Gilpin"
"4","2017","Grand",,"14253",,,,,"42017Grand"
"4","2017","Gunnison",,"17986",,,,,"42017Gunnison"
"4","2017","Jefferson","46752","138054",,,,,"42017Jefferson"
"4","2017","La Plata","418","62570",,,,,"42017La Plata"
"4","2017","Larimer","32838","129580",,,,,"42017Larimer"
"4","2017","Las Animas","985","89954",,,,,"42017Las Animas"
"4","2017","Montezuma","1677","47539",,,,,"42017Montezuma"
