WDID,Structure Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Associated Case Numbers,Decreed Uses,Net Absolute,Net Conditional,Net APEX Absolute,Net APEX Conditional,Decreed Units,Comments,Location,Counties
6201762,WEST FORK POWDERHORN CR,Minimum Flow,WEST FORK POWDERHORN CREEK,4,62,HINSDALE,SE,NE,SE,22,45.0 N,3.0 W,N,,,,,308036,4222844,12/31/1998,12/31/1997,05/11/1998,54187,0,,98CW0220,M,2,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO POWDERHORN CK 9.5 MI;.75CFS NOV1-MAR31,"(38.133059, -107.190291)",28
6201540,GUNNISON RIVER (CWCB),Minimum Flow,GUNNISON RIVER,4,62,MONTROSE,SW,NE,NW,10,49.0 N,7.0 W,N,,,,,269089,4267837,08/01/1969,01/31/1964,12/10/1965,42347,0,,92CW0107,M,300,0,0,0,C,"TF DIST 40 RABBIT GULCH CANAL;CWCB MIN FLOW IN BLACK CANYON, CWCB MIN STR FLO GAUGE BELOW TUNNEL DIV TO N FK GUNN 28.9 MI","(38.529, -107.648986)",32
6201347,HENSON CREEK,Minimum Flow,HENSON CREEK,4,62,HINSDALE,,SW,SW,17,43.0 N,6.0 W,N,,,,,275371,4206804,12/31/1984,12/31/1983,05/04/1984,49067,0,,84CW0382,M,9,0,0,0,C,CWCB MIN STR FLO CONFL PALMETTO GLCH TO N FK HENSON CK 6.7 MI,"(37.981101, -107.557641)",28
6201443,BENT CREEK,Minimum Flow,BENT CREEK,4,62,HINSDALE,,NW,SW,34,43.0 N,5.0 W,N,,,,,288346.5,4201861.9,12/31/1980,12/31/1979,03/17/1980,47558,0,,80CW0101,M,2,0,0,0,C,CWCB MIN STR FLOW,"(37.939717, -107.408576)",28
6201913,CEBOLLA CREEK,Minimum Flow,CEBOLLA CREEK,4,62,HINSDALE,,SE,SE,25,44.0 N,3.0 W,N,,,,,311410.8,4211107.4,12/31/2010,12/31/2009,01/26/2010,58465,0,,10CW0183,M,23,0,0,0,C,CWCB MIN FL; BRUSH CR TO SPRING CR; 10.1M,"(38.028062, -107.148711)",28
6201194,BIG BLUE CREEK,Minimum Flow,BIG BLUE CREEK,4,62,GUNNISON,SE,NW,SW,11,46.0 N,5.0 W,N,,,,,289377,4236118,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0262,M,11.3,0,0,0,C,CWCB MIN STR FLO FAILES CK TO BIG BLUE DITCH 7.5 MI;  2 AMTS,"(38.248426, -107.406954)",1005
6201346,FIREBOX CREEK,Minimum Flow,LITTLE CIMARRON RIVER,4,62,GUNNISON,NE,NW,NE,9,45.0 N,5.0 W,N,,,,,286802,4227450,12/31/1984,12/31/1983,05/04/1984,49067,0,,84CW0397,M,2,0,0,0,C,CWCB MIN STR FLO HDWTRS TO LITTLE CIMARRON R 5.7 MI,"(38.169768, -107.433755)",1005
6203581,SLIDE LAKE,Reservoir,BIG BLUE CREEK,4,62,HINSDALE,NW,NW,SW,24,45.0 N,5.0 W,N,,,,,290582,4223429,12/31/1977,12/31/1976,05/12/1976,46386.46153,0,,W3379,M,36,0,0,0,A,CWCB MIN LAKE LEVEL,"(38.134446, -107.389457)",28
6201379,BIG BLUE CREEK,Minimum Flow,BIG BLUE CREEK,4,62,GUNNISON,SW,SE,SW,36,46.0 N,5.0 W,N,,,,,291051,4229140,12/31/1984,12/31/1983,05/04/1984,49067,0,,84CW0388,M,8,0,0,0,C,CWCB MIN STR FLO FALL CK TO SOLDIER CK; 3.3 MI,"(38.185982, -107.385786)",1005
6201768,DEVILS CREEK,Minimum Flow,DEVILS CREEK,4,62,HINSDALE,NE,SW,NE,28,45.0 N,3.0 W,N,,,,,305839,4221844,12/31/1998,12/31/1997,01/29/1998,54085,0,,98CW0232,M,0.75,0,0,0,C,CWCB MIN STR FLO HDWTRS TO STEELE D 3.5 MI,"(38.123583, -107.215069)",28
6201914,CEBOLLA CREEK,Minimum Flow,CEBOLLA CREEK,4,62,HINSDALE,,NE,NE,1,44.0 N,2.0 W,N,,,,,321515.5,4218462.5,12/31/2010,12/31/2009,01/26/2010,58465,0,,10CW0182,M,26,0,0,0,C,CWCB MIN FL; CONF SPRING CR TO POWDERHORN USGS GAGE; 10.8 M,"(38.096357, -107.035483)",28
6201760,SOUTH BEAVER CREEK,Minimum Flow,SOUTH BEAVER CREEK,4,62,SAGUACHE,,SE,SW,12,47.0 N,1.0 W,N,,,,,331915,4245531.8,12/31/1998,12/31/1997,05/11/1998,54187,0,,98CW0216,M,2.5,0,0,0,C,CWCB MIN STR FLO E BEAVER CK TO BLM BOUNDARY 13.3 MI;3 SEASONAL AMTS,"(38.342184, -106.923364)",1067
6201339,BLUE CREEK,Minimum Flow,BLUE CREEK,4,62,GUNNISON,,NW,NW,23,48.0 N,5.0 W,N,,,,,289751.7,4253448,12/31/1984,12/31/1983,05/04/1984,49067,0,,84CW0389,M,7,0,0,0,C,CWCB MIN STR FLOW LITTLE BLUE CK TO MORROW PT RES 3.4 MI,"(38.404561, -107.407833)",1005
6201260,DEER CREEK,Minimum Flow,DEER CREEK,4,62,HINSDALE,,NW,NE,32,44.0 N,3.0 W,N,,,,,304176,4211246,12/31/1980,12/31/1979,09/09/1980,47734,0,,80CW0388,M,1.5,0,0,0,C,CWCB MIN STR FLO HDWTRS TO MILL CK 3.4 MI,"(38.027779, -107.231124)",28
6203571,HAMPTON LAKE,Reservoir,FISH CREEK,4,62,GUNNISON,,SE,SW,6,46.0 N,6.0 W,N,,,,,274953,4237916,12/31/1977,12/31/1976,05/12/1976,46386.46153,0,,W3357,M,30,0,0,0,A,CWCB MINIMUM LAKE LEVEL,"(38.261119, -107.572211)",1005
6201664,GRIZZLY GULCH,Minimum Flow,LAKE FORK,4,62,HINSDALE,,NW,NW,12,42.0 N,6.0 W,N,,,,,281772.8,4199702.8,12/31/2009,12/31/2008,01/27/2009,58101,0,,09CW0080,M,2.9,0,0,0,C,CWCB MIN STR FLO; GRIZZLY LAKE TO LAKE FK GUNN; 2.1M; 2 AMOUNTS,"(37.918722, -107.482657)",28
6201285,SILVER CREEK,Minimum Flow,LAKE FORK,4,62,HINSDALE,,NE,NE,5,42.0 N,5.0 W,N,,,,,286282,4201113,12/31/1980,12/31/1979,03/17/1980,47558,0,,80CW0096,M,4,0,0,0,C,CWCB MIN STREAM FLOW; 2.1M  HDWTRS TO LAKE FORK GUN,"(37.93249, -107.431822)",28
6202038,LITTLE CIMARRON RIVER MCKINLEY DITCH ISF SEGMENT 1,Reach,LITTLE CIMARRON RIVER,4,62,GUNNISON,,NW,NW,12,47.0 N,6.0 W,N,,,,,282858,4247930.8,05/08/1913,,05/10/1906,20583,0,128,14CW3108,M,0,0,0.527,0,C,SEE DECREE FOR TABLE 8: MONTHLY AND ANNUAL VOLUMETRIC LIMITS,"(38.353238, -107.485016)",1005
6100573,COYOTE WASH INSTREAM FLOW WATER RIGHT,Minimum Flow,COYOTE WASH,4,61,MONTROSE,,NW,NW,23,46.0 N,19.0 W,N,,,,,154771.6,4238974.9,12/31/2018,12/31/2017,01/22/2018,61383,0,,18CW3041,M,2.2,0,0,0,C,,"(38.232538, -108.943865)",32
6100552,LA SAL CREEK,Minimum Flow,LA SAL CREEK,4,61,MONTROSE,,SE,SW,17,47.0 N,19.0 W,N,,,,,150917.1,4249300.6,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0271,M,5.1,0,0,0,C,CWCB MIN STR;SHARP CYN TO DOLORES R; 1.2CFS JUNE 15-DEC 14; 3CFS DEC 15-MAR 14;,"(38.323888, -108.992896)",32
6100518,DOLORES RIVER,Minimum Flow,DOLORES RIVER,4,61,MONTROSE,,SW,SE,25,48.0 N,18.0 W,N,,,,,167744,4254776,12/31/1975,12/31/1974,05/01/1975,45776,0,,W1346,M,78,0,0,0,C,MIN STR FLOW MCPHEE DAM TO SAN MIGUEL R DECREED DIV7,"(38.379513, -108.803405)",32
6002119,SAN MIGUEL RIVER,Minimum Flow,SAN MIGUEL RIVER,4,60,MONTROSE,,SE,NE,10,46.0 N,16.0 W,N,,,,,183798.2,4240458.9,12/31/2011,12/31/2010,01/25/2011,58829,0,,11CW0129,M,325,0,0,0,C,"CWCB MIN FLO; CALAMITY DRAW TO DOLORES R, 17.24M; SEASONAL AMTS","(38.256556, -108.613573)",32
6001995,EIDER CREEK,Minimum Flow,EIDER CREEK,4,60,SAN MIGUEL,,SW,SE,15,43.0 N,9.0 W,N,,,,,250151,4207722,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0267,M,5.25,0,0,0,C,CWCB MIN FLO; HDWTRS TO SAN MIGUEL 2.5MI; AMT VARIES W SEASON,"(37.982773, -107.844806)",1069
6001389,LEOPARD CREEK,Minimum Flow,LEOPARD CREEK,4,60,SAN MIGUEL,NW,SE,SE,12,44.0 N,10.0 W,N,,,,,244811,4218124,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0438,M,2.5,0,0,0,C,CWCB MIN STR FLOW CONF E & W FK LEOPARD CK TO SAN MIGUEL R 13.2 MI,"(38.074918, -107.90924)",1069
6001937,SPECIE CREEK,Minimum Flow,SPECIE CREEK,4,60,SAN MIGUEL,NW,SW,NW,17,43.0 N,11.0 W,N,,,,,226826,4209376,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0279,M,4.3,0,0,0,C,CWCB MIN STR FLO UNNAMED TRIB TO SAN MIGUEL R 3.2 MI;  3 SEASONAL AMTS,"(37.990938, -108.11067)",1069
6001397,LAKE FORK SAN MIGUEL RIVER,Minimum Flow,LAKE FORK,4,60,SAN MIGUEL,SE,NE,NE,33,41.0 N,9.0 W,N,,,,,248309,4184980,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0431,M,2.5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO TROUT LAKE 3.9 MI,"(37.777545, -107.857827)",1069
6001350,HOWARD'S FORK SAN MIGUEL RIVER,Minimum Flow,HOWARD FORK,4,60,SAN MIGUEL,SE,NW,SW,35,42.0 N,9.0 W,N,,,,,250574,4193696,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0270,M,8.3,0,0,0,C,CWCB MIN STR FLO WATERFALL CK TO UNNAMED LK 1.5 MI; 3C NOV1-MAY14,"(37.856628, -107.83514)",1069
6001391,BEAVER CREEK,Minimum Flow,BEAVER CREEK,4,60,SAN MIGUEL,SW,SW,NE,9,41.0 N,12.0 W,N,,,,,218743,4192058,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0439,M,1.5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO GURLEY D 4.6 MI,"(37.832625, -108.195826)",1069
6001319,BIG BEAR CREEK,Minimum Flow,BIG BEAR CREEK,4,60,SAN MIGUEL,NE,SE,NW,32,42.0 N,10.0 W,N,,,,,236443,4194705,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0435,M,2,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO SAN MIGUEL R 8.3 MI,"(37.861735, -107.995933)",1069
6001945,SAN MIGUEL RIVER ENLG,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,,NW,NW,6,42.0 N,8.0 W,N,,,,,253624,4202278,12/31/2005,12/31/2004,01/25/2005,56638,0,,05CW0154,M,4,0,0,0,C,CWCB MIN STR FLO BEAR CK TO S FK SAN MIGUEL 6.4 MI;MAY 15-OCT 31; ENLG,"(37.934715, -107.803441)",1069
6001318,BEAR CREEK,Minimum Flow,BEAR CREEK,4,60,SAN MIGUEL,SW,SE,SE,23,42.0 N,9.0 W,N,,,,,251529,4196449,12/31/2005,12/31/2004,01/25/2005,56638,0,,05CW0147,M,4.2,0,0,0,C,CWCB MIN STR FLO ENLG HWDTRS TO SAN MIGUEL R 4.2 MI; AMTS VARY,"(37.881672, -107.825244)",1069
6001390,NATURITA CREEK,Minimum Flow,NATURITA CREEK,4,60,SAN MIGUEL,SE,SE,NE,5,43.0 N,13.0 W,N,,,,,208953,4212831,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0442,M,3,0,0,0,C,CWCB MIN STR FLOW E & W FK NATURITA CKS TO NORWOOD RD 10.2 MI,"(38.01647, -108.315288)",1069
6001387,EAST BEAVER CREEK,Minimum Flow,BEAVER CREEK,4,60,SAN MIGUEL,NE,SE,NW,31,42.0 N,11.0 W,N,,,,,225305,4195216,12/31/1984,12/31/1983,12/13/1984,49290,0,,84CW0440,M,2.5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO GURLEY D 4.8 MI,"(37.863045, -108.122567)",1069
6003615,WILD BOY LAKE,Reservoir,SOUTH FORK SAN MIGUEL RIVER,4,60,SAN MIGUEL,,SW,NW,27,42.0 N,9.0 W,N,,,,,248727,4196010,12/31/1977,12/31/1976,05/12/1976,46386.46153,0,,W3377,M,30,0,0,0,A,CWCB MINIMUM LAKE LEVEL,"(37.876951, -107.856915)",1069
6001950,SAN MIGUEL RIVER,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,SW,NE,NE,13,43.0 N,11.0 W,N,,,,,234378,4209332,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0277,M,93,0,0,0,C,CWCB MIN STR FLO FALL CK TO HORSEFLY CK 24.1MI; AMTS VARY,"(37.992785, -108.02477)",1069
6001292,HOWARD'S FORK SAN MIGUEL RIVER,Minimum Flow,HOWARD FORK,4,60,SAN MIGUEL,SW,NE,SE,31,42.0 N,8.0 W,N,,,,,255126,4192939,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0269,M,5.6,0,0,0,C,CWCB MIN STR FLO HDWTRS TO WATERFALL CK 3.1 MI;1.5C SEP15-MAY14,"(37.851047, -107.783199)",1068
6001934,ROYER GULCH,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,NW,SE,SE,30,43.0 N,8.0 W,N,,,,,255528,4204121,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0276,M,1.3,0,0,0,C,CWCB MIN STR FLO HDWTRS TO SAN MIGUEL R 1.5 M; .35C AUG1-APR30,"(37.95182, -107.782426)",1069
6001382,SAN MIGUEL RIVER,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,SE,NW,SE,31,43.0 N,9.0 W,N,,,,,245143,4203320,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0429,M,20,0,0,0,C,CWCB MIN STR FLOW S FK SAN MIGUEL R TO FALL CK 8.4 MI,"(37.941756, -107.900201)",1069
6002076,NORTH FORK TABEGUACHE CREEK,Minimum Flow,NORTH FORK TABEGUACHE CREEK,4,60,MONTROSE,,NE,NW,4,48.0 N,15.0 W,N,,,,,191913.3,4262098.5,12/31/2011,12/31/2010,01/25/2011,58829,0,,11CW0143,M,2.3,0,0,0,C,CWCB ISF; HDWATERS TO TABEGUACHE CR; 9.67M,"(38.454022, -108.53045)",32
6001788,BEAVER CREEK,Minimum Flow,BEAVER CREEK,4,60,SAN MIGUEL,SE,NE,SW,21,43.0 N,12.0 W,N,,,,,219292,4207303,12/31/1993,12/31/1992,11/09/1993,52543,0,,93CW0268,M,5,0,0,0,C,CWCB MIN STR FLOW GOAT CK TO SAN MIGUEL R 10.6 MI; 2.5 CFS JULY1-APR30,"(37.969985, -108.195529)",1069
6001381,SAN MIGUEL RIVER,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,NE,NW,SW,5,42.0 N,8.0 W,N,,,,,256025,4201343,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0427,M,6.5,0,0,0,C,CWCB MIN STR FLO CONFL BRIDAL VEIL CK & INGRAM CK TO S FK SAN MIGUEL R 7.7 MI,"(37.926945, -107.775834)",1069
6001384,WEST BEAVER CREEK,Minimum Flow,BEAVER CREEK,4,60,SAN MIGUEL,NW,SW,NW,5,41.0 N,12.0 W,N,,,,,216445,4193894,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0441,M,1.5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO WEST BEAVER HIGHLINE D 4.5 MI,"(37.848436, -108.222619)",1069
6002071,TABEGUACHE CREEK,Minimum Flow,TABEGUACHE CREEK,4,60,MONTROSE,,NE,SE,33,48.0 N,15.0 W,N,,,,,192633.2,4252653.7,12/31/2010,12/31/2009,06/30/2011,58985,0,,10CW0187,M,4.75,0,0,0,C,CWCB MF; CONF 47 CREEK TO TEMPLETON D; 5.4 M,"(38.369319, -108.518087)",32
6001351,MILL CREEK,Minimum Flow,MILL CREEK,4,60,SAN MIGUEL,NE,SE,NE,24,43.0 N,9.0 W,N,,,,,253961,4206918,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0273,M,6.7,0,0,0,C,CWCB MIN STR FLO HDWTRS TO 2 MI DWNSTR;  3 SEASONAL AMTS,"(37.976576, -107.801198)",1069
6002070,TABEGUACHE CREEK,Minimum Flow,TABEGUACHE CREEK,4,60,MONTROSE,,NW,NW,1,47.0 N,16.0 W,N,,,,,186297.8,4252047.7,12/31/2010,12/31/2009,01/26/2010,58465,0,,10CW0186,M,4.75,0,0,0,C,CWCB MIN FL; TEMPLETON D TO SAN MIGUEL R; 9.7M,"(38.361671, -108.590197)",32
6001320,BILK CREEK,Minimum Flow,BILK CREEK,4,60,SAN MIGUEL,SE,SE,NW,4,41.0 N,10.0 W,N,,,,,238087,4192926,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0433,M,3,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO SAN MIGUEL R; 9.7M,"(37.846196, -107.976624)",1445
6002074,RED CANYON CREEK,Minimum Flow,RED CANYON,4,60,MONTROSE,,SW,NW,4,46.0 N,12.0 W,N,,,,,219603,4240822.1,12/31/2011,12/31/2010,01/25/2011,58829,0,,11CW0145,M,1.2,0,0,0,C,CWCB INSTREAM FR BIG A CR TO HORSEFLY; 2.69M,"(38.271706, -108.205166)",32
6001383,SOUTH FK SAN MIGUEL R,Minimum Flow,SOUTH FORK SAN MIGUEL RIVER,4,60,SAN MIGUEL,NW,NW,NE,32,42.0 N,9.0 W,N,,,,,246391.9,4194720.3,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0430,M,9,0,0,0,C,MIN STR FLOW HOWARD FK & LK FK TO SAN MIGUEL RIVER 6 MI,"(37.864695, -107.882981)",1069
6001942,COTTONWOOD CREEK,Minimum Flow,COTTONWOOD CREEK,4,60,MONTROSE,,NW,SW,6,46.0 N,13.0 W,N,,,,,206776,4241198,12/31/2005,12/31/2004,01/25/2005,56638,0,,05CW0149,M,3,0,0,0,C,CWCB MIN STR FLO LITTLE COTTONWOOD CR TO SAN MIG R 3.2MI; APR 1-JUNE 15,"(38.270994, -108.351717)",32
6001277,GROUNDHOG GULCH,Minimum Flow,LAKE FORK,4,60,SAN MIGUEL,NE,NW,SE,15,41.0 N,9.0 W,N,,,,,249521,4189132,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0268,M,0.9,0,0,0,C,CWCB MIN STR FLO HDWTS TO LK FK SAN MIGUEL 1.9 MI;0.6C OCT15-MAY14,"(37.815254, -107.845516)",1069
6001943,CORNET CREEK,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,,NE,NW,30,43.0 N,8.0 W,N,,,,,254732,4205213,12/31/2005,12/31/2004,01/25/2005,56638,0,,05CW0148,M,9,0,0,0,C,CWCB MIN STR FLO HDWTRS TO SAN MIG R; 3.9 MI;AMTS VARY W SEASON,"(37.961436, -107.791848)",1069
6001398,LAKE FORK SAN MIGUEL RIVER,Minimum Flow,LAKE FORK,4,60,SAN MIGUEL,NW,SW,SE,5,41.0 N,9.0 W,N,,,,,246465,4191982,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0432,M,5,0,0,0,C,CWCB MIN STR FLOW PRIEST LAKES TO HOWARD FK SAN MIGUEL 2 MI,"(37.840066, -107.881191)",1069
6001374,DEEP CREEK,Minimum Flow,DEEP CREEK,4,60,SAN MIGUEL,NE,NE,SE,36,44.0 N,10.0 W,N,,,,,244841,4212004,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0434,M,4,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO SAN MIGUEL R 5.3 MI,"(38.019839, -107.906717)",1069
6002075,TABEGUACHE CREEK,Minimum Flow,TABEGUACHE CREEK,4,60,MONTROSE,,SE,SE,25,48.0 N,15.0 W,N,,,,,197554.4,4253516.4,12/31/2011,12/31/2010,01/25/2011,58829,0,,11CW0144,M,3.5,0,0,0,C,CWCB ISF FR NF TABEGUACHE CR TO 47 CR; 3.66M,"(38.378749, -108.462228)",32
6001789,SALTADO CREEK,Minimum Flow,SALTADO CREEK,4,60,SAN MIGUEL,SW,SW,SW,30,43.0 N,11.0 W,N,,,,,225124,4205106,12/31/1993,12/31/1992,11/09/1993,52543,0,,93CW0267,M,2,0,0,0,C,CWCB MIN STR FLO CONFL UNNAMED TRIB TO SAN MIG R 8.3 MI; 1CFS JULY1-AP,"(37.951997, -108.128391)",1069
6001284,CHAPMAN GULCH,Minimum Flow,HOWARD FORK,4,60,SAN MIGUEL,NE,SW,SW,30,42.0 N,8.0 W,N,,,,,254230,4194446,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0266,M,1.8,0,0,0,C,CWCB MIN STR FLO HDWTRS TO HOWARDS FK SAN MIGUEL .8 MI;.3C JUL15-MAY14,"(37.864373, -107.793885)",1069
6001276,BUTCHER CREEK,Minimum Flow,SAN MIGUEL RIVER,4,60,SAN MIGUEL,SE,SE,SW,25,43.0 N,9.0 W,N,,,,,252889,4204473,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0265,M,0.65,0,0,0,C,CWCB MIN STR FLO HDWTRS TO BREWERY PL 0.9 MI; 0.2C AUG1-MAY14,"(37.954275, -107.812549)",1069
6001388,FALL CREEK,Minimum Flow,FALL CREEK,4,60,SAN MIGUEL,NW,SW,NE,4,41.0 N,11.0 W,N,,,,,228617,4193331,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0436,M,5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO SAN MIGUEL R 11.5 MI,"(37.847072, -108.084261)",1069
6001272,WATERFALL CREEK,Minimum Flow,WATERFALL CREEK,4,60,SAN MIGUEL,NW,NE,NE,14,41.0 N,9.0 W,N,,,,,251486,4189744,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0281,M,3.5,0,0,0,C,CWCB MIN STR FLO HDWTRS TO HOWARD FK SAN MIGUEL 3 MI;1.3C SEP1-APR30,"(37.8213, -107.823428)",1069
6001358,HORSEFLY CREEK,Minimum Flow,HORSEFLY CREEK,4,60,MONTROSE,,SE,NE,13,46.0 N,13.0 W,N,,,,,216105,4237565,12/31/2005,12/31/2004,01/25/2005,56638,0,,05CW0215,M,13,0,0,0,C,CWCB MIN STR FLO SHEEP CRK TO CONF SAN MIGUEL; 5.2 MLS; APR1-JUNE 5; TERMS AND CONDITIONS APPLY,"(38.241301, -108.243787)",32
6001378,ELK CREEK,Minimum Flow,ELK CREEK,4,60,SAN MIGUEL,SW,NW,NW,31,42.0 N,10.0 W,N,,,,,234213,4195005,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0437,M,2.5,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO FALL CK 6.2 MI,"(37.863787, -108.02136)",1069
6001370,LIZARD HEAD CREEK,Minimum Flow,LAKE FORK,4,60,SAN MIGUEL,NE,SE,SW,18,41.0 N,9.0 W,N,,,,,244274,4188955,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0272,M,1.1,0,0,0,C,CWCB MIN STR FLO HDWTRS TO TROUT LK 1.7 MI; 1.8C NOV1-MAY14,"(37.812206, -107.904991)",1069
6001371,SWAMP CANYON CREEK,Minimum Flow,HOWARD FORK,4,60,SAN MIGUEL,NE,NW,SE,12,41.0 N,9.0 W,N,,,,,252926,4190499,12/31/2002,12/31/2001,01/23/2002,55540,0,,02CW0280,M,3,0,0,0,C,CWCB MIN STR FLO HDWTRS TO HOWARDS FK SAN MIGUEL R 2.2 MI;3 SEASON AMT,"(37.828488, -107.807343)",1069
6001318,BEAR CREEK,Minimum Flow,BEAR CREEK,4,60,SAN MIGUEL,SW,SE,SE,23,42.0 N,9.0 W,N,,,,,251529,4196449,12/31/1984,12/31/1983,07/13/1984,49137,0,,84CW0428,M,2,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO SAN MIGUEL R 4.1 MI,"(37.881672, -107.825244)",1069
5901852,WILDCAT CREEK,Minimum Flow,WILDCAT CREEK,4,59,GUNNISON,,NE,NW,17,14.0 S,86.0 W,S,,,,,323800.2,4301420.9,12/31/2021,12/31/2020,03/10/2021,62526,0,,21CW3070,M,2.1,0,0,0,C,,"(38.843981, -107.030303)",1005
5901535,FLAG CREEK,Minimum Flow,SPRING CREEK,4,59,GUNNISON,NW,SW,NE,23,13.0 S,84.0 W,S,,,,,348624,4308320,12/31/1984,12/31/1983,05/04/1984,49067,0,,84CW0367,M,1.5,0,0,0,C,CWCB MIN STR FLO HDWTRS TO SPRING CK 2.8 MI,"(38.910744, -106.745918)",1005
5901401,MILL CREEK,Minimum Flow,MILL CREEK,4,59,GUNNISON,NW,NE,SW,36,15.0 S,88.0 W,S,,,,,310583,4286059,12/31/1980,12/31/1979,03/17/1980,47558,0,,80CW0108,M,5,0,0,0,C,CWCB MIN STR FLOW 7.5MI HDWTRS TO US FOREST BOUNDARY,"(38.702898, -107.178286)",1005
5901593,SUMMERVILLE CREEK,Minimum Flow,TAYLOR RIVER,4,59,GUNNISON,SW,SW,SE,15,15.0 S,83.0 W,S,,,,,356378,4289259,12/31/1987,12/31/1986,10/02/1987,50313,0,,87CW0256,M,1,0,0,0,C,CWCB MIN STR FLOW HDWTRS TO TAYLOR R 2.3 MI; 0.5CFS NOV1-MAR31,"(38.740348, -106.652548)",1005
5901463,"WASHINGTON GULCH, BREEM DITCH ISF SEGMENT 1",Reach,WASHINGTON GULCH,4,59,GUNNISON,,NE,SE,35,13.0 S,86.0 W,S,,,,,329644,4305186,09/14/1906,,05/12/1900,18394,0,136,10CW0180,M,1.3,0,0,0,C,AMTS VARY TO BE BYPASSED AT BREEM DITCH HDGT FOR ISF USE IN 3 STREAM SEGMENTS DEFINED IN DECREE & SUBSEQUENT USE AT SKYLAND WELLS,"(38.87904, -106.963935)",1005
5901554,SLATE RIVER (LOWER),Minimum Flow,SLATE RIVER,4,59,GUNNISON,,SE,NW,20,13.0 S,86.0 W,S,,,,,323966.2,4308782.6,12/31/2014,12/31/2013,01/28/2014,59928,0,,14CW3097,M,45,0,0,0,C,CWCB MIN STR FLO; OH BE JOYFUL CR TO COAL CR; 5.63M,"(38.910315, -107.030278)",1005
5903739,ANNIE LAKE,Reservoir,WEST WILLOW CREEK,4,59,GUNNISON,NE,SW,NE,35,15.0 S,82.0 W,S,,,,,368104,4285096,12/31/1977,12/31/1976,03/09/1977,46454,0,,W3342,M,4,0,0,0,A,CWCB MIN LAKE LEVEL,"(38.704674, -106.516879)",1005
5901702,SPRING CREEK (UPPER) ISF,Minimum Flow,SPRING CREEK,4,59,GUNNISON,,SW,NE,7,14.0 S,83.0 W,S,,,,,351947.6,4301609.7,12/31/2020,12/31/2019,01/27/2020,62118,0,,20CW3078,M,6.5,0,0,0,C,,"(38.85087, -106.70615)",1005
