WDID,Water Right Name,Structure Type,Water Source,DIV,WD,County,Q10,Q40,Q160,Section,Township,Range,PM,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Adjudication Type,Adjudication Date,Previous Adj Date,Appropriation Date,Admin No,Order No,Priority No,Case Number,Decreed Uses,Max Decreed Rate,Total Volumetric Limit,Associated WDID,Plan Type,Plan WDID,Comments,More Information,Location,Counties
0802817,JONES/WASHINTON NNT AUG,Augmentation/Replacement Plan,EAST CHERRY CREEK,1,8,DOUGLAS,,SE,SE,33,9.0 S,65.0 W,S,,,,,528895.3,4341086.7,Spotted from quarters,,12/31/2020,,,,0,,20CW3023,A,,,,P,0802817,AMENDMENT TO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/305398,"(39.218589, -104.665282)",3133
0112331,KILIJANEK/JOHNSON NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,SE,SE,32,7.0 S,64.0 W,S,,,,,536784.5,4360365.7,Spotted from quarters,O,12/31/2020,,07/28/2020,62301,0,,20CW0022,X,,2.06,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305705,"(39.392006, -104.57284)",88
0112297,STEFFAN TRUST NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,SE,NE,1,7.0 S,65.0 W,S,,,,,533691,4369222.5,Spotted from quarters,O,12/31/2020,,02/26/2020,62148,0,,20CW3020,X,,1.09,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302462,"(39.471936, -104.608317)",88
0817991,FISHER NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,8,DOUGLAS,NE,NW,SE,20,8.0 S,65.0 W,S,,,,,526814.5,4354399,Spotted from quarters,O,12/31/2020,,02/19/2020,62141,0,,20CW0009,X,,2.28,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/301374,"(39.338609, -104.688856)",3133
0112308,HODGES NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,NE,SE,2,8.0 S,65.0 W,S,,,,,532059.2,4359186.3,Spotted from quarters,O,12/31/2020,,03/31/2020,62182,0,,20CW3046,8341972A,,2.06,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/303962,"(39.381568, -104.627769)",88
0112280,WENDLER 20CW3032 NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,SE,NW,20,9.0 S,64.0 W,S,,,,,536031,4345096.5,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3032,83197A,,16.4,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/302299,"(39.254453, -104.582409)",88
0112337,HUMMEL NT LFH WELL FIELD,Well Field,GROUNDWATER: LARAMIE FOX HILLS,1,1,ARAPAHOE,,SE,NE,28,4.0 S,64.0 W,S,,,,,538698.8,4391838.6,Spotted from quarters,O,12/31/2020,,06/23/2020,62266,0,,20CW0018,X,,8.7,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305871,"(39.675501, -104.548778)",1395
0112286,BUREK NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,NE,SE,32,7.0 S,64.0 W,S,,,,,536786.5,4360768.1,Spotted from quarters,O,12/31/2020,,03/06/2020,62157,0,,20CW0013,X,,0.99,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302316,"(39.395632, -104.572795)",88
0204081,ARROYO/MARQUEZ NNT UDA WELL FIELD,Well Field,GROUNDWATER: UPPER DAWSON,1,2,ELBERT,,NE,SE,15,6.0 S,65.0 W,S,,,,,530512.9,4375298.2,Spotted from quarters,O,12/31/2020,,12/30/2020,62456,0,,20CW3204,87931,,2.04,,A,0202676,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308473,"(39.5268, -104.644986)",88
0112293,STEFFAN TRUST NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,SE,NE,1,7.0 S,65.0 W,S,,,,,533691,4369222.5,Spotted from quarters,O,12/31/2020,,02/26/2020,62148,0,,20CW3020,X,,0.177,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/302458,"(39.471936, -104.608317)",88
0902621,JMDM SUBDIVISION AUG,Augmentation/Replacement Plan,BEAR CREEK,1,9,JEFFERSON,,NE,NW,20,4.0 S,70.0 W,S,,,,,478521.4,4393894.9,Spotted from quarters,,12/31/2020,,,,0,,20CW3107,A,,,,P,0902621,MOUNTAIN MUTUAL,https://dwr.state.co.us/Tools/WaterRights/Transactions/308899,"(39.694635, -105.250522)",1008
6406705,SVOBODA AUG WELL 59883F,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,64,LOGAN,,NE,SE,35,10.0 N,50.0 W,S,,,,,676725.7,4518269.8,Spotted from quarters,"S,C",12/31/2020,12/31/2019,06/08/2020,62251,0,,20CW3075,A,4.46,,,R,6402536,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305918,"(40.796429, -102.905174)",1014
0112343,RICCI NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,SE,NE,5,9.0 S,64.0 W,S,,,,,536585.8,4350120.8,Spotted from quarters,O,12/31/2020,,07/31/2020,62304,0,,20CW3112,83197A,,10.9,,A,0102960,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305965,"(39.299702, -104.575706)",88
0818078,GRAHAM NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,8,DOUGLAS,,NE,NW,5,8.0 S,65.0 W,S,,,,,526393,4360025.8,Spotted from quarters,O,12/31/2020,,09/30/2020,62365,0,,20CW3143,83197A,,1.38,,A,0803117,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309192,"(39.389324, -104.693525)",3133
0112288,BUREK NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,NE,SE,32,7.0 S,64.0 W,S,,,,,536786.5,4360768.1,Spotted from quarters,O,12/31/2020,,03/06/2020,62157,0,,20CW0013,X,,2.06,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302318,"(39.395632, -104.572795)",88
0803101,GRANDZJUK/APPEL NNT AUG,Augmentation/Replacement Plan,CHERRY CREEK,1,8,DOUGLAS,,SW,SE,33,7.0 S,65.0 W,S,,,,,528422.7,4360414.6,Spotted from quarters,,12/31/2020,,,,0,,20CW3015,A,,,,P,0803101,NNT & NT RETURN FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/302696,"(39.392763, -104.66994)",3133
0112386,HULL 20CW3191 NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,,SW,31,9.0 S,64.0 W,S,,,,,534281.2,4341265.2,Spotted from quarters,O,12/31/2020,,12/03/2020,62429,0,,20CW3191,83197A,,43.8,,R,0102967,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308965,"(39.220001, -104.602884)",88
0112285,BUREK NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,NE,SE,32,7.0 S,64.0 W,S,,,,,536786.5,4360768.1,Spotted from quarters,O,12/31/2020,,03/06/2020,62157,0,,20CW0013,X,,1.42,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/302315,"(39.395632, -104.572795)",88
0818053,CARNES NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,,SW,SW,17,6.0 S,65.0 W,S,,,,,526289.7,4375138.5,Spotted from quarters,O,12/31/2020,,11/30/2020,62426,0,,20CW3187,8317A,,2.87,,R,0803112,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306522,"(39.525501, -104.69413)",3133
0818019,WENDLER 20CW3028 NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,DOUGLAS,,SW,SW,35,7.0 S,66.0 W,S,,,,,521180.1,4360405.9,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3028,83197A,,0.91,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302339,"(39.392892, -104.754047)",3133
0112347,RICCI NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,SE,NE,5,9.0 S,64.0 W,S,,,,,536585.8,4350120.8,Spotted from quarters,O,12/31/2020,,07/31/2020,62304,0,,20CW3112,83197A,,11.1,,R,0102960,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305969,"(39.299702, -104.575706)",88
0112314,PITCHER/ROPER LIVING TRUST NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,NW,NE,13,6.0 S,65.0 W,S,,,,,533330.1,4376083.3,Spotted from quarters,O,12/31/2020,,02/24/2020,62146,0,,20CW0011,X,,3.59,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305399,"(39.533769, -104.612169)",88
0112349,MELISH NT DEN WELL FIELD,Well Field,DENVER,1,1,ELBERT,,NW,SW,33,7.0 S,64.0 W,S,,,,,537178.1,4360768.8,Spotted from quarters,O,12/31/2020,,11/08/2020,62404,0,,20CW0031,X,,2.17,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306426,"(39.395622, -104.568247)",88
0102960,RICCI NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,SE,NE,5,9.0 S,64.0 W,S,,,,,536585.8,4350120.8,Spotted from quarters,,12/31/2020,,,,0,,20CW3112,A,,,,P,,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/305964,"(39.299702, -104.575706)",88
0112324,GUIDERA NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ELBERT,,NE,SE,2,8.0 S,65.0 W,S,,,,,532059.2,4359186.3,Spotted from quarters,O,12/31/2020,,06/30/2020,62273,0,,20CW3090,83197A,,1.63,,R,0102958,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305605,"(39.381568, -104.627769)",88
0112300,KRUSE NT LAR WELL FIELD,Well Field,LOWER ARAPAHOE,1,1,ADAMS,,NW,NE,25,2.0 S,65.0 W,S,,,,,533580.9,4411403.7,Spotted from quarters,O,12/31/2020,,06/26/2020,62269,0,,20CW3040,834197A,,27.2,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302706,"(39.851998, -104.607453)",82
0400838,STOWERS WATERFALL RIGHT,Ditch,BUCKHORN CREEK,1,4,LARIMER,,SE,SE,32,7.0 N,70.0 W,S,,,,,478865,4486001,Per Decree,"S,C",12/31/2020,12/31/2019,04/21/2020,62203,0,,20CW3051,196W0,5,,,,,STORAGE IN STOWER POND ALLOWED,https://dwr.state.co.us/Tools/WaterRights/Transactions/306792,"(40.524478, -105.249529)",1012
0112338,MACLEOD NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,SE,SE,25,7.0 S,65.0 W,S,,,,,533661.9,4361990.7,Spotted from quarters,O,12/31/2020,,09/17/2020,62352,0,,20CW0029,X,,1.28,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/305951,"(39.406776, -104.60902)",88
0204199,ARROYO/MARQUEZ NT LDA WELL FIELD,Well Field,GROUNDWATER: LOWER DAWSON,1,2,ELBERT,,NE,SE,15,6.0 S,65.0 W,S,1024,E,3970,N,530400.1,4375100.1,Spotted from section lines,O,12/31/2020,,12/30/2020,62456,0,,20CW3204,8,,0.66,,R,0202676,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308474,"(39.525018, -104.646309)",88
0801724,SAVAGE NNT AUG,Augmentation/Replacement Plan,UNDEFINED,1,8,EL PASO,,SW,SE,19,11.0 S,65.0 W,S,,,,,525333.7,4324899.5,Spotted from quarters,,12/31/2020,,,,0,,20CW3095,A,,,,P,0801724,INCREASE IN ALLOWABLE ANNUAL AMOUNT FOR CONNELLY WELL 1 FROM 0.54 AF TO 1.0 AF,https://dwr.state.co.us/Tools/WaterRights/Transactions/306482,"(39.072837, -104.707145)",1447
0204969,SCOTT SR FAMILY TRUST NNT LDA WELL FIELD,Well Field,LOWER DAWSON,1,2,ELBERT,,NE,NE,2,6.0 S,65.0 W,S,,,,,532147.4,4379366.4,Spotted from quarters,O,12/31/2020,,06/30/2020,62273,0,,20CW3091,83197A,,4.9,,A,0202674,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305972,"(39.563396, -104.625772)",88
0706219,SAPYTA WELL 231120,Well,CLEAR CREEK,1,7,CLEAR CREEK,,NW,NE,4,4.0 S,72.0 W,S,1600,E,4200,S,461565.9,4398183.8,Spotted from section lines,S,12/31/2020,12/31/2019,01/02/2001,62091.55154,0,,20CW0010,H,0.016,,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/305431,"(39.732685, -105.448525)",1439
0112301,KRUSE NT LFH WELL FIELD,Well Field,LARAMIE FOX HILLS,1,1,ADAMS,,NW,NE,25,2.0 S,65.0 W,S,,,,,533580.9,4411403.7,Spotted from quarters,O,12/31/2020,,06/26/2020,62269,0,,20CW3040,834197A,,34.8,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302707,"(39.851998, -104.607453)",82
0112381,HULL 20CW3192 NT LFH WELL FIELD,Well Field,GROUNDWATER: LARAMIE FOX HILLS,1,1,ELBERT,,,SE,32,9.0 S,64.0 W,S,,,,,536642.1,4341256.7,Spotted from quarters,O,12/31/2020,,12/03/2020,62429,0,,20CW3192,83197A,,49.2,,R,0102966,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308960,"(39.219828, -104.575535)",88
0203334,CENTRAL GMS AUG,Augmentation/Replacement Plan,UNDEFINED,1,2,WELD,,NE,SW,13,5.0 N,66.0 W,S,,,,,523301.6,4472099.4,Spotted from quarters,,12/31/2020,,,,0,,20CW3025,A,,,,P,0203334,NEW WATER RIGHT FOR 1 WELL ADDED,https://dwr.state.co.us/Tools/WaterRights/Transactions/302320,"(40.399181, -104.725424)",1072
0112383,HULL 20CW3191 NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,,SW,31,9.0 S,64.0 W,S,,,,,534281.2,4341265.2,Spotted from quarters,O,12/31/2020,,12/03/2020,62429,0,,20CW3191,83197A,,32.1,,R,0102967,,https://dwr.state.co.us/Tools/WaterRights/Transactions/308962,"(39.220001, -104.602884)",88
0113096,CRYSTAL WELL 224804,Well,UPPER DAWSON,1,1,ELBERT,,NE,NE,5,8.0 S,64.0 W,S,940,E,700,N,536697,4359951.9,Spotted from section lines,O,12/31/2020,,04/06/2000,54883,0,,20CW3019,8,0.0223,1,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/302454,"(39.388282, -104.573879)",88
0112276,WENDLER 20CW3033 NT LDA WELL FIELD,Well Field,GROUNDWATER: LOWER DAWSON,1,1,ELBERT,,NW,NE,2,8.0 S,65.0 W,S,,,,,531654.8,4359990.7,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3033,83197A,,0.85,,R,0102955,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302295,"(39.388831, -104.632426)",88
0102955,WENDLER 20CW3033 NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,NW,NE,2,8.0 S,65.0 W,S,,,,,531654.8,4359990.7,Spotted from quarters,,12/31/2020,,,,0,,20CW3033,A,,,,P,0102955,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/302310,"(39.388831, -104.632426)",88
0818023,WELLS-LONGSHORE NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,DOUGLAS,NW,NE,NW,29,10.0 S,67.0 W,S,,,,,507176.5,4334229.1,Spotted from quarters,O,12/31/2020,,02/27/2020,62149,0,,20CW3024,83197A,,4.27,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302451,"(39.157246, -104.916948)",3133
0112277,WENDLER 20CW3033 NT DEN WELL FIELD,Well Field,GROUNDWATER: DENVER,1,1,ELBERT,,NW,NE,2,8.0 S,65.0 W,S,,,,,531654.8,4359990.7,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3033,83197A,,1.62,,R,0102955,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302296,"(39.388831, -104.632426)",88
0202675,AURORA SOUTHSHORE PONDS AUG,Augmentation/Replacement Plan,SENAC CREEK,1,2,ARAPAHOE,,SW,NE,28,5.0 S,65.0 W,S,,,,,528322.5,4382038.9,Spotted from quarters,,12/31/2020,,,,0,,20CW3076,A,,,,P,0202675,"NT, LIRF & OTHER AURORA WATERS",https://dwr.state.co.us/Tools/WaterRights/Transactions/308355,"(39.587611, -104.670184)",1395
0813326,KREKELER NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,8,DOUGLAS,,SW,SE,3,9.0 S,66.0 W,S,,,,,520410.9,4349126,Spotted from quarters,O,12/31/2020,,11/20/2020,62416,0,,20CW3171,584319W7A,,8.07,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306643,"(39.291271, -104.763323)",3133
0803108,WORKMAN NNT AUG,Augmentation/Replacement Plan,CHERRY CREEK,1,8,DOUGLAS,,NE,SE,34,10.0 S,66.0 W,S,,,,,520888.4,4331802,Spotted from quarters,,12/31/2020,,,,0,,20CW3086,A,,,,P,,NNT & NT RETURN FLOWS & NT DISCHARGE; DIV2 20CW3031,https://dwr.state.co.us/Tools/WaterRights/Transactions/305488,"(39.135154, -104.758322)",3133
6402536,LOWER LOGAN WELL USERS AUG,Augmentation/Replacement Plan,UNDEFINED,1,64,LOGAN,,NE,SW,25,9.0 N,52.0 W,S,,,,,658336.5,4509613.8,Spotted from quarters,,12/31/2020,,,,0,,20CW3075,A,,,,P,,"6 NEW COVERED WELLS ADDED, 1 COVERED WELL EXPANDED & 1 AUG WELL EXPANDED",https://dwr.state.co.us/Tools/WaterRights/Transactions/305911,"(40.722243, -103.125226)",1014
0818051,CARNES NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,8,DOUGLAS,,SW,SW,17,6.0 S,65.0 W,S,,,,,526289.7,4375138.5,Spotted from quarters,O,12/31/2020,,11/30/2020,62426,0,,20CW3187,8317A,,1.37,,A,0803112,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306518,"(39.525501, -104.69413)",3133
0203981,MEAD CREEK POND,Reservoir,MEAD GULCH,1,2,ARAPAHOE,,SE,SE,21,5.0 S,65.0 W,S,257,E,98,S,529048.9,4382882,Spotted from section lines,"S,EX",12/31/2020,12/31/2019,06/16/2020,62259,0,,20CW3076,A,1.2,,0201900,A,0202675,EXCH FM CONFLUENCE SOUTH PLATTE & SAND CREEK,https://dwr.state.co.us/Tools/WaterRights/Transactions/308429,"(39.595183, -104.661687)",1395
0818038,WORKMAN NT LFH WELL FIELD,Well Field,GROUNDWATER: LARAMIE FOX HILLS,1,8,DOUGLAS,,NE,SE,34,10.0 S,66.0 W,S,,,,,520888.4,4331802,Spotted from quarters,O,12/31/2020,,06/30/2020,62273,0,,20CW3086,8195W70A,,3.5,,R,0803108,DIV2 20CW3031,https://dwr.state.co.us/Tools/WaterRights/Transactions/305492,"(39.135154, -104.758322)",3133
0112346,RICCI NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,SE,NE,5,9.0 S,64.0 W,S,,,,,536585.8,4350120.8,Spotted from quarters,O,12/31/2020,,07/31/2020,62304,0,,20CW3112,83197A,,12.2,,R,0102960,,https://dwr.state.co.us/Tools/WaterRights/Transactions/305968,"(39.299702, -104.575706)",88
0902258,JMDM SUBDIVISION AUG IMPACT REACH,Reach,SOUTHEAST SEC 17 4S 70W CREEK,1,9,JEFFERSON,,NW,NE,20,4.0 S,70.0 W,S,,,,,478922.8,4393907.8,Spotted from quarters,"S,EX",12/31/2020,12/31/2019,07/31/2020,62304,0,,20CW3107,A,0.001,,0903510,R,0902621,EXCH FM MEADOWVIEW RESERVOIR,https://dwr.state.co.us/Tools/WaterRights/Transactions/308904,"(39.694761, -105.245841)",1008
0112262,LAMPMAN NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,SE,SW,11,8.0 S,65.0 W,S,,,,,531234.3,4357186.3,Spotted from quarters,O,12/31/2020,,01/29/2020,62120,0,,20CW0005,X,,,,,,NO WATER AVAILABLE,https://dwr.state.co.us/Tools/WaterRights/Transactions/301918,"(39.363576, -104.63744)",88
0813327,KREKELER NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,,SW,SE,3,9.0 S,66.0 W,S,,,,,520410.9,4349126,Spotted from quarters,O,12/31/2020,,11/20/2020,62416,0,,20CW3171,584319W7A,,20.3,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306644,"(39.291271, -104.763323)",3133
0102962,SMITH LIVING TRUST NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,SW,SW,5,7.0 S,64.0 W,S,,,,,535745.6,4368634.5,Spotted from quarters,,12/31/2020,,,,0,,20CW3167,A,,,,P,0102962,NNT & NT RETURN FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/306490,"(39.466556, -104.584462)",88
0203334,CENTRAL GMS AUG,Augmentation/Replacement Plan,UNDEFINED,1,2,WELD,,NE,SW,13,5.0 N,66.0 W,S,,,,,523111.2,4471905.7,Spotted from quarters,,12/31/2020,,,,0,,20CW3080,A,,,,P,0203334,1 WELL ADDED,https://dwr.state.co.us/Tools/WaterRights/Transactions/305577,"(40.397441, -104.727674)",1072
0818018,WENDLER 20CW3028 NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,,SW,SW,35,7.0 S,66.0 W,S,,,,,521180.1,4360405.9,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3028,83197A,,0.928,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302338,"(39.392892, -104.754047)",3133
0112306,HODGES NT LDA WELL FIELD,Well Field,GROUNDWATER: LOWER DAWSON,1,1,ELBERT,,NE,SE,2,8.0 S,65.0 W,S,,,,,532059.2,4359186.3,Spotted from quarters,O,12/31/2020,,03/31/2020,62182,0,,20CW3046,8341972A,,0.961,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/303960,"(39.381568, -104.627769)",88
0818045,MAZANEC NT AR WELL FIELD,Well Field,ARAPAHOE,1,8,DOUGLAS,SE,NW,SE,6,10.0 S,67.0 W,S,,,,,505993.2,4339890.4,Spotted from quarters,O,12/31/2020,,08/31/2020,62335,0,,20CW3127,83197A,,1.49,,R,0803111,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306003,"(39.208269, -104.930594)",3133
0112257,GUTTENBERG NT LDA WELL FIELD,Well Field,LOWER DAWSON,1,1,ELBERT,,NE,SE,26,7.0 S,65.0 W,S,,,,,532059.2,4362400,Spotted from quarters,O,12/31/2020,,01/28/2020,62119,0,,20CW0004,X,,0.346,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/301338,"(39.410525, -104.627615)",88
0202673,JACKSON 20CW3116 NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,2,DOUGLAS,,SE,NE,21,6.0 S,65.0 W,S,,,,,528899.9,4374097.9,Spotted from quarters,,12/31/2020,,,,0,,20CW3116,A,,,,P,,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/305876,"(39.51604, -104.663806)",3133
0818067,DK RANCH NORTH NT AR WELL FIELD,Well,ARAPAHOE,1,8,DOUGLAS,,SW,SE,29,10.0 S,65.0 W,S,,,,,526932.4,4333025.7,Spotted from quarters,O,12/31/2020,,11/12/2020,62408,0,,20CW3168,843195WA,,35.7,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/306589,"(39.146014, -104.688342)",3133
0102967,HULL 20CW3191 NNT AUG,Augmentation/Replacement Plan,SOUTH PLATTE RIVER,1,1,ELBERT,,,SW,31,9.0 S,64.0 W,S,,,,,534281.2,4341265.2,Spotted from quarters,,12/31/2020,,,,0,,20CW3191,A,,,,P,0102966,NNT & NT RT FLOW & NT DISCHARGE,https://dwr.state.co.us/Tools/WaterRights/Transactions/308966,"(39.220001, -104.602884)",88
0112303,CRANMER NT AR WELL FIELD,Well Field,ARAPAHOE,1,1,ELBERT,,NE,NW,36,7.0 S,65.0 W,S,,,,,532855.5,4361591.2,Spotted from quarters,O,12/31/2020,,03/31/2020,62182,0,,20CW3045,83197A,,0.782,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302714,"(39.403207, -104.618406)",88
0818031,APPEL NT LDA WELL FIELD,Well Field,GROUNDWATER: LOWER DAWSON,1,8,DOUGLAS,,SW,SE,33,7.0 S,65.0 W,S,,,,,528422.7,4360414.6,Spotted from quarters,O,12/31/2020,,02/06/2020,62128,0,,20CW3015,8431956W7A,,0.2775,,R,0803101,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302692,"(39.392763, -104.66994)",3133
0112279,WENDLER 20CW3033 NT LFH WELL FIELD,Well Field,GROUNDWATER: LARAMIE FOX HILLS,1,1,ELBERT,,NW,NE,2,8.0 S,65.0 W,S,,,,,531654.8,4359990.7,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3033,83197A,,1.58,,R,0102955,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302298,"(39.388831, -104.632426)",88
0818022,WELLS-LONGSHORE NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,NW,NE,NW,29,10.0 S,67.0 W,S,,,,,507176.5,4334229.1,Spotted from quarters,O,12/31/2020,,02/27/2020,62149,0,,20CW3024,83197A,,4.39,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302450,"(39.157246, -104.916948)",3133
6407022,STIEB BROS WELL 2,Well,GROUNDWATER: SOUTH PLATTE RIVER,1,64,LOGAN,,NW,SW,3,9.0 N,51.0 W,S,,,,,664087,4516309,Per Decree,"S,C",12/31/2020,12/31/2019,06/08/2020,62251,0,,20CW3075,34,0.2228,,,A,6402536,FEEDLOT,https://dwr.state.co.us/Tools/WaterRights/Transactions/305913,"(40.781398, -103.055418)",1014
0112302,CRANMER NNT UDA WELL FIELD,Well Field,UPPER DAWSON,1,1,ELBERT,,NE,NW,36,7.0 S,65.0 W,S,,,,,532855.5,4361591.2,Spotted from quarters,O,12/31/2020,,03/31/2020,62182,0,,20CW3045,83197A,,0.6,,,,NO AUG PLAN,https://dwr.state.co.us/Tools/WaterRights/Transactions/302713,"(39.403207, -104.618406)",88
0113084,GUTTENBERG WELL 161364,Well,UPPER DAWSON,1,1,ELBERT,,NE,SE,26,7.0 S,65.0 W,S,200,E,1840,S,532198.9,4362356.2,Spotted from section lines,O,12/31/2020,,08/22/1991,51733,0,,20CW0004,H9,0.0334,,,,,EXEMPT,https://dwr.state.co.us/Tools/WaterRights/Transactions/301336,"(39.410123, -104.625993)",88
0818080,GRAHAM NT DEN WELL FIELD,Well Field,DENVER,1,8,DOUGLAS,,NE,NW,5,8.0 S,65.0 W,S,,,,,526393,4360025.8,Spotted from quarters,O,12/31/2020,,09/30/2020,62365,0,,20CW3143,83197A,,1.6,,R,0803117,,https://dwr.state.co.us/Tools/WaterRights/Transactions/309194,"(39.389324, -104.693525)",3133
0112272,WENDLER 20CW3027 NT DEN WELL FIELD,Well Field,GROUNDWATER: DENVER,1,1,ELBERT,,NW,SW,8,8.0 S,64.0 W,S,,,,,535567.3,4357566,Spotted from quarters,O,12/31/2020,,02/28/2020,62150,0,,20CW3027,83197A,,1.28,,,,,https://dwr.state.co.us/Tools/WaterRights/Transactions/302291,"(39.36683, -104.587123)",88
