"id","county","county_fips","year","age","race","count"
"184","Adams","1","2040","0","Black non Hispanic","5163"
"185","Adams","1","2040","0","Asian non Hispanic","10598"
"183","Adams","1","2040","0","American Indian non Hispanic","996"
"427","Adams","1","2040","18","Total","476930"
"428","Adams","1","2040","18","White non Hispanic","178147"
"432","Adams","1","2040","18","Hispanic","251580"
"431","Adams","1","2040","18","Black non Hispanic","14018"
"430","Adams","1","2040","18","Asian non Hispanic","29338"
"429","Adams","1","2040","18","American Indian non Hispanic","3847"
"675","Adams","1","2040","65","Total","103092"
"678","Adams","1","2040","65","White non Hispanic","59546"
"677","Adams","1","2040","65","Hispanic","34040"
"673","Adams","1","2040","65","Black non Hispanic","2443"
"674","Adams","1","2040","65","Asian non Hispanic","6258"
"676","Adams","1","2040","65","American Indian non Hispanic","805"
"190","Adams","1","2041","0","Total","170037"
"187","Adams","1","2041","0","White non Hispanic","46602"
"191","Adams","1","2041","0","Hispanic","106432"
"192","Adams","1","2041","0","Black non Hispanic","5203"
"188","Adams","1","2041","0","Asian non Hispanic","10806"
"189","Adams","1","2041","0","American Indian non Hispanic","993"
"433","Adams","1","2041","18","Total","483517"
"438","Adams","1","2041","18","White non Hispanic","178483"
"434","Adams","1","2041","18","Hispanic","257001"
"435","Adams","1","2041","18","Black non Hispanic","14182"
"436","Adams","1","2041","18","Asian non Hispanic","29973"
"437","Adams","1","2041","18","American Indian non Hispanic","3878"
"682","Adams","1","2041","65","Total","105351"
"681","Adams","1","2041","65","White non Hispanic","59973"
"683","Adams","1","2041","65","Hispanic","35543"
"684","Adams","1","2041","65","Black non Hispanic","2498"
"679","Adams","1","2041","65","Asian non Hispanic","6518"
"680","Adams","1","2041","65","American Indian non Hispanic","820"
"194","Adams","1","2042","0","Total","171627"
"197","Adams","1","2042","0","White non Hispanic","46570"
"196","Adams","1","2042","0","Hispanic","107832"
"195","Adams","1","2042","0","Black non Hispanic","5244"
"193","Adams","1","2042","0","Asian non Hispanic","10992"
"198","Adams","1","2042","0","American Indian non Hispanic","989"
"443","Adams","1","2042","18","Total","490328"
"442","Adams","1","2042","18","White non Hispanic","178873"
"439","Adams","1","2042","18","Hispanic","262585"
"441","Adams","1","2042","18","Black non Hispanic","14348"
"440","Adams","1","2042","18","Asian non Hispanic","30611"
"444","Adams","1","2042","18","American Indian non Hispanic","3911"
"688","Adams","1","2042","65","Total","107456"
"689","Adams","1","2042","65","White non Hispanic","60346"
"687","Adams","1","2042","65","Hispanic","36983"
"686","Adams","1","2042","65","Black non Hispanic","2552"
"685","Adams","1","2042","65","Asian non Hispanic","6740"
"690","Adams","1","2042","65","American Indian non Hispanic","835"
"202","Adams","1","2043","0","Total","173073"
"203","Adams","1","2043","0","White non Hispanic","46512"
"201","Adams","1","2043","0","Hispanic","109127"
"199","Adams","1","2043","0","Black non Hispanic","5283"
"200","Adams","1","2043","0","Asian non Hispanic","11168"
"204","Adams","1","2043","0","American Indian non Hispanic","983"
"448","Adams","1","2043","18","Total","497139"
"447","Adams","1","2043","18","White non Hispanic","179182"
"445","Adams","1","2043","18","Hispanic","268249"
"449","Adams","1","2043","18","Black non Hispanic","14515"
"446","Adams","1","2043","18","Asian non Hispanic","31251"
"450","Adams","1","2043","18","American Indian non Hispanic","3942"
"693","Adams","1","2043","65","Total","109640"
"692","Adams","1","2043","65","White non Hispanic","60761"
"696","Adams","1","2043","65","Hispanic","38455"
"694","Adams","1","2043","65","Black non Hispanic","2607"
"691","Adams","1","2043","65","Asian non Hispanic","6967"
"695","Adams","1","2043","65","American Indian non Hispanic","850"
"207","Adams","1","2044","0","Total","174397"
"208","Adams","1","2044","0","White non Hispanic","46431"
"210","Adams","1","2044","0","Hispanic","110337"
"209","Adams","1","2044","0","Black non Hispanic","5318"
"206","Adams","1","2044","0","Asian non Hispanic","11334"
"205","Adams","1","2044","0","American Indian non Hispanic","977"
"453","Adams","1","2044","18","Total","504033"
"452","Adams","1","2044","18","White non Hispanic","179448"
"455","Adams","1","2044","18","Hispanic","274035"
"456","Adams","1","2044","18","Black non Hispanic","14678"
"454","Adams","1","2044","18","Asian non Hispanic","31899"
"451","Adams","1","2044","18","American Indian non Hispanic","3972"
"702","Adams","1","2044","65","Total","111798"
"697","Adams","1","2044","65","White non Hispanic","61164"
"699","Adams","1","2044","65","Hispanic","39908"
"701","Adams","1","2044","65","Black non Hispanic","2664"
"698","Adams","1","2044","65","Asian non Hispanic","7196"
"700","Adams","1","2044","65","American Indian non Hispanic","866"
"211","Adams","1","2045","0","Total","175617"
"215","Adams","1","2045","0","White non Hispanic","46324"
"212","Adams","1","2045","0","Hispanic","111481"
"213","Adams","1","2045","0","Black non Hispanic","5351"
"214","Adams","1","2045","0","Asian non Hispanic","11491"
"216","Adams","1","2045","0","American Indian non Hispanic","970"
"461","Adams","1","2045","18","Total","510619"
"462","Adams","1","2045","18","White non Hispanic","179508"
"460","Adams","1","2045","18","Hispanic","279739"
"459","Adams","1","2045","18","Black non Hispanic","14825"
"458","Adams","1","2045","18","Asian non Hispanic","32547"
"457","Adams","1","2045","18","American Indian non Hispanic","3999"
"708","Adams","1","2045","65","Total","114327"
"704","Adams","1","2045","65","White non Hispanic","61758"
"706","Adams","1","2045","65","Hispanic","41511"
"705","Adams","1","2045","65","Black non Hispanic","2735"
"707","Adams","1","2045","65","Asian non Hispanic","7440"
"703","Adams","1","2045","65","American Indian non Hispanic","883"
"219","Adams","1","2046","0","Total","176752"
"217","Adams","1","2046","0","White non Hispanic","46196"
"221","Adams","1","2046","0","Hispanic","112575"
"218","Adams","1","2046","0","Black non Hispanic","5381"
"220","Adams","1","2046","0","Asian non Hispanic","11638"
"222","Adams","1","2046","0","American Indian non Hispanic","962"
"468","Adams","1","2046","18","Total","517395"
"467","Adams","1","2046","18","White non Hispanic","179582"
"464","Adams","1","2046","18","Hispanic","285600"
"465","Adams","1","2046","18","Black non Hispanic","14982"
"463","Adams","1","2046","18","Asian non Hispanic","33205"
"466","Adams","1","2046","18","American Indian non Hispanic","4026"
"710","Adams","1","2046","65","Total","116701"
"714","Adams","1","2046","65","White non Hispanic","62285"
"711","Adams","1","2046","65","Hispanic","43036"
"712","Adams","1","2046","65","Black non Hispanic","2798"
"713","Adams","1","2046","65","Asian non Hispanic","7681"
"709","Adams","1","2046","65","American Indian non Hispanic","900"
"225","Adams","1","2047","0","Total","177835"
"223","Adams","1","2047","0","White non Hispanic","46051"
"224","Adams","1","2047","0","Hispanic","113644"
"227","Adams","1","2047","0","Black non Hispanic","5410"
"226","Adams","1","2047","0","Asian non Hispanic","11776"
"228","Adams","1","2047","0","American Indian non Hispanic","955"
"471","Adams","1","2047","18","Total","524108"
"470","Adams","1","2047","18","White non Hispanic","179584"
"474","Adams","1","2047","18","Hispanic","291481"
"473","Adams","1","2047","18","Black non Hispanic","15136"
"472","Adams","1","2047","18","Asian non Hispanic","33853"
"469","Adams","1","2047","18","American Indian non Hispanic","4054"
"717","Adams","1","2047","65","Total","119166"
"716","Adams","1","2047","65","White non Hispanic","62868"
"718","Adams","1","2047","65","Hispanic","44579"
"715","Adams","1","2047","65","Black non Hispanic","2864"
"719","Adams","1","2047","65","Asian non Hispanic","7940"
"720","Adams","1","2047","65","American Indian non Hispanic","915"
"230","Adams","1","2048","0","Total","178886"
"229","Adams","1","2048","0","White non Hispanic","45891"
"231","Adams","1","2048","0","Hispanic","114703"
"232","Adams","1","2048","0","Black non Hispanic","5438"
"233","Adams","1","2048","0","Asian non Hispanic","11907"
"234","Adams","1","2048","0","American Indian non Hispanic","947"
"475","Adams","1","2048","18","Total","530650"
"478","Adams","1","2048","18","White non Hispanic","179482"
"480","Adams","1","2048","18","Hispanic","297312"
"476","Adams","1","2048","18","Black non Hispanic","15284"
"477","Adams","1","2048","18","Asian non Hispanic","34493"
"479","Adams","1","2048","18","American Indian non Hispanic","4079"
"725","Adams","1","2048","65","Total","121820"
"721","Adams","1","2048","65","White non Hispanic","63562"
"724","Adams","1","2048","65","Hispanic","46175"
"726","Adams","1","2048","65","Black non Hispanic","2934"
"722","Adams","1","2048","65","Asian non Hispanic","8216"
"723","Adams","1","2048","65","American Indian non Hispanic","932"
"237","Adams","1","2049","0","Total","179919"
"235","Adams","1","2049","0","White non Hispanic","45720"
"236","Adams","1","2049","0","Hispanic","115764"
"238","Adams","1","2049","0","Black non Hispanic","5464"
"239","Adams","1","2049","0","Asian non Hispanic","12033"
"240","Adams","1","2049","0","American Indian non Hispanic","939"
"482","Adams","1","2049","18","Total","537089"
"483","Adams","1","2049","18","White non Hispanic","179319"
"484","Adams","1","2049","18","Hispanic","303115"
"486","Adams","1","2049","18","Black non Hispanic","15433"
"481","Adams","1","2049","18","Asian non Hispanic","35121"
"485","Adams","1","2049","18","American Indian non Hispanic","4102"
"727","Adams","1","2049","65","Total","124576"
"729","Adams","1","2049","65","White non Hispanic","64321"
"728","Adams","1","2049","65","Hispanic","47791"
"732","Adams","1","2049","65","Black non Hispanic","3005"
"730","Adams","1","2049","65","Asian non Hispanic","8510"
"731","Adams","1","2049","65","American Indian non Hispanic","950"
"242","Adams","1","2050","0","Total","180961"
"243","Adams","1","2050","0","White non Hispanic","45540"
"246","Adams","1","2050","0","Hispanic","116846"
"241","Adams","1","2050","0","Black non Hispanic","5489"
"244","Adams","1","2050","0","Asian non Hispanic","12154"
"245","Adams","1","2050","0","American Indian non Hispanic","931"
"492","Adams","1","2050","18","Total","543201"
"489","Adams","1","2050","18","White non Hispanic","178985"
"490","Adams","1","2050","18","Hispanic","308783"
"488","Adams","1","2050","18","Black non Hispanic","15572"
"487","Adams","1","2050","18","Asian non Hispanic","35746"
"491","Adams","1","2050","18","American Indian non Hispanic","4115"
"735","Adams","1","2050","65","Total","127656"
"738","Adams","1","2050","65","White non Hispanic","65268"
"736","Adams","1","2050","65","Hispanic","49513"
"733","Adams","1","2050","65","Black non Hispanic","3084"
"734","Adams","1","2050","65","Asian non Hispanic","8815"
"737","Adams","1","2050","65","American Indian non Hispanic","975"
"742","Alamosa","3","2010","0","Total","3821"
"744","Alamosa","3","2010","0","White non Hispanic","1507"
"743","Alamosa","3","2010","0","Hispanic","2211"
"739","Alamosa","3","2010","0","Black non Hispanic","29"
"741","Alamosa","3","2010","0","Asian non Hispanic","33"
"740","Alamosa","3","2010","0","American Indian non Hispanic","41"
"989","Alamosa","3","2010","18","Total","9885"
"988","Alamosa","3","2010","18","White non Hispanic","5166"
"986","Alamosa","3","2010","18","Hispanic","4319"
"985","Alamosa","3","2010","18","Black non Hispanic","139"
"987","Alamosa","3","2010","18","Asian non Hispanic","134"
"990","Alamosa","3","2010","18","American Indian non Hispanic","127"
"1231","Alamosa","3","2010","65","Total","1768"
"1235","Alamosa","3","2010","65","White non Hispanic","1145"
"1234","Alamosa","3","2010","65","Hispanic","594"
"1233","Alamosa","3","2010","65","Black non Hispanic","5"
"1232","Alamosa","3","2010","65","Asian non Hispanic","14"
"1236","Alamosa","3","2010","65","American Indian non Hispanic","9"
"747","Alamosa","3","2011","0","Total","3928"
"750","Alamosa","3","2011","0","White non Hispanic","1536"
"749","Alamosa","3","2011","0","Hispanic","2287"
"748","Alamosa","3","2011","0","Black non Hispanic","30"
"746","Alamosa","3","2011","0","Asian non Hispanic","35"
"745","Alamosa","3","2011","0","American Indian non Hispanic","41"
"992","Alamosa","3","2011","18","Total","9927"
"995","Alamosa","3","2011","18","White non Hispanic","5122"
"994","Alamosa","3","2011","18","Hispanic","4401"
"996","Alamosa","3","2011","18","Black non Hispanic","140"
"993","Alamosa","3","2011","18","Asian non Hispanic","137"
"991","Alamosa","3","2011","18","American Indian non Hispanic","127"
"1240","Alamosa","3","2011","65","Total","1808"
"1238","Alamosa","3","2011","65","White non Hispanic","1160"
"1241","Alamosa","3","2011","65","Hispanic","619"
"1239","Alamosa","3","2011","65","Black non Hispanic","5"
"1237","Alamosa","3","2011","65","Asian non Hispanic","15"
"1242","Alamosa","3","2011","65","American Indian non Hispanic","10"
"754","Alamosa","3","2012","0","Total","3950"
"755","Alamosa","3","2012","0","White non Hispanic","1529"
"753","Alamosa","3","2012","0","Hispanic","2315"
"751","Alamosa","3","2012","0","Black non Hispanic","30"
"752","Alamosa","3","2012","0","Asian non Hispanic","36"
"756","Alamosa","3","2012","0","American Indian non Hispanic","41"
"1001","Alamosa","3","2012","18","Total","9810"
"1002","Alamosa","3","2012","18","White non Hispanic","4990"
"1000","Alamosa","3","2012","18","Hispanic","4419"
"997","Alamosa","3","2012","18","Black non Hispanic","139"
"999","Alamosa","3","2012","18","Asian non Hispanic","137"
"998","Alamosa","3","2012","18","American Indian non Hispanic","126"
"1245","Alamosa","3","2012","65","Total","1884"
"1248","Alamosa","3","2012","65","White non Hispanic","1202"
"1246","Alamosa","3","2012","65","Hispanic","651"
"1247","Alamosa","3","2012","65","Black non Hispanic","5"
"1243","Alamosa","3","2012","65","Asian non Hispanic","15"
"1244","Alamosa","3","2012","65","American Indian non Hispanic","11"
"757","Alamosa","3","2013","0","Total","3995"
"758","Alamosa","3","2013","0","White non Hispanic","1528"
"761","Alamosa","3","2013","0","Hispanic","2360"
"762","Alamosa","3","2013","0","Black non Hispanic","30"
"760","Alamosa","3","2013","0","Asian non Hispanic","37"
"759","Alamosa","3","2013","0","American Indian non Hispanic","41"
"1008","Alamosa","3","2013","18","Total","9817"
"1007","Alamosa","3","2013","18","White non Hispanic","4919"
"1004","Alamosa","3","2013","18","Hispanic","4493"
"1005","Alamosa","3","2013","18","Black non Hispanic","139"
"1006","Alamosa","3","2013","18","Asian non Hispanic","139"
"1003","Alamosa","3","2013","18","American Indian non Hispanic","126"
"1249","Alamosa","3","2013","65","Total","1934"
"1250","Alamosa","3","2013","65","White non Hispanic","1226"
"1251","Alamosa","3","2013","65","Hispanic","675"
"1252","Alamosa","3","2013","65","Black non Hispanic","5"
"1253","Alamosa","3","2013","65","Asian non Hispanic","16"
"1254","Alamosa","3","2013","65","American Indian non Hispanic","11"
"768","Alamosa","3","2014","0","Total","4041"
"763","Alamosa","3","2014","0","White non Hispanic","1527"
"767","Alamosa","3","2014","0","Hispanic","2405"
"766","Alamosa","3","2014","0","Black non Hispanic","30"
"765","Alamosa","3","2014","0","Asian non Hispanic","38"
"764","Alamosa","3","2014","0","American Indian non Hispanic","41"
"1009","Alamosa","3","2014","18","Total","9727"
"1014","Alamosa","3","2014","18","White non Hispanic","4801"
"1012","Alamosa","3","2014","18","Hispanic","4523"
"1013","Alamosa","3","2014","18","Black non Hispanic","138"
"1011","Alamosa","3","2014","18","Asian non Hispanic","140"
"1010","Alamosa","3","2014","18","American Indian non Hispanic","124"
"1260","Alamosa","3","2014","65","Total","2003"
"1259","Alamosa","3","2014","65","White non Hispanic","1262"
"1255","Alamosa","3","2014","65","Hispanic","707"
"1256","Alamosa","3","2014","65","Black non Hispanic","5"
"1257","Alamosa","3","2014","65","Asian non Hispanic","17"
"1258","Alamosa","3","2014","65","American Indian non Hispanic","12"
"771","Alamosa","3","2015","0","Total","4087"
"769","Alamosa","3","2015","0","White non Hispanic","1524"
"774","Alamosa","3","2015","0","Hispanic","2452"
"772","Alamosa","3","2015","0","Black non Hispanic","31"
"770","Alamosa","3","2015","0","Asian non Hispanic","39"
"773","Alamosa","3","2015","0","American Indian non Hispanic","41"
"1016","Alamosa","3","2015","18","Total","9741"
"1015","Alamosa","3","2015","18","White non Hispanic","4732"
"1020","Alamosa","3","2015","18","Hispanic","4604"
"1018","Alamosa","3","2015","18","Black non Hispanic","138"
"1017","Alamosa","3","2015","18","Asian non Hispanic","143"
"1019","Alamosa","3","2015","18","American Indian non Hispanic","124"
"1262","Alamosa","3","2015","65","Total","2040"
"1266","Alamosa","3","2015","65","White non Hispanic","1276"
"1265","Alamosa","3","2015","65","Hispanic","729"
"1261","Alamosa","3","2015","65","Black non Hispanic","6"
"1264","Alamosa","3","2015","65","Asian non Hispanic","17"
"1263","Alamosa","3","2015","65","American Indian non Hispanic","12"
"780","Alamosa","3","2016","0","Total","4130"
"779","Alamosa","3","2016","0","White non Hispanic","1519"
"778","Alamosa","3","2016","0","Hispanic","2498"
"777","Alamosa","3","2016","0","Black non Hispanic","31"
"775","Alamosa","3","2016","0","Asian non Hispanic","41"
"776","Alamosa","3","2016","0","American Indian non Hispanic","41"
"1022","Alamosa","3","2016","18","Total","9774"
"1021","Alamosa","3","2016","18","White non Hispanic","4670"
"1024","Alamosa","3","2016","18","Hispanic","4696"
"1025","Alamosa","3","2016","18","Black non Hispanic","138"
"1023","Alamosa","3","2016","18","Asian non Hispanic","146"
"1026","Alamosa","3","2016","18","American Indian non Hispanic","123"
"1272","Alamosa","3","2016","65","Total","2114"
"1268","Alamosa","3","2016","65","White non Hispanic","1312"
"1269","Alamosa","3","2016","65","Hispanic","765"
"1267","Alamosa","3","2016","65","Black non Hispanic","6"
"1271","Alamosa","3","2016","65","Asian non Hispanic","18"
"1270","Alamosa","3","2016","65","American Indian non Hispanic","13"
"786","Alamosa","3","2017","0","Total","4174"
"781","Alamosa","3","2017","0","White non Hispanic","1516"
"783","Alamosa","3","2017","0","Hispanic","2543"
"782","Alamosa","3","2017","0","Black non Hispanic","32"
"784","Alamosa","3","2017","0","Asian non Hispanic","42"
"785","Alamosa","3","2017","0","American Indian non Hispanic","41"
"1032","Alamosa","3","2017","18","Total","9727"
"1030","Alamosa","3","2017","18","White non Hispanic","4566"
"1031","Alamosa","3","2017","18","Hispanic","4753"
"1028","Alamosa","3","2017","18","Black non Hispanic","137"
"1029","Alamosa","3","2017","18","Asian non Hispanic","148"
"1027","Alamosa","3","2017","18","American Indian non Hispanic","122"
"1276","Alamosa","3","2017","65","Total","2171"
"1278","Alamosa","3","2017","65","White non Hispanic","1339"
"1274","Alamosa","3","2017","65","Hispanic","794"
"1275","Alamosa","3","2017","65","Black non Hispanic","6"
"1273","Alamosa","3","2017","65","Asian non Hispanic","19"
"1277","Alamosa","3","2017","65","American Indian non Hispanic","13"
"791","Alamosa","3","2018","0","Total","4191"
"789","Alamosa","3","2018","0","White non Hispanic","1503"
"787","Alamosa","3","2018","0","Hispanic","2572"
"790","Alamosa","3","2018","0","Black non Hispanic","32"
"792","Alamosa","3","2018","0","Asian non Hispanic","43"
"788","Alamosa","3","2018","0","American Indian non Hispanic","41"
"1035","Alamosa","3","2018","18","Total","9743"
"1038","Alamosa","3","2018","18","White non Hispanic","4491"
"1033","Alamosa","3","2018","18","Hispanic","4842"
"1034","Alamosa","3","2018","18","Black non Hispanic","137"
"1036","Alamosa","3","2018","18","Asian non Hispanic","151"
"1037","Alamosa","3","2018","18","American Indian non Hispanic","122"
"1284","Alamosa","3","2018","65","Total","2250"
"1280","Alamosa","3","2018","65","White non Hispanic","1379"
"1281","Alamosa","3","2018","65","Hispanic","831"
"1282","Alamosa","3","2018","65","Black non Hispanic","6"
"1279","Alamosa","3","2018","65","Asian non Hispanic","20"
"1283","Alamosa","3","2018","65","American Indian non Hispanic","14"
"797","Alamosa","3","2019","0","Total","4185"
"795","Alamosa","3","2019","0","White non Hispanic","1482"
"793","Alamosa","3","2019","0","Hispanic","2586"
"794","Alamosa","3","2019","0","Black non Hispanic","32"
"798","Alamosa","3","2019","0","Asian non Hispanic","44"
"796","Alamosa","3","2019","0","American Indian non Hispanic","41"
"1042","Alamosa","3","2019","18","Total","9811"
"1044","Alamosa","3","2019","18","White non Hispanic","4439"
"1043","Alamosa","3","2019","18","Hispanic","4957"
"1041","Alamosa","3","2019","18","Black non Hispanic","138"
"1040","Alamosa","3","2019","18","Asian non Hispanic","155"
"1039","Alamosa","3","2019","18","American Indian non Hispanic","122"
"1288","Alamosa","3","2019","65","Total","2338"
"1286","Alamosa","3","2019","65","White non Hispanic","1424"
"1285","Alamosa","3","2019","65","Hispanic","872"
"1289","Alamosa","3","2019","65","Black non Hispanic","7"
"1290","Alamosa","3","2019","65","Asian non Hispanic","21"
"1287","Alamosa","3","2019","65","American Indian non Hispanic","15"
"800","Alamosa","3","2020","0","Total","4215"
"804","Alamosa","3","2020","0","White non Hispanic","1474"
"801","Alamosa","3","2020","0","Hispanic","2623"
"802","Alamosa","3","2020","0","Black non Hispanic","32"
"803","Alamosa","3","2020","0","Asian non Hispanic","45"
"799","Alamosa","3","2020","0","American Indian non Hispanic","41"
"1045","Alamosa","3","2020","18","Total","9829"
"1049","Alamosa","3","2020","18","White non Hispanic","4367"
"1048","Alamosa","3","2020","18","Hispanic","5046"
"1047","Alamosa","3","2020","18","Black non Hispanic","137"
"1046","Alamosa","3","2020","18","Asian non Hispanic","158"
"1050","Alamosa","3","2020","18","American Indian non Hispanic","121"
"1296","Alamosa","3","2020","65","Total","2442"
"1292","Alamosa","3","2020","65","White non Hispanic","1475"
"1295","Alamosa","3","2020","65","Hispanic","922"
"1294","Alamosa","3","2020","65","Black non Hispanic","7"
"1291","Alamosa","3","2020","65","Asian non Hispanic","22"
"1293","Alamosa","3","2020","65","American Indian non Hispanic","16"
"805","Alamosa","3","2021","0","Total","4255"
"810","Alamosa","3","2021","0","White non Hispanic","1469"
"807","Alamosa","3","2021","0","Hispanic","2666"
"806","Alamosa","3","2021","0","Black non Hispanic","32"
"809","Alamosa","3","2021","0","Asian non Hispanic","46"
"808","Alamosa","3","2021","0","American Indian non Hispanic","41"
"1056","Alamosa","3","2021","18","Total","9892"
"1052","Alamosa","3","2021","18","White non Hispanic","4313"
"1053","Alamosa","3","2021","18","Hispanic","5159"
"1051","Alamosa","3","2021","18","Black non Hispanic","138"
"1054","Alamosa","3","2021","18","Asian non Hispanic","162"
"1055","Alamosa","3","2021","18","American Indian non Hispanic","121"
"1300","Alamosa","3","2021","65","Total","2523"
"1298","Alamosa","3","2021","65","White non Hispanic","1512"
"1299","Alamosa","3","2021","65","Hispanic","964"
"1297","Alamosa","3","2021","65","Black non Hispanic","7"
"1302","Alamosa","3","2021","65","Asian non Hispanic","23"
"1301","Alamosa","3","2021","65","American Indian non Hispanic","16"
"811","Alamosa","3","2022","0","Total","4308"
"816","Alamosa","3","2022","0","White non Hispanic","1467"
"814","Alamosa","3","2022","0","Hispanic","2719"
"815","Alamosa","3","2022","0","Black non Hispanic","33"
"812","Alamosa","3","2022","0","Asian non Hispanic","48"
"813","Alamosa","3","2022","0","American Indian non Hispanic","42"
"1061","Alamosa","3","2022","18","Total","10016"
"1062","Alamosa","3","2022","18","White non Hispanic","4286"
"1060","Alamosa","3","2022","18","Hispanic","5303"
"1058","Alamosa","3","2022","18","Black non Hispanic","138"
"1057","Alamosa","3","2022","18","Asian non Hispanic","166"
"1059","Alamosa","3","2022","18","American Indian non Hispanic","121"
"1306","Alamosa","3","2022","65","Total","2613"
"1305","Alamosa","3","2022","65","White non Hispanic","1553"
"1307","Alamosa","3","2022","65","Hispanic","1011"
"1303","Alamosa","3","2022","65","Black non Hispanic","8"
"1304","Alamosa","3","2022","65","Asian non Hispanic","24"
"1308","Alamosa","3","2022","65","American Indian non Hispanic","17"
"820","Alamosa","3","2023","0","Total","4336"
"818","Alamosa","3","2023","0","White non Hispanic","1457"
"817","Alamosa","3","2023","0","Hispanic","2755"
"819","Alamosa","3","2023","0","Black non Hispanic","33"
"822","Alamosa","3","2023","0","Asian non Hispanic","49"
"821","Alamosa","3","2023","0","American Indian non Hispanic","42"
"1065","Alamosa","3","2023","18","Total","10133"
"1068","Alamosa","3","2023","18","White non Hispanic","4254"
"1067","Alamosa","3","2023","18","Hispanic","5447"
"1066","Alamosa","3","2023","18","Black non Hispanic","139"
"1064","Alamosa","3","2023","18","Asian non Hispanic","171"
"1063","Alamosa","3","2023","18","American Indian non Hispanic","122"
"1314","Alamosa","3","2023","65","Total","2729"
"1310","Alamosa","3","2023","65","White non Hispanic","1608"
"1309","Alamosa","3","2023","65","Hispanic","1069"
"1312","Alamosa","3","2023","65","Black non Hispanic","8"
"1311","Alamosa","3","2023","65","Asian non Hispanic","26"
"1313","Alamosa","3","2023","65","American Indian non Hispanic","18"
"824","Alamosa","3","2024","0","Total","4367"
"823","Alamosa","3","2024","0","White non Hispanic","1448"
"825","Alamosa","3","2024","0","Hispanic","2794"
"826","Alamosa","3","2024","0","Black non Hispanic","33"
"827","Alamosa","3","2024","0","Asian non Hispanic","50"
"828","Alamosa","3","2024","0","American Indian non Hispanic","42"
"1071","Alamosa","3","2024","18","Total","10246"
"1074","Alamosa","3","2024","18","White non Hispanic","4221"
"1072","Alamosa","3","2024","18","Hispanic","5587"
"1070","Alamosa","3","2024","18","Black non Hispanic","140"
