"entityid","fein","name","title","businessname","middlename","firstname","lastname","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","subcontractor","inbusiness"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20153021464","464856918","THE GREYHOUND HEALTH INITIATIVE A NOT-FOR-PROFIT CORPORATION","TREASURER OF THE BOARD",,,"Jay","Margolis","P.O. BOX 396","Avon","OH","44011","2848",,,,,,"6145268429","false","true"
"20153021464","464856918","THE GREYHOUND HEALTH INITIATIVE A NOT-FOR-PROFIT CORPORATION","PRESIDENT OF THE BOARD",,,"Guillermo","Couto","P.O. BOX 396","Avon","OH","44011","2848",,,,,,"6145268429","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20033007323","841305851","FRIENDS OF THE EAGLES NEST WILDERNESS","EAGLE CTY. COORDINATOR",,,"Ken","Harper","PO BOX 2834","Avon","CO","81620",,"PO BOX 4504","FRISCO","CO","80443","4504","9703901341","false","true"
"20123010265","900762947","THE PEAK SCHOOL","HEAD OF SCHOOL",,,"Travis","Aldrich","P O BOX 2556","Avon","CO","81620","2556",,,,,,"9703685601","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","PRESIDENT OF THE BOARD",,,"Patrick","Lyons","30 TOWER LANE SUITE 400","Avon","CT","06001",,,,,,,"8606768166","false","false"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.",,,,"Bonnie","Royster","30 TOWER LANE SUITE 400","Avon","CT","06001",,,,,,,"8606768166","false","false"
"20143026021","760788329","FRIENDS OF COLORADO AVALANCHE INFORMATION CENTER","PRESIDENT",,,"Feduschak","Markian","PO BOX 9469","Avon","CO","81620",,,,,,,"9703060560","false","false"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK","PRESIDENT",,,"Andrew","Darrough","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK",,,,"Anna","Gerard","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION",,,"J.","Robert","Ford","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20163041612",,"THOMPSON TRAINING & KEYNOTE, INC.","PRESIDENT",,,"Robin","Thompson","0035 STONE CREEK DRIVE","Avon","CO","81620",,,,,,,,"false","false"
"20053002145","841442909","YOUTHPOWER365",,,"J.","Robert","Ford","90 BENCHMARK RD STE 300","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION","CHAIRPERSON",,,"Ann","Smead","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20053002145","841442909","YOUTHPOWER365","CHAIRMAN",,,"Ann","Smead","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20163041612",,"THOMPSON TRAINING & KEYNOTE, INC.","PRESIDENT",,,"Robin","Thompson","35 STONE CREEK DR., E.","Avon","CO","81620",,,,,,,"5418101109","false","false"
"20103002268","841316133","VILAR CENTER ARTS FOUNDATION","CHAIRPERSON",,,"Ann","Smead","PO BOX 6550","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20103002268","841316133","VILAR CENTER ARTS FOUNDATION",,,"J.","Robert","Ford","90 BENCHMARK RD, STE 300","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20033006412","841436731","WALKING MOUNTAINS SCIENCE CENTER",,,,"Gabriella","Matus","PO BOX 9469","Avon","CO","81620",,,,,,,"9708279725","false","false"
"20173035727","453682283","EAGLE COUNTY FRATERNAL ORDER OF POLICE LODGE 59",,,,"Sara","Fahrney","PO BOX 5940","Avon","CO","81620",,,,,,,"9709495383","false","false"
"20163024016","813152753","TEAM LEO ANIMAL RESCUE",,,,"Holly","Walthers","41199 HIGHWAY 6, BAY 4","Avon","CO","81620",,,,,,,"9709490922","false","false"
"20073009138","800109707","SWIFT EAGLE CHARITABLE FOUNDATION","PRESIDENT",,,"David","Haakenson","PO BOX 1977","Avon","CO","81620",,,,,,,"9709263846","false","false"
"20143016647","461869113","VAIL VALLEY YOUNG PROFESSIONALS ASSOCIATION",,,,"Maria","Klopfenstein","PO BOX 5940","Avon","CO","81620",,,,,,,"6517695892","false","false"
"20143016647","461869113","VAIL VALLEY YOUNG PROFESSIONALS ASSOCIATION","TREASURER",,,"Maria","Klopfenstein","PO BOX 5940","Avon","CO","81620",,,,,,,"6517695892","false","false"
"20083005262","841149543","THE LITERACY PROJECT",,,,"Colleen","Gray","200 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709490233","false","false"
"20093014360","840788778","FRIENDS OF THE EAGLE VALLEY LIBRARY DISTRICT",,,,"Erin","Allen","15 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709495995","false","false"
"20093014360","840788778","FRIENDS OF THE EAGLE VALLEY LIBRARY DISTRICT","PRESIDENT",,,"Jennifer","Dandy","3868 EAGLEBEND DRIVE","Avon","CO","81620",,,,,,,"9709494533","false","false"
"20153033049","900996653","SUICIDE PREVENTION COALITION OF EAGLE VALLEY","PRESIDENT",,,"Greg","Daly","60 BUCK CREEK RD","Avon","CO","81620",,,,,,,"9707484040","false","false"
"20123019305","541786436","NAHMA EDUCATIONAL FOUNDATION","CHAIR",,,"Alice","Fletcher","1821 AVON STREET, SUITE 200","Charlottesville","VA","22902",,,,,,,"4349792900","false","false"
"20193001676","820848821","ONE LIGHT ONE VILLAGE",,,"E.","Colleen","Schleider","P.O. BOX 410","Avon","CO","81620",,,,,,,"6128056519","false","false"
"20083005555","841244189","EAGLE VALLEY FAMILY ASSISTANCE FUND","PRESIDENT",,,"Fraser","Horn","PO BOX 4711","Avon","CO","81620",,,,,,,"9709262500","false","false"
"20083005555","841244189","EAGLE VALLEY FAMILY ASSISTANCE FUND",,,,"Heather","Hughes","0011 W. BEAVER CREEK BLVD.","Avon","CO","81620",,,,,,,"9708453102","false","false"
"20033002375","841278922","HABITAT FOR HUMANITY VAIL VALLEY",,,"A","John","Welaj","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,,,,,,"9707486718","false","false"
"20033002375","841278922","HABITAT FOR HUMANITY VAIL VALLEY","PRESIDENT",,,"Stuart","Green","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,,,,,,"9707486718","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","PRESIDENT",,,"Tyler","Lissa","126 RIVERFRONT LANE","Avon","CO","81620",,,,,,,"9703907493","false","false"
"20123031234","742568912","VAIL SYMPOSIUM","CHAIRMAN",,,"Mosier","Dale","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20123031234","742568912","VAIL SYMPOSIUM",,,,"Sabel","Kris","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY",,,"A.","Mintz","Sheri","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9709497097","false","false"
"20073008181","841343263","RED RIBBON PROJECT",,,,"Monica","White","P. O. BOX 6058","Avon","CO","81620",,,,,,,"9708275900","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION","PRESIDENT",,,"Davis","Tegan","281 METCALF ROAD","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20073008181","841343263","RED RIBBON PROJECT","PRESIDENT",,,"White","Monica","PO BOX  6058","Avon","CO","81620",,,,,,,"9708275900","false","false"
"20133021085","841088782","VAIL COMMUNITY TELEVISION CORPORATION",,,,"Jk","Perry","281 METCALF ROAD UNIT 203","Avon","CO","81620",,,,,,,"9709495657","false","false"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK",,,,"Darrough","Debbie","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20143020256","273008262","STARTING HEARTS, INC",,,,"Himelfarb","Alan","PO BOX 2981","Avon","CO","81620",,,,,,,"9707635306","false","false"
"20133036581","260320552","EAGLE COUNTY JUNIOR LIVESTOCK","PRESIDENT",,,"Andrew","Darrough","PO BOX 5910","Avon","CO","81620",,,,,,,"9708458000","false","false"
"20143020256","273008262","STARTING HEARTS, INC","BOARD CHAIR",,,"Alan","Himelfarb","PO BOX 2981","Avon","CO","81620",,,,,,,"9707635306","false","false"
"20023003282","742341399","THE SUMMIT FOUNDATION","TRUSTEE",,,"Greg","Finch","P.O. BOX 1593","Avon","CO","81620",,"P.O. BOX 4000","BRECKENRIDGE","CO","80424",,"9708457838","false","true"
"20033002375","841278922","HABITAT FOR HUMANITY VAIL VALLEY","BOARD MEMBER",,,"Laureen","Hopkins","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,,,,,,"9707486718","false","true"
"20023005105","841471924","CASA OF THE CONTINENTAL DIVIDE","CO-CHAIR",,,"Tina","Fleishman","40801 U. S. HIGHWAY 6 & 24, SUITE 214","Avon","CO","81620",,"P. O. BOX 5358","VAIL","CO","81658",,"9704768032","false","true"
"20043007844","136128447","AVON PRODUCTS FOUNDATION, INC.","VICE PRESIDENT/DIRECTOR",,,"Nancy","Glaser","1345 AVENUE OF THE AMERICAS","New York","NY","10105",,,,,,,"2122825000","false","true"
"20043007844","136128447","AVON PRODUCTS FOUNDATION, INC.","REGISTERED AGENT","CORPORATION SERVICE COMPANY",,,,"1560 BROADWAY SUITE 2090","Denver","CO","80202",,"1560 BROADWAY SUITE 2090","DENVER","CO","80202",,,"false","false"
"20073007487","204632248","ROUNDUP RIVER RANCH","BOARD MEMBER",,,"Steve","Winesett","34215 HWY 6 SUITE B-1","Edwards","CO","81632",,"PO BOX 8589","AVON","CO","81620",,"9709262448","false","true"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Betsy","Wiegers","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20033002375","841278922","HABITAT FOR HUMANITY OF EAGLE AND LAKE COUNTIES, INC.","BOARD MEMBER",,,"Lee","Hegner","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,"PO BOX 4149","AVON","CO","81620",,"9707486718","false","true"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,"S","Michael","Shannon","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709491999","false","true"
"20083005555","841244189","EAGLE VALLEY FAMILY ASSISTANCE FUND","VICE PRESIDENT",,,"Paul","Wible","PO DRAWER 5270","Avon","CO","81620",,,,,,,"9704793304","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Sheika","Gramshammer","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Jim","Kesting","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20053002145","841442909","YOUTHPOWER365","CUSTODIAN OF FINANCIAL RECORDS",,"J.","Robert","Ford","90 BENCHMARK RD STE 300","Avon","CO","81620",,,,,,,"9707772015","false","false"
"20073009138","800109707","SWIFT EAGLE CHARITABLE FOUNDATION","PRESIDENT",,,"David","Haakenson","PO BOX 1977","Avon","CO","81620",,,,,,,"9709263846","false","false"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"O'connor","Julia","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,"R","Jack","Crosby","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709491999","false","true"
"20143016647","461869113","VAIL VALLEY YOUNG PROFESSIONALS ASSOCIATION","REGISTERED AGENT",,,"Dan","Reynolds","82 E BEAVER CREEK BLVD #206","Avon","CO","81620",,"PO BOX 3240","AVON","CO","81620",,,"false","false"
"20033004818","841305432","DENVER CIVIC ARTS FOUNDATION","REGISTERED AGENT",,"L","Avon","Carey","201 WEST COLFAX AVE","Denver","CO","80202",,"1245 CHAMPA ST.","DENVER","CO","80204",,,"false","false"
"20033001886","840938374","THE RESOURCE CENTER OF EAGLE COUNTY","BOARD PRESIDENT",,,"Susan","Frampton","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,"P.O. BOX 2558","AVON","CO","81620",,"9709497097","false","true"
"20033002375","841278922","HABITAT FOR HUMANITY OF EAGLE AND LAKE COUNTIES, INC.","BOARD MEMBER",,,"Dick","Michaux","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,"PO BOX 4149","AVON","CO","81620",,"9707486718","false","true"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Ann","Smead","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Martha","Head","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,,"Ron","Davis","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709491999","false","true"
"20023005300","841332544","SOS OUTREACH","TREASURER",,,"Claus","Tjaden","37347 U.S. HIGHWAY 6","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20073007487","204632248","ROUNDUP RIVER RANCH","DIRECTOR",,,"Bob","Holmes","10 W. BEAVER CREEK BLVD., STE 250","Avon","CO","81620",,,,,,,"9707489983","false","true"
"20103032669","273439087","UP FOR PUPS","MEMBER AT LARGE",,"Lynn","Jaime","Smith","31727 TRADEWINDS DRIVE","Avon","OH","44012",,,,,,,"3038070412","false","true"
"20073007487","204632248","ROUNDUP RIVER RANCH","DIRECTORS",,,"Brenda & Derik","Allerton","10 W. BEAVER CREEK BLVD.","Avon","CO","81620",,,,,,,"9707489983","false","true"
"20093014360","840788778","FRIENDS OF THE EAGLE VALLEY LIBRARY DISTRICT","PRESIDENT",,,"Jody","Talbot","51 EAGLE-VAIL ROAD","Avon","CO","81620",,,,,,,"9704761487","false","false"
"20163019436","474299926","FOUR DIRECTIONS WELLNESS FOUNDATION","REGISTERED AGENT","M BARTLETT LAW, LLC",,,,"150 E BEAVER CREEK A102 PMB419","Avon","CO","81620",,"PO BOX 19000 PMB419","AVON","CO","81620",,,"false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Rachel","Nelson","51 EAGLE ROAD","Avon","CO","81620",,,,,,,"9707483176","false","true"
"20053007256","841593859","EAGLE RIVER YOUTH COALITION, INC.","REGISTERED AGENT","THE EAGLE RIVER YOUTH COALITION",,,,"37347 US HWY. 6, SUITE 202","Avon","CO","81620",,"PO BOX 4613","EDWARDS","CO","81632",,,"false","false"
"20023005300","841332544","SNOWBOARD OUTREACH SOCIETY","DIRECTOR",,,"Bill","Jensen","0109 HURD LANE BLDG. 1 STE. 1","Avon","CO","81620",,"PO BOX 2020","AVON","CO","81620",,,"false","true"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Doug","Rippeto","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","CHAIRMAN",,,"Harry","Frampton","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20083005262","841149543","THE LITERACY PROJECT","REGISTERED AGENT","THE LITERACY PROJECT",,,,"AVON PUBLIC LIBRARY","Avon","CO","81620",,"P.O. BOX 608","MINTURN","CO","81645",,,"false","false"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Herman","Mike","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Nate","Fristoe","37347 U.S. HIGHWAY 6","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20103006984","260650586","ERWC EAGLE MINE LTD","DIRECTOR",,,"Josiah","Macy","111 SWIFT GULCH RD","Avon","CO","81620",,,,,,,"9703286460","false","true"
"20033007822","840745716","EAGLE RIVER SCHOLARSHIP FUND, INC.","VICE-PRESIDENT",,,"Susie","Davis","P. O. 5850","Avon","CO","81620",,,,,,,"9708458800","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","REGISTERED AGENT",,"A","Sheri","Mintz","1060 W. BEAVER CREEK BLVD","Avon","CO","81620",,"P.O.BOX 2558","AVON","CO","81620",,,"false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,,"Dick","Rothkopf","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709491999","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Martha","Head","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20033006412","841436731","GORE RANGE NATURAL SCIENCE SCHOOL","EX-OFFICIO / EXECUTIVE DIRECTOR",,,"Markian","Feduschak","82 E BEAVER CREEK BLVD STE 202","Avon","CO","81620",,"PO BOX 250","RED CLIFF","CO","81649",,"9708279725","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Fred","Tresca","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20123030304","841360915","UNITED WAY OF EAGLE RIVER VALLEY","TREASURER",,,"Nick","Brooks","11 W. BEAVER CREEK BLVD","Avon","CO","81620",,,,,,,"9704434232","false","false"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Bobby","Patton","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Bobby","Patton","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20033007822","840745716","EAGLE RIVER SCHOLARSHIP FUND, INC.","PRES./EXEC. DIRECTOR",,,"Robert","Dorf","P. O. BOX 5850","Avon","CO","81620",,"P. O.  BOX 5850","AVON","CO","81620",,"9708458800","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,"Erik","Bjorn","Borgen","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073007487","204632248","ROUNDUP RIVER RANCH","DIRECTOR",,,"Ron","Maclachlan","10 W. BEAVER CREEK BLVD., STE 250","Avon","CO","81620",,,,,,,"9707489983","false","true"
"20033002375","841278922","HABITAT FOR HUMANITY OF EAGLE AND LAKE COUNTIES, INC.","BOARD MEMBER",,,"Brian","Judge","P.O. BOX 1734","Vail","CO","81658",,"PO BOX 4149","AVON","CO","81620",,"9709498133","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Brook","Hopper","910 NOTTINGHAM ROAD, N-12","Avon","CO","81620",,,,,,,"9709269292","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Steve","Coyer","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","PRESIDENT",,,"David","Fowler","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"9085689310","false","true"
"20093004982","261883719","FRIENDS OF MOUNTAIN RESCUE","DIRECTOR",,,"Reginald","Franciose","181 WEST MEADOW DRIVE","Vail","CO","81657",,"P. O. BOX 1574","AVON","CO","81620",,"9704797918","false","true"
"20163041612",,"THOMPSON TRAINING & KEYNOTE, INC.","PRESIDENT",,,"Robin","Thompson","P. O. BOX 9327","Avon","CO","81620",,,,,,,"5418101800","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Johannes","Faessler","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073006621","204448864","EAGLE RIVER WATERSHED COUNCIL, INC.","VICE PRESIDENT",,,"Josiah","Macy","82 EAST BEAVER CREEK BOULEVARD SUITE 203","Avon","CO","81620",,"POST OFFICE BOX 7688","AVON","CO","81620",,"9703286208","false","true"
"20073007487","204632248","ROUNDUP RIVER RANCH","CHAIRMAN OF THE BOARD",,,"Craig","Foley","PO BOX 8589","Avon","CO","81620",,,,,,,"9707489983","false","true"
"20073006621","204448864","EAGLE RIVER WATERSHED COUNCIL, INC.","BOARD MEMBER",,,"Gary","Brooks","111 SWIFT GULCH ROAD, SUITE 300","Avon","CO","81620",,,,,,,"9703762280","false","true"
"20123031234","742568912","VAIL SYMPOSIUM","EXECUTIVE DIRECTOR",,,"Tracey","Flower","40780 US HWY 6 & 24","Avon","CO","81620",,,,,,,"9704760954","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","BOARD MEMBER",,,"Gretchen","Mcnamee","1060 W. BEAVER CREEK BLVD, SUITE 201","Avon","CO","81620",,,,,,,"9706884826","false","true"
"20033007822","840745716","EAGLE RIVER SCHOLARSHIP FUND, INC.","PRESIDENT",,,"Kerry","Donovan","P.O. BOX 5850","Avon","CO","81620",,,,,,,"9708458800","false","false"
"20093006814","841041249","FRIENDS OF THE DANCE","REGISTERED AGENT",,"Anderson","Kim","Anderson","5015B EAST WILDRIDGE","Avon","CO","81620",,"C/O FOD","VAIL","CO","81658",,,"false","false"
"20113000647","900613918","PONDEROSA ELEMENTARY PTA","REGISTERED AGENT",,"W","Christopher","Archie","4850 AVON AVENUE","Loveland","CO","80538",,,,,,,,"false","false"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,,"John","Arnold","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073007888","202826734","RADIO FREE MINTURN, INC.","CUSTODIAN OF FINANCIAL RECORDS",,,"Fahrney","Sarah","1000 W. BEAVER CREEK BLVD. STE. 208","Avon","CO","81645",,,,,,,"9703761389","false","false"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"Mark","Kogan","90 BENCHMARK RD SUITE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20053002145","841442909","THE YOUTH FOUNDATION","BOARD MEMBER",,,"Jack","Eck","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","EXECUTIVE DIRECTOR",,,"Bonnie","Royster","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20053002145","841442909","YOUTHPOWER365","BOARD MEMBER",,,"William","Esrey","90 BENCHMARK RD STE 202","Avon","CO","81620",,,,,,,"9707772015","false","true"
"20073007487","204632248","ROUNDUP RIVER RANCH","BOARD MEMBER",,,"Beth","Slifer","PO BOX 8589","Avon","CO","81620",,,,,,,"9709262448","false","true"
"20073011390","061057497","CORNELIA DE LANGE SYNDROME FOUNDATION, INC.","DIRECTOR",,,"Fran","Rissland","302 WEST MAIN ST. #100","Avon","CT","06001",,,,,,,"8606768166","false","true"
"20033001886","840938374","THE RESOURCE CENTER OF EAGLE COUNTY","BOARD PRESIDENT",,,"Susan","Frampton","455 NOTTINGHAM RANCH ROAD","Avon","CO","81620",,"P.O. BOX 2558","AVON","CO","81620",,"9709497097","false","true"
"20103007615","270549430","DOCTORS PLUS OF COLORADO, INC. DBA DOCTORS PLUS INC","BOARD MEMBER",,,"Mary","Rogers","40780 US HIGHWAY 6 & 24 PO BOX 81","Avon","CO","81620",,,,,,,"9709490555","false","true"
"20093013745","742215035","VAIL VALLEY FOUNDATION","CHAIRPERSON",,,"Frampton","Harry","EAST WEST PARTNERS, POST OFFICE DRAWER 2770","Avon","CO","81620",,,,,,,"9708459200","false","false"
"20103007615","270549430","DOCTORS PLUS OF COLORADO, INC. DBA DOCTORS PLUS INC","CUSTODIAN OF FINANCIAL RECORDS",,"E","Jill","Kovacevich","142 BEAVER CREEK PLACE PO BOX 2819","Avon","CO","81620",,,,,,,"9709495434","false","false"
"20063007736","841430248","THE SAMARITAN CENTER OF THE ROCKIES","DIRECTOR",,,"Jim","Haeffner","90 LARIAT LOOP","Edwards","CO","81632",,"P O BOX 19000","AVON","CO","81620",,"9709268558","false","true"
"20023005544","742337853","CAN DO MULTIPLE SCLEROSIS","CHAIRMAN",,,"Kelly","Simpson-angelini","PO BOX 5860","Avon","CO","81620",,,,,,,"9709261290","false","false"
"20033001886","840938374","THE RESOURCE CENTER OF EAGLE COUNTY","BOARD MEMBER",,,"Vicky","Garnsey","PO BOX 2558","Avon","CO","81620",,"P.O. BOX 2558","AVON","CO","81620",,"9709497097","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Kat","Jobanputra","299 MILWAUKEE ST SUITE 502","Denver","CO","80206",,"PO BOX 2020","AVON","CO","81620",,"3032700333","false","true"
"20093013745","742215035","VAIL VALLEY FOUNDATION","BOARD MEMBER",,,"Steve","Coyer","90 BENCHMARK ROAD","Avon","CO","81620",,,,,,,"9709491999","false","true"
"20023005300","841332544","SOS OUTREACH","DIRECTOR",,,"Robert","Marcovitch","205 EDWARDS VILLAGE BLVD, ST. A-105","Edwards","CO","81632",,"P.O. BOX 2020","AVON","CO","81620",,"9709269292","false","true"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","TREASURER",,,"Stacy","Halverson-mengedoth","37347 HWY 6 &24","Avon","CO","81620",,,,,,,"9709263870","false","true"
"20163024016","813152753","TEAM LEO ANIMAL RESCUE","PRESIDENT",,,"Holly","Walthers","41199 HIGHWAY 6, BAY 4","Avon","CO","81620",,,,,,,"9709490922","false","false"
"20033001886","840938374","BRIGHT FUTURE FOUNDATION FOR EAGLE COUNTY","VICE PRESIDENT",,,"Lissa","Tyler","37347 HWY 6 & 24","Avon","CO","81620",,,,,,,"9705696536","false","true"
