"entityid","entityname","principaladdress1","principaladdress2","principalcity","principalstate","principalzipcode","principalcountry","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","entityformdate"
"20201320273","Redo Dwellings LLC","6883 S Ivy way","13-102","Englewood","CO","80112","US","80112","US","Noncompliant","CO","Limited Liability Company","Nancy",,"Reeves",,,"6883 S Ivy way","13-102","Englewood","CO","80112","US",,,,,,"2020-04-06T00:00:00.000"
"20141608107","Dark Tales of Understanding","9850 Zenith Meridian Drive","13-104","Englewood","CO","80112","US",,,"Noncompliant","CO","Limited Liability Company","Dawn","Lynn","Garcia",,,"9850 Zenith Meridian Drive","Apt 13-104","Englewood","CO","80112","US",,,,,,"2014-10-02T00:00:00.000"
"20141608247","Dark Creations","9850 Zenith Meridian Drive","13-104","Englewood","CO","80112","US",,,"Noncompliant","CO","Limited Liability Company","Dawn","Lynn","Garcia",,,"9850 Zenith Meridian Drive","13-104","ENGLEWOOD","CO","80112","US","9850 Zenith Meridian Drive","Apt 13-104","ENGLEWOOD","CO","80112","2014-10-02T00:00:00.000"
"20191759594","JGL Capital, LLC, Delinquent February 1, 2021","7550 South Blackhawk Street","13106","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company",,,,,"JGL Capital, LLC","7550 South Blackhawk Street","13106","Englewood","CO","80112","US",,,,,,"2019-09-23T00:00:00.000"
"20041354334","Hatcher Publishing Company, LLC, Delinquent December 1, 2005","15859 E. Jamison Drive","#13-107","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Candis","Denene","Hatcher",,,"15859 E. Jamison Drive","#13-107","Englewood","CO","80112","US",,,,,,"2004-10-15T00:00:00.000"
"20171360052","JBL Real Estate Services LLC, Delinquent October 1, 2018","1824 E Girard PL","1312B","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Joseph","Bedford Lee","Trujillo",,,"1824 E Girard Pl","1312B","Englewood","CO","80113","US",,,,,,"2017-05-09T00:00:00.000"
"20141162287","AMG Services, LLC, Delinquent August 1, 2015","1801E. Girard Place","#13-151","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Amgalanbayar",,"Batsuren",,,"1801E. Girard Place","#13-151","Englewood","CO","80113","US",,,,,,"2014-03-11T00:00:00.000"
"20181668894","Gym Junkee, LLC, Delinquent January 1, 2020","7550 S Blackhawk St","13201","Englewood","CO","80112","US","80112","US","Delinquent","CO","Limited Liability Company",,,,,"Gym Junkee, LLC","7550 S Blackhawk St","13201","Englewood","CO","80112","US","7550 S Blackhawk St","13201","Englewood","CO","80112","2018-08-24T00:00:00.000"
"20181199651","RAMOS TRANSPORT SERVICE, LLC","7550 S. Blackhawk St","13203","Englewood","CO","80112","US",,"US","Delinquent","CO","Limited Liability Company","Richard",,"Ramos",,,"7550 S. Blackhawk St","13203","Englewood","CO","80112","US",,,,,,"2018-03-07T00:00:00.000"
"20111122935","Orange Peele LLC, Delinquent August 1, 2012","5326 S Broadway Circle","#13-205","Englewood","CO","80113","US","80150","US","Delinquent","CO","Limited Liability Company",,,,,"RIGHT REALE INC","5326 S Broadway Circle","#13-205","Englewood","CO","80113","US","PO Box 2578",,"Englewood","CO","80150","2011-02-28T00:00:00.000"
"20111123179","Calibrie LLC, Delinquent August 1, 2012","5326 S Broadway Circle","#13-205","Englewood","CO","80113","US","80150","US","Delinquent","CO","Limited Liability Company",,,,,"RIGHT REALE INC","5326 S Broadway Circle","#13-205","Englewood","CO","80113","US","PO Box 2578",,"Englewood","CO","80150","2011-02-28T00:00:00.000"
"20151265948","24347, LLC, Delinquent March 1, 2021","1824 E Girard Pl","1326","Englewood","CO","80113","US",,"US","Delinquent","CO","Limited Liability Company","Casey",,"Knutson",,,"1824 E Girard Pl","1326","Englewood","CO","80113","US",,,,,,"2015-04-21T00:00:00.000"
"20131686726","4157 Liverpool, LLC, Delinquent April 1, 2015","1824 E Girard Ave","#1326","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company",,,,,"K&G Homes, LLC","4571 Ivy Street",,"Denver","CO","80216","US",,,,,,"2013-11-29T00:00:00.000"
"20151712589","Style Your Time LLC, Dissolved April 11, 2016","6350 S. Havana Street","#1327","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company",,,,,"The Law Office of Aiden H. Kramer, LLC","6795 E. Tennessee Ave.","Ste. 635","Denver","CO","80224","US",,,,,,"2015-11-02T00:00:00.000"
"20091240004","Tiny Planet Catering, Delinquent October 1, 2010","1824 East Girart Place","# 1328 B","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Kimberley","Dawn","Sorrentino",,,"1824 East Girard Place","# 1328 B","Englewood","CO","80113","US",,,,,,"2009-04-30T00:00:00.000"
"20161862658","Finishing Glo Detailing, LLC","2331 W HAMPDEN AVE","133","Englewood","CO","80110","US","80110","US","Good Standing","CO","Limited Liability Company","CHAD",,"BLAND",,,"16044 E Warner Drive",,"Denver","CO","80239","US","2331 W HAMPDEN AVE","133","ENGLEWOOD","CO","80110","2016-12-23T00:00:00.000"
"19971068676","J. B. PAINTING & DECORATING, INC., Delinquent April 1, 2011","4671 S DECATUR ST STE 133","#133","Englewood","CO","80110","US",,,"Delinquent","CO","Corporation","jerry","dewayne","bonie",,,"4671 S DECATUR ST STE 133","#133","ENGLEWOOD","CO","80110","US",,,,,,"1997-04-30T00:00:00.000"
"20081150627","Ram Affiliate LLC, Delinquent September 1, 2009","7550 S. Blackhawk St","#13-302","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Christopher",,"Wall",,,"7550 S. Blackhawk St","#13-302","Englewood","CO","80112","US",,,,,,"2008-03-19T00:00:00.000"
"20181133317","SK SIDING INC","7550 S Blackhawk st","13-304","Englewood","CO","80112","US",,"US","Delinquent","CO","Corporation","HYUN SUN",,"SON",,,"7550 S Blackhawk St","13-304","Englewood","CO","80112","US",,,,,,"2018-02-16T00:00:00.000"
"20081391877","African Art & Found Objects, Delinquent January 1, 2011","7550 S. Blackhawk St.","13-305","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Janet",,"Van Rensburg",,,"7550 S. Blackhawk","13-305","Englewood","CO","80112","US",,,,,,"2008-07-23T00:00:00.000"
"20171406086","Dynamic Trendz, Delinquent October 1, 2018","15859 E Jamison Dr.","13306","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company","Christina",,"Pritchard",,,"15859 E Jamison Dr","13306","Englewood","CO","80112","US",,,,,,"2017-05-26T00:00:00.000"
"20131007947","IRMA MAXEY FOUNDATION, Delinquent June 1, 2018","c/o Ronnie Hillman","13655 Broncos Parkway","Englewood","CO","80112","US","91316","US","Delinquent","CO","Nonprofit Corporation","Ronnie",,"Hillman",,,"7845 Inverness Blvd",,"Englewood","CO","80112","US",,,,,,"2013-01-03T00:00:00.000"
"20171963527","3055850 LLC","c/o Richard P. Slivka, Esq.","13655 Broncos Parkway","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","Richard","P.","Slivka",,,"13655 Broncos Parkway",,"Englewood","CO","80112","US","3200 Cherry Creek S. Dr. Ste 340",,"Denver","CO","80209","2017-12-28T00:00:00.000"
"20081474075","Snake River Stagecoach, LLC, Dissolved December 31, 2017","915 W. Lehigh Ave.","#1398","Englewood","CO","80150","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Roger","A","Parker",,,"915 W. Lehigh Ave.","#1398","Englewood","CO","80150","US",,,,,,"2008-09-05T00:00:00.000"
"20131334097","Green Earth Solutions LLC, Delinquent November 1, 2015","3376 S.Sherman St","#14","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Kevin","Andrew","Burns",,,"3376 S. Sherman St.","#14","Englewood","CO","80113","US",,,,,,"2013-06-03T00:00:00.000"
"20071168994","Homes We Live In, LLC, Dissolved June 13, 2011","9200 E Panorama Circle","#140","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Limited Liability Company","Kathleen",,"Everett",,,"9200 E Panorama Circle","#140","Englewood,","CO","80112","US",,,,,,"2007-04-05T00:00:00.000"
"20121064948","Perry Falls, LLC","99 Inverness Dr E","#140","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","Reid",,"Allred",,,"4610 S Ulster St","Suite 150","Denver","CO","80237","US",,,,,,"2012-01-29T00:00:00.000"
"20121064961","Gaylord Falls, LLC","99 Inverness Dr E","#140","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","Reid",,"Allred",,,"4610 S Ulster St","Suite 150","Denver","CO","80237","US","99 Inverness Drive East","Suite 140","Englewood","CO","80112","2012-01-29T00:00:00.000"
"20131099133","ULEC OF COLORADO LLC, Dissolved March 5, 2013","317 Inverness Way S","#140","Englewood","CO","80112","US",,,"Voluntarily Dissolved","CO","Limited Liability Company",,,,,"The Corporation Company","7700 E Arapahoe Rd Ste 220",,"Centennial","CO","80112-1268","US",,,,,,"2013-02-14T00:00:00.000"
"20131335410","KAST Holdings, LLC, Delinquent November 1, 2015","385 Inverness Pkwy","#140","Englewood","CO","80112","US","92117","US","Delinquent","CO","Limited Liability Company","Scott","William","Sorensen",,,"385 Inverness Pkwy","#140","Englewood","CO","80112","US",,,,,,"2013-06-04T00:00:00.000"
"20131476319","The Arcadia Team, LLC, Delinquent January 1, 2015","383 Inverness Pkwy","#140","Englewood","CO","80112","US","80016","US","Delinquent","CO","Limited Liability Company","Timothy","J","Ridley",,,"25975 E Euclid Dr",,"Aurora","CO","80016","US",,,,,,"2013-08-20T00:00:00.000"
"20141742129","JR Anderson, LLC, Delinquent May 1, 2017","1801 E Girard Pl","#140","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","James",,"Anderson",,,"1801 E Girard Pl","#140","Englewood","CO","80113","US",,,,,,"2014-12-04T00:00:00.000"
"20211724334","Above Care Counseling, LLC","99 Inverness Dr. East","#140","Englewood","CO","80112","US","80129","US","Good Standing","CO","Limited Liability Company","Charles","Bryce","Dana",,,"2876 Deer Creek Pl",,"Highlands Ranch","CO","80129","US",,,,,,"2021-08-04T00:00:00.000"
"20151398275","5280 Massage LLC, Delinquent November 1, 2016","3400 S Platte River Dr","#1401","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","Lauren",,"Lefler",,,"3400 S Platte River Dr","#1401","Sheridan","CO","80110","US",,,,,,"2015-06-20T00:00:00.000"
"20071224458","groCFO LLC, Delinquent November 1, 2008","7600 E. Caley Ave.","#1402","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Cameron",,"Preston",,,"7600 E. Caley Ave.",,"#1402","CO","80111","US",,,,,,"2007-05-09T00:00:00.000"
"20051358916","Great American Pizza and Pasta Company, LLC, Delinquent August 1, 2012","1900 E. Girard Place","#1405","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","J.","Robert","Chado",,,"1900 E. Girard Place","#1405","Englewood","CO","80113","US",,,,,,"2005-09-23T00:00:00.000"
"20011113734","SAM'S HAULING, INC.","Sam's Hauling, Inc.","1408 W Quincy Ave","Englewood","CO","80110","US","80236","US","Good Standing","CO","Corporation","BRIAN","DAVID","STANKIE",,,"6969 W YALE AVE #34",,"DENVER","CO","80227","US","PO BOX 36397",,"DENVER","CO","80236","2001-06-06T00:00:00.000"
"20101288538","MARY-JANE'S, LLC, Delinquent October 1, 2017","2331 W. Hampden Rd","#141","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","TIFFANY","M","Lovisone",,,"2331 W. Hampden Rd","#141","Sheridan","CO","80110","US","4495 W. Lakeridge Rd",,"Denver","CO","80219","2010-05-18T00:00:00.000"
"19941134367","FHL ENTERPRISES, LLC, Delinquent February 1, 2006","7600 E. Caley Ave.","#1416","Englewood","CO","80111","US","80155","US","Delinquent","CO","Limited Liability Company","Joe","Don","Fennell",,,"7600 E. Caley Ave.","#1416","Englewood","CO","80111","US","PO Box 5397",,"Greenwood Village","CO","80155","1994-12-05T00:00:00.000"
"20191167910","Firebrand Digital Marketing","7440 S Blackhawk St","#14202","Englewood","CO","80124","US","80124","US","Delinquent","CO","Limited Liability Company","Sarah",,"Heaton",,,"7440 S Blackhawk St","#14202","Englewood","CO","80124","US","7440 S Blackhawk Street","#14202","Englewood","CO","80124","2019-02-25T00:00:00.000"
"20111187482","The Everything People, LLC","7440 S. Blackhawk St.","#14203","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","Laura","Chapman","Griffith",,,"7440 S. Blackhawk St.","#14203","Englewood","CO","80112","US",,,,,,"2011-03-29T00:00:00.000"
"20201272429","Immunity for America, Dissolved June 1, 2021","7440 S Blackhawk Street","#14-208","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Limited Liability Company","Taylor",,"Brown",,,"7440 S Blackhawk Street","#14-208","Englewood","CO","80112","US",,,,,,"2020-03-24T00:00:00.000"
"20141397756","DeLightful Yoga","1848 E Girard Pl.","#1423B","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","JaMese",,"Stepanek",,,"1848 E Girard Pl.","#1423B","Englewood","CO","80113","US",,,,,,"2014-06-30T00:00:00.000"
"20171782448","Air Skilz Skydive Coaching, LLC, Delinquent March 1, 2019","7600 E Caley Ave","#1424","Englewood","CO","80111","US","80111","US","Delinquent","CO","Limited Liability Company","Nicholas",,"Gengozian",,,"7600 E Caley Ave","#1424","Englewood","CO","80111","US","7600 E Caley Ave",,"Englewood","CO","80111","2017-10-20T00:00:00.000"
"20151146919","Chauffeured Events, LLC","6833 S Dayton St","143","Englewood","CO","80112","US","80134","US","Good Standing","CO","Limited Liability Company","W","Scott","Sullivan",,,"PO Box 1651",,"Parker","CO","80134","US",,,,,,"2015-02-27T00:00:00.000"
"20201221861","Klean Lyfe LLC, Dissolved May 26, 2021","6833 S Dayton St","#143","Englewood","CO","80112","US","80012","US","Voluntarily Dissolved","CO","Limited Liability Company","W","Scott","Sullivan",,,"6833 S Dayton St","#143","Englewood","CO","80112","US",,,,,,"2020-03-05T00:00:00.000"
"20201371830","JetBrands.com LLC","6833 S Dayton St","#143","Englewood","CO","80112-1643","US",,,"Good Standing","CO","Limited Liability Company","W","Scott","Sullivan",,,"6833 S Dayton St","#143","Englewood","CO","80112-1643","US",,,,,,"2020-04-24T00:00:00.000"
"20111665604","Nation Marketing Group, Delinquent February 1, 2015","1848 E. Girard Pl","1432","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Kelley","C","Jackson",,,"1848 E. Girard pl","1432","Englewood","CO","80113","US",,,,,,"2011-12-01T00:00:00.000"
"20141592631","Punisher Custom Cycles LLC, Delinquent November 1, 2015","2331 W Hampden Avenue","#145","Sheridan","CO","80110","US","80110","US","Delinquent","CO","Limited Liability Company",,,,,,,,,,,,,,,,,"2014-09-27T00:00:00.000"
"20181203850","M&K SUPER CLEANING","1801 E GIRARD PL","# 146","Englewood","CO","80113","US",,,"Good Standing","CO","Limited Liability Company","MANUEL","DE JESUS","REYES HERNANDEZ",,,"1801 E GIRARD PL","# 146","ENGLEWOOD","CO","80113","US",,,,,,"2018-03-08T00:00:00.000"
"20121613476","5280 Auto Repair LLC, Delinquent April 1, 2014","2331 W Hampden Ave","#148","Englewood","CO","80110","US",,,"Delinquent","CO","Limited Liability Company",,,,,"5280 Auto Repair LLC","2331 W Hampden Ave","#148","Englewood","CO","80110","US",,,,,,"2012-11-01T00:00:00.000"
"20161149496","Bully Customs, LLC, Delinquent July 1, 2017","2331 W. Hampden Ave","#148","Sheridan","CO","80110","US",,,"Delinquent","CO","Limited Liability Company","William","Austin","Godby","Jr.",,"6642 W. Ida Drive","#234","Littleton","CO","80123","US",,,,,,"2016-02-28T00:00:00.000"
"20131143934","SAFESCAPE NORTH AMERICA LLC","H-124","14 Inverness Dr East","Englewood","CO","80112","US",,,"Good Standing","DE","Foreign Limited Liability Company",,,,,"Tax Group LLC","333 W Hampden Ave","Suite H124","Englewood","CO","80110","US","163 Allingham St",,"Golden Square","CO","3555","2013-03-01T00:00:00.000"
"20211276261","Rising Tide Lifts All LLC","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Good Standing","CO","Limited Liability Company",,,,,"InCorp Services, Inc.","36 South 18th Avenue, Suite D",,"Brighton","CO","80601","US",,,,,,"2021-03-23T00:00:00.000"
"20061108264","MO JO MANAGEMENT GROUP, INC, Dissolved October 5, 2007","9605 S KINGSTON CRT","#150","Englewood","CO","80112","US","90028","US","Voluntarily Dissolved","CO","Corporation","MICHAEL",,"SCHWARTZ",,,"9605 S KINGSTON CRT","#150","ENGLEWOOD","CO","80112","US",,,,,,"2006-03-13T00:00:00.000"
"20081235223","Clark-Cole, LLC","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Good Standing","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way Suite 150","Suite 150","Englewood","CO","80111","US",,,,,,"2008-04-30T00:00:00.000"
"20081338631","99 Inverness Condominium Association, Inc.","188 Inverness Drive West","#150","Englewood","CO","80112","US",,,"Good Standing","CO","Nonprofit Corporation",,,,,"Spierer, Woodward, Corbalis & Goldberg","5050 S. Syracuse Street","Suite 900","Denver","CO","80237","US",,,,,,"2008-06-24T00:00:00.000"
"20091151123","At Liberty Bonding LLC, Delinquent January 1, 2016","7000 S Potomac St","#150","Englewood","CO","80112","US",,,"Delinquent","CO","Limited Liability Company",,,,,"ALB LLC","7000 S Potomac St","#150","Englewood","CO","80112","US",,,,,,"2009-03-13T00:00:00.000"
"20141274686","Smirnoff Properties, Inc","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Good Standing","CO","Corporation","Ellen",,"Smirnoff",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2014-04-29T00:00:00.000"
"20141751816","Next Big Thing LLC","6300 S. Syracuse Way Suite 150","#150","Englewood","CO","80111","US","80111","US","Good Standing","CO","Limited Liability Company","Adam","Robert","Cole",,,"6300 S. Syracuse Way Suite 150","Suite 150","Englewood","CO","80111","US","6300 S. Syracuse Way Suite 150",,"Englewood","CO","80111","2015-01-01T00:00:00.000"
"20151250108","Hooker Homes, LLC, Dissolved February 18, 2019","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracse Way","#150","Englewood","CO","80111","US",,,,,,"2015-04-11T00:00:00.000"
"20151442637","2495 Madison, Dissolved October 1, 2016","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracse Way","#150","Englewood","CO","80111","US",,,,,,"2015-07-07T00:00:00.000"
"20151442681","2495 Madison LLC, Dissolved June 27, 2016","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracse Way","#150","Englewood","CO","80111","US",,,,,,"2015-07-07T00:00:00.000"
"20161696065","CORE Group, LLC, Delinquent March 1, 2018","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2016-10-16T00:00:00.000"
"20161720153","CORE RD, LLC, Delinquent March 1, 2018","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2016-10-24T00:00:00.000"
"20161720242","DU CORE, LLC, Delinquent March 1, 2018","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2016-10-24T00:00:00.000"
"20191131064","Raliegh Street Homes, LLC, Dissolved February 18, 2019","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2019-02-13T00:00:00.000"
"20191131104","Raleigh Street Homes, LLC, Delinquent July 1, 2021","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2019-02-13T00:00:00.000"
"20211450337","Cole Holdings, LLC","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Noncompliant","CO","Limited Liability Company","Adam",,"Cole",,,"6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2021-05-11T00:00:00.000"
"20211450347","Cloud 9 Lofts, LLC","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,"Noncompliant","CO","Limited Liability Company",,,,,"Cole Holdings, LLC","6300 S. Syracuse Way","#150","Englewood","CO","80111","US",,,,,,"2021-05-11T00:00:00.000"
"20091149646","1630 Clarkson, LLC, Delinquent August 1, 2013","6300 S SYRACUSE WAY","# 150","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","James","Travis","Hightower",,,"5460 Fox Meadow Ave",,"Highlands Ranch","CO","80130","US",,,,,,"2009-03-12T00:00:00.000"
"19871766345","THE MARJORIE P. MADDEN AND THE JOHN W. MADDEN, JR. CHARITABLE FOUNDATION, Dissolved October 1, 2000","6312 S FIDDLER'S GREEN CIR","#150E","Englewood","CO","80111","US",,,"Administratively Dissolved","CO","Nonprofit Corporation",,,,,,,,,,,,,,,,,"1987-12-22T00:00:00.000"
"20101386448","The Hempest, LLC, Dissolved October 1, 2013","6565 S. Syracuse Way","1510","Englewood","CO","80111","US",,,"Voluntarily Dissolved","CO","Limited Liability Company","Elizabeth",,"Hale",,,"6565 S. Syracuse Way","1510","Englewood","CO","80111","US",,,,,,"2010-07-11T00:00:00.000"
"20061263774","Borer Inc, Dissolved June 26, 2007","7440 S.Blackhawk St.","#15104","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Corporation","Meredith","K","Borer",,,"7440 S. Blackhawk St","#15104","Englewood","CO","80112","US",,,,,,"2006-06-27T00:00:00.000"
"20091108314","The pEEp Group LLC, Dissolved May 26, 2010","7440 S. Blackhawk St.","15-106","Englewood","CO","80112","US","80112","US","Voluntarily Dissolved","CO","Limited Liability Company",,,,,"Scott B. and Ann E. Johnson Family Trust 2001","7440 S. Blackhawk St.","15-106","Englewood","CO","80112","US",,,,,,"2009-02-23T00:00:00.000"
"20161632165","Rhino Restoration & Remodeling LLC, Delinquent February 1, 2018","7600 Landmark Place","1512","Englewood","CO","80111","US",,,"Delinquent","CO","Limited Liability Company","Austin","Scott","Rape",,,"7600 Landmark Place","1512","Englewood","CO","80111","US",,,,,,"2016-09-21T00:00:00.000"
"20218153911","Colorado Bookkeeping & Accounting, LLC","7440 S Blackhawk St","15303","Englewood","CO","80112","US",,,"Good Standing","CO","Limited Liability Company","Ivana",,"Petrovic",,,"7440 S Blackhawk St","15303","Englewood","CO","80112","US",,,,,,"2021-12-07T00:00:00.000"
"20071404634","Merchants' Bridge LLC, Delinquent March 1, 2009","1401 E. Girard Place","#15-308","Englewood","CO","80113","US",,,"Delinquent","CO","Limited Liability Company","Steven","M","Wood",,,"1401 E. Girard Place","#15-308","Englewood","CO","80113","US",,,,,,"2007-09-04T00:00:00.000"
"20191368867","DuMond Investments, LLC","2109 West Amherst Avenue","15-5","Englewood","CO","80227","US","80110","US","Good Standing","CO","Limited Liability Company","Fawnda",,"Becker",,,"2109 West Amherst Avenue","15-5","Englewood","CO","80220","US",,,,,,"2019-04-29T00:00:00.000"
"20151795316","The Suites at Boston Commons","6380 S Boston St","#157","Englewood","CO","80111","US",,,"Good Standing","CO","Limited Liability Company","Nadine",,"Webster Johns",,,"6380 S Boston St","#157","Englewood","CO","80111","US",,,,,,"2015-12-15T00:00:00.000"
"20101646722","JoCExchange Inc., Colorado Authority Relinquished December 21, 2015","c/o IHS Inc. Tax Department","15 Inverness Way East","Englewood","CO","80112","US","10017","US","Withdrawn","Delaware","Foreign Corporation",,,,,,,,,,,,,,,,,"2010-11-29T00:00:00.000"
"19971047387","PETROLEUM INFORMATION/DWIGHTS LLC, Colorado Authority Relinquished January 17, 2008","TAX DEPT.  D300C","15 INVERNESS WAY EAST","Englewood","CO","80112","US","80112","US","Withdrawn","DE","Foreign Limited Liability Company",,,,,"The Corporation Company","7700 E Arapahoe Rd Ste 220",,"Centennial","CO","80112-1268","US",,,,,,"1997-03-26T00:00:00.000"
"19951015765","DE ROSE MERCHANT SERVICES, INC., Delinquent August 1, 2012","8400 E PRENTICE AVE PH","15th Floor","Englewood","CO","80111","US",,,"Delinquent","CO","Corporation","George",,"DeRose",,,"10837 Glengate Loop",,"Highlands Ranch","CO","80130","US",,,,,,"1995-02-07T00:00:00.000"
"20051079717","PCC Development Corp., Delinquent April 1, 2006","8400 E. Prentice Avenue","15th Floor","Englewood","CO","80111","US",,,"Delinquent","CO","Corporation","David",,"Crabbe",,,"8400 E. Prentice Avenue","15th Floor","Englewood","CO","80111","US",,,,,,"2005-02-22T00:00:00.000"
"20051079809","Pavilion Development Corp., Delinquent April 1, 2006","8400 E. Prentice Avenue","15th Floor","Englewood","CO","80111","US",,,"Delinquent","CO","Corporation","David","B","Crabbe",,,"8400 E. Prentice Avenue","15th Floor","Englewood","CO","90111","US",,,,,,"2005-02-22T00:00:00.000"
"20201783185","Pink Cleaning","3100 W Floyd Ave","16","Englewood","CO","80110","US","80110","US","Delinquent","CO","Limited Liability Company","Isidro",,"Garrido Hernandez",,,"3100 W Floyd Ave","16","Englewood","CO","80110","US","3100 W Floyd Ave","16","Englewood","CO","80110","2020-09-10T00:00:00.000"
"20188043640","SWENSON WEALTH ADVISORS INC","385 INVERNESS PKWY","#160","Englewood","CO","80112","US",,"US","Delinquent","CO","Corporation","DAVID",,"SWENSON",,,"385 INVERNESS PKWY","#160","ENGLEWOOD","CO","80112","US",,,,,,"2019-01-01T00:00:00.000"
"20061089231","Ultimate Capital, LLC, Dissolved March 8, 2006","c/o BVT Incorporated","1600 W. Dartmouth Ave.","Englewood","CO","80110","US","80110","US","Voluntarily Dissolved","CO","Limited Liability Company","William",,"Sandler",,,"c/o BVT Incorporated","1600 W. Dartmouth Ave.","Englewood","CO","80110","US",,,,,,"2006-03-01T00:00:00.000"
"20061089322","Marsan Capital, Inc., Dissolved March 8, 2006","c/o BVT Incorporated","1600 W. Dartmouth Ave.","Englewood","CO","80110","US","80110","US","Voluntarily Dissolved","CO","Corporation","Jonathan",,"Marsico",,,"c/o BVT Incorporated","1600 W. Dartmouth Ave.","Englewood","CO","80110","US",,,,,,"2006-03-01T00:00:00.000"
"20181552640","Cain Enterprises Land Management","7600 Landmark Way","1601","Englewood","CO","80111","US",,,"Good Standing","CO","Limited Liability Company","Joseph","Patrick","Cain",,,"7600 Landmark Way","1601","Englewood","CO","80111","US","7600 Landmark Way Unit 1601",,"Greenwood Village","CO","80111","2018-07-16T00:00:00.000"
"19991063917","THE SPIRITUAL WELLNESS GROUP, LLC, Dissolved September 1, 2001","PHYSICAL ADDRESS:","1601 W GIRARD AVE","Englewood","CO","80110","US",,,"Administratively Dissolved","CO","Limited Liability Company","MURPHY",,"DEAN",,,"PO BOX 27643",,"DENVER","CO","80227","US",,,,,,"1999-04-06T00:00:00.000"
