DAMID,Dam Name,Other Dam Names,NID ID,WDID,Physical Status,DIV,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Location Accuracy,Latdecdeg,Longdecdeg,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,More Information,Location,Counties
340208,CUTTHROAT,,,,Active,7,34,MONTEZUMA,N,36.0 N,13.0 W,1,SW,SE,213193.2,4144403.4,GPS,37.402053,-108.240113,WEST FORK MANCOS RIVER,MANCOS,,1968,OS,N,N,RE,224,20.4,7924,18,2,,,8 CMP,4,,Low,Not Required,,No,,10/30/2012,Conditionally Satisfactory,Conditional Full Storage,MJG,No,JOHN HARRIS,JOHN HARRIS,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340208,"(37.402053, -108.240113)",1058
180207,SEVEN LAKES,,01898,,Abandoned,2,19,LAS ANIMAS,S,30.0 S,62.0 W,10,SE,NE,559953.3,4144455.1,GPS,37.445005,-104.322233,APISHAPA RIVER,LA JUNTA,75,1910,I,N,N,RE,6762,20,5700,4766,599,4000,1065,24 STEEL,60,,Low,Not Required,,No,,11/15/2000,,,,YES,"SEVEN LAKES WATER ASSOCIATION, INC. (DR. STANLEY H. BIBER)",DR. STANLEY H. BIBER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/180207,"(37.445005, -104.322233)",1013
300136,SIERRA VERDE #2,MIDDLE POND,,,Active,7,30,LA PLATA,N,36.0 N,7.0 W,4,NW,SW,265672,4144511,GPS,37.417785,-107.647928,MILLER CREEK,BONDAD,25,1960,IFR,N,N,RE,437,21.2,9066,10,2,200,,4 DIAMETER PVC,,,Low,Not Required,,No,,08/06/2013,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"HATCH FAMILY LIMITED PARTNERSHIP (PARTNER, MANAGING)",MANAGING PARTNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/300136,"(37.417785, -107.647928)",1011
300135,SIERRA VERDE #1,LOWER POND,,,Active,7,30,LA PLATA,N,36.0 N,7.0 W,4,NW,SW,265583,4144570,GPS,37.418293,-107.648951,MILLER CREEK,BONDAD,25,1950,IFR,N,N,RE,213,24,9049,4,1,235,800,NONE,0,,Low,Not Required,,No,,08/18/2016,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"HATCH FAMILY LIMITED PARTNERSHIP (PARTNER, MANAGING)",MANAGING PARTNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/300135,"(37.418293, -107.648951)",1011
160321,SUNNYSIDE,,01951,1603760,Active,2,16,HUERFANO,S,30.0 S,66.0 W,7,SE,NE,516167,4144624.6,GPS,37.448339,-104.817231,NORTH SANTA CLARA CREEK,WALSENBURG,18,1901,PI,N,N,RE,1100,24,7120,163,12,2000,294,8 STEEL,6,,NPH,Not Required,,No,,,,,,No,SAM CAPPS,SAM CAPPS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160321,"(37.448339, -104.817231)",1006
670221,PLUM CREEK STOCK,SCHOOL SECTION DAM,01849,6703897,Active,2,67,BACA,S,30.0 S,49.0 W,16,SE,NE,684717.8,4144806.7,GPS,37.431678,-102.912227,PLUM CREEK,SPRINGFIELD,16,1939,P,N,N,RE,450,22,0,40,15,1500,5800,NONE,0,,NPH,Not Required,,No,,,,,,No,MRS. C. V. TALLEY,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670221,"(37.431678, -102.912227)",1397
160103,BRUNELLI,,00495,1603838,Active,2,16,HUERFANO,S,30.0 S,67.0 W,8,NE,SE,508352.7,4145167.8,GPS,37.453337,-104.905567,BEAR CREEK,WALSENBURG,15,1950,IP,N,N,RE,795,25.3,7120,85,8,80,100,12 CMP,7,,Low,Not Required,,No,,09/09/2013,Conditionally Satisfactory,Conditional Full Storage,MP3,No,"PONDEROSA VALLEY RANCH (BRYAN, SCOTT)",SCOTT BRYAN,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160103,"(37.453337, -104.905567)",1006
340205,SUMMIT - SOUTH DAM,SUMMIT - SOUTH DIKE,02882,,Active,7,71,MONTEZUMA,N,36.0 N,14.0 W,3,SW,NE,200401.9,4145243.1,GPS,37.405565,-108.38473,EAST FORK MUD CREEK,"BLUFF, UT",100,1937,IFR,Y,N,RE,1600,10,7392,2234,402,1388,650,NO OUTLET ON THIS DAM,,,High,Yes,02/09/2017,Yes,05/30/2016,03/11/2021,Unsatisfactory,Continue Existing Restriction,MJG,No,"SUMMIT RESERVOIR & IRRIGATION COMPANY (WAGNER, LAURA)",LAURA WAGNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340205,"(37.405565, -108.38473)",1058
340106,HURST,,02085,,Active,7,34,MONTEZUMA,N,36.0 N,14.0 W,2,SW,NE,202250.6,4145300.2,GPS,37.406674,-108.363896,EAST FORK MUD CREEK,"BLUFF, UT",100,1967,FI,N,N,RE,525,10,7330,35,5,928,213,12 CMP,6,,Low,Not Required,,No,,09/18/1996,,,,YES,RONALD E. MCCOY,,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340106,"(37.406674, -108.363896)",1058
670134,HOMSHER STOCK,,,,Active,2,67,BACA,S,30.0 S,47.0 W,13,SE,NW,708195.9,4145597.8,GPS,37.433819,-102.646836,BEAR CREEK,SPRINGFIELD,13,,,N,N,RE,0,0,0,0,0,0,0,,0,,N,Not Required,,No,,,,,,No,H. E. HOMSHER,H. E. HOMSHER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670134,"(37.433819, -102.646836)",1397
340101,BAUER LAKE #1,UPPER BAUER,01076,3403585,Active,7,34,MONTEZUMA,N,36.0 N,13.0 W,5,NE,NW,207542.5,4145684.7,GPS,37.411823,-108.304364,CHICKEN CREEK,MANCOS,5,1907,I,Y,N,RE,1856,27,7685,350,32,425,882,24 STEEL LINED CONCRETE,11,05/22/2001,Significant,Yes,03/01/2001,No,,10/05/2020,Satisfactory,Conditional Full Storage,MJG,No,BAUER LAKE WATER CO. (LARRY EVERETT),LARRY EVERETT,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340101,"(37.411823, -108.304364)",1058
320102,CORTEZ #1,,01072,,Active,7,32,MONTEZUMA,N,36.0 N,15.0 W,6,SE,NE,186863.4,4145717.6,GPS,37.405363,-108.537627,MCELMO CREEK,CORTEZ,3,1938,S,N,N,RE,875,38,6445,84,9,80,253,"2 outlets: 12 CIP low level, & 14 CIP upper level",13,06/26/2002,Significant,Yes,12/22/2016,No,,10/08/2020,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"CITY OF CORTEZ (LANDRETH, RICH)",RICH LANDRETH,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320102,"(37.405363, -108.537627)",1058
340118,COPPINGER #1,,01087,3403587,Active,7,34,MONTEZUMA,N,36.0 N,14.0 W,1,NW,NE,203916.6,4145746.4,GPS,37.411221,-108.345282,EAST FORK MUD CREEK,"BLUFF, UT",97,1949,I,N,N,RE,675,21,7465,35,6,80,111,6 STEEL PIPE,1,,Low,Not Required,,No,,09/22/2016,Satisfactory,Full Storage,MJG,No,"DIGGS, CARROLL ",CARROLL DIGGS,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340118,"(37.411221, -108.345282)",1058
340117,SELLERS AND MCCLANE,,01641,3403592,Active,7,34,MONTEZUMA,N,37.0 N,13.0 W,32,SW,SE,206657.8,4146257.3,GPS,37.416691,-108.314564,EAST FORK MUD CREEK,"BLUFF, UT",98,1944,IP,Y,N,RE,1036,16,7690,50,11,40,372,8 WSP,4,,Low,Not Required,,No,,06/09/2021,Unsatisfactory,Recommended Restriction,MJG,YES,SELLERS & MCCLANE RESERVOIR & DITCH COMPANY (LARRY G. EVERETT),LARRY G. EVERETT,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340117,"(37.416691, -108.314564)",1058
670401,GROVER W. MUNDELL #1,,02195,,Active,2,67,BACA,S,30.0 S,42.0 W,18,SE,SW,748584.4,4146281.3,GPS,37.430004,-102.190575,HORSE CREEK,"JOHNSON, KANSAS",26,1980,I,N,N,RE,1000,22,0,40,9,1463,5000,12 CMP,7,,NPH,Not Required,,No,,,,,,No,GROVER W. MUNDELL (BILL MUNDELL),BILL MUNDELL,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670401,"(37.430004, -102.190575)",1397
160322,"TRUJILLO, A. M.",A. M. TRUJILLO,,1603841,Active,2,16,HUERFANO,S,30.0 S,67.0 W,4,NW,SE,509173.4,4146490.8,GPS,37.465255,-104.896279,BEAR,WALSENBURG,12,,,N,N,RE,0,0,0,2,0,0,0,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160322,"(37.465255, -104.896279)",1006
320109,A. M. PUETT,LITTLE SUMMIT,01090,,Active,7,32,MONTEZUMA,N,37.0 N,14.0 W,32,SE,NE,198143.6,4146772.1,GPS,37.41859,-108.410823,CASH CANYON,CORTEZ,12,1960,IFR,N,N,RE,1895,43,7266,2394,163,1242,1950,"18 Welded Steel Pipe, Asphalt-coated",27,12/17/2016,Significant,Yes,01/30/2017,Yes,05/30/2016,10/08/2021,Satisfactory,Full Storage,MJG,No,"SUMMIT RESERVOIR & IRRIGATION COMPANY (WAGNER, LAURA)",LAURA WAGNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320109,"(37.41859, -108.410823)",1058
710101,BIG PINE,JOE MOORE RES.,01086,7103606,Active,7,71,MONTEZUMA,N,37.0 N,13.0 W,32,SW,NW,206308.1,4146794.8,GPS,37.421421,-108.318726,LOST CANYON,DOLORES,12,1907,IFR,N,N,RE,1370,26,7690,259,37,295,210,"10.75 OD (10 ID) WSP liner inside original 12 WSP, w/ 10 D/S extension",10,08/08/2001,Significant,Yes,01/30/2017,Yes,01/30/2017,10/08/2021,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"SUMMIT RESERVOIR & IRRIGATION COMPANY (WAGNER, LAURA)",LAURA WAGNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/710101,"(37.421421, -108.318726)",1058
320210,ROBINSON,,,,Active,7,32,MONTEZUMA,N,37.0 N,16.0 W,35,SE,SE,183432.1,4146814.7,GPS,37.414066,-108.57679,HARTMAN DRAW,CORTEZ,5,,,N,N,RE,150,17,6300,9,1,273,,6 WELDED STEEL PIPE,,,Low,Not Required,,No,,04/16/2018,Conditionally Satisfactory,Conditional Full Storage,MJG,No,WILMA ROBINSON,WILMA ROBINSON,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320210,"(37.414066, -108.57679)",1058
340104,COPPINGER #2,,02543,3403588,Active,7,34,MONTEZUMA,N,37.0 N,14.0 W,36,SE,NW,204253,4146824.6,GPS,37.421037,-108.341924,WEST FORK MUD CREEK,"BLUFF, UT",97,1949,I,N,N,RE,475,14,7540,14,3,45,205,"6 STEEL OR CAST IRON, 1/4 WALL T",2,,Low,Not Required,,No,,09/22/2016,Satisfactory,Full Storage,MJG,No,"DIGGS, CARROLL ",CARROLL DIGGS,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340104,"(37.421037, -108.341924)",1058
340109,L.A. BAR,"REDDERT RESERVOIR, HACKLEY PLACE RES.",00899,3403590,Active,7,34,MONTEZUMA,N,37.0 N,13.0 W,33,NW,SE,208367.4,4147022.4,GPS,37.424115,-108.295585,CHICKEN CREEK,MANCOS,6,1945,IP,N,N,RE,525,17,7830,73,11,250,123,"6 VCP w/ concreted joints, connected to D/S pipeline",0,,Low,Not Required,,No,,10/30/2012,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"REDDERT RANCH LLC (BROWN, RYAN)",RYAN BROWN,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340109,"(37.424115, -108.295585)",1058
340203,SUMMIT - MAIN DAM,SUMMIT,01091,7103619,Active,7,71,MONTEZUMA,N,37.0 N,14.0 W,34,NW,SW,200188.8,4147135.9,GPS,37.422529,-108.3879,LOST CANYON CREEK,DOLORES,9,1905,IFR,Y,N,RE,7270,42,7392,5954,402,1388,650,30 STEEL W/ INSITUFORM LINER,47,12/07/2016,High,Yes,02/09/2017,Yes,05/30/2016,03/11/2021,Unsatisfactory,Continue Existing Restriction,MJG,YES,"SUMMIT RESERVOIR & IRRIGATION COMPANY (WAGNER, LAURA)",LAURA WAGNER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/340203,"(37.422529, -108.3879)",1058
320106,GRIMES,CASH CANYON,02155,,Active,7,32,MONTEZUMA,N,37.0 N,15.0 W,36,NE,SW,194651.3,4147612.3,GPS,37.425003,-108.450574,CASH CANYON,CORTEZ,10,1947,I,N,N,RE,260,21.4,0,75,8,2003,450,10 CMP,8,,Low,Not Required,,No,,09/23/2019,Unsatisfactory,Continue Existing Restriction,MJG,YES,"ALSDURF, DONNA ",DONNA ALSDURF,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320106,"(37.425003, -108.450574)",1058
140119,MC ELROY,,,1403534,Active,2,18,LAS ANIMAS,S,29.0 S,65.0 W,33,NW,SE,528630.7,4147797.8,GPS,37.476638,-104.676195,SALADO CREEK,MANZANOLA,62,,,N,N,RE,0,0,0,0,0,0,0,,0,,N,Not Required,,No,,,,,,No,FRANK MASS,FRANK MASS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140119,"(37.476638, -104.676195)",1013
160333,BRESSAN #2,,02487,,Active,3,20,HUERFANO,N,37.0 N,10.0 E,4,SE,SE,422582.6,4147927.6,GPS,37.475009,-105.875566,ARROYA,WALSENBURG,13,1960,IPS,N,N,RE,200,20,7400,6,3,450,1546,8 CMP,2,,NPH,Not Required,,No,,,,,,No,ART BRESSAN,ART BRESSAN,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160333,"(37.475009, -105.875566)",83
670204,KIMBELL STOCK,,02640,,Active,2,67,BACA,S,30.0 S,51.0 W,1,NE,NE,670185.3,4148382.5,GPS,37.466671,-103.075574,TWO BUTTE CREEK,HOLLY,77,1963,P,N,N,RE,585,18,0,17,5,825,4028,NONE,0,,NPH,Not Required,,No,,,,,,No,PALOMA CATTLE CO (P.O. BOX 7),P.O. BOX 7,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670204,"(37.466671, -103.075574)",1013
160414,CHERRY CREEK #1,,02490,,Active,2,16,HUERFANO,S,29.0 S,68.0 W,36,NE,SE,505108.3,4148493.5,GPS,37.483341,-104.942233,CHERRY CREEK,WALSENBURG,15,1930,P,N,N,RE,369,14,0,15,3,600,67,,0,,NPH,Not Required,,No,,,,,,No,HARRY WILLIS,HARRY WILLIS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160414,"(37.483341, -104.942233)",1006
160334,BUTTE,,02488,1603884,Active,2,16,HUERFANO,S,29.0 S,69.0 W,36,NE,SW,494793.5,4148493.5,GPS,37.48334,-105.058895,CUCHARAS RIVER,WALSENBURG,18,1907,I,N,N,RE,500,22,7360,22,10,25,22,24 CMP,27,,NPH,Not Required,,No,,,,,,No,OTTO GOEMMER,OTTO GOEMMER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160334,"(37.48334, -105.058895)",1006
160404,SALAS DITCH,,01870,,Active,2,16,HUERFANO,S,29.0 S,67.0 W,34,NW,NW,510265.2,4148498.2,GPS,37.483334,-104.883903,BEAR,WALSENBURG,11,1920,IPS,N,N,RE,750,20,7200,72,10,1280,1932,12 + 5 STEEL,15,,Low,Not Required,,No,,,,,,No,"HAMERNIK, JUBAL ",JUBAL HAMERNIK,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160404,"(37.483334, -104.883903)",1006
200101,ALBERTA PARK,,00762,2003531,Active,3,20,MINERAL,N,37.0 N,2.0 E,10,NW,SW,343873,4148508,GPS,37.470288,-106.765578,PASS CREEK,SOUTH FORK,17,1953,FR,Y,N,RE,210,32,10189,598,39,1370,957,"18 CMP, lined w/ InSituForm in 1995, 16 diam.",16,07/01/2017,High,Yes,01/06/2016,Yes,10/01/2015,06/08/2022,Conditionally Satisfactory,Conditional Full Storage,MJG,No,"COLORADO PARKS AND WILDLIFE (TAYLOR, MARGARET)",MARGARET TAYLOR,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/200101,"(37.470288, -106.765578)",31
710102,LOST CANYON,,01088,7103613,Active,7,71,MONTEZUMA,N,37.0 N,14.0 W,28,SW,NW,198665,4148549.3,GPS,37.434749,-108.40567,LOST CANYON,DOLORES,8,1965,ISP,N,N,RE,225,25,7310,130,20,378,882,6 5/8 WSP,2,,Low,Not Required,,No,,10/20/2010,Conditionally Satisfactory,Conditional Full Storage,MJG,No,LOUIS GARON,,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/710102,"(37.434749, -108.40567)",1058
200114,FUCHS,,00770,2003539,Active,3,20,RIO GRANDE,N,37.0 N,4.0 E,11,NE,NE,365969.7,4148574,GPS,37.474352,-106.515792,E. FORK PINOS CREEK,DEL NORTE,16,1930,I,Y,N,RE,720,25.5,10790,237,26,1779,795,18 CMP,38,10/03/2007,High,Yes,07/26/2012,Yes,06/15/2012,10/21/2021,Satisfactory,Full Storage,MJG,No,"FUCHS RANCHES, INC. (SPRUNGER, MICHAEL)",MICHAEL SPRUNGER,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/200114,"(37.474352, -106.515792)",35
160332,BRESSAN #1,,02486,1603769,Breached,3,20,HUERFANO,N,37.0 N,10.0 E,4,NE,SE,422346.2,4148854.1,GPS,37.483335,-105.878343,ARROYA,WALSENBURG,12,1960,IP,N,N,RE,300,19,7400,8,5,450,1177,12 STEEL,11,,N,Not Required,,No,,,,,,No,ART BRESSAN,ART BRESSAN,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160332,"(37.483335, -105.878343)",83
300109,HUTCHINSON,,02532,3003545,Active,7,30,LA PLATA,N,37.0 N,8.0 W,19,SW,NE,252944,4149303,GPS,37.457619,-107.793207,ANIMAS RIVER,DURANGO,14,1947,FIP,N,N,RE,65,14.5,0,11,3,70,172,12 CP,12,,Low,Not Required,,No,,10/15/2009,Conditionally Satisfactory,Conditional Full Storage,MJG,No,PAULINE ZEMKE,PAULINE ZEMKE,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/300109,"(37.457619, -107.793207)",1011
320203,L-N DAMNATION RANCH,,02541,,Active,7,32,MONTEZUMA,N,37.0 N,15.0 W,30,NE,SW,186545.8,4149337.4,GPS,37.437814,-108.542738,HARTMAN DRAW,CORTEZ,7,1973,R,N,N,RE,320,24.5,6725,10,2,29,390,8 STL,2,,Low,Not Required,,No,,08/09/2011,Satisfactory,Full Storage,MJG,No,"JOSH BOREN,  ",JOSH BOREN,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320203,"(37.437814, -108.542738)",1058
160219,LA VETA LAKE SOUTH,,01135,1603717,Active,2,16,HUERFANO,S,29.0 S,68.0 W,28,SE,SW,499656.1,4149417.2,GPS,37.491674,-105.003901,CUCHARAS RIVER,LAVETA,1,1901,SR,N,N,RE,800,10,7240,110,23,25,100,"12 VCP, 12 CAST IRON",12,,Low,Not Required,,No,,04/25/2022,Conditionally Satisfactory,Conditional Full Storage,MP3,No,TOWN OF LA VETA,DOUG BRGOCH,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160219,"(37.491674, -105.003901)",1006
160411,LA VETA LAKE NORTH,,02186,,Active,2,16,HUERFANO,S,29.0 S,68.0 W,28,SE,NW,499656.1,4149601.3,GPS,37.493333,-105.003901,CUCHARAS RIVER,LA VETA,0,1882,SR,N,N,RE,993,19.2,7279.3,82,8,12,35.4,"14 PVC, Conc. Encased. Replaced in 2013 (C-2006)",7.14,,Significant,Yes,07/01/2020,Yes,01/05/2015,04/25/2022,Conditionally Satisfactory,Conditional Full Storage,MP3,No,TOWN OF LA VETA,DOUG BRGOCH,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160411,"(37.493333, -105.003901)",1006
160203,EDNA BELL,,02010,1603758,Active,2,16,HUERFANO,S,29.0 S,68.0 W,27,SE,NE,501718.4,4149601.5,GPS,37.49334,-104.980575,CUCHARAS RIVER,WALSENBURG,14,0,P,N,N,RE,255,12,0,65,18,1200,328,NONE,0,,N,Not Required,,No,,,,,,No,HARRY R. WILLIS,HARRY R. WILLIS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160203,"(37.49334, -104.980575)",1006
160132,"CARSON, H. R. #1",H. R. CARSON #1,01995,1603776,Active,2,16,HUERFANO,S,29.0 S,69.0 W,25,SW,NE,494499.8,4149603.1,GPS,37.493335,-105.062229,INDIAN CREEK,WALSENBURG,17,1901,PI,N,N,RE,729,13,7360,32,12,450,334,12 STEEL,13,,NPH,Not Required,,No,,,,,,No,"MC COMBS, ""RED"" (HARRY WILLIS)",HARRY WILLIS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160132,"(37.493335, -105.062229)",1006
160409,"CARSON, H. R. #2",H. R. CARSON #2,02142,,Active,2,16,HUERFANO,S,29.0 S,69.0 W,25,SE,NW,494794.3,4149788.2,GPS,37.495004,-105.058904,INDIAN CREEK,WALSENBURG,17,1973,PI,N,N,RE,924,19,7320,60,20,510,341,12 STEEL,13,,NPH,Not Required,,No,,,,,,No,"MC COMBS, ""RED"" (HARRY WILLIS)",HARRY WILLIS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160409,"(37.495004, -105.058904)",1006
160211,"HAMILTON, BLANE",,,,Active,2,16,HUERFANO,S,29.0 S,68.0 W,29,SE,NW,497786.7,4149901.5,GPS,37.496043,-105.025045,CUCHARAS RIVER,WALSENBURG,13,,,N,N,RE,0,20,0,5,2,0,0,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160211,"(37.496043, -105.025045)",1006
160329,WILLOW CREEK,,,1603835,Active,2,16,HUERFANO,S,29.0 S,69.0 W,26,NW,SE,492945.5,4149993.3,GPS,37.496839,-105.079812,INDIAN CREEK,WALSENBURG,17,,,N,N,RE,0,12,0,0,4,0,0,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160329,"(37.496839, -105.079812)",1006
160331,ZEMBER,,,1603834,Breached,2,16,HUERFANO,S,29.0 S,69.0 W,27,NW,SE,491332,4150002.8,GPS,37.496916,-105.098071,OAK,LA VETA,4,,,N,N,RE,0,15,0,4,1,0,0,,0,,N,Not Required,,No,,,,,,No,KLIKUS BROTHERS (FRANK KLIKUS),FRANK KLIKUS,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160331,"(37.496916, -105.098071)",1006
300147,SMITH LAKE,,,,Active,7,30,LA PLATA,N,37.0 N,8.0 W,18,SE,SW,253462,4150412,GPS,37.467742,-107.787727,BEAR CREEK,DURANGO,14,1947,IFRP,N,N,RE,242,16.3,6880,17,3,10,,"TWO OUTLETS - 8 CMP THROUGH BASE OF DAM AT MAXIMUM SECTION, W/ UPSTREAM SLIDE GATE; 18 CMP THROUGH LOW-HEIGHT SECTION OF DAM ON LEFT ABUTMENT W/ VERT GATE RISER IN RES.",,,NPH,Not Required,,No,,08/29/2006,Unsatisfactory,Recommended Restriction,DGM,No,CITY VIEW PROPERTIES LLC (JEFF BLANDFORD),JEFF BLANDFORD,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/300147,"(37.467742, -107.787727)",1011
320104,MONTEZUMA PLYWOOD,,02540,,Active,7,32,MONTEZUMA,N,37.0 N,15.0 W,19,SE,NW,186376.1,4150495.3,GPS,37.448175,-108.545148,HARTMAN DRAW,CORTEZ,8,1965,SP,N,N,RE,336,34,6810,8,1,40,247,12 CMP,7,,Low,Not Required,,No,,04/11/2014,Unsatisfactory,Recommended Restriction,MJG,YES,NEW MEXICO LAND AND MORTGAGE (BENNY J. CONLEY),BENNY J. CONLEY,MJG,https://dwr.state.co.us/Tools/DamSafety/Dams/320104,"(37.448175, -108.545148)",1058
160229,MILL LAKE,,02057,,Breached,2,16,HUERFANO,S,29.0 S,68.0 W,29,NE,NE,498330.3,4150526.7,GPS,37.501678,-105.018904,CUCHARAS RIVER,LA VETA,0,1879,IP,N,N,RE,990,16.2,7100,53,7,3948,750,10 CMP (filled with concrete or soil in 1983). There is no operational low level outlet.,0,,Low,Not Required,,No,,07/08/2010,Unsatisfactory,Continue Existing Restriction,MP3,No,LINDSEY CASE,LINDSEY CASE,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160229,"(37.501678, -105.018904)",1006
670137,HOOPENGARNER SW #3,,00742,,Active,2,67,BACA,S,30.0 S,41.0 W,5,NW,SW,758931.2,4150669.9,GPS,37.466677,-102.072232,BEAR CREEK,"DEERFIELD, KANSAS",77,1963,P,N,N,RE,800,21,3650,23,7,502,2058,24 CMP,50,,NPH,Not Required,,No,,,,,,No,HOOPENGARNER GEORGE & DWIGHT (GEORGE OR DWIGHT HOOPENGARNER),GEORGE OR DWIGHT HOOPENGARNER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670137,"(37.466677, -102.072232)",1397
670136,HOOPENGARNER EC #2,,02639,,Active,2,67,BACA,S,30.0 S,41.0 W,4,NE,SW,760847.2,4150729.7,GPS,37.466679,-102.050572,BEAR CREEK,"DEERFIELD, KANSAS",77,1963,PC,N,N,RE,572,20,3640,8,2,70,441,PRINCIPAL,0,,NPH,Not Required,,No,,,,,,No,HOOPENGARNER GEORGE & DWIGHT (GEORGE OR DWIGHT HOOPENGARNER),GEORGE OR DWIGHT HOOPENGARNER,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670136,"(37.466679, -102.050572)",1397
350108,FAIRMAN,COOPER,,,Active,3,35,COSTILLA,S,29.0 S,72.0 W,30,NW,SW,457083,4150821.5,GPS,37.503341,-105.485571,IKES CREEK,BLANCA,5,1989,R,N,N,RE,340,20,0,2,1,1,3,12 CMP,12,,NPH,Not Required,,No,,,,,,No,EARL FAIRMAN,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/350108,"(37.503341, -105.485571)",1441
200203,RYAN,BENNETT CREEK PARK RESERVOIR,,,Never Built,3,20,RIO GRANDE,N,38.0 N,5.0 E,31,NW,SE,370277.8,4150948.5,GPS,37.496358,-106.467505,BENNETT CREEK,,,,,N,N,,,,,,,,,,,,N,,,No,,,,,,No,,,,https://dwr.state.co.us/Tools/DamSafety/Dams/200203,"(37.496358, -106.467505)",35
160326,WAHATOYA LAKE,,00513,1603723,Active,2,16,HUERFANO,S,29.0 S,68.0 W,22,SW,NW,500245.7,4151265.5,GPS,37.508341,-104.997226,WAHATOYA CREEK,LA VETA,0,1901,SRF,N,N,RE,2845,24,7100,330,25,38,83,14 CIP + 16 STEEL (REF: PHASE I REPORT),27,,High,Yes,08/09/2022,Yes,09/18/2015,06/21/2022,Conditionally Satisfactory,Conditional Full Storage,MP3,No,CITY OF WALSENBURG,MONTY MORGAN,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/160326,"(37.508341, -104.997226)",1006
