"year","institutionname","agedesc","gender","ethnicity","studentlevel","degreelevel","programname"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Wildland/Forest Firefighting and Investigation"
"2014","University of Colorado Denver","Over 40","Female","White, non-Hispanic","Graduate","Masters","Library and Information Science"
"2014","Front Range Community College","Over 40","Male","Unknown","Undergraduate","Associate","General Studies"
"2014","Red Rocks Community College","17-20","Male","Hispanic","Undergraduate","Certificate","Vehicle Maintenance and Repair Technologies, General"
"2014","Otero Junior College","25-40","Female","Non-Resident Alien","Undergraduate","Certificate","Licensed Practical/Vocational Nurse Training"
"2014","Community College of Denver","25-40","Female","Hispanic","Undergraduate","Associate","Drafting and Design Technology/Technician, General"
"2014","Colorado Northwestern Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Registered Nursing/Registered Nurse"
"2014","Metropolitan State University of Denver","21-24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Anthropology"
"2014","CSU-Global Campus","25-40","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Accounting"
"2014","University of Colorado Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Physiological Psychology/Psychobiology"
"2014","Trinidad State Junior College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","University of Colorado Denver","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Civil Engineering, General"
"2014","Lamar Community College","Over 40","Female","Hispanic","Undergraduate","Certificate","Cosmetology/Cosmetologist, General"
"2014","Front Range Community College","25-40","Female","Hispanic","Undergraduate","Certificate","Medical Office Assistant/Specialist"
"2014","University of Colorado Boulder","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Classics and Classical Languages, Literatures, and Linguistics, General"
"2014","University of Northern Colorado","25-40","Male","Hispanic","Undergraduate","Bachelor","History, General"
"2014","University of Colorado Boulder","25-40","Female","Hispanic","Graduate","Professional","Law"
"2014","Community College of Denver","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","University of Colorado Denver","21-24","Female","Asian","Undergraduate","Bachelor","Physiological Psychology/Psychobiology"
"2014","University of Colorado Boulder","25-40","Male","Non-Resident Alien","Graduate","Masters","Electrical and Electronics Engineering"
"2014","University of Colorado Boulder","21-24","Female","Asian","Undergraduate","Bachelor",
"2014","Colorado Mesa University","21-24","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Business/Commerce, General"
"2014","Aims Community College","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Police Science"
"2014","University of Colorado Colorado Springs","Over 40","Male","Non-Resident Alien","Graduate","Doctoral","Engineering, General"
"2014","University of Northern Colorado","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Music Teacher Education"
"2014","Arapahoe Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Funeral Service and Mortuary Science, General"
"2014","University of Colorado Denver","25-40","Female","Non-Resident Alien","Graduate","Doctoral","Cell/Cellular Biology and Anatomical Sciences, Other"
"2014","Colorado State University","25-40","Female","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Geology/Earth Science, General"
"2014","Trinidad State Junior College","17-20","Female","Unknown","Undergraduate","Associate","Massage Therapy/Therapeutic Massage"
"2014","Colorado State University","Over 40","Female","Black or African American, non-Hispanic","Graduate","Masters","Business/Commerce, General"
"2014","Colorado School of Mines","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Mining and Mineral Engineering"
"2014","Colorado State University - Pueblo","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","English Language and Literature, General"
"2014","University of Northern Colorado","25-40","Male","White, non-Hispanic","Graduate","Doctoral","Counseling Psychology"
"2014","Colorado State University - Pueblo","17-20","Female","Hispanic","Undergraduate","Bachelor",
"2014","University of Colorado Denver","25-40","Male","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Finance, General"
"2014","Colorado Mesa University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Business/Commerce, General"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Masters","Psychology, General"
"2014","Colorado Mesa University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Construction Engineering Technology/Technician"
"2014","Colorado School of Mines","25-40","Male","Hispanic","Graduate","Masters","Metallurgical Engineering"
"2014","Pikes Peak Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Fire Science/Fire-fighting"
"2014","Front Range Community College","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Legal Assistant/Paralegal"
"2014","Red Rocks Community College","17-20","Female","Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Metropolitan State University of Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Social Work"
"2014","University of Colorado Denver","25-40","Female","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Curriculum and Instruction"
"2014","University of Northern Colorado","17-20","Female","Unknown","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","Aims Community College","25-40","Female","Native American or Alaskan Native","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Colorado Mesa University","Over 40","Male","White, non-Hispanic","Undergraduate","Bachelor","Computer and Information Sciences, General"
"2014","Pueblo Community College","17-20","Female","Unknown","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Colorado Mesa University","17-20","Female","White, non-Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","Pikes Peak Community College","Over 40","Female","Unknown","Undergraduate","Certificate","Dental Assisting/Assistant"
"2014","Fort Lewis College","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Chemistry, General"
"2014","Colorado Northwestern Community College","17-20","Male","White, non-Hispanic","Undergraduate","Associate","Aircraft Powerplant Technology/Technician"
"2014","University of Colorado Colorado Springs","21-24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","University of Colorado Colorado Springs","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","Aims Community College","17-20","Female","Unknown","Undergraduate","Associate",
"2014","University of Colorado Boulder","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Linguistics"
"2014","Front Range Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate",
"2014","Northeastern Junior College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Registered Nursing/Registered Nurse"
"2014","Pueblo Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Aims Community College","21-24","Male","Hispanic","Undergraduate","Associate",
"2014","University of Northern Colorado","25-40","Male","Hispanic","Graduate","Masters","Biomedical Sciences, General"
"2014","University of Colorado Boulder","21-24","Male","Asian","Undergraduate","Bachelor","Economics, General"
"2014","Colorado Mountain College","17-20","Male","Hispanic","Undergraduate","Certificate","Resort Management"
"2014","Colorado Mountain College","17-20","Male","Hispanic","Undergraduate","Certificate","Resort Management"
"2014","Colorado Mountain College","17-20","Male","Hispanic","Undergraduate","Certificate","Resort Management"
"2014","Community College of Aurora","Over 40","Female","Black or African American, non-Hispanic","Undergraduate","Associate","Marketing/Marketing Management, General"
"2014","University of Colorado Colorado Springs","Over 40","Female","White, non-Hispanic","Graduate","Doctoral","Psychology, General"
"2014","Community College of Aurora","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Computer and Information Sciences, General"
"2014","Adams State University","25-40","Female","Asian","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","Metropolitan State University of Denver","25-40","Male","Hispanic","Undergraduate","Bachelor","Mathematics, General"
"2014","Colorado Mesa University","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Psychology, General"
"2014","University of Northern Colorado","21-24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Special Education and Teaching, General"
"2014","Morgan Community College","25-40","Male","Hispanic","Undergraduate","Certificate","Licensed Practical/Vocational Nurse Training"
"2014","Fort Lewis College","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Anthropology"
"2014","Colorado School of Mines","21-24","Female","White, non-Hispanic","Graduate","Masters","Nuclear Engineering"
"2014","Western State Colorado University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Geology/Earth Science, General"
"2014","Lamar Community College","17-20","Female","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Colorado State University","21-24","Male","Hispanic","Undergraduate","Bachelor","Music, General"
"2014","Red Rocks Community College","Over 40","Male","Unknown","Undergraduate","Certificate","Water Quality and Wastewater Treatment Management and Recycling Technology/Technician"
"2014","Red Rocks Community College","Over 40","Male","Unknown","Undergraduate","Certificate","Water Quality and Wastewater Treatment Management and Recycling Technology/Technician"
"2014","Aims Community College","17-20","Female","Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Red Rocks Community College","21-24","Female","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Aims Community College","17-20","Male","Hispanic","Undergraduate","Certificate","Automobile/Automotive Mechanics Technology/Technician"
"2014","University of Colorado Boulder","25-40","Male","Hispanic","Graduate","Doctoral","Physics, General"
"2014","University of Colorado Denver","25-40","Male","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Business Administration and Management, General"
"2014","University of Colorado Denver","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Writing, General"
"2014","University of Colorado Denver","25-40","Male","More than one race/ethnicity (non-hispanic)","Graduate","Masters","Public Health, General"
"2014","Colorado State University","17-20","Female","White, non-Hispanic","Undergraduate","Bachelor","Restaurant/Food Services Management"
"2014","Metropolitan State University of Denver","25-40","Female","Non-Resident Alien","Undergraduate","Bachelor","Hospitality Administration/Management, General"
"2014","Front Range Community College","25-40","Female","Hispanic","Undergraduate","Certificate","Pharmacy Technician/Assistant"
"2014","Colorado Mountain College","Over 40","Male","White, non-Hispanic","Undergraduate","Certificate",
"2014","Trinidad State Junior College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Colorado Boulder","21-24","Female","Hispanic","Undergraduate","Bachelor","Anthropology"
"2014","Front Range Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Accounting Technology/Technician and Bookkeeping"
"2014","Fort Lewis College","25-40","Male","Native American or Alaskan Native","Undergraduate","Bachelor","History, General"
"2014","CSU-Global Campus","25-40","Female","Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Adams State University","25-40","Female","Asian","Undergraduate","Bachelor","Business/Commerce, General"
"2014","Adams State University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Psychology, Other"
"2014","Otero Junior College","25-40","Female","Asian","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Pueblo Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Certificate","Massage Therapy/Therapeutic Massage"
"2014","Fort Lewis College","21-24","Male","Hispanic","Undergraduate","Bachelor","Spanish Language and Literature"
"2014","University of Colorado Boulder","21-24","Female","Hispanic","Undergraduate","Bachelor","Sociology"
"2014","Pueblo Community College","21-24","Male","Hispanic","Undergraduate","Certificate","Computer and Information Sciences, General"
"2014","Colorado State University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Aims Community College","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Business/Office Automation/Technology/Data Entry"
"2014","CSU-Global Campus","21-24","Male","Unknown","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Hospitality Administration/Management, General"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Hospitality Administration/Management, General"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Hospitality Administration/Management, General"
"2014","Colorado Mountain College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Hospitality Administration/Management, General"
"2014","Pueblo Community College","25-40","Male","Unknown","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","University of Colorado Denver","25-40","Male","Hispanic","Graduate","Masters","Music, Other"
"2014","University of Colorado Boulder","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Astronomy"
"2014","Colorado State University","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Kinesiology and Exercise Science"
"2014","University of Colorado Denver","21-24","Male","Asian","Undergraduate","Bachelor","Civil Engineering, General"
"2014","Colorado School of Mines","25-40","Female","White, non-Hispanic","Graduate","Masters","Metallurgical Engineering"
"2014","Front Range Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Computer and Information Sciences, General"
"2014","Front Range Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Computer and Information Sciences, General"
"2014","Pikes Peak Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","Registered Nursing/Registered Nurse"
"2014","Pueblo Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Respiratory Care Therapy/Therapist"
"2014","Fort Lewis College","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","Aims Community College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Phlebotomy Technician/Phlebotomist"
"2014","Red Rocks Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other"
"2014","Metropolitan State University of Denver","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Sociology"
"2014","Pueblo Community College","17-20","Female","White, non-Hispanic","Undergraduate","Associate","Dental Hygiene/Hygienist"
"2014","University of Colorado Denver","21-24","Male","Non-Resident Alien","Graduate","Masters","Applied Mathematics, General"
"2014","Metropolitan State University of Denver","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor",
"2014","Colorado State University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Foreign Languages and Literatures, General"
"2014","University of Colorado Boulder","25-40","Female","White, non-Hispanic","Graduate","Doctoral","Cognitive Science"
"2014","University of Colorado Colorado Springs","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","University of Colorado Denver","21-24","Male","Hispanic","Undergraduate","Bachelor",
"2014","Colorado Northwestern Community College","Under 17","Unknown","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","Colorado State University","21-24","Male","Non-Resident Alien","Undergraduate","Bachelor","Economics, General"
"2014","University of Colorado Colorado Springs","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","University of Colorado Denver","21-24","Male","Hispanic","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","Community College of Denver","Over 40","Female","White, non-Hispanic","Undergraduate","Associate","General Studies"
"2014","Pikes Peak Community College","17-20","Female","White, non-Hispanic","Undergraduate","Associate",
"2014","University of Northern Colorado","Over 40","Female","Non-Resident Alien","Graduate","Doctoral","Special Education and Teaching, General"
"2014","Colorado State University","17-20","Male","White, non-Hispanic","Undergraduate","Bachelor","Psychology, General"
"2014","Community College of Aurora","25-40","Male","White, non-Hispanic","Undergraduate","Associate","General Studies"
"2014","University of Colorado Denver","Over 40","Female","White, non-Hispanic","Undergraduate","Bachelor","Geography"
"2014","University of Colorado Boulder","25-40","Female","Hispanic","Graduate","Doctoral","Atmospheric Sciences and Meteorology, General"
"2014","University of Northern Colorado","25-40","Female","White, non-Hispanic","Graduate","Masters","Educational Psychology"
"2014","Pikes Peak Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","University of Colorado Boulder","21-24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","International/Global Studies"
"2014","University of Colorado Boulder","21-24","Male","Hispanic","Graduate","Masters","Mechanical Engineering"
"2014","University of Colorado Boulder","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Germanic Languages, Literatures, and Linguistics, General"
"2014","University of Colorado Boulder","25-40","Male","Hispanic","Graduate","Doctoral",
"2014","Colorado Northwestern Community College","21-24","Female","White, non-Hispanic","Undergraduate","Certificate",
"2014","Western State Colorado University","21-24","Female","Unknown","Undergraduate","Bachelor","English Language and Literature, General"
"2014","Colorado Mesa University","21-24","Female","Hispanic","Undergraduate","Bachelor","Athletic Training/Trainer"
"2014","Pikes Peak Community College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Medical Office Management/Administration"
"2014","University of Colorado Boulder","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Biochemistry"
"2014","Colorado State University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Human Nutrition"
"2014","Adams State University","25-40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Chemistry, General"
"2014","University of Colorado Denver","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Drama and Dramatics/Theatre Arts, General"
"2014","University of Colorado Denver","25-40","Female","Native American or Alaskan Native","Undergraduate","Bachelor",
"2014","Community College of Aurora","21-24","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Community College of Aurora","21-24","Male","White, non-Hispanic","Undergraduate","Associate","Liberal Arts and Sciences, General Studies and Humanities, Other"
"2014","Pueblo Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Law Enforcement Administration"
"2014","Metropolitan State University of Denver","25-40","Female","Asian","Undergraduate","Bachelor",
"2014","University of Colorado Denver","25-40","Male","White, non-Hispanic","Graduate","Masters","Dental Clinical Sciences, General"
"2014","Metropolitan State University of Denver","Over 40","Female","Hispanic","Undergraduate","Bachelor","Developmental and Child Psychology"
"2014","University of Colorado Boulder","25-40","Male","More than one race/ethnicity (non-hispanic)","Graduate","Professional","Law"
"2014","Colorado State University","21-24","Male","Non-Resident Alien","Undergraduate","Bachelor","Biomedical Sciences, General"
"2014","Metropolitan State University of Denver","25-40","Male","Hispanic","Undergraduate","Bachelor","History, General"
"2014","Red Rocks Community College","25-40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","Community College of Denver","21-24","Female","Non-Resident Alien","Undergraduate","Associate","Liberal Arts and Sciences/Liberal Studies"
"2014","University of Colorado Boulder","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","English Language and Literature, General"
"2014","Pikes Peak Community College","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Fire Science/Fire-fighting"
"2014","University of Colorado Denver","25-40","Female","Non-Resident Alien","Graduate","Masters","Computer and Information Sciences, General"
"2014","Colorado Mesa University","21-24","Female","White, non-Hispanic","Undergraduate","Certificate","Medical/Clinical Assistant"
"2014","University of Colorado Colorado Springs","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","University of Colorado Denver","25-40","Male","Asian","Graduate","Masters","Dental Clinical Sciences, General"
"2014","Arapahoe Community College","17-20","Female","Asian","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","Aims Community College","17-20","Male","White, non-Hispanic","Undergraduate","Certificate","Carpentry/Carpenter"
"2014","University of Colorado Boulder","25-40","Male","White, non-Hispanic","Graduate","Masters","Physiology, General"
"2014","Trinidad State Junior College","Over 40","Male","Hispanic","Undergraduate","Associate","Woodworking, General"
"2014","Colorado State University","25-40","Female","Unknown","Undergraduate","Bachelor","Business/Commerce, General"
"2014","University of Northern Colorado","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Social Sciences, General"
"2014","Trinidad State Junior College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Counseling Psychology"
"2014","University of Colorado Colorado Springs","Over 40","Female","Asian","Undergraduate","Bachelor","Registered Nursing/Registered Nurse"
"2014","Colorado State University","21-24","Female","Native American or Alaskan Native","Undergraduate","Bachelor","English Language and Literature, General"
"2014","Pikes Peak Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Medical Office Management/Administration"
"2014","University of Colorado Boulder","21-24","Female","Hispanic","Undergraduate","Bachelor","Spanish Language and Literature"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Undergraduate","Bachelor","Aerospace, Aeronautical and Astronautical/Space Engineering"
"2014","Colorado State University","25-40","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Political Science and Government, General"
"2014","Colorado School of Mines","21-24","Male","Hispanic","Undergraduate","Bachelor","Mechanical Engineering"
"2014","University of Colorado Denver","25-40","Female","White, non-Hispanic","Graduate","Masters","Educational Psychology"
"2014","Pikes Peak Community College","25-40","Male","Hispanic","Undergraduate","Associate","Psychiatric/Mental Health Services Technician"
"2014","Adams State University","21-24","Male","Unknown","Undergraduate","Bachelor","Psychology, General"
"2014","Pikes Peak Community College","25-40","Female","Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Pikes Peak Community College","25-40","Female","Hispanic","Undergraduate","Certificate","Early Childhood Education and Teaching"
"2014","Colorado Northwestern Community College","17-20","Female","White, non-Hispanic","Undergraduate","Associate","Dental Hygiene/Hygienist"
"2014","Colorado Mesa University","25-40","Male","White, non-Hispanic","Undergraduate","Associate","Criminal Justice/Law Enforcement Administration"
"2014","Otero Junior College","Over 40","Female","Non-Resident Alien","Undergraduate","Certificate","Clinical/Medical Laboratory Technician"
"2014","Pikes Peak Community College","25-40","Female","White, non-Hispanic","Undergraduate","Associate","Architectural Engineering Technology/Technician"
"2014","University of Colorado Colorado Springs","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Mathematics, General"
"2014","University of Colorado Colorado Springs","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Sociology"
"2014","Northeastern Junior College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate",
"2014","Northeastern Junior College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate",
"2014","Northeastern Junior College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Cosmetology/Cosmetologist, General"
"2014","Fort Lewis College","25-40","Male","Native American or Alaskan Native","Undergraduate","Bachelor","Sociology"
"2014","Community College of Aurora","17-20","Female","Hispanic","Undergraduate","Associate","General Studies"
"2014","Colorado State University","25-40","Female","Unknown","Graduate","Masters","Business/Commerce, General"
"2014","University of Colorado Denver","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Biology/Biological Sciences, General"
"2014","University of Colorado Denver","25-40","Female","White, non-Hispanic","Graduate","Masters","Dental Clinical Sciences, General"
"2014","University of Northern Colorado","25-40","Male","Non-Resident Alien","Graduate","Doctoral","Educational Psychology"
"2014","Red Rocks Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Drafting and Design Technology/Technician, General"
"2014","Colorado State University","21-24","Female","Non-Resident Alien","Graduate","Masters","Higher Education/Higher Education Administration"
"2014","Front Range Community College","21-24","Female","Hispanic","Undergraduate","Associate","Interior Design"
"2014","Metropolitan State University of Denver","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Psychology, General"
"2014","University of Northern Colorado","Over 40","Male","White, non-Hispanic","Graduate","Doctoral","Educational Statistics and Research Methods"
"2014","Red Rocks Community College","25-40","Male","Unknown","Undergraduate","Certificate","Automobile/Automotive Mechanics Technology/Technician"
"2014","University of Colorado Boulder","21-24","Male","Unknown","Graduate","Masters","Classics and Classical Languages, Literatures, and Linguistics, General"
"2014","Trinidad State Junior College","Over 40","Male","White, non-Hispanic","Undergraduate","Certificate","Registered Nursing/Registered Nurse"
"2014","Colorado Northwestern Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Nursing Assistant/Aide and Patient Care Assistant/Aide"
"2014","University of Colorado Boulder","25-40","Female","Native American or Alaskan Native","Undergraduate","Bachelor","Anthropology"
"2014","CSU-Global Campus","25-40","Female","White, non-Hispanic","Undergraduate","Bachelor","Criminal Justice/Law Enforcement Administration"
"2014","Community College of Denver","Over 40","Female","More than one race/ethnicity (non-hispanic)","Undergraduate","Associate","Administrative Assistant and Secretarial Science, General"
"2014","Pikes Peak Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","CAD/CADD Drafting and/or Design Technology/Technician"
"2014","Pueblo Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Criminal Justice/Law Enforcement Administration"
"2014","University of Northern Colorado","21-24","Female","White, non-Hispanic","Graduate","Masters","School Psychology"
"2014","University of Colorado Denver","21-24","Female","Hispanic","Undergraduate","Bachelor","International/Global Studies"
"2014","Pueblo Community College","17-20","Female","White, non-Hispanic","Undergraduate","Associate","Welding Technology/Welder"
"2014","Community College of Denver","17-20","Male","White, non-Hispanic","Undergraduate","Certificate","Drafting and Design Technology/Technician, General"
"2014","Colorado Mesa University","21-24","Male","More than one race/ethnicity (non-hispanic)","Undergraduate","Bachelor","Kinesiology and Exercise Science"
"2014","Pueblo Community College","25-40","Female","Hispanic","Undergraduate","Associate","Welding Technology/Welder"
"2014","Arapahoe Community College","25-40","Female","White, non-Hispanic","Undergraduate","Certificate","Home Health Aide/Home Attendant"
"2014","University of Northern Colorado","25-40","Female","Non-Resident Alien","Graduate","Doctoral","Special Education and Teaching, General"
"2014","Front Range Community College","17-20","Female","Unknown","Undergraduate","Associate","General Studies"
"2014","Pueblo Community College","21-24","Male","Hispanic","Undergraduate","Associate","Automobile/Automotive Mechanics Technology/Technician"
"2014","University of Colorado Boulder","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Fine/Studio Arts, General"
"2014","Colorado Mesa University","21-24","Male","White, non-Hispanic","Undergraduate","Bachelor","Accounting"
"2014","University of Colorado Colorado Springs","21-24","Male","Black or African American, non-Hispanic","Undergraduate","Bachelor","Business Administration and Management, General"
"2014","University of Colorado Boulder","Over 40","Female","Black or African American, non-Hispanic","Graduate","Masters","Dance, General"
"2014","Adams State University","21-24","Male","Hispanic","Undergraduate","Bachelor","Psychology, Other"
"2014","Pikes Peak Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Associate","Welding Technology/Welder"
"2014","Northeastern Junior College","Over 40","Female","White, non-Hispanic","Undergraduate","Certificate","Emergency Medical Technology/Technician (EMT Paramedic)"
"2014","University of Colorado Colorado Springs","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","English Language and Literature, General"
"2014","Colorado State University","21-24","Female","White, non-Hispanic","Undergraduate","Bachelor","Environmental/Environmental Health Engineering"
"2014","University of Colorado Boulder","21-24","Female","Unknown","Graduate","Masters","History, General"
"2014","Arapahoe Community College","25-40","Male","White, non-Hispanic","Undergraduate","Certificate","Graphic Design"
"2014","CSU-Global Campus","25-40","Male","White, non-Hispanic","Undergraduate","Bachelor","Marketing/Marketing Management, General"
"2014","Red Rocks Community College","21-24","Male","White, non-Hispanic","Undergraduate","Certificate","Motorcycle Maintenance and Repair Technology/Technician"
"2014","Colorado State University","21-24","Male","Black or African American, non-Hispanic","Undergraduate","Bachelor","History, General"
"2014","Adams State University","Over 40","Male","White, non-Hispanic","Undergraduate","Bachelor","Psychology, General"
"2014","Pikes Peak Community College","Over 40","Male","White, non-Hispanic","Undergraduate","Certificate","Information Science/Studies"
"2014","University of Northern Colorado","21-24","Female","Black or African American, non-Hispanic","Undergraduate","Bachelor","Sociology"
"2014","Colorado State University","Over 40","Female","White, non-Hispanic","Graduate","Masters","Business/Commerce, General"
"2014","Colorado Mesa University","21-24","Male","Hispanic","Undergraduate","Bachelor","Art/Art Studies, General"
