"spid","fileid","actiontypecode","actiontype","actionrefid","recordstatuscd","recordstatus","lastname","firstname","middlename","suffix","organizationname","address1","address2","city","state","country","zipcode","zipcode4","assignor"
"1121228","1171758","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"1128573","1183203","A","add",,"A","active",,,,,"FIRST SOUTHWEST BANK","P.O. BOX 1139",,"ALAMOSA","CO","United States","81101",,"0"
"898578","229633","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A., AS TRUSTEE*","751 KASOTA AVE., SUITE MDC",,"MINNEAPOLIS","MN","United States","55414",,"0"
"1318824","1482539","A","add",,"A","active",,,,,"PNC Equipment Finance, LLC","655 Business Center Drive","Suite 250","Horsham","PA","United States","19044",,"0"
"340735","340140","A","add",,"A","active",,,,,"STEARNS BANK N.A.","500 13TH STREET","PO BOX 750","ALBANY","MN","United States","56307",,"0"
"823924","812319","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"420137","417753","A","add",,"A","active",,,,,"MOFFAT COUNTY NATIONAL BANK",,,,,,,,"0"
"300537","300509","A","add",,"A","active",,,,,"ELLEN EQUIPMENT CORPORATION",,,,,,,,"0"
"1232963","1346280","A","add",,"A","active",,,,,"UW E.S. Peierls for E. Jeffrey Peierls - Accumulation","c/o The Northern Trust Co. of Delaware, as Trustee","1313 N. Market Street, Suite 5300","Wilmington","DE","United States","19801",,"0"
"1065434","1084497","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"494830","489474","A","add",,"A","active",,,,,"KIT CARSON STATE BANK",,,,,,,,"0"
"1632320","1944674","A","add",,"A","active",,,,,"CIT BANK, NA","10201 Centurion Pkwy N, Suite 100",,"Jacksonville","FL","United States","32256",,"0"
"640163","631899","A","add",,"A","active",,,,,"GLOBAL SWIFT FUNDING LLC",,,,,,,,"0"
"221046","223575","A","add",,"A","active",,,,,"BAY VIEW FUNDING",,,,,,,,"0"
"1228886","1339939","A","add",,"A","active",,,,,"STATE BANK OF BARTLEY","402 COMMERCIAL STREET","PO BOX 100","BARTLEY","NE","United States","69020",,"0"
"1138270","1199005","A","add",,"A","active",,,,,"Western Equipment Finance, Inc.","P.O. Box 640",,"Devils Lake","ND","United States","58301",,"0"
"1359055","1545472","A","add",,"A","active",,,,,"Marrick Medical Finance, LLC.","8100 Arapahoe Rd","Third Floor","Centennial","CO","United States","80112",,"0"
"1473779","1716817","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"655494","646970","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"345045","344334","A","add",,"A","active",,,,,"RDO EQUIPMENT CO.","12500 DUPONT AVENUE SOUTH",,"BURNSVILLE","MN","United States","55337",,"0"
"201924","205069","A","add",,"A","active",,,,,"PREMIER BANK",,,,,,,,"0"
"399490","397520","A","add",,"A","active",,,,,"FIRST COMMUNITY BANK F/K/A HERITAGE BANK",,,,,,,,"0"
"790921","779868","A","add",,"A","active",,,,,"SNAP ON CREDIT","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"1318855","1482555","A","add",,"A","active",,,,,"PNC Equipment Finance, LLC","655 Business Center Drive","Suite 250","Horsham","PA","United States","19044",,"0"
"991303","969001","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"653583","645084","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"94135","101932","A","add",,"A","active",,,,,"GE COMMERCIAL DISTRIBUTION FINANCE CORPORATION","PO BOX 5610",,"ORANGE","CA","United States","92863",,"0"
"518682","512633","A","add",,"A","active",,,,,"FIRST NATIONAL BANK HOLCOMB","PO BOX 429",,"HOLCOMB","KS","United States","67851",,"0"
"1242462","1360894","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"176120","180200","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"792539","781437","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH RD",,"AURORA","CO","United States","80102",,"0"
"153318","157736","A","add",,"A","active",,,,,"MATRIX CAPITAL BANK, FSB",,,,,,,,"0"
"1245365","1365545","A","add",,"A","active",,,,,"COMMUNITY BANKS OF COLORADO, A DIVISION OF NBH BANK","1111 Main Street","Suite 2700","Kansas City","MO","United States","64105",,"0"
"1379704","1578660","A","add",,"A","active",,,,,"Paramount Equity Mortgage, LLC DBA Loanpal","8781 Sierra College Boulevard",,"Roseville","CA","United States","95746",,"0"
"836631","824807","A","add",,"A","active",,,,,"BANK OF COLORADO","250 WEST VICTORY WAY","PO BOX 277","CRAIG","CO","United States","81626",,"0"
"239507","241247","A","add",,"A","active",,,,,"GUARANTY BANK AND TRUST COMPANY","P.O. BOX 5847",,"DENVER","CO","United States","80217",,"0"
"626592","618584","A","add",,"A","active",,,,,"ORDER-MATIC ELECTRONICS CORP, LLC","320 S. BRYANT PLACE",,"DEL CITY","OK","United States","73115",,"0"
"343422","342778","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,,,,,,"0"
"467641","463302","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1088628","1120084","A","add",,"A","active",,,,,"CORPORATION SERVICE COMPANY, AS REPRESENTATIVE","P.O. Box 2576 uccsprep@cscinfo.com",,"Springfield","IL","United States","62708",,"0"
"1318342","1481880","A","add",,"A","active",,,,,"Citibank, N.A., as Collateral Agent","388 Greenwich Street",,"New York","NY","United States","10013",,"0"
"778346","767537","A","add",,"A","active",,,,,"PPG ARCHITECTURAL FINISHES, INC.","ONE PPG PLACE",,"PITTSBURGH","PA","United States","15272",,"0"
"515994","510021","A","add",,"I","inactive",,,,,"DELL FINANCIAL SERVICES L.P.","12234 N. IH-35, BLDG. B",,"AUSTIN","TX","United States","78753",,"0"
"202681","205787","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.",,,,,,,,"0"
"954157","909018","A","add",,"A","active",,,,,"BridgeWell","PO Box 657",,"Wheat Ridge","CO","United States","80034",,"0"
"188210","191839","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"647788","639397","A","add",,"A","active",,,,,"MARCAP, A DIVISION OF TYGRIS ASSET FINANCE, INC., SUCCESSOR-IN-INTEREST TO MARCAP LLC, F/K/A MARCAP CORPORATION","200 W. JACKSON BLVD., SUITE 2000",,"CHICAGO","IL","United States","60606",,"0"
"1147840","1213672","A","add",,"A","active",,,,,"SOLARCITY FINANCE COMPANY, LLC","3055 Clearview Way",,"San Mateo","CA","United States","94402",,"0"
"707317","697970","A","add",,"A","active",,,,,"GUARANTY BANK AND TRUST COMPANY","P.O. BOX 5847",,"DENVER","CO","United States","80217",,"0"
"186270","189983","A","add",,"A","active",,,,,"AGCO FINANCE LLC",,,,,,,,"0"
"814866","803398","A","add",,"A","active","Murphy","Jayne","W",,,"930 TAHOE BLVD #802","PMB 221","INCLINE VILLAGE","NV","United States","89451",,"0"
"1428663","1654582","A","add",,"A","active",,,,,"DE LAGE LANDEN FINANCIAL SERVICES, INC.","1111 OLD EAGLE SCHOOL ROAD",,"WAYNE","PA","United States","19087",,"0"
"711822","702376","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A",,,,,,,,"0"
"486824","481614","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"876936","864399","A","add",,"I","inactive",,,,,"CIRCLE K STORES INC.","3001 GATEWAY AVE, SUITE 130",,"IRVING","TX","United States","75063",,"0"
"624735","616723","A","add",,"A","active",,,,,"AMFIRST BANK, N.A.",,,,,,,,"0"
"417076","414718","A","add",,"A","active",,,,,"LANDMARK FINANCIAL CORPORATION",,,,,,,,"0"
"249668","251008","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"727588","717551","A","add",,"A","active",,,,,"MCCLAVE STATE BANK","PO BOX 3",,"MCCLAVE","CO","United States","81057",,"0"
"1344443","1521330","A","add",,"A","active",,,,,"FARM CREDIT SERVICES OF AMERICA, PCA","PO BOX 2409",,"Omaha","NE","United States","68103",,"0"
"839200","827350","A","add",,"A","active",,,,,"COMMUNITY BANKS OF COLORADO","59 NORTH BROADWAY",,"MONTE VISTA","CO","United States","81144",,"0"
"457064","453307","A","add",,"A","active",,,,,"FIRST AMERICAN STATE BANK",,,,,,,,"0"
"1085372","1115225","A","add",,"A","active",,,,,"VALLEY NATIONAL BANK, branch GNB","204 S 4TH ST","P O BOX 1108","LAMAR","CO","United States","81052",,"0"
"415478","413152","A","add",,"A","active",,,,,"MEMBERS FEDERAL CREDIT UNION",,,,,,,,"0"
"399008","397051","A","add",,"A","active",,,,,"AMERICAN NATIONAL BANK",,,,,,,,"0"
"917960","624700","A","add",,"A","active",,,,,"DONALD RAY STATON","5445 ESPANO DRIVE","N/A","COLORADO SPRINGS","CO","United States","80911",,"0"
"993794","972852","A","add",,"A","active",,,,,"ELECTRO RENT CORPORATION","6060 SEPULVEDA BLVD",,"VAN NUYS","CA","United States","91411",,"0"
"1298447","1450590","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"827023","815360","A","add",,"A","active",,,,,"DENVER HEALTH AND HOSPITAL AUTHORITY",,,,,,,,"0"
"1357295","1542486","A","add",,"A","active",,,,,"TECHNOLOGY CREDIT UNION","2010 N FIRST ST. STE 206",,"SAN JOSE","CA","United States","95131",,"0"
"396989","395090","A","add",,"A","active",,,,,"FRONT RANGE BANK",,,,,,,,"0"
"1158406","1230317","A","add",,"A","active",,,,,"Wells Fargo Equipment Finance, Inc.","733 Marquette Avenue, Suite 700",,"Minneapolis","MN","United States","55402",,"0"
"1237076","1352413","C","change only","972405","A","active",,,,,"Cortland Capital Market Services LLC, as Administrative Agent","225 W. Washington Street, Suite 2100",,"Chicago","IL","United States","60606",,"0"
"1024938","1021366","A","add",,"A","active",,,,,"WOODMEN OF THE WORLD LIFE INSURANCE SOCIETY AND/OR OMAHA WOODMEN LIFE INSURANCE SOCIETY","WOODMEN TOWER","1700 FARNAM STREET (ATTN: INVESTMENT DIVISION)","OMAHA","NE","United States","68102",,"0"
"1200604","1295650","A","add",,"A","active",,,,,"Northland Capital Financial Services, LLC","PO Box 7278",,"Saint Cloud","MN","United States","56302",,"0"
"271238","271979","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"200814","204020","A","add",,"A","active",,,,,"PREMIER FARM CREDIT, FLCA",,,,,,,,"0"
"1215706","1319593","A","add",,"A","active",,,,,"Management Systems of Colorado","14111 E Alameda Ave","Suite # 200","Aurora","CO","United States","80012",,"0"
"678790","669975","A","add",,"A","active",,,,,"SHEFFIELD FINANCIAL","PO BOX 1704",,"CLEMMONS","NC","United States","27012",,"0"
"1473604","1716513","A","add",,"A","active",,,,,"Kubota Credit Corporation, U.S.A.","PO Box 2046",,"Grapevine","TX","United States","76099",,"0"
"1218915","1324516","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1091070","1124011","D","delete only","244925","I","inactive",,,,,"COLORADO COMMUNITY BANK",,,,,,,,"0"
"397587","395659","A","add",,"A","active",,,,,"AURORA FEDERAL CREDIT UNION","6 ABILENE STREET",,"AURORA","CO","United States","80011",,"0"
"473519","468889","A","add",,"A","active",,,,,"PRINCIPAL LIFE INSURANCE COMPANY",,,,,,,,"0"
"210748","213522","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"568683","561557","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"850273","838197","A","add",,"A","active",,,,,"TIMBERLINE BANK","633 24 ROAD",,"GRAND JUNCTION","CO","United States","81505",,"0"
"248443","249812","A","add",,"A","active",,,,,"HOME STATE BANK",,,,,,,,"0"
"1473756","1716755","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"577921","570672","A","add",,"A","active",,,,,"SECURITY SERVICE FEDERAL CREDIT UNION","310 E ABRIENDO AVE",,"PUEBLO","CO","United States","81004",,"0"
"1235675","1350442","A","add",,"A","active",,,,,"FirstBank","10403 W. Colfax Ave.",,"Lakewood","CO","United States","80215",,"0"
"270829","271582","A","add",,"A","active",,,,,"DENVER HEALTH AND HOSPITAL AUTHORITY","MC 1926","660 BANNOCK ST 2ND FL","DENVER","CO","United States","80204",,"0"
"157771","162042","A","add",,"A","active",,,,,"FIRST NATIONAL BANK",,,,,,,,"0"
"818697","807203","A","add",,"A","active",,,,,"ROBIN N. DAILEY HELICOPTER LEASING LLC","18 SEVENTH STREET",,"COLORADO SPRINGS","CO","United States","80906",,"0"
"1254899","1381019","A","add",,"A","active",,,,,"AMERICA FIRST FEDERAL CREDIT UNION","PO BOX 9199",,"OGDEN","UT","United States","84409",,"0"
"530232","523886","A","add",,"A","active",,,,,"THE FIRST NATIONAL BANK OF DURANGO","PO BOX 2910",,"DURANGO","CO","United States","81302",,"0"
"196912","200260","A","add",,"A","active",,,,,"UNITED STATES OF AMERICA ACTING THROUGH THE FARM SERVICE AGENCY","2205 STATE AVENUE",,"ALAMOSA","CO","United States","81101",,"0"
"685745","676868","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1186338","1273272","A","add",,"A","active",,,,,"Signature Financial LLC","10545 Willows Rd, Ste 120",,"Redmond","WA","United States","98052",,"0"
"1154261","1224036","A","add",,"A","active",,,,,"MERRICK BANK CORPORATION","10705 SO JORDAN GTWY STE 200",,"SOUTH JORDAN","UT","United States","84095",,"0"
"136705","142424","A","add",,"A","active",,,,,"FARM CREDIT SERVICES OF THE MOUNTAIN PLAINS, FLCA, A WHOLLY OWNED SUBSIDIARY OF THE FCS OF THE MOUNTAIN PLAINS, ACA",,,,,,,,"0"
"1473679","1716646","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"193502","196957","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"651998","643530","A","add",,"A","active",,,,,"COORS DISTRIBUTING COMPANY","5400 PECOS",,"DENVER","CO","United States","80221",,"0"
"1056649","1070829","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"669843","661108","A","add",,"A","active",,,,,"DEXTER FINANCIAL SERVICES, INC",,,,,,,,"0"
"889627","876754","A","add",,"I","inactive",,,,,"KEYBANK NATIONAL ASSOCIATION","PO BOX 16430",,"BOISE","ID","United States","83715",,"0"
"1260292","1389816","A","add",,"A","active",,,,,"SMALL BUSINESS CREDIT COOPERATIVE, INC.","2300 PEACHTREE RD NW","SUITE C-102","ATLANTA","GA","United States","30309",,"0"
"887177","874351","A","add",,"A","active",,,,,"FIRST NATIONAL BANK OF LAS ANIMAS","300 N MAIN",,"ROCKY FORD","CO","United States","81067",,"0"
"349136","348369","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"660523","651917","A","add",,"A","active",,,,,"MERCHANTS MORTGAGE & TRUST CORPORATION","7400 EAST CRESTLINE CIRCLE","SUITE 250","GREENWOOD VILLAGE","CO","United States","80111",,"0"
"623945","615942","A","add",,"A","active",,,,,"DIVERSIFIED FINANCIAL SERVICES, LLC","14010 FNB PKWY, STE 400",,"OMAHA","NE","United States","68154",,"0"
"733957","723774","A","add",,"A","active",,,,,"WELLS FARGO BANK N.A., AS COLLATERAL AGENT","ATTN: CORPORATE TRUST SERVICES","230 WEST MONROE SUITE 2900","CHICAGO","IL","United States","60606",,"0"
"672609","663859","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1019556","1013069","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"601411","593806","A","add",,"A","active",,,,,"ADVANTAGE BANK","1801 59TH AVE",,"GREELEY","CO","United States","80634",,"0"
"115287","121912","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION","555 SW OAK ST","PD-OR-P7LD","PORTLAND","OR","United States","97204",,"0"
"651963","643495","A","add",,"A","active",,,,,"FIRST BANK BUSINESS CAPITAL, INC.",,,,,,,,"0"
"1247275","1368676","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"543723","536999","A","add",,"A","active",,,,,"SNAP ON CREDIT","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"1077340","1103457","A","add",,"A","active",,,,,"Polar Ice, Inc.","5001 E. 38th Ave.",,"Denver","CO","United States","80207",,"0"
"632591","624430","A","add",,"A","active",,,,,"GENERAL ELECTRIC CAPITAL CORP.","1961 HIRST DRIVE",,"MOBERLY","MO","United States","65270",,"0"
"892886","879941","A","add",,"A","active",,,,,"DE LAGE LANDEN FINANCIAL SERVICES, INC.","1111 OLD EAGLE SCHOOL ROAD",,"WAYNE","PA","United States","19087",,"0"
"1555131","1829191","A","add",,"A","active",,,,,"Lohmiller & Company dba CarrierWest","4800 Osage Street","#100","Denver","CO","United States","80221",,"0"
"1109750","1153549","A","add",,"A","active",,,,,"NMTC INC D/B/A MATCO TOOLS","4403 ALLEN RD",,"STOW","OH","United States","44224",,"0"
"243894","245434","A","add",,"A","active",,,,,"GROUP FINANCIAL SERVICES","5 CENTER AVENUE",,"LITTLE FALLS","NJ","United States","07424",,"0"
"937522","886565","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"CINCINNATI","OH","US","45250",,"0"
"443818","440834","A","add",,"A","active",,,,,"COMMERCE BANK","POB 413658",,"KANSAS CITY","MO","United States","64141",,"0"
"1473773","1716810","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"472068","467528","A","add",,"A","active",,,,,"JPMORGAN CHASE BANK, NA",,,,,,,,"0"
"1247834","1369643","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"704868","695576","A","add",,"A","active",,,,,"MARLIN BUSINESS BANK","2795 E COTTONWOOD PKWY",,"SALT LAKE CITY","UT","United States","84121",,"0"
"218460","221051","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1402149","1613289","A","add",,"A","active",,,,,"BOULDER COMMUNITY HOSPITAL","4747 ARAPAHOE AVE",,"BOULDER","CO","United States","80303",,"0"
"746482","736182","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1226357","1336088","A","add",,"A","active",,,,,"Corporation Service Company, AS Representative","P.O. Box 2576",,"Springfield","IL","United States","62708",,"0"
"289381","289764","A","add",,"A","active",,,,,"VARDE INVESTMENT PARTNERS, L.P.",,,,,,,,"0"
"847148","835111","A","add",,"A","active",,,,,"BANK OF COLORADO","P O DRAWER N","1199 MAIN AVE","DURANGO","CO","United States","81301",,"0"
"733009","722844","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"182192","186051","A","add",,"A","active",,,,,"LAURUS MASTER FUND, LTD.",,,,,,,,"0"
"691663","682660","A","add",,"A","active",,,,,"POLAR REFRIGERATION COMPANY","5001 E 38TH AVENUE",,"DENVER","CO","United States","80207",,"0"
"698630","689462","A","add",,"A","active",,,,,"FAY MYERS MOTORCYCLE WORLD",,,,,,,,"0"
"144520","149530","A","add",,"A","active",,,,,"ROYAL BANK OF CANDADA, AS AGENT",,,,,,,,"0"
"183009","186850","A","add",,"A","active",,,,,"AGCO FINANCE LLC",,,,,,,,"0"
"345313","344601","A","add",,"A","active",,,,,"MERCHANTS MORTGAGE & TRUST CORPORATION","7400 EAST CRESTLINE CIRCLE","SUITE 250","GREENWOOD VILLAGE","CO","United States","80111",,"0"
"1474071","1717209","A","add",,"A","active",,,,,"Top Vision Capital LLC","418 East Las Tunas Dr. Unit 3H",,"San Gabriel","CA","United States","91776",,"0"
"304250","304205","A","add",,"A","active",,,,,"THE PUEBLO BANK AND TRUST COMPANY",,,,,,,,"0"
"664841","656206","A","add",,"A","active",,,,,"CIT TECHNOLOGY FINANCING SERVICES I LLC","10201 CENTURION PARKWAY NORTH",,"JACKSONVILLE","FL","United States","32256",,"0"
"356722","355768","A","add",,"A","active",,,,,"PRUDENTIAL INSURANCE COMPANY OF AMERICA (THE)","2200 ROSS AVENUE","SUITE 4900E","DALLAS","TX","United States","75201",,"0"
"1320773","1485386","A","add",,"A","active",,,,,"AMERICAN EXPRESS BANK, FSB","4315 South 2700 West",,"Salt Lake City","UT","United States","84184",,"0"
"1224057","1332658","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"162598","166789","A","add",,"A","active",,,,,"UNION COLONY BANK",,,,,,,,"0"
"1133934","1192201","C","change only","1128718","I","inactive",,,,,"American Capital Group, Inc.","100 Spectrum Center Dr. Ste. 750",,"Irvine","CA","United States","92618",,"0"
"1302556","1457190","A","add",,"A","active",,,,,"Solar Mosaic, Inc","1212 Broadway Ste 300",,"Oakland","CA","United States","94612",,"0"
"1420065","1641853","A","add",,"I","inactive",,,,,"CIT Bank, N.A.","10201 Centurion Parkway North","Suite 100","Jacksonville","FL","United States","32256",,"0"
"781110","770252","A","add",,"A","active",,,,,"COLORADO ENTERPRISE FUND, INC.","1888 SHERMAN STREET, SUITE 530",,"DENVER","CO","United States","80203",,"0"
"1502387","1759412","A","add",,"A","active",,,,,"Snap-on Credit LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048-5339",,"0"
"1215023","1318463","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"1473614","1716530","A","add",,"A","active",,,,,"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"1473700","1716670","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1274465","1412570","A","add",,"A","active",,,,,"KEYBANK NATIONAL ASSOCIATION","4910 TIEDEMAN ROAD",,"BROOKLYN","OH","United States","44144",,"0"
"1473887","1716955","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"743208","732938","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"245095","246573","A","add",,"A","active",,,,,"AMERICAN NATIONAL BANK",,,,,,,,"0"
"575690","568480","A","add",,"A","active",,,,,"DIRECT CAPITAL CORPORATION","155 COMMERCE WAY",,"PORTSMOUTH","NH","United States","03801",,"0"
"500303","494775","A","add",,"A","active",,,,,"FIRST COMMUNITY BANK","811 SOUTH PUBLIC RD",,"LAFAYETTE","CO","United States","80026",,"0"
"1367846","1560062","A","add",,"A","active",,,,,"THE COLORADO BANK AND TRUST COMPANY OF LA JUNTA","PO BOX 499",,"LA JUNTA","CO","United States","81050",,"0"
"1040771","1046108","A","add",,"A","active",,,,,"NMTC INC. D/B/A MATCO TOOLS","4403 ALLEN RD",,"STOW","OH","United States","44224",,"0"
"803228","791923","A","add",,"A","active",,,,,"MERCHANT CASH AND CAPITAL, LLC",,,,,,,,"0"
"350404","349635","A","add",,"A","active",,,,,"AMERICAN GENERAL FIN SERVICES","8500 W. CRESTLINE AVE G-8",,"LITTLETON","CO","United States","80123",,"0"
"406291","404140","A","add",,"A","active",,,,,"US BANK","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"1252526","1377266","A","add",,"A","active",,,,,"Alpine Bank, A Colorado Banking Corporation","400 7th Street South",,"Rifle","CO","United States","81650",,"0"
"302590","302567","A","add",,"A","active",,,,,"HSBC RETAIL SERVICES","700 N. WOOD DALE",,"WOOD DALE","IL","United States","60191",,"0"
"1474065","1717203","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"225509","227873","A","add",,"A","active",,,,,"SWEDISH MED CTR","HEALTHONE/PT FINANCE","720 S COLORADO BLVD 200A","DENVER","CO","United States","80246",,"0"
"783248","772322","A","add",,"A","active",,,,,"BB&T FINANCIAL, FSB - SHEFFIELD FINANCIAL","PO BOX 1704",,"CLEMMONS","NC","United States","27012",,"0"
"1015684","1007032","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"259957","261005","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"252803","254037","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"736414","726207","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"500743","495202","A","add",,"A","active",,,,,"SANDVIK TREASURY NAFTA LLC","1702 NEVINS ROAD","P.O. BOX 428","FAIR LAWN","NJ","United States","07410",,"0"
"1473867","1716932","A","add",,"A","active",,,,,"Bank of Colorado","111 South Rollie Avenue",,"Fort Lupton","CO","United States","80621",,"0"
"709249","699849","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A.","11333 MCCORMICK ROAD",,"HUNT VALLEY","MD","United States","21031",,"0"
"408207","406008","A","add",,"A","active",,,,,"O.H., LLC","2 INVERNESS DRIVE EAST, SUITE 200",,"ENGLEWOOD","CO","United States","80112",,"0"
"1017923","1010602","A","add",,"A","active",,,,,"ANB Bank","3033 E 1st Ave",,"Denver","CO","United States","80227",,"0"
"849796","837729","A","add",,"A","active",,,,,"WARREN FCU","PO BOX 3200",,"CHEYENNE","WY","United States","82003",,"0"
"1102015","1141033","A","add",,"A","active",,,,,"LEGACY BANK","1010 ROYAL GORGE BLVD",,"CANON CITY","CO","United States","81212",,"0"
"1434680","1663741","A","add",,"A","active",,,,,"Aqua Finance, Inc.","One Corporate Drive Suite 300",,"Wausau","WI","United States","54401",,"0"
"1054006","1066926","A","add",,"A","active",,,,,"Financial Pacific Leasing, Inc.","P.O. Box 4568",,"FEDERAL WAY","WA","United States","98001",,"0"
"1194605","1286112","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
