"facilityid","recordid","serialnumber","servicedesc","pe","pedesc","category","description","county","agency","programidentifier","siteaddress","city","st","zip","latitude","longitude","activitydate","_01a","_01b","_01c","_01d","_01e","_01f","_02a","_02b","_02c","_02d","_02e","_02f","_02g","_03a","_03b","_03c","_03d","_03e","_03f","_03g","_04a","_04b","_04c","_05a","_05b","_05c","_05d","_06a","_06b","_06c","_07a","_07b","_07c","_08a","_08b","_08c","totalcritical","numberoffbicritical","_09a","_09b","_10a","i0b","_10c","_11a","_11b","_11c","_12a","_12b","_12c","_12d","_13a","_13b","_13c","_14a","_14b","_14c","_14d","_14e","_14f","_14g","_14h","_14i","_15a","_15b","totalnoncritical"
"FA0005431","PR0003052","DA3P31IT3","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Restaurants","Adams","Tri-County Health Department","Starbucks Coffee 10724","13640 Orchard Pkwy Unit 300","Westminster","CO","80020","39.915264","-104.996948","2018-10-10T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2"
"FA0008893","PR0011599","DASFNWNM6","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Neveria La Unica","10 S Havana St Unit 119","Aurora","CO","80010","39.71604","-104.86458","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005243","PR0004335","DAUJBXJ4A","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Adams","Tri-County Health Department","Little Caesars 120","5940 E 64th Ave","Commerce City","CO","80022","39.840096","-105.053192","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004477","PR0003085","DA3OMWTOG","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Panda Express 1360","2990 S Broadway","Englewood","CO","80113","39.662487","-104.987465","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0003182","PR0009750","DA0PMWPHF","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Jack in the Box 8135","9703 Washington St","Thornton","CO","80229","39.986816","-104.80481","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007930","PR0011856","DAH2PAI0A","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Saigon Bistro","12303 E Mississippi Ave Ste 145","Aurora","CO","80012",,,"2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005448","PR0000782","DA6FWEWHP","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Starbucks Coffee 249","8547 E Arapahoe Rd # 1","Greenwood Village","CO","80111","39.595165","-104.890785","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0003189","PR0001822","DA0BHWH4A","Inspection, Routine","1225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)","Low Risk (2)","Food - Grocery","Adams","Tri-County Health Department","Jack Rabbit Gas","56491 E Colfax Ave","Strasburg","CO","80136","39.738415","-104.326561","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0000913","PR0002389","DA3JRTLZK","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","McDonalds Restaurant","10195 Washington St","Thornton","CO","80229","39.986721","-104.813889","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001805","PR0005449","DAWIGLKQM","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Arapahoe","Tri-County Health Department","Corner Store","489 5th Ave","Deer Trail","CO","80105","39.614174","-104.041351","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010413","PR0011673","DAJ88FRMB","Inspection, First Operational","1225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Douglas","Tri-County Health Department","No Cow Cafe","206 Fifth St","Castle Rock","CO","80104","39.37418","-104.86081","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004569","PR0000619","DAK1G8R7I","Inspection, Routine","1225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)","Very Low Risk (1)","Food - Grocery","Arapahoe","Tri-County Health Department","Deer Trail 66","555 7th Ave","Deer Trail","CO","80105","39.615269","-104.039246","2019-01-04T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010400","PR0011651","DAMGUPMBN","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Mixing Bowl Cookie Dough","5580 S Parker Rd","Aurora","CO","80015-1111","39.61506038","-104.815983","2018-10-29T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007480","PR0011180","DAV5UTVQJ","Inspection, Critical Item","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Woolleys Claassic Suites","16450 E 40th Cir","Aurora","CO","80011","39.769527","-104.796051","2018-10-12T00:00:00.000","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0002589","PR0003589","DAQZL2KQW","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Adams","Tri-County Health Department","Pudge Brothers Pizza","12501 E 17th Ave Unit F","Aurora","CO","80045","39.743641","-104.84333","2018-10-12T00:00:00.000","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","7","3","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","9"
"FA0001053","PR0000419","DAXKBS0OB","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Southeast Elementary","1595 E Southern St","Brighton","CO","80601","39.971352","-104.828415","2018-10-12T00:00:00.000","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2"
"FA0003903","PR0002566","DAXOCPSNX","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Grocery","Arapahoe","Tri-County Health Department","Seven Eleven 13196B","1277 E Hampden Ave","Englewood","CO","80110","39.653179","-104.972687","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","5","3","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","5"
"FA0001024","PR0002300","DA3B5AOLF","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Second Creek Elementary","9950 Laredo Dr","Commerce City","CO","80022","39.913776","-104.995834","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0002800","PR0006134","DAVISK094","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Good Times Burgers and Frozen Custard","248 Metzler Dr","Castle Rock","CO","80104","39.40965881","-104.8599223","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","7"
"FA0003175","PR0011326","DAJDW3PBS","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Anthonys Pizza and Pasta","9234 Park Meadows Dr Ste 300","Lone Tree","CO","80124","39.55472072","-104.8818145","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","1","1","0","0","0","1","1","0","1","0","1","0","1","1","1","1","0","0","1","0","1","0","0","13"
"FA0001041","PR0003690","DAKZS688N","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Prairie View Middle School","12915 E 120th Ave","Henderson","CO","80640","39.827339","-105.021584","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0007680","PR0011274","DAIDIJWYQ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Limon y Sal","2400 E 88th Ave Unit J","Thornton","CO","80229","39.856339","-104.906631","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3"
"FA0001040","PR0003010","DALPIT7PA","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Prairie View High School","12909 E 120th Ave","Henderson","CO","80640","39.827339","-105.022133","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0008123","PR0007929","DAP036K2A","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Subway 63602","25791 E Smoky Hill Rd","Aurora","CO","80016",,,"2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2"
"FA0001034","PR0003296","DAVGGJU1M","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Landmark Academy","10566 Memphis St","Commerce City","CO","80022","39.914188","-105.021851","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FA0001219","PR0000308","DAGPKE9PP","Inspection, Routine","1085","Grocery Store (0 - 15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Arapahoe","Tri-County Health Department","Carniceria Latina","2272 S Chambers Rd","Aurora","CO","80014","39.675407","-104.809753","2018-10-12T00:00:00.000","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","3","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","6"
"FA0001005","PR0002315","DAKS9XTHI","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Pennock K thru 8 School","3707 Estrella St","Brighton","CO","80601","39.88475","-104.944214","2018-10-12T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2"
"FA0007710","PR0007435","DAG0T8NHV","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","500 Eatery","13001 E 17th Pl","Aurora","CO","80045","39.744556","-104.844009","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0003281","PR0011665","DAWGCG4EM","Inspection, Routine","1225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)","High Risk (4)","Food - Grocery","Douglas","Tri-County Health Department","JFE Snowfox KS075","12959 S Parker Rd","Parker","CO","80134-3447","39.47965","-104.76015","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001016","PR0000849","DAAMBTJFQ","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Very Low Risk (1)","Food - Institutions","Adams","Tri-County Health Department","Brighton High School/ Ye Olde Store","360 S 8th Ave","Brighton","CO","80601","39.856495","-105.00106","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3"
"FA0000385","PR0005577","DAHKJIOMA","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Adams","Tri-County Health Department","Taco Bell 28416","15450 E 104th Ave","Commerce City","CO","80022","39.801876","-104.973854","2018-10-12T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0010395","PR0011642","DAZBRTWJ8","Inspection, First Operational","1005","No fee license (K-12 schools, non-profit)","Very Low Risk (1)","Food - Restaurants","Adams","Tri-County Health Department","RCH By Cup","10601 Reunion Pkwy","Commerce City","CO","80022-0505","39.88873","-104.77994","2018-09-25T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0010385","PR0011628","DA1YCJR0U","Inspection, First Operational","1085","Grocery Store (0 - 15,000 sq. ft.)","Very Low Risk (1)","Food - Grocery","Douglas","Tri-County Health Department","Local The","19565 E Main St","Parker","CO","80138","39.51872","-104.76194","2018-09-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0006006","PR0001136","DA0217038","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Adams","Tri-County Health Department","Circle K 2741165","4500 E 74th Ave","Commerce City","CO","80022","39.849136","-104.980858","2019-01-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0002196","PR0001577","DAQF4HLSP","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Douglas","Tri-County Health Department","Ranch View Middle School","1731 W Wildcat Reserve Pkwy","Highlands Ranch","CO","80129","39.53146537","-105.0089953","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FA0007012","PR0006658","DACPVA3VA","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Douglas","Tri-County Health Department","Berry Blendz","17021 Lincoln Ave Unit D","Parker","CO","80134","39.53425265","-104.790743","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","0","0","1","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","8"
"FA0006227","PR0000175","DA7IIJYTC","Inspection, Routine","1265","Grocery Store w/ Deli (>15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Adams","Tri-County Health Department","Walmart 1231","9901 Grant St","Thornton","CO","80229","39.897053","-105.045647","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","3","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","5"
"FA0003149","PR0004128","DAYUFW5UX","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Kikka at Whole Foods Market","6853 S York St Ste 119","Centennial","CO","80122","39.592079","-104.961639","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"FA0000831","PR0001117","DAQH8JSLT","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Dairy Queen","780 S Colorado Blvd","Glendale","CO","80222","39.702347","-104.940529","2018-10-09T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3"
"FA0010431","PR0011714","DAUAFG1XK","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Top Dawg Food and Beverage","13801 Grant St Ste 501","Thornton","CO","80023-6621",,,"2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004935","PR0004788","DAP5FCZ6C","Inspection, Critical Item","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Salsa Brava Fresh Mexican Grill","52 W Springer Dr","Highlands Ranch","CO","80129","39.55973","-104.987991","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0002418","PR0002197","DABVBQ2G8","Inspection, Critical Item","1065","Restaurant (>200 seats)","High Risk (4)","Food - Restaurants","Adams","Tri-County Health Department","El Jardin Restaurant","6460 E 73rd Ave","Commerce City","CO","80022","39.849064","-104.992821","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0005403","PR0001074","DANLEAOZ0","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Spur of The Moment","8885 Spruce Mountain Rd","Larkspur","CO","80118","39.23221927","-104.884067","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","1","2","1","0","0","0","1","1","0","1","1","0","0","1","0","1","1","0","1","0","0","1","0","0","14"
"FA0005538","PR0002131","DA3NZ3L9D","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Subway","13692 E Iliff Ave Unit D","Aurora","CO","80014","39.674774","-104.832016","2018-08-28T00:00:00.000","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","6"
"FA0002251","PR0000392","DA9PNZOXL","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Douglas","Tri-County Health Department","Cherry Valley Elementary","9244 S Highway 83","Franktown","CO","80116","39.2279313","-104.6997378","2018-10-15T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0009216","PR0009917","DAOMB0VXM","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Los 3 Garcias Mexican Food","5175 W 68th Ave","Arvada","CO","80030","39.819758","-105.051872","2018-10-15T00:00:00.000","0","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","8","4","0","0","1","1","0","0","0","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","0","1","0","0","12"
"FA0001265","PR0000405","DANC0OAFW","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Chuck E Cheeses","1001 W Hampden Ave","Englewood","CO","80110","39.65337","-104.999428","2018-10-16T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","5","2","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5"
"FA0008969","PR0009393","DAX2OJNGE","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Grocery","Adams","Tri-County Health Department","Seven Eleven 37570A","8836 E 96th Ave","Henderson","CO","80640","39.8700676","-104.8856735","2018-10-16T00:00:00.000","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","8","6","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"FA0005109","PR0011575","DAT1SPOFC","Inspection, First Operational","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Restaurants","Arapahoe","Tri-County Health Department","Zoes Lounge","2893 S Broadway","Englewood","CO","80131-1524","39.66421","-104.98799","2018-10-16T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
