"permittype","permitnum","description","statuscurrent","applieddate","completeddate","applicant","fromlud","proposedlud","address","locationaddresses","locationcount","latitude","longitude","multipoint"
"LU / OP / Closure (LOC)","LOC2021-0069","Land Use Amendment","Approved","2021-04-30T00:00:00.000","2021-09-20T00:00:00.000","RICKLAN CONSTRUCTION","DC;DC","I-C;I-C","3660 WESTWINDS DR NE","3660 WESTWINDS DR NE;3690 WESTWINDS DR NE","2","51.10873202450371","-113.96859267891807","MULTIPOINT ((-113.968592678918 51.108732024504), (-113.97053120118 51.108779652756))"
"LU / OP / Closure (LOC)","LOC2021-0068","Land Use Amendment to accommodate MU-1","Approved","2021-04-29T00:00:00.000","2021-09-20T00:00:00.000","MTA URBAN DESIGN ARCHITECTURE INTERIOR DESIGN","C-N2","MU-1","3404 BOW TR SW","3404 BOW TR SW","1","51.04206876895116","-114.13644174529799","MULTIPOINT ((-114.136441745298 51.042068768951))"
"LU / OP / Closure (LOC)","LOC2021-0067","Land Use Amendment and Outline Plan","Submitted","2021-04-28T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","ANRI;ANRI;ANRI;ANRI","S-SPR;S-UN;S-CRI;R-G","21830 40 ST SE","22707 56 ST SE;22707 56 ST SE;21830 40 ST SE;21410 40 ST SE;21850 40 ST SE","5","50.84372280369701","-113.95234136106929","MULTIPOINT ((-113.952341361069 50.843722803697), (-113.952355490484 50.846554672898), (-113.963784623192 50.855126281084), (-113.964855301003 50.857787655743), (-113.963714983894 50.855090299347))"
"LU / OP / Closure (LOC)","LOC2021-0066",,"Cancelled","2021-04-26T00:00:00.000","2021-05-07T00:00:00.000",,,,"1009 24 AV NW","1009 24 AV NW","1","51.074163228399684","-114.08365062857165","MULTIPOINT ((-114.083650628572 51.0741632284))"
"LU / OP / Closure (LOC)","LOC2021-0065","Land Use Amendment to accomodate DC","Approved","2021-04-26T00:00:00.000","2022-04-13T00:00:00.000","CIVICWORKS","R-C2","DC","1531 33 AV SW","1531 33 AV SW","1","51.02388198116423","-114.09646701504198","MULTIPOINT ((-114.096467015042 51.023881981164))"
"LU / OP / Closure (LOC)","LOC2021-0064","Land Use Amendment to accomodate C-R2","Cancelled","2021-04-23T00:00:00.000","2021-05-26T00:00:00.000","TI STUDIOS","C-R2 f2.0","DC","100 ANDERSON RD SE","100 ANDERSON RD SE","1","50.95076218780573","-114.0654016842492","MULTIPOINT ((-114.065401684249 50.950762187806))"
"LU / OP / Closure (LOC)","LOC2021-0063","Land Use Amendment to accomodate R-CG","Approved","2021-04-22T00:00:00.000","2021-11-19T00:00:00.000","K5 DESIGNS","R-C1","R-CG","4107 17 AV SW","4107 17 AV SW","1","51.037652922890295","-114.14774884071535","MULTIPOINT ((-114.147748840715 51.03765292289))"
"LU / OP / Closure (LOC)","LOC2021-0062","Road Closure with Land Use Redesignation","Approved","2021-04-21T00:00:00.000","2021-09-17T00:00:00.000","CITY OF CALGARY - REAL ESTATE & DEVELOPMENT SERVICES","NO-LUD","C-COR2","2312 10 AV SW","2312 10 AV SW","1","51.04522979399749","-114.11511599560885","MULTIPOINT ((-114.115115995609 51.045229793997))"
"LU / OP / Closure (LOC)","LOC2021-0061","Land Use Amendment to accomodate R-CG","Approved","2021-04-16T00:00:00.000","2021-09-17T00:00:00.000",,"R-CG","R-CG","1229 20 AV NW","1229 20 AV NW","1","51.07041565845201","-114.08911430985722","MULTIPOINT ((-114.089114309857 51.070415658452))"
"LU / OP / Closure (LOC)","LOC2021-0060","Land Use Amendment to accommodate M-CG","Approved","2021-04-13T00:00:00.000","2022-01-18T00:00:00.000","NEW CENTURY DESIGN","R-C2","M-CG","2135 WESTMOUNT RD NW","2135 WESTMOUNT RD NW","1","51.05190796331494","-114.11003429984976","MULTIPOINT ((-114.11003429985 51.051907963315))"
"LU / OP / Closure (LOC)","LOC2021-0059","Land Use Amendment to accomodate R-CG","Approved","2021-04-12T00:00:00.000","2022-03-10T00:00:00.000","LES MARCH","R-C2","R-CG","2604 33 ST SW","2604 33 ST SW","1","51.0314448450341","-114.13530369824662","MULTIPOINT ((-114.135303698247 51.031444845034))"
"LU / OP / Closure (LOC)","LOC2021-0058","Land Use Amendment to accomodate R-CG","Approved","2021-04-12T00:00:00.000","2021-09-17T00:00:00.000","HORIZON LAND SURVEYS","R-C2","R-CG","2204 35 ST SW","2204 35 ST SW","1","51.034542739265255","-114.1381416369068","MULTIPOINT ((-114.138141636907 51.034542739265))"
"LU / OP / Closure (LOC)","LOC2021-0057","Land Use Amendment to accomodate R-CG","Approved","2021-04-12T00:00:00.000","2021-09-20T00:00:00.000","HORIZON LAND SURVEYS","R-C2","R-CG","1030 19 AV NW","1030 19 AV NW","1","51.06976082968981","-114.08462797703945","MULTIPOINT ((-114.084627977039 51.06976082969))"
"LU / OP / Closure (LOC)","LOC2021-0056","Land Use Amendment to accomodate C-COR3","Submitted","2021-04-09T00:00:00.000",,,"I-B","C-COR3","1243 48 AV NE","1243 48 AV NE","1","51.09575634788193","-114.03458220568679","MULTIPOINT ((-114.034582205687 51.095756347882))"
"LU / OP / Closure (LOC)","LOC2021-0055","Land Use Amendment to accomodate I-C","Cancelled","2021-04-09T00:00:00.000","2021-05-17T00:00:00.000","ROLOH INVESTMENTS LTD.","C-COR3 f1.0h30","I-C","1935 MCKNIGHT BV NE","1935 MCKNIGHT BV NE","1","51.09252091754249","-114.01327050851076","MULTIPOINT ((-114.013270508511 51.092520917542))"
"LU / OP / Closure (LOC)","LOC2021-0054","Land Use Amendment","Approved","2021-04-07T00:00:00.000","2021-08-11T00:00:00.000","SARINA DEVELOPMENTS","MU-1 f2.55h15;R-C2","MU-1;MU-1","1624 33 AV SW","1624 33 AV SW;1628 33 AV SW","2","51.024109622058106","-114.09849074326877","MULTIPOINT ((-114.098490743269 51.024109622058), (-114.09870789282 51.024109384903))"
"LU / OP / Closure (LOC)","LOC2021-0053","Land Use Amendment to accomodate R-CG","Approved","2021-04-05T00:00:00.000","2021-08-11T00:00:00.000","TRICOR DESIGN GROUP","R-C2","R-CG","3715 16 ST SW","3715 16 ST SW","1","51.021531997915055","-114.10067035958042","MULTIPOINT ((-114.10067035958 51.021531997915))"
"LU / OP / Closure (LOC)","LOC2021-0052","Land Use Amendment to accomodate I-C","Approved","2021-04-01T00:00:00.000","2021-08-04T00:00:00.000","OPUS CORPORATION","I-B f1.0h24","I-C","11 ROYAL VISTA DR NW","#1000 11 ROYAL VISTA DR NW;#3000 11 ROYAL VISTA DR NW;#2000 11 ROYAL VISTA DR NW;11 ROYAL VISTA DR NW","4","51.15016436322511","-114.20720209306009","MULTIPOINT ((-114.20720209306 51.150164363225), (-114.206463093888 51.149936435572), (-114.206843230222 51.149549211922), (-114.206466392291 51.150457825526))"
"LU / OP / Closure (LOC)","LOC2021-0051","Land Use Amendment to accomodate C-COR3","Cancelled","2021-03-31T00:00:00.000","2021-03-31T00:00:00.000",,"CR20-C20/R20","C-COR3","800 MACLEOD TR SE","800 MACLEOD TR SE","1","51.04539715791273","-114.05792721246148","MULTIPOINT ((-114.057927212461 51.045397157913))"
"LU / OP / Closure (LOC)","LOC2021-0050","Land Use Amendment to accomodate C-N1","Cancelled","2021-03-29T00:00:00.000","2021-03-29T00:00:00.000","JAYMAN BUILT","DC","C-N1","21 INVERNESS GR SE","21 INVERNESS GR SE","1","50.914686775079616","-113.96823665702142","MULTIPOINT ((-113.968236657021 50.91468677508))"
"LU / OP / Closure (LOC)","LOC2021-0049","Land Use Amendment to accomodate I-G","Approved","2021-03-24T00:00:00.000","2021-08-11T00:00:00.000","PATTISON OUTDOOR ADVERTISING","C-COR2 f2.0h24","I-G","134 FORGE RD SE","134 FORGE RD SE","1","50.99323879436071","-114.06087120936841","MULTIPOINT ((-114.060871209368 50.993238794361))"
"LU / OP / Closure (LOC)","LOC2021-0048","Land Use Amendment to accomodate I-G","Approved","2021-03-24T00:00:00.000","2022-02-23T00:00:00.000","FARMOR ARCHITECTURE","DC","I-G","1810 54 ST SE","1810 54 ST SE;1848 54 ST SE","2","51.03691677176054","-113.95538000155621","MULTIPOINT ((-113.955380001556 51.036916771761), (-113.954959040913 51.036064463238))"
"LU / OP / Closure (LOC)","LOC2021-0047","Land Use Amendment and Outline Plan","Approved","2021-03-23T00:00:00.000","2021-09-20T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","R-MH","R-G","8393 84 ST NE","7111 84 ST NE;7697 84 ST NE;8393 84 ST NE","3","51.11775455866064","-113.91213732487968","MULTIPOINT ((-113.91213732488 51.117754558661), (-113.912130054097 51.121489740084), (-113.912057425278 51.12966379427))"
"LU / OP / Closure (LOC)","LOC2021-0046","Land Use Amendment to accomodate R-CG","Cancelled","2021-03-18T00:00:00.000","2021-05-05T00:00:00.000",,"R-C2","R-CG","2231 16 ST SE","2231 16 ST SE","1","51.03385595378881","-114.02232658604355","MULTIPOINT ((-114.022326586044 51.033855953789))"
"LU / OP / Closure (LOC)","LOC2021-0045","Land Use Amendment to accomodate R-CG","Approved","2021-03-17T00:00:00.000","2021-08-11T00:00:00.000","SINCLAIR SIGNATURE HOMES","R-C2","R-CG","2710 21 ST SW","2710 21 ST SW","1","51.03002177945561","-114.11172082203133","MULTIPOINT ((-114.111720822031 51.030021779456))"
"LU / OP / Closure (LOC)","LOC2021-0044","Land Use Amendment to accomodate I-G","Approved","2021-03-15T00:00:00.000","2021-06-09T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC","I-G","7007 84 ST SE","7007 84 ST SE","1","50.98886000672342","-113.91224641083313","MULTIPOINT ((-113.912246410833 50.988860006723))"
"LU / OP / Closure (LOC)","LOC2021-0043",,"Approved","2021-03-12T00:00:00.000","2021-08-11T00:00:00.000","O2 PLANNING AND DESIGN","S-R;S-R","MU-1;MU-1","2539 33 AV SW","2539 33 AV SW;3435 CROWCHILD TR SW","2","51.023240306906466","-114.123807151279","MULTIPOINT ((-114.123807151279 51.023240306906), (-114.118239760729 51.023456756899))"
"LU / OP / Closure (LOC)","LOC2021-0042","Land Use Amendment and Outline Plan","Approved","2021-03-11T00:00:00.000","2021-09-28T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","R-2M;R-1s","R-G;R-G","7888 COUNTRY HILLS BV NE","7888 COUNTRY HILLS BV NE","1","51.15457439670279","-113.92982116635307","MULTIPOINT ((-113.929821166353 51.154574396703))"
"LU / OP / Closure (LOC)","LOC2021-0041","Land Use Amendment to accomodate I-C","Approved","2021-03-11T00:00:00.000","2021-08-11T00:00:00.000","C T M DESIGN SERVICES","I-B f1.0h18","I-C","11165 14 ST NE","11165 14 ST NE","1","51.15354471945351","-114.028387002364","MULTIPOINT ((-114.028387002364 51.153544719454))"
"LU / OP / Closure (LOC)","LOC2021-0040","Land Use Amendment to accomodate M-CG d89","Approved","2021-03-08T00:00:00.000","2022-01-18T00:00:00.000","PLANNING PROTOCOL 3","M-CG d72","M-CG","212 10A ST NW","212 10A ST NW","1","51.05301741372635","-114.08713809923412","MULTIPOINT ((-114.087138099234 51.053017413726))"
"LU / OP / Closure (LOC)","LOC2021-0039","Land Use Amendment to accomodate R-CG","Approved","2021-03-08T00:00:00.000","2021-09-17T00:00:00.000","DIVINE HARDWOOD FLOORING","R-C2","R-CG","245 40 AV NW","245 40 AV NW","1","51.088623792170914","-114.06726908613001","MULTIPOINT ((-114.06726908613 51.088623792171))"
"LU / OP / Closure (LOC)","LOC2021-0038","Belmont Land Use Redesignation","Approved","2021-03-05T00:00:00.000","2021-08-11T00:00:00.000","STANTEC CONSULTING","R-1N;R-2M","R-G;R-Gm","480 210 AV SW","480 210 AV SW;19600 SHERIFF KING ST SW","2","50.86321604453269","-114.06893849088839","MULTIPOINT ((-114.068938490888 50.863216044533), (-114.070631260966 50.875000930677))"
"LU / OP / Closure (LOC)","LOC2021-0037","Land use amendment to MU-1","Cancelled","2021-03-05T00:00:00.000","2022-04-25T00:00:00.000","INNURSKAPE PROJEKTS","NO-LUD","MU-1","306 19 ST NW","306 19 ST NW;310 19 ST NW","2","51.054845036409326","-114.10535555105736","MULTIPOINT ((-114.105355551057 51.054845036409), (-114.105355745165 51.054968294292))"
"LU / OP / Closure (LOC)","LOC2021-0036","Land use amendment to MU-1","Approved","2021-03-05T00:00:00.000","2021-09-20T00:00:00.000","INNURSKAPE PROJEKTS","R-C2","MU-1","206 19 ST NW","210 19 ST NW;214 19 ST NW;206 19 ST NW","3","51.05378822468504","-114.10535339555403","MULTIPOINT ((-114.105353395554 51.053788224685), (-114.105353632581 51.053911545479), (-114.105353158529 51.053664903888))"
"LU / OP / Closure (LOC)","LOC2021-0035",,"Cancelled","2021-03-04T00:00:00.000","2021-06-22T00:00:00.000",,"R-C1","DC","9 ROYAL BIRCH HL NW","9 ROYAL BIRCH HL NW","1","51.1475090723468","-114.2189192342332","MULTIPOINT ((-114.218919234233 51.147509072347))"
"LU / OP / Closure (LOC)","LOC2021-0034","Land Use Amendment to accomodate R-CG","Approved","2021-03-02T00:00:00.000","2021-08-11T00:00:00.000","LASTING LEGACIES","R-C2","R-CG","8104 46 AV NW","8104 46 AV NW","1","51.09420696226584","-114.202528986842","MULTIPOINT ((-114.202528986842 51.094206962266))"
"LU / OP / Closure (LOC)","LOC2021-0033","Land Use Amendment to accomodate R-C2","Approved","2021-02-26T00:00:00.000","2021-09-17T00:00:00.000","2117663 ALBERTA","R-C1","R-C2","3019 46 ST NW","3019 46 ST NW","1","51.07936182051513","-114.15575167014377","MULTIPOINT ((-114.155751670144 51.079361820515))"
"LU / OP / Closure (LOC)","LOC2021-0032","Land Use Amendment","Approved","2021-02-26T00:00:00.000","2021-07-09T00:00:00.000","CIVICWORKS","R-C1;R-C1","R-C1N;R-C1N","1922 10 AV NW","1924 10 AV NW;1922 10 AV NW","2","51.061437200661","-114.10604495492582","MULTIPOINT ((-114.106044954926 51.061437200661), (-114.105823125878 51.061441896547))"
"LU / OP / Closure (LOC)","LOC2021-0031","Land Use Amendment to accommodate DC","Approved","2021-02-25T00:00:00.000","2021-12-17T00:00:00.000","MANU CHUGH ARCHITECT","I-G","I-G","1119 46 AV SE","1119 46 AV SE;1123 46 AV SE","2","51.0120673441485","-114.03812067373187","MULTIPOINT ((-114.038120673732 51.012067344149), (-114.037703611409 51.012062364277))"
"LU / OP / Closure (LOC)","LOC2021-0030","Land Use Amendment to accomodate R-CG","Approved","2021-02-24T00:00:00.000","2021-08-10T00:00:00.000","NEW CENTURY DESIGN","R-C2","R-CG","2011 11 ST NW","2011 11 ST NW","1","51.06998377382102","-114.08751001317638","MULTIPOINT ((-114.087510013176 51.069983773821))"
"LU / OP / Closure (LOC)","LOC2021-0029","Land Use Amendment and Outline Plan","Approved","2021-02-24T00:00:00.000","2021-08-11T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","R-1s;R-2M","R-G;R-G","235 210 AV SW","235 210 AV SW","1","50.86297363757732","-114.05077762491312","MULTIPOINT ((-114.050777624913 50.862973637577))"
"LU / OP / Closure (LOC)","LOC2021-0028","Land Use Amendment to accomodate I-C","Approved","2021-02-23T00:00:00.000","2021-08-10T00:00:00.000","KUMLIN SULLIVAN ARCHITECTURE STUDIO","I-G","I-C","4640 MANHATTAN RD SE","4640 MANHATTAN RD SE","1","51.01144195620009","-114.05050678963433","MULTIPOINT ((-114.050506789634 51.0114419562))"
"LU / OP / Closure (LOC)","LOC2021-0027","Journey to Freedom Park","Approved","2021-02-19T00:00:00.000","2021-08-11T00:00:00.000","STANTEC ARCHITECTURE","S-FUD","S-R","1907 26 ST SE","1907 26 ST SE","1","51.036948161039525","-113.99717286242294","MULTIPOINT ((-113.997172862423 51.03694816104))"
"LU / OP / Closure (LOC)","LOC2021-0026","Land Use Amendment to accomodate DC","Approved","2021-02-18T00:00:00.000","2021-06-08T00:00:00.000","DOBBIN CONSULTING","R-C2","R-C2","1627 33 AV SW","1627 33 AV SW","1","51.02387957049185","-114.09870787517309","MULTIPOINT ((-114.098707875173 51.023879570492))"
"LU / OP / Closure (LOC)","LOC2021-0025","Land Use Amendment to accommodate Medical Clinic","Approved","2021-02-18T00:00:00.000",,,"M-C1","M-C1","1747 34 AV SW","1747 34 AV SW","1","51.02308838039439","-114.103203899106","MULTIPOINT ((-114.103203899106 51.023088380394))"
"LU / OP / Closure (LOC)","LOC2021-0024","Land Use Amendment to accomodate R-CG","Approved","2021-02-16T00:00:00.000","2021-08-11T00:00:00.000","SARA KARIMI AVVAL*","R-C2","R-CG","85 MONTROSE CR NE","85 MONTROSE CR NE","1","51.06831900725691","-114.04389206095018","MULTIPOINT ((-114.04389206095 51.068319007257))"
"LU / OP / Closure (LOC)","LOC2021-0023","Land Use Amendment to accomodate MU-1","Approved","2021-02-10T00:00:00.000","2021-09-20T00:00:00.000","CIVICWORKS","M-C2","MU-1","1706 33 ST SW","1706 33 ST SW","1","51.0395395618734","-114.13523203714917","MULTIPOINT ((-114.135232037149 51.039539561873))"
"LU / OP / Closure (LOC)","LOC2021-0022","Land Use Amendment to accomodate MU-1","Approved","2021-02-10T00:00:00.000","2021-09-20T00:00:00.000","CIVICWORKS","M-C2","MU-1","1744 33 ST SW","1744 33 ST SW","1","51.03870351665705","-114.1352309580444","MULTIPOINT ((-114.135230958044 51.038703516657))"
"LU / OP / Closure (LOC)","LOC2021-0021","Land Use Amendment to accomodate R-C2","Approved","2021-02-09T00:00:00.000","2021-09-17T00:00:00.000",,"R-C1","R-C2","8806 46 AV NW","8808 46 AV NW;8806 46 AV NW","2","51.09420779028532","-114.2139559161084","MULTIPOINT ((-114.213955916108 51.094207790285), (-114.213847190832 51.0942077195))"
"LU / OP / Closure (LOC)","LOC2021-0020","Land Use Amendment","Approved","2021-02-08T00:00:00.000","2021-08-10T00:00:00.000","CIVICWORKS","MU-1 f2.9h16;MU-1 f3.9h23","MU-1;MU-1","2460 23 ST NW","2460 23 ST NW;2464 23 ST NW;2468 23 ST NW;2103 24 AV NW;2107 24 AV NW","5","51.0738030490074","-114.11566494595063","MULTIPOINT ((-114.115664945951 51.073803049007), (-114.115761457438 51.073925725701), (-114.115890708011 51.074090001124), (-114.108296422343 51.074164552695), (-114.108555453915 51.074165094555))"
"LU / OP / Closure (LOC)","LOC2021-0019","Land Use Amendment to accomodate DC","Approved","2021-02-08T00:00:00.000","2021-08-10T00:00:00.000","CIVICWORKS","R-CG","R-CG","2404 22 ST NW","2404 22 ST NW","1","51.072877813389354","-114.1117727049958","MULTIPOINT ((-114.111772704996 51.072877813389))"
"LU / OP / Closure (LOC)","LOC2021-0018","Land Use Amendment to accomodate R-CG","Cancelled","2021-02-01T00:00:00.000","2021-09-16T00:00:00.000","SAVOY DESIGNS","R-C2","R-CG","299 NORTHMOUNT DR NW","299 NORTHMOUNT DR NW","1","51.09757578109986","-114.07741720839152","MULTIPOINT ((-114.077417208392 51.0975757811))"
"LU / OP / Closure (LOC)","LOC2021-0017","Land Use Amendment","Approved","2021-01-29T00:00:00.000","2021-08-11T00:00:00.000","CIVICWORKS","MU-2 f3.0h16;MU-2 f3.0h16;MU-2 f3.0h16;MU-2 f3.0h16;MU-2 f3.0h16;MU-2 f3.0h16","MU-2;MU-2;MU-2;MU-2;MU-2;MU-2","2206 33 AV SW","2226 33 AV SW;2206 33 AV SW;2222 33 AV SW;2212 33 AV SW;2216 33 AV SW;2202 33 AV SW","6","51.02409746134527","-114.11340157069603","MULTIPOINT ((-114.113401570696 51.024097461345), (-114.112351068531 51.024096237577), (-114.11313024061 51.02409767938), (-114.112614720532 51.024098078418), (-114.112913176517 51.024097844364), (-114.112126340589 51.024098458135))"
"LU / OP / Closure (LOC)","LOC2021-0016","Land Use Amendment to accomodate R-C2","Approved","2021-01-29T00:00:00.000","2021-11-19T00:00:00.000",,"DC","R-C2","2808 31 ST SW","2808 31 ST SW","1","51.02973609534276","-114.13247367637933","MULTIPOINT ((-114.132473676379 51.029736095343))"
"LU / OP / Closure (LOC)","LOC2021-0015","Land Use Amendment to accomodate S-FUD","Approved","2021-01-29T00:00:00.000","2021-06-22T00:00:00.000","STANTEC CONSULTING","S-FUD","DC","12525 52 ST SE","12525 52 ST SE;12655 52 ST SE","2","50.944925222458494","-113.95854350979658","MULTIPOINT ((-113.958543509797 50.944925222458), (-113.958521266081 50.941207894696))"
"LU / OP / Closure (LOC)","LOC2021-0014","Groupe Denux Bridgeland Redevelopment","Approved","2021-01-29T00:00:00.000","2022-01-18T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","DC","MU-1","108 9A ST NE","108 9A ST NE","1","51.05275675682218","-114.03884627125493","MULTIPOINT ((-114.038846271255 51.052756756822))"
"LU / OP / Closure (LOC)","LOC2021-0013","Land Use Amendment to accomodate DC","Approved","2021-01-26T00:00:00.000","2021-06-09T00:00:00.000","O2 PLANNING AND DESIGN","DC","DC","2566 FLANDERS AV SW","2566 FLANDERS AV SW","1","51.01675564219884","-114.12242288265267","MULTIPOINT ((-114.122422882653 51.016755642199))"
"LU / OP / Closure (LOC)","LOC2021-0012","Land Use Amendment to accomodate R-CG","Approved","2021-01-26T00:00:00.000","2021-06-08T00:00:00.000","NEW CENTURY DESIGN","R-C2","R-CG","4604 80 ST NW","4604 80 ST NW","1","51.09209849039778","-114.20353774223943","MULTIPOINT ((-114.203537742239 51.092098490398))"
"LU / OP / Closure (LOC)","LOC2021-0011","Land Use Amendment to accomodate R-C2","Approved","2021-01-26T00:00:00.000","2021-09-17T00:00:00.000",,"R-C1","R-C2","8102 47 AV NW","8102 47 AV NW;8104 47 AV NW","2","51.095100125557536","-114.20247485599941","MULTIPOINT ((-114.202474855999 51.095100125558), (-114.2025836115 51.09510010798))"
"LU / OP / Closure (LOC)","LOC2021-0010","Land Use Amendment to accomodate additional uses in the S-URP District (DC)","Approved","2021-01-21T00:00:00.000","2022-07-07T00:00:00.000","TI STUDIOS","S-URP","S-URP","3636 RESEARCH RD NW","3636 RESEARCH RD NW;3536 RESEARCH RD NW","2","51.086385090871886","-114.13825532073282","MULTIPOINT ((-114.138255320733 51.086385090872), (-114.13729739679 51.086388269355))"
"LU / OP / Closure (LOC)","LOC2021-0009","Land Use Amendment to accomodate S-FUD","Submitted","2021-01-21T00:00:00.000",,"PLANNING PROTOCOL 2","S-TUC","S-FUD","4727R 84 ST NE","4727R 84 ST NE","1","51.09462468025817","-113.91275952172423","MULTIPOINT ((-113.912759521724 51.094624680258))"
"LU / OP / Closure (LOC)","LOC2021-0008","Land Use Amendment to accomodate R-CG","Approved","2021-01-20T00:00:00.000","2021-09-17T00:00:00.000",,"DC","R-C2","2819 25 ST SW","2819 25 ST SW;2821 25 ST SW","2","51.02938327261584","-114.12098510485349","MULTIPOINT ((-114.120985104853 51.029383272616), (-114.12098619798 51.029315803328))"
"LU / OP / Closure (LOC)","LOC2021-0007","Land Use Amendment to accomodate S-R","Approved","2021-01-19T00:00:00.000","2021-09-20T00:00:00.000","CITY OF CALGARY (RECREATION)","S-FUD","S-R","9700 COUNTRY HILLS BV NW","9700 COUNTRY HILLS BV NW","1","51.15433688723988","-114.22589221259177","MULTIPOINT ((-114.225892212592 51.15433688724))"
"LU / OP / Closure (LOC)","LOC2021-0006","Land Use Amendment to accomodate M-CG","Approved","2021-01-15T00:00:00.000","2021-08-11T00:00:00.000","CIVICWORKS","M-CG d111","M-CG","415 31 AV NE","415 31 AV NE","1","51.08046823051037","-114.05361027795723","MULTIPOINT ((-114.053610277957 51.08046823051))"
"LU / OP / Closure (LOC)","LOC2021-0005","Land Use Amendment to accomodate R-CG","Approved","2021-01-15T00:00:00.000","2021-08-10T00:00:00.000","CIVICWORKS","R-C2","R-CG","462 20 AV NW","462 20 AV NW","1","51.07072770979296","-114.07086376390569","MULTIPOINT ((-114.070863763906 51.070727709793))"
"LU / OP / Closure (LOC)","LOC2021-0004","Land Use Amendment to accomodate R-CG","Approved","2021-01-15T00:00:00.000","2021-08-10T00:00:00.000","CIVICWORKS","R-CG","R-CG","1615 20 AV NW","1615 20 AV NW","1","51.07041654441702","-114.09809005411121","MULTIPOINT ((-114.098090054111 51.070416544417))"
"LU / OP / Closure (LOC)","LOC2021-0003","Land Use Amendment to accomodate MU-1","Approved","2021-01-15T00:00:00.000","2021-09-17T00:00:00.000","RICK BALBI ARCHITECT","R-2","MU-1","206 SADDLEBACK RD NE","198 SADDLEBACK RD NE;202 SADDLEBACK RD NE;206 SADDLEBACK RD NE","3","51.12663574088642","-113.94907301787197","MULTIPOINT ((-113.949073017872 51.126635740886), (-113.949187982895 51.126577358445), (-113.949307624001 51.126514483113))"
"LU / OP / Closure (LOC)","LOC2021-0002","Policy and Land Use Amendment","Refused","2021-01-08T00:00:00.000","2021-07-12T00:00:00.000","O2 PLANNING AND DESIGN","M-C2 f2.5;R-C2","M-C2;M-C2","1408 27 ST SW","1408 27 ST SW;1418 27 ST SW;1414 27 ST SW;1410 27 ST SW;1404 27 ST SW","5","51.041139034903836","-114.12646383042227","MULTIPOINT ((-114.126463830422 51.041139034904), (-114.126463668808 51.040733975217), (-114.126463708411 51.040868992135), (-114.126463762298 51.041004018023), (-114.126463870053 51.041274060802))"
"LU / OP / Closure (LOC)","LOC2021-0001","Land Use Amendment to accomodate M-H2","Cancelled","2021-01-05T00:00:00.000","2021-03-16T00:00:00.000","DAVID WATKIN ARCHITECT","C-N2","M-H2","7005 18 ST SE","7005 18 ST SE","1","50.99072470903528","-114.01569102587548","MULTIPOINT ((-114.015691025875 50.990724709035))"
"LU / OP / Closure (LOC)","LOC2020-0213","Land Use Amendment to accomodate R-CG","Approved","2020-12-23T00:00:00.000","2021-06-08T00:00:00.000","CIVICWORKS","R-C2","R-CG","231 25 AV NE","231 25 AV NE;235 25 AV NE","2","51.07504467778702","-114.05808117702828","MULTIPOINT ((-114.058081177028 51.075044677787), (-114.057918143823 51.075045396939))"
"LU / OP / Closure (LOC)","LOC2020-0212","Road Closure with Land Use Redesignation","Submitted","2020-12-22T00:00:00.000",,"BROWN & ASSOCIATES PLANNING GROUP","S-FUD;S-FUD;S-FUD;S-FUD;S-FUD;S-FUD","R-G;R-Gm;M-X2;S-SPR;S-UN;S-CRI","15353 14 ST NW","1600 144 AV NW;15655 14 ST NW;15353 14 ST NW","3","51.18342145218494","-114.10048735544659","MULTIPOINT ((-114.100487355447 51.183421452185), (-114.094760776582 51.196058462588), (-114.094764735643 51.191801946738))"
"LU / OP / Closure (LOC)","LOC2020-0211","Land Use Amendment to accomodate C-C2","Approved","2020-12-22T00:00:00.000","2021-07-09T00:00:00.000","BROWN & ASSOCIATES PLANNING GROUP","C-C2 f0.75h18","C-C2","125 MAHOGANY ST SE","125 MAHOGANY ST SE","1","50.89658253252497","-113.93942124432702","MULTIPOINT ((-113.939421244327 50.896582532525))"
"LU / OP / Closure (LOC)","LOC2020-0210","Land Use Amendment to accomodate R-CG","Cancelled","2020-12-22T00:00:00.000","2021-06-17T00:00:00.000","K5 DESIGNS","R-C1","R-CG","247 MARGATE CL NE","255 MARGATE CL NE;247 MARGATE CL NE","2","51.061250983724925","-113.97365746977925","MULTIPOINT ((-113.973657469779 51.061250983725), (-113.973307689379 51.06122559835))"
"LU / OP / Closure (LOC)","LOC2020-0209","Land Use Amendment to accomodate R-CG","Approved","2020-12-22T00:00:00.000","2021-04-16T00:00:00.000","TRICOR DESIGN GROUP","R-C2","R-CG","2717 15 AV SE","2717 15 AV SE","1","51.03947846793877","-113.99681773028414","MULTIPOINT ((-113.996817730284 51.039478467939))"
