"uid","name","description","provenance","type","category","tags","url","api_endpoint","creation_date","last_metadata_updated_date","last_data_updated_date","derived_view","visits","downloads","row_count","column_count","license","attribution","attribution_link","parent_uid","timedate_howdataiscollected","timedate_updatefrequency","timedate_temporalresolution","timedate_creationdate","licenseattribution_licenseurl","datasupplier_businessunit","additionalinformation_sourceurl","timedate_timeperiodcovered","timedate_temporalstartdate","datasupplier_organization","geospatialinformation_mapprojection","geospatialinformation_datasetcontainsgeospatialinformation","timedate_dateoflastupdate"
"wi52-6nx6","Top 100 Licensed Dog Breeds","Dog breed information is reported by dog owner upon licensing. Calgary Animal Services does not verify breed info or require proof of breed when collecting this information. Breed info data collected and housed by Animal Services is therefore unvetted and unconfirmed. Top 100 breeds are based on primary reported breed but do include both purebred and mixed breeds.","official","dataset","Demographics","breed,dog,licensed","https://data.calgary.ca/d/wi52-6nx6","https://data.calgary.ca/resource/wi52-6nx6.json","2020-11-13T18:13:32.000","2022-08-09T20:05:47.000","2022-08-09T20:05:52.000","false","548","71","1392","4","See Terms of Use","The City of Calgary",,,,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Community Standards",,,"April 2021","The City of Calgary",,"No",
"64vj-fjin","Municipal Development Plan Urban Structure","Municipal Development Plan Map 1.
The geospatial information used to create the Municipal Development Plan (MDP) maps is intended for visualization at a citywide scale. The maps provide both direct and conceptual-level support for many of the policies defined throughout the MDP. The geospatial information is representative of the themes shown at the time of the MDP’s approval and in most cases, has not been updated since. Those amendments that have been made are in accordance with the bylaw amendment process and are on record at City Clerks.","official","map","Base Maps","mdp","https://data.calgary.ca/d/64vj-fjin","https://data.calgary.ca/resource/64vj-fjin.json","2018-08-20T15:46:28.000","2021-10-20T20:09:54.000","2021-10-21T22:28:22.000","true","362","53",,,"See Terms of Use","The City of Calgary",,"gtyk-57ky",,,,,,,,,,,,,
"7t9h-2z9s","City Boundary","Calgary city limits","official","map","Base Maps","mdp","https://data.calgary.ca/d/7t9h-2z9s","https://data.calgary.ca/resource/7t9h-2z9s.json","2016-08-17T13:47:10.000","2021-07-26T21:44:58.000","2022-03-31T22:02:38.000","true","24507","2893",,,"See Terms of Use","The City of Calgary",,"erra-cqp9",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Corporate Analytics and Innovation",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"fr8b-ecfn","2017 Normalized Bike 16h Volumes","The data in this map are 2-way volumes collected on a single weekday in 2017, normalized to represent average September/October volume. Factors were calculated based on 10 automated count stations.","official","dataset","Transportation/Transit",,"https://data.calgary.ca/d/fr8b-ecfn","https://data.calgary.ca/resource/fr8b-ecfn.json","2018-03-15T16:14:24.000","2021-08-03T15:32:21.000","2018-03-15T17:24:32.000","false","123","108","342","5","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning","http://www.calgary.ca/Transportation/TP/Documents/cycling/2017-Centre-City-Normalized-Bicycle-Volume-Map.pdf",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"yjnf-d4r8","Healthy Rivers Sub Watersheds","The polygons delineate the boundaries of each of the major sub-watersheds within City of Calgary boundaries. These include Bow River Direct, Elbow River, Fish Creek, Nose Creek, Pine Creek and Shepard Wetland/Western Headworks Canal. The sub-watersheds delineate the major drainage areas within The City. Polygons should be layered over an orthophoto of Calgary, with the rivers, creeks and streams visible. This data is updated on an as needed basis by Watershed Strategy and has been simplified for viewing purposes.","official","dataset","Environment","bow river direct,elbow river,fish creek,nose creek,pine creek and shepard wetland/western headworks canal,risk","https://data.calgary.ca/d/yjnf-d4r8","https://data.calgary.ca/resource/yjnf-d4r8.json","2021-07-26T14:38:20.000","2021-11-04T15:51:50.000","2021-07-26T14:44:35.000","false","355","30","6","3","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"prtj-9a43","Pets Impound Outcomes Pie chart","","official","chart","Services and Amenities",,"https://data.calgary.ca/d/prtj-9a43","https://data.calgary.ca/resource/prtj-9a43.json","2018-06-06T22:57:19.000","2020-02-20T22:44:11.000","2022-08-09T20:05:45.000","true","184","8",,,"See Terms of Use","The City of Calgary",,"jmrf-j94e",,,,,,,,,,,,,
"uakx-msi7","Parks Seating Map","Identifies the types of Seating maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.  Seating types include parks and memorial benches, picnic tables, bleachers, and games tables.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/uakx-msi7","https://data.calgary.ca/resource/uakx-msi7.json","2018-05-23T21:45:16.000","2022-05-25T19:41:29.000","2022-08-25T14:10:40.000","true","281","31",,,"See Terms of Use","The City of Calgary",,"ikeb-n5bc",,,,,,,,,,,,,
"vx7i-imww","Tuesday March 30 SW","To look up your address, download a calendar, or get a reminder for your next pickup date, visit:  <a href=""http://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Day-Schedule.aspx"">Garbage, recycling and composting pickup schedule</a>
This dataset is a compilation of residential schedules for the entire city for black, blue and green bin collection. (Updated to include Summer and Winter Collection schedules).","official","map","Services and Amenities",,"https://data.calgary.ca/d/vx7i-imww","https://data.calgary.ca/resource/vx7i-imww.json","2021-03-19T17:54:15.000","2021-03-19T20:47:12.000","2022-08-27T23:44:38.000","true","221","38",,,"See Terms of Use","The City of Calgary",,"jq4t-b745",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","http://www.calgary.ca/UEP/WRS/Pages/Garbage-collection-information/Residential-services/Garbage-Day-Schedule.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes","Nov 19, 2018"
"4uie-p5fg","Parks Water Delivery Coverage","Identifies the coverage area of the Irrigation system (WATER DELIVERY SYSTEM) maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","dataset","Recreation and Culture",,"https://data.calgary.ca/d/4uie-p5fg","https://data.calgary.ca/resource/4uie-p5fg.json","2016-10-14T21:09:43.000","2022-08-25T14:16:56.000","2022-08-25T14:17:19.000","false","105","93","2629","17","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"maew-f6tk","Lanelines","This dataset was created for visually locating lanelines.","official","dataset","Health and Safety","arterial,bike lane,neighbourhoood play,residential,shoulder,turn bay,yield line","https://data.calgary.ca/d/maew-f6tk","https://data.calgary.ca/resource/maew-f6tk.json","2018-05-24T20:43:43.000","2022-08-26T20:30:17.000","2022-08-26T20:30:25.000","false","575","245","1501","12","See Terms of Use",,,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads",,,,"The City of Calgary","WGS84/Web Mercator","Yes",
"seqt-d3id","Census by Ward 2019","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one councillor.","official","dataset","Demographics","census,population","https://data.calgary.ca/d/seqt-d3id","https://data.calgary.ca/resource/seqt-d3id.json","2019-08-30T22:51:41.000","2022-03-08T14:42:06.000","2019-09-03T15:59:21.000","false","795","192","14","137","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"set9-futw","Civic Census by Community and Dwelling Structure","Community-level tabulations of annual census counts of residents, dwellings, and dwelling occupancy, categorized by dwelling structure type. Community boundaries can change over time. These results are based on the community boundaries at the time of data collection in each year.","official","dataset","Demographics","census,population","https://data.calgary.ca/d/set9-futw","https://data.calgary.ca/resource/set9-futw.json","2018-07-16T22:33:00.000","2022-08-02T21:19:29.000","2019-09-03T16:46:26.000","false","1466","396","26890","16","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,"1998-present",,"The City of Calgary",,"No",
"iepb-ykvd","Annual Economic Indicators","This annual report contains comments, analysis and statistical illustrations of a set of economic indicators monitored by Corporate Economics that inform our forecasts.","official","dataset","Business and Economic Activity","building permits,economic,economy,housing starts,inflation rate,retail sales,unemployment,wage","https://data.calgary.ca/d/iepb-ykvd","https://data.calgary.ca/resource/iepb-ykvd.json","2020-02-13T22:19:32.000","2022-08-25T20:59:02.000","2022-08-25T20:59:07.000","false","878","162","64","15","See Terms of Use","The City of Calgary","https://www.calgary.ca/cfod/finance/Pages/Corporate-Economics/Current-Economic-Analysis.aspx",,,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Finance",,,,"The City of Calgary",,"No",
"cqiv-q7en","Accessible Pedestrian Traffic Signals","This dataset contains the locations of traffic signals that are maintained by the City of Calgary. For more information, see http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Traffic-signals-and-streetlights/Traffic-signals.aspx","official","map","Health and Safety",,"https://data.calgary.ca/d/cqiv-q7en","https://data.calgary.ca/resource/cqiv-q7en.json","2018-05-30T15:20:05.000","2021-04-01T22:17:54.000","2022-08-28T11:25:45.000","true","273","72",,,"See Terms of Use","The City of Calgary",,"qr97-4jvx",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Roads","http://www.calgary.ca/Transportation/Roads/Pages/Traffic/Traffic-signals-and-streetlights/Traffic-signals.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"pypc-8664","Calgary Park and Bike Map","Avoid downtown parking fees, exercise regularly, bypass traffic congestion, and discover Calgary's river pathways and bikeways. Seven Park and Bike sites are located five to eight kilometres from downtown Ca​lgary. They feature direct access from major roads and great connections to river pathways. For more information see: <a href=""http://www.calgary.ca/Transportation/TP/Pages/Cycling/Bicycle-Parking/Calgary-Park-N-Bike-sites.aspx"" target=""_blank"" rel=""nofollow external"">http://www.calgary.ca/Transportation/TP/Pages/Cycling/Bicycle-Parking/Calgary-Park-N-Bike-sites.aspx</a>","official","map","Transportation/Transit",,"https://data.calgary.ca/d/pypc-8664","https://data.calgary.ca/resource/pypc-8664.json","2018-02-22T20:24:47.000","2019-07-08T22:11:45.000","2018-01-22T21:57:35.000","true","980","23",,,"See Terms of Use","The City of Calgary",,"jw79-78tx",,,,,,,,,,,,,
"jw79-78tx","Calgary Park and Bike Sites","Avoid downtown parking fees, exercise regularly, bypass traffic congestion, and discover Calgary's river pathways and bikeways. Seven Park and Bike sites are located five to eight kilometres from downtown Ca​lgary. They feature direct access from major roads and great connections to river pathways. For more information see: http://www.calgary.ca/Transportation/TP/Pages/Cycling/Bicycle-Parking/Calgary-Park-N-Bike-sites.aspx","official","dataset","Transportation/Transit","bicycle,bike,parking","https://data.calgary.ca/d/jw79-78tx","https://data.calgary.ca/resource/jw79-78tx.json","2018-01-22T21:57:32.000","2019-12-16T23:01:42.000","2018-01-22T21:57:35.000","false","1301","270","7","16","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning","http://www.calgary.ca/Transportation/TP/Pages/Cycling/Bicycle-Parking/Calgary-Park-N-Bike-sites.aspx",,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"39t3-dqne","Calgary.ca Web Analytics Top Downloads Past 30 Days","The top 100 files downloaded from City of Calgary web pages over the past 30 days.","official","dataset","Help and Information","web,analytics,traffic,calgary.ca,webpage,page,download","https://data.calgary.ca/d/39t3-dqne","https://data.calgary.ca/resource/39t3-dqne.json","2017-08-23T20:46:44.000","2022-08-28T13:59:20.000","2022-08-28T13:59:39.000","false","456","104","100","5","See Terms of Use","The City of Calgary",,,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Customer Service and Communications",,"Last 30 days",,"The City of Calgary",,"No",
"47n4-7xs9","2048 RTM Road Network Scenario","","official","filter",,,"https://data.calgary.ca/d/47n4-7xs9","https://data.calgary.ca/resource/47n4-7xs9.json","2019-02-06T16:26:12.000","2020-02-20T22:42:33.000","2019-02-06T16:21:36.000","true","118","94","24854",,"See Terms of Use","City of Calgary",,"gvs2-78b3",,,,,,,,,,,,,
"nbvc-tcpa","Annual Building Permit Values","Building permit applications made to The City of Calgary's Planning & Development department. Visit the Calgary.ca <a href=""http://www.calgary.ca/PDA/pd/Pages/Permits/Building-permits/Building-permit-process-frequently-asked-questions.aspx"">building permit process FAQ</a> to learn more about The City's building permit process.","official","chart","Business and Economic Activity",,"https://data.calgary.ca/d/nbvc-tcpa","https://data.calgary.ca/resource/nbvc-tcpa.json","2018-03-07T22:17:38.000","2021-06-30T21:36:16.000","2022-08-28T15:05:19.000","true","392","10",,,"See Terms of Use","The City of Calgary",,"c2es-76ed",,,,,,,,,,,,,
"nqvk-6utm","Water Backup Requests","Public Service Requests submitted via 311 from 2012 to present. 

For more information on 311 Calgary, or to submit a request, visit http://www.calgary.ca/CFOD/CSC/Pages/311.aspx","official","map","Services and Amenities",,"https://data.calgary.ca/d/nqvk-6utm","https://data.calgary.ca/resource/nqvk-6utm.json","2020-05-25T22:14:34.000","2020-05-25T22:34:30.000","2022-08-28T13:54:36.000","true","49","0",,,"See Terms of Use","The City of Calgary",,"iahh-g8bj",,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Customer Service and Communications",,"2012-present",,"The City of Calgary","EPSG:4326 WGS84","Yes",
"99ya-d7e4","Community Map of Calgary Business Licences","This file includes the licensed businesses in the City of Calgary. Data fields include: Trade name, Business Location, Creation Date, Status, Licence Type and Community District of the business. All businesses created before October 7, 1994 reflect this date as their anniversary date. Not all business require a municipal licence but may still require licensing, permits or inspections from other regulatory bodies. For more information on business licensing, visit: https://www.calgary.ca/PDA/pd/Pages/myBusiness/changes-to-your-business.aspx.","official","map","Business and Economic Activity",,"https://data.calgary.ca/d/99ya-d7e4","https://data.calgary.ca/resource/99ya-d7e4.json","2019-10-22T21:03:22.000","2022-03-21T20:58:49.000","2022-08-28T14:05:58.000","true","1746","35",,,"See Terms of Use","The City of Calgary",,"vdjc-pybd",,"Monthly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Community Standards","http://publicaccess.calgary.ca/lldm01/livelink.exe?func=ccpa.general&msgID=PsAKssqgyP&msgAction=Download Business Licence Bylaw",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"m9y7-ui7j","Calgary Public Library Locations and Hours","A list of all Calgary Public Library locations and their hours of operation.","official","dataset","Recreation and Culture","hours,library,location","https://data.calgary.ca/d/m9y7-ui7j","https://data.calgary.ca/resource/m9y7-ui7j.json","2016-11-28T16:03:19.000","2021-07-27T15:08:18.000","2016-11-28T16:16:55.000","false","12390","563","18","28","See Terms of Use","Calgary Public Library",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Other - Not City of Calgary",,,,"Other",,"Yes",
"94wb-umnh","Parks Water Features","This dataset identifies the man-made Water Bodies on lands under Calgary Parks Stewardship.","official","dataset","Recreation and Culture",,"https://data.calgary.ca/d/94wb-umnh","https://data.calgary.ca/resource/94wb-umnh.json","2016-10-14T21:58:53.000","2022-08-25T14:16:53.000","2022-06-23T14:17:45.000","false","181","90","101","12","See Terms of Use","The City of Calgary",,,,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","http://www.calgary.ca/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"hx3y-g7b6","Parks Water Delivery Coverage","Identifies the coverage area of the Irrigation system (WATER DELIVERY SYSTEM) maintained by Calgary Parks or located on lands under Calgary Parks Stewardship.","official","map","Recreation and Culture","parks,water","https://data.calgary.ca/d/hx3y-g7b6","https://data.calgary.ca/resource/hx3y-g7b6.json","2016-10-14T21:09:19.000","2020-11-12T15:17:43.000","2022-08-25T14:17:19.000","true","260","70",,,"See Terms of Use","The City of Calgary",,"4uie-p5fg",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"3w3f-xmh4","Truck Routes","A digital graphical representation of truck routes within Calgary.","official","map","Transportation/Transit","access,hazardous,restricted,truck","https://data.calgary.ca/d/3w3f-xmh4","https://data.calgary.ca/resource/3w3f-xmh4.json","2016-10-22T19:41:32.000","2022-07-12T15:50:32.000","2021-09-03T22:30:19.000","true","598","130",,,"See Terms of Use","The City of Calgary",,"yqm7-vj8i",,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"ns4k-q38k","Playground equipment map","Playground equipment maintained by Calgary Parks or located on lands under Calgary Park’s stewardship.","official","map","Recreation and Culture",,"https://data.calgary.ca/d/ns4k-q38k","https://data.calgary.ca/resource/ns4k-q38k.json","2021-07-12T21:38:33.000","2021-07-12T22:08:34.000","2022-08-22T17:31:26.000","true","353","0",,,"See Terms of Use","The City of Calgary",,"bdu9-amk8",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"6dp3-m6wb","Response Time for a Waste & Recycling Service Request","Average Response Time for a Waste & Recycling Service Request is the average number of days a customer waits to receive an initial response after submitting a service request.  This measure can be affected by factors such as extreme weather and changes to programs. In 2017, there was an increase in service requests which were related to the rollout of the Green Cart Program.","official","chart","Help and Information",,"https://data.calgary.ca/d/6dp3-m6wb","https://data.calgary.ca/resource/6dp3-m6wb.json","2021-02-11T20:40:44.000","2021-02-18T17:51:00.000","2022-06-20T22:08:39.000","true","115","0",,,"See Terms of Use","The City of Calgary",,"nfvn-x8e2",,"Annual",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Waste and Recycling Services","https://www.calgary.ca/cfod/finance/plans-budgets-and-financial-reports/plans-and-budget-2019-2022/financial-reports/business-plans-budgets-accountability-reports.html",,,"The City of Calgary",,"No",
"i3bh-4mvd","Deciduous and evergreen trees, by mature size","Information about Calgary's urban forest, including the locations and types of trees on public land. To learn more, visit the <a href=""https://maps.calgary.ca/TreeSchedule/"">Urban Forest Management map</a>.","official","chart","Environment",,"https://data.calgary.ca/d/i3bh-4mvd","https://data.calgary.ca/resource/i3bh-4mvd.json","2018-01-18T23:57:21.000","2021-02-02T20:38:47.000","2022-08-22T21:04:02.000","true","270","13",,,"See Terms of Use","The City of Calgary",,"tfs4-3wwa",,,,,,,,,,,,,
"yi6d-a7q5","Policy Plan Boundaries","A policy plan boundary defines the area that is covered by a policy plan document. This includes Area Redevelopment Plans (ARP), Area Structure Plans (ASP), Community Plans, Regional Policy Plans, Regional Context Studies, Intermunicipal Development Plans, Station Area Plans, Design Briefs, Special Studies and other Policy Plans.","official","dataset","Government","mdp,planning","https://data.calgary.ca/d/yi6d-a7q5","https://data.calgary.ca/resource/yi6d-a7q5.json","2018-06-08T16:19:53.000","2022-08-01T08:01:56.000","2022-08-01T08:02:00.000","false","449","165","165","7","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Planning and Development",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
"4j3a-tqdp","mdp","Calgary city limits","official","map","Base Maps","mdp","https://data.calgary.ca/d/4j3a-tqdp","https://data.calgary.ca/resource/4j3a-tqdp.json","2019-12-03T21:55:36.000","2019-12-03T21:55:36.000","2022-03-31T22:02:38.000","true","527","74",,,"See Terms of Use","The City of Calgary",,"erra-cqp9",,,,,"https://data.calgary.ca/stories/s/u45n-7awa/","Corporate Analytics and Innovation","http://www.calgary.ca/",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"rmad-dcwz","Census By Ward 2002","Census data is an official count of dwelling units and population within those units. The data is physically collected and may be supplemented with other information such as the periodic age/gender distribution data. This additional data allows for better interpretation of the population statistics. Data is presented by ward boundaries, the electoral areas represented by one Alderman.","official","dataset","Demographics",,"https://data.calgary.ca/d/rmad-dcwz","https://data.calgary.ca/resource/rmad-dcwz.json","2016-10-30T01:15:25.000","2021-08-03T15:57:55.000","2016-10-30T01:15:48.000","false","85","222","14","128","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary","EPSG:4326 WGS84","Yes","n/a"
"g53d-yj3y","Citywide Land Cover Classification Map","","official","map","Environment",,"https://data.calgary.ca/d/g53d-yj3y","https://data.calgary.ca/resource/g53d-yj3y.json","2018-05-10T16:54:48.000","2020-11-25T21:45:18.000","2021-09-27T21:14:49.000","true","1401","41",,,"See Terms of Use","The City of Calgary",,"as2i-6z3n",,,,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks",,,,"The City of Calgary",,,
"tcwg-fcae","Cemetery Burial Records","City owned cemeteries.","official","dataset","Services and Amenities","burial,cemetery,interment,name","https://data.calgary.ca/d/tcwg-fcae","https://data.calgary.ca/resource/tcwg-fcae.json","2018-06-18T22:49:09.000","2022-08-28T01:31:06.000","2022-08-28T01:31:31.000","false","8422","1031","148039","21","See Terms of Use","The City of Calgary",,,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Parks","http://www.calgary.ca/CSPS/Parks/Pages/Cemeteries/home.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"2bak-dk2r","Calgary.ca Web Analytics Past 30 Days","The top 250 City of Calgary web pages based on visits over the past 30 days.","official","dataset","Help and Information","web,analytics,traffic,calgary.ca,webpage,page","https://data.calgary.ca/d/2bak-dk2r","https://data.calgary.ca/resource/2bak-dk2r.json","2017-07-17T22:39:50.000","2022-08-28T13:59:13.000","2022-08-28T13:59:26.000","false","340","105","250","6","See Terms of Use","The City of Calgary",,,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Customer Service and Communications",,"Last 30 days",,"The City of Calgary",,"No",
"j6xz-k6bj","General Election 2021 - Public School Board by Ward (Advance Vote)","Advance voting station results of the 2021 Election. Public School Board results by ward and voting station.","official","dataset","Government","election,vote,voting","https://data.calgary.ca/d/j6xz-k6bj","https://data.calgary.ca/resource/j6xz-k6bj.json","2021-11-24T16:17:44.000","2022-08-02T21:19:28.000","2021-11-24T16:24:05.000","false","64","39","210","40","See Terms of Use",,,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,,,"The City of Calgary",,"No",
"5843-8tyj","Assessment Subproperty Use Codes","Descriptions of the various subproperty use codes for Assessment.
*For Property Assessment data, please visit <a href=""https://data.calgary.ca/Government/Property-Assessments/6zp6-pxei"">Property Assessments</a>","official","dataset","Help and Information","assessment,code,subproperty,sub property,sub-property","https://data.calgary.ca/d/5843-8tyj","https://data.calgary.ca/resource/5843-8tyj.json","2021-10-14T15:23:19.000","2022-06-06T17:29:09.000","2021-10-28T18:01:11.000","false","143","57","277","2","See Terms of Use","The City of Calgary",,,,"Irregular",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Assessment","https://www.calgary.ca/ca/city-manager/about-us/our_services/service-property-assessment.html",,,"The City of Calgary",,"No",
"hxeu-d57b","Central Business District Cordon Count 2014","Every year in May, The City conducts the Central Business District (CBD) cordon count. The cordon count is performed at 31 locations around the CBD over a three week time period, collecting data on how people travel into and out of downtown Calgary. The CBD cordon circles the downtown with the Bow River to the north and the railway tracks to the south and from 11 Street in the west to the Elbow River in the east. For additional information on cordon counts, see <a href=""http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx"">Central Business District Cordon Count</a>.
*Attachment is a summary of the inbound and outbound totals and mode of travel.*","official","dataset","Transportation/Transit","bike,business,car,cordon,count,district,pedestrian,transit,travel,vehicle","https://data.calgary.ca/d/hxeu-d57b","https://data.calgary.ca/resource/hxeu-d57b.json","2016-11-01T21:38:52.000","2022-03-08T14:48:30.000","2019-01-10T22:03:14.000","false","626","127","29","8","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Transportation Planning"," http://www.calgary.ca/Transportation/TP/Pages/Planning/Transportation-Data/Central-Business-District-Cordon-Count.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"ehvy-b4t6","Police Service Locations","Locations of Calgary Police Service offices","official","map","Health and Safety",,"https://data.calgary.ca/d/ehvy-b4t6","https://data.calgary.ca/resource/ehvy-b4t6.json","2017-10-10T15:26:17.000","2021-09-08T23:33:27.000","2022-08-02T00:00:47.000","true","4223","42",,,"See Terms of Use","The City of Calgary",,"ap4r-bav3",,,,,,,,,,,,,
"rmai-qvzh","Civic Census Results 1958-2019","The City of Calgary has been conducting the annual Civic Census since 1958. View the citywide and ward-level counts of dwelling units and residents over the past 60 years.","official","dataset","Demographics","census,population","https://data.calgary.ca/d/rmai-qvzh","https://data.calgary.ca/resource/rmai-qvzh.json","2018-07-17T19:37:31.000","2022-08-02T21:19:31.000","2019-09-03T17:31:06.000","false","5057","1617","701","8","See Terms of Use","The City of Calgary",,,,"None",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","City Clerk's Office",,"1958-present",,"The City of Calgary",,"No",
"idqm-2ar5","Water Main Breaks Map","","official","map","Environment",,"https://data.calgary.ca/d/idqm-2ar5","https://data.calgary.ca/resource/idqm-2ar5.json","2018-07-17T21:23:58.000","2022-01-20T22:13:16.000","2022-08-22T15:30:48.000","true","658","54",,,"See Terms of Use","The City of Calgary",,"dpcu-jr23",,"Weekly",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Water Resources and Water Services","http://www.calgary.ca/UEP/Water/Pages/construction-projects/Water-main-repairs-and-maintenance/water-outages.aspx",,,"The City of Calgary","WGS84/Web Mercator","Yes",
"hpnd-riq4","Calgary Transit Routes","This is a map layer representing the routes in the <a href=""https://data.calgary.ca/Transportation-Transit/Calgary-Transit-Scheduling-Data/npk7-z3bj"">Calgary Transit Scheduling dataset</a>. For more information on the General Transit Feed Specification <a href=""https://developers.google.com/transit/gtfs/reference/"">click here</a>. A dataset of <a href=""https://data.calgary.ca/Transportation-Transit/Calgary-Transit-Stops/muzh-c9qc"">Calgary Transit Stops</a> is also available for download.","official","dataset","Transportation/Transit","brt,bus,gtfs,lrt,route","https://data.calgary.ca/d/hpnd-riq4","https://data.calgary.ca/resource/hpnd-riq4.json","2018-09-07T22:16:58.000","2022-08-28T16:01:08.000","2022-08-28T16:01:12.000","false","5628","1214","270","4","See Terms of Use","The City of Calgary",,,,"Daily",,,"https://data.calgary.ca/d/Open-Data-Terms/u45n-7awa","Calgary Transit",,,,"The City of Calgary","EPSG:4326 WGS84","Yes",
