"incident_info","description","start_dt","modified_dt","quadrant","longitude","latitude","count","id","point"
" Northbound Barlow Trail at Airport Trail NE ","Two vehicle incident. Blocking the right lanes","2022-08-12T15:57:05.000","2022-08-12T17:32:46.000","NE","-114.001605001498","51.13865880700894","1","2022-08-12T15:57:0551.13865880700894-114.001605001498","POINT (-114.001605001498 51.13865880700894)"
" Barlow Trail at 26 Street SE ","Two vehicle incident. Blocking the right lane","2022-08-12T15:47:30.000","2022-08-12T15:59:59.000","NW","-113.99693014956948","51.03773377720084","1","2022-08-12T15:47:3051.03773377720084-113.99693014956948","POINT (-113.99693014956948 51.03773377720084)"
" 32 Avenue and 12 Street NE ","Two vehicle incident. Blocking the left lanes","2022-08-12T15:21:50.000","2022-08-12T15:23:29.000","NW","-114.03011422022645","51.08153751505559","1","2022-08-12T15:21:5051.08153751505559-114.03011422022645","POINT (-114.03011422022645 51.08153751505559)"
" Northbound Blackfoot Trail and 53 Avenue SE ","Traffic incident. Blocking the right lane","2022-08-12T12:04:08.000","2022-08-12T12:07:00.000","SE","-114.04887058451155","51.00594521543884","1","2022-08-12T12:04:0851.00594521543884-114.04887058451155","POINT (-114.04887058451155 51.00594521543884)"
" Southland Drive and Oakfield Drive SW ","Two vehicle incident.","2022-08-12T11:41:25.000","2022-08-12T12:27:38.000","SW","-114.13900342654975","50.96332370095639","1","2022-08-12T11:41:2550.96332370095639-114.13900342654975","POINT (-114.13900342654975 50.96332370095639)"
" Southbound Deerfoot Trail and Mckenzie Towne Boulevard SE ","Two vehicle incident.","2022-08-12T08:04:19.000","2022-08-12T08:17:56.000","SE","-113.97549045873541","50.92209834542056","1","2022-08-12T08:04:1950.92209834542056-113.97549045873541","POINT (-113.97549045873541 50.92209834542056)"
" 32 Avenue and 27 Street NE ","Traffic signals are flashing red.","2022-08-12T07:39:53.000","2022-08-12T08:05:59.000","NE","-113.9948432717714","51.08145785554758","1","2022-08-12T07:39:5351.08145785554758-113.9948432717714","POINT (-113.9948432717714 51.08145785554758)"
" McCall Wy and Palmer Road NE ","Traffic incident.","2022-08-12T05:13:22.000","2022-08-12T05:14:05.000","NE","-114.00712132282301","51.096756902689314","1","2022-08-12T05:13:2251.096756902689314-114.00712132282301","POINT (-114.00712132282301 51.096756902689314)"
" Westbound 32 Avenue and Deerfoot Trail NE ","Blocking the right lane","2022-08-12T01:32:22.000","2022-08-12T01:33:22.000","NE","-114.03553957998578","51.081569613097145","1","2022-08-12T01:32:2251.081569613097145-114.03553957998578","POINT (-114.03553957998578 51.081569613097145)"
" 60 Street and 88 Avenue NE ","Traffic incident.","2022-08-12T00:27:37.000","2022-08-12T00:28:14.000","NE","-113.94730034164189","51.13260225325808","1","2022-08-12T00:27:3751.13260225325808-113.94730034164189","POINT (-113.94730034164189 51.13260225325808)"
" Falconridge Boulevard and Martindale Boulevard NE ","Traffic signals are blank. Crew has been dispatched","2022-08-11T21:09:36.000","2022-08-11T22:46:47.000","NE","-113.94718046473804","51.114192012767134","1","2022-08-11T21:09:3651.114192012767134-113.94718046473804","POINT (-113.94718046473804 51.114192012767134)"
" McKnight Boulevard and 68 Street NE ","Traffic signals are flashing red. Crew has been dispatched","2022-08-11T20:59:07.000","2022-08-11T21:22:40.000","NE","-113.93524531384968","51.09618443705926","1","2022-08-11T20:59:0751.09618443705926-113.93524531384968","POINT (-113.93524531384968 51.09618443705926)"
" Sheriff King Street and 194 Avenue SW ","Traffic incident.","2022-08-11T20:32:33.000","2022-08-11T21:11:29.000","SW","-114.07144047609468","50.87755872069069","1","2022-08-11T20:32:3350.87755872069069-114.07144047609468","POINT (-114.07144047609468 50.87755872069069)"
" 72 Street and Bowness Road NW ","There is an incident involving a cyclist- EMS Dispatched.","2022-08-11T19:51:41.000","2022-08-11T20:33:34.000","NW","-114.19183045677241","51.08898209282684","1","2022-08-11T19:51:4151.08898209282684-114.19183045677241","POINT (-114.19183045677241 51.08898209282684)"
" Southbound 52 Street at 76 Avenue SE ","Traffic incident.  Blocking the left lanes","2022-08-11T19:00:33.000","2022-08-11T19:02:38.000","SE","-113.95859173542146","50.98500525772473","1","2022-08-11T19:00:3350.98500525772473-113.95859173542146","POINT (-113.95859173542146 50.98500525772473)"
" 52 Street at 76 Avenue SE ","Traffic incident.    Blocking the SB left lane","2022-08-11T19:00:33.000","2022-08-11T20:02:15.000","SE","-113.95895767718471","50.985102656772554","1","2022-08-11T19:00:3350.985102656772554-113.95895767718471","POINT (-113.95895767718471 50.985102656772554)"
" Southbound Deerfoot Trail at Peigan Trail SE ","Two vehicle incident. Blocking the left lane","2022-08-11T17:55:08.000","2022-08-11T17:57:40.000","SE","-114.00399646691021","51.01735180654583","1","2022-08-11T17:55:0851.01735180654583-114.00399646691021","POINT (-114.00399646691021 51.01735180654583)"
" Heritage Drive and 79 Avenue SE ","Traffic incident.","2022-08-11T17:40:18.000","2022-08-11T18:27:31.000","SE","-114.04846789982628","50.98268154841912","1","2022-08-11T17:40:1850.98268154841912-114.04846789982628","POINT (-114.04846789982628 50.98268154841912)"
" Northbound Deerfoot Trail approaching Anderson Road SE ","Traffic incident. Blocking the right lane","2022-08-11T17:28:11.000","2022-08-11T17:57:41.000","SE","-114.01568445905106","50.951915765980104","1","2022-08-11T17:28:1150.951915765980104-114.01568445905106","POINT (-114.01568445905106 50.951915765980104)"
" Tsuut'ina Trail at 90 Avenue SW ","Traffic incident.","2022-08-11T17:22:27.000","2022-08-11T18:27:31.000","SW","-114.1617341978297","50.98269067281361","1","2022-08-11T17:22:2750.98269067281361-114.1617341978297","POINT (-114.1617341978297 50.98269067281361)"
" Richmond Road and 33 Street SW ","Traffic incident.","2022-08-11T17:20:52.000","2022-08-11T17:57:41.000","SW","-114.1354798256353","51.02414449328879","1","2022-08-11T17:20:5251.02414449328879-114.1354798256353","POINT (-114.1354798256353 51.02414449328879)"
" Westbound Glenmore Trail at Centre Street S ","Two vehicle incident. Blocking the left lane","2022-08-11T17:13:20.000","2022-08-11T17:47:23.000","SE","-114.06371135859486","50.99409076350216","1","2022-08-11T17:13:2050.99409076350216-114.06371135859486","POINT (-114.06371135859486 50.99409076350216)"
" 14 Street and Northmount Drive NW ","Traffic incident.","2022-08-11T17:04:50.000","2022-08-11T17:29:50.000","NW","-114.0948265839682","51.08298263777151","1","2022-08-11T17:04:5051.08298263777151-114.0948265839682","POINT (-114.0948265839682 51.08298263777151)"
" Northbound Deerfoot Trail at McKnight Boulevard NE ","Two vehicle incident. Blocking the left shoulder","2022-08-11T16:14:01.000","2022-08-11T16:18:44.000","NE","-114.0423522895468","51.09828658980249","1","2022-08-11T16:14:0151.09828658980249-114.0423522895468","POINT (-114.0423522895468 51.09828658980249)"
" Northbound Deerfoot Trail at McKnight Boulevard NE ","Two vehicle incident.    Blocking the right shoulder","2022-08-11T16:14:01.000","2022-08-11T18:27:31.000","NE","-114.0425541262444","51.098708041228655","1","2022-08-11T16:14:0151.098708041228655-114.0425541262444","POINT (-114.0425541262444 51.098708041228655)"
" Blackthorn Road and Centre Street N ","Traffic incident.","2022-08-11T15:44:09.000","2022-08-11T16:29:31.000","NW","-114.06243548763477","51.10721644366268","1","2022-08-11T15:44:0951.10721644366268-114.06243548763477","POINT (-114.06243548763477 51.10721644366268)"
" Barlow Trail and 61 Avenue SE ","Traffic incident.","2022-08-11T15:41:06.000","2022-08-11T16:29:31.000","NW","-113.98572655353505","50.99872748477766","1","2022-08-11T15:41:0650.99872748477766-113.98572655353505","POINT (-113.98572655353505 50.99872748477766)"
" 36 Street at Radcliffe Drive and surrounding area ","Traffic signals are blank. Crew has been dispatched","2022-08-11T15:26:09.000","2022-08-11T15:44:51.000","SE","-113.98142911487801","51.04825806417214","1","2022-08-11T15:26:0951.04825806417214-113.98142911487801","POINT (-113.98142911487801 51.04825806417214)"
" 52 Street and 8 Avenue SE ","Traffic signals are blank.  Crew has been dispatched","2022-08-11T15:26:09.000","2022-08-11T16:29:31.000","SE","-113.9587570171691","51.04517543786834","1","2022-08-11T15:26:0951.04517543786834-113.9587570171691","POINT (-113.9587570171691 51.04517543786834)"
" Northbound 12 Street at 11 Avenue SE ","Traffic incident. Blocking the left lane","2022-08-11T14:54:37.000","2022-08-11T15:27:49.000","SE","-114.03587247349417","51.03975801635378","1","2022-08-11T14:54:3751.03975801635378-114.03587247349417","POINT (-114.03587247349417 51.03975801635378)"
" 44 Street at Memorial Drive E ","Traffic incident.","2022-08-11T13:39:21.000","2022-08-11T14:56:42.000","SE","-113.96999763329782","51.05290634290813","1","2022-08-11T13:39:2151.05290634290813-113.96999763329782","POINT (-113.96999763329782 51.05290634290813)"
" Southbound Deerfoot Trail approaching Glenmore Trail SE ","Traffic incident.","2022-08-11T12:45:17.000","2022-08-11T13:41:49.000","SE","-114.03185947577091","51.0007809697221","1","2022-08-11T12:45:1751.0007809697221-114.03185947577091","POINT (-114.03185947577091 51.0007809697221)"
" Westbound 130 Avenue and 52 Street SE ","Traffic incident.","2022-08-11T12:34:45.000","2022-08-11T13:41:49.000","SE","-113.9622662409662","50.93194471186957","1","2022-08-11T12:34:4550.93194471186957-113.9622662409662","POINT (-113.9622662409662 50.93194471186957)"
" Northbound Deerfoot Trail and Peigan Trail SE ","Stalled vehicle. Blocking the right lane","2022-08-11T11:10:46.000","2022-08-11T11:11:52.000","SE","-114.00683800794624","51.01301365707069","1","2022-08-11T11:10:4651.01301365707069-114.00683800794624","POINT (-114.00683800794624 51.01301365707069)"
" Westbound 114 Avenue and 56 Street SE ","Multi-vehicle incident.  Blocking the WB traffic","2022-08-11T10:52:59.000","2022-08-11T11:11:52.000","SE","-113.95191426139333","50.950356166561676","1","2022-08-11T10:52:5950.950356166561676-113.95191426139333","POINT (-113.95191426139333 50.950356166561676)"
" Southbound Macleod Trail and Heritage Drive SW ","Two vehicle incident. Blocking the ramp on to WB Heritage Drive","2022-08-11T09:29:31.000","2022-08-11T09:55:36.000","SW","-114.07252319614743","50.97962252732163","1","2022-08-11T09:29:3150.97962252732163-114.07252319614743","POINT (-114.07252319614743 50.97962252732163)"
" Northbound Deerfoot Trail and 64 Avenue NE ","Traffic incident. Blocking the right lane","2022-08-11T09:20:03.000","2022-08-11T09:31:03.000","NE","-114.04694150017794","51.110674181295444","1","2022-08-11T09:20:0351.110674181295444-114.04694150017794","POINT (-114.04694150017794 51.110674181295444)"
" Southbound Metis Trail and Airport Trail NE ","Two vehicle incident. Blocking the left lane","2022-08-11T09:16:36.000","2022-08-11T09:31:03.000","NE","-113.97020326421766","51.14093622003954","1","2022-08-11T09:16:3651.14093622003954-113.97020326421766","POINT (-113.97020326421766 51.14093622003954)"
" Rocky Ridge Road and Burma Road NW ","Multi-vehicle incident. The road is closed EB and WB","2022-08-11T08:38:17.000","2022-08-11T09:55:36.000","NW","-114.23244523973423","51.18303022178329","1","2022-08-11T08:38:1751.18303022178329-114.23244523973423","POINT (-114.23244523973423 51.18303022178329)"
" Westbound Memorial Drive approaching 14 Street NW ","Traffic signals issue. Blocking the left lane","2022-08-11T06:49:53.000","2022-08-11T06:51:18.000","NW","-114.09065023722816","51.05093640787683","1","2022-08-11T06:49:5351.05093640787683-114.09065023722816","POINT (-114.09065023722816 51.05093640787683)"
" Southbound Macleod Trail approaching 42 Avenue SE ","Single vehicle incident. Blocking the right lanes","2022-08-11T05:23:36.000","2022-08-11T05:57:25.000","SE","-114.06428882764101","51.01644069638391","1","2022-08-11T05:23:3651.01644069638391-114.06428882764101","POINT (-114.06428882764101 51.01644069638391)"
" Westbound Stoney Trail at Deerfoot Trail SE ","Traffic incident.    Blocking the left lanes","2022-08-11T04:23:25.000","2022-08-11T05:25:53.000","SE","-113.9745924192785","50.90040569843712","1","2022-08-11T04:23:2550.90040569843712-113.9745924192785","POINT (-113.9745924192785 50.90040569843712)"
" Eastbound Stoney Trail at Deerfoot Trail SE ","Traffic incident. Blocking the right lanes","2022-08-11T04:23:25.000","2022-08-11T04:25:35.000","SE","-113.97589709813721","50.89979501758874","1","2022-08-11T04:23:2550.89979501758874-113.97589709813721","POINT (-113.97589709813721 50.89979501758874)"
" 64 Avenue and Deerfoot Trail NE ","Two vehicle incident. Partially blocking the SB to WB exit ramp","2022-08-10T17:39:17.000","2022-08-10T17:47:06.000","NE","-114.04927240352248","51.11064859079822","1","2022-08-10T17:39:1751.11064859079822-114.04927240352248","POINT (-114.04927240352248 51.11064859079822)"
" Westbound Glenmore Trail approaching 14 Street SW ","Two vehicle incident.  Blocking the right lanes","2022-08-10T17:33:47.000","2022-08-10T17:47:06.000","SW","-114.0922755755394","50.99427360652167","1","2022-08-10T17:33:4750.99427360652167-114.0922755755394","POINT (-114.0922755755394 50.99427360652167)"
" Westbound Glenmore Trail approaching 14 Street SW ","Two vehicle incident. Blocking the middle lane","2022-08-10T17:33:47.000","2022-08-10T17:35:35.000","SW","-114.09253150239336","50.99424409731902","1","2022-08-10T17:33:4750.99424409731902-114.09253150239336","POINT (-114.09253150239336 50.99424409731902)"
" Westbound Glenmore Trail approaching 14 Street SW ","Two vehicle incident.   Blocking the right lane","2022-08-10T17:33:47.000","2022-08-10T17:57:14.000","SW","-114.09227442558831","50.99426839333805","1","2022-08-10T17:33:4750.99426839333805-114.09227442558831","POINT (-114.09227442558831 50.99426839333805)"
" Ogden Road and Blackfoot Trail SE ","Traffic incident.","2022-08-10T16:52:42.000","2022-08-10T18:09:48.000","SE","-114.03201736449216","51.030006517390184","1","2022-08-10T16:52:4251.030006517390184-114.03201736449216","POINT (-114.03201736449216 51.030006517390184)"
" Eastbound 17 Avenue at 36 Street SE ","Traffic incident. Blocking the right lane","2022-08-10T16:37:53.000","2022-08-10T16:53:28.000","SE","-113.9816834099847","51.0377485637501","1","2022-08-10T16:37:5351.0377485637501-113.9816834099847","POINT (-113.9816834099847 51.0377485637501)"
" Northbound Deerfoot Trail approaching 17 Avenue SE ","Two vehicle incident.  Blocking the right shoulder","2022-08-10T16:33:39.000","2022-08-10T17:47:06.000","SE","-113.9975335783017","51.03217516050735","1","2022-08-10T16:33:3951.03217516050735-113.9975335783017","POINT (-113.9975335783017 51.03217516050735)"
" Northbound Deerfoot Trail approaching 17 Avenue SE ","Two vehicle incident. Blocking the left lane","2022-08-10T16:33:39.000","2022-08-10T16:39:26.000","SE","-113.99746479035421","51.030850608755614","1","2022-08-10T16:33:3951.030850608755614-113.99746479035421","POINT (-113.99746479035421 51.030850608755614)"
" Bowness Road and Shaganappi Trail NW ","Traffic incident.","2022-08-10T16:08:02.000","2022-08-10T17:03:02.000","NW","-114.1494826648142","51.06361476682728","1","2022-08-10T16:08:0251.06361476682728-114.1494826648142","POINT (-114.1494826648142 51.06361476682728)"
" Northbound Sarcee Trail after Bow Trail SW ","Stalled vehicle. Blocking the right lane","2022-08-10T16:03:35.000","2022-08-10T16:09:07.000","NW","-114.1641307021148","51.053237342503344","1","2022-08-10T16:03:3551.053237342503344-114.1641307021148","POINT (-114.1641307021148 51.053237342503344)"
" Skyview Ranch Boulevard and 128 Avenue NE ","Traffic incident.","2022-08-10T15:51:51.000","2022-08-10T16:49:42.000","NE","-113.95097088878966","51.16534054668704","1","2022-08-10T15:51:5151.16534054668704-113.95097088878966","POINT (-113.95097088878966 51.16534054668704)"
" 32 Avenue and Elbow Drive SW ","Traffic incident.","2022-08-10T15:46:05.000","2022-08-10T16:49:42.000","SW","-114.07869840243481","51.02485907245943","1","2022-08-10T15:46:0551.02485907245943-114.07869840243481","POINT (-114.07869840243481 51.02485907245943)"
" Metis Trail and Country Hills Boulevard NE ","Multi-vehicle incident.","2022-08-10T13:09:27.000","2022-08-10T13:55:48.000","NE","-113.96973110585297","51.15449660160234","1","2022-08-10T13:09:2751.15449660160234-113.96973110585297","POINT (-113.96973110585297 51.15449660160234)"
" 19 Street and 14 Avenue NE ","Two vehicle incident. Blocking the right lane","2022-08-10T12:12:43.000","2022-08-10T13:10:17.000","NE","-114.0133821354335","51.0653894832612","1","2022-08-10T12:12:4351.0653894832612-114.0133821354335","POINT (-114.0133821354335 51.0653894832612)"
" Barlow Trail and 26 Street SE ","Two vehicle incident. Blocking the left lane EB and WB","2022-08-10T12:01:45.000","2022-08-10T12:13:18.000","SE","-113.99796901856219","51.03781965192447","1","2022-08-10T12:01:4551.03781965192447-113.99796901856219","POINT (-113.99796901856219 51.03781965192447)"
" 1 Street and 16 Avenue NW ","Traffic incident.","2022-08-10T11:32:37.000","2022-08-10T12:42:21.000","NW","-114.06499645167159","51.06699913593848","1","2022-08-10T11:32:3751.06699913593848-114.06499645167159","POINT (-114.06499645167159 51.06699913593848)"
" 28 Street and Radcliffe Drive SE ","Traffic incident.","2022-08-10T09:35:22.000","2022-08-10T09:36:03.000","SE","-113.98933495160523","51.04763435671444","1","2022-08-10T09:35:2251.04763435671444-113.98933495160523","POINT (-113.98933495160523 51.04763435671444)"
" 162 Avenue and Macleod Trail SE ","Two vehicle incident. Blocking the ramp onto SB Macleod Trail","2022-08-10T08:12:49.000","2022-08-10T08:13:54.000","SE","-114.06459400234223","50.90456472027248","1","2022-08-10T08:12:4950.90456472027248-114.06459400234223","POINT (-114.06459400234223 50.90456472027248)"
" 37 Street and Glenmore Trail SW ","Traffic incident.","2022-08-09T22:36:16.000","2022-08-09T22:36:59.000","SW","-114.14245599165527","51.00924696056211","1","2022-08-09T22:36:1651.00924696056211-114.14245599165527","POINT (-114.14245599165527 51.00924696056211)"
" 17 Avenue and 37 Street SW ","Traffic incident. Blocking multiple lanes","2022-08-09T20:16:06.000","2022-08-09T21:04:20.000","SW","-114.14121119015898","51.03779279409462","1","2022-08-09T20:16:0651.03779279409462-114.14121119015898","POINT (-114.14121119015898 51.03779279409462)"
" Westbound Glenmore Trail at 14 Street SW ","Stalled vehicle. Blocking the right lane","2022-08-09T18:33:38.000","2022-08-09T19:19:12.000","SW","-114.09624974369919","50.99464365719984","1","2022-08-09T18:33:3850.99464365719984-114.09624974369919","POINT (-114.09624974369919 50.99464365719984)"
" Northbound Metis Trail at Stoney Trail NE  ","Two vehicle incident. Blocking the left lanes","2022-08-09T17:55:15.000","2022-08-09T18:55:30.000","NE","-113.96980853744712","51.17734112543446","1","2022-08-09T17:55:1551.17734112543446-113.96980853744712","POINT (-113.96980853744712 51.17734112543446)"
" Castleridge Boulevard and Castleridge Drive NE ","Traffic incident.","2022-08-09T17:27:31.000","2022-08-09T18:36:34.000","NE","-113.96654720673655","51.108360211812595","1","2022-08-09T17:27:3151.108360211812595-113.96654720673655","POINT (-113.96654720673655 51.108360211812595)"
" Northbound Deerfoot Trail approaching Anderson Road SE ","Multi-vehicle incident. Blocking the right lane","2022-08-09T17:26:31.000","2022-08-09T17:46:00.000","SE","-114.02023189763652","50.95248951988797","1","2022-08-09T17:26:3150.95248951988797-114.02023189763652","POINT (-114.02023189763652 50.95248951988797)"
" Southbound Sarcee Trail south of 17 Avenue SW ","Two vehicle incident. Blocking the left lane","2022-08-09T17:20:33.000","2022-08-09T17:28:44.000","SW","-114.16444382354999","51.0321429177927","1","2022-08-09T17:20:3351.0321429177927-114.16444382354999","POINT (-114.16444382354999 51.0321429177927)"
" Southbound Sarcee Trail south of 17 Avenue SW ","Two vehicle incident.  Blocking the right shoulder","2022-08-09T17:20:33.000","2022-08-09T18:00:56.000","SW","-114.1643623532959","51.032326333608275","1","2022-08-09T17:20:3351.032326333608275-114.1643623532959","POINT (-114.1643623532959 51.032326333608275)"
" Southbound Sarcee Trail at Bow Trail SW ","Stalled vehicle. Blocking a SB to EB left turn lane","2022-08-09T17:04:30.000","2022-08-09T17:58:55.000","SW","-114.16425728252533","51.052973585872934","1","2022-08-09T17:04:3051.052973585872934-114.16425728252533","POINT (-114.16425728252533 51.052973585872934)"
" 5 Avenue and Macleod Trail SE ","There is an incident involving a pedestrian- EMS on site. 5 Ave closed EB at 1 St SE The NB thru lanes are blocked","2022-08-09T15:39:49.000","2022-08-09T20:17:26.000","SE","-114.05790837957332","51.04824968924914","1","2022-08-09T15:39:4951.04824968924914-114.05790837957332","POINT (-114.05790837957332 51.04824968924914)"
" 41 Avenue and 19 Street NE ","Traffic incident.","2022-08-09T15:34:23.000","2022-08-09T16:18:14.000","NE","-114.01157292307067","51.08991811405272","1","2022-08-09T15:34:2351.08991811405272-114.01157292307067","POINT (-114.01157292307067 51.08991811405272)"
" Northbound Macleod Trail approaching Lake Fraser Gate SE ","Traffic incident. Blocking the right lane","2022-08-09T13:59:58.000","2022-08-09T14:53:49.000","SE","-114.06857139343765","50.936381128801536","1","2022-08-09T13:59:5850.936381128801536-114.06857139343765","POINT (-114.06857139343765 50.936381128801536)"
" 14a Street and 17 Avenue SE ","There is an incident involving a cyclist- EMS Dispatched.","2022-08-09T13:51:36.000","2022-08-09T14:45:00.000","SE","-114.02791360836228","51.03785004771243","1","2022-08-09T13:51:3651.03785004771243-114.02791360836228","POINT (-114.02791360836228 51.03785004771243)"
" 14a Street and 17 Avenue SE ","There is an incident involving a cyclist- EMS Dispatched.","2022-08-09T13:51:36.000","2022-08-09T14:03:21.000","NW","-114.02827975716801","51.03783386804743","1","2022-08-09T13:51:3651.03783386804743-114.02827975716801","POINT (-114.02827975716801 51.03783386804743)"
" 17 Avenue and 4 Street SW ","Traffic incident.","2022-08-09T13:22:35.000","2022-08-09T14:32:07.000","SW","-114.07148204062314","51.037830532286776","1","2022-08-09T13:22:3551.037830532286776-114.07148204062314","POINT (-114.07148204062314 51.037830532286776)"
" Eastbound  Memorial Drive after 14 Street NW ","Stalled vehicle. Blocking the right lane","2022-08-09T13:17:24.000","2022-08-09T13:22:59.000","NW","-114.09184189782468","51.05051673616111","1","2022-08-09T13:17:2451.05051673616111-114.09184189782468","POINT (-114.09184189782468 51.05051673616111)"
" Southbound Crowchild Trail and 24 Avenue NW ","Two vehicle incident. Blocking the left lane","2022-08-09T12:31:13.000","2022-08-09T12:48:12.000","NW","-114.11859823224312","51.07438028628058","1","2022-08-09T12:31:1351.07438028628058-114.11859823224312","POINT (-114.11859823224312 51.07438028628058)"
" Westbound Glenmore Trail and Blackfoot Trail SE ","Traffic incident.","2022-08-09T12:10:32.000","2022-08-09T12:32:56.000","SE","-114.05212002946959","50.99426533807614","1","2022-08-09T12:10:3250.99426533807614-114.05212002946959","POINT (-114.05212002946959 50.99426533807614)"
" Northbound Crowchild Trail and 23 Avenue NW ","Traffic incident. Blocking the left lane","2022-08-09T10:58:00.000","2022-08-09T10:58:48.000","NW","-114.11803342434395","51.071010172217406","1","2022-08-09T10:58:0051.071010172217406-114.11803342434395","POINT (-114.11803342434395 51.071010172217406)"
" Brenner Drive and John Laurie Boulevard NW ","Traffic incident.","2022-08-09T10:56:24.000","2022-08-09T12:12:15.000","NW","-114.13164166313096","51.10531406839708","1","2022-08-09T10:56:2451.10531406839708-114.13164166313096","POINT (-114.13164166313096 51.10531406839708)"
" Westbound 32 Avenue and Deerfoot Trail NE ","Two vehicle incident. Blocking the two right lanes","2022-08-09T09:48:12.000","2022-08-09T12:12:15.000","NE","-114.03290428837411","51.081402097742796","1","2022-08-09T09:48:1251.081402097742796-114.03290428837411","POINT (-114.03290428837411 51.081402097742796)"
" Crowchild Trail and 5 Avenue NW ","Traffic incident.","2022-08-09T08:51:58.000","2022-08-09T09:49:22.000","NW","-114.11846822706858","51.05721799348622","1","2022-08-09T08:51:5851.05721799348622-114.11846822706858","POINT (-114.11846822706858 51.05721799348622)"
" Eastbound Memorial Drive and Deerfoot Trail NE ","Two vehicle incident.","2022-08-09T08:20:24.000","2022-08-09T08:21:54.000","NE","-114.01978004300176","51.04770607628795","1","2022-08-09T08:20:2451.04770607628795-114.01978004300176","POINT (-114.01978004300176 51.04770607628795)"
" Southbound Deerfoot Trail and 16 Avenue NE ","Multi-vehicle incident.","2022-08-09T07:51:16.000","2022-08-09T09:49:22.000","NE","-114.02717691242256","51.067651505549804","1","2022-08-09T07:51:1651.067651505549804-114.02717691242256","POINT (-114.02717691242256 51.067651505549804)"
" Peigan Trail and Barlow Trail SE ","Single vehicle incident. Blocking the SB right lane","2022-08-09T07:46:38.000","2022-08-09T07:47:46.000","SE","-114.00247946754007","51.01482275451654","1","2022-08-09T07:46:3851.01482275451654-114.00247946754007","POINT (-114.00247946754007 51.01482275451654)"
" 8 Street and 5 Avenue SW ","Traffic signals are flashing red.","2022-08-09T07:37:32.000","2022-08-09T07:59:34.000","SW","-114.08105013878416","51.048901622347316","1","2022-08-09T07:37:3251.048901622347316-114.08105013878416","POINT (-114.08105013878416 51.048901622347316)"
" Southbound Sarcee Trail and Bow Trail SW ","Two vehicle incident. Blocking the right turn lane","2022-08-09T05:34:05.000","2022-08-09T05:36:17.000","SW","-114.16547691142344","51.053369661052415","1","2022-08-09T05:34:0551.053369661052415-114.16547691142344","POINT (-114.16547691142344 51.053369661052415)"
" 90 Avenue and Southland Drive SW ","Traffic incident.","2022-08-08T22:00:26.000","2022-08-08T22:01:39.000","SW","-114.14603128434278","50.97752853493898","1","2022-08-08T22:00:2650.97752853493898-114.14603128434278","POINT (-114.14603128434278 50.97752853493898)"
" Northbound Stoney Trail at 114 Avenue SE ","Single vehicle incident.  Blocking the right shoulder","2022-08-08T20:34:51.000","2022-08-08T20:44:27.000","SE","-113.92028131902553","50.95455996649982","1","2022-08-08T20:34:5150.95455996649982-113.92028131902553","POINT (-113.92028131902553 50.95455996649982)"
" Northbound Stoney Trail at 114 Avenue SE ","Single vehicle incident. Blocking the right lane","2022-08-08T20:34:51.000","2022-08-08T20:36:24.000","SE","-113.92037280254216","50.95516333934031","1","2022-08-08T20:34:5150.95516333934031-113.92037280254216","POINT (-113.92037280254216 50.95516333934031)"
" Eastbound McKnight Boulevard approaching Deerfoot Trail NE ","Traffic incident.","2022-08-08T17:27:38.000","2022-08-08T17:41:39.000","NE","-114.04672252930027","51.09604056851687","1","2022-08-08T17:27:3851.09604056851687-114.04672252930027","POINT (-114.04672252930027 51.09604056851687)"
" 9 Avenue and 14a Street SE ","There is an incident involving a cyclist- EMS Dispatched.","2022-08-08T16:47:57.000","2022-08-08T17:30:31.000","SE","-114.02724397852704","51.038494230943606","1","2022-08-08T16:47:5751.038494230943606-114.02724397852704","POINT (-114.02724397852704 51.038494230943606)"
" Southbound Crowchild Trail at University Drive NW ","Traffic incident.","2022-08-08T16:41:44.000","2022-08-08T17:00:50.000","NW","-114.11803217148837","51.06288815691512","1","2022-08-08T16:41:4451.06288815691512-114.11803217148837","POINT (-114.11803217148837 51.06288815691512)"
" Northbound Deerfoot Trail at McKnight Boulevard NE ","Two vehicle incident.  Blocking the right lane","2022-08-08T16:31:53.000","2022-08-08T16:49:46.000","NE","-114.04178187894904","51.09760789655829","1","2022-08-08T16:31:5351.09760789655829-114.04178187894904","POINT (-114.04178187894904 51.09760789655829)"
" Northbound Deerfoot Trail at McKnight Boulevard NE ","Two vehicle incident. All lanes have reopened","2022-08-08T16:31:53.000","2022-08-08T16:59:11.000","NE","-114.04188407577587","51.097737490772246","1","2022-08-08T16:31:5351.097737490772246-114.04188407577587","POINT (-114.04188407577587 51.097737490772246)"
" Collegiate Boulevard and University Avenue NW ","Traffic incident.","2022-08-08T16:30:08.000","2022-08-08T17:00:50.000","NW","-114.13736483946923","51.0789234472189","1","2022-08-08T16:30:0851.0789234472189-114.13736483946923","POINT (-114.13736483946923 51.0789234472189)"
" Eastbound Memorial Drive approaching Deerfoot Trail SE ","Multi-vehicle incident.   Blocking the right lane","2022-08-08T15:20:05.000","2022-08-08T16:49:46.000","NW","-114.02014495960121","51.04762258928149","1","2022-08-08T15:20:0551.04762258928149-114.02014495960121","POINT (-114.02014495960121 51.04762258928149)"
