"industry","type","year","count","date"
"Wholesale Trade","Businesses","2017","354","2017-01-01T00:00:00.000"
"Wholesale Trade","Employees","2017","4433","2017-01-01T00:00:00.000"
"Accommodation","Businesses","2016","113","2016-01-01T00:00:00.000"
"Accommodation","Employees","2016","1807","2016-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Businesses","2016","671","2016-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Employees","2016","5000","2016-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2016","26","2016-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2016","194","2016-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2016","262","2016-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2016","3289","2016-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2016","220","2016-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2016","2541","2016-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2016","575","2016-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2016","2121","2016-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2016","232","2016-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2016","1532","2016-01-01T00:00:00.000"
"Construction","Businesses","2016","1287","2016-01-01T00:00:00.000"
"Construction","Employees","2016","9642","2016-01-01T00:00:00.000"
"Educational Services","Businesses","2016","338","2016-01-01T00:00:00.000"
"Educational Services","Employees","2016","14551","2016-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2016","143","2016-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2016","1269","2016-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2016","226","2016-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2016","4729","2016-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2016","863","2016-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2016","16221","2016-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2016","146","2016-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2016","1235","2016-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2016","58","2016-01-01T00:00:00.000"
"Gasoline Stations","Employees","2016","276","2016-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2016","99","2016-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2016","4124","2016-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2016","1324","2016-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2016","22512","2016-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2016","237","2016-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2016","1724","2016-01-01T00:00:00.000"
"Information","Businesses","2016","258","2016-01-01T00:00:00.000"
"Information","Employees","2016","2641","2016-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Businesses","2016","374","2016-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Employees","2016","2144","2016-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2016","19","2016-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2016","89","2016-01-01T00:00:00.000"
"Manufacturing","Businesses","2016","454","2016-01-01T00:00:00.000"
"Manufacturing","Employees","2016","11719","2016-01-01T00:00:00.000"
"Mining","Businesses","2016","8","2016-01-01T00:00:00.000"
"Mining","Employees","2016","68","2016-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2016","320","2016-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2016","2242","2016-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2016","291","2016-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2016","5518","2016-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2016","60","2016-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2016","126","2016-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2016","1666","2016-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2016","10622","2016-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2016","1320","2016-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2016","8363","2016-01-01T00:00:00.000"
"Public Administration","Businesses","2016","181","2016-01-01T00:00:00.000"
"Public Administration","Employees","2016","4578","2016-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2016","998","2016-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2016","6417","2016-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Businesses","2016","161","2016-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Employees","2016","865","2016-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2016","156","2016-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2016","1618","2016-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2016","233","2016-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2016","2779","2016-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2016","834","2016-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2016","312","2016-01-01T00:00:00.000"
"Utilities","Businesses","2016","8","2016-01-01T00:00:00.000"
"Utilities","Employees","2016","95","2016-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2016","371","2016-01-01T00:00:00.000"
"Wholesale Trade","Employees","2016","3643","2016-01-01T00:00:00.000"
"Accommodation","Businesses","2015","117","2015-01-01T00:00:00.000"
"Accommodation","Employees","2015","1568","2015-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Businesses","2015","737","2015-01-01T00:00:00.000"
"Administrative & Support & Waste Management & Remediation Services","Employees","2015","5547","2015-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Businesses","2015","27","2015-01-01T00:00:00.000"
"Agriculture, Forestry, Fishing & Hunting","Employees","2015","158","2015-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Businesses","2015","263","2015-01-01T00:00:00.000"
"Arts, Entertainment & Recreation","Employees","2015","2734","2015-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Businesses","2015","244","2015-01-01T00:00:00.000"
"Bldg Material & Garden Equipment & Supplies Dealers","Employees","2015","2828","2015-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Businesses","2015","475","2015-01-01T00:00:00.000"
"Central Bank/Credit Intermediation & Related Activities","Employees","2015","2242","2015-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Businesses","2015","281","2015-01-01T00:00:00.000"
"Clothing & Clothing Accessories Stores","Employees","2015","1753","2015-01-01T00:00:00.000"
"Construction","Businesses","2015","1435","2015-01-01T00:00:00.000"
"Construction","Employees","2015","9918","2015-01-01T00:00:00.000"
"Educational Services","Businesses","2015","342","2015-01-01T00:00:00.000"
"Educational Services","Employees","2015","14491","2015-01-01T00:00:00.000"
"Electronics & Appliance Stores","Businesses","2015","173","2015-01-01T00:00:00.000"
"Electronics & Appliance Stores","Employees","2015","1337","2015-01-01T00:00:00.000"
"Food & Beverage Stores","Businesses","2015","245","2015-01-01T00:00:00.000"
"Food & Beverage Stores","Employees","2015","5118","2015-01-01T00:00:00.000"
"Food Services & Drinking Places","Businesses","2015","898","2015-01-01T00:00:00.000"
"Food Services & Drinking Places","Employees","2015","16284","2015-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Businesses","2015","160","2015-01-01T00:00:00.000"
"Furniture & Home Furnishings Stores","Employees","2015","911","2015-01-01T00:00:00.000"
"Gasoline Stations","Businesses","2015","74","2015-01-01T00:00:00.000"
"Gasoline Stations","Employees","2015","374","2015-01-01T00:00:00.000"
"General Merchandise Stores","Businesses","2015","104","2015-01-01T00:00:00.000"
"General Merchandise Stores","Employees","2015","4139","2015-01-01T00:00:00.000"
"Health Care & Social Assistance","Businesses","2015","1323","2015-01-01T00:00:00.000"
"Health Care & Social Assistance","Employees","2015","24162","2015-01-01T00:00:00.000"
"Health & Personal Care Stores","Businesses","2015","242","2015-01-01T00:00:00.000"
"Health & Personal Care Stores","Employees","2015","1760","2015-01-01T00:00:00.000"
"Information","Businesses","2015","265","2015-01-01T00:00:00.000"
"Information","Employees","2015","2425","2015-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Businesses","2015","391","2015-01-01T00:00:00.000"
"Insurance Carriers & Related Activities; Funds, Trusts & Other Financial Vehicles","Employees","2015","2476","2015-01-01T00:00:00.000"
"Management of Companies & Enterprises","Businesses","2015","18","2015-01-01T00:00:00.000"
"Management of Companies & Enterprises","Employees","2015","97","2015-01-01T00:00:00.000"
"Manufacturing","Businesses","2015","471","2015-01-01T00:00:00.000"
"Manufacturing","Employees","2015","12014","2015-01-01T00:00:00.000"
"Mining","Businesses","2015","7","2015-01-01T00:00:00.000"
"Mining","Employees","2015","39","2015-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Businesses","2015","354","2015-01-01T00:00:00.000"
"Miscellaneous Store Retailers","Employees","2015","2278","2015-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Businesses","2015","327","2015-01-01T00:00:00.000"
"Motor Vehicle & Parts Dealers","Employees","2015","6359","2015-01-01T00:00:00.000"
"Nonstore Retailers","Businesses","2015","75","2015-01-01T00:00:00.000"
"Nonstore Retailers","Employees","2015","212","2015-01-01T00:00:00.000"
"Other Services (except Public Administration)","Businesses","2015","1749","2015-01-01T00:00:00.000"
"Other Services (except Public Administration)","Employees","2015","9735","2015-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Businesses","2015","1353","2015-01-01T00:00:00.000"
"Professional, Scientific & Tech Services","Employees","2015","8284","2015-01-01T00:00:00.000"
"Public Administration","Businesses","2015","181","2015-01-01T00:00:00.000"
"Public Administration","Employees","2015","4367","2015-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Businesses","2015","1052","2015-01-01T00:00:00.000"
"Real Estate, Rental & Leasing","Employees","2015","6525","2015-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Businesses","2015","168","2015-01-01T00:00:00.000"
"Securities, Commodity Contracts & Other Financial Investments & Other Related Activities","Employees","2015","787","2015-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Businesses","2015","177","2015-01-01T00:00:00.000"
"Sport Goods, Hobby, Book, & Music Stores","Employees","2015","1569","2015-01-01T00:00:00.000"
"Transportation & Warehousing","Businesses","2015","256","2015-01-01T00:00:00.000"
"Transportation & Warehousing","Employees","2015","2491","2015-01-01T00:00:00.000"
"Unclassified Establishments","Businesses","2015","681","2015-01-01T00:00:00.000"
"Unclassified Establishments","Employees","2015","1088","2015-01-01T00:00:00.000"
"Utilities","Businesses","2015","7","2015-01-01T00:00:00.000"
"Utilities","Employees","2015","54","2015-01-01T00:00:00.000"
"Wholesale Trade","Businesses","2015","425","2015-01-01T00:00:00.000"
"Wholesale Trade","Employees","2015","4291","2015-01-01T00:00:00.000"
