"reason_subcategory","reason_category","street_number","street_direction","street_name","street_type","city","arrive_datetime","clear_datetime","latitude","longitude","property_use","incident_type","incident_type_code"
"Medical - ALS","Medical","800","S","WESTWOOD",,"MESA","2007-02-20T17:10:36.000","2007-02-20T17:13:01.000",,,"1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1800","N","POWER","RD","MESA","2007-02-20T09:41:59.000","2007-02-20T09:47:47.000","33.448170441697","-111.684288441697","Vehicle parking area                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","700","E","2ND","AVE","MESA","2007-02-20T11:09:06.000","2007-02-20T11:32:32.000","33.4115160453208","-111.816265066073","24-hour care Nursing homes, 4 or more persons     ","Police matter                                     ","552 "
"Medical - ALS","Medical","2000","W","KEATING","AVE","MESA","2007-02-20T23:48:41.000","2007-02-21T00:06:27.000","33.3673411289499","-111.87775158693","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2300","E","MAIN","ST","MESA","2007-02-20T23:39:39.000","2007-02-21T00:02:25.000","33.41553849598","-111.779848821673","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","6000","E","MAIN","ST","MESA","2007-02-20T23:54:26.000","2007-02-21T00:11:39.000","33.4157634961567","-111.701703503843","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2300","W","MAIN","ST","MESA","2007-02-20T09:29:40.000","2007-02-20T09:45:11.000","33.4149571520858","-111.881339619599","Vehicle parking area                              ","Police matter                                     ","552 "
"Medical - ALS","Medical","600","W","6TH","DR","MESA","2007-02-20T14:52:33.000","2007-02-20T15:00:03.000","33.4033845402131","-111.844323133179","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1000","S","LONGMORE",,"MESA","2007-02-20T23:55:41.000","2007-02-21T00:09:41.000",,,"1 or 2 family dwelling                            ","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","1900","W","BROADWAY","RD","MESA","2007-02-20T19:39:36.000","2007-02-20T19:48:39.000","33.407663489799","-111.87227682533","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5100","E","FLORIAN","AVE","MESA","2007-02-20T15:04:26.000","2007-02-20T15:17:55.000","33.3956342997933","-111.721802514913","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1300","E","UNIVERSITY","DR","MESA","2007-02-20T22:05:59.000","2007-02-20T22:07:51.000","33.4225059353602","-111.803122631855","Multifamily dwelling                              ","Police matter                                     ","552 "
"TRT","SpecOps","400","W","BROWN","RD","MESA","2007-02-20T06:56:58.000","2007-02-20T07:04:20.000","33.4352613881702","-111.839977140196","Water area, Other                                 ","Police matter                                     ","552 "
"Fire-Other","Fire","600","E","MCKELLIPS","RD","MESA","2007-02-20T06:41:00.000","2007-02-20T06:57:56.000","33.4515745242954","-111.817690414145","Multifamily dwelling                              ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","700","E","2ND","AVE","MESA","2007-02-20T20:20:32.000","2007-02-20T20:41:12.000","33.4115160453208","-111.816265066073","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","5400","E","MAIN","ST","MESA","2007-02-20T11:09:06.000","2007-02-20T11:25:48.000","33.4157009214224","-111.714762932975","Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1400","S","LINDSAY","RD","MESA","2007-02-20T11:10:37.000","2007-02-20T11:24:20.000","33.3900325577597","-111.77126894224","Elementary school, including kindergarten         ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","300","N","75TH","ST","MESA","2007-02-20T21:14:27.000","2007-02-20T22:02:06.000","33.4201943071287","-111.671503496144","Multifamily dwelling                              ","Steam, vapor, fog or dust thought to be smoke     ","652 "
"Medical - ALS","Medical","300","S","VAL VISTA","DR","MESA","2007-02-20T16:24:29.000","2007-02-20T16:42:22.000","33.4102033863466","-111.753776439435","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1000","E","3RD","AVE","MESA","2007-02-20T21:48:48.000","2007-02-20T22:07:51.000","33.408834048826","-111.809645573919","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1100","S","DOBSON","RD","MESA","2007-02-20T16:27:07.000","2007-02-20T16:44:00.000","33.394887","-111.874660942193","General retail, Other                             ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","7800","E","MADERO","AVE","MESA","2007-02-20T12:27:42.000","2007-02-20T12:42:56.000","33.371789106105","-111.666382685379","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","W","10TH","PL","MESA","2007-02-20T17:46:41.000","2007-02-20T18:15:17.000","33.4341730537534","-111.83833761634","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - Complex","Medical","800","S","DOBSON","RD","MESA","2007-02-20T16:50:53.000","2007-02-20T17:13:25.000","33.4002475578496","-111.87464744215","Residential street, road or residential driveway  ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","3300","E","MAIN","ST","MESA","2007-02-20T12:28:52.000","2007-02-20T12:50:24.000","33.4156190555537","-111.7603732008","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1900","E","1ST","AVE","MESA","2007-02-20T15:36:53.000","2007-02-20T15:45:28.000","33.4132981100615","-111.790282129581","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2000","N","64TH","ST","MESA","2007-02-20T19:09:59.000","2007-02-20T19:26:52.000","33.4519234416627","-111.692860941663","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1000","W","ISLETA","AVE","MESA","2007-02-20T06:01:08.000","2007-02-20T06:20:28.000","33.3849734980904","-111.852843426607","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","4600","E","INVERNESS","AVE","MESA","2007-02-20T08:35:21.000","2007-02-20T08:40:29.000","33.3792714852666","-111.7353345442","Clinics, doctors offices, hemodialysis cntr, other","Alarm system activation, no fire - unintentional  ","745 "
"Medical - ALS","Medical","8100","E","SOUTHERN","AVE","MESA","2007-02-20T05:41:34.000","2007-02-20T06:00:22.000","33.3934254786297","-111.656839695968","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3000","S","EL MARINO",,"MESA","2007-02-20T23:41:13.000","2007-02-21T00:06:02.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","S","EL DORADO","CIR","MESA","2007-02-20T10:08:50.000","2007-02-20T10:03:00.000","33.4099668248707","-111.887219702341",,,"54  "
"Medical - ALS","Medical","2000","E","MAIN","ST","MESA","2007-02-20T14:29:11.000","2007-02-20T14:30:26.000","33.4155292734303","-111.788107782515","Vehicle parking area                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","2900","S","ALETTA",,"MESA","2007-02-20T00:23:46.000","2007-02-20T00:50:22.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3400","E","MAIN","ST","MESA","2007-02-20T09:27:32.000","2007-02-20T09:49:29.000","33.4156328538844","-111.756989525531","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1000","S","STEWART",,"MESA","2007-02-20T23:15:24.000","2007-02-20T23:40:28.000",,,"Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1700","S","VAL VISTA","DR","MESA","2007-02-20T07:46:08.000","2007-02-20T07:48:11.000","33.3841887749805","-111.754071986219","Residential street, road or residential driveway  ","Steam, vapor, fog or dust thought to be smoke     ","652 "
"Medical - ALS","Medical","8100","E","IRAN","AVE","MESA","2007-02-20T19:45:11.000","2007-02-20T19:59:38.000","33.3837413823933","-111.656633068658","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","600","W","IRON","AVE","MESA","2007-02-20T12:04:33.000","2007-02-20T12:19:41.000","33.3846867834193","-111.846221341884","Business office                                   ","Smoke detector activation, no fire - unintentional","743 "
"Medical - ALS","Medical","600","W","9TH","ST","MESA","2007-02-20T16:29:25.000","2007-02-20T16:41:17.000","33.430982508109","-111.844056489387","Health care, detention, & correction, Other       ","Assist police or other governmental agency        ","551 "
"Medical - ALS","Medical","1700","S","CLEARVIEW","AVE","MESA","2007-02-20T20:05:59.000","2007-02-20T20:19:14.000","33.3849896827127","-111.678721130127","Street or road in commercial area                 ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3500","N","HIGLEY","RD","MESA","2007-02-20T13:37:33.000","2007-02-20T14:04:21.000","33.4794977632877","-111.71862474315","Clinics, doctors offices, hemodialysis cntr, other","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","S","58TH","ST","MESA","2007-02-20T08:38:06.000","2007-02-20T08:45:42.000","33.4136878108471","-111.705253798085","24-hour care Nursing homes, 4 or more persons     ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-20T14:33:18.000","2007-02-20T14:49:46.000","33.4130031468206","-111.697980517348","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","6200","E","MCKELLIPS","RD","MESA","2007-02-20T07:34:59.000","2007-02-20T07:39:08.000","33.4519435245856","-111.698846751881","1 or 2 family dwelling                            ","Rescue, EMS incident, other                       ","300 "
"Medical - Complex","Medical","1100","S","DOBSON","RD","MESA","2007-02-20T13:05:55.000","2007-02-20T13:16:33.000","33.394887","-111.874660942193","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","100","S","GREENFIELD","RD","MESA","2007-02-20T16:45:32.000","2007-02-20T17:02:05.000","33.4135564420183","-111.736488442018","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","S","ROOSEVELT","RD","MESA","2007-02-20T19:41:36.000","2007-02-20T21:08:36.000","33.4113615604354","-111.883218808111",,,"54  "
"Medical - ALS","Medical","2200","S","ESTRELLA",,"MESA","2007-02-20T17:51:25.000","2007-02-20T18:12:06.000",,,"1 or 2 family dwelling                            ","Cover assignment, standby, moveup                 ","571 "
"Service","Service","1800","S","POWER","RD","MESA",,"2007-02-20T14:51:37.000","33.382864191942","-111.686139020783","Multifamily dwelling                              ","Service Call, other                               ","500 "
"Medical - BLS","Medical","2300","E","SOUTHERN","AVE","MESA","2007-02-20T15:43:13.000","2007-02-20T16:05:11.000","33.3936504788062","-111.781965521194","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1000","E","HOOVER","AVE","MESA","2007-02-20T16:50:56.000","2007-02-20T17:11:11.000","33.3890244751789","-111.809762024821","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","400","S","PARKCREST",,"MESA","2007-02-20T12:51:43.000","2007-02-20T12:55:01.000",,,"1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - BLS","Medical","11200","E","CICERO","ST","MESA","2007-02-20T10:17:38.000","2007-02-20T10:35:13.000","33.4229540212414","-111.587992522397","Residential, Other                                ","Automatic Aid/Mutual Aid - EMS                    ","5711"
"Medical - BLS","Medical","2000","S","LAS PALMAS",,"MESA","2007-02-20T03:10:06.000","2007-02-20T03:24:38.000",,,"1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","400","W","BROADWAY","RD","MESA","2007-02-20T16:52:59.000","2007-02-20T17:20:38.000","33.4079501156097","-111.839572137805","Assembly, Other                                   ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1200","N","MESA","DR","MESA","2007-02-20T21:29:19.000","2007-02-20T21:42:34.000","33.4370062506907","-111.822726580352","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2500","E","CAROL","AVE","MESA","2007-02-20T16:52:50.000","2007-02-20T17:14:10.000","33.4057053986428","-111.77737539278","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2200","E","CARMEL","AVE","MESA","2007-02-20T21:29:04.000","2007-02-20T21:37:51.000","33.4062462085689","-111.78404277447","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","100","N","ROBSON",,"MESA","2007-02-20T15:42:14.000","2007-02-20T16:02:46.000",,,"Jail, prison (not juvenile)                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","700","E","MARILYN","AVE","MESA","2007-02-20T09:42:09.000","2007-02-20T09:57:26.000","33.4033457868126","-111.815950576349","Multifamily dwelling                              ","No Incident found on arrival at dispatch address  ","622 "
"Medical - BLS","Medical","4100","E","CAPRI","AVE","MESA","2007-02-20T07:17:18.000","2007-02-20T07:21:07.000","33.4065841689317","-111.74291520075","1 or 2 family dwelling                            ","Rescue, EMS incident, other                       ","300 "
"Medical - BLS","Medical","2300","W","MAIN","ST","MESA","2007-02-20T18:40:46.000","2007-02-20T18:35:52.000","33.4149571520858","-111.881339619599",,,"54  "
"Medical - BLS","Medical","6200","E","ARBOR","AVE","MESA","2007-02-20T20:14:04.000","2007-02-20T20:34:42.000","33.4130031468206","-111.697980517348","None                                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","200","N","POWER","RD","MESA","2007-02-20T05:17:37.000","2007-02-20T05:26:04.000","33.4189028398862","-111.684567042095","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","7800","E","BROWN","RD","MESA","2007-02-20T13:24:39.000","2007-02-20T13:38:55.000","33.4370665128896","-111.664595522509","Fixed-use recreation places, other                ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","1000","S","LONGMORE",,"MESA",,"2007-02-20T23:36:28.000",,,,"System or Detector Malfunction - Cancelled enroute","6112"
"Medical - ALS","Medical","6100","E","ARBOR","AVE","MESA",,"2007-02-20T17:06:17.000","33.4137513004709","-111.699775543942","Doctor, dentist or oral surgeon office            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","2300","E","BROWN","RD","MESA",,"2007-02-20T17:53:07.000","33.4372740612904","-111.781246041485","Doctor, dentist or oral surgeon office            ","Unintentional transmission of alarm, Other        ","740 "
"Fire-Other","Fire","800","N","MESA","DR","MESA",,"2007-02-20T18:21:41.000","33.4300538453728","-111.822820536347",,"Unitentional System/Detector - Cancelled enroute  ","6113"
"Fire-Other","Fire","6100","E","ARBOR","AVE","MESA",,"2007-02-20T18:31:53.000","33.4137513004709","-111.699775543942","24-hour care Nursing homes, 4 or more persons     ","False alarm or false call, Other                  ","700 "
"Medical - Complex","Medical","1700","N","GREENFIELD","RD","MESA",,"2007-02-20T12:07:07.000","33.4463701579392","-111.736208049432",,"Vehicle Accident - Cancelled enroute              ","6116"
"Medical - ALS","Medical","2100","S","EMERSON",,"MESA",,"2007-02-20T11:00:11.000",,,,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Medical - ALS","Medical","1200","S","POWER","RD","MESA",,"2007-02-20T19:30:51.000","33.3939034068401","-111.684901282508",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Fire-Other","Fire","1400","S","DOBSON","RD","MESA",,"2007-02-19T20:16:29.000","33.3902867280567","-111.874676381728",,"Dispatched & cancelled en route                   ","611 "
"Fire-Other","Fire","4400","E","MAIN","ST","MESA",,"2007-02-19T12:41:49.000","33.4156374960578","-111.736362503942",,"System or Detector Malfunction - Cancelled enroute","6112"
"Medical - BLS","Medical","500","E","SOUTHERN","AVE","MESA","2007-02-20T00:03:12.000","2007-02-20T00:25:29.000","33.3934164786227","-111.820624261151","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","6100","E","ARBOR","AVE","MESA","2007-02-19T13:44:48.000","2007-02-19T14:07:07.000","33.4137513004709","-111.699775543942","24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2300","E","KNOLL","CIR","MESA","2007-02-19T22:20:41.000","2007-02-19T22:40:37.000","33.4524582069014","-111.781296717825","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1300","S","MESA","DR","MESA","2007-02-19T20:29:46.000","2007-02-19T20:45:15.000","33.3914374840464","-111.823024403501","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2400","W","PORTOBELLO","AVE","MESA","2007-02-19T07:25:45.000","2007-02-19T07:40:42.000","33.3590496530264","-111.885462341282","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2600","N","HIGLEY","RD","MESA","2007-02-19T22:56:13.000","2007-02-19T23:03:55.000","33.4629909625597","-111.718791472042","1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - BLS","Medical","100","N","ROBSON",,"MESA","2007-02-19T22:55:29.000","2007-02-20T00:25:37.000",,,"Jail, prison (not juvenile)                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","500","W","8TH","AVE","MESA","2007-02-19T07:58:37.000","2007-02-19T08:17:13.000","33.4006164842698","-111.842326680033","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","400","N","VAL VISTA","DR","MESA","2007-02-19T13:18:57.000","2007-02-19T13:39:06.000","33.4228174419321","-111.753727941932","Food and beverage sales, grocery store            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","700","W","1ST","PL","MESA","2007-02-19T12:59:32.000","2007-02-19T13:08:11.000","33.4182733208566","-111.846224147279","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1800","N","STAPLEY","DR","MESA","2007-02-19T03:42:43.000","2007-02-19T04:10:02.000","33.4478935028458","-111.805057327208","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","ROBSON",,"MESA","2007-02-19T19:01:00.000","2007-02-19T19:24:10.000",,,"24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1200","E","SOUTHERN","AVE","MESA","2007-02-19T20:03:47.000","2007-02-19T20:23:00.000","33.3934442334585","-111.805402288156","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
"Medical - BLS","Medical","1700","E","UNIVERSITY","DR","MESA","2007-02-19T20:18:36.000","2007-02-19T20:24:21.000","33.4226305015486","-111.794475498451",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Medical - BLS","Medical","100","S","MACDONALD",,"MESA","2007-02-19T13:23:17.000","2007-02-19T13:48:20.000",,,"Hotel/motel, commercial                           ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","8500","E","SOUTHERN","AVE","MESA","2007-02-19T04:45:35.000","2007-02-19T05:13:56.000","33.3933734516699","-111.649773693173","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1900","E","GLENCOVE","ST","MESA","2007-02-19T01:00:04.000","2007-02-19T01:19:09.000","33.4385052449728","-111.790056525362","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","4700","E","MAIN","ST","MESA","2007-02-19T14:55:29.000","2007-02-19T15:11:30.000","33.4156045315938","-111.728573193173","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","100","N","GREENFIELD","RD","MESA","2007-02-19T16:37:01.000","2007-02-19T17:24:36.000","33.4173969705357","-111.736488441984","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","5000","E","MAIN","ST","MESA","2007-02-19T09:58:33.000","2007-02-19T10:16:38.000","33.4156891291612","-111.723812283408","Residential, Other                                ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","700","S","DOBSON","RD","MESA","2007-02-19T09:32:34.000","2007-02-19T10:04:20.000","33.401723854722","-111.874674089345","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","8300","E","SOUTHERN","AVE","MESA","2007-02-19T08:57:50.000","2007-02-19T09:14:58.000","33.3934164786227","-111.652464521377","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","2500","E","MAIN","ST","MESA","2007-02-19T21:50:08.000","2007-02-19T22:02:16.000","33.4155474959871","-111.777515004013","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","9200","E","MCLELLAN","RD","MESA","2007-02-19T16:58:29.000","2007-02-19T17:07:42.000","33.4441596107259","-111.632724099138","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","3900","S","OXLEY","CIR","MESA","2007-02-19T17:33:13.000","2007-02-19T17:46:29.000","33.3432683101078","-111.588167139952","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","200","N","MACDONALD",,"MESA","2007-02-19T09:43:37.000","2007-02-19T10:01:52.000",,,"24-hour care Nursing homes, 4 or more persons     ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","5200","E","ENID","CIR","MESA",,"2007-02-19T12:58:17.000","33.3982044823778","-111.719772982378",,"Medical Call (Non Vehicle Acc) - Cancelled enroute","6117"
"Aid","Service","100",,,,,,"2007-02-19T21:24:27.000",,,,"Automatic/Mutual Aid - Cancelled enroute          ","6118"
"Medical - ALS","Medical","3400","E","MAIN","ST","MESA","2007-02-19T01:19:53.000","2007-02-19T01:38:58.000","33.4156328538844","-111.756989525531","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","8700","E","PORTOBELLO","AVE","MESA","2007-02-19T10:25:40.000","2007-02-19T10:55:18.000","33.3605171438811","-111.646277104101","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","11100","E","SUNLAND","AVE","MESA","2007-02-19T13:18:07.000","2007-02-19T13:22:49.000","33.3969890732995","-111.590769113885","1 or 2 family dwelling                            ","Authorized controlled burning                     ","631 "
"Fire-Other","Fire","600","W","GUADALUPE","RD","MESA","2007-02-19T12:45:30.000","2007-02-19T13:06:55.000","33.3642988304906","-111.847648376325","Multifamily dwelling                              ","Service Call, other                               ","500 "
"Medical - Complex","Medical","10700","E","MAIN","ST","MESA","2007-02-19T11:35:19.000","2007-02-19T11:52:42.000","33.4153","-111.59984","Vehicle parking area                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","300","W","BROWN","RD","MESA","2007-02-19T20:00:36.000","2007-02-19T20:16:17.000","33.4352935114963","-111.836963547609","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","500","N","MESA","DR","MESA","2007-02-19T21:22:21.000","2007-02-19T21:48:22.000","33.4251214419118","-111.822879441912","Multifamily dwelling                              ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","100","S","LAZONA","DR","MESA","2007-02-19T03:10:07.000","2007-02-19T03:32:09.000","33.4132295700814","-111.802118265654","1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Medical - ALS","Medical","7500","E","NOPAL","AVE","MESA","2007-02-19T13:08:48.000","2007-02-19T13:27:30.000","33.3663932992756","-111.673360402496","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","200","N","ROBSON",,"MESA","2007-02-19T03:32:29.000","2007-02-19T03:48:44.000",,,"Residential board and care                        ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","2600","N","RIDGE",,"MESA","2007-02-19T21:30:59.000","2007-02-19T21:49:13.000",,,"1 or 2 family dwelling                            ","Good intent call, Other                           ","600 "
"Fire-Structure","Fire","2400","W","UNIVERSITY","DR","MESA","2007-02-19T08:35:42.000","2007-02-19T09:06:12.000","33.4221988026929","-111.882914302166",,"Automatic/Mutual Aid - Cancelled enroute          ","6118"
"MajMed - Extrication","SpecOps","3400","E","60 SUPERSTITION","FRWY","MESA","2007-02-19T13:55:02.000","2007-02-19T14:39:10.000",,,"Highway or divided highway                        ","Motor vehicle accident with injuries              ","322 "
"Medical - ALS","Medical","3100","E","BROADWAY","RD","MESA","2007-02-19T07:48:15.000","2007-02-19T08:07:36.000","33.408275791715","-111.764415813047","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","1500","S","ELLSWORTH","RD","MESA","2007-02-19T09:05:31.000","2007-02-19T09:25:55.000","33.3882465255433","-111.632830942253","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - ALS","Medical","3400","E","MAIN","ST","MESA","2007-02-19T23:19:37.000","2007-02-19T23:58:29.000","33.4156328538844","-111.756989525531","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Structure","Fire","800","S","DOBSON","RD","MESA","2007-02-19T20:37:37.000","2007-02-19T20:46:37.000","33.4002475578496","-111.87464744215","Multifamily dwelling                              ","Cooking fire, confined to container               ","113 "
"Fire-Other","Fire","1100","E","SOUTHERN","AVE","MESA","2007-02-19T05:59:38.000","2007-02-19T06:06:25.000","33.3934344786368","-111.807199017667","Business office                                   ","System malfunction, Other                         ","730 "
"Medical - ALS","Medical","700","S","PALO VERDE","WAY","MESA","2007-02-19T05:56:35.000","2007-02-19T06:17:22.000","33.4021437364048","-111.662094993514","1 or 2 family dwelling                            ","EMS call, excluding vehicle accident with injury  ","321 "
"Medical - BLS","Medical","1800","S","LEWIS",,"MESA","2007-02-16T21:52:53.000","2007-02-16T22:10:18.000",,,"Jail, prison (not juvenile)                       ","EMS call, excluding vehicle accident with injury  ","321 "
"Fire-Other","Fire","2300","E","JACARANDA","ST","MESA","2007-02-19T11:13:42.000","2007-02-19T11:21:23.000","33.4497475228586","-111.781327446468","1 or 2 family dwelling                            ","No Incident found on arrival at dispatch address  ","622 "
"Medical - ALS","Medical","1900","W","3RD","PL","MESA","2007-02-19T19:18:06.000","2007-02-19T19:21:24.000","33.4213914159595","-111.871837044931","Outside or special property, Other                ","Police matter                                     ","552 "
"Medical - ALS","Medical","8400","E","PECOS","RD","MESA","2007-02-19T06:21:02.000","2007-02-19T06:42:08.000","33.28513","-111.652235","Street or road in commercial area                 ","Motor vehicle accident with injuries              ","322 "
