"business_name","address","address_continued","city","state","zip_code","entity_of_record_name","entity_of_record_reg_number","not_of_record_entity","registry_number","entity_type","registry_date","nonprofit_type","associated_name_type","first_name","middle_name","last_name","suffix"
"GERMAN AMERICAN SOCIETY","5626 NE ALAMEDA ST",,"PORTLAND","OR","97213",,,,"219410","DOMESTIC NONPROFIT CORPORATION","1878-03-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"GERMAN AMERICAN SOCIETY","5626 NE ALAMEDA ST",,"PORTLAND","OR","97213",,,,"219410","DOMESTIC NONPROFIT CORPORATION","1878-03-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","ANNETTE","R","KIENBERGER",
"GERMAN AMERICAN SOCIETY","5626 NE ALAMEDA ST",,"PORTLAND","OR","97213",,,,"219410","DOMESTIC NONPROFIT CORPORATION","1878-03-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"GERMAN AMERICAN SOCIETY","5626 NE ALAMEDA ST",,"PORTLAND","OR","97213",,,,"219410","DOMESTIC NONPROFIT CORPORATION","1878-03-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","ANNETTE",,"KIENBERGER",
"GERMAN AMERICAN SOCIETY","5626 NE ALAMEDA ST",,"PORTLAND","OR","97213",,,,"219410","DOMESTIC NONPROFIT CORPORATION","1878-03-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","KATJA",,"FREEBORN",
"MONTEZUMA LODGE NO 50, OF THE INDEPENDENT ORDER OF ODD FELLOWS","PO BOX 278",,"HILLSBORO","OR","97123",,,,"314617","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"MONTEZUMA LODGE NO 50, OF THE INDEPENDENT ORDER OF ODD FELLOWS","21080 SW ORNDUFF",,"HILLSBORO","OR","97123",,,,"314617","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","CLINTON",,"TORREY",
"MONTEZUMA LODGE NO 50, OF THE INDEPENDENT ORDER OF ODD FELLOWS","267 E MAIN ST",,"HILLSBORO","OR","97123",,,,"314617","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"MONTEZUMA LODGE NO 50, OF THE INDEPENDENT ORDER OF ODD FELLOWS","37290 NW HAHN RD",,"BANKS","OR","97106",,,,"314617","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","GARY",,"HAHN",
"MONTEZUMA LODGE NO 50, OF THE INDEPENDENT ORDER OF ODD FELLOWS","37290 NW HAHN RD",,"BANKS","OR","97106",,,,"314617","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","GARY",,"HAHN",
"THE TUALATIN PLAINS PRESBYTERIAN CHURCH","KATHERINE KINNEAR","30685 NW SCOTCH CHURCH RD","HILLSBORO","OR","97124",,,,"531319","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"THE TUALATIN PLAINS PRESBYTERIAN CHURCH","3034 NE 4TH PL",,"HILLSBORO","OR","97124",,,,"531319","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","TERESA",,"GRIFFELS-JOSSY",
"THE TUALATIN PLAINS PRESBYTERIAN CHURCH","30685 NW SCOTCH CHURCH RD",,"HILLSBORO","OR","97124",,,,"531319","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"THE TUALATIN PLAINS PRESBYTERIAN CHURCH","30685 NW SCOTCH CHURCH RD",,"HILLSBORO","OR","97124",,,,"531319","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","PHYLLIS",,"LANERS",
"THE TUALATIN PLAINS PRESBYTERIAN CHURCH","1185 SW BROOKWOOD AVE",,"HILLSBORO","OR","97123",,,,"531319","DOMESTIC NONPROFIT CORPORATION","1878-04-03 00:00:00","RELIGIOUS WITH MEMBERS","SECRETARY","PHYLLIS",,"LANERS",
"HUBBARD CEMETERY ASSOCIATION","PO BOX 266",,"HUBBARD","OR","97032",,,,"250118","DOMESTIC NONPROFIT CORPORATION","1878-07-07 23:52:58","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"HUBBARD CEMETERY ASSOCIATION","12880 SAUNDERS LANE NE",,"HUBBARD","OR","97032",,,,"250118","DOMESTIC NONPROFIT CORPORATION","1878-07-07 23:52:58","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","JOSEPH","V","DRYDEN",
"HUBBARD CEMETERY ASSOCIATION","12880 SAUNDERS LANE NE",,"HUBBARD","OR","97032",,,,"250118","DOMESTIC NONPROFIT CORPORATION","1878-07-07 23:52:58","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"HUBBARD CEMETERY ASSOCIATION","12880 SAUNDERS LANE NE",,"HUBBARD","OR","97032",,,,"250118","DOMESTIC NONPROFIT CORPORATION","1878-07-07 23:52:58","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","LINDA","J","DRYDEN",
"HUBBARD CEMETERY ASSOCIATION","12880 SAUNDERS LANE NE",,"HUBBARD","OR","97032",,,,"250118","DOMESTIC NONPROFIT CORPORATION","1878-07-07 23:52:58","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","LINDA","J","DRYDEN",
"LEBANON LODGE NO. 47, I.O.O.F. OF THE INDEPENDENT ORDER OF ODD FELLOWS","20 E ASH ST",,"LEBANON","OR","97355",,,,"281311","DOMESTIC NONPROFIT CORPORATION","1878-11-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"LEBANON LODGE NO. 47, I.O.O.F. OF THE INDEPENDENT ORDER OF ODD FELLOWS","1370 W 4TH ST",,"HALSEY","OR","97348",,,,"281311","DOMESTIC NONPROFIT CORPORATION","1878-11-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","JAMES",,"DODGE",
"LEBANON LODGE NO. 47, I.O.O.F. OF THE INDEPENDENT ORDER OF ODD FELLOWS","20 E ASH ST",,"LEBANON","OR","97355",,,,"281311","DOMESTIC NONPROFIT CORPORATION","1878-11-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"LEBANON LODGE NO. 47, I.O.O.F. OF THE INDEPENDENT ORDER OF ODD FELLOWS","790 W AIRWAY RD",,"LEBANON","OR","97355",,,,"281311","DOMESTIC NONPROFIT CORPORATION","1878-11-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","RHODA",,"DAVIS",
"LEBANON LODGE NO. 47, I.O.O.F. OF THE INDEPENDENT ORDER OF ODD FELLOWS","790 W AIRWAY RD",,"LEBANON","OR","97355",,,,"281311","DOMESTIC NONPROFIT CORPORATION","1878-11-04 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","RHODA",,"DAVIS",
"BLANCO LODGE NO. 48, ANCIENT FREE AND ACCEPTED MASONS","MIKE SULLIVAN","PO BOX 12","COOS BAY","OR","97420",,,,"33712","DOMESTIC NONPROFIT CORPORATION","1878-12-29 23:52:58","MUTUAL BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"BLANCO LODGE NO. 48, ANCIENT FREE AND ACCEPTED MASONS","1785 OCEAN BLVD NW",,"COOS BAY","OR","97420",,,,"33712","DOMESTIC NONPROFIT CORPORATION","1878-12-29 23:52:58","MUTUAL BENEFIT WITH MEMBERS","PRESIDENT","ERIC","J","VICKOREN",
"BLANCO LODGE NO. 48, ANCIENT FREE AND ACCEPTED MASONS","2002 UNION AVE",,"NORTH BEND","OR","97459",,,,"33712","DOMESTIC NONPROFIT CORPORATION","1878-12-29 23:52:58","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"BLANCO LODGE NO. 48, ANCIENT FREE AND ACCEPTED MASONS","60 CYPRESS POINT",,"COOS BAY","OR","97420",,,,"33712","DOMESTIC NONPROFIT CORPORATION","1878-12-29 23:52:58","MUTUAL BENEFIT WITH MEMBERS","REGISTERED AGENT","MIKE",,"SULLIVAN",
"BLANCO LODGE NO. 48, ANCIENT FREE AND ACCEPTED MASONS","PO BOX 12",,"COOS BAY","OR","97420",,,,"33712","DOMESTIC NONPROFIT CORPORATION","1878-12-29 23:52:58","MUTUAL BENEFIT WITH MEMBERS","SECRETARY","MIKE",,"SULLIVAN",
"DIERDORFF LODGE NO. 54 OF THE INDEPENDENT ORDER OF ODD FELLOWS","PO BOX 454",,"SCIO","OR","97374",,,,"139410","DOMESTIC NONPROFIT CORPORATION","1878-12-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"DIERDORFF LODGE NO. 54 OF THE INDEPENDENT ORDER OF ODD FELLOWS","PO BOX 454",,"SCIO","OR","97374",,,,"139410","DOMESTIC NONPROFIT CORPORATION","1878-12-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","P","EUGENE","PILCHER",
"DIERDORFF LODGE NO. 54 OF THE INDEPENDENT ORDER OF ODD FELLOWS","2ND & MAIN ST",,"SCIO","OR","97374",,,,"139410","DOMESTIC NONPROFIT CORPORATION","1878-12-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"DIERDORFF LODGE NO. 54 OF THE INDEPENDENT ORDER OF ODD FELLOWS","38952 HWY 226","PO BOX 258","SCIO","OR","97374",,,,"139410","DOMESTIC NONPROFIT CORPORATION","1878-12-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","GENE",,"PILCHER",
"DIERDORFF LODGE NO. 54 OF THE INDEPENDENT ORDER OF ODD FELLOWS","PO BOX 454",,"SCIO","OR","97374",,,,"139410","DOMESTIC NONPROFIT CORPORATION","1878-12-30 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","DUNCAN",,"TUCKER",
"PEARL LODGE NO 66, A. F. & A. M.","P O BOX 61",,"TURNER","OR","97392",,,,"408617","DOMESTIC NONPROFIT CORPORATION","1879-03-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"PEARL LODGE NO 66, A. F. & A. M.","5210 HARDING LN SE",,"TURNER","OR","97392",,,,"408617","DOMESTIC NONPROFIT CORPORATION","1879-03-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRESIDENT","STANLEY","C","MILLER",
"PEARL LODGE NO 66, A. F. & A. M.","5140 CHICAGO ST",,"TURNER","OR","97392",,,,"408617","DOMESTIC NONPROFIT CORPORATION","1879-03-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"PEARL LODGE NO 66, A. F. & A. M.","7742 TREBBER ST NE",,"KEIZER","OR","97303",,,,"408617","DOMESTIC NONPROFIT CORPORATION","1879-03-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","REGISTERED AGENT","AL",,"PARTRIDGE",
"PEARL LODGE NO 66, A. F. & A. M.","PO BOX 545",,"LYONS","OR","97358",,,,"408617","DOMESTIC NONPROFIT CORPORATION","1879-03-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","SECRETARY","WILLIAM","R","MOTTA",
"CRESWELL PIONEER CEMETERY","TOM SMITH","32114 DEBERRY RD","CRESWELL","OR","97426",,,,"84319","DOMESTIC NONPROFIT CORPORATION","1879-06-16 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"CRESWELL PIONEER CEMETERY","32114 DEBERRY RD",,"CRESWELL","OR","97426",,,,"84319","DOMESTIC NONPROFIT CORPORATION","1879-06-16 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","TOM",,"SMITH",
"CRESWELL PIONEER CEMETERY","82738 HOWE LANE",,"CRESWELL","OR","97426",,,,"84319","DOMESTIC NONPROFIT CORPORATION","1879-06-16 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"CRESWELL PIONEER CEMETERY","82590 BUTTE RD",,"CRESWELL","OR","97426",,,,"84319","DOMESTIC NONPROFIT CORPORATION","1879-06-16 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","SHERRY","L","SMITH",
"CRESWELL PIONEER CEMETERY","82590 BUTTE RD",,"CRESWELL","OR","97426",,,,"84319","DOMESTIC NONPROFIT CORPORATION","1879-06-16 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","SHERRY",,"SMITH",
"STAYTON LODGE NO 64, OF THE INDEPENDENT ORDER OF ODD FELLOWS","C/O CHRISTINE WANNER","1715 WILMINGTON PL","STAYTON","OR","97383",,,,"472910","DOMESTIC NONPROFIT CORPORATION","1879-06-24 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"STAYTON LODGE NO 64, OF THE INDEPENDENT ORDER OF ODD FELLOWS","704 SW DALMATIAN ST",,"SUBLIMITY","OR","97385",,,,"472910","DOMESTIC NONPROFIT CORPORATION","1879-06-24 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","CARMEN",,"ADAMS",
"STAYTON LODGE NO 64, OF THE INDEPENDENT ORDER OF ODD FELLOWS","122 N 3RD",,"STAYTON","OR","97383",,,,"472910","DOMESTIC NONPROFIT CORPORATION","1879-06-24 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"STAYTON LODGE NO 64, OF THE INDEPENDENT ORDER OF ODD FELLOWS","1715 WILMINGTON PL",,"STAYTON","OR","97383",,,,"472910","DOMESTIC NONPROFIT CORPORATION","1879-06-24 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","CHRISTINE",,"WANNER",
"STAYTON LODGE NO 64, OF THE INDEPENDENT ORDER OF ODD FELLOWS","1715 WILMINGTON PL",,"STAYTON","OR","97383",,,,"472910","DOMESTIC NONPROFIT CORPORATION","1879-06-24 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","CHRISTINE",,"WANNER",
"THE FIRST CHRISTIAN CHURCH AT PORTLAND, OREGON","1314 SW PARK AVE",,"PORTLAND","OR","97201",,,,"184614","DOMESTIC NONPROFIT CORPORATION","1879-07-23 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"THE FIRST CHRISTIAN CHURCH AT PORTLAND, OREGON","1314 SW PARK AVE",,"PORTLAND","OR","97201",,,,"184614","DOMESTIC NONPROFIT CORPORATION","1879-07-23 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","MICHAEL",,"MAXWELL",
"THE FIRST CHRISTIAN CHURCH AT PORTLAND, OREGON","1314 SW PARK AVE",,"PORTLAND","OR","97201",,,,"184614","DOMESTIC NONPROFIT CORPORATION","1879-07-23 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"THE FIRST CHRISTIAN CHURCH AT PORTLAND, OREGON","601 SW 2ND AVE STE 2100",,"PORTLAND","OR","97204","LPSL CORPORATE SERVICES, INC.","4034591",,"184614","DOMESTIC NONPROFIT CORPORATION","1879-07-23 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT",,,,
"THE FIRST CHRISTIAN CHURCH AT PORTLAND, OREGON","1314 SW PARK AVE",,"PORTLAND","OR","97201",,,,"184614","DOMESTIC NONPROFIT CORPORATION","1879-07-23 00:00:00","RELIGIOUS WITH MEMBERS","SECRETARY","JAMES",,"HAMLEY",
"THE RIGHT WORTHY GRAND ENCAMPMENT OF THE INDEPENDENT ORDER OF ODD FELLOWS OF THE STATE OF OREGON","1225 S 8TH ST",,"INDEPENDENCE","OR","97351",,,,"459818","DOMESTIC NONPROFIT CORPORATION","1879-07-28 23:52:58","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"THE RIGHT WORTHY GRAND ENCAMPMENT OF THE INDEPENDENT ORDER OF ODD FELLOWS OF THE STATE OF OREGON","1225 S 8TH ST",,"INDEPENDENCE","OR","97351",,,,"459818","DOMESTIC NONPROFIT CORPORATION","1879-07-28 23:52:58","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","PEARLIE",,"STEWART",
"THE RIGHT WORTHY GRAND ENCAMPMENT OF THE INDEPENDENT ORDER OF ODD FELLOWS OF THE STATE OF OREGON","1225 S 8TH ST",,"INDEPENDENCE","OR","97351",,,,"459818","DOMESTIC NONPROFIT CORPORATION","1879-07-28 23:52:58","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"THE RIGHT WORTHY GRAND ENCAMPMENT OF THE INDEPENDENT ORDER OF ODD FELLOWS OF THE STATE OF OREGON","1225 S 8TH ST",,"INDEPENDENCE","OR","97351",,,,"459818","DOMESTIC NONPROFIT CORPORATION","1879-07-28 23:52:58","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","PERLIE",,"STEWART",
"THE RIGHT WORTHY GRAND ENCAMPMENT OF THE INDEPENDENT ORDER OF ODD FELLOWS OF THE STATE OF OREGON","1225 S 8TH ST",,"INDEPENDENCE","OR","97351",,,,"459818","DOMESTIC NONPROFIT CORPORATION","1879-07-28 23:52:58","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","PEARLIE",,"STEWART",
"MERIDIAN UNITED CHURCH OF CHRIST","6750 SW BOECKMAN RD",,"WILSONVILLE","OR","97070",,,,"220012","DOMESTIC NONPROFIT CORPORATION","1880-03-24 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"MERIDIAN UNITED CHURCH OF CHRIST","6750 SW BOECKMAN RD",,"WILSONVILLE","OR","97070",,,,"220012","DOMESTIC NONPROFIT CORPORATION","1880-03-24 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","MARSIA",,"GUNTER",
"MERIDIAN UNITED CHURCH OF CHRIST","6750 SW BOECKMAN ROAD",,"WILSONVILLE","OR","97070",,,,"220012","DOMESTIC NONPROFIT CORPORATION","1880-03-24 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"MERIDIAN UNITED CHURCH OF CHRIST","27100 SW WOOD",,"WILSONVILLE","OR","97070",,,,"220012","DOMESTIC NONPROFIT CORPORATION","1880-03-24 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","MARSIA",,"GUNTER",
"MERIDIAN UNITED CHURCH OF CHRIST","6750 SW BOECKMAN RD",,"WILSONVILLE","OR","97070",,,,"220012","DOMESTIC NONPROFIT CORPORATION","1880-03-24 00:00:00","RELIGIOUS WITH MEMBERS","SECRETARY","LINDA",,"INGALLS",
"FERGUSON CHAPTER NUMBER FIVE ROYAL ARCH MASONS","PO BOX 149",,"CORVALLIS","OR","97339",,,,"178319","DOMESTIC NONPROFIT CORPORATION","1880-03-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"FERGUSON CHAPTER NUMBER FIVE ROYAL ARCH MASONS","7885 NW RIDGEWOOD",,"CORVALLIS","OR","97330",,,,"178319","DOMESTIC NONPROFIT CORPORATION","1880-03-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","DANIEL","H","STRAND",
"FERGUSON CHAPTER NUMBER FIVE ROYAL ARCH MASONS","306 SW MADISON AVE","PO BOX 2346","CORVALLIS","OR","97339",,,,"178319","DOMESTIC NONPROFIT CORPORATION","1880-03-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"FERGUSON CHAPTER NUMBER FIVE ROYAL ARCH MASONS","306 SW MADISON AVE",,"CORVALLIS","OR","97339",,,,"178319","DOMESTIC NONPROFIT CORPORATION","1880-03-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","DANIEL","H","STRAND",
"FERGUSON CHAPTER NUMBER FIVE ROYAL ARCH MASONS","PO BOX 149",,"CORVALLIS","OR","97339",,,,"178319","DOMESTIC NONPROFIT CORPORATION","1880-03-31 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","DANIEL",,"STRAND",
"THE OREGON HUMANE SOCIETY","1067 NE COLUMBIA BLVD",,"PORTLAND","OR","97211",,,,"363614","DOMESTIC NONPROFIT CORPORATION","1880-08-30 00:00:00","PUBLIC BENEFIT","MAILING ADDRESS",,,,
"THE OREGON HUMANE SOCIETY","1067 NE COLUMBIA BLVD",,"PORTLAND","OR","97211",,,,"363614","DOMESTIC NONPROFIT CORPORATION","1880-08-30 00:00:00","PUBLIC BENEFIT","PRESIDENT","SHARON",,"HARMON",
"THE OREGON HUMANE SOCIETY","1067 NE COLUMBIA BLVD",,"PORTLAND","OR","97211",,,,"363614","DOMESTIC NONPROFIT CORPORATION","1880-08-30 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,
"THE OREGON HUMANE SOCIETY","111 SW FIFTH AVE STE 3675",,"PORTLAND","OR","97204","TCMMS SERVICE CORPORATION","48351399",,"363614","DOMESTIC NONPROFIT CORPORATION","1880-08-30 00:00:00","PUBLIC BENEFIT","REGISTERED AGENT",,,,
"THE OREGON HUMANE SOCIETY","1067 NE COLUMBIA BLVD",,"PORTLAND","OR","97211",,,,"363614","DOMESTIC NONPROFIT CORPORATION","1880-08-30 00:00:00","PUBLIC BENEFIT","SECRETARY","JOHN",,"GUSTAVSSON",
"THE SOCIETY OF THE SISTERS OF THE HOLY NAMES OF JESUS AND MARY","PO BOX 398",,"MARYLHURST","OR","97036",,,,"505115","DOMESTIC NONPROFIT CORPORATION","1880-11-12 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"THE SOCIETY OF THE SISTERS OF THE HOLY NAMES OF JESUS AND MARY","17590 GLEASON DR",,"LAKE OSWEGO","OR","97034",,,,"505115","DOMESTIC NONPROFIT CORPORATION","1880-11-12 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","MAUREEN",,"DELANEY",
"THE SOCIETY OF THE SISTERS OF THE HOLY NAMES OF JESUS AND MARY","17590 GLEASON DR",,"LAKE OSWEGO","OR","97034",,,,"505115","DOMESTIC NONPROFIT CORPORATION","1880-11-12 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"THE SOCIETY OF THE SISTERS OF THE HOLY NAMES OF JESUS AND MARY","17590 GLEASON DR",,"LAKE OSWEGO","OR","97034",,,,"505115","DOMESTIC NONPROFIT CORPORATION","1880-11-12 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","MAUREEN",,"DELANEY",
"THE SOCIETY OF THE SISTERS OF THE HOLY NAMES OF JESUS AND MARY","17590 GLEASON DR",,"LAKE OSWEGO","OR","97034",,,,"505115","DOMESTIC NONPROFIT CORPORATION","1880-11-12 00:00:00","RELIGIOUS WITH MEMBERS","SECRETARY","CAROL",,"HIGGINS",
"MULTNOMAH CHAPTER NO 1 ROYAL ARCH MASONS","6143 SHAW HWY SE",,"AUMSVILLE","OR","97325",,,,"323519","DOMESTIC NONPROFIT CORPORATION","1881-03-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","MAILING ADDRESS",,,,
"MULTNOMAH CHAPTER NO 1 ROYAL ARCH MASONS","6143 SHAW HWY SE",,"AUMSVILLE","OR","97325",,,,"323519","DOMESTIC NONPROFIT CORPORATION","1881-03-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRESIDENT","MYLES",,"MCMILLAN",
"MULTNOMAH CHAPTER NO 1 ROYAL ARCH MASONS","4090 COMMERCIAL ST SE",,"SALEM","OR","97302",,,,"323519","DOMESTIC NONPROFIT CORPORATION","1881-03-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"MULTNOMAH CHAPTER NO 1 ROYAL ARCH MASONS","6143 SHAW HWY SE",,"AUMSVILLE","OR","97325",,,,"323519","DOMESTIC NONPROFIT CORPORATION","1881-03-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","REGISTERED AGENT","MYLES",,"MCMILLAN",
"MULTNOMAH CHAPTER NO 1 ROYAL ARCH MASONS","1388 CLEAR LAKE RD",,"KEIZER","OR","97303",,,,"323519","DOMESTIC NONPROFIT CORPORATION","1881-03-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","SECRETARY","PAUL",,"FREEMAN",
"YAMHILL CHRISTIAN CHURCH","PO BOX 37",,"YAMHILL","OR","97148",,,,"338111","DOMESTIC NONPROFIT CORPORATION","1881-04-07 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"YAMHILL CHRISTIAN CHURCH","140 S OLIVE ST",,"YAMHILL","OR","97148",,,,"338111","DOMESTIC NONPROFIT CORPORATION","1881-04-07 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","DAVID",,"MARTIN",
"YAMHILL CHRISTIAN CHURCH","265 W MAIN ST",,"YAMHILL","OR","97148",,,,"338111","DOMESTIC NONPROFIT CORPORATION","1881-04-07 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"YAMHILL CHRISTIAN CHURCH","185 W CAMELLIA ST",,"YAMHILL","OR","97148",,,,"338111","DOMESTIC NONPROFIT CORPORATION","1881-04-07 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","KENNETH","D","WATSON",
"YAMHILL CHRISTIAN CHURCH","19301 NW ADEOCK RD",,"YAMHILL","OR","97148",,,,"338111","DOMESTIC NONPROFIT CORPORATION","1881-04-07 00:00:00","RELIGIOUS WITH MEMBERS","SECRETARY","BONNIE",,"PELOQUIN",
"BETHEL CONGREGATIONAL UNITED CHURCH OF CHRIST","5150 SW WATSON AVE",,"BEAVERTON","OR","97005",,,,"45815","DOMESTIC NONPROFIT CORPORATION","1881-08-08 00:00:00","RELIGIOUS WITH MEMBERS","MAILING ADDRESS",,,,
"BETHEL CONGREGATIONAL UNITED CHURCH OF CHRIST","5150 SW WATSON AVE",,"BEAVERTON","OR","97005",,,,"45815","DOMESTIC NONPROFIT CORPORATION","1881-08-08 00:00:00","RELIGIOUS WITH MEMBERS","PRESIDENT","MONIQUE",,"MANLEY-SMITH",
"BETHEL CONGREGATIONAL UNITED CHURCH OF CHRIST","5150 SW WATSON AVE",,"BEAVERTON","OR","97005",,,,"45815","DOMESTIC NONPROFIT CORPORATION","1881-08-08 00:00:00","RELIGIOUS WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,
"BETHEL CONGREGATIONAL UNITED CHURCH OF CHRIST","5150 SW WATSON AVE",,"BEAVERTON","OR","97005",,,,"45815","DOMESTIC NONPROFIT CORPORATION","1881-08-08 00:00:00","RELIGIOUS WITH MEMBERS","REGISTERED AGENT","CJ","E","ASTARTE",
