"division","classification","position","title","_07_31_21","_08_31_21","_9_30_2021","_10_31_21","_11_30_2021","_12_31_21","_01_31_22","_02_28_2022","_3_31_2022","_4_30_2022","_5_31_2022"
"Administration","Information Systems Specialist 4","21215","SOCIAL SECURITY & MEDICARE","419.05","420.72","564.89","454.35","457.25","458.06","452.47","459.74","475.25","475.26","475.25"
"Administration","Information Systems Specialist 4","21215","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"297.75","297.75","297.75"
"Administration","Information Systems Specialist 4","21215","WORKERS' BENEFIT FUND ASSESSMENT","1.48","1.68","1.58","1.64","1.22","1.73","1.75","1.66","1.67","1.81","1.75"
"Administration","Information Systems Specialist 4","46381","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 4","46381","COVID RECOGNITION ONE-TIME PAYMENT",,,"1550.00",,,,,,,,
"Administration","Information Systems Specialist 4","46381","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 4","46381","HEALTH INSURANCE","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48"
"Administration","Information Systems Specialist 4","46381","PERS PENSION OBLIGATION BOND PAYMENT","307.63","307.63","394.43","324.04","331.55","331.55","331.55","331.55","331.55","331.55","331.55"
"Administration","Information Systems Specialist 4","46381","PERS RETIREMENT","949.82","949.82","1217.82","1000.47","1023.65","1023.65","1023.65","1023.65","1023.65","1023.65","1023.65"
"Administration","Information Systems Specialist 4","46381","REGULAR EMPLOYEES SALARY","5262.00","5262.00","5262.00","5554.91","5689.00","5689.00","5689.00","5689.00","5689.00","5689.00","5689.00"
"Administration","Information Systems Specialist 4","46381","SOCIAL SECURITY & MEDICARE","420.24","420.24","538.82","450.31","452.91","452.91","452.91","452.91","452.91","452.91","452.91"
"Administration","Information Systems Specialist 4","46381","WORKERS' BENEFIT FUND ASSESSMENT","1.72","1.20","1.35","1.69","1.56","1.71","1.76","1.67","1.81","1.85","1.75"
"Administration","Information Systems Specialist 4","57901","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58",,,,"1.52","1.52","1.52"
"Administration","Information Systems Specialist 4","57901","DENTAL INSURANCE","173.78","173.78","173.78","173.78","173.78",,,,"144.96","144.96","144.96"
"Administration","Information Systems Specialist 4","57901","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40",,,,"2.40","2.40","2.40"
"Administration","Information Systems Specialist 4","57901","ESSENTIAL WORKER DIFFERENTIAL",,,,"26.00","38.00","96.00",,,"124.00","138.00",
"Administration","Information Systems Specialist 4","57901","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65",,,,"1348.33","1348.33","1348.33"
"Administration","Information Systems Specialist 4","57901","PERS PENSION OBLIGATION BOND PAYMENT",,,,,"351.29",,,,"295.38","356.88","349.16"
"Administration","Information Systems Specialist 4","57901","PERS RETIREMENT",,,,,"1084.61",,,,"911.99","1101.90","1078.03"
"Administration","Information Systems Specialist 4","57901","REGULAR EMPLOYEES SALARY","5698.00","5698.00","5698.00","5883.00","6235.00","3524.13",,,"5150.65","6235.00","6235.00"
"Administration","Information Systems Specialist 4","57901","SOCIAL SECURITY & MEDICARE","433.00","432.99","432.99","449.13","476.98",,,,"395.58","479.60","476.70"
"Administration","Information Systems Specialist 4","57901","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.94","1.85","1.67","1.29",,,,"1.67","1.76","1.85"
"Administration","Information Systems Specialist 5","7527","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 5","7527","DENTAL INSURANCE","61.76","61.76","61.76","61.76","61.76","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","Information Systems Specialist 5","7527","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 5","7527","HEALTH INSURANCE","830.94","830.94","830.94","830.94","830.94","860.75","860.75","860.75","860.75","860.75","860.75"
"Administration","Information Systems Specialist 5","7527","OVERTIME PAYMENTS","340.35","336.00","470.40","416.28","277.52","1318.22","346.90","1006.01","485.66","346.90","386.38"
"Administration","Information Systems Specialist 5","7527","PERS PENSION OBLIGATION BOND PAYMENT","452.95","452.70","460.23","471.31","463.54","521.82","467.43","504.34","475.20","467.43","469.64"
"Administration","Information Systems Specialist 5","7527","PERS RETIREMENT","1727.67","1726.74","1755.45","1797.72","1768.08","1990.37","1782.90","1923.68","1812.54","1782.90","1791.33"
"Administration","Information Systems Specialist 5","7527","REGULAR EMPLOYEES SALARY","7748.00","7748.00","7748.00","8000.00","8000.00","8000.00","8000.00","8000.00","8000.00","8000.00","8000.00"
"Administration","Information Systems Specialist 5","7527","SOCIAL SECURITY & MEDICARE","619.17","611.20","621.46","636.62","625.99","705.49","631.19","681.60","641.80","631.18","641.85"
"Administration","Information Systems Specialist 5","7527","WORKERS' BENEFIT FUND ASSESSMENT","1.63","1.25","1.93","1.74","1.59","1.65","1.68","1.66","2.05","1.77","1.80"
"Administration","Information Systems Specialist 5","30405","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52",,,,,,,,
"Administration","Information Systems Specialist 5","30405","DENTAL INSURANCE","155.59","155.59","155.59",,,,,,,,
"Administration","Information Systems Specialist 5","30405","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40",,,,,,,,
"Administration","Information Systems Specialist 5","30405","HEALTH INSURANCE","2243.54","2243.54","2243.54",,,,,,,,
"Administration","Information Systems Specialist 5","30405","OVERTIME PAYMENTS","285.68","352.80",,,,,,,,,
"Administration","Information Systems Specialist 5","30405","PERS PENSION OBLIGATION BOND PAYMENT","471.58","475.34","455.58",,,,,,,,
"Administration","Information Systems Specialist 5","30405","PERS RETIREMENT","1456.00","1467.61","1406.61",,,,,,,,
"Administration","Information Systems Specialist 5","30405","REGULAR EMPLOYEES SALARY","7748.00","7748.00","7748.01",,,,,,,,
"Administration","Information Systems Specialist 5","30405","SOCIAL SECURITY & MEDICARE","643.92","641.41","614.41",,,,,,,,
"Administration","Information Systems Specialist 5","30405","WORK OUT OF CLASS & LEADWORK","387.40","387.40","387.39",,,,,,,,
"Administration","Information Systems Specialist 5","30405","WORKERS' BENEFIT FUND ASSESSMENT","1.81","1.55","1.61",,,,,,,,
"Administration","Information Systems Specialist 5","40849","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52",
"Administration","Information Systems Specialist 5","40849","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40",
"Administration","Information Systems Specialist 5","40849","HEALTH INSURANCE","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48",
"Administration","Information Systems Specialist 5","40849","PERS PENSION OBLIGATION BOND PAYMENT","408.60","408.60","408.60","421.48","438.12","440.75","440.75","440.75","440.75","440.75",
"Administration","Information Systems Specialist 5","40849","PERS RETIREMENT","1261.56","1261.56","1261.56","1301.33","1352.70","1360.81","1360.81","1360.81","1360.81","1360.81",
"Administration","Information Systems Specialist 5","40849","REGULAR EMPLOYEES SALARY","7065.00","7065.00","7065.00","7295.00","7592.09","7639.00","7639.00","7639.00","7639.00","7639.00",
"Administration","Information Systems Specialist 5","40849","SOCIAL SECURITY & MEDICARE","565.59","557.93","557.93","575.53","598.25","601.84","601.85","601.84","601.85","601.83",
"Administration","Information Systems Specialist 5","40849","WORKERS' BENEFIT FUND ASSESSMENT","1.73","1.76","1.50","1.19","1.32","1.65","1.52","1.65","1.93","1.36",
"Administration","Information Systems Specialist 6","5395","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 6","5395","DENTAL INSURANCE","55.49","55.49","55.49","55.49","55.49","57.21","57.21","57.21","57.21","57.21","57.21"
"Administration","Information Systems Specialist 6","5395","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 6","5395","HEALTH INSURANCE","751.64","751.64","751.64","751.64","751.64","761.40","761.40","761.40","761.40","761.40","761.40"
"Administration","Information Systems Specialist 6","5395","PERS PENSION OBLIGATION BOND PAYMENT","463.85","463.85","463.85","478.91","478.91","478.91","478.91","478.91","478.91","478.91","478.91"
"Administration","Information Systems Specialist 6","5395","PERS RETIREMENT","1769.25","1769.25","1769.25","1826.71","1826.71","1826.71","1826.71","1826.71","1826.71","1826.71","1826.71"
"Administration","Information Systems Specialist 6","5395","REGULAR EMPLOYEES SALARY","8283.00","8283.00","8283.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00"
"Administration","Information Systems Specialist 6","5395","SOCIAL SECURITY & MEDICARE","641.19","633.53","633.54","654.13","654.11","654.11","654.10","654.11","654.11","654.11","661.76"
"Administration","Information Systems Specialist 6","5395","WORKERS' BENEFIT FUND ASSESSMENT","1.58","1.94","1.67","1.76","1.27","1.57","1.67","1.67","1.93","1.67","1.56"
"Administration","Information Systems Specialist 6","5519","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 6","5519","DENTAL INSURANCE","53.25","53.25","53.25","53.25","53.25","54.90","54.90","54.90","54.90","54.90","54.90"
"Administration","Information Systems Specialist 6","5519","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 6","5519","HEALTH INSURANCE","830.94","830.94","830.94","830.94","830.94","860.75","860.75","860.75","860.75","860.75","860.75"
"Administration","Information Systems Specialist 6","5519","OVERTIME PAYMENTS",,,,,,,,,,,"37.52"
"Administration","Information Systems Specialist 6","5519","PERS PENSION OBLIGATION BOND PAYMENT","463.85","463.85","463.85","478.91","480.52","478.91","478.91","478.91","478.91","478.91","481.01"
"Administration","Information Systems Specialist 6","5519","PERS RETIREMENT","1769.25","1769.25","1769.25","1826.71","1832.85","1826.71","1826.71","1826.71","1826.71","1826.71","1834.72"
"Administration","Information Systems Specialist 6","5519","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 6","5519","REGULAR EMPLOYEES SALARY","8283.00","8283.00","8283.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00"
"Administration","Information Systems Specialist 6","5519","SOCIAL SECURITY & MEDICARE","621.35","613.70","613.71","634.27","636.48","634.15","634.16","634.15","634.16","634.15","644.67"
"Administration","Information Systems Specialist 6","5519","STANDBY DUTY PAY",,,,,"28.77",,,,,,
"Administration","Information Systems Specialist 6","5519","WORKERS' BENEFIT FUND ASSESSMENT","1.35","1.90","1.79","1.73","1.57","1.52","1.66","1.08","2.01","1.77","1.79"
"Administration","Information Systems Specialist 6","9382","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 6","9382","DENTAL INSURANCE","106.49","106.49","106.49","106.49","106.49","109.79","109.79","109.79","109.79","109.79","109.79"
"Administration","Information Systems Specialist 6","9382","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 6","9382","ESSENTIAL WORKER DIFFERENTIAL",,,,"12.00","13.00","19.50","30.50","27.50","174.50","127.50",
"Administration","Information Systems Specialist 6","9382","HEALTH INSURANCE","1661.87","1661.87","1661.87","1661.87","1661.87","1721.52","1721.52","1721.52","1721.52","1721.52","1721.52"
"Administration","Information Systems Specialist 6","9382","OVERTIME PAYMENTS",,"251.44",,"482.76","445.62","631.81","1227.60","1004.27","753.26","828.45",
"Administration","Information Systems Specialist 6","9382","PERS PENSION OBLIGATION BOND PAYMENT","463.85","477.93","463.85","506.61","615.12","515.39","549.37","536.69","554.81","556.39","502.86"
"Administration","Information Systems Specialist 6","9382","PERS RETIREMENT","1769.25","1822.96","1769.25","1932.39","2346.23","1965.83","2095.44","2047.09","2116.21","2122.23","1918.04"
"Administration","Information Systems Specialist 6","9382","REGULAR EMPLOYEES SALARY","8283.00","8283.00","8283.00","8552.00","10525.60","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00"
"Administration","Information Systems Specialist 6","9382","SOCIAL SECURITY & MEDICARE","628.99","640.56","621.33","679.77","827.97","691.49","737.89","720.59","745.34","747.50","674.37"
"Administration","Information Systems Specialist 6","9382","WORK OUT OF CLASS & LEADWORK",,,,,,,,,"427.60","427.60","427.60"
"Administration","Information Systems Specialist 6","9382","WORKERS' BENEFIT FUND ASSESSMENT","1.67","1.45","1.55","1.84","1.21","1.90","1.95","1.82","2.02","1.55","1.67"
"Administration","Information Systems Specialist 6","30405","BASIC LIFE INSURANCE - $10,000",,,,"1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 6","30405","DENTAL INSURANCE",,,,"155.59","155.59","160.42","160.42","160.42","160.42","160.42","160.42"
"Administration","Information Systems Specialist 6","30405","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 6","30405","HEALTH INSURANCE",,,,"2243.54","2243.54","2324.05","2324.05","2324.05","2324.05","2324.05","2324.05"
"Administration","Information Systems Specialist 6","30405","OVERTIME PAYMENTS",,,,,,"741.60","797.22","1334.88","667.44","741.60",
"Administration","Information Systems Specialist 6","30405","PERS PENSION OBLIGATION BOND PAYMENT",,,,"478.91","478.91","520.44","523.55","553.67","516.29","520.44","478.91"
"Administration","Information Systems Specialist 6","30405","PERS RETIREMENT",,,,"1478.64","1478.64","1606.86","1616.48","1709.44","1594.04","1606.86","1478.64"
"Administration","Information Systems Specialist 6","30405","REGULAR EMPLOYEES SALARY",,,,"8552.00","10525.60","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00"
"Administration","Information Systems Specialist 6","30405","SOCIAL SECURITY & MEDICARE",,,,"646.28","797.27","702.29","706.54","747.68","696.62","702.29","645.56"
"Administration","Information Systems Specialist 6","30405","WORKERS' BENEFIT FUND ASSESSMENT",,,,"1.76","1.64","1.89","1.84","1.83","2.03","1.87","1.70"
"Administration","Information Systems Specialist 6","36107","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58",,,,,,
"Administration","Information Systems Specialist 6","36107","DENTAL INSURANCE","150.69","150.69","150.69","150.69","150.69",,,,,,
"Administration","Information Systems Specialist 6","36107","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40",,,,,,
"Administration","Information Systems Specialist 6","36107","HEALTH INSURANCE","1949.69","1949.69","1949.69","1949.69","1949.69",,,,,,
"Administration","Information Systems Specialist 6","36107","PERS PENSION OBLIGATION BOND PAYMENT","443.02","443.02","443.02","457.41","457.41",,,,,,
"Administration","Information Systems Specialist 6","36107","PERS RETIREMENT","1367.81","1367.81","1367.81","1412.25","1412.25",,,,,,
"Administration","Information Systems Specialist 6","36107","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95",,,,,,
"Administration","Information Systems Specialist 6","36107","REGULAR EMPLOYEES SALARY","7911.00","7911.00","7911.00","8168.00","8168.00",,,,,,
"Administration","Information Systems Specialist 6","36107","SOCIAL SECURITY & MEDICARE","600.47","600.48","600.48","627.79","620.14",,,,,,
"Administration","Information Systems Specialist 6","36107","WORKERS' BENEFIT FUND ASSESSMENT","1.55","1.44","1.36","1.23","1.41",,,,,,
"Administration","Information Systems Specialist 6","53773","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 6","53773","DENTAL INSURANCE","61.76","61.76","61.76","61.76","61.76","61.92","61.92","61.92","61.92","61.92","61.92"
"Administration","Information Systems Specialist 6","53773","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 6","53773","HEALTH INSURANCE","830.94","830.94","830.94","830.94","830.94","860.75","860.75","860.75","860.75","860.75","860.75"
"Administration","Information Systems Specialist 6","53773","OVERTIME PAYMENTS",,,,"1868.88","622.96",,,,"3114.80","836.08",
"Administration","Information Systems Specialist 6","53773","PERS PENSION OBLIGATION BOND PAYMENT","465.17","472.13","487.04","607.52","537.74","502.86","502.86","502.86","677.29","778.76","531.61"
"Administration","Information Systems Specialist 6","53773","PERS RETIREMENT","1436.20","1457.69","1503.74","1875.70","1660.28","1552.57","1552.57","1552.57","2091.12","2404.44","1641.35"
"Administration","Information Systems Specialist 6","53773","REGULAR EMPLOYEES SALARY","7911.00","8029.37","8283.01","8552.00","8552.00","8552.00","8552.00","8552.00","8552.00","10997.00","9041.00"
"Administration","Information Systems Specialist 6","53773","SOCIAL SECURITY & MEDICARE","640.85","642.70","663.07","827.64","732.34","684.55","684.57","684.55","922.85","1061.46","731.49"
"Administration","Information Systems Specialist 6","53773","WORK OUT OF CLASS & LEADWORK","395.55","401.47","414.15","427.60","427.60","427.60","427.60","427.60","427.60","2073.40","452.05"
"Administration","Information Systems Specialist 6","53773","WORKERS' BENEFIT FUND ASSESSMENT","1.85","1.67","1.76","1.94","1.73","1.85","1.76","1.67","2.37","1.04","2.02"
"Administration","Information Systems Specialist 7","6605","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","6605","DENTAL INSURANCE","162.14","162.14","162.14","162.14","162.14","160.42","160.42","160.42","160.42","160.42","160.42"
"Administration","Information Systems Specialist 7","6605","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","6605","HEALTH INSURANCE","2052.65","2052.65","2052.65","2052.65","2052.65","2324.05","2324.05","2324.05","2324.05","2324.05","2324.05"
"Administration","Information Systems Specialist 7","6605","PERS PENSION OBLIGATION BOND PAYMENT","513.30","513.30","513.30","529.98","529.98","529.98","529.98","529.98","529.98","529.98","529.98"
"Administration","Information Systems Specialist 7","6605","PERS RETIREMENT","1957.86","1957.86","1957.86","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51"
"Administration","Information Systems Specialist 7","6605","REGULAR EMPLOYEES SALARY","9166.00","9166.00","9166.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","6605","SOCIAL SECURITY & MEDICARE","694.51","694.51","699.48","729.93","722.28","713.60","713.59","713.61","713.60","713.60","721.24"
"Administration","Information Systems Specialist 7","6605","WORKERS' BENEFIT FUND ASSESSMENT","1.13","1.58","1.28","1.76","0.98","1.50","1.76","1.32","1.66","1.78","1.67"
"Administration","Information Systems Specialist 7","17974","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","17974","DENTAL INSURANCE","57.63","57.63","57.63","57.63","57.63","59.42","59.42","59.42","59.42","59.42","59.42"
"Administration","Information Systems Specialist 7","17974","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","17974","HEALTH INSURANCE","830.94","830.94","830.94","830.94","830.94","860.75","860.75","860.75","860.75","860.75","860.75"
"Administration","Information Systems Specialist 7","17974","PERS PENSION OBLIGATION BOND PAYMENT","513.30","513.30","513.30","529.98","529.98","529.98","529.98","529.98","529.98","529.98","529.98"
"Administration","Information Systems Specialist 7","17974","PERS RETIREMENT","1957.86","1957.86","1957.86","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51","2021.51"
"Administration","Information Systems Specialist 7","17974","REGULAR EMPLOYEES SALARY","9166.00","9166.00","9166.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","17974","SOCIAL SECURITY & MEDICARE","705.54","697.89","697.89","720.69","720.70","720.56","720.56","720.56","720.57","720.56","728.21"
"Administration","Information Systems Specialist 7","17974","WORKERS' BENEFIT FUND ASSESSMENT","1.71","1.56","1.38","1.67","1.20","1.48","1.55","1.38","1.76","1.54","1.56"
"Administration","Information Systems Specialist 7","24419","BASIC LIFE INSURANCE - $10,000","1.58","1.58",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","DENTAL INSURANCE","55.49","55.49",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","HEALTH INSURANCE","745.13","745.13",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","PERS PENSION OBLIGATION BOND PAYMENT","538.96","538.96",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","PERS RETIREMENT","1664.04","1664.04",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","REGULAR EMPLOYEES SALARY","9166.00","13483.59",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","SOCIAL SECURITY & MEDICARE","736.98","1083.78",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","WORK OUT OF CLASS & LEADWORK","458.30","674.18",,,,,,,,,
"Administration","Information Systems Specialist 7","24419","WORKERS' BENEFIT FUND ASSESSMENT","1.76","1.44",,,,,,,,,
"Administration","Information Systems Specialist 7","28233","BASIC LIFE INSURANCE - $10,000","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Information Systems Specialist 7","28233","DENTAL INSURANCE","57.63","57.63","57.63","57.63","57.63","59.42","59.42","59.42","59.42","59.42","59.42"
"Administration","Information Systems Specialist 7","28233","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","28233","HEALTH INSURANCE","830.94","830.94","830.94","830.94","830.94","860.75","860.75","860.75","860.75","860.75","860.75"
"Administration","Information Systems Specialist 7","28233","PERS PENSION OBLIGATION BOND PAYMENT","538.96","538.96","538.96","556.48","556.48","556.48","556.48","556.48","556.48","556.48","556.48"
"Administration","Information Systems Specialist 7","28233","PERS RETIREMENT","1664.04","1664.04","1664.04","1718.14","1718.14","1718.14","1718.14","1718.14","1718.14","1718.14","1718.14"
"Administration","Information Systems Specialist 7","28233","REGULAR EMPLOYEES SALARY","9166.00","9166.00","9165.99","9464.00","11648.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","28233","SOCIAL SECURITY & MEDICARE","736.68","734.02","734.02","757.95","933.38","757.82","757.83","757.82","757.83","757.82","765.47"
"Administration","Information Systems Specialist 7","28233","WORK OUT OF CLASS & LEADWORK","458.30","458.30","458.31","473.20","582.40","473.20","473.20","473.20","473.20","473.20","473.20"
"Administration","Information Systems Specialist 7","28233","WORKERS' BENEFIT FUND ASSESSMENT","1.76","1.24","1.82","1.72","1.61","1.73","1.66","1.67","2.02","1.85","1.31"
"Administration","Information Systems Specialist 7","31836","BASIC LIFE INSURANCE - $10,000","1.58","1.52","1.52","1.52","1.52","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","31836","DENTAL INSURANCE","162.14","155.59","155.59","155.59","155.59","167.17","167.17","167.17","167.17","167.17","167.17"
"Administration","Information Systems Specialist 7","31836","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","31836","HEALTH INSURANCE","1949.69","2243.54","2243.54","2243.54","2243.54","2324.05","2324.05","2324.05","2324.05","2324.05","2324.05"
"Administration","Information Systems Specialist 7","31836","PERS PENSION OBLIGATION BOND PAYMENT","513.30","513.30","513.30","529.98","529.98","529.98","529.98","529.98","529.98","529.98","529.98"
"Administration","Information Systems Specialist 7","31836","PERS RETIREMENT","1584.80","1584.80","1584.80","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33"
"Administration","Information Systems Specialist 7","31836","REGULAR EMPLOYEES SALARY","9166.00","9166.00","9166.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","31836","SOCIAL SECURITY & MEDICARE","701.29","693.25","693.25","716.05","716.06","715.84","715.86","715.84","715.85","715.85","715.84"
"Administration","Information Systems Specialist 7","31836","WORKERS' BENEFIT FUND ASSESSMENT","1.14","1.94","1.82","1.72","1.65","1.80","1.67","1.66","1.89","1.85","1.85"
"Administration","Information Systems Specialist 7","37259","BASIC LIFE INSURANCE - $10,000","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Information Systems Specialist 7","37259","DENTAL INSURANCE","57.63","57.63","57.63","57.63","57.63","59.42","59.42","59.42","59.42","59.42","59.42"
"Administration","Information Systems Specialist 7","37259","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40","2.40"
"Administration","Information Systems Specialist 7","37259","HEALTH INSURANCE","722.10","722.10","722.10","722.10","722.10","770.28","770.28","770.28","770.28","770.28","770.28"
"Administration","Information Systems Specialist 7","37259","PERS PENSION OBLIGATION BOND PAYMENT","513.30","513.30","513.30","529.98","529.98","529.98","529.98","529.98","529.98","529.98","529.98"
"Administration","Information Systems Specialist 7","37259","PERS RETIREMENT","1584.80","1584.80","1584.80","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33","1636.33"
"Administration","Information Systems Specialist 7","37259","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Information Systems Specialist 7","37259","REGULAR EMPLOYEES SALARY","9166.00","9166.00","9166.00","9464.00","11648.00","9464.00","9464.00","9464.00","9464.00","9464.00","9464.00"
"Administration","Information Systems Specialist 7","37259","SOCIAL SECURITY & MEDICARE","705.57","697.92","697.92","720.72","887.79","716.85","716.85","716.85","716.84","716.86","724.49"
"Administration","Information Systems Specialist 7","37259","WORKERS' BENEFIT FUND ASSESSMENT","1.74","2.18","2.16","1.47","1.55","1.63","1.65","1.60","1.99","1.53","1.64"
"Administration","Information Systems Specialist 5","40849","BASIC LIFE INSURANCE - $10,000",,,,,,,,,,,"1.52"
"Administration","Information Systems Specialist 5","40849","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,,,,,"2.40"
"Administration","Information Systems Specialist 5","40849","HEALTH INSURANCE",,,,,,,,,,,"385.48"
"Administration","Information Systems Specialist 5","40849","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,"454.30"
