ID,Reporting Agency,Report Number,Date,Street Address,Town,Number,Number1,Number2,Number3,Intersection,Distance From Intersection,Distance Unit,Posted Speed,Direction of Collision,Direction from Intersection,Easting,Northing,Mile Marker,Mile Marker 1,Mile Marker 2,AOT Roadway,AOT Route,AOT Actual Mile,LRS Number,How Mapped,Crash Type,Location 1,Counties
209,VTVSP1100,12D302318,06/08/2012,I89 N,Royalton,NO DATA,NO DATA,NO DATA,89,Exit 3,5,Miles,65,6 - Single Vehicle Crash,South,498352,145758,890,1416,1770,State System (State Highways and Class I TH links),I-89,17.7,I089-0000,LRS,Injury,"(43.81005772, -72.51930215)",3218
1256,VT0130200,12BB04231,06/09/2012,FAU-2022 (47 Flat St),Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Transportation Center,NO DATA,NO DATA,25,1 - Rear End,West,004-95-284,000-39-107,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"FLAT ST., BRATTLEBORO",0.12,S20221302,LRS,Property Damage Only,"(42.85132123, -72.55928615)",3217
1919,VT0040300,12SB06155,05/22/2012,FAU-5208 (222 Dorset Street),South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Healthy Living Market,NO DATA,NO DATA,35,1 - Rear End,NO DATA,445847,218337,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",3.68,S52080414,LRS,Property Damage Only,"(44.46296421, -73.1805885)",3204
607,VTVSP1300,12B302575,11/26/2012,I 91 N,Ryegate,NO DATA,NO DATA,NO DATA,91,NO DATA,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,533779,187028,910,310,1120,State System (State Highways and Class I TH links),I-91,112.03,I091-0000,LRS,Injury,"(44.18275506, -72.07738122)",3203
1518,VT0040100,2012BU029213,11/14/2012,FAU-5014 Colchester Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Winooski Bridge,NO DATA,NO DATA,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"COLCHESTER AVE., BURLINGTON",1.03,S50140403,LRS,Property Damage Only,"(44.48830183, -73.18667652)",3204
1686,VT0110200,12RL05043,06/03/2012,FAU-3056 (86 Strongs Avenue),Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,3 D'S Bar,60,Feet,30,3 - Same Direction Sideswipe,NO DATA,401670,122563,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"STRONGS AVE., RUTLAND CITY",0.27,S30561119,LRS,Property Damage Only,"(43.6016214, -72.97427978)",3216
896,VTVSP0600,12C200523,03/02/2012,FAS-199 (3082 Bristol Road),Monkton,3,NO DATA,NO DATA,NO DATA,Hardscrabble Road TH#5,50,Feet,40,6 - Single Vehicle Crash,South,450860,190059,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0199,2.01,S01990112,LRS,Property Damage Only,"(44.20908437, -73.11443858)",3202
2109,VT0040500,12CC08175,11/30/2012,FAU-5605 Porters Point Road,Colchester,NO DATA,NO DATA,NO DATA,NO DATA,Church Road,NO DATA,NO DATA,35,"12 - Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--",NO DATA,440352,226700,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PORTER POINT RD., COLCHESTER",0.17,S56050405,LRS,Property Damage Only,"(44.53802896, -73.25056841)",3204
701,VTVSP1000,12D203473,12/16/2012,I-91 N MM5/85,Guilford,NO DATA,NO DATA,NO DATA,91,MM 5/85 NB,100,Feet,65,6 - Single Vehicle Crash,North,494381,34943,910,1307,585,State System (State Highways and Class I TH links),I-91,5.87,I091-0000,LRS,Property Damage Only,"(42.81339902, -72.56825861)",3217
313,VT0040100,2012BU031663,12/15/2012,Alt. US-7 South Winooski Avenue,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Buell Street,NO DATA,NO DATA,25,2 - Head On,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),BURLINGTON (ALTERNATE US-7),1.22,A007-0403,LRS,Property Damage Only,"(44.47910209, -73.21115374)",3204
482,VTVSP0400,12D103961,12/09/2012,I-91 SB,Weathersfield,NO DATA,NO DATA,NO DATA,91,MM 47/80 SB,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,506372,94701,910,1420,4780,State System (State Highways and Class I TH links),I-91,47.8,I091-0000S,LRS,Property Damage Only,"(43.35271747, -72.42151255)",3218
619,VTVSP1300,12B302383,10/28/2012,I-91 NB,Thetford,NO DATA,NO DATA,NO DATA,91,NO DATA,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,524180,149287,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-91,86.5,I091-0000,LRS,Property Damage Only,"(43.84346472, -72.19978289)",3207
970,VT0080200,12ST02485,09/30/2012,Luce Hill Rd,Stowe,NO DATA,NO DATA,NO DATA,NO DATA,Barrows Rd Intersection,NO DATA,Feet,35,1 - Rear End,NO DATA,481956,219114,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0236,3.32,S02360808,LRS,Property Damage Only,"(44.47206023, -72.72650169)",904
127,VTVSP0100,12A100345,01/27/2012,I-89 N MM 100,Milton,NO DATA,NO DATA,NO DATA,89,MM 100,100,Feet,65,6 - Single Vehicle Crash,South,447667,235459,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,99.98,I089-0000,LRS,Property Damage Only,"(44.61760224, -73.15916342)",3204
678,VTVSP1000,12D200127,01/13/2012,Interstate 91 NB,Putney,NO DATA,NO DATA,NO DATA,91,Mile Marker 19/20,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,500023,51988,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-91,19.2,I091-0000,LRS,Property Damage Only,"(42.96774316, -72.50091888)",3217
178,VTVSP1200,12A300912,02/13/2012,Interstate 89 NB,Middlesex,NO DATA,NO DATA,NO DATA,89,Mm56.6,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,487604,197564,890,1210,5660,State System (State Highways and Class I TH links),I-89,56.6,I089-0000,LRS,Property Damage Only,"(44.27815094, -72.65520206)",905
2074,VT0040500,12CC02810,05/02/2012,FAU-5617 Bay Rd,Colchester,NO DATA,127,NO DATA,NO DATA,Roosevelt Highway,NO DATA,NO DATA,35,1 - Rear End,NO DATA,447137,227781,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"BAY RD., COLCHESTER",1.39,S56170405,LRS,Property Damage Only,"(44.54830597, -73.16506623)",3204
554,VT0130200,12BB07031,09/11/2012,I-91 Exit 1 Ramp E/Canal St,Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Exit 1-I91,NO DATA,NO DATA,25,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Ramp or Spur,I-91,0.23,I091-0000NR001E,LRS,Property Damage Only,"(42.83584742, -72.56647453)",3217
60,VTVSP1200,12A300997,03/01/2012,I89 SB,Berlin,NO DATA,NO DATA,NO DATA,89,Exit 6,5,Feet,65,6 - Single Vehicle Crash,South,493672,185072,890,1203,4680,State System (State Highways and Class I TH links),I-89,46.9,I089-0000S,LRS,Property Damage Only,"(44.16597107, -72.57899351)",905
455,VTVSP1300,12B302134,09/24/2012,MM82.65 I 91 Sb,Thetford,NO DATA,NO DATA,NO DATA,91,NO DATA,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,522984,143423,910,911,8265,State System (State Highways and Class I TH links),I-91,82.65,I091-0000S,LRS,Property Damage Only,"(43.79081674, -72.21436348)",3207
1025,VT0040800,12RM00267,03/24/2012,FAS-209 Huntington Road,Richmond,NO DATA,NO DATA,NO DATA,NO DATA,Farr Farn,320,Feet,35,6 - Single Vehicle Crash,East,459590,211053,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0209,4.53,S02090411,LRS,Property Damage Only,"(44.39905312, -73.00086882)",3204
1753,VT0040100,2012BU013613,06/06/2012,FAU-5032 (318 North Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Hyde Street,NO DATA,NO DATA,25,7 - Other - Explain in Narrative,West,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH ST., BURLINGTON",0.67,S50320403,LRS,Property Damage Only,"(44.48486941, -73.208932)",3204
1062,VT0070000,12GIC0885,06/27/2012,FAS-291 West Shore Rd,Alburgh,NO DATA,NO DATA,NO DATA,NO DATA,Rt 129,100,Feet,45,4 - Opp Direction Sideswipe,North,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0291,0.02,S02910701,LRS,Property Damage Only,"(44.90502304, -73.31350598)",3206
343,VT0040100,2012BU004882,02/28/2012,ALTUS-7 (S Winooski Ave),Burlington,NO DATA,NO DATA,A7,NO DATA,Main St,25,NO DATA,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),BURLINGTON (ALTERNATE US-7),0.99,A007-0403,LRS,Property Damage Only,"(44.47591244, -73.21099254)",3204
1491,VT0040100,2012BU025955,10/08/2012,FAU-5038 Pearl Street,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Battery Street,NO DATA,NO DATA,25,3 - Same Direction Sideswipe,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0,S50380403,LRS,Property Damage Only,"(44.48026615, -73.21902375)",3204
1543,VT0040100,2012BU004586,02/24/2012,FAU 5038 (Pearl Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,N Willard St,25,Feet,25,NO DATA,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.69,S50380403,LRS,Property Damage Only,"(44.48066396, -73.20545909)",3204
371,VTVSP1200,12A304135,09/18/2012,I-89 SB,Waterbury,NO DATA,NO DATA,NO DATA,89,Mile Marker 66,75,Feet,65,6 - Single Vehicle Crash,North,475939,217891,890,1218,6655,State System (State Highways and Class I TH links),I-89,65.99,I089-0000S,LRS,Property Damage Only,"(44.357061, -72.79132364)",905
1235,VT0110200,12RL04590,05/22/2012,FAU 3002 (Allen Street),Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Graybar Electric,NO DATA,NO DATA,30,1 - Rear End,NO DATA,462321,121913,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"ALLEN ST., RUTLAND CITY",0.12,S30021119,LRS,Property Damage Only,"(43.59646544, -72.96768455)",3216
958,VT0080000,12LC01633,06/13/2012,FAS-239 (124 Church Street),Hyde Park,NO DATA,NO DATA,NO DATA,NO DATA,Rt 15,0,Miles,25,NO DATA,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0239,0.58,S02390805,LRS,Property Damage Only,"(44.59555742, -72.61624307)",904
1977,VT0040300,12SB007677,06/23/2012,FAU-5202 (1181 Airport Drive),South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Patrick Street,15,NO DATA,25,NO DATA,South,447770,218859,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"AIRPORT DRIVE, SOUTH BURLINGTON",0.36,S52020414,LRS,Property Damage Only,"(44.46797109, -73.15627578)",3204
2097,VT0040500,12CC01706,03/22/2012,FAU-5608 Malletts Bay Avenue,Colchester,NO DATA,NO DATA,NO DATA,NO DATA,Lavigne Road,750,Feet,35,6 - Single Vehicle Crash,South,004-44-199,002-25-012,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"MALLETTS BAY AVE., COLCHESTER",1.72,S56080405,LRS,Injury,"(44.52313705, -73.20240282)",3204
690,VTVSP1000,12D200139,01/13/2012,Interstate 91 N,Brattleboro,NO DATA,NO DATA,NO DATA,91,Exit 2,0,Miles,65,4 - Opp Direction Sideswipe,North,493392,39899,910,1302,950,State System (State Highways and Class I TH links),I-91,9.33,I091-0000,LRS,Property Damage Only,"(42.85923171, -72.58097361)",3217
807,VTVSP0900,12C303502,11/16/2012,FAS-171 (608 Warm Brook Road),Arlington,4,NO DATA,NO DATA,NO DATA,Vt Rt 313,NO DATA,NO DATA,35,1 - Rear End,NO DATA,446933,61787,3130,201,719,Federal Aid Secondary System (Class 2 TH),FAS 0171,0.06,S01710201,LRS,Property Damage Only,"(43.05471745, -73.15151998)",902
1273,VT0130200,12BB09689,12/25/2012,FAU-2006 Cedar St,Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Linden St,NO DATA,NO DATA,25,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"CEDAR ST., BRATTLEBORO",0.75,S20061302,LRS,Property Damage Only,"(42.86084596, -72.56517354)",3217
442,VTVSP1300,12B301664,07/30/2012,I-91 103.15 Sb,Newbury,NO DATA,NO DATA,NO DATA,91,Exit 16,5,Miles,65,6 - Single Vehicle Crash,North,531434,172954,910,907,10315,State System (State Highways and Class I TH links),I-91,103.15,I091-0000S,LRS,Injury,"(44.05913542, -72.10872283)",3207
1322,VT0040100,2012BU3834,02/14/2012,FAU 5026 (North Ave),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Woodbury Rd,NO DATA,NO DATA,25,3 - Same Direction Sideswipe,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH AVE., BURLINGTON",2.7,S50260403,LRS,Property Damage Only,"(44.51174687, -73.25135051)",3204
538,VTVSP1100,12D305200,11/27/2012,I-89 NB Ramp To I-91 NB,Hartford,NO DATA,NO DATA,NO DATA,89,I-91 NB,300,Feet,55,1 - Rear End,South,513484,15485,NO DATA,NO DATA,NO DATA,Ramp or Spur,I-91,0.21,I091-0000NR010A,LRS,Property Damage Only,"(43.64030326, -72.33611854)",3218
1048,VTVSP0800,12B200102,01/12/2012,FAS 319 (1210 Beebe Rd),Derby,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,50,6 - Single Vehicle Crash,North,529629,275789,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0319,1.22,S03191007,LRS,Property Damage Only,"(44.98165757, -72.12434978)",3215
2156,VT0040500,12CC05392,08/09/2012,FAU-5600 (105 West Lakeshore Drive),Colchester,NO DATA,NO DATA,NO DATA,NO DATA,West Lakeshore Drive,100,Feet,99,3 - Same Direction Sideswipe,NO DATA,442940,227479,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"VT. 127 TH, COLCHESTER",3.09,S56000405,LRS,Property Damage Only,"(44.54542325, -73.21772941)",3204
1621,VT0040100,12BU19934,08/10/2012,FAU-5008 BATTERY ST,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,KING ST,NO DATA,NO DATA,25,6 - Single Vehicle Crash,West,442824,219620,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"BATTERY ST., BURLINGTON",0.15,S50080403,LRS,Property Damage Only,"(44.47444499, -73.21858828)",3204
242,VT0110200,12RL12633,12/14/2012,BRUS-4 Merchants Row,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,West Street,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,461175,123161,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),WEST RUTLAND-RUTLAND (BR US-4),1.52,B004-1119,LRS,Property Damage Only,"(43.60782288, -72.98054225)",3216
508,VTVSP1000,12D203475,12/16/2012,I-91 SB,Brattleboro,NO DATA,NO DATA,NO DATA,91,MM 12,NO DATA,NO DATA,65,6 - Single Vehicle Crash,NO DATA,495564,43518,910,1302,1200,State System (State Highways and Class I TH links),I-91,12,I091-0000S,LRS,Property Damage Only,"(42.8914259, -72.55464788)",3217
263,VT0110200,12RL09896,09/26/2012,BRUS-4 State Street,Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Lalor Avenue,NO DATA,NO DATA,30,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,460513,123275,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),WEST RUTLAND-RUTLAND (BR US-4),0.98,B004-1119,LRS,Property Damage Only,"(43.60856044, -72.98971247)",3216
1097,VT0020100,12BN04438,07/01/2012,FAU-1054 (219 Pleasant Street),Bennington,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,25,"8 - No Turns, Thru moves only, Broadside ^<",NO DATA,443249,42343,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"VALENTINE ST., BENNINGTON",0.14,S10540202,LRS,Property Damage Only,"(42.87899048, -73.1923448)",902
1785,VT0040300,12SB016748,12/13/2012,FAU-5226 White St,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Suburban Square,10,Feet,25,1 - Rear End,East,447095,219116,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"WHITE ST., SOUTH BURLINGTON",0.49,S52260414,LRS,Property Damage Only,"(44.47028887, -73.16507201)",3204
1932,VT0040300,12SB017193,12/21/2012,FAU-5208 (370 Dorset Street),South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,San Remo Drive,50,NO DATA,35,1 - Rear End,North,445915,217752,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",3.32,S52080414,LRS,Property Damage Only,"(44.45789095, -73.17957067)",3204
751,VT0130500,12DV00376,04/08/2012,FAS-106 Dover Hill Road,Dover,NO DATA,NO DATA,NO DATA,NO DATA,Taft Brook Road,NO DATA,NO DATA,35,6 - Single Vehicle Crash,NO DATA,004-77-660E,000-49-458N,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0106,3.72,S01061304,LRS,Injury,"(42.94504931, -72.77351523)",3217
1200,VT0110200,12RL04292,05/15/2012,FAU 3030 (26 Kendall Avenue),Rutland City,NO DATA,NO DATA,NO DATA,NO DATA,Lincoln Avenue,200,Feet,30,1 - Rear End,East,461533,125758,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"KENDALL AVE., RUTLAND CITY",0.17,S30301119,LRS,Property Damage Only,"(43.61312122, -72.97571016)",3216
1560,VT0040100,2012BUU3526,02/10/2012,FAU 5014 (Colchester Ave),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Mansfield Ave,NO DATA,NO DATA,25,1 - Rear End,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"COLCHESTER AVE., BURLINGTON",0.1,S50140403,LRS,Property Damage Only,"(44.48063497, -73.19863892)",3204
192,VTVSP1200,12A303280,07/28/2012,Interstate 89 NB,Berlin,NO DATA,NO DATA,NO DATA,89,Exit 6 NB On Ramp,0,Miles,65,3 - Same Direction Sideswipe,North,493952,186366,890,1203,4760,State System (State Highways and Class I TH links),I-89,47.43,I089-0000,LRS,Property Damage Only,"(44.17151098, -72.57592318)",905
763,VTVSP0900,12C300941,04/07/2012,FAS-103 (971 South Stream Road),Pownal,3,NO DATA,NO DATA,NO DATA,County Road,1,Miles,35,6 - Single Vehicle Crash,North,444615,34260,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0103,5.87,S01030208,LRS,Injury,"(42.806329, -73.17722893)",902
1832,VT0040300,12SB08907,07/14/2012,FAU-5216 Patchen Road,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,White Street,NO DATA,NO DATA,25,7 - Other - Explain in Narrative,NO DATA,446553,218898,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PATCHEN ROAD, SOUTH BURLINGTON",0.87,S52160414,LRS,Injury,"(44.47854227, -73.17656336)",3204
1987,VT0040400,12WS004956,10/10/2012,FAU5110 W Spring St,Winooski City,NO DATA,NO DATA,NO DATA,NO DATA,Weaver St,50,Feet,25,1 - Rear End,West,004-45-310,002-21-873,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"W SPRING ST., WINOOSKI CITY",0.24,S51100418,LRS,Property Damage Only,"(44.49515377, -73.18788208)",3204
1595,VT0040100,2012BU031743,12/16/2012,Route 127,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Manhattan Drive,NO DATA,NO DATA,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"VT. 127 BELTLINE, BURLINGTON",0,S50090403,LRS,Property Damage Only,"(44.4874964, -73.21943831)",3204
1728,VT0040100,2012BU003767,02/13/2012,FAU 5032 (North Street),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,N Willard St,NO DATA,NO DATA,25,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH ST., BURLINGTON",0.81,S50320403,LRS,Property Damage Only,"(44.48493224, -73.2061333)",3204
1036,VT0140300,12HF04231,12/10/2012,FAS-325 Sykes Mountain Avenue,Hartford,NO DATA,NO DATA,NO DATA,NO DATA,Ralph Lehman Drive,NO DATA,NO DATA,30,"10 - Left Turn and Thru, Angle Broadside -->v--",NO DATA,513390,127350,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0325,0.09,S03251408,LRS,Property Damage Only,"(43.6462556, -72.33401756)",3218
1252,VT0130200,12BB04257,06/10/2012,FAU-2028 Guilford/Route 9,Brattleboro,NO DATA,NO DATA,NO DATA,NO DATA,Memorial Park,NO DATA,NO DATA,25,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"GUILFORD ST., BRATTLEBORO",0.47,S20281302,LRS,Property Damage Only,"(42.85006662, -72.58511069)",3217
1858,VT0040300,12SB02449,03/31/2012,FAU-5208 Dorset Street,South Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Williston Road,20,Feet,35,1 - Rear End,NO DATA,445773,218952,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"DORSET ST., SOUTH BURLINGTON",4.11,S52080414,LRS,Property Damage Only,"(44.46915943, -73.18119556)",3204
1507,VT0040100,2012BU022617,09/05/2012,FAU-5038 Pearl St,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Clark St,1,Feet,25,1 - Rear End,North,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.35,S50380403,LRS,Property Damage Only,"(44.48046883, -73.21214285)",3204
308,VT0040100,2012BU017421,07/14/2012,38 S Winooski Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Cherry St,50,Feet,99,5 - Rear-to-rear,North,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),BURLINGTON (ALTERNATE US-7),1.26,A007-0403,LRS,Property Damage Only,"(44.47965765, -73.21117929)",3204
856,VTVSP0900,12C303495,11/16/2012,FAS-131 (6814 VT RT 153),Rupert,NO DATA,153,NO DATA,NO DATA,Hollys Way,0,Miles,50,6 - Single Vehicle Crash,South,439761,90040,NO DATA,NO DATA,NO DATA,Federal Aid Secondary System (Class 2 TH),FAS 0131 (VT 153 TH),3.87,S01310210,LRS,Property Damage Only,"(43.31024695, -73.24299327)",902
1382,VT0040100,2012BU008966,04/15/2012,FAU-5026 North Ave,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Ethan Allen Pkwy,NO DATA,NO DATA,99,3 - Same Direction Sideswipe,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH AVE., BURLINGTON",1.9,S50260403,LRS,Property Damage Only,"(44.50374775, -73.24055936)",3204
595,VTVSP0200,12B103642,11/06/2012,I 91 N,St. Johnsbury,NO DATA,NO DATA,NO DATA,91,Exit 22,1,Miles,65,6 - Single Vehicle Crash,South,537345,215167,910,311,1312,State System (State Highways and Class I TH links),I-91,131.2,I091-0000,LRS,Property Damage Only,"(44.43577131, -72.0309403)",3203
138,VTVSP0100,12A103186,08/17/2012,I-89 Mm 89 N,South Burlington,NO DATA,NO DATA,NO DATA,89,NO DATA,NO DATA,NO DATA,55,1 - Rear End,NO DATA,445818,219533,NO DATA,NO DATA,NO DATA,State System (State Highways and Class I TH links),I-89,89,I089-0000,LRS,Property Damage Only,"(44.47318854, -73.18182025)",3204
1290,VT0040100,2012BU19575,08/06/2012,FAU-5032 North St,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Park St,15,Feet,25,1 - Rear End,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH ST., BURLINGTON",0.15,S50320403,LRS,Property Damage Only,"(44.48454601, -73.21932169)",3204
1676,VT0040100,12BU003755,02/13/2012,FAU-5034 N Union St,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,Pearl St,2,Feet,25,6 - Single Vehicle Crash,North,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"N UNION ST., BURLINGTON",0,S50340403,LRS,Injury,"(44.48055846, -73.20930895)",3204
1393,VT0040100,2012BU007002,03/23/2012,FAU 5026 (351 North Ave),Burlington,NO DATA,NO DATA,NO DATA,NO DATA,351 North Ave,200,Feet,25,1 - Rear End,South,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"NORTH AVE., BURLINGTON",0.67,S50260403,LRS,Injury,"(44.49019994, -73.22689352)",3204
1462,VT0040100,2012BU009350,04/19/2012,Pearl St,Burlington,NO DATA,NO DATA,NO DATA,NO DATA,No Champlain St,20,Feet,25,3 - Same Direction Sideswipe,East,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,Federal Aid Urban System (Class 2 TH's and 3 TH's,"PEARL ST., BURLINGTON",0.08,S50380403,LRS,Property Damage Only,"(44.48030407, -73.21745055)",3204
467,VTVSP1100,12D305100,11/19/2012,I-91 SB,Hartland,NO DATA,NO DATA,NO DATA,91,MM67,NO DATA,NO DATA,65,1 - Rear End,NO DATA,NO DATA,NO DATA,910,670,1408,State System (State Highways and Class I TH links),I-91,67,I091-0000S,LRS,Property Damage Only,"(43.60184161, -72.34304241)",3218
623,VTVSP1300,12B301047,05/19/2012,I 91 Nb,Thetford,NO DATA,NO DATA,NO DATA,91,Exit 14,1,Miles,65,6 - Single Vehicle Crash,South,522605,144654,910,911,8360,State System (State Highways and Class I TH links),I-91,83.5,I091-0000,LRS,Property Damage Only,"(43.80246351, -72.21928138)",3207
