"incident_no","agency","crash_date","crash_city","crash_location","crash_day","year","crash_time","conditions","crash_circumstances","role","crash_injury","seatbelt","gender","age","latitude","count"
"141408","VSP - A3 Middlesex","2013-10-06T00:00:00.000","Berlin","I-89","2013","Sunday","16:00","Slick","Driving too fast for conditions","Passenger","Fatality (K)","No","Male","21","(44.1799, -72.5755)","1"
"141408","VSP - A3 Middlesex","2013-10-06T00:00:00.000","Berlin","I-89","2013","Sunday","16:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","23.2","(44.1799, -72.5755)","1"
"139271","VSP - A1 Williston","2013-09-30T00:00:00.000","Lowell","MinCollector","2013","Monday","9:00","Other","Driving too fast for conditions","Driver","Fatality (K)","No","Male","29.3","(44.7647, -72.5195)","1"
"141629","VSP - A3 Middlesex","2013-09-29T00:00:00.000","Moretown","MinCollector","2013","Sunday","4:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","23.9","(44.28186, -72.66849)","1"
"140324","VSP - D2 Brattleboro (VOID)","2013-09-26T00:00:00.000","Newfane","FAS 0106","2013","Thursday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","53.8","(42.94615, -72.66331)","1"
"141398","VSP - B2 Royalton","2013-09-25T00:00:00.000","Hancock","VT-125","2013","Wednesday","13:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","45","(43.92715, -72.92906)","1"
"142518","VSP - B4 Rutland","2013-09-15T00:00:00.000","Mt. Holly","VT-103","2013","Sunday","2:00","Good","Fatigued- asleep","Driver","Fatality (K)","No","Male","33.4","(43.44823, -72.84796)","1"
"139988","VSP - D1 Rockingham (VOID)","2013-09-09T00:00:00.000","Cavendish","VT-103","2013","Monday","17:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","29.5","(43.38079, -72.64421)","1"
"139368","VSP - A5 Derby","2013-08-30T00:00:00.000","Westmore","VT-5A","2013","Friday","19:00","Good","No improper driving","Driver","Fatality (K)","No","Male","37.299999999999997","(44.74935, -72.05212)","1"
"138796","VSP - A5 Derby","2013-08-25T00:00:00.000","Jay","VT-242","2013","Sunday","11:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","60.9","(44.94597, -72.44402)","1"
"142589","VSP - B4 Rutland","2013-08-08T00:00:00.000","Proctor","VT-3","2013","Thursday","8:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","87.7","(43.6651, -73.02319)","1"
"141409","VSP - A3 Middlesex","2013-08-01T00:00:00.000","Orange","TOWN ROAD 0026","2013","Thursday","3:00","Good","Under the influence of medication/drugs/alcohol","Passenger","Fatality (K)","No","Female","41","(44.12868, -72.40807)","1"
"141409","VSP - A3 Middlesex","2013-08-01T00:00:00.000","Orange","TOWN ROAD 0026","2013","Thursday","3:00","Good","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Male","34.299999999999997","(44.12868, -72.40807)","1"
"140054","VSP - A1 Williston","2013-07-28T00:00:00.000","Jericho","VT-15","2013","Sunday","0:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","17.8","(44.51, -72.971)","1"
"138687","VSP - A2 St. Albans","2013-07-18T00:00:00.000","Sheldon","TOWN ROAD 0011","2013","Thursday","14:00","Good","Driving too fast for conditions","Passenger","Fatality (K)","No","Male","16","(44.86676, -72.84579)","1"
"140247","VSP - A3 Middlesex","2013-07-13T00:00:00.000","Williamstown","VT-14","2013","Saturday","15:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","67.5","(44.07832, -72.57283)","1"
"137577","VSP - D2 Brattleboro (VOID)","2013-07-12T00:00:00.000","Marlboro","VT-9","2013","Friday","15:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","73.099999999999994","(42.86329, -72.7393)","1"
"137577","VSP - D2 Brattleboro (VOID)","2013-07-12T00:00:00.000","Marlboro","VT-9","2013","Friday","15:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","72","(42.86329, -72.7393)","1"
"137637","VSP - D1 Rockingham (VOID)","2013-06-21T00:00:00.000","Weathersfield","VT-131","2013","Friday","20:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","33","(43.40066, -72.50941)","1"
"136624","VSP - B2 Royalton","2013-06-16T00:00:00.000","Stockbridge","VT-107","2013","Sunday","17:00","Good","Fatigued- asleep","Passenger","Fatality (K)","No","Female","91","(43.79225, -72.67585)","1"
"136971","VSP - A5 Derby","2013-06-11T00:00:00.000","Brownington","VT-5A","2013","Tuesday","21:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","No","Male","25.4","(44.80377, -72.08527)","1"
"135574","VSP - A1 Williston","2013-06-02T00:00:00.000","Cambridge","VT-104","2013","Sunday","19:00","Unknown","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","22","(44.64155, -72.91389)","1"
"137908","VSP - A4 St. Johnsbury","2013-05-18T00:00:00.000","Lyndon","VT-122","2013","Saturday","14:00","Shoulders","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","84","(44.56298, -72.05734)","1"
"135772","VSP - B2 Royalton","2013-05-03T00:00:00.000","Randolph","TOWN ROAD 0072","2013","Friday","18:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Female","53","(43.92519, -72.57918)","1"
"135192","VSP - A2 St. Albans","2013-04-27T00:00:00.000","Fairfax","FAS 0280","2013","Saturday","11:00","Good","Operating defective equipment","Passenger","Fatality (K)","No","Female","21","(44.66813, -72.97553)","1"
"134963","VSP - A1 Williston","2013-04-17T00:00:00.000","Essex","VT-2A","2013","Wednesday","19:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","55","(44.49877, -73.11325)","1"
"134501","VSP - A2 St. Albans","2013-04-14T00:00:00.000","Sheldon","TOWN ROAD 0001","2013","Sunday","2:00","Slick","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Male","20.5","(44.90672, -72.97614)","1"
"134268","VSP - B5 New Haven","2013-04-03T00:00:00.000","Addison","VT-17","2013","Wednesday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","54.3","(44.06761, -73.38269)","1"
"134098","VSP - B4 Rutland","2013-02-22T00:00:00.000","Pittsfield","TOWN ROAD 0032","2013","Friday","23:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Male","25.9","(43.7626, -72.8165)","1"
"134621","VSP - A2 St. Albans","2013-02-20T00:00:00.000","Sheldon","VT-105","2013","Wednesday","7:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","65.2","(44.91036, -72.88948)","1"
"132809","VSP - D2 Brattleboro (VOID)","2013-02-07T00:00:00.000","Guilford","MinCollector","2013","Thursday","12:00","Good","Fatigued- asleep","Passenger","Fatality (K)","No","Female","94","(42.77805, -72.60227)","1"
"132812","VSP - D2 Brattleboro (VOID)","2013-01-28T00:00:00.000","Jamaica","VT-30","2013","Monday","14:00","Slick","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","Yes","Female","20.8","(43.14517, -72.85494)","1"
"131617","VSP - B2 Royalton","2013-01-25T00:00:00.000","Hartland","I-91","2013","Friday","13:00","Good","Fatigued- asleep","Driver","Fatality (K)","Yes","Male","82.4","(43.61633, -72.3475)","1"
"133762","VSP - B4 Rutland","2012-12-28T00:00:00.000","Mendon","US-4","2012","Friday","17:00","Good",,"Pedestrian","Fatality (K)","N/A","Female","45","(43.65814, -72.87136)","1"
"132559","VSP - B4 Rutland","2012-12-14T00:00:00.000","Killington","US-4","2012","Friday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","47.3","(43.61286, -72.75368)","1"
"130907","VSP - A2 St. Albans","2012-12-01T00:00:00.000","Highgate","VT-207","2012","Saturday","17:00","Unknown","No improper driving","Driver","Fatality (K)","No","Female","35.5","(44.92061, -73.0541)","1"
"132234","VSP - B5 New Haven","2012-11-30T00:00:00.000","Waltham","US-7","2012","Friday","7:00","Good",,"Pedestrian","Fatality (K)","N/A","Male","65","(44.16113, -73.23104)","1"
"132178","VSP - B4 Rutland","2012-11-26T00:00:00.000","Rutland Town","US-7","2012","Monday","6:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","43.8","(43.64547, -72.98511)","1"
"130715","VSP - A4 St. Johnsbury","2012-11-14T00:00:00.000","Danville","US-2","2012","Wednesday","7:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","25.6","(44.4388, -72.07028)","1"
"129705","VSP - A3 Middlesex","2012-10-06T00:00:00.000","Marshfield","US-2","2012","Saturday","6:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Passenger","Fatality (K)","No","Female","29","(44.3299758978625, -72.3765131628928)","1"
"129705","VSP - A3 Middlesex","2012-10-06T00:00:00.000","Marshfield","US-2","2012","Saturday","6:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Female","28.6","(44.3299758978625, -72.3765131628928)","1"
"129675","VSP - B2 Royalton","2012-10-06T00:00:00.000","Hartford","I-91","2012","Saturday","2:00","Good",,"Pedestrian","Fatality (K)","N/A","Male","24","(43.40554, -72.18558)","1"
"128302","VSP - A4 St. Johnsbury","2012-09-28T00:00:00.000","Walden","TOWN ROAD 0001","2012","Friday","9:00","Good","Unknown","Driver","Fatality (K)","No","Male","54.6","(44.46574, -72.29621)","1"
"128534","VSP - A1 Williston","2012-09-24T00:00:00.000","Eden","VT-100","2012","Monday","9:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","25.8","(44.73732, -72.4695)","1"
"130270","VSP - A5 Derby","2012-09-24T00:00:00.000","Coventry","VT-14","2012","Monday","18:00","Good","Failed to yield right of way","Driver","Fatality (K)","No","Male","16.7","(44.9057, -72.259)","1"
"169346","VSP - A3 Middlesex","2012-09-16T00:00:00.000","Orange","TOWN ROAD 0026","2012","Sunday","15:00","Good","Unknown","Driver","Fatality (K)","No","Male","62.1",,"1"
"128132","VSP - A5 Derby","2012-09-07T00:00:00.000","Irasburg","VT-58","2012","Friday","5:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","34.9","(44.8157, -72.29594)","1"
"127066","VSP - D1 Rockingham (VOID)","2012-08-31T00:00:00.000","Springfield","I-91","2012","Friday","18:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","56.5","(43.32718, -72.41969)","1"
"127011","VSP - D1 Rockingham (VOID)","2012-08-27T00:00:00.000","Weathersfield","VT-131","2012","Monday","19:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","81.400000000000006","(43.41687, -72.46198)","1"
"129047","VSP - A5 Derby","2012-08-23T00:00:00.000","Barton","FAS 0286 (VT 16 TH)","2012","Thursday","1:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","23.5","(44.76331, -72.13145)","1"
"126870","VSP - A2 St. Albans","2012-08-22T00:00:00.000","Fairfield","TOWN ROAD 0058","2012","Wednesday","9:00","Good","Unknown","Driver","Fatality (K)","No","Male","59.8","(44.7895, -72.98367)","1"
"126908","VSP - D2 Brattleboro (VOID)","2012-08-19T00:00:00.000","Jamaica","VT-30","2012","Sunday","15:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","62","(43.11937, -72.8072)","1"
"127710","VSP - A5 Derby","2012-08-05T00:00:00.000","Troy","VT-105","2012","Sunday","9:00","Good","No improper driving","Driver","Fatality (K)","Yes","Male","82.1","(44.98144, -72.41183)","1"
"127710","VSP - A5 Derby","2012-08-05T00:00:00.000","Troy","VT-105","2012","Sunday","9:00","Good","No improper driving","Passenger","Fatality (K)","No","Female","76","(44.98144, -72.41183)","1"
"126027","VSP - A4 St. Johnsbury","2012-07-28T00:00:00.000","Barnet","I-91","2012","Saturday","18:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","45.8","(44.31875, -72.03898)","1"
"129060","VSP - A5 Derby","2012-07-21T00:00:00.000","Coventry","I-91","2012","Saturday",,"Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","22.9","(44.89215, -72.17268)","1"
"127931","VSP - A3 Middlesex","2012-07-19T00:00:00.000","Marshfield","US-2","2012","Thursday","14:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","74.400000000000006","(44.33599, -72.37447)","1"
"127930","VSP - A3 Middlesex","2012-07-14T00:00:00.000","Warren","TOWN ROAD 0036","2012","Saturday","16:00","Good","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Male","61.8","(44.10585, -72.85168)","1"
"127929","VSP - A3 Middlesex","2012-07-01T00:00:00.000","Marshfield","US-2","2012","Sunday","3:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","63.1","(44.29114, -72.40023)","1"
"124801","VSP - A5 Derby","2012-07-01T00:00:00.000","Maidstone","VT-102","2012","Sunday","13:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","73.2","(44.54604, -71.58472)","1"
"126705","VSP - A3 Middlesex","2012-06-26T00:00:00.000","Fayston","VT-17","2012","Tuesday","20:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","32","(44.18711, -72.87903)","1"
"125124","VSP - B5 New Haven","2012-06-10T00:00:00.000","New Haven","TOWN ROAD 0006","2012","Sunday","22:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","45","(44.15506, -73.15902)","1"
"124218","VSP - A2 St. Albans","2012-06-09T00:00:00.000","Georgia","MinCollector","2012","Saturday","15:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","43.6","(44.70008, -73.09925)","1"
"125373","VSP - A1 Williston","2012-05-29T00:00:00.000","Colchester","I-89","2012","Tuesday","10:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Female","60","(44.51526, -73.19153)","1"
"124214","VSP - B2 Royalton","2012-05-12T00:00:00.000","Royalton","I-89","2012","Saturday","12:00","Good","Exceeded authorized speed limit","Driver","Fatality (K)","No","Female","21.8","(43.82264, -72.53045)","1"
"126130","VSP - A4 St. Johnsbury","2012-05-11T00:00:00.000","Burke","TOWN ROAD 0021","2012","Friday","3:00","Shoulders","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","24","(44.56316, -71.94516)","1"
"125920","VSP - A1 Williston","2012-05-07T00:00:00.000","Bolton","I-89","2012","Monday","7:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","29.4","(44.37164, -72.87541)","1"
"125920","VSP - A1 Williston","2012-05-07T00:00:00.000","Bolton","I-89","2012","Monday","7:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","1","(44.37164, -72.87541)","1"
"125920","VSP - A1 Williston","2012-05-07T00:00:00.000","Bolton","I-89","2012","Monday","7:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","29","(44.37164, -72.87541)","1"
"123505","VSP - B3 Shaftsbury","2012-05-04T00:00:00.000","Sunderland","US-7","2012","Friday","5:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","70.8","(43.10722, -73.09086)","1"
"123591","VSP - A4 St. Johnsbury","2012-04-15T00:00:00.000","Barnet","US-5","2012","Sunday","17:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","21.2","(44.36382, -72.0437)","1"
"122135","VSP - A2 St. Albans","2012-03-11T00:00:00.000","Swanton","VT-105","2012","Sunday","3:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Passenger","Fatality (K)","No","Male","24","(44.8803, -73.02667)","1"
"122135","VSP - A2 St. Albans","2012-03-11T00:00:00.000","Swanton","VT-105","2012","Sunday","3:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Passenger","Fatality (K)","No","Male","21","(44.8803, -73.02667)","1"
"123898","VSP - A3 Middlesex","2012-03-04T00:00:00.000","Marshfield","US-2","2012","Sunday","0:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","43.2","(44.3164, -72.38763)","1"
"122313","VSP - D1 Rockingham (VOID)","2012-02-13T00:00:00.000","Londonderry","VT-11","2012","Monday","7:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","No","Female","43.2","(43.22649, -72.72786)","1"
"121464","VSP - B4 Rutland","2012-01-22T00:00:00.000","Wells","VT-30","2012","Sunday","19:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","72","(43.44236, -73.196)","1"
"121145","VSP - A1 Williston","2012-01-19T00:00:00.000","Underhill","FAS 0233","2012","Thursday","22:00","Slick","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","89","(44.51251, -72.90828)","1"
"121478","VSP - B4 Rutland","2012-01-18T00:00:00.000","Tinmouth","TOWN ROAD 0007","2012","Wednesday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","46","(43.45238, -73.02808)","1"
"122206","VSP - B2 Royalton","2012-01-15T00:00:00.000","Bridgewater","US-4","2012","Sunday","12:00","Good","No improper driving","Passenger","Fatality (K)","No","Male","10","(43.60312, -72.73956)","1"
"122206","VSP - B2 Royalton","2012-01-15T00:00:00.000","Bridgewater","US-4","2012","Sunday","12:00","Good","No improper driving","Driver","Fatality (K)","No","Male","56.5","(43.60312, -72.73956)","1"
"120141","VSP - D2 Brattleboro (VOID)","2012-01-03T00:00:00.000","Jamaica","VT-30","2012","Tuesday","17:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Male","50.4","(43.10197, -72.79114)","1"
"120768","VSP - A3 Middlesex","2012-01-02T00:00:00.000","Middlesex","US-2","2012","Monday","14:00","Slick","Under the influence of medication/drugs/alcohol","Passenger","Fatality (K)","No","Male","23","(44.27225, -72.63589)","1"
"120768","VSP - A3 Middlesex","2012-01-02T00:00:00.000","Middlesex","US-2","2012","Monday","14:00","Slick","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Female","21.6","(44.27225, -72.63589)","1"
"119455","VSP - A3 Middlesex","2011-12-08T00:00:00.000","Moretown","VT-100B","2011","Thursday","12:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","2","(44.28267, -72.73511)","1"
"119455","VSP - A3 Middlesex","2011-12-08T00:00:00.000","Moretown","VT-100B","2011","Thursday","12:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","1","(44.28267, -72.73511)","1"
"119455","VSP - A3 Middlesex","2011-12-08T00:00:00.000","Moretown","VT-100B","2011","Thursday","12:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","72.2","(44.28267, -72.73511)","1"
"119400","VSP - B3 Bradford (VOID)","2011-11-20T00:00:00.000","Bradford","I-91","2011","Sunday","14:00","Good","Unknown","Driver","Fatality (K)","No","Female","18.2","(43.98596, -72.13374)","1"
"119406","VSP - B2 Royalton","2011-11-18T00:00:00.000","Hartland","I-91","2011","Friday","23:00","Good","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Male","56.7","(43.52972, -72.39847)","1"
"117836","VSP - D1 Rockingham (VOID)","2011-10-31T00:00:00.000","Cavendish","VT-103","2011","Monday","11:00","Good","Distracted","Driver","Fatality (K)","Yes","Male","18","(43.3762, -72.63499)","1"
"118886","VSP - A3 Middlesex","2011-10-20T00:00:00.000","Roxbury","VT-12","2011","Thursday","22:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","49.1","(44.07824, -72.65027)","1"
"117295","VSP - A2 St. Albans","2011-10-16T00:00:00.000","North Hero","US-2","2011","Sunday","12:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","80","(44.88167, -73.2724)","1"
"119060","VSP - B3 Bradford (VOID)","2011-10-03T00:00:00.000","Groton","VT-232","2011","Monday","20:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","64.7","(44.25373, -72.26682)","1"
"117459","VSP - B3 Bradford (VOID)","2011-09-24T00:00:00.000","Bradford","US-5","2011","Saturday","18:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","42.2","(43.9921, -72.12795)","1"
"116035","VSP - A5 Derby","2011-09-07T00:00:00.000","Coventry","TOWN ROAD 0020","2011","Wednesday","0:00","Unknown","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","57.2","(44.87434, -72.18038)","1"
"117774","VSP - A3 Middlesex","2011-08-26T00:00:00.000","East Montpelier","US-2","2011","Friday","20:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","25.8","(44.25864, -72.50133)","1"
"115126","VSP - B2 Royalton","2011-08-21T00:00:00.000","Randolph","MinCollector","2011","Sunday","16:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","49.2","(43.97726, -72.61897)","1"
"114894","VSP - B3 Bradford (VOID)","2011-08-21T00:00:00.000","Bradford","I-91","2011","Sunday","17:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","65","(43.99815, -72.13061)","1"
"116355","VSP - A3 Middlesex","2011-08-09T00:00:00.000","Marshfield","US-2","2011","Tuesday","15:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","61.4","(44.33485, -72.37466)","1"
"115114","VSP - B3 Shaftsbury","2011-08-07T00:00:00.000","Shaftsbury","TOWN ROAD 0007","2011","Sunday","19:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","29.8","(42.96347, -73.27307)","1"
"115444","VSP - A5 Derby","2011-08-06T00:00:00.000","Irasburg","TOWN ROAD 0005","2011","Saturday","17:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","41.8","(44.80513, -72.23146)","1"
"115418","VSP - B2 Royalton","2011-08-05T00:00:00.000","Rochester","VT-73","2011","Friday","12:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","58.8","(43.84798, -72.85216)","1"
"116262","VSP - A3 Middlesex","2011-07-29T00:00:00.000","Berlin","I-89","2011","Friday","4:00","Good",,"Pedestrian","Fatality (K)","N/A","Male","71","(44.18037, -72.57554)","1"
"114055","VSP - D1 Rockingham (VOID)","2011-07-17T00:00:00.000","Windsor","I-91","2011","Sunday","19:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","56.8","(43.44888, -72.40694)","1"
"113201","VSP - A2 St. Albans","2011-06-28T00:00:00.000","Georgia","MinCollector","2011","Tuesday","5:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","47.1","(44.69795, -73.1066)","1"
"112791","VSP - A4 St. Johnsbury","2011-06-01T00:00:00.000","St. Johnsbury","US-5","2011","Wednesday","7:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","24.5","(44.48424, -72.01305)","1"
"112188","VSP - A5 Derby","2011-05-22T00:00:00.000","Irasburg","VT-58","2011","Sunday","6:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Male","19.899999999999999","(44.80413, -72.25534)","1"
"112105","VSP - D2 Brattleboro (VOID)","2011-05-01T00:00:00.000","Guilford","US-5","2011","Sunday","22:00","Good","Operating vehicle in erratic- reckless- careless- negligent- or aggressive manner","Driver","Fatality (K)","No","Male","35.299999999999997","(42.7747061311052, -72.5669515240731)","1"
"111830","VSP - A2 St. Albans","2011-04-30T00:00:00.000","Sheldon","TOWN ROAD 0003","2011","Saturday","13:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","48.2","(44.90137, -72.90859)","1"
"111837","VSP - A2 St. Albans","2011-04-18T00:00:00.000","Grand Isle","VT-314","2011","Monday","15:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","53.3","(44.70028, -73.33601)","1"
"112245","VSP - B4 Rutland","2011-03-18T00:00:00.000","Clarendon","MinCollector","2011","Friday","0:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","18.2","(43.5732068184726, -72.9514085305189)","1"
"112245","VSP - B4 Rutland","2011-03-18T00:00:00.000","Clarendon","MinCollector","2011","Friday","0:00","Good","Failure to keep in proper lane","Passenger","Fatality (K)","No","Male","19","(43.5732068184726, -72.9514085305189)","1"
"111901","VSP - A3 Middlesex","2011-02-09T00:00:00.000","Orange","US-302","2011","Wednesday","18:00","Other","Driving too fast for conditions","Driver","Fatality (K)","No","Female","48.5","(44.141931605045, -72.3330123202558)","1"
"108657","VSP - A1 Williston","2011-02-01T00:00:00.000","Colchester","I-89","2011","Tuesday","15:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","44.1","(44.5638082713177, -73.1795823551297)","1"
"110381","VSP - B4 Rutland","2011-02-01T00:00:00.000","Mendon","US-4","2011","Tuesday","12:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","35.6","(43.6493, -72.90742)","1"
"109419","VSP - B4 Rutland","2011-01-18T00:00:00.000","Wallingford","US-7","2011","Tuesday","9:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Female","52.5","(43.4069, -72.99432)","1"
"110154","VSP - B5 New Haven","2011-01-15T00:00:00.000","Ferrisburgh","US-7","2011","Saturday","23:00","Slick","Failure to keep in proper lane","Passenger","Fatality (K)","No","Female","56","(44.242860989461, -73.2298857841422)","1"
"107592","VSP - A1 Williston","2010-12-26T00:00:00.000","Burlington","MAIN ST.- BURLINGTON","2010","Sunday","21:00","Good","No improper driving","Driver","Fatality (K)","Yes","Female","43.6","(44.4758539952209, -73.2140309371738)","1"
"108264","VSP - A4 St. Johnsbury","2010-12-23T00:00:00.000","Concord","US-2","2010","Thursday","7:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","78.8","(44.4353765068154, -71.9057869748157)","1"
"107387","VSP - B4 Rutland","2010-12-22T00:00:00.000","Shrewsbury","VT-103","2010","Wednesday","14:00","Slick","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Female","54.4","(43.50105, -72.89865)","1"
"108256","VSP - A4 St. Johnsbury","2010-12-15T00:00:00.000","Walden","TOWN ROAD 0002","2010","Wednesday","8:00","Rough","Other improper action","Passenger","Fatality (K)","No","Male","7","(44.4901476108833, -72.2569654084031)","1"
"108349","VSP - B4 Rutland","2010-12-07T00:00:00.000","Clarendon","US-7","2010","Tuesday","10:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","Yes","Male","76.8","(43.50714, -72.96811)","1"
"109612","VSP - A3 Middlesex","2010-12-04T00:00:00.000","Waterbury","I-89","2010","Saturday","18:00","Slick","Under the influence of medication/drugs/alcohol","Passenger","Fatality (K)","No","Male","20","(44.3613938211488, -72.8055639257134)","1"
"107615","VSP - B4 Rutland","2010-11-27T00:00:00.000","Mt. Holly","VT-155","2010","Saturday","16:00","Slick","Driving too fast for conditions","Driver","Fatality (K)","Yes","Male","80.8","(43.43746, -72.85921)","1"
"107321","VSP - A1 Williston","2010-11-24T00:00:00.000","Eden","TOWN ROAD 0021","2010","Wednesday","23:00","Good","Driving too fast for conditions","Driver","Fatality (K)","No","Male","25.9","(44.7220490173081, -72.5410858871528)","1"
"108920","VSP - A4 St. Johnsbury","2010-11-20T00:00:00.000","Danville","TOWN ROAD 0115","2010","Saturday","9:00","Good","Failure to keep in proper lane","Driver","Fatality (K)","No","Female","72.900000000000006","(44.4080360314591, -72.1802576687615)","1"
"107532","VSP - A4 St. Johnsbury","2010-11-17T00:00:00.000","Burke","US-5","2010","Wednesday","2:00","Slick","Under the influence of medication/drugs/alcohol","Driver","Fatality (K)","No","Male","21.1","(44.628669835822, -71.9707733302174)","1"
"106888","VSP - B2 Royalton","2010-10-23T00:00:00.000","Royalton","VT-110","2010","Saturday","16:00","Good","No improper driving","Passenger","Fatality (K)","No","Female","46","(43.8315532118784, -72.5133781107642)","1"
