"date_time","inc","badge","ticket","location","call_type","reason","unnamed_column","outcome","unnamed_column_1","search","unnamed_column_2","evidence","unnamed_column_3","type","vio_code","violation","unnamed_column_4","sex","dob","age","race","location_1","residence","unnamed_column_5","state"
"2018-09-24T16:49:54.000","18HW001828","M205",,"Church St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1985-06-06T00:00:00.000","33","Black - B",,"Londonderry",,"NH"
"2018-09-23T22:37:53.000","18HW001824","M204",,"VT Rt 15 / Marsh Rd","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1986-10-02T00:00:00.000","32","White - W",,"Hyde Park",,"VT"
"2018-09-23T21:16:29.000","18HW001822","M203a",,"Wolcott St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"SRS = Search Reasonable Suspicion",,"C = Contraband or Evidence of Crime",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1999-12-29T00:00:00.000","19","White - W",,"Enosburg",,"VT"
"2018-09-23T16:34:23.000","18HW001818","M204",,"Vt Rt 15","Traffic Stop","E = Externally Generated",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,,"1994-04-13T00:00:00.000","24",,"Hardwick",,,"VT"
"2018-09-22T23:34:58.000","18HW001814","M203a",,"Wolcott St","Traffic Stop","E = Externally Generated",,"N = No action taken",,"NS = No search",,"X = Not applicable / no search",,"Warning","NL","NL - Operating Without A License",,"F","1992-08-12T00:00:00.000","26","White - W",,"E Hardwick",,"VT"
"2018-09-22T22:31:51.000","18HW001813","M203a",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit-Work Zone",,"M","1986-05-24T00:00:00.000","32","Black - B",,"Hardwick",,"VT"
"2018-09-22T22:22:26.000","18HW001812","M203a",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit-Work Zone",,"M","1983-10-30T00:00:00.000","35","White - W",,"Barton",,"VT"
"2018-09-21T03:40:52.000","18HW001803","M207","3292300","VT Rt 16","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","BR","BR - 1-10 MPH Over Speed Limit",,"M","1990-07-25T00:00:00.000","28","White - W",,"Newport",,"VT"
"2018-09-20T09:01:11.000","18HW001799","M205",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1957-03-27T00:00:00.000","61",,"Woodbury",,,"VT"
"2018-09-19T00:46:58.000","18HW001792","M203a",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1976-08-18T00:00:00.000","42",,"Hardwick",,,"VT"
"2018-09-18T19:22:50.000","18HW001790","M203a",,"Wolcot Street","Traffic Stop","E = Externally Generated",,"N = No action taken",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,"M","1992-10-06T00:00:00.000","26",,"Novi",,,"MI"
"2018-09-17T21:34:03.000","18HW001786","M204",,"VT RT 14","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1976-09-17T00:00:00.000","42",,"Island Pond",,,"Vt"
"2018-09-17T21:21:51.000","18HW001785","M203a",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1986-12-07T00:00:00.000","32","White - W",,"Hardwick",,"Vt"
"2018-09-16T14:34:53.000","18HW001775","M205","3196329","Church St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1981-07-09T00:00:00.000","37","White - W",,"E Hardwick",,"VT"
"2018-09-16T14:34:53.000","18HW001775","M205",,"Church St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","NR","NR - Persons Required To Register",,"M","1981-07-09T00:00:00.000","37","White - W",,"E Hardwick",,"VT"
"2018-09-15T12:28:22.000","18HW001770","M205",,"Church St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1971-12-26T00:00:00.000","47",,"Shelburne",,,"VT"
"2018-09-14T22:01:22.000","18HW001768","M212",,"Wolcott Street","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,,"1983-10-18T00:00:00.000","35",,,,,
"2018-09-12T21:49:30.000","18HW001754","M204",,"VT RT 15, Lamoille Valley Ford","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1987-02-06T00:00:00.000","32","White - W",,"Johnson",,"VT"
"2018-09-08T19:45:00.000","18HW001732","M203a","3292288","VT Rt 14 S","DUI","I = Investigatory",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","DIS","DIS - Inspection Sticker Not Assigned To Vehicle",,"M","1960-09-05T00:00:00.000","58","White - W",,"E Calais",,"VT"
"2018-09-08T19:45:00.000","18HW001732","M200","3292287","VT Rt 14 S","DUI","I = Investigatory",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1960-09-05T00:00:00.000","58","White - W",,"E Calais",,"VT"
"2018-09-07T21:53:41.000","18HW001722","M204",,"S Main St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1985-08-10T00:00:00.000","33","White - W",,"Waltham",,"VT"
"2018-09-05T22:15:46.000","18HW001709","M212",,"Wolcot Street","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,,"1987-02-05T00:00:00.000","32",,"West Glover",,,"VT"
"2018-09-04T23:07:35.000","18HW001698","M204",,"VT Rt 15, Bunker Hill Rd","Traffic Stop",,,,,,,,,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1968-09-08T00:00:00.000","50","White - W",,"St Johnsbury",,"VT"
"2018-09-04T22:59:51.000","18HW001697","M204",,"VT RT 14","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1998-10-09T00:00:00.000","20","White - W",,"Albany",,"VT"
"2018-09-04T20:07:59.000","18HW001695","M204","3292349","VT RT 14","DLS","M = Moving violation",,"A = Arrest for Violation",,"NS = No search",,"X = Not applicable / no search",,"Traffic","S03","S03 - 21-30 MPH Over Speed Limit",,"M","1998-03-16T00:00:00.000","20","White - W",,"Irasburg",,"VT"
"2018-09-02T22:54:43.000","18HW001682","M212",,"Wolcott Street, Hardwick","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SIG","SIG - Signals Required",,"F","1999-03-09T00:00:00.000","19","White - W",,"Hardwick",,"VT"
"2018-09-02T22:42:53.000","18HW001681","M212",,"VT RT 15 / Union Bank","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1983-08-30T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-09-02T22:42:53.000","18HW001681","M200",,"VT RT 15 / Union Bank","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","INS","INS - Operating Without Liability Insurance",,"F","1983-08-30T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-09-02T22:42:53.000","18HW001681","M200","3292301","VT RT 15 / Union Bank","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"F","1983-08-30T00:00:00.000","35","White - W",,"Hardwick",,"VT"
"2018-09-02T21:44:05.000","18HW001678","M212",,"S Main St #","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"M","1948-03-15T00:00:00.000","70","White - W",,"Panton",,"VT"
"2018-09-02T20:52:22.000","18HW001677","M212",,"Caspian Lake","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,,,,,,,,
,,,,,,,,,,,,,,,,,,"M","2001-04-08T00:00:00.000","17",,"Hardwick",,,"VT"
"2018-09-02T11:35:01.000","18HW001674","M205",,"Craftsbury Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"F","1995-06-15T00:00:00.000","23","White - W",,"E Hardwick",,"VT"
"2018-09-02T11:26:30.000","18HW001673","M205",,"Craftsbury Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1948-01-29T00:00:00.000","71",,"Albany",,,"VT"
"2018-09-02T11:17:34.000","18HW001672","M205",,"Craftsbury Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1955-12-09T00:00:00.000","63","White - W",,"Randolph",,"VT"
"2018-09-01T22:31:39.000","18HW001670","M204",,"VT Rt 16","Traffic Stop",,,,,,,,,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1990-11-12T00:00:00.000","28","White - W",,"Walden",,"VT"
"2018-09-01T21:51:32.000","18HW001669","M204",,"1 Mill St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1993-05-08T00:00:00.000","25","White - W",,"Hardwick",,"VT"
"2018-08-31T21:25:31.000","18HW001668","M207",,"North Main Street","Traffic Stop",,,,,,,,,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1982-05-04T00:00:00.000","36","White - W",,"Williamstown",,"Vt"
"2018-08-30T17:11:14.000","18HW001655","M204",,"Vt Rt 15","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","CEL","CEL - Using Portable Electronic Device – 1st violation",,"M","1989-05-23T00:00:00.000","29","White - W",,"Mammoth Lakes",,"CA"
"2018-08-29T22:43:29.000","18HW001644","M204","3292348","VT Rt 16, Ward Hill Rd","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","BR","BR - 1-10 MPH Over Speed Limit",,"M","1999-05-31T00:00:00.000","19","White - W",,"Barre",,"VT"
"2018-08-29T12:29:54.000","18HW001642","M200","2599083","VT Rt 16 / The Bend Rd","Accident - Injury to Person(s)","M = Moving violation",,"T = Ticket",,"NS = No search",,"NC = No Contraband",,"Traffic","FYY","FYY - Stop Sign",,"M","1977-01-26T00:00:00.000","42","White - W",,"Concord",,"VT"
"2018-08-26T18:43:00.000","18HW001617","M203a","3292284","VT Rt 16","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","LBR","LBR - 31-or more MPH over speed limit - Local",,"M","1997-10-10T00:00:00.000","21","White - W",,"Wolcott",,"VT"
"2018-08-26T18:43:00.000","18HW001617","M203a","3292285","VT Rt 16","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1997-10-10T00:00:00.000","21","White - W",,"Wolcott",,"VT"
"2018-08-25T22:53:13.000","18HW001612","M204","3292347","Bunker Hill Rd / VT RT 15","Traffic Stop","I = Investigatory",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"F","1982-07-03T00:00:00.000","36","White - W",,"Barre City",,"VT"
"2018-08-25T22:38:53.000","18HW001611","M204",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"M","1960-02-24T00:00:00.000","59","White - W",,"Lyndonville",,"VT"
"2018-08-25T22:31:15.000","18HW001610","M203a",,"VT RT 14S","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"F","2000-06-15T00:00:00.000","18","White - W",,"Wolcott",,"VT"
"2018-08-25T22:14:15.000","18HW001609","M203a",,"Mill St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYP","FYP - Pedestrian'S Right Of Way In Crosswalks",,"M","1999-09-15T00:00:00.000","19","White - W",,"Lake Elmore",,"VT"
"2018-08-25T21:32:25.000","18HW001608","M203a",,"VT Rt 15 / Wolcott Line","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1995-12-22T00:00:00.000","23","White - W",,"Hyde Park",,"Vt"
"2018-08-25T19:14:08.000","18HW001606","M204","3292346","Wolcott St","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"F","1984-11-15T00:00:00.000","34","White - W",,"Barre",,"VT"
"2018-08-25T19:14:08.000","18HW001606","M204","3292345","Wolcott St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"F","1984-11-15T00:00:00.000","34","White - W",,"Barre",,"VT"
"2018-08-25T18:52:24.000","18HW001605","M204",,"Wolcott St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DP","DP - Failed To Display Front Registration Plate",,"M","1999-03-18T00:00:00.000","19","Black - B",,"Northfield",,"VT"
"2018-08-25T15:53:00.000","18HW001599","M204","3292344","Wolcott St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","CEL","CEL - Using Portable Electronic Device -  1st violation",,"M","1989-09-30T00:00:00.000","29","White - W",,"Johnson",,"VT"
"2018-08-25T00:14:18.000","18HW001601","M204",,"Vt Rt 15 / Craftsbury Rd","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1981-08-17T00:00:00.000","37","White - W",,"Hardwick",,"VT"
"2018-08-24T21:42:36.000","18HW001597","M203a","3292283","Craftsbury Rd","Traffic Stop","I = Investigatory",,"T = Ticket",,"SPC = Consent Search w/PC",,"C = Contraband or Evidence of Crime",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1987-05-31T00:00:00.000","31","White - W",,"Barton",,"VT"
"2018-08-24T18:50:39.000","18HW001594","M204","3292343","S Main St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"M","1994-03-02T00:00:00.000","24","White - W",,"Barre",,"VT"
"2018-08-24T18:12:21.000","18HW001593","M204","3292342","Vt Rt 14, Woodbury Line","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"F","1987-04-10T00:00:00.000","31","White - W",,"Hardwick",,"VT"
"2018-08-23T23:46:32.000","18HW001587","M212",,"Craftsbury Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1992-05-31T00:00:00.000","26","White - W",,"Stowe",,"VT"
"2018-08-22T18:44:16.000","18HW001579","M207",,"Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","BR","BR - 11-20 MPH Over Speed Limit",,"M","1998-05-12T00:00:00.000","20","White - W",,"Burlington",,"VT"
"2018-08-21T22:36:38.000","18HW001571","M203a",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1957-01-05T00:00:00.000","62","White - W",,"Irasburg",,"VT"
"2018-08-21T20:16:11.000","18HW001569","M204",,"Vt Rt 15 / Craftsbury Rd","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DP","DP - Failed To Display Front Registration Plate",,"M","1980-06-22T00:00:00.000","38","White - W",,"Barton",,"VT"
"2018-08-20T22:25:04.000","18HW001564","M203a",,"VT RT 15 / Lamoille Valley Ford","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1997-03-28T00:00:00.000","21","White - W",,"Waterford",,"VT"
"2018-08-20T22:05:12.000","18HW001563","M204",,"VT RT 14","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1996-06-13T00:00:00.000","22","White - W",,"Colchester",,"VT"
"2018-08-20T20:23:21.000","18HW001562","M204",,"Church St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,,"1996-08-27T00:00:00.000","22",,"Ayer",,,"MA"
"2018-08-20T18:42:47.000","18HW001561","M203a",,"Vt Rt 16","Traffic Stop","I = Investigatory",,"N = No action taken",,"NS = No search",,"X = Not applicable / no search",,"Warning","NL","NL - Operating Without A License",,"M","1992-05-31T00:00:00.000","26","White - W",,"Stowe",,"VT"
"2018-08-19T16:22:25.000","18HW001554","M212","3196328","VT Rt 15 / Browns Farm Rd","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","BR","BR - 11-20 MPH Over Speed Limit",,"M","1945-08-15T00:00:00.000","73","White - W",,"Morrisville",,"VT"
"2018-08-19T16:22:25.000","18HW001554","M205",,"VT Rt 15 / Browns Farm Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","VNI","VNI - Vehicle Not Inspected Within 15 Days Of Vt. Registration",,"M","1945-08-15T00:00:00.000","73","White - W",,"Morrisville",,"VT"
"2018-08-15T19:21:56.000","18HW001535","M204","3292341","Mackville Rd","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","PNA","PNA - Misuse Of Number Plates",,"F","1991-09-24T00:00:00.000","27","White - W",,"Newbury",,
"2018-08-14T22:29:06.000","18HW001531","M212",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1994-06-29T00:00:00.000","24","White - W",,"Danville",,"VT"
"2018-08-14T10:14:03.000","18HW001528","M205","3196327","Church St","Traffic Stop","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","SL2","SL2 - 11-20 MPH Over Speed Limit",,,"1957-05-01T00:00:00.000","61",,"Williamsville",,,"VT"
"2018-08-10T04:02:50.000","18HW001508","M207",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1973-08-22T00:00:00.000","45","White - W",,"Newport Ctr",,"VT"
"2018-08-09T21:34:53.000","18HW001505","M207",,"S Main St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","FYY","FYY - Stop Sign",,"M","1928-09-23T00:00:00.000","90","Unknown - U",,"East Montpelier",,"VT"
"2018-08-09T21:25:23.000","18HW001504","M212",,"Mill St / S Main St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1991-10-25T00:00:00.000","27","White - W",,"Barnet",,"VT"
"2018-08-09T17:03:28.000","18HW001503","M212","3196326","1590 Vt Rt 16","Assist - Public","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"F","1981-08-26T00:00:00.000","37","White - W",,"Newark",,"VT"
"2018-08-07T18:31:02.000","18HW001492","M203a",,"S Main St","Traffic Stop","O = Other",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,"F","1996-05-12T00:00:00.000","22","White - W",,"Morrisville",,"vt"
"2018-08-06T23:01:08.000","18HW001488","M203a",,"Church St","Traffic Stop","O = Other",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","NR","NR - Persons Required To Register",,"M","1970-06-01T00:00:00.000","48","White - W",,"Hardwick",,"VT"
"2018-08-04T22:28:37.000","18HW001474","M212",,"VT RT 14","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1986-10-19T00:00:00.000","32","White - W",,"Newport",,"VT"
"2018-08-03T22:12:10.000","18HW001471","M200",,"Vt Rt 15","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"F","1984-04-16T00:00:00.000","34","White - W",,"Woodbury",,"VT"
"2018-08-03T21:56:30.000","18HW001470","M200",,"Vt Rt 15","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL2","SL2 - 11-20 MPH Over Speed Limit",,"M","1970-05-06T00:00:00.000","48","White - W",,"Wheelock",,"VT"
"2018-07-31T13:10:23.000","18HW001445","M205",,"Craftsbury Rd","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","SL1","SL1 - 1-10 MPH Over Speed Limit",,"F","1990-06-10T00:00:00.000","28","White - W",,"Newport",,"VT"
"2018-07-25T09:58:47.000","18HW001416","M205","3196325","Mill St.","Accident - Property Damage Only","M = Moving violation",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","INS","INS - Operating Without Liability Insurance",,"M","1971-02-26T00:00:00.000","47","White - W",,"Hardwick",,"VT"
"2018-07-24T20:34:00.000","18HW001415","M204",,"Vt Rt 15 / Vt Rt 16","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Traffic","DEF","DEF - Condition Of Vehicle",,,"1959-03-23T00:00:00.000","59",,"Burlington",,,"VT"
"2018-07-24T19:46:31.000","18HW001414","M212",,"VT RT 15 / Lamoille Valley Imports","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,,,,,"F","1979-12-31T00:00:00.000","39","White - W",,"Hardwick",,"VT"
"2018-07-24T19:23:37.000","18HW001413","M200",,"S Main St","Traffic Stop","E = Externally Generated",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","MPF","MPF - Misuse Of Farm Registration",,"M","1994-07-17T00:00:00.000","24","White - W",,"E Randolph",,"VT"
"2018-07-23T21:40:20.000","18HW001412","M212",,"VT Rt 15 / Bunker Hill","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1987-09-29T00:00:00.000","31","White - W",,"South Burlington",,"VT"
"2018-07-23T20:39:37.000","18HW001411","M212",,"VT RT 15 / Lamoille Valley Imports","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1960-07-05T00:00:00.000","58","White - W",,"Hardwick",,"VT"
"2018-07-23T20:39:37.000","18HW001411","M200",,"VT RT 15 / Lamoille Valley Imports","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1960-07-05T00:00:00.000","58","White - W",,"Hardwick",,"VT"
"2018-07-22T22:29:02.000","18HW001405","M207","3292299","S Main St","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","2000-02-17T00:00:00.000","18","White - W",,"Hyde Park",,"VT"
"2018-07-22T22:07:32.000","18HW001404","M207",,"Wolcott St","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1969-07-28T00:00:00.000","49","White - W",,"Morrisville",,"VT"
"2018-07-21T23:10:47.000","18HW001397","M207","3292298","Wolcot Street","Traffic Stop","V = Vehicle Equipment",,"T = Ticket",,"NS = No search",,"X = Not applicable / no search",,"Traffic","OSC","OSC - Operating After Suspension/Revocation/Refusal",,"M","1968-02-12T00:00:00.000","50","White - W",,"Setauket",,"NY"
"2018-07-21T23:10:47.000","18HW001397","M207",,"Wolcot Street","Traffic Stop","V = Vehicle Equipment",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DEF","DEF - Condition Of Vehicle",,"M","1968-02-12T00:00:00.000","50","White - W",,"Setauket",,"NY"
"2018-07-21T23:10:47.000","18HW001397","M207",,"Wolcot Street","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","INS","INS - Operating Without Liability Insurance",,"M","1968-02-12T00:00:00.000","50","White - W",,"Setauket",,"NY"
"2018-07-21T21:04:04.000","18HW001396","M207",,"Vt Rt 15","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","DLT","DLT - Driving On Roadways Laned For Traffic",,"F","1999-10-22T00:00:00.000","19",,"Glover",,,"VT"
"2018-07-19T17:44:29.000","18HW001380","M200",,"Wolcott St","Traffic Stop","M = Moving violation",,"W = Warning",,"NS = No search",,"X = Not applicable / no search",,"Warning","CEL","CEL - Using Portable Electronic Device – 1st violation",,,"1979-03-08T00:00:00.000","39",,"Glover",,,"VT"
