"provider_id","provider_case","provider_name","license_id","current_license_start_date","current_license_end_date","license_type","provider_program_type","address_1","address_2","provider_town","zip_code","phone_number","email_address","county","ahs_district","total_licensed_capacity","infant_licensed_capacity","toddler_licensed_capacity","preschool_licensed_capacity","school_age_licensed_capacity","special_services_status","provider_referral_status","current_stars_level","reported_food_program_participation","accreditation","accreditation_start_date","accreditation_end_date","reported_desired_infant_capacity","reported_desired_toddler_capacity","reported_desired_preschool_capacity","reported_desired_school_age_capacity","reported_infant_vacancies","reported_toddler_vacancies","reported_preschool_vacancies","reported_school_age_vacancies","special_schedule","usual_program_start","usual_program_end","prequalified_prekindgarten_program","prequalified_prekindgarten_start_date","prequalified_prekindgarten_end_date"
"3568","2545","Georgia Elementary School Preschool Program","1564","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","4416 Ethan Allen Highway",,"Georgia","5478","8025246358","jjohnson@fwsu.org","Franklin","ADO","45","0","0","45","0","Yes","Inactive","5 Star",,,,,"0","0","77","0","0","0","2","0",,"07:45:00","14:15:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"28232","13216","MVSD Franklin Preschool","13023","2020-08-30T00:00:00.000","2023-08-26T00:00:00.000","Licensed Provider","CBCCPP","15 School Street",,"Franklin","5457","8022852100","wendy.cunningham@mvsdschools.org","Franklin","ADO","22","0","0","22","0","Yes","Inactive","5 Star","1",,,,,,"15","0",,,"3",,,"07:45:00","15:15:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3519","2510","MVSD Highgate Preschool","1540","2020-01-05T00:00:00.000","2022-12-31T00:00:00.000","Licensed Provider","CBCCPP","219 Gore Road",,"Highgate","5459","8028684170","wendy.cunningham@mvsdschools.org","Franklin","ADO","16","0","0","16","0","Yes","Inactive","5 Star","1",,,,,,"30","0",,,"0",,,"08:00:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3186","2272","MVSD Swanton Preschool","1366","2019-09-29T00:00:00.000","2022-09-24T00:00:00.000","Licensed Provider","CBCCPP","113 Grand Avenue",,"Swanton","5488","8028684920","Wendy.Cunningham@mvsdschools.org","Franklin","ADO","45","0","0","45","0","Yes","Inactive","5 Star","1",,,,"0","0","30","0","0","0","0","0",,"07:45:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"2830","1999","Milton Early Childhood Program","1071","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","42 Herrick Avenue",,"Milton","5468","8028935615","jlee@mymtsd-vt.org","Chittenden","BDO","90","0","0","90","0","Yes","Active","5 Star",,,,,"0","0","90","0","0","0","0","0",,"08:30:00","15:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"4427","3216","Northwest Technical Center","1812","2020-08-19T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","71 South Main Street","Bellows Free Academy","St Albans","5478","8025243613","sripley@maplerun.org","Franklin","ADO","10","0","0","10","0",,"Inactive","5 Star",,,,,,,"10","0",,,"2",,,"08:45:00","11:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3100","2203","Saint Albans City School","1311","2019-12-22T00:00:00.000","2022-12-17T00:00:00.000","Licensed Provider","CBCCPP","29 Bellows St.",,"St Albans","5478","8025243613","sripley@maplerun.org","Franklin","ADO","59","0","0","59","0","Yes","Inactive","4 Star",,,,,,,"15","0",,,"2",,,"08:30:00","11:00:00","Prequalified PreK Program - Public School","6/30/2019","6/30/2022"
"244173","171371","Saint Albans Town Educational Center","66954","2020-08-30T00:00:00.000","2023-08-26T00:00:00.000","Licensed Provider","CBCCPP","169 South Main Street",,"St Albans","5478","8025243613","sripley@maplerun.org","Franklin","ADO","46","0","0","46","0",,,"5 Star","1",,,,,,,"0",,,,,,"0","0","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3871","2771","Sheldon Elementary Early Childhood Program","1669","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","78 Poor Farm Road","Sheldon Elementary School","Sheldon","5483","8029334909","karen.nichols@fnesu.org","Franklin","ADO","17","0","0","17","0","Yes","Inactive","4 Star",,,,,,,"17","0",,,"7",,,"08:00:00","14:15:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"45117","20083","Cambridge Elementary Early Childhood Program","15526","2020-02-02T00:00:00.000","2023-01-28T00:00:00.000","Licensed Provider","CBCCPP","86 School Street",,"Cambridge","5464","8025215613","estokes@cesvt.net","Lamoille","VDO","30","0","0","30","0","Yes","Active","4 Star","1",,,,"0","0","30","0","0","0","2","0",,"07:45:00","12:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"174806","113645","Chamberlin Preschool","50974","2020-08-02T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","262 White Street",,"South Burlington","5403","8026527400","jgodek@sbschools.net","Chittenden","BDO","16","0","0","16","0",,"Active","5 Star",,,,,"0","0","14","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"120293","74764","Essex Elementary School Pre-Kindergarten","39309","2019-09-29T00:00:00.000","2022-09-24T00:00:00.000","Licensed Provider","CBCCPP","1 Bixby Hill Road","Essex Elementary School","Essex","5452","8028572162","emaguire@ewsd.org","Chittenden","BDO","30","0","0","30","0",,"Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"70087","33376","Hiawatha School Pre-Kindergarten","25103","2020-03-15T00:00:00.000","2023-03-11T00:00:00.000","Licensed Provider","CBCCPP","30 Hiawatha Avenue","Hiawatha Elementary School","Essex","5452","8028577746","mwichert@ewsd.org","Chittenden","BDO","12","0","0","12","0","Yes","Active","5 Star",,,,,"0","0","12","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"174799","113638","Orchard Preschool","50975","2020-08-02T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","2 Baldwin Avenue","Orchard School","South Burlington","5403","8026527392","kromick@sbschools.net","Chittenden","BDO","16","0","0","16","0",,"Active","5 Star",,,,,"0","0","16","0","0","0","0","0",,"09:00:00","12:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"384280","338851","Rick Marcotte Central Preschool","82694","2019-08-18T00:00:00.000","2022-08-13T00:00:00.000","Licensed Provider","CBCCPP","200 Market Street",,"South Burlington","5403","8026527392","jgodek@sbschools.net","Chittenden","BDO","15","0","0","15","0",,"Active","4 Star",,,,,"0","0","15","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","12/10/2020","6/30/2023"
"70089","33379","Summit Street School Pre-Kindergarten","25105","2020-03-01T00:00:00.000","2023-02-25T00:00:00.000","Licensed Provider","CBCCPP","17 Summit Street",,"Essex","5452","8028577707","emaguire@ewsd.org","Chittenden","BDO","12","0","0","12","0","Yes","Active","5 Star",,,,,"0","0","12","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3486","2486","Westford School Pre-Kindergarten","1526","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","146 Brookside Road",,"Westford","5494","8028577000","emaguire@ewsd.org","Chittenden","BDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","16","0","0","0","0","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"2742","1940","Winooski Early Childhood Program","1004","2019-11-10T00:00:00.000","2022-11-05T00:00:00.000","Licensed Provider","CBCCPP","60 Normand Street",,"Winooski","5404","8023836063","mlopez@wsdvt.org","Chittenden","BDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"07:30:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"306294","241967","ANWSD Early Education Program @ Ferrisburgh","79594","2021-08-15T00:00:00.000","2024-08-10T00:00:00.000","Licensed Provider","CBCCPP","56 Little Chicago Road",,"Ferrisburgh","5456","8028772867","mtierney@anwsd.org","Addison","YDO","30","0","0","30","0","Yes","Inactive","5 Star","1",,,,"0","0","12","0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"76997","37492","Bridport Central School","23464","2019-11-09T00:00:00.000","2022-11-02T00:00:00.000","Licensed Provider","CBCCPP","3442 VT Rte 22A",,"Bridport","5734","8027582331","hadams@acsdvt.org","Addison","YDO","17","0","0","17","0","Yes","Inactive","4 Star",,,,,"0","0","13","0","0","0","0","0",,"07:45:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"4335","3135","MAUSD- Early Education Program","1794","2021-08-15T00:00:00.000","2023-08-25T00:00:00.000","Licensed Provider","CBCCPP","57 Mountain Street",,"Bristol","5443","8024533674","jennifer.gernander@mausd.org","Addison","YDO","26","0","0","26","0",,"Active","4 Star",,,,,"0","0","15","0","0","0","0","0",,"07:45:00","15:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3705","2641","Mary Hogan Preschool Program","1623","2019-10-13T00:00:00.000","2022-10-09T00:00:00.000","Licensed Provider","CBCCPP","201 Mary Hogan Drive",,"Middlebury","5753","8023821438","kforbes@acsdvt.org","Addison","YDO","27","0","0","27","0","Yes","Active","5 Star","1",,,,"0","0","30","0","0","0","0","0",,"07:45:00","15:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3171","2259","Ripton Elementary School","1360","2019-10-12T00:00:00.000","2022-10-09T00:00:00.000","Licensed Provider","CBCCPP","753 Lincoln Road",,"Ripton","5766","8023882208","tharrington@acsdvt.org","Addison","YDO","17","0","0","5","12","Yes","Inactive","1 Star",,,,,"0","0","10","0","0","0","0","0",,"08:00:00","15:30:00","Prequalified PreK Program - Public School","6/30/2019","6/30/2022"
"4598","3352","Shelburne Community School, EEE","1851","2019-10-27T00:00:00.000","2022-10-22T00:00:00.000","Licensed Provider","CBCCPP","345 Harbor Road",,"Shelburne","5482","8023831178","shenson@cvsdvt.org","Chittenden","BDO","16","0","0","16","0","Yes","Active","5 Star","1",,,,"0","0","15","0","0","0","0","0",,"08:00:00","13:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"311920","250704","Currier Memorial Preschool","79694","2021-08-29T00:00:00.000","2024-08-24T00:00:00.000","Licensed Provider","CBCCPP","234 North Main Street",,"Danby","5739","8022935191","dhathaway@brsu.org","Rutland","RDO","18","0","0","18","0",,"Active","5 Star","1",,,,,,"15","0",,,"0",,,"08:00:00","14:30:00","Prequalified PreK Program - Public School","5/25/2022","6/30/2025"
"130260","83844","Fisher Elementary Pre-K Program","38469","2019-10-27T00:00:00.000","2022-10-22T00:00:00.000","Licensed Provider","CBCCPP","504 East Arlington Road",,"Arlington","5250","8023756409","lacosted@bvsu.org","Bennington","TDO","45","0","0","45","0",,"Active","4 Star","1",,,,,,"45","0","0","0","0","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"26430","12713","Ludlow Elementary School Preschool","12696","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","45 Main Street",,"Ludlow","5149","8028755185","lisa.schmidt@trsu.org","Windsor","SDO","18","0","0","18","0","Yes","Active","5 Star",,,,,,,"15","0","0","0","0","0",,"07:45:00","13:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3428","2448","Manchester Early Education Program","1495","2019-10-27T00:00:00.000","2022-10-22T00:00:00.000","Licensed Provider","CBCCPP","80 Memorial Avenue",,"Manchester","5255","8023621597","dhathaway@brsu.org","Bennington","TDO","34","0","0","34","0","Yes","Active","5 Star","1",,,,"0","0","15","0","0","0","0","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3426","2447","Mettawee School Early Education Program","1496","2020-01-19T00:00:00.000","2023-01-14T00:00:00.000","Licensed Provider","CBCCPP","5788 VT Rte 153",,"Pawlet","5775","8026459009","bdebonis@brsu.org","Rutland","RDO","20","0","0","20","0","No","Active","5 Star",,,,,"0","0","20","0","0","0","0","0",,"07:30:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"165621","108092","Middletown Springs School Pre-Kindergarten","47035","2020-08-02T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","15 Schoolhouse Road",,"Middletown Spgs","5757","8028555155","rick.beal@grcsu.org","Rutland","RDO","20","0","0","20","0","Yes","Active","4 Star","1",,,,"0","0","20","0","0","0","0","0",,"07:45:00","11:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"68731","32600","Mount Holly Elementary School Preschool","22232","2019-11-24T00:00:00.000","2022-11-19T00:00:00.000","Licensed Provider","CBCCPP","150 School Street",,"Mount Holly","5758","8022592392","jenna.laslow@trsu.org","Rutland","RDO","20","0","0","20","0","No","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"08:00:00","13:45:00","Prequalified PreK Program - Public School","2/2/2022","6/30/2025"
"4123","2969","Readsboro Elementary School Preschool","1740","2020-11-22T00:00:00.000","2023-11-18T00:00:00.000","Licensed Provider","CBCCPP","301 Phelps Lane",,"Readsboro","5350","8024237786","rrichardson@readsborocentralschool.net","Bennington","TDO","15","0","0","15","0",,"Inactive","4 Star",,,,,"0","0","15","0","0","0","0","0",,"12:00:00","15:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3961","2840","SVSU Early Education Program","1437","2019-12-08T00:00:00.000","2022-12-03T00:00:00.000","Licensed Provider","CBCCPP","181 Orchard Road",,"Bennington","5201","8024478419","kate.abbott@svsu.org","Bennington","TDO","34","0","0","34","0","Yes","Active","5 Star","1",,,,"0","0","34","0","0","0","0","0",,"08:30:00","12:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"214631","144026","SVSU Early Education Program @233 Division St.","61663","2019-09-15T00:00:00.000","2022-09-10T00:00:00.000","Licensed Provider","CBCCPP","233 Division Street",,"Bennington","5201","8024478419","kate.abbott@svsu.org","Bennington","TDO","36","0","0","36","0",,"Active","5 Star","1",,,,"0","0","32","0","0","0","0","0",,"08:30:00","12:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"319259","260691","Stamford Preschool","79494","2021-08-16T00:00:00.000","2024-06-29T00:00:00.000","Licensed Provider","CBCCPP","986 Main Road",,"Stamford","5352","8026941379","mmiller@stamfordelementary.com","Bennington","TDO","20","0","0","20","0",,"Inactive","5 Star",,,,,,,,"0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","11/4/2019","6/30/2022"
"4713","3438","Tinmouth School Pre-K/Afterschool","1880","2019-11-24T00:00:00.000","2022-11-19T00:00:00.000","Licensed Provider","CBCCPP","573 Route 140",,"Tinmouth","5773","8024462458","ledge@millriverschools.org","Rutland","RDO","30","0","0","18","12","Yes","Active","4 Star","1",,,,"0","0","17","30","0","0","0","10",,"08:00:00","17:30:00","Prequalified PreK Program - Public School","9/24/2021","6/30/2024"
"180745","117903","Wallingford Elementary School Pre-K Program","51078","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","126 School Street",,"Wallingford","5773","8024462141","sfrulla@millriverschools.org","Rutland","RDO","40","0","0","40","0","Yes","Active","4 Star","1",,,,"0","0","19","0","0","0","0","0",,"08:00:00","13:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"178126","128332","Wells Village School PreSchool","55994","2019-09-15T00:00:00.000","2022-09-10T00:00:00.000","Licensed Provider","CBCCPP","135 VT Route 30",,"Wells","5774","8026450386","angela.hayes@grcsu.org","Rutland","RDO","22","0","0","22","0","No","Active","4 Star","1",,,,"0","0","11","0","0","0","0","0",,"07:30:00","14:45:00","Prequalified PreK Program - Public School","11/8/2021","6/30/2024"
"3907","2797","Barstow Unified Union Early Childhood Preschool","1684","2019-12-21T00:00:00.000","2022-12-18T00:00:00.000","Licensed Provider","CBCCPP","223 Chittenden Road","Barstow Memorial School","Chittenden","5737","8027736926","cfortier@rnesu.org","Rutland","RDO","15","0","0","15","0","Yes","Active","4 Star","1",,,,"0","0","15","0","0","0","0","0",,"07:45:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"163724","106898","Benson Village School Preschool Program","47374","2021-07-18T00:00:00.000","2022-11-19T00:00:00.000","Licensed Provider","CBCCPP","32 School Street",,"Benson","5743","8025372491","khart@svuvt.org","Rutland","RDO","18","0","0","18","0",,"Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"11:30:00","15:00:00","Prequalified PreK Program - Public School","5/25/2022","6/30/2025"
"3606","2573","Castleton Elementary School Preschool Program , m","1579","2021-01-30T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","263 Elementary School Road",,"Castleton","5735","8024685624","smason@svuvt.org","Rutland","RDO","12","0","0","12","0","Yes","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"08:15:00","14:45:00","Prequalified PreK Program - Public School","3/4/2022","6/30/2025"
"4214","3038","Clarendon Elementary School Pre-K Program","1765","2020-01-18T00:00:00.000","2023-01-14T00:00:00.000","Licensed Provider","CBCCPP","84 Grange Hall Road",,"Clarendon","5759","8027755379","hrobilotto@millriverschools.org","Rutland","RDO","39","0","0","39","0","Yes","Active","4 Star","1",,,,"0","0","20","0","0","0","10","0",,"08:15:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3608","2574","Fair Haven Grade School Preschool Program","1580","2021-01-30T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","115 North Main Street",,"Fair Haven","5743","8022653883","khart@svuvt.org","Rutland","RDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","21","0","0","0","0","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","4/28/2022","6/30/2025"
"303275","236658","Killington Elementary School","78574","2021-09-12T00:00:00.000","2024-05-18T00:00:00.000","Licensed Provider","CBCCPP","686 School House Rd",,"Killington","5751","8024223366","mguggenberger@wcsu.net","Rutland","RDO","43","0","0","30","13",,"Active","4 Star","1",,,,,,"20","30","0","0","0","0",,"08:00:00","17:00:00","Prequalified PreK Program - Public School","5/25/2022","6/30/2025"
"3334","2380","Lothrop Pre K Program , l","1443","2019-12-07T00:00:00.000","2022-12-04T00:00:00.000","Licensed Provider","CBCCPP","164 Caverly Road",,"Pittsford","5763","8024832062","dalexander@rnesu.org","Rutland","RDO","15","0","0","15","0","No","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","8/27/2021","6/30/2024"
"3754","2674","Neshobe Pre K Program","1641","2019-12-07T00:00:00.000","2022-12-04T00:00:00.000","Licensed Provider","CBCCPP","17 Neshobe Circle",,"Brandon","5733","8022473721","vwells@rnesu.org","Rutland","RDO","34","0","0","34","0","No","Active","4 Star",,,,,"0","0","34","0","0","0","0","0",,"07:45:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"273097","198651","Poultney Elementary School PreK Program","75994","2020-08-15T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","96 School Circle",,"Poultney","5764","8022875212","susan.gay@grcsu.org","Rutland","RDO","25","0","0","25","0",,"Active","4 Star","1",,,,"0","0","0","25","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"50191","22249","Proctor Elementary EEE","16242","2020-08-01T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","14 School Street",,"Proctor","5765","8024592225","julie.flory@grcsu.org","Rutland","RDO","12","0","0","12","0","No","Active","5 Star","1",,,,"0","0","12","0","0","0","2","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"50189","22246","Rutland Town Elementary Preschool","16241","2020-08-15T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","1612 Post Road",,"Rutland Town","5701","8027750566","sybren.spensley@grcsu.org","Rutland","RDO","30","0","0","30","0",,"Active","5 Star",,,,,"0","0","27","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","9/24/2021","6/30/2024"
"3853","2759","Shrewsbury Mountain School","1662","2021-10-24T00:00:00.000","2022-09-24T00:00:00.000","Licensed Provider","CBCCPP","300 Mountain School Road",,"Shrewsbury","5738","8024923435","mhollinger@millriverschools.org","Rutland","RDO","20","0","0","20","0","Yes","Active","4 Star","1",,,,"0","0","18","40","0","0","0","10",,"08:15:00","11:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3766","2684","West Rutland Preschool","1643","2020-08-01T00:00:00.000","2023-07-29T00:00:00.000","Licensed Provider","CBCCPP","713 Main Street",,"West Rutland","5777","8024382288","joy.french@grcsu.org","Rutland","RDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","15","0","0","0","0","0",,"07:30:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"344145","290294","Whiting Community Preschool","79914","2021-08-29T00:00:00.000","2024-08-24T00:00:00.000","Licensed Provider","CBCCPP","87 South Main Street",,"Whiting","5778","8026237991","sdenis@rnesu.org","Addison","YDO","16","0","0","16","0","Yes",,"4 Star",,,,,"0","0","15","0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"4049","2910","Dover Elementary School","1725","2021-01-31T00:00:00.000","2024-01-27T00:00:00.000","Licensed Provider","CBCCPP","9 Schoolhouse Road",,"Dover","5341","8024645386","lbrown@windhamcentral.org","Windham","LDO","25","0","0","25","0",,"Active","5 Star","1",,,,"0","0","20","0","0","0","5","0",,"08:00:00","11:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"364180","313371","Dummerston School Pre-K","82634","2019-08-18T00:00:00.000","2022-08-13T00:00:00.000","Licensed Provider","CBCCPP","52 Schoolhouse Road",,"Dummerston","5346","8022542733","moglesby@wsesdvt.org","Windham","LDO","45","0","0","45","0",,"Inactive","3 Star",,,,,"0","0","30","0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","2/2/2022","6/30/2025"
"280859","206050","Guilford Central School Pre K","76194","2020-08-16T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","374 School Road","Guilford Central School","Guilford","5301","8022542271","jgagnon@wsesdvt.org","Windham","LDO","15","0","0","15","0",,"Active","4 Star","1",,,,"0","0","15","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","6/29/2020","6/30/2023"
"173050","112554","Putney Central School  Pre K","49494","2019-11-24T00:00:00.000","2022-11-19T00:00:00.000","Licensed Provider","CBCCPP","182 Westminster Road",,"Putney","5346","8023875521","vkosednar@wsesdvt.org","Windham","LDO","60","0","0","30","30",,"Inactive","5 Star",,,,,"0","0","16","0","0","0","0","0",,"07:45:00","14:45:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"446592","405926","Springfield School District Pre-K","86919","2021-08-29T00:00:00.000","2024-08-24T00:00:00.000","Licensed Provider","CBCCPP","307 South Street",,"Springfield","5156","8028851150","rhunter@ssdvt.org","Windsor","SDO","20","0","0","20","0",,"Active","4 Star",,,,,,,,"0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","9/24/2021","6/30/2024"
"162406","105967","Townshend School District Pre-K Program","46994","2020-08-02T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","66 Common Road",,"Townshend","5353","8023657506","croach@townshendschool.org","Windham","LDO","34","0","0","17","17","Yes","Active","4 Star","1",,,,"0","0","20","0","0","0","0","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"196785","129172","Twin Valley Elementary School","56274","2019-10-13T00:00:00.000","2022-10-08T00:00:00.000","Licensed Provider","CBCCPP","360 Route 100 N",,"Wilmington","5363","8024645177","lkingsley@tves.k12.vt.us","Windham","LDO","26","0","0","26","0",,"Inactive","4 Star","1",,,,"0","0","40","0","0","0","1","0",,"08:00:00","14:30:00","Prequalified PreK Program - Public School","9/24/2021","6/30/2024"
"447889","406869","WNESU Early Education Center","86936","2021-08-29T00:00:00.000","2024-08-24T00:00:00.000","Licensed Provider","CBCCPP","50 School Street Extension",,"Rockingham","5101","8023767386","jennifer.keenan@wnesu.com","Windham","SDO","13","0","0","13","0",,"Active","4 Star","1",,,,,,,"0","0","0","0","0",,"0","0","Prequalified PreK Program - Public School","9/24/2021","6/30/2024"
"143238","92113","WNESU Early Education Center- Westminster Site","43119","2019-10-13T00:00:00.000","2022-10-08T00:00:00.000","Licensed Provider","CBCCPP","301 School Street","Westminster Center School","Westminster","5158","8024601487","jennifer.keenan@wnesu.com","Windham","LDO","15","0","0","15","0","Yes","Active","4 Star","1",,,,"0","0","13","0","0","0","1","0",,"08:00:00","13:00:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"282807","208494","WSESD @ Oak Grove Pre-Kindergarten","76215","2020-08-16T00:00:00.000","2023-08-12T00:00:00.000","Licensed Provider","CBCCPP","15 Moreland Ave.",,"Brattleboro","5301","8022543740","mkaufmann@wsesdvt.org","Windham","LDO","15","0","0","15","0",,"Active","5 Star","1",,,,"0","0","15","0","0","0","0","0",,"08:15:00","14:45:00","Prequalified PreK Program - Public School","9/30/2019","6/30/2022"
"3645","2604","Wardsboro Central School","1593","2020-01-05T00:00:00.000","2022-12-31T00:00:00.000","Licensed Provider","CBCCPP","70 School Road",,"Wardsboro","5355","8028966210","tbates@wardsboroschool.org","Windham","LDO","12","0","0","7","5",,"Active","4 Star",,,,,"0","0","20","0","0","0","10","0",,"08:00:00","15:00:00","Prequalified PreK Program - Public School","2/7/2021","6/30/2024"
"2816","1990","Berlin Elementary Preschool","1056","2020-02-17T00:00:00.000","2023-02-11T00:00:00.000","Licensed Provider","CBCCPP","372 Paine Turnpike",,"Berlin","5602","8022232796","aboynton@u32.org","Washington","MDO","30","0","0","25","5","Yes","Active","5 Star","1",,,,"0","0","30","0","0","0","2","0",,"07:30:00","15:30:00","Prequalified PreK Program - Public School","6/21/2021","6/30/2024"
"73802","35438","Brewster Pierce Memorial School","22221","2020-08-30T00:00:00.000","2023-08-26T00:00:00.000","Licensed Provider","CBCCPP","120 School Street",,"Huntington","5462","8024342962","kyle.hibbard@mmuusd.org","Chittenden","BDO","20","0","0","20","0","Yes","Active","5 Star",,,,,"0","0","20","0","0","0","0","0",,"07:30:00","14:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"3663","2615","Charlotte - Hinesburg Early Education Program","1601","2020-11-22T00:00:00.000","2023-11-18T00:00:00.000","Licensed Provider","CBCCPP","10888 Route 116",,"Hinesburg","5461","8024826234","shenson@cvsdvt.org","Chittenden","BDO","15","0","0","15","0","Yes","Active","5 Star",,,,,"0","0","20","0","0","0","0","0",,"07:45:00","11:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
"56037","25894","East Montpelier Elementary Preschool","18537","2020-02-15T00:00:00.000","2023-02-11T00:00:00.000","Licensed Provider","CBCCPP","665 Vincent Flats Road",,"East Montpelier","5651","8022237936","alyford@u32.org","Washington","MDO","33","0","0","28","5","Yes","Active","5 Star",,,,,"0","0","33","0","0","0","1","2",,"07:30:00","17:30:00","Prequalified PreK Program - Public School","7/1/2021","6/30/2024"
