"landuse","blklot","nameaddr","entitled","beststat","bestdate","units","unitsnet","affordable","affordablenet","section415","aff_target","tenure_type","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaurantnet","visit_exist","visit","visitnet","hotel_room_exist","hotel_room_prop","hotel_room_net","planner","sponsor","contact","contactph","pd","sd","nhood_37","nhood_41","plans","zoning","height_bulk","pda","sud","latitude","longitude","year_","qtr","year_qtr","geocoded_column",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"Resident","5505020","3025 CESAR CHAVEZ ST","0","BP FILED","2015-11-13T00:00:00.000","2","1",,,,,,,,"EXCAVATE GROUND FLOOR: INSTALL 2ND UNIT (2 BEDS  AND 1 BATH) REPLACE REAR DECK. EXTEND HOME HORIZONTALLY IN REAR BY LESS THAN 10'-0""","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,,,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights","Mission District Streetscape Plan","RH-2","40-X",,"Bernal Heights","37.74807494","-122.4101158","2019","Q3","2019_Q3","POINT (-122.4101158 37.74807494)","60","60","9","2","2"
"Mixres","1524039","5617 GEARY BL","1","BP ISSUED","2018-03-02T12:59:10.000","4","4",,,,,,"2014-000951PRJ","DIVIDE INTO TWO STORY IN EXISTING BUILDING, ADDITIONAL TWO STORIES ADD ON BECOME 4 STORY BUILD. 2ND FL COMMERCIAL SPACE, 25' HIGHT BLDG CREATING FOUR RESIDENTIAL UNITS AND COMMERCIAL TOGETHER.","CONSTRUCT (N) 4-STORY MIXED-USED/COMMERCIAL/RESIDENTIAL","4300","0","0",,,"0",,,"0",,,"0",,,"4300","4300","0",,,"0",,,,,,"BBENDIX",,"RIVIECCIO VINCENT JR",,"1 - Richmond","1","Outer Richmond","Outer Richmond",,"NC-3","40-X","Richmond Corridors PDA","Geary Blvd Formula Retail Pet Supply Store and Formula Retail Eating and Drinking Subdistrict","37.78000814","-122.4797979","2019","Q3","2019_Q3","POINT (-122.4797979 37.78000814)","8","8","8","4","29"
"Vacant","0718020","921 OFARRELL ST","0","PL Filed","2018-10-26T00:00:00.000",,"51",,"0",,,,"2018-014727PRJ","The project proposes demolition of the existing 2 story commercial building and construction of a 14-story (+130 feet) residential tower with ground floor commercial and common space.",,"0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,"SUPDEGRA","David Baker Architects",,"4157387946","4 - Downtown","6","Downtown/Civic Center","Tenderloin","Van Ness Corridor","RC-4","130-V","Downtown/Van Ness/Northeast Neighborhoods PDA","Van Ness; Van Ness Automotive","37.78464637","-122.4200193","2019","Q3","2019_Q3","POINT (-122.4200193 37.78464637)","20","20","4","10","36"
"Resident","6973039","2340 SAN JOSE","1","BP ISSUED","2019-01-31T12:16:21.000","131","131","131","131",,,,"2017-012151PRJ","Approximately 121 new units of affordable housing with associated common spaces, and approximately 12,000 s.f of ground floor commercial, community service spaces, and childcare to be constructed on an existing parking lot adjacent to the Balboa Park BART station. Project is partially funded by the Mayor's Office of Housing and Community Development.",,"7350","7350",,,"0",,,"0",,"3350","3350",,,,,"4000","4000",,"0",,,"0",,,,"JHORN",,,"4154894855","12 - South Central","11","Ocean View","Outer Mission","Balboa Park; Ocean and Geneva Corridor Design Plan","NCT-2","45-X","Balboa Park and Southwest Corridors PDA",,"37.72033826","-122.4472811","2019","Q3","2019_Q3","POINT (-122.4472811 37.72033826)","80","80","9","1","28"
"Resident","1933008","1649 10TH AV","1","BP FILED","2015-11-03T00:00:00.000","3","1",,,,,,"2015-006574PRJ","LEGALIZATION OF 3RD DWELLING UNIT AT THE THIRD FLOOR PER ORD 43-14.","LEGALIZATION OF 3RD FLOOR SPACE (EXISTING PERMITED) TO A ONE BEDROOM, ONE BATH UNIT. PLANT ONE STREET TREE. INSTALL SPRINKLER SYSTEM ON ALL 3 FLOORS & DECKS (WILL FILE SEPARATELY FOR SPRINKLERS).","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"NKWIATKO",,"SUBRAMANIAN RAVINDRAN K STODDA",,"14 - Inner Sunset","7","Inner Sunset","Inner Sunset",,"RH-2","40-X",,,"37.75755976","-122.4672631","2019","Q3","2019_Q3","POINT (-122.4672631 37.75755976)","44","44","10","8","14"
"Resident","0798003","837 FILLMORE ST","0","BP Filed","2018-09-19T00:00:00.000","9","1",,"0",,,,,,"UNDER ORD #162-16 CONVERT (E) COMMERCIAL SPACE TO RESIDENTIAL USE. SEISMIC RE TROFIT UNDER SEPARATE","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"5 - Western Addition","5","Western Addition","Hayes Valley",,"RH-3","50-X","Central City Neighborhoods PDA",,"37.77723557","-122.4318421","2019","Q3","2019_Q3","POINT (-122.4318421 37.77723557)","23","23","4","11","9"
"Vacant","1457039","2421 CLEMENT ST","1","PL Approved","2018-06-27T00:00:00.000",,"0",,"0",,,,"2018-003141PRJ","Conditional Use Authorization for change of use from a vacant, 530 square foot tenant space at the first floor of an existing building, most recently used as a General Retail Sales and Service Use in 2011 (d.b.a. Flash), to new Limited Restaurant Use (an ice cream shop d.b.a. Let's Roll). Partial infill of (e) window opening to reduce window size from 7'0"" x 6'0"" to 7'0"" x 5'6"". Infill material to match existing building finish. New fixed wood frame window at front facade.",,"530","0",,,"0",,,"0",,"530","0",,,"0",,,"0",,"0",,,"0",,,,"DGANETSO","Zone Design Development",,"4153776694","1 - Richmond","1","Outer Richmond","Outer Richmond",,"NCD-OUTER CLEMENT","40-X","Richmond Corridors PDA",,"37.78175325","-122.4852999","2019","Q3","2019_Q3","POINT (-122.4852999 37.78175325)","8","8","8","4","29"
"Resident","1766025","644 JUDAH ST","1","BP ISSUED","2019-03-20T10:50:09.000","3","1",,"0",,,,,,"LEGALIZE AND REMODEL (E) UNPERMITTED UNIT ON 1ST FL W/ 1 BATH, 1 BEDRM AND 1 KITCHEN PER ORD# 43-14.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"14 - Inner Sunset","5","Inner Sunset","Inner Sunset",,"RH-2","40-X","Central City Neighborhoods PDA",,"37.76229107","-122.4691326","2019","Q3","2019_Q3","POINT (-122.4691326 37.76229107)","109","109","10","11","14"
"Mixres","3753079","363 06TH ST","1","CONSTRUCTION","2019-06-21T00:00:00.000","104","104","12","12","On-site BMR Project","55% AMI;","Rental","2011.0586","1.	The proposed project includes demolition of the existing two-story former warehouse, currently used as a church (measuring 12,396 square feet), and new construction of a nine-story (85-feet tall) residential building (approximately 85,571 gross square feet) with 104 dwelling units, approximately 700 square feet of ground floor commercial space, 45 off-street, below-grade parking spaces, 102 Class 1 bicycle parking spaces, and 7 Class 2 bicycle parking spaces. The project includes a dwelling unit mix consisting of 56 two-bedroom units, 20 one-bedroom units, and 28 studios. The proposed project also includes common open space via a ground floor courtyard and a roof deck, as well as private open space for three dwelling units via private terraces. The entrance to the off-street parking is approximately 10-ft wide and is located off of Clara Street.","CONSTRUCT (N) 9-STORY MULTI-RESIDENTIAL & COMMERCIAL BUILDING","1635","-10761","0",,,"0",,,"0",,,"0","0","-12396","0","1635","1635",,,"0",,,,,,"RSUCRE","David  Hecht","David  Hecht","979-1500","9 - South of Market","6","South of Market","South of Market","East SoMa (EN); Central SoMa","MUR","85-X","Eastern Neighborhoods PDA","Youth and Family Zone; Central SoMa","37.77804876","-122.4044467","2019","Q3","2019_Q3","POINT (-122.4044467 37.77804876)","32","32","1","10","34"
"Resident","0215024","51 PRIEST ST","1","BP ISSUED","2018-11-07T10:18:41.000","2","1",,,,,,"2017-004138PRJ","ADD UNIT PER ORD 162-16. NEW DWELLING UNIT BEING ADDED AT GROUND FLOOR UNDER THE CITY'S ADU PROGRAM PER ORDINANCE 162-16. 1 BEDROOM, 1 BATHROOM AND 1 KITCHEN BEING ADDED","ADD UNIT PER ORD 162-16. NEW DWELLING UNIT BEING ADDED AT GROUND FLOOR UNDER THE CITY'S ADU PROGRAM PER ORDINANCE 162-16. 1 BEDROOM, 1 BATHROOM AND 1 KITCHEN BEING ADDED","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"GPANTOJA",,"51 PRIEST LLC",,"3 - Northeast","3","Nob Hill","Nob Hill",,"RH-2","50-X","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.79370373","-122.4153211","2019","Q3","2019_Q3","POINT (-122.4153211 37.79370373)","16","16","6","3","21"
"Resident","2709065","21 MOUNTAIN SPRING AV","1","CONSTRUCTION","2018-09-28T00:00:00.000","1","1",,,,,,"2011.1349","The proposal includes the demolition and new construction fo a single-family dwelling, and the merger of Lots 065 and 001 (Lot 001 is a substandart lot).","ERECT 3 STORIES, 1 BASEMENT, 1 UNIT BUILDING.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,,,,,"14 - Inner Sunset","7","Twin Peaks","Twin Peaks",,"RH-1(D)","40-X",,,"37.7579672","-122.4487761","2019","Q3","2019_Q3","POINT (-122.4487761 37.7579672)","47","47","7","8","38"
"Resident","5526006","1640 ALABAMA ST","0","BP FILED","2016-09-07T00:00:00.000","2","1",,,,,,,,"REAR BLDG. ADDING (1) ACCESSORY DWELLING UNIT PURSUANT TO ORDINANCE 30-15 IN CONJUNCTION W/PREVIOUSLY APPROVED VOLUNTARY SEISMIC UPGRADE (REF, PERMIT #201609077013) (N) UNIT DOES NOT EXTEND BEYOND (E) BUILDING ENVELOPE. SPRINKLER UNDER SEP PERMIT.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"ADINASEE",,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X",,"Bernal Heights","37.74620255","-122.4108844","2019","Q3","2019_Q3","POINT (-122.4108844 37.74620255)","83","83","9","2","2"
"Mixres","0738018","830 EDDY ST","1","CONSTRUCTION","2019-10-10T00:00:00.000","126","126","18","18","On-site BMR Project","55% AMI;","Rental","2015-009460PRJ","The Project Site incorporates two parcels that were once part of a single development site and lot that was later subdivided.  One parcel, located at 825 Van Ness Avenue, comprises an existing six story commercial building.  The second parcel, located at 830 Eddy Street, includes a two level parking structure with 62 legally nonconforming parking spaces accessory to the commercial building at 825 Van Ness.  The Project proposes to retain the existing legally non-conforming commercial building at 825 Van Ness and retain and reconfigure 40 of the 62 legally nonconforming accessory parking spaces and construct a new 14-story, 120-unit residential building at 830 Eddy, with primary pedestrian and lobby access provided from Willow Street.  The new building at 830 Eddy will provide a total of 100 underground parking spaces, of which 40 spaces will remain dedicated to the existing commercial building at 825 Van Ness, with 60 spaces dedicated to the new residential units, at the principally permitted ratio of 0.5 spaces per residential unit.

The PPA was submitted on 7/15/15 and the 90 day deadline is 10/13/15.","ERECT A 12 STORIES, 126 RESIDENTIAL UNITS, 2 BASEMENTS, TYPE 1A BUILDING.","34750","0","0",,,"0",,,"29810","29810","0","0",,,"4940","4940","0",,"0","0",,,,,,"BBENDIX","Build Inc.",,"4155517626","5 - Western Addition","5","Downtown/Civic Center","Western Addition","Van Ness Corridor","RC-4","130-V","Downtown/Van Ness/Northeast Neighborhoods PDA","Van Ness; Van Ness Automotive","37.7830519","-122.4216464","2019","Q3","2019_Q3","POINT (-122.4216464 37.7830519)","100","100","4","11","39"
"Mixed","0130025","1526 POWELL ST","1","BP FILED","2015-12-30T00:00:00.000",,,,,,,,"2016-000388PRJ","SEEKING CONDITIONAL USE TO CONVERT PART OF(E) 9,939 SF METAL SHOP TO A NEW 3,999 MAX FULL SERVICE RESTAURANT (CHANGE OF USE)CONVERT (E) MEZZ TO (N) 2ND FLOOR, NO ADDITIONAL STORY ADDED TO BLDG","SEEKING CONDITIONAL USE TO CONVERT PART OF(E) 9,939 SF METAL SHOP TO A NEW 3,999 MAX FULL SERVICE RESTAURANT (CHANGE OF USE)CONVERT (E) MEZZ TO (N) 2ND FLOOR, NO ADDITIONAL STORY ADDED TO BLDG","9929","0","0",,,"0",,,"0",,,"0","5930","-3999","0","3999","3999",,"0","0",,,,,,"CGROB",,"DELUCCHI MECHANICAL INC",,"3 - Northeast","3","Russian Hill","Chinatown",,"NCD-NORTH BEACH","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","North Beach Limited Financial; North Beach SUD","37.79893768","-122.4102034","2019","Q3","2019_Q3","POINT (-122.4102034 37.79893768)","106","106","6","3","6"
"Mixres","3732123","219 06TH ST","0","PL FILED","2017-02-07T00:00:00.000","0","-2",,,,,,"2017-001590PRJ","Conditional Use Authorization to permit a change of use from a 2-unit dwelling with 19 guestrooms to a building with 30 SRO guest rooms.","COMPLY WITH NOV 201409192. CONVERT 2 RESIDIENTIAL DWELLING UNITS AND A 19 GUEST ROOM RESIDENTIAL HOTEL TO A 30 GUEST ROOMS RESIDENTIAL HOTEL. N/A FOR MAHER","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0","19","30","11","KDURANDE","Occidental Express",,"4156217533","9 - South of Market","6","South of Market","South of Market","East SoMa (EN); Central SoMa","NCT-SOMA","85-X","Eastern Neighborhoods PDA","Youth and Family Zone; Central SoMa","37.77962834","-122.4066362","2019","Q3","2019_Q3","POINT (-122.4066362 37.77962834)","32","32","1","10","34"
"Resident","2481014","450 WAWONA ST","1","BP ISSUED","2019-10-29T15:32:23.000","2","1",,"0",,,,,,"ADDITION OF ADU UNIT PER ORD# 95-17 W/ 1 BEDRM, 1 KITCHEN AND 1 BATHRM @ GRD FLR. INSTALL SHEET ROCK","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"14 - Inner Sunset","7","Parkside","West of Twin Peaks",,"RH-1","40-X","Sunset Corridors PDA",,"37.73775597","-122.471823","2019","Q3","2019_Q3","POINT (-122.471823 37.73775597)","46","46","10","8","41"
"MIPS","7544045","199 EVERSON ST","0","BP FILED","2016-03-09T00:00:00.000",,,,,,,,"2016-006865PRJ","CONSTRUCT (N) ACTIVITY ROOM/OFFICE IN A 1-STORY BUILDING","CONSTRUCT (N) ACTIVITY ROOM/OFFICE IN A 1-STORY BUILDING","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CTOWNES",,"DIAMOND VIEW RESIDENTS ASSOC",,"7 - Central","8","Glen Park","Glen Park",,"RH-1","40-X",,,"37.73908777","-122.4330789","2019","Q3","2019_Q3","POINT (-122.4330789 37.73908777)","59","59","9","5","10"
"Resident","6449023","1137 MUNICH ST","1","CONSTRUCTION","2019-08-09T00:00:00.000","2","1",,"0",,,,,,"LEGALIZATION OF DWELLING UNIT INSTALLED WITHOUT A PERMIT UNDER ORDINANCE 43-14","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"12 - South Central","11","Crocker Amazon","Excelsior",,"RH-1(D)","40-X",,,"37.71051676","-122.4364249","2019","Q3","2019_Q3","POINT (-122.4364249 37.71051676)","58","58","9","1","7"
"Resident","5615036A","3287 MISSION ST","0","BP Filed","2017-05-26T00:00:00.000","2","2",,"0",,,,,,"TO ERECT 2 STORIES, NO BASEMENT, 2 UNITS RESIDENIAL BUILDING.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"NC-3","40-X","J Church and Mission Corridor PDA","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.74411526","-122.4202209","2019","Q3","2019_Q3","POINT (-122.4202209 37.74411526)","83","83","9","2","2"
"Resident","1537031","456 08TH AV","1","BP ISSUED","2019-03-29T10:29:07.000","2","1",,"0",,,,,,"REAR ADDITION WITH NEW 2ND DWELLING UNIT PARTIALLY WITHIN (E) GROUND FLOOR LEVEL. MODIFICATION AS RE","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"1 - Richmond","1","Inner Richmond","Inner Richmond",,"RM-1","40-X","Richmond Corridors PDA",,"37.77984067","-122.4660185","2019","Q3","2019_Q3","POINT (-122.4660185 37.77984067)","5","5","8","4","11"
"Resident","3588056","659 GUERRERO ST","0","PL FILED","2016-12-22T00:00:00.000","3","1",,,,,,"2013.1705","The proposal is to add a 4th story to an existing 3-story two-family residential building, creating a third residential unit.  The vertical addition includes a roof deck and new interior stairs.  Proposed work includes interior alterations all existing floors as well as the removal of single parking space for the expansion of the bottom unit.  In addition, the second floor deck will be enlarged horizontally. Two independently accessible Class 1 Bicycle lockers in the garage.","1/FL:ADD 1 BR,1 BA,1 FAM RM&STAIRS TO 2/FL.
2/FL:ADJUST BEDRM SIZE&ADD INTERIOR STAIRS TO 1/FL.
3/FL:ADJUST BEDRM SIZE.PROVIDE STAIRS TO4/FL ADDITION.
4/FL:NEW ADD'N OF 2 BR, 2BA,LIV RM,DINING RM.
ROOF:PROV HOT TUB & STAIRS TO LOWER FLS.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,"EJARDINE",,,,"8 - Mission","8","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","45-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.76064952","-122.423404","2019","Q3","2019_Q3","POINT (-122.423404 37.76064952)","37","37","3","5","20"
"Resident","7161001","3101 SAN JOSE AV","0","BP FILED","2017-02-21T00:00:00.000","1","1",,,,,,,,"CHANGE OF USE & TENANT IMPROVEMENT TO LIMITED COMMERICAL UNIT AND (N) SINGLE FAMILY UNIT ADDITION.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,"12 - South Central","11","Outer Mission","Outer Mission",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA",,"37.70928299","-122.4575186","2019","Q3","2019_Q3","POINT (-122.4575186 37.70928299)","66","66","9","1","28"
"Resident","4733008B","1182 PALOU AV","1","BP ISSUED","2018-11-08T11:54:12.000","2","1",,"0",,,,,,"ADDING ONE UNIT (ADU) ORDINANCE 162-16, ON LOWER LEVEL. COVERTING EXISTING GARAGE INTO NEW SECONDARY","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA",,"37.72974815","-122.3829146","2019","Q3","2019_Q3","POINT (-122.3829146 37.72974815)","78","78","2","9","1"
"Resident","2076032","1858 40TH AV","1","BP ISSUED","2019-08-27T10:37:43.000","2","1",,"0",,,,,,"TWO STORY REAR ADDITION TO AN EXISTING SFD. TWO STORY SFR, NEW ADU AT 1ST FLOOR (1 BEDROOM & 1 BATH)","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.75215789","-122.4985671","2019","Q3","2019_Q3","POINT (-122.4985671 37.75215789)","39","39","10","7","35"
"Resident","3777072","530, 542, & 548 BRANNAN ST","1","BP ISSUED","2016-12-30T10:07:44.000","42","10","0","0","Fee Payment",,,"2014.1021","Change in Use of 27 Units from Live/Work to Residential (530 Brannan = 10; 542 Brannan = 9; 548 Brannan = 8). Variances required for Rear Yard, Exposure, Open Space & Dwelling Unit Mix.","WORKING IN COMMON AREA. CHANGE OF OCCUPANCY FROM (E) LIVE/WORK UNITS INTO RESIDENTIAL DWELLING UNITS. DISCONNECT (E) ELECTRICAL @ SUBDIVIDED UNITS & RECONNECT TO NEW PG & E APPROVED METERS @ GARAGE LEVEL. COMPLIANCE W/ ORDINANCE NO. 155-13 NOT REQUIRED.","0","0",,,,,,,,,,,,,,,,,"0",,,,,,,"RSUCRE",,,,"9 - South of Market","6","South of Market","South of Market","Western SoMa (EN); Central SoMa","CMUO","65-X","Eastern Neighborhoods PDA","Western SoMa; Central SoMa","37.77791647","-122.397636","2019","Q3","2019_Q3","POINT (-122.397636 37.77791647)","32","32","1","10","34"
"Resident","0140008","735 DAVIS ST","1","CONSTRUCTION","2019-11-26T00:00:00.000","53","53","52","52","13 30%; 9 50%; 23 60%; 7 80%",,,,,"ERECT A  TYPE 1 CONST, 6 STORY 53 RESIDENTIAL DWELLING UNIT BUILDING. MAHER ORDINANCE COMPLY.","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"3 - Northeast","3","North Beach","Financial District/South Beach","Northeast Embarcadero Study; Northeast Waterfront","C-2","65-X","Downtown/Van Ness/Northeast Neighborhoods PDA","Waterfront 3","37.7992119","-122.3991252","2019","Q3","2019_Q3","POINT (-122.3991252 37.7992119)","77","77","6","3","8"
"Resident","0025024","888 NORTH POINT ST","1","BP ISSUED","2016-02-11T08:47:16.000","5","5",,,,,,"2014-003088PRJ","Demolish 9,523 sf commercial building portion and parking lot on the western side of the lot (3000 Larkin/898 North Point). Construct four-story-over-basement building containing five residences over 2,554 sf of ground-floor retail and seven below-grade parking spaces. Construct fire wall to separate the new building from the existing building on the eastern portion of the lot (884-888 North Point). No other changes to 884-888 North Point and no lot split.","CONTRUCT (N) 4-STORY MIXED-USED BUILDING (COMMERCIAL & RESIDENTIAL)","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,,"0",,,,,,"NFOSTER",,"Gabriel Ng",,"3 - Northeast","2","Russian Hill","Russian Hill","Fisherman’s Wharf Public Realm Plan; Northeast Waterfront","C-2","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","Waterfront 2","37.80574545","-122.4218142","2019","Q3","2019_Q3","POINT (-122.4218142 37.80574545)","98","98","6","6","32"
"Resident","2192002K","2151 25TH AV","0","BP Filed","2017-04-27T00:00:00.000","2","1",,"0",,,,,,"TO LEGALIZE THE ILLEGAL UNIT BEHIND GARAGE TO COMPLY WITH VIOLATION# 201762521","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.747383","-122.4827737","2019","Q3","2019_Q3","POINT (-122.4827737 37.747383)","40","40","10","7","35"
"Mixed","0292015","50 POST ST / 161 Sutter","1","PL Approved","2019-05-13T00:00:00.000",,"0",,"0",,,,"2018-016625PRJ","Crocker Galleria renovations to include facade alterations and interior improvements. Change of use of approximately 14,158 square feet from retail to office.",,"44256","-5264",,,"0",,,"0",,"14158","14158",,,"0",,"30098","-19422",,"0",,,"0",,,,"APERRY","RMW architecture + interiors",,"4154901696","4 - Downtown","3","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-O","250-S","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7896194","-122.4030728","2019","Q3","2019_Q3","POINT (-122.4030728 37.7896194)","19","19","6","3","8"
"PDR","3808003","150 HOOPER ST","1","CONSTRUCTION","2018-05-31T00:00:00.000",,,,,,,,"2012.0203","The Project Sponsor proposes to replace the property?s existing mini-storage with truck rental use with three new four-story buildings, up to 58 feet in height. These new buildings consist of a stand-alone, 100% ?PDR Building? that includes 56,402 sf of of PDR space and two rectangular-shaped buildings (the ?North Building? and ?South Building?) that will contain approximately 86,382 sf of high-ceiling mezzanine PDR space at the ground floor and approximately 284,471 sf of office/institutional space on the upper floors. The project may also offer shared retail space accessory to the site?s PDR uses. It will also include approximately 41,600 sf of open space, consisting of, 1) a 40-foot wide interior linear courtyard that will provide loading access, natural light and air to the interior, 2) an approximately 10,000 sf privately-owned, publically-accessible open space (the ?POPOS Plaza?) on the property?s southwestern corner, adjacent to the adjoining California College of the Arts (CCA) campus. The Project Sponsor has partnered with CCA and SFMade, a non-profit organization focused on building San Francisco?s economic base by developing the local manufacturing sector, on the project?s design and implementation, including preparation of a PDR Business Plan (the ?Business Plan?). The Business Plan outlines strategies for providing a flexible PDR space typology mix, designing office spaces attractive to design-related technology and engineering firms, engaging strategic partners at all phases of development and in on-going operations, and focusing on access and pathways to deliver PDR jobs to the community.","CONSTRUCT (N) MERCANTILE/RETAIL/PDR BUILDING.","427255","340723","0",,,"0",,,"0","284471","284471","86532","142784","56252","0",,,,,"0",,,,,,"CTOWNES",,,,"9 - South of Market","10","South of Market","Mission Bay","Showplace Square/Potrero Hill (EN); Showplace Square Open Space Plan","PDR-1-D","58-X","Eastern Neighborhoods PDA",,"37.76868678","-122.399391","2019","Q3","2019_Q3","POINT (-122.399391 37.76868678)","33","33","1","9","4"
"Resident","1194006","137 CLAYTON ST","0","BP FILED","2016-06-01T00:00:00.000","3","2",,,,,,"2015-018150PRJ","Proposed demolition of (E) SFH to construct (N) 3-family dwelling. Excavation for (N) basement/storage.","CONSTRUCT NEW 4-STORY, 1 BASEMENT, 3-FAMILY DWELLING UNIT.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"CMAY","Gabriel Ng & Architects, Inc.","Jeremy Schaub","4156828060","5 - Western Addition","5","Haight Ashbury","Lone Mountain/USF",,"RH-3","40-X","Central City Neighborhoods PDA",,"37.77388681","-122.4497177","2019","Q3","2019_Q3","POINT (-122.4497177 37.77388681)","24","24","7","11","18"
"Mixres","0145044","1234 GRANT AV","1","BP ISSUED","2018-06-04T11:22:24.000","4","4",,,,,,"2015-009551PRJ","CHANGE OF USE: (E) 2ND & 3RD FL DINING AREAS CHANGE TO 4 APARTMENT UNITS. (N) GARDEN ROOF DECK.","CHANGE OF USE: (E) 2ND & 3RD FL DINING AREAS CHANGE TO 4 APARTMENT UNITS. (N) GARDEN ROOF DECK.","3218","-2910","0",,,"0",,,"0","0","-2910","0",,,"0","3218","0",,"0","0",,,,,,"CASBAGH",,,,"3 - Northeast","3","North Beach","North Beach",,"NCD-NORTH BEACH","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","North Beach Limited Financial; North Beach SUD; Telegraph Hill-NB Residential","37.79864787","-122.4070024","2019","Q3","2019_Q3","POINT (-122.4070024 37.79864787)","106","106","6","3","23"
"Resident","5532007","190 HOLLADAY AV","1","BP ISSUED","2018-04-06T10:21:24.000","1","1",,,,,,"2016-002253PRJ","Approved construction of a three-story single-family dwelling on vacant lot with single-car garage.","TO ERECT 3 STORIES, NO BASEMENT, SINGLE FAMILY RESIDENCE.","0","0","0",,,"0",,,"0",,,"0",,,"0",,,,"0","0",,,,,,"SADINA",,"BRITTON JOHN F & LINDA M",,"11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","Bayview/Southeast Neighborhoods PDA","Bernal Heights","37.74673886","-122.4053852","2019","Q3","2019_Q3","POINT (-122.4053852 37.74673886)","60","60","9","2","2"
"Vacant","3525056","1190 BRYANT ST","0","BP Filed","2017-05-23T00:00:00.000","0","0",,"0",,,,,,"CONDITIONAL USE PERMIT CHANGE FROM INDUSTRIAL (F-1) TO RETAIL. ADD EMPLOYEE AREA IN BACK, ADD RETAIL","0","0",,,"0",,,"0",,,"0",,,"0",,,"0",,"0",,,"0",,,,,,,,"9 - South of Market","6","South of Market","South of Market","Western SoMa (EN)","SALI","40/55-X","Eastern Neighborhoods PDA","Western SoMa","37.77061512","-122.4098016","2019","Q3","2019_Q3","POINT (-122.4098016 37.77061512)","32","32","1","10","34"
