"st_num","st_name","st_type","apn","units","netunits_c","aff_hsg","aff_target","app_no","form","ext_use","prop_use","action","action_date","bp_descript","staff","year","yr_qtr","pln_district_name","supdist","supervisor","height","zoning_sim","zoning_districtname","location"
"8","LANDERS","ST","APN 3544072","14","14","1","MOD","200212203977","2",,"APARTMENTS","CFC ISSUED","2006-05-25T00:00:00.000","ERECT A FIVE STORY FOURTEEN UNITS RESIDENTIAL BLDG AND COMMERCIAL","RCRAWFOR","2006","2006_Q2","Central","SUPERVISORIAL DISTRICT 8","8","60/65-X","NCT","UPPER MARKET NEIGHBORHOOD COMMERCIAL TRANSIT","(37.7675476057, -122.428032333)"
"322","ALEMANY","BL","APN 5817011","3","3","0",,"200210280039","2",,"APARTMENTS","PRE-FINAL","2007-09-24T00:00:00.000","TO ERECT 4 STORIES OF 3 DWELLING WITH PARKING","BFU","2007","2007_Q3","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.7342132083, -122.41242622)"
"501","BEALE","ST","APN 3771003","136","136","16","MOD",,"1",,"APARTMENTS",,"2006-12-31T00:00:00.000","TO ERECT 13 STORIES, 136 RESIDENTIAL/PARKING/RETAIL/ASSEMBLY.","NORTHEAS","2006","2006_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","65/200-R","SB-DTR","SOUTH BEACH DOWNTOWN RESIDENTIAL","(37.786236787, -122.389066206)"
"132","MONTEREY","BL","APN 6769012","0","1","0",,"200210108751","2",,,"CFC ISSUED","2005-05-12T00:00:00.000","ERECT A THREE STORY SINGLE FAMILY DWELLING",,"2005","2005_Q2","Ingleside","SUPERVISORIAL DISTRICT 7","7","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7318634599, -122.438211196)"
"1316","LYON","ST","APN 1081021","2","2","0",,"200302218069","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-12-22T00:00:00.000","ERECT A FOUR STORY TWO UNIT RESIDENTIAL BLDG.","GCABRERO","2006","2006_Q4","Richmond","SUPERVISORIAL DISTRICT 2","2","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7830593597, -122.4442848)"
"2319","WASHINGTON","ST","APN 0613024","1","-1","0",,"200410086381","8","2 FAMILY DWELLING","1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-05-23T00:00:00.000","RENEW PERMIT APPL# 2002/07/12/1374. TO FINISH ELECTRICAL, PLUMBING, DRY WALL, TILING, PAINTING.",,"2006","2006_Q2","Marina","SUPERVISORIAL DISTRICT 2","2","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7917549643, -122.431485431)"
"2161","SUTTER","ST","APN 0682005","24","24","3","LI","200307189860","2",,"APARTMENTS","CFC ISSUED","2007-01-05T00:00:00.000","ERECT 4 STORIES OF 24 DWELLING UNIT","GCABRERO","2007","2007_Q1","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","RM-3","RESIDENTIAL- MIXED, MEDIUM DENSITY","(37.7854734708, -122.435836611)"
"230","TURK","ST","APN 0338025","0","-51","0",,"200602174914","6","TOURIST HOTEL/ MOTEL",,"FINAL INSPECT/ APPRVD","2007-02-08T00:00:00.000","DEMOLISH 1, TYPE 1, 5 STORY HOTEL","MLI","2007","2007_Q1","Downtown","SUPERVISORIAL DISTRICT 6","6","80-T-120-T","RC-4","RESIDENTIAL- COMMERCIAL, HIGH DENSITY","(37.783251889, -122.413125618)"
"4071","18TH","ST","APN 3583118","0","2","0",,"200402045589","3",,,"CFC ISSUED","2005-10-28T00:00:00.000","RENEW 200",,"2005","2005_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","NCD","CASTRO STREET NEIGHBORHOOD COMMERCIAL","(37.7607035001, -122.434361412)"
"1311","GUERRERO","ST","APN 6532030","2","-2","0","EVLI","200310278677","6","2 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-06-26T00:00:00.000","TO DEMOLISH A 2 DWELLING, 3-STORY RES. BLDNG.","WHASTIE","2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 8","8","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7501694041, -122.422343851)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"55","ROUSSEAU","ST","APN 6724021","0","1","0",,"9917918S","2",,,"TCO ISSUED","2005-02-11T00:00:00.000","ERECT A 2 STORY SINGLE FAMILY DWELLING",,"2005","2005_Q1","South Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7336750175, -122.430103384)"
"1301","POLK","ST","APN 0667003","0","-19","0",,"200207292568","3",,,"CFC ISSUED","2005-05-11T00:00:00.000","REMODEL OF EXIST 108 UNITS TO 72 UNITS APARTMENT FOR LOW-INCOME SENIOR CITIZENS. COMMUNITY SPACES ..",,"2005","2005_Q2","Northeast","SUPERVISORIAL DISTRICT 3","3","65-A","NCD","POLK STREET NEIGHBORHOOD COMMERCIAL","(37.7889209002, -122.420625632)"
"91","MIGUEL","ST","APN 6665023C","2","2","0",,"200401285038","2",,"2 FAMILY DWELLING","PRE-FINAL","2007-06-12T00:00:00.000","ERECT A THREE STORY TWO UNIT RESIDENTIAL BLDG.","RCRAWFOR","2007","2007_Q2","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7388304686, -122.42874011)"
"1300","EDDY","ST","APN 0733002","1","1","0",,"200504200401","2",,"1 FAMILY DWELLING","PRE-FINAL","2007-12-28T00:00:00.000","BLDG #10 - TO ERECT 3 STORIES OF 1 FAMILY DWELLING.",,"2007","2007_Q4","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","NC-S","NEIGHBORHOOD COMMERCIAL, SHOPPING CENTER","(37.782062042, -122.429607512)"
"24","HILL","ST","APN 3617053","1","-1","0",,"200506225805","3","1 FAMILY DWELLING","1 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2007-10-30T00:00:00.000","RECONFIGURATION OF INTERIOR SPACE, DEMO 2 ROOMS AT REAR OF BLDG, RELOCATION OF SOME WINDOWS, ADD EXTERIOR STAIRCASE TO 1ST FOOR, ADD BALCONY AT REAR OF BLDG.","BFU","2007","2007_Q4","Mission","SUPERVISORIAL DISTRICT 8","8","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7562756503, -122.42222535)"
"981","GREENWICH","ST","APN 0092051","0","3","0",,"200505102062","8",,,"CFC ISSUED","2005-07-21T00:00:00.000","RENEWAL PA 9925758S1, 200403178913, 200407078173 & 200409224919 FOR FINAL INSPECTION.",,"2005","2005_Q3","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.8013540796, -122.415716074)"
"19","CLEMENTIN","ST","APN 3736124","0","32","0","MOD","9800317S","1",,,"CFC ISSUED","2005-12-22T00:00:00.000","ERECT A 4 STORY 32 UNIT LIVE/WORK BLDG",,"2005","2005_Q4","South of Market","SUPERVISORIAL DISTRICT 6","6","50/165/400-TB","TB DTR","TRANSBAY DOWNTOWN RESIDENTIAL","(37.7871577574, -122.395447606)"
"831","INGERSON","AV","APN 4973040","1","1","0",,"200405053081","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-05-11T00:00:00.000","ERECT A THREE STORY, ONE UNIT DWELLING","JBANALES","2006","2006_Q2","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7172068825, -122.390201886)"
"470","TEHAMA","ST","APN 3732082","0","12","1","MOD","200310066601","2",,,"CFC ISSUED","2005-06-09T00:00:00.000","ERECT A 4 STORY 12 UNIT RESIDENTIAL BLDG.",,"2005","2005_Q2","South of Market","SUPERVISORIAL DISTRICT 6","6","45-X","MUR","MIXED USE-RESIDENTIAL","(37.7796413395, -122.405921423)"
"593","ARKANSAS","ST","APN 4099043","1","-1","0",,"200604199394","3","2 FAMILY DWELLING","1 FAMILY DWELLING","CFC ISSUED","2007-11-06T00:00:00.000","CONNECT 2 UNITS (MERGE) W/ NEW STAIR, FILL-IN NEW MASTER BATH @ (E) STORAGE AREA, REMODEL KITCHEN & BATH.","SSANCHEZ","2007","2007_Q4","South of Market","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7587018656, -122.397787894)"
"1311","GUERRERO","ST","APN 6532030","3","3","0","EVLI","200310278675","2",,"APARTMENTS","CFC ISSUED","2006-06-26T00:00:00.000","ERECT 4 STORIES, 3 UNITS RESIDENTIAL BLDG.","WHASTIE","2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 8","8","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7501694041, -122.422343851)"
"421","TURK","ST","APN 0346017","0","29","29","VLI","200210310440","1",,,"CFC ISSUED","2005-05-03T00:00:00.000","ERECT EIGHT STORY 29 DWELLING UNITS",,"2005","2005_Q2","Downtown","SUPERVISORIAL DISTRICT 6","6","80-X","C-3-G","DOWNTOWN- GENERAL","(37.7823204569, -122.41610982)"
"470","CLEMENTINA","ST","APN 3732220","12","12","1","MOD","200310066601","2",,,"CFC ISSUED","2005-06-09T00:00:00.000","ERECT A 4 STORY 12 UNIT RESIDENTIAL BLDG.",,"2005","2005_Q2","South of Market","SUPERVISORIAL DISTRICT 6","6","45-X","MUR","MIXED USE-RESIDENTIAL","(37.779570809, -122.405642989)"
"1043","VALENCIA","ST","APN 3616021","5","5","0",,"200410066112","2",,"APARTMENTS","CFC ISSUED","2007-08-23T00:00:00.000","ERECT A 4 STORY 5 DWELLING BUILDING W/ COMMERCIAL","DSIDER","2007","2007_Q3","Mission","SUPERVISORIAL DISTRICT 9","9","55-X","NCT","VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT","(37.7562245669, -122.420694072)"
"291","GUERRERO","ST","APN 3546002","14","14","14","VLI","200312081848","2",,"APARTMENTS","TCO ISSUED","2006-06-14T00:00:00.000","ERECT A 3 STORY 14 DWELLING UNIT BLDG.",,"2006","2006_Q2","Mission","SUPERVISORIAL DISTRICT 8","8","45-X","RTO-M","RESIDENTIAL TRANSIT ORIENTED- MISSION","(37.7670987061, -122.423199583)"
"628","CAMBRIDGE","ST","APN 6034016","0","1","0",,"200306167196","2",,,"CFC ISSUED","2005-10-18T00:00:00.000","ERECT A THREE STORY, ONE UNIT RESIDENTIAL DWELLING",,"2005","2005_Q4","South Central","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7235081929, -122.417524036)"
"0","INNES","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"1481","09TH","AV","APN 1844017","2","1","1","SEC","200312243003","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2006-03-13T00:00:00.000","VERTICAL & HORIZONTAL ADDITION- EXTENSION TOWARD THE REAR, INCREASING LIVABLE SPACE. LEGALIZING LOWE","TTAM","2006","2006_Q1","Inner Sunset","SUPERVISORIAL DISTRICT 7","7","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7607152512, -122.466408636)"
"330","02ND","AV","APN 1433062","0","3","0",,"200002293001","2",,,"CFC ISSUED","2005-03-08T00:00:00.000","ERECT A THREE STORY THREE UNIT RESIDENTIAL BLDG",,"2005","2005_Q1","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7825302187, -122.459763454)"
"0","KIRKWOOD","AV","APN 4591A076","0","-1","0",,"200506306535","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 5 STORIES, 80 UNITS DORM BUILDING.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"2929","STEINER","ST","APN 0538004","1","-1","0",,"200504220687","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-07-05T00:00:00.000","DEMOLISH 3 STORIES UNOCCUPIED RESIDENCE BUILDING.","GCABRERO","2006","2006_Q3","Marina","SUPERVISORIAL DISTRICT 2","2","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7964107301, -122.437336716)"
"20","OSCEOLA","LN","APN 4715012","15","-1","0",,"200601303311","8","APARTMENTS","APARTMENTS","FINAL INSPECT/ APPRVD","2006-05-22T00:00:00.000","MODEIFY EXISTING KITCHEN AB BATH FOR ACCESSIBILITY. NEW RAMP AT ENTRY. DEMO/DRYWALL/PAINT/CARPET/MILLWORK. CONVERT EXIST UNIT TO COMPUTER CENTER. CFC REQUIRED",,"2006","2006_Q2","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7318748303, -122.382981334)"
"318","TARA","ST","APN 7036023","1","1","0",,"200011065000","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-06-02T00:00:00.000","ERECT A 2 STORY SINGLE FAMILY UNIT","WANGTHOM","2006","2006_Q2","Ingleside","SUPERVISORIAL DISTRICT 11","11","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.71889821, -122.450296173)"
"159","PANAMA","ST","APN 7178011","0","1","0",,"200209196901","2",,,"CFC ISSUED","2005-04-04T00:00:00.000","ERECT A THREE STORY SINGLE FAMILY DWELLING",,"2005","2005_Q2","Ingleside","SUPERVISORIAL DISTRICT 7","7","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7094324068, -122.468804489)"
"228","FILBERT","ST","APN 0085039","0","1","0",,"200503046765","8",,,"OK","2005-03-21T00:00:00.000","TO ESTABLISH RECORD OF BLDG AS A TWO (2) UNITS STRUCTURE ON 3(3) FLOORS OF OCCUPANCY THIS USE HAS",,"2005","2005_Q1","Northeast","SUPERVISORIAL DISTRICT 3","3","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.8022070681, -122.404113985)"
"1529","POLK","ST","APN 0643003","40","40","2","MOD","200007135135","2",,"APARTMENTS","TCO ISSUED","2006-06-29T00:00:00.000","ERECT A 6 STORY 40 DWELLING UNITS & COMMERCIAL BUILDING","JMILLER","2006","2006_Q2","Northeast","SUPERVISORIAL DISTRICT 3","3","65-A","NCD","POLK STREET NEIGHBORHOOD COMMERCIAL","(37.7908064116, -122.421326952)"
"132","LAIDLEY","ST","APN 6665010","0","1","0",,"9722338S","2",,,"CFC ISSUED","2005-02-07T00:00:00.000","ERECT 3 STORY SINGLE FAMILY DWELLING UNIT",,"2005","2005_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7397504376, -122.430154734)"
"0","JERROLD","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"833","INGERSON","AV","APN 4973039","1","1","0",,"200405053080","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-05-11T00:00:00.000","TO ERECT A NEW 3 STORY SINGLE FAMILY DWELLING UNIT","JBANALES","2006","2006_Q2","South Bayshore","SUPERVISORIAL DISTRICT 10","10","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7172466729, -122.390271992)"
"1117","OCEAN","AV","APN 6944041","0","9","0",,"200007256060","2",,,"OK","2005-12-31T00:00:00.000","ERECT 4 STORIES OF 9 DWELLING UNITS.",,"2005","2005_Q4","Ingleside","SUPERVISORIAL DISTRICT 7","7","45-X","NCT","OCEAN AVENUE NEIGHBORHOOD COMMERCIAL TRANSIT","(37.7232724238, -122.454603903)"
"0","INNES","AV","APN 4591A076","0","-1","0",,"200506306530","6",,,"FINAL INSPECT/APPRVD","2005-12-16T00:00:00.000","TO DEMOLISH 2 STORIES, 5 UNITS APARTMENT.",,"2005","2005_Q4","South Bayshore","SUPERVISORIAL DISTRICT 10","10","HP-RA","HP-RA","SEE HUNTERS POINT REDEVELOPMENT PLAN","(37.7267842922, -122.370515698)"
"949","SANCHEZ","ST","APN 3627031A","0","1","0",,"200207181767","2",,,"CFC ISSUED","2005-02-11T00:00:00.000","ERECT A 2 STORY SINGLE FAMILY DWELLING",,"2005","2005_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7539373652, -122.429532487)"
"80","RICHLAND","AV","APN 6692064","2","2","0",,"200309154802","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-01-06T00:00:00.000","ERECT A 3 STORY 2 FAMILY RESIDENTIAL BLDG","MSNYDER","2006","2006_Q1","Bernal Heights","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7357723923, -122.425172347)"
"632","CAMBRIDGE","ST","APN 6034017","0","1","0",,"200306167200","2",,,"CFC ISSUED","2005-10-18T00:00:00.000","ERECT A THREE STORY, ONE UNIT RESIDENTIAL DWELLING",,"2005","2005_Q4","South Central","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7234430258, -122.417496818)"
"147","LAIDLEY","ST","APN 6664025","1","-1","0",,"200505273621","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-12-06T00:00:00.000","DEMOLISH 1 STORY SINGLE FAMILY RESIDENCE.","DSIROIS","2006","2006_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7396634776, -122.428968926)"
"700","SANSOME","ST","APN 0174005","9","1","0",,"200403088045","3","APARTMENTS","APARTMENTS","CFC ISSUED","2006-01-26T00:00:00.000","SITE PERMIT REVISION TO #200011034855.NEW RESIDENTIAL BUILDING","MLUELLEN","2006","2006_Q1","Northeast","SUPERVISORIAL DISTRICT 3","3","65-A","C-2","COMMUNITY BUSINESS","(37.796801507, -122.401530435)"
"1448","PINE","ST","APN 0645031","6","2","0",,"200502115374","3","OFFICE","APARTMENTS","CFC ISSUED","2007-11-06T00:00:00.000","SUITE 205 & SUITE 206 -  CONVERT TWO (E) OFFICE ON 2ND FLOOR INTO 2 RESIDENTIAL DWELLING UNIT.(CASE 2004.1046V)","DDIBARTO","2007","2007_Q4","Northeast","SUPERVISORIAL DISTRICT 3","3","80-A","NCD","POLK STREET NEIGHBORHOOD COMMERCIAL","(37.7900212248, -122.419595376)"
"2061","HYDE","ST","APN 0096001","0","-1","0",,"200508089702","8",,,"CFC ISSUED","2005-11-28T00:00:00.000","REMOVE ILLEGAL KITCHEN AT 2ND(GRND FLR)REPLACE LEGAL KITCHEN CABIENT MAKE 2ND FLOOR 1 UNIT. REMODEL",,"2005","2005_Q4","Northeast","SUPERVISORIAL DISTRICT 2","2","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7998894217, -122.419615803)"
"377","NOE","ST","APN 3564082","2","-1","0",,"200602094227","8","APARTMENTS","2 FAMILY DWELLING","FINAL INSPECT/ APPRVD","2006-03-10T00:00:00.000","CONVERTING USE FROM THREE DWELLING UNITS TO TWO DWELLING UNITS",,"2006","2006_Q1","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7630839949, -122.432670809)"
"1223","BOSWORTH","ST","APN 6706033A","1","1","0",,"200411048581","2",,"1 FAMILY DWELLING","CFC ISSUED","2007-04-19T00:00:00.000","ERECT THREE STORIES OF ONE SINGLE FAMILY DWELLING.","TTAM","2007","2007_Q2","Ingleside","SUPERVISORIAL DISTRICT 7","7","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7354339745, -122.441139129)"
"698","PRECITA","AV","APN 5514001","3","1","0",,"9216285","3","2 FAMILY DWELLING","APARTMENTS","CFC ISSUED","2006-08-11T00:00:00.000","LEGALIZE LIVE/WORK UNIT. CHNG FROM COMMERCIALTO LIVE/WORK","BPEARL","2006","2006_Q3","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7480626695, -122.407835667)"
"156","12TH","AV","APN 1371030","0","2","0",,"200210159008","2",,,"CFC ISSUED","2005-12-08T00:00:00.000","ERECT A FOUR STORY TWO UNIT RESIDENTIAL BLDG",,"2005","2005_Q4","Richmond","SUPERVISORIAL DISTRICT 1","1","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7852940681, -122.470704916)"
"932","WAWONA
","AV","APN 2476027","0","-1","0",,"200502145453","3",,,"CFC ISSUED","2005-06-06T00:00:00.000","NOV 200557333, RESTORE GROUND AREA TO AS SHOWN ON APP 9418043. REMOVE CABINETS, RESTORE LAUNDRY RM",,"2005","2005_Q2","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7376295651, -122.477012031)"
"230","DUNCAN","ST","APN 6593006","-1","-1","0",,"200602073990","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2007-12-12T00:00:00.000","DEMO 2 STORIES, SINGLE FAMILY DWELLING BUILDING.","CJAROSLA","2007","2007_Q4","Central","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7464244624, -122.425559623)"
"1239","19TH","AV","APN 1731007","2","1","1","SEC","200704189120","8","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-07-17T00:00:00.000","RENEWAL PA #200608219972 FOR FINAL INSPECTION",,"2007","2007_Q3","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","RM-1","RESIDENTIAL- MIXED, LOW DENSITY","(37.7646522433, -122.477581396)"
"1187","STANYAN","ST","APN 2644006","1","1","0",,"200309185180","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-03-27T00:00:00.000","ERECT A 3 STORY SINGLE FAMILY DWELLING","GNELSON","2006","2006_Q1","Inner Sunset","SUPERVISORIAL DISTRICT 5","5","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.7625140793, -122.452495919)"
"835","FILLMORE","ST","APN 0798004","0","-1","0",,"200505051632","8",,,"CFC ISSUED","2005-08-23T00:00:00.000","RENEWAL OF 200411189599 TO COMPLY WITH NOV 200454371, REMOVE ILLEGAL UNIT",,"2005","2005_Q3","Western Addition","SUPERVISORIAL DISTRICT 5","5","50-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7771550701, -122.431825804)"
"1478","12TH","AV","APN 1842026","2","2","0",,"200305094271","2",,"2 FAMILY DWELLING","CFC ISSUED","2006-10-17T00:00:00.000","ERECT A 3 STORY, TWO UNIT DWELLING","DSIROIS","2006","2006_Q4","Inner Sunset","SUPERVISORIAL DISTRICT 7","7","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7606030921, -122.468964236)"
"2005","19TH","ST","APN 4073039","1","-1","0",,"200605020432","6","1 FAMILY DWELLING",,"FINAL INSPECT/ APPRVD","2006-06-27T00:00:00.000","TO DEMOLISH SINGLE FAMILY DWELLING","JBANALES","2006","2006_Q2","South of Market","SUPERVISORIAL DISTRICT 10","10","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7607781536, -122.402413359)"
"3130","NORIEGA","ST","APN 2011007","0","9","0",,"200303129514","2",,,"CFC ISSUED","2005-04-14T00:00:00.000","ERECT A FOUR STORY BLDG WITH NINE RESIDENTIAL UNITS AND RETAIL SPACE",,"2005","2005_Q2","Outer Sunset","SUPERVISORIAL DISTRICT 4","4","40-X","NC-1","NEIGHBORHOOD COMMERCIAL, CLUSTER","(37.7535464254, -122.497576689)"
"47","OAKWOOD","ST","APN 3587065","2","-1","0",,"200504220674","3","APARTMENTS","2 FAMILY DWELLING","CFC ISSUED","2007-04-04T00:00:00.000","REMOVE ILLEGAL 3RD UNIT AT GARAGE LEVEL (REMOVE UNPERMITTED PARTITIONS).REPLACE GARAGE DOOR W/10'MDE","JMILLER","2007","2007_Q2","Mission","SUPERVISORIAL DISTRICT 8","8","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7607334776, -122.424702578)"
"2448","GEARY","BL","APN 1081055","3","1","1","SEC","200701242503","8","2 FAMILY DWELLING","APARTMENTS","FINAL INSPECT/ APPRVD","2007-12-17T00:00:00.000","PROPOSED REVISION TO APPL#200602164760 T0 MODIFY THE FOUDNATION DESIGN AT NW CORNER.",,"2007","2007_Q4","Richmond","SUPERVISORIAL DISTRICT 2","2","40-X","RH-3","RESIDENTIAL- HOUSE, THREE FAMILY","(37.7831388739, -122.443688524)"
"156","BREWSTER","ST","APN 5556018","1","1","0",,"200208234768","2",,"1 FAMILY DWELLING","CFC ISSUED","2006-02-02T00:00:00.000","ERECT 2 STORY SINGLE FAMILY DWELLING","JPURVIS","2006","2006_Q1","Bernal Heights","SUPERVISORIAL DISTRICT 9","9","40-X","RH-1","RESIDENTIAL- HOUSE, ONE FAMILY","(37.744168313, -122.407373853)"
"971","FLORIDA","ST","APN 4145024","2","1","1","SEC","200509142871","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-02-16T00:00:00.000","ADDITION OF DORMERS TO ROOF STRUCTURE, LEGALIZATION OF GROUND FLOOR UNIT & OVERALL UPGRADE. SCOPE OF SEISMIC UPGRADE (W/ CALC) LIMITED TO 1ST FLOOR ONLY. (HORIZONTAL ADDITION)","EJACKSON","2007","2007_Q1","Mission","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7564875934, -122.41014696)"
"928","HAMPSHIRE","ST","APN 4143003","2","1","1","SEC","200606144029","3","1 FAMILY DWELLING","2 FAMILY DWELLING","CFC ISSUED","2007-11-07T00:00:00.000","CONVERT RETAIL SPACE INTO 2ND DWELLING UNIT. REBUILD REAR AREA OF BUILDING. NEW ROOF DECK AT 2ND FLOOR. CHANGE OF OCCUPANCY M TO R-3.","EJACKSON","2007","2007_Q4","Mission","SUPERVISORIAL DISTRICT 9","9","40-X","RH-2","RESIDENTIAL- HOUSE, TWO FAMILY","(37.7572305632, -122.407987175)"
