"cnn","street_name","from_street","to_street","pci_score","pci_change_date","treatment_or_survey","street_accepted_for_maintenance","functional_class","x","y","latitude","longitude","line","point",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"5242000","ERKSON CT","POST ST","END: 1-99 BLOCK","100","1995-08-11T00:00:00.000","Survey","No",,"6001017.92531","2113937.24797","37.78452543589938","-122.44020503268057","LINESTRING (-122.440151135538 37.784259208325, -122.440258930184 37.784791690966)",,,,,,
"13143102","VAN NESS AVE","OAK ST","HICKORY ST","60","1995-01-13T00:00:00.000","Survey","No",,"6006949.98804","2110585.46326","37.7756581902984","-122.41944419997708","LINESTRING (-122.419396888626 37.775422221042, -122.419491511634 37.775894187088)",,,,,,
"8685000","MARCY PL","START: 1-99 BLOCK","JACKSON ST","36","1995-09-26T00:00:00.000","Survey","No",,"6009286.40801","2117656.69936","37.79520542672818","-122.41186170766079","LINESTRING (-122.411829758498 37.795047422651, -122.411893656964 37.795363458331)",,,,,,
"852002","18TH ST","I-280 S OFF RAMP","PENNSYLVANIA AVE","52","2009-08-10T15:43:09.000","Survey","No",,"6014410.61601","2105741.07586","37.762773961295096","-122.39329677025874","LINESTRING (-122.392980997447 37.762792423193, -122.393612542886 37.762755526159)",,,,,,
"2600000","BADEN ST","BADEN ST","MARTHA AVE","14","1992-01-01T00:00:00.000","Survey","No",,"6000764.11053","2095437.20392","37.73371438781423","-122.43975633586005","LINESTRING (-122.439754339872 37.733401026493, -122.439758331868 37.734027776752)",,,,,,
"11955102","SLOAT BLVD","MEADOWBROOK DR","SYLVAN DR","36","2007-07-26T16:21:27.000","Survey","No",,"5987661.26194","2095893.24814","37.734212042061365","-122.48508962700339","LINESTRING (-122.484653785318 37.734229932554, -122.48552546847 37.734194177613)",,,,,,
"8155002","Larkin St","Francisco St","Bay St","17","2018-10-23T10:03:34.000","Survey","No","Residential","6006493.30368","2121021.12272","37.80428618915718","-122.42176539393327","LINESTRING (-122.421715472182 37.804007501618, -122.421815316014 37.8045649042)",,,,,,
"3403000","BURRITT ST","BUSH ST","END","53","2004-07-29T16:33:20.000","Survey","No",,"6010522.3003","2115767.21936","37.79008662773425","-122.40745203105178","LINESTRING (-122.407500495314 37.790321891095, -122.407403567108 37.789851391883)",,,,,,
"5659000","FOLSOM ST","ESSEX ST","02ND ST","75","1994-01-01T00:00:00.000","Survey","No",,"6013749.7362","2114198.90646","37.785960521430184","-122.39617532495178","LINESTRING (-122.395645466114 37.786378937317, -122.396705177782 37.785542130693)",,,,,,
"12160001","STEUART ST","HOWARD ST","END: 200-249 BLOCK","58","1992-01-01T00:00:00.000","Survey","No",,"6015168.34964","2116302.63357","37.79181570405361","-122.39141439072232","LINESTRING (-122.391645797923 37.792005701104, -122.391182984658 37.791625734072)",,,,,,
"10829000","QUINT ST","DAVIDSON AVE","EVANS AVE","46","1997-08-14T00:00:00.000","Survey","No",,"6015215.27483","2099018.29051","37.74435928860332","-122.39004405585683","LINESTRING (-122.389760167955 37.744672674918, -122.390327941359 37.74404592923)",,,,,,
"2819000","BAY SHORE BLVD","KEITH ST \ MEADE AVE","03RD ST","48","2009-08-10T15:43:09.000","Survey","No",,"6012527.8306","2089569.77895","37.71826621359105","-122.3986738041148","LINESTRING (-122.39891329549 37.718792364772, -122.3984343161 37.717740089567)",,,,,,
"2577000","BACHE ST","BENTON AVE","BACHE ST","44","1997-08-11T00:00:00.000","Survey","No",,"6007173.7385","2095324.02734","37.733766383471846","-122.41758828873611","LINESTRING (-122.417570944805 37.733949351663, -122.417605632559 37.733583442927)",,,,,,
"5046000","EASTMAN ST","UNION ST","ALLEN ST","46","1993-01-01T00:00:00.000","Survey","No",,"6006932.4018","2119163.23703","37.79920965735541","-122.42011392455585","LINESTRING (-122.420085585176 37.79906919271, -122.420142264048 37.799350149497)",,,,,,
"6185000","GILMAN AVE","EARL ST","ARELIOUS WALKER DR","60","2007-07-26T16:21:27.000","Survey","No",,"6016373.65371","2088897.92353","37.71663494803994","-122.38533350539974","LINESTRING (-122.384402010628 37.71609096802, -122.386265013791 37.717178948313)",,,,,,
"11955102","SLOAT BLVD","MEADOWBROOK DR","SYLVAN DR","84","1992-01-01T00:00:00.000","Survey","No",,"5987661.26194","2095893.24814","37.734212042061365","-122.48508962700339","LINESTRING (-122.484653785318 37.734229932554, -122.48552546847 37.734194177613)",,,,,,
"10332000","PENNSYLVANIA AVE","MARIPOSA ST","I-280 S OFF RAMP","50","2005-11-16T16:50:05.000","Survey","No",,"6014301.69262","2106065.51945","37.76365876048018","-122.39369621043208","LINESTRING (-122.393729795627 37.764021342753, -122.393662625551 37.763296205749)",,,,,,
"114000","01ST ST","HARRISON ST","END: 400-450 BLOCK","65","1995-08-07T00:00:00.000","Survey","No",,"6014784.51348","2114116.436","37.78579159817164","-122.39258947892637","LINESTRING (-122.392936685272 37.786067532626, -122.392242275116 37.785515690221)",,,,,,
"140000","02ND ST","HARRISON ST","STILLMAN ST","67","1996-08-03T00:00:00.000","Survey","No",,"6014173.6891","2113442.52374","37.78390724821567","-122.39465556575409","LINESTRING (-122.395160621975 37.784311012205, -122.394150515011 37.783503509595)",,,,,,
"13503000","WAYLAND ST","END","SAN BRUNO AVE","56","2008-10-29T13:59:26.000","Survey","No",,"6011375.40666","2092590.27182","37.72649559301798","-122.40286958704603","LINESTRING (-122.402636866222 37.726557757985, -122.40310230743 37.726433455245)",,,,,,
"5261000","ESSEX ST","LANSING ST","HARRISON ST","78","1994-01-01T00:00:00.000","Survey","No",,"6014271.70715","2113966.42121","37.78535119953852","-122.39435315073263","LINESTRING (-122.394607031314 37.785553117196, -122.394099271533 37.7851493089)",,,,,,
"12680000","TREAT AVE","ALABAMA ST","15TH ST","29","1994-01-01T00:00:00.000","Survey","No",,"6008829.53306","2107446.35778","37.7671446246427","-122.41272039651773","LINESTRING (-122.412610837863 37.767538342222, -122.412829953978 37.766750934542)",,,,,,
"4909000","DONNER AVE","END","03RD ST","56","2004-07-29T16:33:20.000","Survey","No",,"6013847.4139","2091829.63092","37.724544748447705","-122.39427066285859","LINESTRING (-122.394009205408 37.724396386595, -122.394532121343 37.724693137392)",,,,,,
"8689000","MARGRAVE PL","VALLEJO ST","END: 1-99 BLOCK","72","1994-01-01T00:00:00.000","Survey","No",,"6010750.32903","2119062.48323","37.79914738656364","-122.4068954141524","LINESTRING (-122.406830032253 37.798822840217, -122.406960796592 37.799471960405)",,,,,,
"6530000","GRIFFITH ST","END","INNES AVE","100","2008-10-29T13:59:26.000","Survey","No",,"6019212.92366","2094378.53473","37.73184033550173","-122.3758992341255","LINESTRING (-122.376040251884 37.731684098006, -122.375758215729 37.731996600489)",,,,,,
"7500201","JERROLD AVE","JERROLD AVE","RANKIN ST","43","2007-07-26T16:21:27.000","Survey","No",,"6013780.35201","2098184.50568","37.741990202875876","-122.39494736879502","LINESTRING (-122.39506527 37.7421067, -122.39482947 37.74187374)",,,,,,
"8685000","MARCY PL","START: 1-99 BLOCK","JACKSON ST","67","1997-08-23T00:00:00.000","Survey","No",,"6009286.40801","2117656.69936","37.79520542672818","-122.41186170766079","LINESTRING (-122.411829758498 37.795047422651, -122.411893656964 37.795363458331)",,,,,,
"10929000","RANKIN ST","INNES AVE","JERROLD AVE","22","1995-08-15T00:00:00.000","Survey","No",,"6013817.95227","2098325.35067","37.74237902445133","-122.39482721987007","LINESTRING (-122.39506527 37.7421067, -122.39458917 37.74265138)",,,,,,
"10931000","RANKIN ST","KIRKWOOD AVE","MCKINNON AVE","39","1995-08-15T00:00:00.000","Survey","No",,"6013425.66977","2097726.28462","37.7407122952765","-122.3961416491444","LINESTRING (-122.395574351252 37.741346246636, -122.396708937337 37.740078368772)",,,,,,
"13722000","WOOLSEY ST","WOOLSEY ST","SAN BRUNO AVE","71","1997-08-07T00:00:00.000","Survey","No",,"6011505.2098","2092147.67316","37.72528755555134","-122.40238975320626","LINESTRING (-122.402179095136 37.725340026491, -122.402600410956 37.725235111911)",,,,,,
"9557000","NEWCOMB AVE","RANKIN ST","SELBY ST","37","2008-10-29T13:59:26.000","Survey","No",,"6012828.54382","2097477.63745","37.739996319996166","-122.3981888574194","LINESTRING (-122.397253618468 37.739464118322, -122.399124109763 37.740528541864)",,,,,,
"10716000","POWHATTAN AVE","BANKS ST","PRENTISS ST","14","1994-01-01T00:00:00.000","Survey","No",,"6008765.95431","2098081.05832","37.741426055845565","-122.41227830362992","LINESTRING (-122.412588312 37.741441548625, -122.411968295369 37.741410589882)",,,,,,
"5588000","ARELIOUS WALKER DR","EGBERT AVE","FITZGERALD AVE","62","1995-01-21T00:00:00.000","Survey","No",,"6016357.43547","2089432.6146","37.718102209502426","-122.38542680392911","LINESTRING (-122.38515706168 37.718407364049, -122.385696543951 37.717797082)",,,,,,
"3734000","CARROLL AVE","GRIFFITH ST","HAWES ST","84","1994-01-01T00:00:00.000","Survey","No",,"6015981.44187","2090597.437","37.72127977589768","-122.38680765098384","LINESTRING (-122.385869068336 37.720746312725, -122.387746247092 37.721813259223)",,,,,,
"9035000","MILTON I ROSS ST","JERROLD AVE","KIRKWOOD AVE","34","2008-10-29T13:59:26.000","Survey","No",,"6012720.75105","2098750.02286","37.743484016748084","-122.39865083014121","LINESTRING (-122.39887748 37.74322534, -122.39842418 37.74374272)",,,,,,
"5419000","FARRAGUT AVE","ALEMANY BLVD","END: 200-299 BLOCK","19","1993-01-01T00:00:00.000","Survey","No",,"5996992.10483","2087710.25876","37.71228259012069","-122.45223984937653","LINESTRING (-122.451954775499 37.712055691206, -122.452524924994 37.712509516016)",,,,,,
"1323000","24TH ST","TENNESSEE ST","MINNESOTA ST","64","1994-01-01T00:00:00.000","Survey","No",,"6015481.65377","2102533.5956","37.75402635113428","-122.38936839933501","LINESTRING (-122.3888772497 37.75405301351, -122.389859548584 37.753999714342)",,,,,,
"384000","07TH ST","DAGGETT ST","16TH ST \ MISSISSIPPI ST","67","2005-11-16T16:50:05.000","Survey","No",,"6013820.28935","2107239.4141","37.76685525378521","-122.39544349100468","LINESTRING (-122.395826440376 37.767165956868, -122.395060544785 37.76654457705)",,,,,,
"13536201","Webster St","Eddy St","Ellis St","100","2018-07-26T11:39:52.000","Treatment","Yes","Arterial","6003768.932","2113003.386","37.78211753756743","-122.43062082929266","LINESTRING (-122.430609199213 37.781645584393, -122.430547348597 37.781754325319, -122.430691750276 37.782468093825, -122.430797880555 37.782569888528)",,,,,,
"7898000","KIRKWOOD AVE","SELBY ST","MILTON I ROSS ST","39","2008-10-29T13:59:26.000","Survey","No",,"6012861.50951","2098501.11016","37.74280839639338","-122.39814666013424","LINESTRING (-122.397415849892 37.742391471007, -122.398877478531 37.74322534485)",,,,,,
"2096000","ADELE CT","JACKSON ST","END","56","2008-10-29T13:59:26.000","Survey","No",,"6009947.34113","2117888.91767","37.79588009855572","-122.40959116322381","LINESTRING (-122.409547220214 37.795660707158, -122.409635106493 37.796099517434)",,,,,,
"1498000","26TH ST","03RD ST","TENNESSEE ST","100","1994-01-01T00:00:00.000","Survey","No",,"6015820.834","2101617.91029","37.75153087066428","-122.38813152395198","LINESTRING (-122.387633975006 37.751559603325, -122.388629072517 37.751502163521)",,,,,,
"11467203","SAN JOSE AVE","I-280 S OFF RAMP","SAGAMORE ST","93","1992-01-01T00:00:00.000","Survey","No",,"5996091.04767","2087512.8809","37.711688976625666","-122.45533989767324","LINESTRING (-122.455087556691 37.711901313979, -122.455592237165 37.711476666426)",,,,,,
"4963000","DOW PL","02ND ST","END: 1-99 BLOCK","53","1997-09-09T00:00:00.000","Survey","No",,"6013728.90503","2113720.78646","37.784646555124446","-122.39621387423469","LINESTRING (-122.39589570128 37.78489692949, -122.396532044993 37.784396207452)",,,,,,
"1404000","25TH ST","ILLINOIS ST","03RD ST","100","2008-10-29T13:59:26.000","Survey","No",,"6016075.60571","2102097.9172","37.752862981538954","-122.38728396356859","LINESTRING (-122.386811646583 37.752890377218, -122.387756280195 37.752835611596)",,,,,,
"10828000","QUINT ST","CUSTER AVE","DAVIDSON AVE","18","1995-08-15T00:00:00.000","Survey","No",,"6015383.88052","2099242.9579","37.74498552838902","-122.38947673465226","LINESTRING (-122.389193298915 37.745298408815, -122.389760167955 37.744672674918)",,,,,,
"6942000","HOFFMAN AVE","25TH ST","END: 500-599 BLOCK","11","1997-07-29T00:00:00.000","Survey","No",,"6000683.22739","2101037.11195","37.74908580821976","-122.44043745902222","LINESTRING (-122.440458587353 37.749300757122, -122.440416330791 37.748870886949)",,,,,,
"302000","05TH ST","HARRISON ST \ I-80 W OFF RAMP","PERRY ST","53","2005-11-16T16:50:05.000","Survey","No",,"6012136.06459","2111631.17878","37.778820219619845","-122.4015776864813","LINESTRING (-122.401843273127 37.779032133266, -122.401312101365 37.778608332929)",,,,,,
"10992000","RHODE ISLAND ST","DIVISION ST","ALAMEDA ST","100","1953-01-01T00:00:00.000","Treatment","No",,"6011659.27022","2108151.19983","37.76923837875807","-122.40298228407758","LINESTRING (-122.403037758903 37.769828657378, -122.402926810138 37.768648127646)",,,,,,
"11744000","SELBY ST","JERROLD AVE","KIRKWOOD AVE","100","1995-08-15T00:00:00.000","Survey","No",,"6013131.48129","2098435.81013","37.742644129830566","-122.39720858945509","LINESTRING (-122.39741585 37.74239147, -122.39700133 37.74289682)",,,,,,
"11959104","SLOAT BLVD","SUNSET BLVD OFF RAMP","SUNSET BLVD ON RAMP","84","1993-01-01T00:00:00.000","Survey","No",,"5984843.59358","2095791.48667","37.733768099555846","-122.49482355809488","LINESTRING (-122.494375690982 37.733788414795, -122.495271424916 37.73374781026)",,,,,,
"3296000","BRYANT ST","DECATUR ST","I-80 E ON RAMP","54","2002-11-20T00:00:00.000","Survey","No",,"6010649.86938","2109484.50409","37.772842908219914","-122.4065677344091","LINESTRING (-122.406545182595 37.772860749704, -122.406590286167 37.772825094306)",,,,,,
"10827000","QUINT ST","ARTHUR AVE","CUSTER AVE","70","1994-01-01T00:00:00.000","Survey","No",,"6015645.86478","2099592.05243","37.745958591888034","-122.38859519604961","LINESTRING (-122.387997082535 37.746618799494, -122.389193298915 37.745298408815)",,,,,,
"4261000","COLIN PL","START: 1-99 BLOCK","JONES ST","77","1997-09-02T00:00:00.000","Survey","No",,"6008875.78413","2114826.17379","37.7874104485943","-122.41308229532119","LINESTRING (-122.412869760598 37.787437290916, -122.413294829843 37.787383633441)",,,,,,
"384000","07TH ST","DAGGETT ST","16TH ST","74","2007-07-26T16:21:27.000","Survey","No",,"6013820.28935","2107239.4141","37.76685525378521","-122.39544349100468","LINESTRING (-122.395826440376 37.767165956868, -122.395060544785 37.76654457705)",,,,,,
"1168000","22ND ST","ARKANSAS ST","WISCONSIN ST","41","2007-07-26T16:21:27.000","Survey","No",,"6012879.74683","2103789.45589","37.757330072678954","-122.39845459301685","LINESTRING (-122.397970343316 37.757359222393, -122.398938842348 37.757300948593)",,,,,,
"6551000","GROTE PL","FOLSOM ST","END","72","2008-10-29T13:59:26.000","Survey","No",,"6014494.07496","2114726.43158","37.787450371826026","-122.39363703137828","LINESTRING (-122.393961919993 37.787708299896, -122.393312145034 37.78719247041)",,,,,,
"10355000","PERALTA AVE","END","CRESCENT AVE \ TOMPKINS AVE","16","2008-10-29T13:59:26.000","Survey","No",,"6009653.6514","2096541.8059","37.737249374202506","-122.40910035490555","LINESTRING (-122.40906223138 37.73767600502, -122.409138477982 37.736822770996)",,,,,,
"12160001","STEUART ST","HOWARD ST","END: 200-249 BLOCK","58","1993-01-01T00:00:00.000","Survey","No",,"6015168.34964","2116302.63357","37.79181570405361","-122.39141439072232","LINESTRING (-122.391645797923 37.792005701104, -122.391182984658 37.791625734072)",,,,,,
"4261000","COLIN PL","END","JONES ST","77","2008-10-29T13:59:26.000","Survey","No",,"6008875.78413","2114826.17379","37.7874104485943","-122.41308229532119","LINESTRING (-122.412869760598 37.787437290916, -122.413294829843 37.787383633441)",,,,,,
"2985000","BLANCHE ST","23RD ST","ELIZABETH ST","60","1997-07-29T00:00:00.000","Survey","No",,"6003960.48685","2102311.51151","37.75277107376602","-122.42919552197402","LINESTRING (-122.429234123629 37.753192856308, -122.42915692074 37.75234931878)",,,,,,
"3296000","BRYANT ST","DECATUR ST","I-80 E ON RAMP","72","1994-01-01T00:00:00.000","Survey","No",,"6010649.86938","2109484.50409","37.772842908219914","-122.4065677344091","LINESTRING (-122.406545182595 37.772860749704, -122.406590286167 37.772825094306)",,,,,,
"173000","03RD ST","PERRY ST","STILLMAN ST","100","2009-08-10T15:43:09.000","Survey","No",,"6013594.30759","2112735.86224","37.78193468948626","-122.3966104725761","LINESTRING (-122.396841427359 37.782119122026, -122.396379518889 37.781750284029)",,,,,,
"4613000","DAVIDSON AVE","PHELPS ST","QUINT ST","28","2008-10-29T13:59:26.000","Survey","No",,"6015564.5538","2098931.88981","37.744141415507926","-122.3888302813213","LINESTRING (-122.387900407932 37.743610176334, -122.389760167955 37.744672674918)",,,,,,
"6947000","HOLLADAY AVE","FAITH ST","OAKDALE AVE","44","1997-08-12T00:00:00.000","Survey","No",,"6010537.90964","2098930.53928","37.7438578189823","-122.40621130151848","LINESTRING (-122.406034420735 37.744075932332, -122.406388181246 37.74363973299)",,,,,,
"13143102","VAN NESS AVE","OAK ST","HICKORY ST","57","1997-09-04T00:00:00.000","Survey","No",,"6006949.98804","2110585.46326","37.7756581902984","-122.41944419997708","LINESTRING (-122.419396888626 37.775422221042, -122.419491511634 37.775894187088)",,,,,,
"3117000","BREWSTER ST","MULLEN AVE","COSTA ST","4","1993-01-01T00:00:00.000","Survey","No",,"6010362.54465","2099327.58254","37.74493820267736","-122.40684565288923","LINESTRING (-122.406795444405 37.745064637775, -122.406895861201 37.744811795208)",,,,,,
"5260000","ESSEX ST","FOLSOM ST","LANSING ST","78","1994-01-01T00:00:00.000","Survey","No",,"6014052.87611","2114194.76585","37.78596601462898","-122.39512624582632","LINESTRING (-122.395645466114 37.786378937317, -122.394607031314 37.785553117196)",,,,,,
"10828000","QUINT ST","CUSTER AVE","DAVIDSON AVE","53","1997-08-14T00:00:00.000","Survey","No",,"6015383.88052","2099242.9579","37.74498552838902","-122.38947673465226","LINESTRING (-122.389193298915 37.745298408815, -122.389760167955 37.744672674918)",,,,,,
"2188000","ALERT ALY","DOLORES ST","LANDERS ST","19","2003-04-20T00:00:00.000","Survey","No",,"6004663.88","2107008.68892","37.765708206241065","-122.42709759632267","LINESTRING (-122.42649069767 37.765773605824, -122.427704493872 37.765642831119)",,,,,,
"2258000","AMES ST","21ST ST","22ND ST","53","2008-10-29T13:59:26.000","Survey","No",,"6005533.55258","2103431.45244","37.75593509741403","-122.42383519723064","LINESTRING (-122.423913207418 37.756733701384, -122.423757188707 37.75513652087)",,,,,,
"11172000","ROTTECK ST","BOSWORTH ST","MIRANDO WAY","100","1965-02-01T00:00:00.000","Treatment","No",,"6003264.83053","2095102.30414","37.73293685340871","-122.43108671882392","LINESTRING (-122.431122764531 37.733180186118, -122.431050673341 37.732693548333)",,,,,,
"10717000","POWHATTAN AVE","PRENTISS ST","NEVADA ST","16","1994-01-01T00:00:00.000","Survey","No",,"6008943.18215","2098068.25262","37.74140083755761","-122.41166460426064","LINESTRING (-122.411968295369 37.741410589882, -122.411360913211 37.741391112104)",,,,,,
"13356000","WALLACE AVE","JENNINGS ST","KEITH ST","29","1993-01-01T00:00:00.000","Survey","No",,"6015050.03771","2092679.73422","37.726945738289935","-122.3901726781507","LINESTRING (-122.389237753044 37.726415150346, -122.3911076166 37.727476346423)",,,,,,
"2976000","BLACK PL","UNION ST","END: 1-99 BLOCK","61","1997-08-22T00:00:00.000","Survey","No",,"6007969.09997","2119342.22032","37.799759457136545","-122.41653926791244","LINESTRING (-122.41649125638 37.799525268458, -122.416587279706 37.799993673325)",,,,,,
"4003000","CHULA LN","ABBEY ST","CHURCH ST","72","1992-01-01T00:00:00.000","Survey","No",,"6004414.6313","2106277.81621","37.76368730715462","-122.42790760959453","LINESTRING (-122.427240110714 37.763798304806, -122.428575106476 37.76357633334)",,,,,,
"4898000","DONAHUE ST","CLEO RAND AVE","JERROLD AVE","69","2004-07-29T16:33:20.000","Survey","No",,"6020739.53659","2093087.25204","37.72837863467277","-122.37053210761181","LINESTRING (-122.370352351126 37.728568176163, -122.370711863141 37.728189120578)",,,,,,
"6869000","HELEN ST","END","CALIFORNIA ST","57","2008-10-29T13:59:26.000","Survey","No",,"6008044.05556","2116118.55574","37.79091228760175","-122.4160514727531","LINESTRING (-122.416002626072 37.790668329894, -122.416100319755 37.79115627284)",,,,,,
"10715000","POWHATTAN AVE","FOLSOM ST","BANKS ST","53","1997-08-11T00:00:00.000","Survey","No",,"6008586.27988","2098096.19976","37.74145754703417","-122.41290062801134","LINESTRING (-122.413212944153 37.741473572247, -122.412588312 37.741441548625)",,,,,,
"5242000","ERKSON CT","POST ST","END: 1-99 BLOCK","100","1992-01-01T00:00:00.000","Survey","No",,"6001017.92531","2113937.24797","37.78452543589938","-122.44020503268057","LINESTRING (-122.440151135538 37.784259208325, -122.440258930184 37.784791690966)",,,,,,
"4963000","DOW PL","02ND ST","END: 1-99 BLOCK","52","1994-01-01T00:00:00.000","Survey","No",,"6013728.90503","2113720.78646","37.784646555124446","-122.39621387423469","LINESTRING (-122.39589570128 37.78489692949, -122.396532044993 37.784396207452)",,,,,,
"2577000","BACHE ST","BENTON AVE","BACHE ST","39","1992-01-01T00:00:00.000","Survey","No",,"6007173.7385","2095324.02734","37.733766383471846","-122.41758828873611","LINESTRING (-122.417570944805 37.733949351663, -122.417605632559 37.733583442927)",,,,,,
"3415000","BURROWS ST","GAMBIER ST","MADISON ST","4","2008-10-29T13:59:26.000","Survey","No",,"6006014.41261","2091909.85953","37.72432652396766","-122.42135405656434","LINESTRING (-122.420861150602 37.724454214524, -122.421846960804 37.724198859013)",,,,,,
"1162000","22ND ST","INDIANA ST","IOWA ST","68","1997-08-13T00:00:00.000","Survey","No",,"6014848.34824","2103898.53941","37.75773906325735","-122.39165396575929","LINESTRING (-122.391174197359 37.757767915437, -122.392133733798 37.757710236743)",,,,,,
"3089000","BRANNAN ST","08TH ST","09TH ST","54","2007-07-26T16:21:27.000","Survey","No",,"6010736.25044","2108692.48982","37.7706730515304","-122.406213119139","LINESTRING (-122.405424734662 37.771296353276, -122.407001490367 37.770049772008)",,,,,,
"1404000","25TH ST","ILLINOIS ST","03RD ST","4","1993-01-01T00:00:00.000","Survey","No",,"6016075.60571","2102097.9172","37.752862981538954","-122.38728396356859","LINESTRING (-122.386811646583 37.752890377218, -122.387756280195 37.752835611596)",,,,,,
"11941000","SKYLINE BLVD","HERBST RD","HARDING RD","89","1992-01-01T00:00:00.000","Survey","No",,"5982680.71454","2093561.96705","37.72751959651533","-122.50213622302776","LINESTRING (-122.501770499044 37.728394038133, -122.502501938374 37.726645181306)",,,,,,
"12696000","TROY ALY","HYDE ST","END: 1-99 BLOCK","4","1993-01-01T00:00:00.000","Survey","No",,"6007435.27117","2116625.84074","37.7922709197307","-122.4181938265568","LINESTRING (-122.417665654199 37.792337932253, -122.418721997922 37.792203932361)",,,,,,
"4932000","DORE ST","BRYANT ST","BRANNAN ST","70","1993-01-01T00:00:00.000","Survey","No",,"6010112.10778","2108534.07439","37.77020314766735","-122.40836087206708","LINESTRING (-122.409134368878 37.770820241624, -122.407587388065 37.769586076166)",,,,,,
"2799105","BAY SHORE BLVD","BAY SHORE BLVD","BAY SHORE BLVD","54","2002-11-20T00:00:00.000","Survey","No",,"6011230.98774","2099630.2727","37.7458178794934","-122.40386401492518","LINESTRING (-122.403829085114 37.746015502512, -122.403881751416 37.745717551744, -122.40389917691 37.745620309979)",,,,,,
"1403000","25TH ST","MICHIGAN ST","ILLINOIS ST","46","1997-08-12T00:00:00.000","Survey","No",,"6016352.13729","2102112.5101","37.7529183611683","-122.38632867447818","LINESTRING (-122.385845701969 37.752946370747, -122.386811646583 37.752890377218)",,,,,,
"3417000","BURROWS ST","PERU AVE","MANSFIELD ST","16","2008-10-29T13:59:26.000","Survey","No",,"6005442.57107","2091736.27892","37.723817652246964","-122.42331850048825","LINESTRING (-122.422830067456 37.723944193955, -122.423806931804 37.72369113619)",,,,,,
"2699000","BALMY ST","24TH ST","25TH ST","53","1995-08-07T00:00:00.000","Survey","No",,"6008811.41421","2101858.43573","37.751800447509645","-122.41238805212532","LINESTRING (-122.412463511446 37.752601146713, -122.412312594383 37.750999775769)",,,,,,
"4617000","DAWSON PL","MALVINA PL \ MASON ST","END","100","2004-07-29T16:33:20.000","Survey","No",,"6009545.26593","2116998.15242","37.79341173634553","-122.41091947988755","LINESTRING (-122.411133642207 37.793383647303, -122.410705317409 37.793439852516)",,,,,,
"5339000","EVANS AVE","SELBY ST","TOLAND ST","62","2002-11-20T00:00:00.000","Survey","No",,"6013791.63675","2099904.16002","37.74671263943976","-122.39502876924209","LINESTRING (-122.394048939903 37.746162949765, -122.39600861308 37.747262348525)",,,,,,
"7829000","KIMBALL PL","END","SACRAMENTO ST","34","2008-10-29T13:59:26.000","Survey","No",,"6007995.12564","2116467.18134","37.79186677667931","-122.41624547091293","LINESTRING (-122.416200293616 37.791645871951, -122.416290648479 37.792087708943)",,,,,,
"338000","06TH ST","HARRISON ST","AHERN WAY","63","1997-09-05T00:00:00.000","Survey","No",,"6011503.37831","2110978.82678","37.77699368809121","-122.4037204962154","LINESTRING (-122.404070256834 37.777272702501, -122.403370738187 37.776714700193)",,,,,,
"10959000","REED ST","START: 1-99 BLOCK","WASHINGTON ST","45","1994-01-01T00:00:00.000","Survey","No",,"6008197.05325","2117074.18378","37.79354480837221","-122.41558979461932","LINESTRING (-122.41550608571 37.793118833983, -122.415673504445 37.793970810187)",,,,,,
"7500204","JERROLD AVE","MILTON I ROSS ST","TOLAND ST","62","2002-11-19T00:00:00.000","Survey","No",,"6012771.53761","2098944.36744","37.74402047512728","-122.3984888559905","LINESTRING (-122.39874696 37.74409606, -122.39823076 37.74394492)",,,,,,
"13224000","VERMONT ST","26TH ST","END","58","2004-07-29T16:33:20.000","Survey","No",,"6011482.12276","2101161.55887","37.75003648626115","-122.4031033123667","LINESTRING (-122.403151932817 37.750528726947, -122.403054692536 37.749544273112)",,,,,,
"928102","19TH AVE E/S","DENSLOWE DR","WYTON LN","67","2009-08-10T15:43:09.000","Survey","No",,"5990529.43256","2092111.73934","37.72399562648949","-122.47489761876413","LINESTRING (-122.474848313706 37.724905548183, -122.47494692256 37.723085732299)",,,,,,
"3045000","BOWDOIN ST","WAYLAND ST","WOOLSEY ST","4","1995-08-28T00:00:00.000","Survey","No",,"6009363.0546","2091732.56065","37.72402792756087","-122.40976571869432","LINESTRING (-122.410016755852 37.724625534009, -122.409514685563 37.723430348186)",,,,,,
"7898000","KIRKWOOD AVE","SELBY ST","MILTON I ROSS ST","70","1992-01-01T00:00:00.000","Survey","No",,"6012861.50951","2098501.11016","37.74280839639338","-122.39814666013424","LINESTRING (-122.397415849892 37.742391471007, -122.398877478531 37.74322534485)",,,,,,
"772000","17TH ST","PENNSYLVANIA AVE","MISSISSIPPI ST","34","2008-10-29T13:59:26.000","Survey","No",,"6014128.03137","2106658.44418","37.76527715005825","-122.39433837194679","LINESTRING (-122.393847983048 37.765306725521, -122.394828760429 37.765247600163)",,,,,,
"10715000","POWHATTAN AVE","FOLSOM ST","BANKS ST","44","1994-01-01T00:00:00.000","Survey","No",,"6008586.27988","2098096.19976","37.74145754703417","-122.41290062801134","LINESTRING (-122.413212944153 37.741473572247, -122.412588312 37.741441548625)",,,,,,
