"cnn","corridor","limits","cnnrightleft","blockside","fullname","weekday","fromhour","tohour","week1","week2","week3","week4","week5","holidays","blocksweepid","line"
"9475000","Naglee Ave","Ellington Ave  -  Rae Ave","R","NorthEast","Thursday","Thu","9","11","1","1","1","1","1","0","1626818","LINESTRING (-122.44679998054 37.712160781465, -122.44740941557 37.712649763589)"
"9095202","Mission St","Yerba Buena Ln  -  04th St","R",,"Thursday","Thu","2","6","1","1","1","1","1","1","1618411","LINESTRING (-122.403501281584 37.78512185399, -122.404180652279 37.784585546054, -122.404266873046 37.784478744544)"
"10247000","Paradise Ave","Burnside Ave  -  Elk St","L","SouthWest","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1609145","LINESTRING (-122.438259128194 37.734855193457, -122.438446190655 37.734893193406, -122.43872192544 37.735148971091, -122.439026310801 37.735368127358, -122.439723995496 37.735531823436)"
"6347000","Gough St","Union St  -  Filbert St","R","East","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1611725","LINESTRING (-122.427268975413 37.798134582045, -122.427457295811 37.799066684447)"
"2002000","45th Ave","Lawton St  -  Moraga St","R","West","Mon 1st, 3rd, 5th","Mon","12","14","1","0","1","0","1","0","1645292","LINESTRING (-122.504594137741 37.756740293796, -122.504463144882 37.75487866432)"
"177000","03rd St","South Park  -  Varney Pl","L","NorthEast","Saturday","Sat","2","6","1","1","1","1","1","0","1628634","LINESTRING (-122.395064952238 37.780700560209, -122.39463146327 37.780354395261)"
"761000","17th Ave","Lawton St  -  Moraga St","L","East","Tue 1st & 3rd","Tues","9","11","1","0","1","0","0","0","1611946","LINESTRING (-122.474593732938 37.758060928022, -122.474463705588 37.756202350651)"
"5714000","Folsom St","Ogden Ave  -  Crescent Ave","R","West","Tuesday","Tues","12","14","1","1","1","1","1","0","1620840","LINESTRING (-122.413583993834 37.735893195749, -122.413689018915 37.734731615251)"
"7403000","Jackson St","Webster St  -  Fillmore St","R","North","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1638550","LINESTRING (-122.432917575853 37.792679914318, -122.434557721145 37.792471637206)"
"12311000","Sussex St","Swiss Ave  -  Mizpah St","L","SouthWest","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1617265","LINESTRING (-122.438135396208 37.736709411784, -122.438561928707 37.737139687057, -122.438863301408 37.737142015654)"
"12700000","Trumbull St","Congdon St  -  Davenport Ln","R","South","Wednesday","Wed","10","12","1","1","1","1","1","0","1617424","LINESTRING (-122.426143655771 37.730881413775, -122.425010124316 37.730933213358, -122.42437820137 37.730939781995, -122.423930668905 37.730892020457)"
"9850000","Ocean Ave","19th Ave  -  20th Ave","R","North","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1603570","LINESTRING (-122.474954620825 37.732456138239, -122.475657340084 37.732708549431, -122.476039979499 37.732691371989)"
"968000","19th St","Folsom St  -  Shotwell St","L","South","Friday","Fri","0","6","1","1","1","1","1","0","1622962","LINESTRING (-122.414841892066 37.760498872471, -122.415928745521 37.76043326117)"
"9154201","Mission St","Maynard St  -  Silver Ave","R","NorthWest","Wednesday","Wed","5","7","1","1","1","1","1","0","1626347","LINESTRING (-122.430809255803 37.729227846343, -122.430877934534 37.72920943918, -122.431268967579 37.728807342414, -122.431293843553 37.728729547962)"
"9677000","Noriega St","42nd Ave  -  43rd Ave","L","South","Mon 1st, 3rd, 5th","Mon","7","8","1","0","1","0","1","0","1645119","LINESTRING (-122.501117921274 37.753153651181, -122.50219101986 37.753106230659)"
"12551102","The Embarcadero","Folsom St  -  Howard St","L","SouthWest","Sunday","Sun","1","3","1","1","1","1","1","1","1639572","LINESTRING (-122.390012346887 37.790826949171, -122.390199604873 37.790784034654, -122.390507730855 37.791053422419, -122.390740055018 37.791328177687, -122.390906800058 37.791588144867, -122.391040324467 37.791920629481, -122.391159276618 37.792317635267, -122.391096119262 37.792436047738)"
"2424000","Arguello Blvd","Anza St  -  Edward St","L","East","Thu 1st & 3rd","Thu","8","10","1","0","1","0","0","0","1600778","LINESTRING (-122.4587316232 37.779333158936, -122.458637895822 37.778008350019)"
"13580201","West Portal Ave","15th Ave  -  Sloat Blvd","R","NorthWest","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1627652","LINESTRING (-122.470574087741 37.736589028986, -122.470646577599 37.736568175914, -122.471173693927 37.735641824803, -122.471489190209 37.7349906748, -122.471569341606 37.734706811125)"
"10569000","Polk St","Pine St  -  California St","L","West","Monday","Mon","6","8","1","1","1","1","1","0","1620016","LINESTRING (-122.420493441952 37.789620437649, -122.420687383039 37.790578259052)"
"7758000","Kearny St","Clay St  -  Merchant St","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1624101","LINESTRING (-122.404796472442 37.794453004766, -122.404875610531 37.794859533302)"
"7520003","Jessie St","04th St  -  Jessie East St","R",,"Wednesday","Wed","0","2","1","1","1","1","1","0","1609126","LINESTRING (-122.404795061402 37.784908300158, -122.405398667896 37.784432479176)"
"204101","03rd St","Galvez Ave  -  Hudson Ave","L","East","Friday","Fri","4","6","1","1","1","1","1","0","1614525","LINESTRING (-122.388475894209 37.741107632071, -122.388449723633 37.740995093851, -122.388665377903 37.740383438572, -122.388754589159 37.740317264063)"
"5683000","Folsom St","11th St  -  Norfolk St","R","NorthWest","Friday","Fri","4","6","1","1","1","1","1","0","1604997","LINESTRING (-122.41402670663 37.771863706457, -122.414526088021 37.77140465082)"
"6324000","Gough St","McAllister St  -  Golden Gate Ave","L","West","Wednesday","Wed","0","2","1","1","1","1","1","0","1606350","LINESTRING (-122.423541307061 37.779673586116, -122.423730983999 37.780611622041)"
"12214000","Stockton St","Union St  -  Filbert St","R","East","Tuesday","Tues","4","6","1","1","1","1","1","0","1639406","LINESTRING (-122.409189818529 37.80044506101, -122.409369116837 37.801370656018)"
"11542000","Sansome St","Sutter St  -  Bush St","R","East","Monday","Mon","2","6","1","1","1","1","1","0","1632104","LINESTRING (-122.400555263479 37.790247404757, -122.400744021512 37.791177173462)"
"386000","08th Ave","Start: 01-99 Block  -  Lake St","L","East","Wed 2nd & 4th","Wed","9","11","0","1","0","1","0","0","1644840","LINESTRING (-122.466853438597 37.786883791672, -122.466830335557 37.786568135458)"
"2486101","Cesar Chavez St","Folsom St  -  Shotwell St","R","North","Sunday","Sun","6","8","1","1","1","1","1","0","1636920","LINESTRING (-122.413668844307 37.748255329538, -122.413811164128 37.748197357245, -122.414824559778 37.748181888258, -122.414918962955 37.748230730689)"
"11224000","Sacramento St","Sansome St  -  Leidesdorff St","R","North","Friday","Fri","2","6","1","1","1","1","1","0","1621122","LINESTRING (-122.40131450472 37.793987063251, -122.402159513084 37.793880489299)"
"5270000","Eucalyptus Dr","20th Ave  -  21st Ave","R","North","Tue 2nd & 4th","Tues","10","12","0","1","0","1","0","0","1610244","LINESTRING (-122.475926532906 37.731103553135, -122.476839368292 37.731113572568)"
"2812000","Bay Shore Blvd","Wayland St  -  Woolsey St","L","East","Sunday","Sun","7","8","1","1","1","1","1","0","1613358","LINESTRING (-122.401822426216 37.726775260692, -122.401471240393 37.725516289231)"
"8458101","Lombard St","Buchanan St  -  Webster St","L","South","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1640240","LINESTRING (-122.432760489129 37.800260113743, -122.432865464642 37.800183218358, -122.434274782188 37.800004279658, -122.43440469859 37.800051548758)"
"8842000","Masonic Ave","Euclid Ave  -  Geary Blvd","L","East","Fri 2nd & 4th","Fri","6","8","0","1","0","1","0","0","1643225","LINESTRING (-122.447620106869 37.785083635203, -122.447578550118 37.784998355221, -122.447549635945 37.784906799064, -122.447149436228 37.783030677643, -122.447173034237 37.782710075648, -122.447225623017 37.782575775436, -122.447301513476 37.782391642084)"
"5368000","Excelsior Ave","Moscow St  -  Munich St","L","NorthEast","Friday","Fri","9","11","1","1","1","1","1","0","1604860","LINESTRING (-122.426468152328 37.722825603398, -122.425649575981 37.722435380954)"
"5338000","Evans Ave","Selby St  -  Selby St","L","SouthWest","Thursday","Thu","0","6","1","1","1","1","1","0","1620543","LINESTRING (-122.393489555937 37.745844709815, -122.394048939903 37.746162949765)"
"11715000","Scott St","Lombard St  -  Chestnut St","L","West","Mon 2nd & 4th","Mon","6","8","0","1","0","1","0","0","1632314","LINESTRING (-122.440977560684 37.799212366929, -122.441177375665 37.800190186191)"
"9145000","Mission St","Park St  -  Richland Ave","L","East","Thu 2nd & 4th","Thu","6","8","0","1","0","1","0","0","1619326","LINESTRING (-122.424235083638 37.736737479973, -122.424466262427 37.736061172157)"
"10548000","Polk St","Lech Walesa St  -  Grove St","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1609664","LINESTRING (-122.418138568487 37.777970663296, -122.418226581079 37.778489116769)"
"14006000","Kalmanovitz St","Lydia Ave  -  Bitting Ave","L","SouthEast","Tuesday","Tues","12","14","1","1","1","1","1","0","1638701","LINESTRING (-122.39721349785 37.726888632036, -122.397459443276 37.726606856249, -122.397547846918 37.726563850327)"
"3652201","Canyon Dr","South Hill Blvd  -  County Line","R","North","Thursday","Thu","12","14","1","1","1","1","1","0","1636761","LINESTRING (-122.429896023006 37.708867203961, -122.430079092725 37.708834351711, -122.430259931152 37.708839708981, -122.430720554593 37.708952574551, -122.430955519753 37.709000645566, -122.431249962624 37.709035588171, -122.431496352811 37.709041491001, -122.431748549535 37.709003107729, -122.431920012163 37.70891067806, -122.432096103551 37.708709379464, -122.432241946237 37.70849627435, -122.432326829486 37.708313483972)"
"3794000","Castro St","Liberty St  -  21st St","R","West","Friday","Fri","8","10","1","1","1","1","1","0","1633546","LINESTRING (-122.434621575817 37.756886904519, -122.434546110603 37.756092955752)"
"11553000","Sansome St","Gold St  -  Pacific Ave","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1632037","LINESTRING (-122.401906947007 37.796875708032, -122.402040983319 37.797504944382)"
"10659000","Potrero Ave","Alameda St  -  15th St","L","East","Thursday","Thu","0","6","1","1","1","1","1","0","1609290","LINESTRING (-122.407813486895 37.768353721017, -122.407685033409 37.767081981925)"
"3641000","Campbell Ave","Somerset St  -  Holyoke St","L","South","Friday","Fri","8","11","1","1","1","1","1","0","1602510","LINESTRING (-122.402562147868 37.714649743394, -122.402653887281 37.714585800946, -122.40350661567 37.714357234706)"
"11668000","Sawyer St","Sunnydale Ave  -  Sunrise Way","R","West","Wednesday","Wed","8","11","1","1","1","1","1","0","1605479","LINESTRING (-122.415080545416 37.711655034412, -122.415955915357 37.70969486821)"
"6719000","Harrison St","04th St  -  05th St","R","NorthWest","Monday","Mon","0","2","1","1","1","1","1","0","1623312","LINESTRING (-122.399616232552 37.780791483009, -122.401843273127 37.779032133266)"
"6746000","Harrison St","17th St  -  Mariposa St","L","East","Tuesday","Tues","0","6","1","1","1","1","1","0","1608943","LINESTRING (-122.413002683432 37.764090861471, -122.412898763382 37.762873226103)"
"6589201","Guerrero St","Cesar Chavez St  -  27th St","R","West","Thu 2nd & 4th","Thu","7","9","0","1","0","1","0","0","1606771","LINESTRING (-122.422487363566 37.748013449992, -122.422514490929 37.747896161708, -122.422461874071 37.747317818031, -122.422383535663 37.747171915024)"
"9158000","Mission St","Avalon Ave  -  Cotter St","R","NorthWest","Sunday","Sun","5","7","1","1","1","1","1","0","1626432","LINESTRING (-122.432447324391 37.727637208054, -122.432807823412 37.727315042891, -122.432911793243 37.727177551268)"
"12386000","Taraval St","Madrone Ave  -  Forest Side Ave","R","North","Wed 2nd & 4th","Wed","7","8","0","1","0","1","0","0","1621780","LINESTRING (-122.4668594968 37.743490862459, -122.467747743946 37.743412622515)"
"1661000","30th Ave","Ulloa St  -  Vicente St","L","East","Tue 2nd & 4th","Tues","9","11","0","1","0","1","0","0","1641646","LINESTRING (-122.487346349921 37.740663663191, -122.48721699748 37.738805026144)"
"2393000","Arbor St","Hiliritas Ave  -  Swiss Ave","L","SouthWest","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1600761","LINESTRING (-122.437621968879 37.737214827687, -122.43809026195 37.737669513964, -122.438208521797 37.737722530421)"
"8544000","Lupine Ave","Laurel St  -  Wood St","R","South","Wed 1st & 3rd","Wed","8","10","1","0","1","0","0","0","1617892","LINESTRING (-122.449209225594 37.78419630457, -122.448073854157 37.784469905035, -122.447981491743 37.784017710929)"
"9409000","Moulton St","Fillmore St  -  Steiner St","R","North","Mon 1st & 3rd","Mon","9","11","1","0","1","0","0","0","1600204","LINESTRING (-122.435960785505 37.799419242507, -122.437608835235 37.799209442077)"
"6324000","Gough St","McAllister St  -  Golden Gate Ave","L","West","Monday","Mon","0","2","1","1","1","1","1","0","1606330","LINESTRING (-122.423541307061 37.779673586116, -122.423730983999 37.780611622041)"
"3072000","Brannan St","Delancey St  -  Colin P Kelly Jr St","R","NorthWest","Monday","Mon","0","2","1","1","1","1","1","0","1600928","LINESTRING (-122.3898463917 37.783609176463, -122.391308310649 37.7824539661)"
"4289000","Columbus Ave","Kearny St  -  Pacific Ave","L","SouthWest","Wednesday","Wed","4","6","1","1","1","1","1","0","1629906","LINESTRING (-122.405288396517 37.796909057292, -122.405512936056 37.797064590557)"
"8701000","Marina Blvd","Laguna St  -  Buchanan St","R","North","Wed 1st & 3rd","Wed","8","10","1","0","1","0","0","0","1640381","LINESTRING (-122.432090716578 37.805199545361, -122.432192937402 37.805205650603, -122.433667156495 37.805015254303, -122.433797944677 37.805043287658)"
"199101","03rd St","Burke Ave  -  Custer Ave","L","East","Wednesday","Wed","2","6","1","1","1","1","1","0","1614430","LINESTRING (-122.387128522238 37.745070439904, -122.387097654253 37.744897312599, -122.387117867459 37.744796947545, -122.387266415827 37.744370824832, -122.387372607331 37.744259406508)"
"3304000","Bryant St","15th St  -  16th St","R","West","Monday","Mon","0","6","1","1","1","1","1","0","1612716","LINESTRING (-122.410609800993 37.766903444685, -122.410486689606 37.765605838496)"
"6663000","Hanover St","Pope St  -  Unnamed #069","L","South","Tuesday","Tues","9","11","1","1","1","1","1","0","1634474","LINESTRING (-122.439574840256 37.710217136506, -122.440091702282 37.710080026535)"
"12201000","Stockton St","Emma St  -  Pine St","R","East","Thursday","Thu","6","8","1","1","1","1","1","0","1639393","LINESTRING (-122.407198659996 37.790693951929, -122.407322928509 37.791298135436)"
"10534000","Geary Blvd To Point Lobos Ave","40th Ave  -  41st Ave","R","North","Thu 2nd & 4th","Thu","11","13","0","1","0","1","0","0","1643609","LINESTRING (-122.500802534608 37.779350217956, -122.500930708042 37.779430226816, -122.501887213645 37.779514335246)"
"12868000","Union St","Laguna St  -  Charlton Ct","R","North","Wed 1st & 3rd","Wed","6","8","1","0","1","0","0","0","1598731","LINESTRING (-122.430558959822 37.797716212853, -122.431437513802 37.797604475807)"
"8745101","Market St","03rd St  -  Grant Ave","L","SouthEast","Sunday","Sun","5","7","1","1","1","1","1","1","1618091","LINESTRING (-122.403430800691 37.787641848946, -122.403455608052 37.787560065683, -122.404481238835 37.786749269731, -122.404583316994 37.786730565979)"
"3098000","Brazil Ave","Edinburg St  -  Naples St","R","SouthWest","Friday","Fri","9","11","1","1","1","1","1","0","1635048","LINESTRING (-122.430833111244 37.722784220852, -122.430026150895 37.722397871361)"
"5176000","Ellis St","Cohen Pl  -  Hyde St","R","North","HOLIDAY","Holiday","6","8","1","1","1","1","1","0","1610124","LINESTRING (-122.414778472775 37.784612949291, -122.41607173455 37.78444884161)"
"3222000","Broderick St","North Point St  -  Beach St","R","East","Thu 1st & 3rd","Thu","12","14","1","0","1","0","0","0","1636572","LINESTRING (-122.445081963449 37.802561816678, -122.44527037866 37.803492689675)"
"7314000","Irving St","Sunset Blvd  -  37th Ave","R","North","Tue 1st, 3rd, 5th","Tues","12","14","1","0","1","0","1","0","1645653","LINESTRING (-122.495877086159 37.762735073364, -122.496414560145 37.762711337369)"
"8747102","Market St","Stockton St  -  Powell St","R",,"Thursday","Thu","2","6","1","1","1","1","1","0","1642597","LINESTRING (-122.405831010893 37.785743989136, -122.405855695696 37.785662598251, -122.407249593269 37.784568091829, -122.407337040264 37.78456014194)"
"230201","03rd St","Ingerson Ave  -  Salinas Ave","R","NorthWest","Wednesday","Wed","2","6","1","1","1","1","1","0","1614470","LINESTRING (-122.396272841569 37.720981529973, -122.396384237655 37.720913822428, -122.396463331941 37.720740037154)"
"3370000","Buena Vista Ave West","Central Ave  -  Waller St","L","NorthWest","Tuesday","Tues","8","10","1","1","1","1","1","0","1601691","LINESTRING (-122.443356055108 37.768944234449, -122.443167148469 37.769036642578, -122.442410978856 37.769493342774, -122.442384439989 37.769599921906, -122.442506052602 37.769685990266, -122.442646848448 37.769690367057, -122.442765193648 37.769661283093)"
"11220000","Sacramento St","Drumm St  -  Davis St","R","North","Monday","Mon","2","6","1","1","1","1","1","0","1621092","LINESTRING (-122.396585912866 37.794588216209, -122.397796257041 37.794434006725)"
"10125000","Pacific Ave","Columbus Ave  -  Beckett St","L","South","Sunday","Sun","2","6","1","1","1","1","1","1","1603945","LINESTRING (-122.405512936056 37.797064590557, -122.406526941444 37.796943879108)"
"7525000","Jessie St","09th St  -  10th St","L","SouthEast","Monday","Mon","0","6","1","1","1","1","1","0","1615994","LINESTRING (-122.415320569036 37.77671770387, -122.416525136359 37.775764144344)"
"3478000","Cabrillo St","12th Ave  -  Funston Ave","L","South","Tue 2nd & 4th","Tues","12","14","0","1","0","1","0","0","1644876","LINESTRING (-122.470297902847 37.775076565102, -122.471373050046 37.77502758066)"
"6086201","Geary Blvd","29th Ave  -  30th Ave","R","North","Thu 1st, 3rd, 5th","Thu","7","8","1","0","1","0","1","0","1632885","LINESTRING (-122.489013492821 37.779890575331, -122.489138051404 37.77995745904, -122.489952923668 37.779919359704, -122.490096579244 37.779839833304)"
"266000","04th St","Bluxome St  -  Townsend St","R","SouthWest","Friday","Fri","0","2","1","1","1","1","1","0","1601261","LINESTRING (-122.39574395441 37.777698420876, -122.394981480093 37.777089333254)"
"13354000","Wallace Ave","Wallace Ave  -  Ingalls St","R","NorthEast","Friday","Fri","4","6","1","1","1","1","1","0","1599253","LINESTRING (-122.386843336976 37.725056168633, -122.387368260854 37.725354104262)"
"2815000","Bay Shore Blvd","Wheat St  -  Hwy 101 S On Ramp","R","West","Sunday","Sun","7","8","1","1","1","1","1","0","1628228","LINESTRING (-122.400382132593 37.722633285191, -122.399925016868 37.72151727204)"
"2185101","Alemany Blvd","Palmetto Ave  -  Chester Ave","L","SouthEast","Wed 1st & 3rd","Wed","9","11","1","0","1","0","0","0","1635823","LINESTRING (-122.469288460487 37.710593439044, -122.469401913393 37.710476291797, -122.469620928906 37.710392897369, -122.470203584969 37.710071607395, -122.470409101716 37.70989984625)"
"7709202","Junipero Serra Blvd","Stratford Dr  -  19th Ave","R","West","Thu 2nd & 4th","Thu","7","8","0","1","0","1","0","0","1642221","LINESTRING (-122.472604169137 37.718577038423, -122.472651754538 37.717697742335, -122.47265473783 37.717500401384, -122.472572454641 37.71717386876)"
"7038000","Howard St","03rd St  -  04th St","R","NorthWest","Friday","Fri","3","5","1","1","1","1","1","0","1634651","LINESTRING (-122.400468484099 37.785030285046, -122.402708153514 37.783259236499)"
"2882000","Beideman St","Ellis St  -  O'Farrell St","L","West","Wednesday","Wed","12","14","1","1","1","1","1","0","1633502","LINESTRING (-122.438271524809 37.781621213218, -122.438452306685 37.782558382267)"
"4354000","Conrad St","Arbor St  -  Poppy Ln","R","West","Fri 2nd & 4th","Fri","9","11","0","1","0","1","0","0","1630004","LINESTRING (-122.436284484063 37.737323901063, -122.436356540651 37.73686069235)"
"6912000","Highland Ave","Holly Park Cir  -  Bennington St","R","South","Thu 2nd & 4th","Thu","8","10","0","1","0","1","0","0","1609032","LINESTRING (-122.418800229834 37.737148079189, -122.41809720277 37.73711161035)"
"5719201","Font Blvd","Gonzalez Dr  -  Juan Bautista Cir","R","NorthEast","Thu 2nd & 4th","Thu","9","11","0","1","0","1","0","0","1631701","LINESTRING (-122.475918428623 37.716787779496, -122.475981930017 37.716943298119, -122.477197435805 37.717682902413, -122.477309239324 37.717629814996)"
"990000","19th St","Lamson Ln  -  Seward St","R","North","Friday","Fri","12","14","1","1","1","1","1","0","1634172","LINESTRING (-122.440095796176 37.758979360731, -122.440381374134 37.759032207124, -122.440590573646 37.759041671719, -122.44079780544 37.759024874056)"
"7117000","Hyde St","Eddy St  -  Ellis St","L","West","Saturday","Sat","6","8","1","1","1","1","1","0","1608322","LINESTRING (-122.415882538495 37.783515640808, -122.41607173455 37.78444884161)"
"2368000","Anzavista Ave","Barcelona Ave  -  Vega St","L","SouthWest","Wednesday","Wed","9","11","1","1","1","1","1","0","1600739","LINESTRING (-122.44446659985 37.779458720585, -122.445311843243 37.779351559861, -122.445362781267 37.779482028362, -122.445409746898 37.779719996949, -122.445440229006 37.780125041254)"
"12872000","Union St","Fillmore St  -  Steiner St","R","North","Mon 1st & 3rd","Mon","6","8","1","0","1","0","0","0","1598728","LINESTRING (-122.435489827508 37.797089001171, -122.437137704063 37.796879341102)"
"226201","03rd St","Egbert Ave  -  Fitzgerald Ave","R","West","Monday","Mon","4","6","1","1","1","1","1","0","1614086","LINESTRING (-122.394926152382 37.723972563668, -122.395063728567 37.723870061576, -122.395296524638 37.723360499297, -122.395264646671 37.723222334711)"
"11377000","San Bruno Ave","Burrows St  -  Bacon St","L","East","Thursday","Thu","7","8","1","1","1","1","1","0","1610846","LINESTRING (-122.404099703575 37.728834998671, -122.40359288999 37.727634126896)"
"7094000","Hunters Point Blvd","Hawes St  -  Galvez Ave","R","East","Thursday","Thu","8","10","1","1","1","1","1","0","1608165","LINESTRING (-122.376973855593 37.733616344172, -122.376872938545 37.734396986685, -122.376844374937 37.734503789375)"
"6938000","Hoffman Ave","Alvarado St  -  23rd St","L","East","Wed 2nd & 4th","Wed","12","14","0","1","0","1","0","0","1611835","LINESTRING (-122.440853227235 37.753304192338, -122.440773510762 37.752498262567)"
"13717101","Woodside Ave","Ulloa St  -  Portola Dr","L","North","Sunday","Sun","5","7","1","1","1","1","1","0","1635335","LINESTRING (-122.453916430186 37.745699922126, -122.453829177196 37.745724014639, -122.453645157634 37.745695560019, -122.453376023784 37.745687793767, -122.452227546597 37.745692009382, -122.451816065441 37.745671216245, -122.451691489455 37.745606434057, -122.451623986882 37.745534237596)"
"7371000","Jackson St","Wentworth Pl  -  Beckett St","L","South","Sunday","Sun","2","6","1","1","1","1","1","1","1638529","LINESTRING (-122.40622473616 37.796077505163, -122.40635066883 37.796061968847)"
"8800000","Mason St","Eddy St  -  Ellis St","L","West","Friday","Fri","2","6","1","1","1","1","1","0","1628028","LINESTRING (-122.409309180162 37.784349269064, -122.409497525934 37.785282917476)"
"6042201","Geary Blvd","Steiner St  -  Scott St","R","North","Fri 2nd & 4th","Fri","6","8","0","1","0","1","0","0","1632734","LINESTRING (-122.434562099056 37.784151863773, -122.434658906495 37.784194218617, -122.437751685562 37.783802301665, -122.437847943562 37.78371763821)"
"12420000","Taraval St","43rd Ave  -  44th Ave","R","North","Fri 2nd & 4th","Fri","7","8","0","1","0","1","0","0","1639189","LINESTRING (-122.501403630302 37.7419102838, -122.502476736684 37.741861721629)"
"12087000","Stanyan St","Ggp Access Road  -  Fell St","R","West","Wednesday","Wed","6","8","1","1","1","1","1","0","1611140","LINESTRING (-122.454018233506 37.771616239174, -122.453979522254 37.771428395344)"
"13683000","Winston Dr","Broadmoor Dr  -  Stonecrest Dr","R","North","Wed 2nd & 4th","Wed","8","10","0","1","0","1","0","0","1642189","LINESTRING (-122.473347163427 37.726854851663, -122.47423317358 37.726888089773)"
"2319000","Anza St","02nd Ave  -  03rd Ave","L","South","Mon 2nd & 4th","Mon","10","12","0","1","0","1","0","0","1644744","LINESTRING (-122.45986037295 37.779282629539, -122.460931269136 37.779234679917)"
"1021000","20th Ave","Ocean Ave  -  Eucalyptus Dr","R","West","Mon 2nd & 4th","Mon","11","13","0","1","0","1","0","0","1607614","LINESTRING (-122.476039979499 37.732691371989, -122.475926532906 37.731103553135)"
"332000","06th St","Howard St  -  Tehama St","L","NorthEast","Tuesday","Tues","4","6","1","1","1","1","1","0","1614360","LINESTRING (-122.407159488015 37.779738905439, -122.406628200105 37.779314675085)"
"9083000","Mission St","Steuart St  -  Spear St","R","NorthWest","Thursday","Thu","2","6","1","1","1","1","1","1","1618398","LINESTRING (-122.393181332338 37.793230492385, -122.394059623992 37.792537217256)"
"9750000","Oak St","Van Ness Ave  -  Franklin St","L","South","Monday","Mon","2","6","1","1","1","1","1","0","1613719","LINESTRING (-122.419396888626 37.775422221042, -122.420795024736 37.77524891061, -122.420959920757 37.775232335328)"
"1260000","23rd St","Treat Ave  -  Folsom St","L","South","Thursday","Thu","9","11","1","1","1","1","1","0","1634257","LINESTRING (-122.413140889074 37.754164581695, -122.414233509721 37.754098882413)"
"10393000","Phelan Ave","Staples Ave  -  Flood Ave","L","West","Thu 2nd & 4th","Thu","13","15","0","1","0","1","0","0","1630426","LINESTRING (-122.452440010424 37.729058244347, -122.452441938057 37.729866375826)"
"3155000","Broadway","Stockton St  -  Turk Murphy Ln","L","South","Thursday","Thu","4","6","1","1","1","1","1","0","1635198","LINESTRING (-122.40861884556 37.797627561973, -122.409689043756 37.797493152091)"
"9186000","Mission St","Florentine Ave  -  Guttenberg St","L","SouthEast","Tuesday","Tues","6","8","1","1","1","1","1","0","1626476","LINESTRING (-122.443951627671 37.713362090755, -122.444571083206 37.712783427274)"
"451000","09th St","Howard St  -  Tehama St","L","NorthEast","Monday","Mon","2","6","1","1","1","1","1","0","1642391","LINESTRING (-122.413161108167 37.774991751519, -122.412627153788 37.774564969542)"
"9837102","Ocean Ave","Ingleside Path  -  Westgate Dr","L","SouthWest","Wed 1st & 3rd","Wed","7","8","1","0","1","0","0","0","1603502","LINESTRING (-122.466288569014 37.726889436126, -122.466653619463 37.727161744618, -122.466681386208 37.727237766139)"
"704000","16th St","Hubbell St  -  Arkansas St","L","South","Tuesday","Tues","0","6","1","1","1","1","1","0","1613642","LINESTRING (-122.398504091934 37.766329133652, -122.398824998372 37.766308995002)"
"11343000","San Benito Way","Monterey Blvd  -  Darien Way","L","East","Wed 2nd & 4th","Wed","11","13","0","1","0","1","0","0","1621227","LINESTRING (-122.466998490235 37.733092142013, -122.466915261461 37.732442639959, -122.466944069652 37.731788306465)"
"447000","09th St","Jessie St  -  Mission St","R","SouthWest","Thursday","Thu","2","6","1","1","1","1","1","0","1642648","LINESTRING (-122.415320569036 37.77671770387, -122.414711003922 37.776230519995)"
"1379000","25th Ave","Cabrillo St  -  Fulton St","R","West","Tue 1st, 3rd, 5th","Tues","8","10","1","0","1","0","1","0","1628075","LINESTRING (-122.484325940478 37.774436663061, -122.484194201272 37.772569061813)"
"9683000","Noriega St","48th Ave  -  Lower Great Hwy","R","North","Tue 1st, 3rd, 5th","Tues","7","8","1","0","1","0","1","0","1645082","LINESTRING (-122.507545782459 37.752869455075, -122.50843239704 37.752830227268)"
"9143000","Mission St","Appleton Ave  -  Highland Ave","R","West","Fri 1st, 3rd, 5th","Fri","6","8","1","0","1","0","1","0","1619206","LINESTRING (-122.423948784234 37.73884328488, -122.424040148497 37.737406246878)"
"12126000","Steiner St","Grove St  -  Fulton St","R","East","Friday","Fri","9","11","1","1","1","1","1","0","1605916","LINESTRING (-122.43302849886 37.776550121993, -122.433218737989 37.77749036673)"
"5171000","Ellis St","Cyril Magnin St  -  Mason St","L","South","Wednesday","Wed","6","8","1","1","1","1","1","0","1610182","LINESTRING (-122.408667084512 37.78538824897, -122.409497525934 37.785282917476)"
"5417000","Farragut Ave","Huron Ave  -  Moneta Way","L","SouthWest","Thursday","Thu","8","10","1","1","1","1","1","0","1620589","LINESTRING (-122.45077402721 37.711117565148, -122.451538090023 37.711728310112)"
