"fiscal_year","po_dt","purchase_order","purchase_order_line","agreement_no","agreement_title","purchasing_department","purchasing_department_title","post_date_original","post_date_current","commodity_code","commodity_title","vendor_name","vendor_street","vendor_city","vendor_state","vendor_zip_code","vendor_contact","vendor_email","vendor_phone","encumbered_quantity","encumbered_amount"
"2005",,"POAC06000005","001",,,"AIR","AIRPORT COMMISSION","2005-07-06","2005-07-06","90609550","REBUILD/REPAIR RADIATORS; CARS & TRUCKS","ALOUIS AUTO RADIATOR INC","1970 MCALLISTER ST","SAN FRANCISCO","CA","94115",,,"415-923-1446","0.00","10000.00"
"2005",,"POAD05000272","001",,,"CAOCA","GSA/CENTRAL ACCTG","2005-05-12","2005-05-12","725040","SVC,CONSULTING;MANAGEMENT","MAGAR & MILSTEIN","153 RIPLEY ST","SAN FRANCISCO","CA","94110","MICHELE MAGAR",,"415-793-4144","0.00","74984.00"
"2005",,"POAR05000005","001",,,"ART","ART COMMISSION","2004-07-20","2004-07-20","905010","ART OBJECT/PIECE/WORK","TRUE MOSAICS","3001 CHAPMAN STREET","OAKLAND","CA","94601","LAUREL TRUE",,"510-437-9899","0.00","42500.00"
"2005",,"POAR05000013","001",,,"ART","ART COMMISSION","2004-07-30","2004-07-30","730030","SVC;ARTISAN/ARTIST/PERFORMER","SEW PRODUCTIONS LORRAINE HANSBERRY THTR","777 JONES ST","SAN FRANCISCO","CA","94109",,,"415-345-3980","0.00","70000.00"
"2005",,"POAR05000026","001",,,"ART","ART COMMISSION","2004-08-11","2004-08-11","730030","SVC;ARTISAN/ARTIST/PERFORMER","INTERSECTION FOR THE ARTS","446 VALENCIA ST.","SAN FRANCISCO","CA","94103",,,,"0.00","5500.00"
"2005",,"POAR05000029","001",,,"ART","ART COMMISSION","2004-08-11","2004-08-11","730030","SVC;ARTISAN/ARTIST/PERFORMER","CHINESE CULTURAL PRODUCTIONS","2 MARINA BLVD., BLDG C-353","SAN FRANCISCO","CA","941231382",,,,"0.00","10500.00"
"2005",,"POAR05000087","001",,,"ART","ART COMMISSION","2004-09-20","2004-09-20","730030","SVC;ARTISAN/ARTIST/PERFORMER","NOR CAL MUSIC & ART CULTURE CENTER INC","3936 GEARY BLVD","SAN FRANCISCO","CA","94118","YOUNG SHIN, FISCAL MANAGER (WREACH-OUT)",,"415-751-6222","0.00","10500.00"
"2005",,"POAR05000108","001",,,"ART","ART COMMISSION","2004-10-22","2004-10-22","730030","SVC;ARTISAN/ARTIST/PERFORMER","GANG SITU","1286 PACIFIC","SAN FRANCISCO","CA","94109",,,,"0.00","10000.00"
"2005",,"POAR05000113","001",,,"ART","ART COMMISSION","2004-10-08","2004-10-08","730030","SVC;ARTISAN/ARTIST/PERFORMER","SONIA OTALVARO","83 LAFAYETTE STREET, #3","SAN FRANCISCO","CA","94103",,,,"0.00","10000.00"
"2005",,"POAR05000129","001",,,"ART","ART COMMISSION","2004-10-26","2004-10-26","730030","SVC;ARTISAN/ARTIST/PERFORMER","SHANIQUE SCOTT","3432 YOSEMITE AVE","EL CERRITO","CA","94530",,,"510-525-7133","0.00","10000.00"
"2005",,"POAR05000148","001",,,"ART","ART COMMISSION","2004-12-15","2004-12-15","905010","ART OBJECT/PIECE/WORK","IRENE PIJOAN","457 VINCENTE AVE","BERKELEY","CA","94707",,,"510-558-0990","0.00","8875.00"
"2005",,"POAR05000160","001",,,"ART","ART COMMISSION","2005-01-21","2005-01-21","730030","SVC;ARTISAN/ARTIST/PERFORMER","BRAVA FOR THE WOMEN IN THE ARTS","2781 24TH ST","SAN FRANCISCO","CA","941100000",,,"415-641-7657","0.00","50000.00"
"2005",,"POAR05000193","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","GOLDEN THREAD PRODUCTIONS","1695 18TH STREET #C101 ANNEX","SAN FRANCISCO","CA","94107","MICHELLE MULHOLLAND, MANAGING DIRECTOR","MICHELLE@GOLDENTHREAD.ORG","415-626-4061","0.00","12047.00"
"2005",,"POAR05000194","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","NATIONAL JAPANESE AMERICAN HISTRCAL SCTY","1684 POST ST","SAN FRANCISCO","CA","941150000",,,,"0.00","18000.00"
"2005",,"POAR05000196","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","MISSION NEIGHBORHOOD CENTERS INC","362 CAPP ST","SAN FRANCISCO","CA","94110",,,,"0.00","18000.00"
"2005",,"POAR05000198","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","QUEER CULTURAL CENTER QCC","762 FULTON STREET","SAN FRANCISCO","CA","94102",,,"415-217-5910","0.00","9600.00"
"2005",,"POAR05000202","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","GOLDEN THREAD PRODUCTIONS","1695 18TH STREET #C101 ANNEX","SAN FRANCISCO","CA","94107","MICHELLE MULHOLLAND, MANAGING DIRECTOR","MICHELLE@GOLDENTHREAD.ORG","415-626-4061","0.00","18000.00"
"2005",,"POAR05000204","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","MELODY OF CHINA INC","2720 - 41TH AVENUE","SAN FRANCISCO","CA","94116","YANGGIN ZHAO, EXECUTIVE/ARTISTIC DIR","INFO@MELODYOFCHINA.ORG","415-215-7581","0.00","18000.00"
"2005",,"POAR05000206","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","NA LEI HULU I KA WEKIU","153 BRADFORD STREET","SAN FRANCISCO","CA","941105703","PATRICK MAKUAKANE, DIRECTOR",,"415-647-3040","0.00","18000.00"
"2005",,"POAR05000207","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","PRECITA EYES MURALISTS ASSOCIATION","2981 24TH ST","SAN FRANCISCO","CA","94110",,,,"0.00","18000.00"
"2005",,"POAR05000208","001",,,"ART","ART COMMISSION","2005-04-01","2005-04-01","730030","SVC;ARTISAN/ARTIST/PERFORMER","PURPLE MOON DANCE PROJECT","1385 MISSION ST #340","SAN FRANCISCO","CA","94103",,,"415-552-1105","0.00","18000.00"
"2005",,"POAR05000212","001",,,"ART","ART COMMISSION","2005-04-08","2005-04-08","730030","SVC;ARTISAN/ARTIST/PERFORMER","GLOBAL WOMEN INTACT INC","1928 ELLIS ST","SAN FRANCISCO","CA","94115",,,,"0.00","9000.00"
"2005",,"POAR05000215","001",,,"ART","ART COMMISSION","2005-04-19","2005-04-19","730030","SVC;ARTISAN/ARTIST/PERFORMER","BELIZ BROTHER","3843 S BRANDON ST","SEATTLE","WA","981186161",,,"206-328-3996","0.00","30180.00"
"2005",,"POAR05000218","001",,,"ART","ART COMMISSION","2005-04-28","2005-04-28","730030","SVC;ARTISAN/ARTIST/PERFORMER","BAY AREA THEATRESPORTS","FORT MASON CENTER BUILDING B, 3RD FLOOR","SAN FRANCISCO","CA","94123",,,,"0.00","6420.00"
"2005",,"POAR05000221","001",,,"ART","ART COMMISSION","2005-04-28","2005-04-28","730030","SVC;ARTISAN/ARTIST/PERFORMER","EXITHEATRE","156 EDDY ST.","SAN FRANCISCO","CA","94102",,,,"0.00","16000.00"
"2005",,"POAR05000222","001",,,"ART","ART COMMISSION","2005-04-28","2005-04-28","730030","SVC;ARTISAN/ARTIST/PERFORMER","MANILATOWN HERITAGE FOUNDATION","868 KEARNY ST","SAN FRANCISCO","CA","94108",,,"415-399-9580","0.00","16000.00"
"2005",,"POAR05000223","001",,,"ART","ART COMMISSION","2005-04-28","2005-04-28","730030","SVC;ARTISAN/ARTIST/PERFORMER","SAN FRANCISCO MIME TROUPE","855 TREAT AVE.","SAN FRANCISCO","CA","94110",,,,"0.00","11027.00"
"2005",,"POAR05000226","001",,,"ART","ART COMMISSION","2005-04-28","2005-04-28","730030","SVC;ARTISAN/ARTIST/PERFORMER","THEATRE RHINOCEROS","1360 MISSION ST #200","SAN FRANCISCO","CA","94103","JOHN FISHER, EXECUTIVE DIR",,"415-552-4100","0.00","12000.00"
"2005",,"POAR05000229","001",,,"ART","ART COMMISSION","2005-04-26","2005-04-26","905015","ARTS&CRAFTS EQPT,MATLS&SUPPL","LIVING LENSES","2425 CALIFORNIA ST #4","BERKELEY","CA","947030000","PO SHU WANG",,"510-540-1287","0.00","48109.00"
"2005",,"POAR05000230","001",,,"ART","ART COMMISSION","2005-05-10","2006-08-17","721009","SVC,SURVEYING;CARTOGRAPHY","MEDIA-SCREEN","27 MIRABEL AVE","SAN FRANCISCO","CA","94110",,,"415-647-1007","0.00","7000.00"
"2005",,"POAR05000231","001",,,"ART","ART COMMISSION","2005-05-17","2006-03-07","725010","SVC,CONSULTING;ART WORK","ART RAIL LTD","223 E 2ND ST","NEW YORK","NY","10009",,,"212-982-1743","0.00","20000.00"
"2005",,"POAR05000238","001",,,"ART","ART COMMISSION","2005-05-24","2005-05-24","905010","ART OBJECT/PIECE/WORK","GERALD HEFFERNON","9 E MAIN ST STUDIO I","WINTERS","CA","95694",,,,"0.00","49000.00"
"2005",,"POAR05000241","001",,,"ART","ART COMMISSION","2005-06-10","2007-08-08","730078","SVC;ARTWORK/ART RESTORATION","CONSERVATION ARTISANS","111 NATIONAL LN","WILLIAMSBURG","VA","23185",,,"646-325-6494","0.00","18156.00"
"2005",,"POAR05000242","001",,,"ART","ART COMMISSION","2005-06-15","2005-06-15","730030","SVC;ARTISAN/ARTIST/PERFORMER","GALERIA DE LA RAZA/STUDIO 24","2857 24TH ST","SAN FRANCISCO","CA","941104234",,,,"0.00","85000.00"
"2005",,"POAR05000254","001",,,"ART","ART COMMISSION","2005-07-08","2005-07-08","730030","SVC;ARTISAN/ARTIST/PERFORMER","509 CULTURAL CENTER","1007 MARKET STREET","SAN FRANCISCO","CA","94103",,,,"0.00","70000.00"
"2005",,"POAS05000062","001",,,"ASR","ASSESSOR","2005-04-20","2005-04-20","730074","SVC;RECORD (FILE) STORAGE/RETRIEVAL ..............","GRM INFORMATION MANAGEMENT SERVICES","41099 BOYCE RD","FREMONT","CA","94538",,,"800-932-3006","0.00","2400.00"
"2005",,"POAT05000024","001",,,"DPWAT","DPW - ARCHITECTURE","2004-07-19","2004-07-19","721010","SVC,ARCHITECTURE;GENERAL","LEMANSKI & ROCKWELL ARCHITECTS INC","1898 HYDE ST","SAN FRANCISCO","CA","94109",,,"415-776-1220","0.00","680400.00"
"2005",,"POAT05000036","001",,,"DPWAT","DPW - ARCHITECTURE","2004-08-20","2006-06-23","721005","SVC,ENGINEERING;ACOUSTICAL/NOISE ANALYSIS","ENVIRONMENTAL SCIENCE ASSOCIATES INC","550 KEARNY ST STE 800","SAN FRANCISCO","CA","94108",,,"415-896-5900","0.00","259380.00"
"2005",,"POAT05000036","002",,,"DPWAT","DPW - ARCHITECTURE","2004-08-20","2006-06-23","721005","SVC,ENGINEERING;ACOUSTICAL/NOISE ANALYSIS","ENVIRONMENTAL SCIENCE ASSOCIATES INC","550 KEARNY ST STE 800","SAN FRANCISCO","CA","94108",,,"415-896-5900","0.00","46310.00"
"2005",,"POAT05000099","001",,,"DPWAT","DPW - ARCHITECTURE","2004-11-09","2004-11-09","969536049000","REPROGRAPHIC SVCS; PUBLIC WORKS (DPW), ALL BUREAUS","ELITE REPROGRAPHICS OF THE BAY AREA, INC","363 6TH ST","SAN FRANCISCO","CA","941030000","SHAHLA DAVOUDI",,"415-957-1234","0.00","3500.00"
"2005",,"POAT05000100","001",,,"DPWAT","DPW - ARCHITECTURE","2004-11-09","2006-08-30","969536049000","REPROGRAPHIC SVCS; PUBLIC WORKS (DPW), ALL BUREAUS","ELITE REPROGRAPHICS OF THE BAY AREA, INC","363 6TH ST","SAN FRANCISCO","CA","941030000","SHAHLA DAVOUDI",,"415-957-1234","0.00","2000.00"
"2005",,"POAT05000100","002",,,"DPWAT","DPW - ARCHITECTURE","2004-11-09","2006-08-30","969536049000","REPROGRAPHIC SVCS; PUBLIC WORKS (DPW), ALL BUREAUS","ELITE REPROGRAPHICS OF THE BAY AREA, INC","363 6TH ST","SAN FRANCISCO","CA","941030000","SHAHLA DAVOUDI",,"415-957-1234","0.00","900.00"
"2005",,"POAT05000141","001",,,"DPWAT","DPW - ARCHITECTURE","2005-01-25","2005-01-25","721050","SVC,ARCHITECTURE;LANDSCAPE","TANAKA DESIGN GROUP","360 LANGTON ST., STE.200","SAN FRANCISCO","CA","94103",,,,"0.00","30945.00"
"2005",,"POAT05000155","001",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","91200.00"
"2005",,"POAT05000155","002",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","998418.00"
"2005",,"POAT05000155","003",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","452546.00"
"2005",,"POAT05000155","004",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","476150.00"
"2005",,"POAT05000155","005",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","330509.00"
"2005",,"POAT05000155","006",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","329846.00"
"2005",,"POAT05000155","007",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","84999.00"
"2005",,"POAT05000155","008",,,"DPWAT","DPW - ARCHITECTURE","2005-02-25","2012-10-09","721030","SVC,ENGINEERING;GENERAL","CONSTRUCTION TESTING SERVICES INC","2118 RHEEM DR","PLEASANTON","CA","94588",,,"925-462-5151","0.00","30000.00"
"2005",,"POAT05000165","001",,,"DPWAT","DPW - ARCHITECTURE","2005-03-30","2006-02-14","721030","SVC,ENGINEERING;GENERAL","I S I - INSPECTION SERVICES INC","1798 UNIVERSITY AVE","BERKELEY","CA","94703","EDWARD KING, VP OPS",,"415-243-3265","0.00","15000.00"
"2005",,"POAT05000165","002",,,"DPWAT","DPW - ARCHITECTURE","2005-03-30","2006-02-14","721030","SVC,ENGINEERING;GENERAL","I S I - INSPECTION SERVICES INC","1798 UNIVERSITY AVE","BERKELEY","CA","94703","EDWARD KING, VP OPS",,"415-243-3265","0.00","39000.00"
"2005",,"POAT05000167","001",,,"DPWAT","DPW - ARCHITECTURE","2005-03-16","2006-05-05","721075","SVC,ENGINEERING;STRUCTURAL","STRUCTURAL DESIGN ENGINEERS","120 MONTGOMERY ST., SUITE 1410","SAN FRANCISCO","CA","94104",,,,"0.00","32340.00"
"2005",,"POAT05000167","002",,,"DPWAT","DPW - ARCHITECTURE","2005-03-16","2006-05-05","721075","SVC,ENGINEERING;STRUCTURAL","STRUCTURAL DESIGN ENGINEERS","120 MONTGOMERY ST., SUITE 1410","SAN FRANCISCO","CA","94104",,,,"0.00","5460.00"
"2005",,"POAT05000186","001",,,"DPWAT","DPW - ARCHITECTURE","2005-04-20","2010-12-20","721075","SVC,ENGINEERING;STRUCTURAL","FORELL/ELSESSER ENGINEERS INC","160 PINE ST 6TH FLR","SAN FRANCISCO","CA","941110000",,,"415-837-0700","0.00","244910.00"
"2005",,"POAT05000186","003",,,"DPWAT","DPW - ARCHITECTURE","2005-04-20","2010-12-20","721075","SVC,ENGINEERING;STRUCTURAL","FORELL/ELSESSER ENGINEERS INC","160 PINE ST 6TH FLR","SAN FRANCISCO","CA","941110000",,,"415-837-0700","0.00","156800.00"
"2005",,"POAT05000187","001",,,"DPWAT","DPW - ARCHITECTURE","2005-04-21","2007-01-04","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","139758.74"
"2005",,"POAT05000187","002",,,"DPWAT","DPW - ARCHITECTURE","2005-04-21","2007-01-04","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","43744.12"
"2005",,"POAT05000195","001",,,"DPWAT","DPW - ARCHITECTURE","2005-05-05","2007-02-21","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","905970.91"
"2005",,"POAT05000195","002",,,"DPWAT","DPW - ARCHITECTURE","2005-05-05","2007-02-21","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","41054.29"
"2005",,"POAT05000195","003",,,"DPWAT","DPW - ARCHITECTURE","2005-05-05","2007-02-21","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","185900.98"
"2005",,"POAT05000195","004",,,"DPWAT","DPW - ARCHITECTURE","2005-05-05","2007-02-21","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","21655.06"
"2005",,"POAT05000202","001",,,"DPWAT","DPW - ARCHITECTURE","2005-06-02","2005-06-02","728026","GENERAL ENGINEERING CONTRACTING","YERBA BUENA ENGINEERING & CONSTRCTN INC","1340 EGBERT AVE","SAN FRANCISCO","CA","94124",,,"415-822-4400","0.00","47122.48"
"2005",,"POAT05000203","001",,,"DPWAT","DPW - ARCHITECTURE","2005-06-02","2006-01-03","728026","GENERAL ENGINEERING CONTRACTING","YERBA BUENA ENGINEERING & CONSTRCTN INC","1340 EGBERT AVE","SAN FRANCISCO","CA","94124",,,"415-822-4400","0.00","37661.68"
"2005",,"POAT05000203","002",,,"DPWAT","DPW - ARCHITECTURE","2005-06-02","2006-01-03","728026","GENERAL ENGINEERING CONTRACTING","YERBA BUENA ENGINEERING & CONSTRCTN INC","1340 EGBERT AVE","SAN FRANCISCO","CA","94124",,,"415-822-4400","0.00","4320.02"
"2005",,"POAT05000209","001",,,"DPWAT","DPW - ARCHITECTURE","2005-06-16","2007-05-23","721075","SVC,ENGINEERING;STRUCTURAL","STRUCTUS INC","160 PINE ST #300","SAN FRANCISCO","CA","941110000","PETER YU, PRESIDENT","PETER@STRUCTUSINC.COM","415-399-1710","0.00","58500.00"
"2005",,"POAT05000209","002",,,"DPWAT","DPW - ARCHITECTURE","2005-06-16","2007-05-23","721075","SVC,ENGINEERING;STRUCTURAL","STRUCTUS INC","160 PINE ST #300","SAN FRANCISCO","CA","941110000","PETER YU, PRESIDENT","PETER@STRUCTUSINC.COM","415-399-1710","0.00","53500.00"
"2005",,"POAT05000209","003",,,"DPWAT","DPW - ARCHITECTURE","2005-06-16","2007-05-23","721075","SVC,ENGINEERING;STRUCTURAL","STRUCTUS INC","160 PINE ST #300","SAN FRANCISCO","CA","941110000","PETER YU, PRESIDENT","PETER@STRUCTUSINC.COM","415-399-1710","0.00","25000.00"
"2005",,"POAT05000210","001",,,"DPWAT","DPW - ARCHITECTURE","2005-06-27","2007-11-16","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","389474.78"
"2005",,"POAT05000210","002",,,"DPWAT","DPW - ARCHITECTURE","2005-06-27","2007-11-16","728024","GENERAL BUILDING CONTRACTING","ANGOTTI & REILLY INC","1000 MARIPOSA ST","SAN FRANCISCO","CA","94107",,,,"0.00","11411.30"
"2005",,"POAT05000212","001",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","8531625.00"
"2005",,"POAT05000212","002",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","0.01"
"2005",,"POAT05000212","003",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","5304145.00"
"2005",,"POAT05000212","004",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","67811.00"
"2005",,"POAT05000212","005",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","65049.00"
"2005",,"POAT05000212","006",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","1938353.50"
"2005",,"POAT05000212","007",,,"DPWAT","DPW - ARCHITECTURE","2005-06-30","2013-09-30","750035","SVC;INSURANCE","WILLIS INSURANCE SERVICES OF CALIF INC","ONE BUSH ST #900","SAN FRANCISCO","CA","94104",,,"415-981-0600","0.00","2113.50"
"2005",,"POBI05000038","001",,,"DBI","BUILDING INSPECTION","2004-09-02","2006-06-14","736020","SVC,CMMTY/PUBLIC AFFAIRS;","CHINATOWN COMMUNITY DEVELOPMENT CENTER","1525 GRANT AVENUE","SAN FRANCISCO","CA","94133",,,,"0.00","100000.00"
"2005",,"POCH05000005","001",,,"CHF","DEPT OF CHILDREN, YOUTH & THEIR FAMILIES","2004-07-21","2006-07-24","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","MISSION NEIGHBORHOOD HEALTH CENTER","240 SHOTWELL ST.","SAN FRANCISCO","CA","94110",,,,"0.00","112378.81"
"2005",,"POCH05000005","002",,,"CHF","DEPT OF CHILDREN, YOUTH & THEIR FAMILIES","2004-07-21","2006-07-24","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","MISSION NEIGHBORHOOD HEALTH CENTER","240 SHOTWELL ST.","SAN FRANCISCO","CA","94110",,,,"0.00","42000.00"
"2005",,"POCH05000254","001",,,"CHF","DEPT OF CHILDREN, YOUTH & THEIR FAMILIES","2004-12-30","2004-12-30","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","SAINT FRANCIS MEMORIAL HOSPITAL","333 MAIN ST","REDWOOD CITY","CA","94063",,,,"0.00","304884.00"
"2005",,"POCI05000029","001",,,"CFC","CHILDREN AND FAMILIES COMMISSION","2005-04-08","2006-04-10","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","SOUTH OF MARKET CHILDCARE INC","790 FOLSOM STREET","SAN FRANCISCO","CA","941071276",,,,"0.00","22500.00"
"2005",,"POCI05000029","002",,,"CFC","CHILDREN AND FAMILIES COMMISSION","2005-04-08","2006-04-10","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","SOUTH OF MARKET CHILDCARE INC","790 FOLSOM STREET","SAN FRANCISCO","CA","941071276",,,,"0.00","20183.68"
"2005",,"POCI05000037","001",,,"CFC","CHILDREN AND FAMILIES COMMISSION","2005-05-12","2006-07-12","744003","SVC,HUMAN;CHILDREN,YOUTHS&FAMILIES","THE SAN FRANCISCO FOUNDATION","1 EMBARCADERO CENTER SUITE 1400","SAN FRANCISCO","CA","94111","KRISTEN ANGEL, MGR OF OFC & HR","KMA@SFF.ORG","415-733-8500","0.00","329780.00"
"2005",,"POCM06000001","001",,,"CME","OFFICE OF THE MEDICAL EXAMINER","2005-07-15","2006-07-06","91254906","COMPUTERIZED PUBLICATIONS; CD-ROMS, DISKETTES, ...","THOMSON REUTERS/BARCLAYS","P O BOX 6292","CAROL STREAM","IL","601976292","JOHN SWEET",,"800-328-4880","0.00","1100.00"
"2005",,"POCN05000076","001",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-08-27","2004-08-27","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","U R S CORPORATION","ONE MONTGOMERY ST #900","SAN FRANCISCO","CA","941044538","DES GARNER",,"415-896-5858","0.00","40479.00"
"2005",,"POCN05000076","002",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-08-27","2004-08-27","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","U R S CORPORATION","ONE MONTGOMERY ST #900","SAN FRANCISCO","CA","941044538","DES GARNER",,"415-896-5858","0.00","19078.00"
"2005",,"POCN05000097","001",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-09-20","2006-05-10","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","WEISS ASSOCIATES","2200 POWELL ST. SUITE 925","EMERYVILLE,","CA","94608",,,,"0.00","99999.00"
"2005",,"POCN05000097","002",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-09-20","2006-05-10","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","WEISS ASSOCIATES","2200 POWELL ST. SUITE 925","EMERYVILLE,","CA","94608",,,,"0.00","98900.00"
"2005",,"POCN05000111","001",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-10-05","2004-10-05","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","FUGRO WEST INC","1000 BROADWAY, STE #440","OAKLAND","CA","94607",,,,"0.00","49400.00"
"2005",,"POCN05000127","001",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2004-10-27","2006-06-23","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","WEISS ASSOCIATES","2200 POWELL ST. SUITE 925","EMERYVILLE,","CA","94608",,,,"0.00","212063.00"
"2005",,"POCN05000182","001",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2005-02-09","2006-06-02","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","FUGRO WEST INC","1000 BROADWAY, STE #440","OAKLAND","CA","94607",,,,"0.00","44342.00"
"2005",,"POCN05000182","002",,,"DPWCN","DPW - CONSTRUCTION MANAGEMENT","2005-02-09","2006-06-02","732050","SVC;AIR,MATERIALS,SOIL&WATER TESTING/CONSULTING","FUGRO WEST INC","1000 BROADWAY, STE #440","OAKLAND","CA","94607",,,,"0.00","8158.00"
