"department_name","strategic_goal","measure_title","measure_description","measure_methodology","measure_data_type","fiscal_year","end_calendar_year","target","mid_year_result","mid_year_projection","full_year_result","data_notes"
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of repairs of non-patrol, light duty passenger vehicles performed in less than 3 days","For general purpose light-duty vehicles, the elapsed time from creation of a maintainance job order to posting as completed.","Collection Method: Central Shops automated vehicle maintenance system called AssetWorks.  Data entered by shop supervisors. Timing:  Routinely available.","Percent","FY2020-21","2021","0.79","0.78","0.78","0.807",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of repairs of non-patrol, light duty passenger vehicles performed in less than 3 days","For general purpose light-duty vehicles, the elapsed time from creation of a maintainance job order to posting as completed.","Collection Method: Central Shops automated vehicle maintenance system called AssetWorks.  Data entered by shop supervisors. Timing:  Routinely available.","Percent","FY2021-22","2022","0.8","0.758","0.758",,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of repairs of non-patrol, light duty passenger vehicles performed in less than 3 days","For general purpose light-duty vehicles, the elapsed time from creation of a maintainance job order to posting as completed.","Collection Method: Central Shops automated vehicle maintenance system called AssetWorks.  Data entered by shop supervisors. Timing:  Routinely available.","Percent","FY2022-23","2023","0.8",,,,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of repairs of non-patrol, light duty passenger vehicles performed in less than 3 days","For general purpose light-duty vehicles, the elapsed time from creation of a maintainance job order to posting as completed.","Collection Method: Central Shops automated vehicle maintenance system called AssetWorks.  Data entered by shop supervisors. Timing:  Routinely available.","Percent","FY2023-24","2024","0.8",,,,"No public data notes."
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2017-18","2018","0.85","0.795","0.85","0.798",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2018-19","2019","0.85","0.78","0.8","0.802",
"SHERIFF","2. Maintain and operate a safe and secure jail system while providing effective programs, education, and treatment.","Percent of unique individuals booked for the first time in San Francisco of total unique individuals booked","This is counted as persons who require a new SF number",,"Percent","FY2022-23","2023","0.25",,,,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2019-20","2020","0.85","0.807","0.807","0.84",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2020-21","2021","0.85","0.846","0.85","0.78",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2021-22","2022","0.85","0.78","0.88",,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2022-23","2023","0.85",,,,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for plan reviews fulfilled within twenty business days by disability access","Percentage of requests for review of construction plan documents fulfilled within 20 business days.","Calculation: The number of requests for plan reviews fulfilled within twenty days divided by the total number of requests received for plan reviews during the reporting period. Data Source: Excel.","Percent","FY2023-24","2024","0.85",,,,"No public data notes."
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2017-18","2018","0.95","1","0.95","0.991",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2018-19","2019","0.95","0.96","0.95","0.929",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2019-20","2020","0.95","0.995","0.995","0.99",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2020-21","2021","0.95","1","1","1",
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2021-22","2022","0.95","1","1",,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2022-23","2023","0.95",,,,
"ADMINISTRATIVE SERVICES","Excellent Services","Percentage of requests for site reviews fulfilled within seven business days by disability access","Percentage of requests for review of actual construction sites fulfilled within 7 business days. Site reviews are more time sensitive because they are part of the construction process.","Calculation: The total number of site requests fulfilled within seven days divided by the total number of requests for site reviews. Data Source: Excel.","Percent","FY2023-24","2024","0.95",,,,"No public data notes."
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2017-18","2018","0.92","0.93","0.92","0.94",
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2018-19","2019","0.92","0.95","0.95","0.961",
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2019-20","2020","0.92","0.959","0.95","0.96",
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2020-21","2021","0.92","0.954","0.92","0.95",
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2021-22","2022","0.92","0.94","0.94",,
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2022-23","2023","0.92",,,,
"ADMINISTRATIVE SERVICES","Excellent Services","Quality assurance percentage score for 311 Customer Service Center","The quality assurance rating for 311 is determined by conducting observations of randomly selected calls into the call center by a quality manager and supervisors. The monitorings will cover all 8 key critical main elements: 1.) greeting, 2.) listening, 3.) speaking, 4.) call handling, 5.) assessment and issue solving, 6.) CRM procedural requirements, 7.) resource/application requirements, and 8.) closing. This metric was developed in July 2008 as a performance measure for 311.","Calculation: The number of quality assurance points earned by a CSR on a call divided by the total number of points possible. Source: The NICE recording application will be utilized to score a minimum of 5 calls per month per CSR. Frequency: Monthly","Percent","FY2023-24","2024","0.92",,,,"No public data notes."
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2017-18","2018","23","20.19","22","20.55",
"SHERIFF","2. Maintain and operate a safe and secure jail system while providing effective programs, education, and treatment.","Percent of unique individuals booked for the first time in San Francisco of total unique individuals booked","This is counted as persons who require a new SF number",,"Percent","FY2023-24","2024","0.3",,,,"No public data notes."
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2018-19","2019","23","22","23","20.41",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2019-20","2020","23","21.48","23","19.85",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2020-21","2021","23","16.88","20","17.66",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2021-22","2022","23","23","23",,
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2022-23","2023","23",,,,
"ADMINISTRATIVE SERVICES","Safety and Resilience","Animal Welfare field service emergency response time (in minutes)","Average field response time for emergencies involving sick, injured, dangerous and/or animals in distress throughout the City (time measured from when the call first comes in to the time our Animal Control Officer reaches the scene).  This is an important measure in order for us to meet our primary responsibility to protect the public. It is linked to historic measures and is directly related to staffing resources available to our Department.  This particular measure has been captured for many years and has improved from over 30 minutes to nearly 25.","Collection Method: The data is collected by ""Chameleon,"" which is our in-house animal management program that tracks all intakes and disposition of animals and activity calls.  We wrote an in-house program to capture calls we consider an emergency and the accompanying response time. The documentation is located at our animal shelter facility at 1200 15th Street. Timing:  Routinely available.","Numeric","FY2023-24","2024","23",,,,"No public data notes."
"SHERIFF","3. Maintain effective alternatives to incarceration for individuals who are eligible through sentencing and pretrial assignment by the courts to remain out of custody.","Number of people released by the Courts to the Pre-Trial Diversion Program pre-arraignment",,,"Numeric","FY2017-18","2018",,,,,
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2017-18","2018","0.9","0.24",,"0.34",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2018-19","2019","0.9","0.817","0.9","0.856",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2019-20","2020","0.9","0.917","0.9","0.65",
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2020-21","2021","0.9","0.15","0.1","0.11","In FY21, this measure was impacted by increased testing as a result of the opioid pandemic and decreased departmental staff."
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2021-22","2022","0.9","0.1","0.9",,
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2022-23","2023","0.9",,,,
"ADMINISTRATIVE SERVICES","Safety and Resilience","Percent of toxicology exams completed by medical examiner within 90 calendar days of submission","The current goal is a standard set by the National Association of Medical Examiners (the Office of the Medical Examiner is accredited by NAME). Cases can be Medical Examiner cases (deaths) or tests of live persons (e.g. DUI). This parameter has the greatest effect on the turnaround time for death certificates.","Calculation: The sum of toxicology exams completed within 90 days, divided by the total number of toxicology exams in the reporting period. Data Source: Access.","Percent","FY2023-24","2024","0.9",,,,"No public data notes."
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2017-18","2018","1134","503","980","1051",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2018-19","2019","1200","707","1200","1385",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2019-20","2020","1200","757","1350","1166",
"SANITATION AND STREETS","Drive Innovation & Exceptional Service","Percentage of street cleaning requests abated within 48 hours","SAS receives requests to address street cleaning issues primarily through 311.  Our goal is to resolve these issues within 48 hours of receiving the request.","Collection Method:  Dated services requests and action taken data is entered into SES's 28 Clean Access database.  Timing:  Data is available on a daily basis.","Percent","FY2022-23","2023","0.95",,,,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2020-21","2021","730",,"730","515",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2021-22","2022","1150","271","1150",,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2022-23","2023","1150",,,,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of risk and needs assessments and reassessments conducted","Evidence based practices for community supervision emphasize the need for a validated risk and needs assessment (RNA) to identify client needs and inform community supervision and support plans for individuals on community supervision. The department currently uses the COMPAS assessment as it�s validated RNA tool; however, the department will be moving to a different RNA tool in the near future.","The performance measure tracks the number of RNAs conducted, as well as the number of reassessments conducted.","Numeric","FY2023-24","2024","1150",,,,"No public data notes."
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2017-18","2018",,"11031","22000","22156",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2018-19","2019","22000","10355","22000","22123",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2019-20","2020","22000","11203","22000","16449",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2020-21","2021","3000",,"3300","516",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2021-22","2022","10000","2095","10000",,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2022-23","2023","10000",,,,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by clients under community supervision",,,"Numeric","FY2023-24","2024","10000",,,,"No public data notes."
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2017-18","2018",,"117","150","200",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2018-19","2019","150","111","200","210",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2019-20","2020","200","48","100","81",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2020-21","2021","50",,"0","1",
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2021-22","2022","50","8","50",,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2022-23","2023","50",,,,
"ADULT PROBATION","Provide services that break the cycle of crime","Number of visits to the department by non-clients, including victims, members of the public, and justice system partners",,,"Numeric","FY2023-24","2024","50",,,,"No public data notes."
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2017-18","2018","0.82","0.67","0.7","0.72",
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2018-19","2019","0.8","0.63","0.6","0.67",
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2019-20","2020","0.8","0.72","0.7","0.79",
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2020-21","2021","0.8",,"0.8","0.76",
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2021-22","2022","0.8","0.82","0.8",,
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2022-23","2023","0.8",,,,
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed (terminated) probation","Percentage of individuals who successfully completed (terminated) probation","Statistics are compiled from ADP's and the Superior Court's case management systems and are reported monthly to the Department of Justice.","Percent","FY2023-24","2024","0.8",,,,"No public data notes."
"ADULT PROBATION","Provide services that break the cycle of crime","Percentage of individuals who successfully completed a term of Mandatory Supervision","Of individuals who complete Mandatory Supervision during the reporting period, the percentage who complete successfully. Successful completion is defined as cases terminated due to expiration of the term or transfer out court termination and not sentenced to state prison or county jail or otherwise terminated unsuccessfully. Measure Definition revised March 15, 2013. NOTE: This is a new measure for FY2012-13. No target or reporting for FY 2011-12.","Statistics are maintained by the Division Directors and reported on a monthly basis by the probation officers.  Data is entered into the department's case management system.","Percent","FY2017-18","2018","1","0.67","0.85","0.63",
