"the_geom","objectid","landuse","blklot","nameaddr","entitled","beststat","bestdate","units","tco_date","tco_unit","unitsnet","pipeline_u","affordable","affordab_1","section415","aff_target","tenure_typ","caseno","descript","dbidesc","total_gsf","net_gsf","cie_exist","cie","cienet","med_exist","med","mednet","mips_exist","mips","mipsnet","pdr_exist","pdr","pdrnet","ret_exist","ret","retnet","restaurant","restaura_1","visit_exis","visit","visitnet","hotel_room","hotel_ro_1","hotel_ro_2","planner","sponsor","contact","contactph","da","legalizati","adu","year_","qtr","year_qtr","tcocfc_dat","tcocfc_uni","pd","sd","nhood_37","nhood_41","plans","zoning","height_bul","pda","sud","latitude","longitude",":@computed_region_jwn9_ihcz",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md"
"POINT (-122.4494037582787 37.78255552187769)","1634","Vacant","1069013","2800 GEARY BLVD","0","PL Filed","2019-12-20T00:00:00.000","43",,"0","43","43","13","13",,,,"2019-023105PRJ","The proposed site is located on the northwest corner of Geary Boulevard and Wood Street, on the block bound by Geary Boulevard to the south, Collins Street to the west, Euclid Avenue to the north, and Laurel Street/Lupine Avenue/Wood Street to the east,",,"0.0","-6984","0","0","0","0","0","0","0","0","0","0","0","-6177","0","0.0","-807","0","0","0","0","0","0","0","0","MDITO","Elevation Architects","Jonathan Pearlman","4155371125",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"NCD-GEARY BOULEVARD","40-X","Central City Neighborhoods PDA",,"37.7825555219","-122.449403758","11","11","8","6","31"
"POINT (-122.44260021853127 37.7514062362254)","2073","Resident","2828044","505 GRAND VIEW AV","0","BP Filed","2021-01-05T00:00:00.000","11",,"0","5","5","0","0",,,,"2020-012208PRJ","Note this is a revised form for existing BPA.

Proposed scope of work consists of the construction of 5 new ADU (accessory dwelling units) and common amenities for tenant within the existing building envelope. No building expansion is proposed. New ADU","Proposed scope of work consists of the construction of 5 new ADU (accessory dwelling units) and comm","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"(415) 749-03",,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RM-1","40-X",,,"37.7514062362","-122.442600219","51","51","3","5","22"
"POINT (-122.4163380271327 37.74415061580792)","1996","Resident","5613015","44 BONVIEW ST","0","BP Filed","2020-12-23T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-011776PRJ","IN RESPONSE TO NOV 201905750 AND NOV 201906141 WITH EXCAVATION CALCS. PROPOSE A
NEW INTERNAL STAIRCASE FROM GROUND FLOOR TO LOWER FLOOR TO CONVERT EXISTING
STORAGE ROOM/ CRAWL SPACE INTO HABITABLE SPACE. LEGALIZE UNIT PER ORD 95-17 PER
PLAN- GENERAL R","IN RESPONSE TO NOV 201905750 AND NOV 201906141 WITH EXCAVATION CALCS. PROPOSE A
NEW INTERNAL STAIRCA","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","RBAEZA",,,"(650) 302-11",,"0","0","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","J Church and Mission Corridor PDA","Bernal Heights","37.7441506158","-122.416338027","83","83","9","2","2"
"POINT (-122.42490835365709 37.77141584242129)","2264","Resident","0871010","16 LAGUNA ST","0","BP Filed","2021-11-03T00:00:00.000","23",,"0","4","4","0","0",,,,"2021-010346PRJ",,"The scope of work is to remodel an existing unit on level 1, and to add 4 new accessory dwelling uni","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","6 - Buena Vista","8","Western Addition","Hayes Valley","Lower Haight Public Realm Plan; Market and Octavia; Market and Octavia Living Alleys","RTO","85-X","Market Octavia PDA",,"37.7714158424","-122.424908354","27","27","7","5","9"
"POINT (-122.3976678169227 37.77678974457393)","480","MIPS","3786037","88 BLUXOME ST (645 05TH ST)","0","PL FILED","2016-12-01T00:00:00.000","0",,"0","0","0","0","0",,,,"2015-012490PRJ","demolish the existing 288,570 square foot Bay Club SF Tennis Building and construct three new building components: West Component, East Component and Community Center/Affordable Housing Component. These three components would be constructed over a podium",,"1039920.0","805600","23432","167200","-67120","0","0","0","0","840240","840240","0","8080","8080","0","24400","24400","0","0","0","0","0","0","0","0","LIAJELLO","Alexandria Real Estate",,"4153213808",,"0","0","2021","Q3","2021_Q3",,"0","9 - South of Market","6","South of Market","South of Market","Central SoMa","CMUO","200-CS","Eastern Neighborhoods PDA","Central SoMa","37.7767897446","-122.397667817","32","32","1","10","34"
"POINT (-122.4094779014018 37.737855010935164)","1560","Resident","5696030","309 BRADFORD ST","0","BP Filed","2019-12-27T00:00:00.000","2",,"0","2","2","0","0",,,,,,"TO ERECT 3-STORY, TYPE 5B, NO BASEMENT, 2 RESIDENTIAL UNIT BUILDING(INCLUDES 1 ADU UNIT PER ORD# 95-","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-1","40-X","Bayview/Southeast Neighborhoods PDA","Bernal Heights","37.7378550109","-122.409477901","83","83","9","2","2"
"POINT (-122.42257538440107 37.75576499294307)","1106","Resident","3617036","69 HILL ST","0","PL FILED","2018-06-15T00:00:00.000","7",,"0","2","2","0","0",,,,"2018-008522PRJ","CREATE (2) LEGAL UNITS PER ORDINANCE 162-16. (SEISMIC SEPARATE PERMIT",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NKWIATKO",,"ZORIALL LLC",,,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","8","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-3","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7557649929","-122.422575384","52","52","3","5","20"
"POINT (-122.40953956278183 37.79867533171775)","348","Mixres","0130012","752 VALLEJO ST","1","BP FILED","2016-07-19T00:00:00.000","4",,"0","0","0","0","0",,,,"2016-006168PRJ","San Francisco Police Department's auxiliary offices for Central Station","CHANGE OF USE FROM RETAIL TO OFFICE.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NFOSTER","SF Real Estate","John Updike","415-554-9860",,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","3","Russian Hill","Chinatown",,"NCD-NORTH BEACH","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","North Beach Limited Financial; North Beach SUD","37.7986753317","-122.409539563","106","106","6","3","6"
"POINT (-122.43627999288339 37.74807379884226)","1730","Resident","6556008","1192 DIAMOND ST","1","BP ISSUED","2021-02-04T00:00:00.000","2",,"0","1","1","0","0",,,,"2020-000472PRJ","Addition of one new ADU to an existing single-family residence per ord. 95-17. No exterior work. Not a project under CEQA.","ADU PER ORD #95-17. INCLUDE LIVING ROOM & KITCHEN.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","WHUGHEN",,"BRUGGENCATE GRETA TEN TRUST","4158264398",,"0","1","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-1","40-X",,,"37.7480737988","-122.436279993","84","84","3","5","22"
"POINT (-122.42985863025665 37.75613046176151)","1238","Resident","3620051","801 SANCHEZ ST","1","CONSTRUCTION","2021-08-11T00:00:00.000","1",,"0","1","1","0","0",,,,"2019-002665PRJ","The proposed project involves the demolition of the existing 32-foot-tall, two-story over basement, single-family dwelling with detached accessory structures totaling approximately 4,678 square feet, and the construction of a new 15-foot-tall, two-story","ERECT 2-STORY, 1 BASEMENT, TYPE V, SINGLE FAMILY DWELLING BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LIAJELLO","reuben, junius, and rose, llp",,"4155679000",,"0","0","2021","Q3","2021_Q3",,"0","7 - Central","8","Noe Valley","Noe Valley",,"RH-1","40-X","J Church and Mission Corridor PDA","Dolores Heights","37.7561304618","-122.42985863","52","52","3","5","22"
"POINT (-122.41911336626845 37.73522800285717)","847","Resident","5744030","259 CRESCENT AV","1","CONSTRUCTION","2020-02-07T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-001232PRJ","New 1 bedroom ADU (391 square feet) at first floor of (e) building. At front of building, in-kind replacement of (e) entry stairs. No other work at front facade. At rear yard, new guardrail and steps to (e) deck, excavate for (n) patio so that unit can m","ADU PER ORDINANCE 162-16 ON 1ST FL WITH A BEDROOM, A FULL BATH, A LIVING ROOM, A DINING ROOM AND KIT","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO",,"WONG JANIE Y",,,"0","1","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X",,"Bernal Heights","37.7352280029","-122.419113366","61","61","9","2","2"
"POINT (-122.48425163655709 37.77647433417609)","910","Resident","1567039","698 25TH AV","0","BP Filed","2018-06-20T00:00:00.000","3",,"0","1","1","0","0",,,,"2018-009405PRJ","EXISTING GROUND FL UNIT LEGALIZATION. NO PROPOSED CHANGES. ORDINANCE 43-14","EXISTING GROUND FL UNIT LEGALIZATION. NO PROPOSED CHANGES. 
ORDINANCE 43-14","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,"4153230729",,"1","0","2021","Q3","2021_Q3",,"0","1 - Richmond","1","Outer Richmond","Outer Richmond",,"RH-2","40-X","Richmond Corridors PDA",,"37.7764743342","-122.484251637","8","8","8","4","29"
"POINT (-122.44839058974294 37.78609729089388)","334","Resident","1032003","3333 CALIFORNIA ST","0","PL FILED","2016-10-07T00:00:00.000","744",,"0","744","744","186","186",,,,"2015-014028PRJ","The proposed Project would redevelop the subject property with a mix of residential, retail, child care, open space, and parking uses. The existing 14,000 gross-square-foot (gsf) annex building, surface parking lots and ramp structures would be demolishe",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","NFOSTER","Prado Group, Inc.",,"4153950880",,"0","0","2021","Q3","2021_Q3",,"0","1 - Richmond","2","Presidio Heights","Presidio Heights",,"RM-1","80-X","Central City Neighborhoods PDA",,"37.7860972909","-122.44839059","11","11","8","6","31"
"POINT (-122.4607935437765 37.71634210527106)","250","Resident","7069030","247 MONTANA ST","0","BP FILED","2015-11-06T00:00:00.000","2",,"0","1","1","0","0",,,,"2015-018560PRJ","LEGALIZE SECOND UNIT AS PER SF ORDINANCE","LEGALIZE SECOND UNIT AS PER SF ORDINANCE 43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","GPANTOJA",,"HERRERA MERCEDES S",,,"1","0","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7163421053","-122.460793544","81","81","10","1","24"
"POINT (-122.41233987262547 37.744427062721755)","1900","Resident","5543009A","1651 TREAT AV","0","BP Filed","2020-08-10T00:00:00.000","1",,"0","1","1","0","0",,,,,,"NEW DETACHED DWELLING UNIT ON THROUGH LOT. (EXISTING UNIT STRUCTURE TO REMAIN).
NEW SINGLE FAMILY, 3","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights",,"RH-2","40-X",,"Bernal Heights","37.7444270627","-122.412339873","83","83","9","2","2"
"POINT (-122.3959177984446 37.74671343160771)","894","Vacant","5231004","1995 EVANS AV","1","CONSTRUCTION","2020-02-27T00:00:00.000","0",,"0","0","0","0","0",,,,"2017-016617PRJ","ERECT A THREE STORY TYPE II-A FULL SPRINKLER OFFICE/COMMERCIAL BUILDING;.
DEMOLISH 1-STORY STORAGE","ERECT A THREE STORY TYPE II-A FULL SPRINKLER OFFICD/COMMERCIAL BUILDING.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","RSUCRE",,"SFCC",,,"0","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","PDR-2","80-E","Bayshore/Central Waterfront/Islais Creek PPA","Industrial Protection Zone","37.7467134316","-122.395917798","85","85","2","9","1"
"POINT (-122.40835522459622 37.78980172857444)","1841","Vacant","0285009","540 POWELL ST","0","BP Filed","2020-08-21T00:00:00.000","0",,"0","0","0","0","0",,,,"2019-012970PRJ","Academy of Art University","CHANGE THE USE OF ALL PORTIONS OF 540 POWELL NOT CURRENTLY ENTITLED FOR POST-SECONDARY EDUCATIONAL I","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","APERRY","J. Abrams Law, P.C.",,"4159994402",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Downtown/Civic Center","Financial District/South Beach","Downtown","C-3-R","80-130-F","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7898017286","-122.408355225","19","19","6","3","8"
"POINT (-122.48439729867003 37.748067739406395)","1316","Resident","2191014I","2106 27TH AV","1","CONSTRUCTION","2020-10-05T00:00:00.000","2",,"0","1","1","0","0",,,,"2019-005411PRJ","Dwelling unit legalization on 1st floor of existing 2-story single-family residence per Ord. 43-14 (BP# 201904117791). No expansion proposed. Project includes garage door infill and replacement with 2 aluminum clad wood windows and matching siding on fro","ADD UNIT @ 1ST FL PER ORDINCANCE 162-17, KITCHEN, LIVING ROOM AND 1 BEDROOM.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","HKLINE","Hing Wah Construction, Inc.",,"4156406474",,"1","1","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X",,,"37.7480677394","-122.484397299","40","40","10","7","35"
"POINT (-122.41979511536958 37.763536045869145)","519","Retail/Ent","3569016A","2098 MISSION ST","0","BP FILED","2016-10-07T00:00:00.000","0",,"0","0","0","0","0",,,,"2016-013554PRJ","CON ERT (E) INSURANCE OFFICE TO NEW FULL SERVICE RESTAURANT. MECHANICAL UNDER SEPARATE PERMIT.","CON ERT (E) INSURANCE OFFICE TO NEW FULL SERVICE RESTAURANT. MECHANICAL UNDER SEPARATE PERMIT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHRISTE",,"WONG ELLEN YEE",,,"0","0","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan; Mission Public Life Plan","NCT-MISSION","80-B","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Mission Street Formula Retail Restaurant Subdistrict; Fringe Financial Services RUD","37.7635360459","-122.419795115","53","53","3","2","20"
"POINT (-122.40758948202597 37.78597174341057)","1851","Vacant","0327013","120 Powell Street","0","PL Filed","2020-08-31T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-007793PRJ","Demolition of existing double glass back door, vesitbule walls and cieling, replacement with a 90 minute
HM door with frame and vision panel with fire rated wall and ceiling. Demolition of an existing abandoned
door and frame to be inflled with fire ra",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","RSALGADO","GBA, Inc.",,"2024412757",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Downtown/Civic Center","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-R","80-130-F","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7859717434","-122.407589482","19","19","6","3","8"
"POINT (-122.43797622499504 37.76646339048554)","1084","Resident","2612077","89 ROOSEVELT WAY","0","PL FILED","2018-07-20T00:00:00.000","4",,"0","1","1","0","0",,,,"2018-007193PRJ","UNIT LEGALIZATION. ORD #43-14. (1) BEDROOM, (1) BATHROOM",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","EGORDON",,"HEMENGER WILLIAM C",,,"1","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market",,"RM-1","40-X","Central City Neighborhoods PDA",,"37.7664633905","-122.437976225","113","113","7","5","5"
"POINT (-122.41210666734737 37.751258686146)","963","Resident","6522019","2888 HARRISON ST","1","BP ISSUED","2019-11-01T00:00:00.000","3",,"0","1","1","0","0",,,,"2018-016756PRJ","Add (n) ADU (unit #3, 1,200 square feet) at first floor of (e) building per ordinance # 162-16. At front facade of building, replace brick exterior finish material with wood siding at ground floor level. Two new single hung windows (aluminum clad wood ma","ADD UNITS PER ORDINANCE NOS. 162-16, ADD AN ACCESSORY DWELLING UNIT.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO",,,"4153681295",,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","9","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RH-2","40-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Calle 24 SUD; Fringe Financial Services RUD","37.7512586861","-122.412106667","53","53","3","2","20"
"POINT (-122.40145899717224 37.79330428862888)","1983","MIPS","0239003","400 CALIFORNIA ST","0","PL Filed","2020-11-24T00:00:00.000","0",,"0","0","0","0","0",,,,"2020-010710PRJ","400 California, LLC, the Project Sponsor, proposes to convert to office use 9,330 square feet on the ground floor of the existing building at 400 California Street (the “Project”), which is located on Assessor’s Block 0239, Lot 003 (the “Property",,"9330.0","0","0","0","0","0","0","0","0","9330","9330","0","0","0","0","0.0","-9330","0","0","0","0","0","0","0","0","CENCHILL","400 California, LLC, c/o Kennedy Wi",,"9499339725",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","3","Financial District","Financial District/South Beach","Downtown Streetscape Plan; Downtown","C-3-O","350-S","Downtown/Van Ness/Northeast Neighborhoods PDA",,"37.7933042886","-122.401458997","108","108","6","3","8"
"POINT (-122.42984187488693 37.76851060768968)","469","Resident","3537100","55 BELCHER ST","1","BP APPROVED","2021-10-07T00:00:00.000","25",,"0","25","25","5","5","On-site BMR Project","Low/Moderate","rental","2016-003994PRJ","Proposed new construction of a 4-story building with 25 residential units ( 4 studio units 6 one-bedroom units, 14 two-bedroom units & a shared open space at roof)

The PPA was submitted on 3/23/16 and the 90 day deadline is 6/21/16.",,"0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","LIAJELLO","SIA Consulting",,"4159220200",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","8","Castro/Upper Market","Castro/Upper Market","Market and Octavia; Market and Octavia Living Alleys","RTO","40-X","Market Octavia PDA",,"37.7685106077","-122.429841875","28","28","7","5","5"
"POINT (-122.38571764519845 37.7288411777624)","235","Resident","4788020A","1351 REVERE AV","0","BP FILED","2015-12-15T00:00:00.000","3",,"0","1","1","0","0",,,,"2016-000316PRJ","REVISE APPLN #201507010461 LEGALIZE (E) KITCHEN ON THE ROUND FL TO LEGALIZE ILLEGAL UNITS PER PLAN. COMPLY W/ NOV #201553041, #201569651, #201553052 PER ORD 43-14.","REVISE APPLN #201507010461 LEGALIZE (E) KITCHEN ON THE ROUND FL TO LEGALIZE ILLEGAL UNITS PER PLAN. COMPLY W/ NOV #201553041, #201569651, #201553052 PER ORD 43-14.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","ESAMONSK",,"WU XIAOQI",,,"1","0","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-2","40-X","Bayview/Southeast Neighborhoods PDA",,"37.7288411778","-122.385717645","86","86","2","9","1"
"POINT (-122.42339645285546 37.76344136813668)","942","Resident","3568039A","3474 17TH ST","1","CONSTRUCTION","2021-06-01T00:00:00.000","11",,"0","4","4","0","0",,,,"2017-011268PRJ","Add 3 new ADUs at ground floor of (e) building per ordinance # 162-16. Remove portion of (e) ground floor to increase area of (e) light court. At front facade of (e) building, enlarge (e) garage door opening to accommodate two new single hung aluminum cl","(4) NEW ADU UNITS TO BE ADDED TO (E) GROUND FLR PER ORDINANCE #162-16","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO","Wing Lee Architects",,"4152976493",,"0","1","2021","Q3","2021_Q3",,"0","8 - Mission","8","Mission","Mission","Mission (EN); Mission District Streetscape Plan","RTO-M","55-X","Eastern Neighborhoods PDA","Mission Alcohol Restrict; Fringe Financial Services RUD","37.7634413681","-122.423396453","37","37","3","5","20"
"POINT (-122.40860528552251 37.80290857189184)","1","Resident","0077004","30 EDITH ST","1","BP ISSUED","2019-05-20T00:00:00.000","3",,"0","2","2","0","0",,,,"2010.0084","To construct a 9 ft. 10 inches wide addition to the east side and a two-story vertical addition to the existing two story single-family dwelling in an RH-3 district.  Revise as a one story vertical addition and a rear addition that extends to rear proper","REMODEL (E) BLDG AND ADD ONE STORY INCLUDING ADD NEW STAIRS & ELEVATOR CONNECTING 1ST TO 3RD FLOOR. PROVIDE LIGHTWELL AT 3RD FLOOR TO MATCH (E) LIGHTWELL AT ADJACENT BLDG. NEW ROOF DECK & DECK AT 3RD FLOOR.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","2021","Q3","2021_Q3",,"0","3 - Northeast","3","North Beach","North Beach",,"RH-3","40-X","Downtown/Van Ness/Northeast Neighborhoods PDA","Telegraph Hill-NB Residential","37.8029085719","-122.408605286","106","106","6","3","23"
"POINT (-122.47798114873548 37.74841868944068)","1180","Resident","2197006B","1145 QUINTARA ST","0","BP Filed","2018-11-21T00:00:00.000","2",,"0","1","1","0","0",,,,"2018-015896PRJ","one ADU at SFD","TO CONVERT THE MEDIA ROOM, 2 BEDROOMS AND 1 BATHROOM ON THE GROUND FLOOR (AS IN APPL 201803264568, P","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DWEISSGL",,,,,"0","1","2021","Q3","2021_Q3",,"0","15 - Outer Sunset","4","Outer Sunset","Sunset/Parkside",,"RH-1","40-X","Sunset Corridors PDA",,"37.7484186894","-122.477981149","40","40","10","7","35"
"POINT (-122.39047016416765 37.7334218989098)","2332","Resident","5326015","1567 PALOU AV","0","BP Filed","2021-06-15T00:00:00.000","2",,"0","1","1","0","0",,,,"2021-005546PRJ",,"ADD STUDIO ADU PER STATE MANDATED PROGRAM. TOTAL ADU AREA IS 262 SF.","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0",,,,,,"0","1","2021","Q3","2021_Q3",,"0","10 - South Bayshore","10","Bayview","Bayview Hunters Point","Bayview Hunters Point","RH-1","40-X","Bayview/Southeast Neighborhoods PDA","3rd St Alcohol Restrict","37.7334218989","-122.390470164","86","86","2","9","1"
"POINT (-122.4180706133334 37.747021449187294)","778","Resident","5501038","113 PRECITA AV","0","BP Filed","2017-11-09T00:00:00.000","3",,"0","1","1","0","0",,,,"2017-015116PRJ","New 1 bedroom ADU at ground floor of (e) 2 unit building per ordinance 162-16. New pedestrian entry stairs leading down to unit in front setback area. At front facade, replace (e) windows with new wood windows to meet departmental standards for window re","TO CONSTRUCT A (N) ONE BEDROOM APARTMENT IN THE BASEMENT OF AN (E) 2 UNIT BUILDGING.THE APARTMENT WI","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","DGANETSO",,,"4155723895",,"0","1","2021","Q3","2021_Q3",,"0","11 - Bernal Heights","9","Bernal Heights","Bernal Heights","Mission District Streetscape Plan","RH-2","40-X","J Church and Mission Corridor PDA","Bernal Heights","37.7470214492","-122.418070613","83","83","9","2","2"
"POINT (-122.41774828661538 37.78261650142994)","556","Mixres","0741002","500 TURK ST","1","CONSTRUCTION","2020-06-12T00:00:00.000","122",,"0","122","122","121","121",,"55% AMI;",,"2016-010340PRJ","Demolition of the existing building and new construction of an eight-story (79-ft tall) mixed-use development for use as a 100-percent affordable housing project with 107 affordable dwelling units, one manager’s unit, ground floor retail, residential c",,"9955.0","2640","0","0","0","0","0","0","0","0","0","0","0","0","0","9955.0","2640","0","0","0","0","0","0","0","0","CALEXAND","Tenderloin Neighborhood Development",,"4153583927",,"0","0","2021","Q3","2021_Q3",,"0","4 - Downtown","6","Downtown/Civic Center","Tenderloin",,"RC-4","80-T","Downtown/Van Ness/Northeast Neighborhoods PDA","North of Market Residential 1; Fringe Financial Services RUD","37.7826165014","-122.417748287","20","20","5","10","36"
"POINT (-122.4488181267392 37.72047504180586)","667","Resident","6973021","165 TARA ST","1","CONSTRUCTION","2020-01-07T00:00:00.000","2",,"0","1","1","0","0",,,,"2017-007517PRJ","Addition of one (1) new ADU approximately 455 sf in area at the ground floor of an existing single family residence. The proposed project will include a new opening for a wood entry door at the front and two enlarged window openings at the rear with (N)","ADD UNIT PER ORDINANCE NO. 162-16 & COMPLY TO NOV#201636153. AT 1ST FLR ADD NEW ACCESSORY DWELLING U","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","MCHANDLE",,"DENG GUANG ZHU & ZONG SHU & ZH",,,"0","1","2021","Q3","2021_Q3",,"0","13 - Ingleside","11","Ocean View","Oceanview/Merced/Ingleside",,"RH-1","40-X","Balboa Park and Southwest Corridors PDA","Oceanview Large Residence","37.7204750418","-122.448818127","81","81","10","1","24"
"POINT (-122.45295908064585 37.76794728466665)","1819","Vacant","1250024","764 STANYAN ST","0","PL Filed","2020-04-14T00:00:00.000","2",,"0","0","0","0","0",,,,"2020-004439PRJ","Conditional Use Authorization to permit a Change of Use  of a ground floor storage area of the residential property with the addresses of 764 and 766 Stanyan Street to a Cannabis Retail Storefront.  

The subject property is located in the Haight Stree",,"1690.0","1690","0","0","0","0","0","0","0","0","0","0","0","0","0","1690.0","1690","0","0","0","0","0","0","0","0","MCHRISTE","FGW Haight, Inc.","Quentin Platt","4156136452",,"0","0","2021","Q3","2021_Q3",,"0","6 - Buena Vista","5","Haight Ashbury","Haight Ashbury","Haight Ashbury Public Realm Plan","NCD-HAIGHT","50-X","Central City Neighborhoods PDA","Fringe Financial Services RUD; Haight Street Alcohol Restricted Use","37.7679472847","-122.452959081","29","29","7","11","3"
