"pwsid","name","county"
"MO3031365","TIMBERLAKE MASTER ASSN INC","MORGAN"
"MO3031366","THE MISSING WELL","BENTON"
"MO3031381","OAK HILL FOREST SUBDIVISION","MILLER"
"MO3031383","CAMDEN COUNTY PWSD # 5 CEDAR HEIGHTS","CAMDEN"
"MO3036018","LOOKOUT POINT SUBD","MILLER"
"MO3036043","MO AMERICAN HICKORY HILLS","MONITEAU"
"MO3036050","KK WATER SUPPLY","CAMDEN"
"MO3036065","SOUTHERN HILLS WATER CO","PETTIS"
"MO3036066","SOUTHWOOD ACRES SUBD","PETTIS"
"MO3036078","FOXHEAD SHORES","CAMDEN"
"MO3036099","LAKEWOOD HEIGHTS SUBD","PETTIS"
"MO3036105","MONSEES LAKE ESTATES","PETTIS"
"MO3036113","MO AMERICAN WHITEBRANCH SUBD","BENTON"
"MO3036121","WINEGARS TEAL BEND SUBD","BENTON"
"MO3036122","WAYNESVILLE HIGH POINT ESTATES","PULASKI"
"MO3036123","BLUE BRANCH IMPROVEMENT ASSN INC","BENTON"
"MO3036127","SYCAMORE VALLEY SUBD","BENTON"
"MO3036131","MO AMERICAN MAPLEWOOD SUBDIVISION","PETTIS"
"MO3036133","POM OSA HEIGHT SUBD","BENTON"
"MO3036151","GLADLO WATER & SEWER INC","PHELPS"
"MO3036153","KUHLE H20","BOONE"
"MO3036155","LAKESIDE ESTATES SUBD","PHELPS"
"MO3036166","KEITHLEY BEACH SUBD","BENTON"
"MO3036175","FAWN VALLEY ESTATES","CAMDEN"
"MO3036179","SOUTHGATE SUBDIVISION","PETTIS"
"MO3036234","HIDDEN HILLS ESTATES","PETTIS"
"MO3036251","WHISPERING HILLS SUBD","CAMDEN"
"MO3036260","COLE TURKEY ACRES","BENTON"
"MO3036354","HAWK ISLAND ESTATES","CAMDEN"
"MO3041171","ZWANZIG MHP","MORGAN"
"MO3041238","HATTON HILLS MHP","CALLAWAY"
"MO3041351","BRADEN PARK VILLAGE","BENTON"
"MO3048033","GREEN HILLS MHP","BOONE"
"MO3048097","DOOLITTLE MHP","MILLER"
"MO3048122","SHADY LANE TRAILER PARK","PHELPS"
"MO3048123","STATELY MANSION MOBILE VILLA","PHELPS"
"MO3048124","TWMP LLC","PHELPS"
"MO3048125","ALTA VISTA MOBILE VILLA","PHELPS"
"MO3048141","SOUTHWAY TERRACE MHP","CAMDEN"
"MO3048155","ELM HILLS UTILITY OPERATING COMPANY INC","PETTIS"
"MO3048243","EAGLE MHP","MILLER"
"MO3048254","CRESTVIEW MHP","PETTIS"
"MO3048277","PALACE LANE ESTATES","MILLER"
"MO3048289","MEADOWLARK ACRES MHP","PETTIS"
"MO3060800","CEDAR KNOLL HOME","PHELPS"
"MO3069001","UNIVERSITY OF MISSOURI COLUMBIA","BOONE"
"MO3069010","MILLER COUNTY CARE CENTER","MILLER"
"MO3069013","GREAT CIRCLE","PHELPS"
"MO3069014","FERNDALE RESIDENTIAL CARE II","PHELPS"
"MO3069089","STONEY RIDGE VILLAGE","PETTIS"
"MO3071205","CEDAR GLEN CONDOMINIUMS","CAMDEN"
"MO3071339","TT SEWER","CAMDEN"
"MO3079500","FORT LEONARD WOOD","PULASKI"
"MO3079510","BROOKVIEW APARTMENTS","MILLER"
"MO3079511","SPRING VALLEY APARTMENTS","CAMDEN"
"MO3079537","OSAGE RIDGE APTS","MILLER"
"MO3190694","EL KAY LAKE VIEW MOTEL","CAMDEN"
"MO3190757","CEDAR GREEN LAND ACQUISITION LLC","CAMDEN"
"MO3190771","5 81 MOTEL & CAMPGROUND","CAMDEN"
"MO3238042","OSAGE BEACH HARBOR SUBD","CAMDEN"
"MO3238097","THE FALLS CONDOMINIUMS","CAMDEN"
"MO3238263","LAKESIDE LANDING","CAMDEN"
"MO3242162","WILDWOOD LOT OWNERS ASSN","CALLAWAY"
"MO3242566","COUNTRY LAKES RV PARK","BENTON"
"MO3252255","THE KNOLLS","CAMDEN"
"MO3252288","STERETT CREEK VILLAGE","BENTON"
"MO3262156","HIDDEN VALLEY MHP","BENTON"
"MO3281045","ETHNOS360 INC","CAMDEN"
"MO3282326","PARK PLACE MASTER ASSN","CAMDEN"
"MO3302314","BEACH CLUB CONDO ASSN","MILLER"
"MO3302411","WINDSOR APARTMENTS","PULASKI"
"MO3302557","CAMDEN COUNTY PWSD # 5 CLEARWATER CONDOS","CAMDEN"
"MO4010002","ADVANCE PWS","STODDARD"
"MO4010003","CALEDONIA PWS","WASHINGTON"
"MO4010011","ALTENBURG PWS","PERRY"
"MO4010012","ALTON PWS","OREGON"
"MO4010017","ANNAPOLIS PWS","IRON"
"MO4010018","ANNISTON PWS","MISSISSIPPI"
"MO4010022","ARBYRD PWS","DUNKLIN"
"MO4010023","ARCADIA PWS","IRON"
"MO4010052","BELL CITY PWS","STODDARD"
"MO4010062","BENTON PWS","SCOTT"
"MO4010066","BERNIE PWS","STODDARD"
"MO4010067","BERTRAND PWS","MISSISSIPPI"
"MO4010072","BIRCH TREE PWS","SHANNON"
"MO4010073","BISMARCK PWS","ST. FRANCOIS"
"MO4010078","BLOOMFIELD PWS","STODDARD"
"MO4010079","BLOOMSDALE PWS","STE. GENEVIEVE"
"MO4010087","BONNE TERRE PWS","ST. FRANCOIS"
"MO4010120","CABOOL PWS","TEXAS"
"MO4010132","CAMPBELL PWS","DUNKLIN"
"MO4010136","CAPE GIRARDEAU PWS","CAPE GIRARDEAU"
"MO4010137","CARDWELL PWS","DUNKLIN"
"MO4010143","CARUTHERSVILLE PWS","PEMISCOT"
"MO4010151","CENTERVILLE PWS","REYNOLDS"
"MO4010154","CHAFFEE PWS","SCOTT"
"MO4010160","CHARLESTON PWS","MISSISSIPPI"
"MO4010170","CLARKTON PWS","DUNKLIN"
"MO4010211","DELTA PWS","CAPE GIRARDEAU"
"MO4010216","DEXTER PWS","STODDARD"
"MO4010221","DONIPHAN PWS","RIPLEY"
"MO4010226","DUDLEY PWS","STODDARD"
"MO4010235","EAST PRAIRIE PWS","MISSISSIPPI"
"MO4010243","ELLINGTON PWS","REYNOLDS"
"MO4010246","ELLSINORE PWS","CARTER"
"MO4010253","EMINENCE PWS","SHANNON"
"MO4010255","ESSEX PWS","STODDARD"
"MO4010270","FARMINGTON PWS","ST. FRANCOIS"
"MO4010278","FISK PWS","BUTLER"
"MO4010279","PARK HILLS PWS","ST. FRANCOIS"
"MO4010290","FREDERICKTOWN","MADISON"
"MO4010293","FROHNA PWS","PERRY"
"MO4010304","GIDEON PWS","NEW MADRID"
"MO4010322","GRANDIN PWS","CARTER"
"MO4010354","HAYTI PWS","PEMISCOT"
"MO4010370","HOLCOMB PWS","DUNKLIN"
"MO4010372","HOLLAND PWS","PEMISCOT"
"MO4010379","HORNERSVILLE PWS","DUNKLIN"
"MO4010382","HOUSTON PWS","TEXAS"
"MO4010402","IRONTON PWS","IRON"
"MO4010404","JACKSON PWS","CAPE GIRARDEAU"
"MO4010417","KENNETT PWS","DUNKLIN"
"MO4010422","BOLLINGER COUNTY PWSD  1","BOLLINGER"
"MO4010434","KOSHKONONG PWS","OREGON"
"MO4010456","LEADWOOD PWS","ST. FRANCOIS"
"MO4010467","LICKING PWS","TEXAS"
"MO4010468","LILBOURN PWS","NEW MADRID"
"MO4010483","MARBLE HILL SOUTH PWS","BOLLINGER"
"MO4010490","MALDEN PWS","DUNKLIN"
"MO4010496","MARBLE HILL NORTH PWS","BOLLINGER"
"MO4010501","MARQUAND PWS","MADISON"
"MO4010504","MARSTON PWS","NEW MADRID"
"MO4010509","MATTHEWS PWS","NEW MADRID"
"MO4010527","MILL SPRING PWS","WAYNE"
"MO4010531","MINER PWS","SCOTT"
"MO4010543","MOREHOUSE PWS","NEW MADRID"
"MO4010551","MOUNTAIN VIEW PWS","HOWELL"
"MO4010557","NAYLOR PWS","RIPLEY"
"MO4010570","NEW MADRID PWS","NEW MADRID"
"MO4010604","ORAN PWS","SCOTT"
"MO4010626","PARMA PWS","NEW MADRID"
"MO4010636","PERRYVILLE PWS","PERRY"
"MO4010640","PIEDMONT PWS","WAYNE"
"MO4010643","PILOT KNOB PWS","IRON"
"MO4010656","POPLAR BLUFF PWS","BUTLER"
"MO4010658","PORTAGEVILLE PWS","NEW MADRID"
"MO4010668","PUXICO PWS","STODDARD"
"MO4010670","QULIN PWS","BUTLER"
"MO4010674","RAYMONDVILLE PWS","TEXAS"
"MO4010689","RISCO PWS","NEW MADRID"
"MO4010701","GRAYHAWK WATER","STE. GENEVIEVE"
"MO4010710","STE GENEVIEVE PWS","STE. GENEVIEVE"
"MO4010718","ST MARY PWS","STE. GENEVIEVE"
"MO4010721","SALEM PWS","DENT"
"MO4010726","SCOTT CITY PWS","SCOTT"
"MO4010729","SEDGEWICKVILLE PWS","BOLLINGER"
"MO4010732","SENATH PWS","DUNKLIN"
"MO4010743","SIKESTON PWS","SCOTT"
"MO4010758","STEELE PWS","PEMISCOT"
"MO4010777","SUMMERSVILLE PWS","TEXAS"
"MO4010788","THAYER PWS","OREGON"
"MO4010811","VAN BUREN PWS","CARTER"
"MO4010814","VANDUSER PWS","SCOTT"
"MO4010821","VIBURNUM PWS","IRON"
"MO4010830","WARDELL PWS","PEMISCOT"
"MO4010853","WEST PLAINS PWS","HOWELL"
"MO4010861","WILLIAMSVILLE PWS","WAYNE"
"MO4010862","WILLOW SPRINGS PWS","HOWELL"
"MO4010867","WINONA PWS","SHANNON"
"MO4010876","WYATT PWS","MISSISSIPPI"
"MO4010883","BUNKER PWS","DENT"
"MO4010924","KELSO PWS","SCOTT"
"MO4010945","MORLEY PWS","SCOTT"
"MO4010959","HAYTI HEIGHTS PWS","PEMISCOT"
"MO4010971","HAYWOOD CITY PWS","SCOTT"
"MO4010993","NEELYVILLE PWS","BUTLER"
"MO4011123","MINERAL POINT PWS","WASHINGTON"
"MO4011158","WHITEWATER ALLENVILLE PWS","CAPE GIRARDEAU"
"MO4011179","BLODGETT PWS","SCOTT"
"MO4011441","DESLOGE PWS","ST. FRANCOIS"
"MO4011491","VILLAGE OF WEST SULLIVAN PWS","CRAWFORD"
"MO4020601","PILOT KNOB RURAL WD 1 N & S","IRON"
"MO4021083","SCOTT COUNTY PWSD 1","SCOTT"
"MO4021151","SCOTT COUNTY PWSD 2","SCOTT"
"MO4021164","HOWELL COUNTY PWSD 3","HOWELL"
"MO4021178","MISSISSIPPI COUNTY PWSD 1","MISSISSIPPI"
"MO4021260","SCOTT COUNTY PWSD 3","SCOTT"
"MO4021310","WAYNE COUNTY PWSD 2","WAYNE"
"MO4021311","WAYNE & BUTLER COUNTY PWSD 4","WAYNE"
"MO4021370","BUTLER COUNTY PWSD 104","BUTLER"
"MO4021376","HOWELL OREGON 2 WEST","HOWELL"
"MO4021384","WAYNE COUNTY PWSD 3","WAYNE"
"MO4021447","WASHINGTON COUNTY PWSD 2","WASHINGTON"
"MO4021451","PILOT KNOB RURAL WD 1  DOE RUN AREA","ST. FRANCOIS"
"MO4021532","CAPE GIRARDEAU COUNTY PWSD 5","CAPE GIRARDEAU"
"MO4021566","SCOTT COUNTY PWSD 4","SCOTT"
"MO4021592","STODDARD COUNTY PWSD 7","STODDARD"
"MO4021610","NEW MADRID COUNTY PWSD # 6","NEW MADRID"
"MO4024070","BUTLER COUNTY PWSD 1","BUTLER"
"MO4024071","BUTLER COUNTY PWSD 2","BUTLER"
"MO4024072","BUTLER COUNTY PWSD 3","BUTLER"
"MO4024096","CAPE PERRY COUNTY PWSD 1 SOUTH","CAPE GIRARDEAU"
"MO4024097","CAPE GIRARDEAU COUNTY PWSD 2","CAPE GIRARDEAU"
"MO4024100","CAPE GIRARDEAU COUNTY PWSD 4","CAPE GIRARDEAU"
"MO4024108","CARTER COUNTY PWSD 1","CARTER"
"MO4024109","CARTER COUNTY PWSD 2","CARTER"
"MO4024196","DENT COUNTY PWSD 1","DENT"
"MO4024206","DUNKLIN COUNTY PWSD 1","DUNKLIN"
"MO4024207","DUNKLIN COUNTY PWSD 2","DUNKLIN"
"MO4024208","DUNKLIN COUNTY PWSD 3 NORTH","DUNKLIN"
"MO4024209","DUNKLIN COUNTY PWSD 3 SOUTH","DUNKLIN"
"MO4024264","HOWELL COUNTY PWSD 1","HOWELL"
"MO4024266","HOWELL OREGON COUNTY PWSD 2  SOUTH","HOWELL"
"MO4024267","HOWELL OREGON COUNTY PWSD 2  NORTH","HOWELL"
"MO4024368","MADISON COUNTY PWSD 1 NORTH AND SOUTH","MADISON"
"MO4024415","NEW MADRID COUNTY PWSD 1","NEW MADRID"
"MO4024416","NEW MADRID COUNTY PWSD 2","NEW MADRID"
"MO4024418","NEW MADRID COUNTY PWSD 4","NEW MADRID"
"MO4024419","NEW MADRID COUNTY PWSD 5","NEW MADRID"
"MO4024432","OREGON COUNTY PWSD 1","OREGON"
"MO4024433","OREGON COUNTY PWSD 2","OREGON"
"MO4024448","PEMISCOT COUNTY CON PWSD 1","PEMISCOT"
"MO4024455","PERRY COUNTY PWSD 1","PERRY"
"MO4024456","PERRY COUNTY PWSD 2","PERRY"
"MO4024516","REYNOLDS COUNTY PWSD 1","REYNOLDS"
"MO4024521","RIPLEY COUNTY PWSD 1 EAST","RIPLEY"
"MO4024522","RIPLEY COUNTY PWSD 1 WEST","RIPLEY"
"MO4024523","RIPLEY COUNTY PWSD 2","RIPLEY"
"MO4024538","ST FRANCOIS COUNTY PWSD 1","ST. FRANCOIS"
"MO4024539","ST FRANCOIS COUNTY PWSD 2","ST. FRANCOIS"
"MO4024543","STE GENEVIEVE COUNTY PWSD 1 SC","STE. GENEVIEVE"
"MO4024544","STE GENEVIEVE COUNTY PWSD 1  NORTH","STE. GENEVIEVE"
"MO4024581","STODDARD COUNTY PWSD 1","STODDARD"
"MO4024582","STODDARD COUNTY PWSD 2","STODDARD"
"MO4024583","STODDARD COUNTY PWSD 3","STODDARD"
"MO4024584","STODDARD COUNTY PWSD 4","STODDARD"
"MO4024585","STODDARD COUNTY PWSD 5","STODDARD"
"MO4024586","STODDARD COUNTY PWSD 6","STODDARD"
"MO4024606","TEXAS COUNTY PWSD 1","TEXAS"
"MO4024607","TEXAS COUNTY PWSD 2","TEXAS"
"MO4024608","TEXAS COUNTY PWSD 3","TEXAS"
"MO4024609","TEXAS COUNTY PWSD 4","TEXAS"
"MO4024637","GREENVILLE PWS","WAYNE"
"MO4030223","FARRAR WATER ASSN","PERRY"
"MO4030275","COUNTRY VILLAGE ESTATES SUBDIVISION","CAPE GIRARDEAU"
"MO4030289","UPPER BEND ROAD SUBDIVISION","CAPE GIRARDEAU"
"MO4031196","WINDWOOD ESTATES SUBD","CAPE GIRARDEAU"
"MO4031203","EAGLE ESTATES","ST. FRANCOIS"
"MO4031206","HUNTERS RIDGE SUBD","ST. FRANCOIS"
"MO4031320","CAROLINA OAKS PLANTATION","CAPE GIRARDEAU"
"MO4031334","ROYAL LAKE ESTATES","CAPE GIRARDEAU"
"MO4031414","WAYNESVILLE NORTHERN HEIGHTS EST SUB","PULASKI"
"MO4031453","WESTLAKE MEADOWS SUBDIVISION","CAPE GIRARDEAU"
"MO4031611","NEW HAMBURG SOUTH END","SCOTT"
"MO4031614","NEW HAMBURG CENTRAL","SCOTT"
"MO4031631","RIDGE CREEK WATER COMPANY LLC","PULASKI"
"MO4036026","OAKBRIER ESTATES","BUTLER"
"MO4036038","HILLCREST UTILITY OPERATING COMPANY INC","CAPE GIRARDEAU"
"MO4036040","MISSIONARY ACRES","WAYNE"
"MO4036059","TERRE DU LAC","ST. FRANCOIS"
"MO4036064","COMMUNITY WATER SYSTEM","WAYNE"
"MO4036069","LAKELAND HEIGHTS WATER CO","BUTLER"
"MO4036095","WHISPERING HILLS SUBDIVISION","WAYNE"
"MO4036132","PORT PERRY SERVICE","PERRY"
"MO4036144","NORTH HILLS ESTATES","CAPE GIRARDEAU"
"MO4036146","LAKE FOREST ESTATES","STE. GENEVIEVE"
"MO4036173","BIG RIVER HILLS LLC","ST. FRANCOIS"
"MO4036194","DEER RUN REORGANIZED COMMON SEWER DIST","CARTER"
"MO4036202","LAKE KAH TAN DA ESTATES INC","PERRY"
"MO4036224","RIDGETOP WATERWORKS CORP  SUBDIVISION","WAYNE"
"MO4036226","S K & M WATER AND SEWER COMPANY","PERRY"
"MO4036256","KILLARNEY SHORES SUBD","IRON"
"MO4036306","LOST CREEK WATER COMPANY","WAYNE"
"MO4036307","CORNER WATER COMPANY","WAYNE"
"MO4036308","PINE TRAILS WATER CO","WAYNE"
"MO4036309","JOHNS BRANCH WATER CO","WAYNE"
"MO4036311","ANTHONIES MILL RESORT SUBDIVISION","WASHINGTON"
"MO4036318","MO AMERICAN ROGUE CREEK UTILITIES","WASHINGTON"
"MO4041308","WALNUT GROVE MHP","ST. FRANCOIS"
"MO4041636","LEAD M THE OAKS","CRAWFORD"
"MO4043109","ROUTE 66 HOMES","CRAWFORD"
"MO4048083","PARKWOOD ESTATES LLC","CAPE GIRARDEAU"
"MO4048167","COUNTRY AIRE MHP","TEXAS"
"MO4048181","CAMELOT ESTATES MHP","BUTLER"
"MO4048184","CLETS TRAILER PARK","BUTLER"
"MO4048241","HENRYS MHP","HOWELL"
"MO4061392","DIANAS BOARDING HOME 2","BOLLINGER"
"MO4061410","BONNE TERRE PRISON","ST. FRANCOIS"
"MO4061660","CLUBB VILLA SENIOR LIVING","ST FRANCOIS"
"MO4069016","ST MARYS SEMINARY","PERRY"
"MO4069038","W E SEARS YOUTH CENTER","BUTLER"
"MO4069040","BELLEVIEW VALLEY NURSING HOME","IRON"
"MO4069041","FARMINGTON CORRECTIONAL CENTER","ST. FRANCOIS"
"MO4069053","USACE MINGO JOB CORPS CCC","STODDARD"
"MO4069065","FARMINGTON MANOR","ST. FRANCOIS"
"MO4069075","BAPTIST HOME","IRON"
"MO4071423","NEW HOPE RESIDENTIAL CARE INC","ST FRANCOIS"
"MO4071640","THE LEGACY RANCH","WASHINGTON"
"MO4071647","ENCLAVE APTS & AFFORDABLE MINI STORAGE","CAPE GIRARDEAU"
"MO4079503","MID AMERICA TEEN CHALLENGE","CAPE GIRARDEAU"
"MO4202639","HIDDEN VALLEY FISHING CLUB","CAPE GIRARDEAU"
"MO4256181","LAKE SEVEN FALLS ASSN INC","STE. GENEVIEVE"
"MO5010004","ALBA PWS","JASPER"
"MO5010016","ANDERSON PWS","MCDONALD"
"MO5010020","APPLETON CITY PWS","ST. CLAIR"
"MO5010025","ARCOLA PWS","DADE"
"MO5010027","ARROW POINT VILLAGE PWS","BARRY"
"MO5010031","ASBURY PWS","JASPER"
"MO5010032","ASH GROVE PWS","GREENE"
"MO5010038","AURORA VERONA","LAWRENCE"
"MO5010040","AVA PWS","DOUGLAS"
"MO5010071","BILLINGS PWS","CHRISTIAN"
"MO5010085","BOLIVAR PWS","POLK"
"MO5010096","BRANSON PWS","TANEY"
"MO5010104","BRONAUGH PWS","VERNON"
"MO5010114","BUFFALO PWS","DALLAS"
"MO5010119","BUTTERFIELD PWS","BARRY"
"MO5010138","CARL JUNCTION PWS","JASPER"
"MO5010141","CARTERVILLE PWS","JASPER"
"MO5010142","CARTHAGE PWS","JASPER"
"MO5010144","CASSVILLE PWS","BARRY"
"MO5010158","BRANSON WEST PWS","STONE"
"MO5010175","CLEVER PWS","CHRISTIAN"
"MO5010185","CONWAY PWS","LACLEDE"
"MO5010192","CRANE PWS","STONE"
"MO5010197","CROSS TIMBERS PWS","HICKORY"
"MO5010202","DADEVILLE PWS","DADE"
"MO5010217","DIAMOND PWS","NEWTON"
"MO5010218","DIGGINS PWS","WEBSTER"
"MO5010227","DUENWEG PWS","JASPER"
"MO5010241","EL DORADO SPRINGS PWS","CEDAR"
"MO5010259","EVERTON PWS","DADE"
"MO5010262","EXETER PWS","BARRY"
"MO5010264","FAIR PLAY PWS","POLK"
"MO5010267","FAIRVIEW PWS","NEWTON"
"MO5010283","FORDLAND PWS","WEBSTER"
"MO5010285","FORSYTH PWS","TANEY"
"MO5010297","GAINESVILLE PWS","OZARK"
"MO5010298","GALENA PWS","STONE"
"MO5010313","GOLDEN CITY PWS","BARTON"
"MO5010315","GOODMAN PWS","MCDONALD"
"MO5010321","GRANBY PWS","NEWTON"
"MO5010331","GREENFIELD PWS","DADE"
"MO5010339","HALFWAY PWS","POLK"
"MO5010341","HALLTOWN PWS","LAWRENCE"
"MO5010351","HARTVILLE PWS","WRIGHT"
"MO5010361","HERMITAGE PWS","HICKORY"
"MO5010374","HOLLISTER PWS","TANEY"
"MO5010387","HUMANSVILLE PWS","POLK"
"MO5010408","JASPER PWS","JASPER"
"MO5010413","MO AMERICAN JOPLIN","JASPER"
"MO5010423","HURLEY PWS","STONE"
"MO5010446","LAMAR PWS","BARTON"
"MO5010449","LANAGAN PWS","MCDONALD"
"MO5010458","LEBANON PWS","LACLEDE"
"MO5010465","LIBERAL PWS","BARTON"
"MO5010475","LOCKWOOD PWS","DADE"
"MO5010480","LOWRY CITY PWS","ST. CLAIR"
"MO5010493","MANSFIELD PWS","WRIGHT"
"MO5010499","MARIONVILLE","LAWRENCE"
"MO5010503","MARSHFIELD PWS","WEBSTER"
"MO5010525","MILLER PWS","LAWRENCE"
"MO5010530","MINDENMINES PWS","BARTON"
"MO5010537","MONETT PWS","BARRY"
"MO5010545","MORRISVILLE PWS","POLK"
"MO5010550","MOUNTAIN GROVE PWS","WRIGHT"
"MO5010553","MOUNT VERNON PWS","LAWRENCE"
"MO5010560","NEOSHO PWS","NEWTON"
"MO5010562","NEVADA PWS","VERNON"
"MO5010575","NIANGUA PWS","WEBSTER"
"MO5010576","NIXA PWS","CHRISTIAN"
"MO5010577","LIBERTY WATER NOEL","MCDONALD"
"MO5010585","NORWOOD PWS","WRIGHT"
"MO5010606","ORONOGO PWS","JASPER"
"MO5010612","OSCEOLA PWS","ST. CLAIR"
"MO5010619","OZARK PWS","CHRISTIAN"
"MO5010641","PIERCE CITY PWS","LAWRENCE"
"MO5010645","PINEVILLE PWS","MCDONALD"
"MO5010650","PLEASANT HOPE PWS","POLK"
"MO5010665","PURCELL PWS","JASPER"
"MO5010667","PURDY PWS","BARRY"
"MO5010678","REDINGS MILL PWS","NEWTON"
"MO5010679","REEDS SPRING PWS","STONE"
"MO5010681","REPUBLIC PWS","GREENE"
"MO5010697","ROCKAWAY BEACH PWS","TANEY"
"MO5010699","ROGERSVILLE PWS","WEBSTER"
"MO5010723","SARCOXIE PWS","JASPER"
"MO5010725","SCHELL CITY PWS","VERNON"
"MO5010730","SELIGMAN PWS","BARRY"
"MO5010733","SENECA PWS","NEWTON"
"MO5010734","SEYMOUR PWS","WEBSTER"
"MO5010738","SHELDON PWS","VERNON"
"MO5010749","SOUTH GREENFIELD PWS","DADE"
"MO5010751","SOUTHWEST CITY PWS","MCDONALD"
"MO5010752","SPARTA PWS","CHRISTIAN"
"MO5010754","SPRINGFIELD PWS","GREENE"
"MO5010760","STELLA PWS","NEWTON"
"MO5010763","STOCKTON PWS","CEDAR"
"MO5010765","STOTTS CITY PWS","LAWRENCE"
"MO5010768","STRAFFORD PWS","GREENE"
"MO5010807","URBANA PWS","DALLAS"
"MO5010828","WALKER PWS","VERNON"
"MO5010829","WALNUT GROVE PWS","GREENE"
"MO5010837","WASHBURN PWS","BARRY"
"MO5010843","WEAUBLEAU PWS","HICKORY"
"MO5010844","WEBB CITY PWS","JASPER"
"MO5010855","WHEATLAND PWS","HICKORY"
"MO5010856","WHEATON PWS","BARRY"
"MO5010860","WILLARD PWS","GREENE"
"MO5010884","COLLINS PWS","ST. CLAIR"
"MO5010903","FLEMINGTON PWS","POLK"
"MO5010941","FREISTATT PWS","LAWRENCE"
"MO5010967","VILLAGE OF UMBER VIEW HEIGHTS PWS","CEDAR"
"MO5010968","CHAIN O LAKES VILLAGE PWS","BARRY"
"MO5010999","EMERALD BEACH VILLAGE OF PWS","BARRY"
"MO5011066","BAKERSFIELD PWS","OZARK"
"MO5011068","LOUISBURG","DALLAS"
"MO5021113","MC DONALD COUNTY PWSD 2","MCDONALD"
"MO5021116","SOUTHWEST RURAL WATER DISTRICT 1","BARRY"
"MO5021168","MC DONALD COUNTY PWSD 3","MCDONALD"
"MO5021252","JASPER COUNTY PWSD 3","JASPER"
"MO5021292","PWSD 2 OF HICKORY CO","HICKORY"
"MO5021421","PWSD 2 OF STONE COUNTY 265","STONE"
"MO5021438","CAMDEN COUNTY PWSD 3","CAMDEN"
"MO5024023","BARTON DADE CEDAR JASP COUNTYCONS PWSD 1","BARTON"
"MO5024120","CEDAR COUNTY PWSD 1","CEDAR"
"MO5024133","CHRISTIAN COUNTY PWSD 1","CHRISTIAN"
"MO5024134","HIGHLANDVILLE PWS","CHRISTIAN"
"MO5024228","GREENE COUNTY PWSD 1","GREENE"
"MO5024230","GREENE COUNTY PWSD 5","GREENE"
"MO5024231","GREENE COUNTY PWSD 6","GREENE"
"MO5024250","VILLAGE OF PRESTON WATER DEPT","HICKORY"
"MO5024286","JASPER COUNTY PWSD 1","JASPER"
"MO5024287","JASPER COUNTY PWSD 2","JASPER"
"MO5024317","LACLEDE COUNTY PWSD 1","LACLEDE"
"MO5024318","LACLEDE COUNTY PWSD 2","LACLEDE"
"MO5024319","LACLEDE COUNTY PWSD 3","LACLEDE"
"MO5024359","MC DONALD COUNTY PWSD 1","MCDONALD"
"MO5024423","NEWTON CO PWSD 1","NEWTON"
"MO5024444","OZARK COUNTY PWSD 1","OZARK"
"MO5024590","STONE COUNTY PWSD 1","STONE"
"MO5024591","MO ARK WATER CO","STONE"
"MO5024599","TANEY COUNTY PWSD 1","TANEY"
"MO5024600","TANEY COUNTY PWSD 2","TANEY"
"MO5024601","MO AMERICAN TRI STATE","TANEY"
"MO5024602","TANEY COUNTY PWSD 3","TANEY"
"MO5024617","VERNON COUNTY PWSD 2","VERNON"
"MO5024618","VERNON COUNTY CONS PWSD 1","VERNON"
"MO5024622","VERNON COUNTY PWSD 7","VERNON"
"MO5024650","WRIGHT COUNTY PWSD 1","WRIGHT"
"MO5029099","TANEY COUNTY PWSD 2 CEDAR MEADOWS","TANEY"
"MO5030015","EAGLE WOODS SUBDIVISION","CAMDEN"
"MO5030019","PLANTATION ESTATES","POLK"
"MO5030088","TWIN ISLAND HGTS HOME OWNERS ASSN","STONE"
"MO5030178","LAKE COUNTRY VILLAGE POA","STONE"
"MO5030183","QUAIL COVE SUBDIVISION","STONE"
"MO5030209","SUNDOWN WATER SYSTEM INC","OZARK"
"MO5030380","PATTERSON DUCK CLUB POA","STONE"
"MO5030442","TABLE ROCK HEIGHTS HOME OWNERS ASSN","TANEY"
"MO5030690","HIGHLANDS SEWER & WATER ASSN INC","TANEY"
"MO5030770","PIONEER POINT SUBD","STONE"
"MO5030781","ROCKRIDGE ESTATES SUBD","GREENE"
"MO5030870","COUNTRY TIME ESTATES","STONE"
"MO5030915","MEADOW RIDGE SUBDIVISION","TANEY"
"MO5030930","RED CEDAR PT HOMEOWNERS ASSN INC","STONE"
"MO5031070","OVERLOOK SUBDIVISION","STONE"
"MO5031084","ROARING RIVER HOMEOWNERS ASSN INC","BARRY"
"MO5031086","MO AMERICAN STONEBRIDGE VILLAGE","STONE"
"MO5031088","ELMO SUBDIVISION 1 & 2 & 3","BARRY"
"MO5031093","MO AMERICAN SPOKANE HIGHLANDS","CHRISTIAN"
"MO5031097","CEDAR COVE PARK SUBD","STONE"
"MO5031102","OCWC WILDERNESS PINEWOOD","TANEY"
"MO5031103","KINGDOM HEIGHTS","STONE"
"MO5031115","GREENE HILLS WATER ASSN","GREENE"
"MO5031126","MEADOWOOD ESTATES SUBD","TANEY"
"MO5031128","BLUE WATER VILLAGE SUBDIVISION","STONE"
"MO5031136","CATAMOUNT RIDGE PROPERTY OWNERS ASSOC","STONE"
"MO5031141","WILDFLOWER HOA","STONE"
