"hydrant_id","address_key","municipality","location_description","street_name","suffix","city","plan_sheet","location"
"P1736","73294","PR","E SIDE; 3'8"""" S OF S LINE OF MORRISON ST","ASTRAL","AV","PROVIDENCE","V47","(41.84219900905, -71.390321577)"
"P0775","73375","PR","N SIDE; ON E CORNER OF WAITE ST","FAIR","ST","PROVIDENCE","Q49","(41.85205225274, -71.4413823161)"
"P0651","72054","PR","S SIDE; 38' E OF RANGE OF E LINE OF WICKHAM ST","BROAD","ST","PROVIDENCE","S42","(41.81596679093, -71.4199206688)"
"P0850","72068","PR","W SIDE; 13.5' N OF PORTLAND ST","FRIENDSHIP","ST","PROVIDENCE","S41","(41.81270926531, -71.418386653)"
"P2657","72853","PR","NW CORNER OF YORKSHIRE ST","LONGMONT","ST","PROVIDENCE","S48","(41.8458272474, -71.4226000488)"
"P1527","73718","PR","S SIDE; 366' E OF E LINE OF NIANTIC AVE","DUPONT","DR","PROVIDENCE","Q38","(41.79632754912, -71.437615096)"
"P0179","72169","PR","N SIDE; 129'4"""" E OF MESSENGER ST","ATWELLS","AV","PROVIDENCE","R44","(41.82353175262, -71.4249661384)"
"P0053","72831","PR","S SIDE; 17' W OF W LINE OF FOUNTAIN ST","MATHEWSON","ST","PROVIDENCE","S-44","(41.8237116544, -71.41595434)"
"P1990","73139","PR","N SIDE; 123' W OF TOP ST","ELEVENTH","ST","PROVIDENCE","U50","(41.85490191824, -71.3960274922)"
"P2673","72408","PR","N SIDE; 258.5' W OF NIAGARA ST","MITCHELL","ST","PROVIDENCE","S39","(41.80087694431, -71.4211220201)"
"P1606","72142","PR","N SIDE; 160' N OF HOPE ST","GEORGE","ST","PROVIDENCE","U44","(41.82576509744, -71.3979504995)"
"P0315","72647","PR","W SIDE; 212.5' S OF S BLDG LINE OF ADMIRAL ST (IN FRONT OF #130)","FILLMORE","ST","PROVIDENCE","S47","(41.84031054383, -71.4202468091)"
"P0010","72093","PR","N SIDE; AT E CORNER OF TROY ST","MAGNOLIA","ST","PROVIDENCE","Q42","(41.81431215834, -71.4416770706)"
"P1795","72742","PR","N SIDE; 163' W OF W PROP LINE OF WAYLAND AVE","ADELPHI","AV","PROVIDENCE","V45","(41.83102978444, -71.3887830884)"
"PS0069","96489","PR","N SIDE; 267' E OF EDNA ST","HARTFORD","AV","PROVIDENCE","P42","(41.81692274715, -71.4455848973)"
"P2942","73142","PR","E SIDE; 204' S OF EATON ST","JASTRAM","ST","PROVIDENCE","P47","(41.84285755604, -71.4433161684)"
"P2040","72612","PR","N SIDE; 310' W OF BUCKLIN ST","DABOLL","ST","PROVIDENCE","R40","(41.804113074825, -71.4289209472)"
"P1992","72517","PR","NE CORNER OF SEVENTH ST","HIGHLAND","AV","PROVIDENCE","U49","(41.85302630234, -71.3988951344)"
"P2105","72377","PR","S SIDE; 320' E OF ELMWOOD AVE","CONGRESS","AV","PROVIDENCE","R39","(41.79881778891, -71.4250234734)"
"P2224","72136","PR","W SIDE; 250' N OF RANGE OF S CURB LINE OF LESTER ST","DODGE","ST","PROVIDENCE","R42","(41.81415300323, -71.4254198982)"
"P2071","72054","PR","E SIDE; OPP WARRINGTON ST","BROAD","ST","PROVIDENCE","T-38","(41.79666656849, -71.4126012614)"
"P2496","73039","PR","E SIDE; 252' N OF SALTER ST AT HOUSE #749","ACADEMY","AV","PROVIDENCE","P48","(41.84575613484, -71.4453218802)"
"P3202","72065","PR","E SIDE; 115.5' N OF N PROP LINE OF AUTUMN ST","EDDY","ST","PROVIDENCE","T39","(41.80134159276, -71.4061181722)"
"P1143","72614","PR","N SIDE; 303' E OF PLAIN ST","DUDLEY","ST","PROVIDENCE","T41","(41.81044933521, -71.4100601823)"
"P2452","13295","PR","W SIDE; 21' N OF SAWYER ST","ELMWOOD","AV","PROVIDENCE","S35","(41.7788747068, -71.4207582693)"
"P0931","72124","PR","E SIDE; OPP PLANET ST","BENEFIT","ST","PROVIDENCE","T44","(41.82354558546, -71.4045349726)"
"P1767","27923","PR","NE CORNER OF MC NEAL LANE","KENNEDY","PZ","PROVIDENCE","T44","(41.82501509006, -71.410968729)"
"P1174","72436","PR","E SIDE; AT FOREST ST AT HOUSE #347-349","MORRIS","AV","PROVIDENCE","U47","(41.84254522864, -71.3968092083)"
"P1665","73038","PR","E SIDE; 96' S OF TELL ST","KNIGHT","ST","PROVIDENCE","R-43","(41.82188997874, -71.4311010783)"
"P2740","72794","PR","S SIDE; 367' W OF ACORN ST","KINSLEY","AV","PROVIDENCE","R44","(41.82814460972, -71.4299335641)"
"P2904","72691","PR","N SIDE; 38' E OF RANGE OF W LINE OF BRENTON ST","MONTAGUE","ST","PROVIDENCE","U46","(41.8378920521, -71.3989137478)"
"P2988","72890","PR","N SIDE; 308.5' E OF E LINE OF SIMS AVE","HARRIS","AV","PROVIDENCE","R44","(41.82539855832, -71.4319410734)"
"P2568","74734","PR","NE CORNER OF MAGNOLIA ST","JUDITH","ST","PROVIDENCE","P42","(41.81319999277, -71.4458894297)"
"P0539","96489","PR","SW CORNER OF IDA ST","HARTFORD","AV","PROVIDENCE","O43","(41.81833217335, -71.4574593354)"
"P0501","72386","PR","E SIDE; 155' N OF N LINE OF CHALKSTONE AVE","BERLIN","ST","PROVIDENCE","Q45","(41.83278309902, -71.441695429)"
"P2648","32612","PR","N SIDE; 915' E OF CRANSTON ST","LINWOOD","AV","PROVIDENCE","R40","(41.80619253709, -71.4324431651)"
"P0548","67148","PR","W SIDE; 14'5"""" N OF N LINE OF SHELDON ST","HOPE","ST","PROVIDENCE","U43","(41.820300420693, -71.3957283592)"
"P1700","72848","PR","N SIDE; 422' E OF FRIENDSHIP ST","BLACKSTONE","ST","PROVIDENCE","S41","(41.80982756363, -71.4192476401)"
"P1629","72127","PR","S SIDE; 8' E OF E LINE OF DEAN ST","CARPENTER","ST","PROVIDENCE","S43","(41.82061882845, -71.4217670656)"
"PS0101","72890","PR","N SIDE; 795' W OF KINSLEY AVE","HARRIS","AV","PROVIDENCE","X1","(41.82738949766, -71.4220834594)"
"P1180","18367","PR","S SIDE; 210' E OF MANTON ST","HYAT","ST","PROVIDENCE","P43","(41.82183595538, -71.4477662667)"
"P1317","72740","PR","N SIDE; 10' E OF PLAINFIELD ST","MURRAY","ST","PROVIDENCE","N41","(41.809977915, -71.4623709578)"
"P1042","72164","PR","NE CORNER OF ALMY ST","BROADWAY"," ","PROVIDENCE","R43","(41.81906179848, -71.4328680048)"
"P0400","73191","PR","W SIDE; 155' S OF MANTON CT","MANTON","AV","PROVIDENCE","N45","(41.83154161661, -71.4638025644)"
"P2562","57584","PR","NE CORNER OF HAMILTON ST","ADELAIDE","AV","PROVIDENCE","S39","(41.79748426551, -71.4200894227)"
"P2513","72833","PR","S SIDE; 2050' W OF BROAD ST","MILLER","AV","PROVIDENCE","T-37","(41.78833235383, -71.412785824)"
"P0438","75218","PR","NE CORNER OF ELMGROVE AVE","HUMBOLDT","AV","PROVIDENCE","V45","(41.83153767918, -71.3897905214)"
"P2210","73371","PR","SE CORNER OF BARBARA ST","GLENBRIDGE","AV","PROVIDENCE","O43","(41.82078888307, -71.4609399498)"
"P1655","72873","PR","N SIDE; 251' E OF MELROSE ST","LENOX","AV","PROVIDENCE","S38","(41.79651607122, -71.4207317749)"
"P0242","2626","PR","W SIDE; 246' S OF S LINE OF SMITH ST","GASPEE","ST","PROVIDENCE","T45","(41.83075933925, -71.412803676)"
"P0533","18376","PR","E SIDE; 45' S OF S LINE OF HARTFORD AVE","KILLINGLY","ST","PROVIDENCE","N43","(41.81981528023, -71.4687389642)"
"P0726","67148","PR","E SIDE; 7' S OF S LINE OF SAVOY ST","HOPE","ST","PROVIDENCE","U48","(41.8444867634, -71.3971725174)"
"P3103","72051","PR","IN BACK YARD","ACADEMY","AV","PROVIDENCE",,"(41.83986854237, -71.4456103492)"
"P2312","72649","PR","S SIDE; 150' W OF MANTON ST","GESLER","ST","PROVIDENCE","R43","(41.82301237954, -71.4305186148)"
"P1747","72223","PR","E SIDE; OPP KENWOOD ST","MESSER","ST","PROVIDENCE","Q41","(41.80996320002, -71.4342487654)"
"P0611","72480","PR","E SIDE; 30' S OF S LINE OF DENISON ST","CHATHAM","ST","PROVIDENCE","S48","(41.848077040969, -71.4170637621)"
"P2445","74349","PR","N SIDE; 13' E OF E LINE OF SHEFFIELD ST","BASSWOOD","AV","PROVIDENCE","O48","(41.84592472154, -71.4583681139)"
"P0025","72054","PR","SW CORNER OF PEACE ST","BROAD","ST","PROVIDENCE","S-40","(41.80657930284, -71.4201257305)"
"P2574","18376","PR","NE CORNER OF PETTEYS AVE","KILLINGLY","ST","PROVIDENCE","O42","(41.81361654231, -71.4600308035)"
"P2355","63879","PR","N SIDE; OPP NEWCOMB ST","ADMIRAL","ST","PROVIDENCE","R48","(41.84547608242, -71.4262245508)"
"P1850","72714","PR","N SIDE; 200' W OF PLAIN ST","EMMETT","ST","PROVIDENCE","T42","(41.814259878273, -71.413516466)"
"P2764","72530","PR","E SIDE; 11.5' N OF RANGE OF N CURB LINE OF YORKSHIRE ST","HAWKINS","ST","PROVIDENCE","R48","(41.84891223163, -71.4254428004)"
"P1096","63813","PR","E SIDE; 244' S OF RANGE OF E CURB OF WEST RIVER ST","CORLISS","ST","PROVIDENCE","T47","(41.84388641217, -71.4124063797)"
"P2039","72538","PR","W SIDE; 8' N OF N RANGE OF CURB LINE OF TRENTON ST","GOVERNOR","ST","PROVIDENCE","V43","(41.82088341519, -71.3937897355)"
"P2254","73039","PR","SE CORNER OF CHALKSTONE AVE","ACADEMY","AV","PROVIDENCE","P45","(41.83232607235, -71.4444614081)"
"P1865","72147","PR","SE CORNER OF CONSTITUTION ST","LESTER","ST","PROVIDENCE","R41","(41.812830917086, -71.4277270303)"
"P1378","72988","PR","N SIDE; 44' E OF E LINE OF PROPOSED ST NO. 3","CARRINGTON","AV","PROVIDENCE","U46","(41.83660813337, -71.4031972069)"
"P0384","73191","PR","SW SIDE; 78' N OF N LINE OF PELHAM ST","MANTON","AV","PROVIDENCE","P43","(41.82108864778, -71.4480606139)"
"P0114","73065","PR","W SIDE; 331' N OF N LINE OF ADMIRAL ST","HEREFORD","ST","PROVIDENCE","Q48","(41.84856634962, -71.4347312341)"
"P0178","72169","PR","N SIDE; 141' E OF E BLDG LINE OF BRAYTON AVE","ATWELLS","AV","PROVIDENCE","R44","(41.82344074977, -71.4237022113)"
"P2618","74228","PR","E SIDE; 447' N OF PLAINFIELD ST","LOWELL","AV","PROVIDENCE","O42","(41.81394429211, -71.4592623544)"
"P2766","72402","PR","N SIDE; 228' E OF GIFFORD ST","LABAN","ST","PROVIDENCE","P42","(41.8154181761, -71.447868216)"
"P2748","73467","PR","N SIDE; HALFWAY E AND W LINE TO PALACE AVE","GREATON","DR","PROVIDENCE","U50","(41.85592341062, -71.3979038235)"
"P2687","72429","PR","N SIDE; 443' W OF BROAD ST","CORINTH","ST","PROVIDENCE","T38","(41.79413386274, -71.4119827189)"
"P0191","73504","PR","E SIDE; 9'10"""" N OF N LINE OF ATWELLS AVE","DALE","ST","PROVIDENCE","R44","(41.824053612395, -71.4315823639)"
"P1417","73018","PR","NE CORNER OF FOURTH ST","BREWSTER","ST","PROVIDENCE","U49","(41.85014084682, -71.3969692656)"
"P2663","73094","PR","S SIDE; 290' S OF S LINE OF WESTMINISTER ST","CAHIR","ST","PROVIDENCE","S43","(41.81782581252, -71.4192578066)"
"PS0170","97818","PR","S SIDE; 45' E OF E LINE OF EXCHANGE ST","MEMORIAL","BV","PROVIDENCE","T44","(41.82679474028, -71.4117291587)"
"P0550","73546","PR","E SIDE; 27.5' S OF S LINE OF HARIAN RD","ALTON","RD","PROVIDENCE","V47","(41.84034498258, -71.3899675235)"
"P2516","72833","PR","S SIDE; 1000' W OF BROAD ST","MILLER","AV","PROVIDENCE","T37","(41.79029453835, -71.4100128585)"
"P1753","72757","PR","N SIDE; 201' E OF STAMFORD ST","HAMLIN","ST","PROVIDENCE","S35","(41.78027130255, -71.4177318129)"
"P2139","72644","PR","NE CORNER OF LEXINGTON AVE","MELROSE","ST","PROVIDENCE","S39","(41.7982167027, -71.4227228842)"
"P2207","73371","PR","E SIDE; 197' N OF HARTFORD AVE IN FRONT OF #188-200","GLENBRIDGE","AV","PROVIDENCE","O43","(41.81957389354, -71.4612541324)"
"P2302","73136","PR","S SIDE; 314' E OF TOP ST","CHACE","AV","PROVIDENCE","V50","(41.85587168867, -71.3944085837)"
"P0570","72616","PR","E SIDE; 5'6"""" S OF S LINE OF MARIETTA ST","HALL","ST","PROVIDENCE","S49","(41.85271248889, -71.41691809779999)"
"P3003","72230","PR","N SIDE; 184' E OF E LINE OF ELLERY ST","CHAPIN","AV","PROVIDENCE","Q41","(41.81190892311, -71.4373866035)"
"P0704","72134","PR","N SIDE; 255'4"""" E OF E LINE OF TROY ST","DIKE","ST","PROVIDENCE","Q42","(41.81554592037, -71.4405926775)"
"P0716","72996","PR","N SIDE; 9' W OF W LINE OF HOPE ST","HOWELL","ST","PROVIDENCE","U46","(41.83788446476, -71.4006917342)"
"P3097","75423","PR","S SIDE; 350' E OF E LINE OF KILLINGLY ST OR 50' E OF E END OF THORNTON ST","EASEMENT"," ","PROVIDENCE","N42","(41.81744094179, -71.4653634193)"
"P1585","72172","PR","N SIDE; 200' E OF SUMMER ST","CONDUIT","ST","PROVIDENCE","S42","(41.81613517826, -71.4179199763)"
"P0987","73394","PR","E SIDE; 311' NE OF E LINE OF WINDMILL ST","DANBY","ST","PROVIDENCE","S50","(41.85512540179, -71.4174082697)"
"P0261","75069","PR","E SIDE; 160' N OF N LINE OF KILLINGLY ST","DEDHAM","AV","PROVIDENCE","O42","(41.81430285811, -71.4610912092)"
"P2373","72380","PR","N SIDE; 8' W OF W LINE OF MANDY ST","AMHERST","ST","PROVIDENCE","P43","(41.82317452984, -71.4481641969)"
"P1127","8419","PR","N SIDE; 180' W OF PROSPECT ST","BOWEN","ST","PROVIDENCE","T45","(41.830584264257, -71.4063128589)"
"P2659","72771","PR","N SIDE; 223' E OF E LINE OF BROAD ST","MARLBOROUGH","AV","PROVIDENCE","S40","(41.80599159845, -71.4188977795)"
"P2390","73298","PR","E SIDE; 334'3"""" S OF S LINE OF PLEASANT VALLEY PKWY","GROSVENOR","AV","PROVIDENCE","X4","(41.83422555116, -71.4394655676)"
"P2476","72756","PR","E SIDE; 10' N OF SARATOGA ST","GORDON","AV","PROVIDENCE","S40","(41.80489247306, -71.4161855065)"
"P1475","72145","PR","SE CORNER OF BENEFIT ST","JENCKES","ST","PROVIDENCE","T45","(41.83257183326, -71.4095486479)"
"P1892","72177","PR","NE CORNER OF JEWETT ST","HOLDEN","ST","PROVIDENCE","S45","(41.83166709078, -71.4183468352)"
"P2672","72724","PR","N SIDE; 228' E OF BROAD ST","MASSACHUSETTS","AV","PROVIDENCE","U36","(41.78658496827, -71.4010325958)"
"P2370","72392","PR","S SIDE; 235' E OF GOVERNOR ST","EAST TRANSIT","ST","PROVIDENCE","V43","(41.821520126757, -71.3928655725)"
"P0886","53291","PR","S SIDE; 195.3' E OF E CURB LINE OF RIVER ST OPP #199","BRANCH","AV","PROVIDENCE","T48","(41.84651302528, -71.4120473819)"
"P0625","72068","PR","NW SIDE; OPP PRINCE ST","FRIENDSHIP","ST","PROVIDENCE","S42","(41.81551713778, -71.4157094428)"
"P1951","72169","PR","N SIDE; OPP JULIAN ST","ATWELLS","AV","PROVIDENCE","P44","(41.82492329156, -71.4446801617)"
"PS0120","72177","PR","E SIDE; 234' N OF N LINE OF PROMENADE ST","HOLDEN","ST","PROVIDENCE","S45","(41.8291732566, -71.4196273189)"
"P0346","73096","PR","NE SIDE; 82' N OF N LINE OF WESTMINSTER ST","EMPIRE","ST","PROVIDENCE","S-43","(41.82126107983, -71.4154760295)"
"P0684","72343","PR","E SIDE; 160' N OF N LINE ASHTON ST","FLORA","ST","PROVIDENCE","S48","(41.84971180271, -71.4151399715)"
"P0524","72065","PR","SW SIDE; 93' N OF N LINE OF WESTMINSTER ST","EDDY","ST","PROVIDENCE","T43","(41.82334571517, -71.412618441)"
"PS0159","72058","PR","W SIDE; 434' N OF N CURB LINE OF SMITH ST","CANAL","ST","PROVIDENCE","T45","(41.83266530411, -71.4112754894)"
"P1564","8372","PR","SW CORNER OF MANNING ST","BROOK","ST","PROVIDENCE","U44","(41.8264373938, -71.3992329183)"
"P1986","72505","PR","SE CORNER OF PRESIDENT AVE","ARLINGTON","AV","PROVIDENCE","V46","(41.83444127983, -71.3947810796)"
"P1130","72720","PR","N SIDE; 245' E OF E LINE OF NARRAGANSETT BLVD","INDIANA","AV","PROVIDENCE","U37","(41.79067437815, -71.3955151879)"
"P0867","72089","PR","NW CORNER OF NARRAGANSETT BLVD","MONTGOMERY","AV","PROVIDENCE","U36","(41.7861908398, -71.3953763394)"
"P2150","96732","PR","SE CORNER OF LABAN ST","DEWEY","ST","PROVIDENCE","O42","(41.8148102132, -71.4524804478)"
"P1765","72064","PR","NW CORNER OF FRIENDSHIP ST","DYER","ST","PROVIDENCE","T43","(41.82311290708, -71.4084049348)"
"P2671","73276","PR","N SIDE; 490' E OF RANGE OF E BLDG LINE OF EDDY ST","CAROLINA","AV","PROVIDENCE","U37","(41.79080735141, -71.4013384008)"
"P0396","108097","PR","N SIDE; 39' E OF E CURB OF VAN AUSDALE ST","MANTON","AV","PROVIDENCE","N46","(41.83368825215, -71.4660864708)"
"P2500","72168","PR","E SIDE; 11' N OF N LINE OF LEDGE ST","CHARLES","ST","PROVIDENCE","S49","(41.85324617551, -71.4203546842)"
"PS0066","72063","PR","E SIDE; 94' W OF WASHINGTON ST","DORRANCE","ST","PROVIDENCE","X1","(41.824725325689, -71.4132316057)"
"P0240","72621","PR","W SIDE; 112' N OF N LINE OF GRAFTON ST","METCALF","ST","PROVIDENCE","S49","(41.8502982056, -71.4140911665)"
"P0496","96489","PR","SE CORNER OF LOWELL AVE","HARTFORD","AV","PROVIDENCE","O43","(41.81885616633, -71.4609366119)"
"P0236","75067","PR","SW CORNER OF WASHINGTON ROW","EXCHANGE","PL","PROVIDENCE","T44","(41.82590266384, -71.4097258605)"
"P0617","72617","PR","S SIDE; 150' E OF SYCAMORE ST","HUDSON","ST","PROVIDENCE","Q42","(41.81322547554, -71.4339135244)"
"P0189","72169","PR","N SIDE; 14' W OF W LINE OF MCAVOY ST","ATWELLS","AV","PROVIDENCE","R44","(41.82388629137, -71.429935712)"
"P2393","73039","PR","E SIDE; 42' N OF FARM ST","ACADEMY","AV","PROVIDENCE","P46","(41.837492481843, -71.4446344406)"
"P0068","50915","PR","N SIDE; 61' E OF GREENMAN LN","FOUNTAIN","ST","PROVIDENCE","S43","(41.82193216828, -71.4176835718)"
"P1789","72142","PR","N SIDE; 200' W OF THAYER ST AT HOUSE #114","GEORGE","ST","PROVIDENCE","U-44","(41.82551014349, -71.4011925156)"
"P0919","72360","PR","S SIDE; 165' W OF ALMY ST","GROVE","ST","PROVIDENCE","Q43","(41.81947686316, -71.4338339606)"
"P1656","72873","PR","N SIDE; 203' E OF HAMILTON ST","LENOX","AV","PROVIDENCE","S38","(41.79704194994, -71.4190358424)"
"P2365","72054","PR","NE CORNER OF CALLA ST","BROAD","ST","PROVIDENCE","T37","(41.78993631289, -71.4048052378)"
"P2624","95759","PR","N SIDE; 60' SE OF O'NEIL ST","DOUGLAS","AV","PROVIDENCE","Q49","(41.85260748082, -71.4368065608)"
"P0045","73425","PR","W SIDE; 10' SW OF GLASGOW ST","MESSINA","ST","PROVIDENCE","R49","(41.849657991145, -71.4288856737)"
"P0721","67148","PR","E SIDE; 20' S OF S LINE OF MT HOPE AVE","HOPE","ST","PROVIDENCE","U46","(41.84026220588, -71.3992765801)"
"P0281","63879","PR","SW SIDE; 186' NW OF NW LINE OF FILLMORE ST","ADMIRAL","ST","PROVIDENCE","S47","(41.84121030358, -71.4203771449)"
"P1554","72207","PR","N SIDE; 245' E OF PROSPECT ST","KEENE","ST","PROVIDENCE","T45","(41.83206136169, -71.4051068695)"
"P2522","72065","PR","NE CORNER OF BAKER ST","EDDY","ST","PROVIDENCE","U38","(41.792665410468, -71.4037025542)"
"P2074","73015","PR","E SIDE; 785' S OF THURBERS AVE","ALLENS","AV","PROVIDENCE","U-39","(41.79935834396, -71.3996614219)"
"P2681","72165","PR","NE CORNER OF ROWAN ST","CHALKSTONE","AV","PROVIDENCE","P45","(41.83288146302, -71.4472821436)"
"P3088","76119","PR","N SIDE; 1293' W OF W LINE OF SHIPYARD ST","HARBORSIDE","BV","PROVIDENCE","V36","(41.7857018855, -71.3932072277)"
"P0444","73142","PR","E SIDE; 328' S OF S LINE OF WALTON ST","JASTRAM","ST","PROVIDENCE","P48","(41.8458022885, -71.4435543637)"
"P0799","74352","PR","N SIDE; 188' E OF E LINE OF HOOKER ST","ELMCREST","AV","PROVIDENCE",,"(41.84689667042, -71.4568733659)"
"P0900","72124","PR","W SIDE; 10'6"""" N OF N LINE OF CADY ST","BENEFIT","ST","PROVIDENCE","T45","(41.82990320806, -71.4087336641)"
"P0503","73503","PR","S SIDE; SE CORNER OF WEYBOSSET ST","CUSTOM HOUSE","ST","PROVIDENCE","T44","(41.82425552436, -71.4096249694)"
"P2110","75047","PR","S SIDE; 302' E OF PRAIRIE AVE","LOGAN","AV","PROVIDENCE","T39","(41.79717198584, -71.4099958708)"
"P2678","74531","PR","N SIDE; 192' W OF RANGE OF W BLDG LINE OF RIVER AVE","HARVEST","ST","PROVIDENCE","Q45","(41.83072289532, -71.4380866704)"
"P2170","72137","PR","N SIDE; 500' E OF CAMP ST","DOYLE","AV","PROVIDENCE","U46","(41.83884395685, -71.4022572081)"
"P2070","72054","PR","NE CORNER OF EARLY ST","BROAD","ST","PROVIDENCE","T-38","(41.79557196872, -71.41124232)"
"P0951","72079","PR","W SIDE; 23' S OF RANGE OF S CURB LINE OF WEYBOSSET ST","FENNER","ST","PROVIDENCE","S43","(41.81938728169, -71.4171194009)"
"P2470","50856","PR","W SIDE; 146' N OF N LINE OF LORIMER AVE","BLACKSTONE","BV","PROVIDENCE","V49","(41.85308778531, -71.38940573936)"
"P2062","74590","PR","N SIDE; 277' E OF E LINE OF PLAINFIELD ST","MOOREFIELD","ST","PROVIDENCE","N41","(41.80905954209, -71.4617664311)"
"P2967","73202","PR","E SIDE; 341' N OF N LINE OF FORBES ST","ARDMORE","AV","PROVIDENCE","P48","(41.8473965492, -71.4495710636)"
"PS0052","75037","PR","E SIDE; 103' N OF N LINE OF WESTMINSTER ST","JACKSON","WK","PROVIDENCE","X1","(41.82013814486, -71.417145841)"
"P0643","72425","PR","NE CORNER OF O'CONNOR ST","BAKER","ST","PROVIDENCE","T38","(41.79271397035, -71.4056910311)"
"P0048","72794","PR","S SIDE; 342' E OF ACORN ST","KINSLEY","AV","PROVIDENCE","R45","(41.82862602679, -71.4272334212)"
"P0932","72124","PR","SE CORNER OF BENEVOLENT ST","BENEFIT","ST","PROVIDENCE","T44","(41.82431335159, -71.4053194303)"
"P3033","74364","PR","E SIDE; BETWEEN HOUSE #46 & #52","LYNDE","ST","PROVIDENCE","P48","(41.84795682042, -71.4515628725)"
"P2024","72164","PR","N SIDE; OPP BARTON ST","BROADWAY"," ","PROVIDENCE","Q42","(41.81810963351, -71.4369552704)"
"P2369","73124","PR","E SIDE; BETWEEN ADAMS ST AND KNIGHT ST","MARCELLO","ST","PROVIDENCE","R43","(41.82316560364, -71.4316750291)"
"P1494","67148","PR","NW CORNER OF MEETING ST","HOPE","ST","PROVIDENCE","U45","(41.829458151569, -71.3982915043)"
"P2754","63879","PR","N SIDE; OPP GRAPE ST","ADMIRAL","ST","PROVIDENCE","R48","(41.84631949582, -71.4300969384)"
"P1138","72848","PR","N SIDE; 383' W OF PRAIRIE AVE","BLACKSTONE","ST","PROVIDENCE","S41","(41.80953120341, -71.417268263)"
"PS0067","72890","PR","N SIDE; 400.5' W OF KINSLEY AVE","HARRIS","AV","PROVIDENCE","X1","(41.82759525836, -71.4208358074)"
"P1955","75027","PR","N SIDE; 16' S OF S LINE OF TERMINAL RD OR 118' N OF N RANGE OF BLDG LINE; 6' W OF W RANGE OF BLDG LINE","MUNICIPAL WHARF"," ","PROVIDENCE","V38","(41.7959851279, -71.388069027)"
"P0828","72865","PR","N SIDE; 161' W OF VETO ST","ALICANT","ST","PROVIDENCE","R48","(41.84455248686, -71.4296405245)"
"P2196","74951","PR","N SIDE; 173'6"""" E OF RANGE OF E BLDG LINE OF HARLAM ST","MERCY","ST","PROVIDENCE","O41","(41.81042145993, -71.4583026726)"
"P2768","74950","PR","N SIDE; 302' E OF POCASSET AVE","MAGDALENE","ST","PROVIDENCE","O41","(41.80832552261, -71.4545654396)"
"P2238","73089","PR","N SIDE; 9.5' W OF W PROP LINE OF ELMHURST AVE","FAIROAKS","AV","PROVIDENCE","Q47","(41.84064428258, -71.4372052018)"
"P0661","72798","PR","E SIDE; 134' N OF N LINE OF WASHINGTON ST","BATTEY","ST","PROVIDENCE","R43","(41.81837002392, -71.4247134232)"
"P0278","2626","PR","N SIDE; 1061' SW OF S LINE OF SMITH ST","GASPEE","ST","PROVIDENCE","T-45","(41.829208368234, -71.4145799929)"
"P0582","47531","PR","NW SIDE; 10' W OF W LINE OF SIRAVO ST","MC MILLEN","ST","PROVIDENCE","S49","(41.85136250191, -71.4176153864)"
"P2226","72326","PR","E SIDE; 15' S OF S LINE OF KINSLEY AVE","ACORN","ST","PROVIDENCE","R44","(41.82832565913, -71.4284394605)"
"P0589","72669","PR","N SIDE; 10' W OF RIVER AVE","AURORA","ST","PROVIDENCE","Q45","(41.828548436266, -71.4357259744)"
"P0738","67148","PR","E SIDE; ON S LINE OF FOURTH ST","HOPE","ST","PROVIDENCE","V48","(41.849202160355, -71.3948543043)"
"P0436","72514","PR","N SIDE; 12' W OF W LINE OF ELMGROVE AVE","HAZARD","AV","PROVIDENCE","V46","(41.838412486914, -71.392323507)"
"P1876","72882","PR","E SIDE; 49' N OF HANOVER ST","BUCKLIN","ST","PROVIDENCE","R41","(41.80810895959, -71.4278371306)"
"P3215","111510","PR","NE SIDE; N OF FRIENDSHIP ST","EAST FRANKLIN","ST","PROVIDENCE","T42","(41.81712986064, -71.4147374324)"
"P1467","73377","PR","E SIDE; 343' N OF N LINE OF CATHEDRAL AVE","MOUNT PLEASANT","AV","PROVIDENCE","O47","(41.84205892326, -71.4526992344)"
"P0083","21105","PR","E SIDE; 18' N OF WATERMAN ST","BUTLER","AV","PROVIDENCE","W44","(41.82818723526, -71.3854197928)"
"P1920","73760","PR","S SIDE; 20' E OF BENEFIT ST","ARNOLD","ST","PROVIDENCE","U43","(41.820933809761, -71.401222748)"
"P3015","73432","PR","N SIDE; 269' W OF DEXTER ST","HOLLYWOOD","RD","PROVIDENCE","R42","(41.81593423453, -71.4322027965)"
"P1993","72539","PR","NE CORNER OF OPPER ST","GREELEY","ST","PROVIDENCE","S49","(41.85271741496, -71.4225372656)"
"P2440","72748","PR","E SIDE; 23' N OF N LINE OF ALGONQUIN ST","CRESCENT","ST","PROVIDENCE","R38","(41.79278549439, -71.4303730412)"
"P2201","72619","PR","N SIDE; 434'7"""" W OF CAMP ST","LANCASTER","ST","PROVIDENCE","U48","(41.84613666149, -71.4027309299)"
"P2457","72805","PR","N SIDE; 327' E OF BROAD ST","LILLIAN","AV","PROVIDENCE","S39","(41.80193185782, -71.4171547604)"
"P1677","74953","PR","E SIDE; ON RANGE OF N LINE OF ETHAN ST","DANIEL","AV","PROVIDENCE","O41","(41.810117168869, -71.4567478837)"
"PS0045","108097","PR","E SIDE; 37' N OF N LINE OF FLORENCE ST","MANTON","AV","PROVIDENCE","P-43","(41.8204285401, -71.4470999385)"
