"project_id","project_name","project_description","current_phase","current_phase_type","project_details_url","regions","address","latitude","longitude","location"
"3602","(ms1501) Community Rating System Audit","Community Rating System Audit","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2494","(pmflmr) M&O - Fulmer Park","M&O - Fulmer Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3951","(ms1712) Centralized Cash Receipting System","Centralized Cash Receipting System","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4356","(gcbd17) HVAC Equipment Replacement","HVAC Equipment Replacement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3645","(f15003) Willow Place","Willow Place","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2986","(f08007) Lot E-22 Auburn Marketplace","Lot E-22 Auburn Marketplace","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2479","(pmisac) M&O - Isaac Evans Park","M&O - Isaac Evans Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3557","(f14007) North Auburn Logistics (Northcreek)","North Auburn Logistics (Northcreek)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2852","(annx07) Annexation Expenses","Annexation Expenses","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3673","(f15007) Federal Express Parking Lot Expansion","Federal Express Parking Lot Expansion","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3371","(f12007) Auburn High School Modernization","Auburn High School Modernization","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3046","(spevnt) Special Events","Special Events","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3609","(asbd19) SE 320th Street Corridor Improvements Ph","SE 320th Street Corridor Improvements Ph","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2939","(f07019) Lakeland Area 9","Lakeland Area 9","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2501","(pmgrcc) M&O - Lea Hill @ GRCC","M&O - Lea Hill @ GRCC","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2704","(pmlion) M&O - Lion Park","M&O - Lion Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3725","(x15263) Astound Broadband permit # EX15-0263","Astound Broadband permit # EX15-0263","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2928","(f07016) Lakeland Hills Estates","Lakeland Hills Estates","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2408","(conpmt) Construction Permits","Construction Permits","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3457","(f13011) Hazel Heights","Hazel Heights","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3185","(f10006) Willow Lane Apartments","Willow Lane Apartments","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3952","(ms1713) SMART Board","SMART Board","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3701","(ms1508) Economic Development Project Support","Economic Development Project Support","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4241","(cp1928) 2019 Citywide Street Lighting Imp.","2019 Citywide Street Lighting Imp.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3062","(pl0824) PLT08-0024 Brandon Meadows Final Plat","PLT08-0024 Brandon Meadows Final Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2507","(pmvets) M&O - Veteran's Park","M&O - Veteran's Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2826","(f06043) Lakeland Area 8","Lakeland Area 8","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3954","(ms1715) PD 800 MHZ Lea Hill Coverage Expansion","PD 800 MHZ Lea Hill Coverage Expansion","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3560","(ms1405) Human Resources Temporary Help","Human Resources Temporary Help","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2682","(museum) White River Museum","White River Museum","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4242","(f19012) Tsvor 2-Lot Short Plat","Tsvor 2-Lot Short Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2488","(pmirbn) M&O - Interurban Trail","M&O - Interurban Trail","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2756","(f06027) Jovita Hghts - Sewer Directional Bore","Jovita Hghts - Sewer Directional Bore","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2473","(pmgrtr) M&O - Green River Trail","M&O - Green River Trail","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2920","(tnfund) Teen Program","Teen Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2439","(paarec) Parks - Arts & Recreation","Parks - Arts & Recreation","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3648","(gpbd05) Auburndale Park II","Auburndale Park II","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3705","(f15016) M Place SE Sanitary Sewer Extension","M Place SE Sanitary Sewer Extension","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2631","(pmllhp) M&O - Lakeland Hills Park","M&O - Lakeland Hills Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3711","(bnrpmt) Banner Permits","Banner Permits","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3491","(ms1401) Pacific Green v. City of Auburn","Pacific Green v. City of Auburn","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3005","(f08010) Cox & Woodward Short Plat","Cox & Woodward Short Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4421","(cp2117) A Street Loop","A Street Loop","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2569","(f05017) Bain Lane","Bain Lane","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3181","(f10003) King County Green River Homes Renovation","King County Green River Homes Renovation","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3436","(ms1305) Speech Recognition Software","Speech Recognition Software","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3359","(ms1201) ROW Damage Insurance Recovery","ROW Damage Insurance Recovery","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3953","(ms1714) Cyber Securily Management","Cyber Securily Management","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3309","(f11003) Longhurst Residence","Longhurst Residence","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3643","(f15001) Wier Sanitary Sewer Extension","Wier Sanitary Sewer Extension","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4243","(f19013) Copper Gate Apartments","Copper Gate Apartments","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2546","(f05008) North Auburn Center","North Auburn Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3338","(lhwmpg) KC Local Haz Waste Mgmt Program","KC Local Haz Waste Mgmt Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3199","(ms1002) Comcast Franchise Fee Expenditures","Comcast Franchise Fee Expenditures","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3418","(x13062) KCWTD Excavation permit # EX13-0062","KCWTD Excavation permit # EX13-0062","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2541","(f05006) Malik-Pike Plat","Malik-Pike Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2409","(bldpmt) Building Permits","Building Permits","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3631","(cp1508) Dykstra Park Improvement","Dykstra Park Improvement","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3573","(f14013) Family Life Center","Family Life Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2489","(pmwtrt) M&O - White River Trail","M&O - White River Trail","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2632","(pmsuns) M&O - Sunset Park","M&O - Sunset Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2555","(f04012) North Tapps Estates - Pump Stn.","North Tapps Estates - Pump Stn.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4266","(f19018) I Street NE Improvements","I Street NE Improvements","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3744","(f16001) Laser Cutting Northwest","Laser Cutting Northwest","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4305","(cp2015) 2020 Gate Access Upgrade","2020 Gate Access Upgrade","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4357","(gr2005) KC Farners Market CARES Act Funding","KC Farners Market CARES Act Funding","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3945","(c409a0) Auburn Way Corridor (4th St NE to 4th St","Auburn Way Corridor (4th St NE to 4th St","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2466","(pmbskt) M&O - Brannan Skate Park","M&O - Brannan Skate Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3170","(f10001) Peterson Freezer Addition","Peterson Freezer Addition","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2683","(mo-042) M&O - Street Division","M&O - Street Division","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3735","(f15021) Dil Singh Building Site","Dil Singh Building Site","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3533","(sebd01) Sanitary Sewer Repair & Replacement/Syst","Sanitary Sewer Repair & Replacement/Syst","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3723","(f15019) iLocal Property Office","iLocal Property Office","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2921","(srscho) Special Recreation Scholarship","Special Recreation Scholarship","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3644","(f15002) Taco Bell Redevelopment","Taco Bell Redevelopment","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2493","(pmgdog) M&O - Grandview Dog Park","M&O - Grandview Dog Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2441","(pateen) Parks - Teen Programs","Parks - Teen Programs","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2423","(survey) Surveying for Other Dept's.","Surveying for Other Dept's.","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2480","(pmlake) M&O - Lakeland Hills Trail","M&O - Lakeland Hills Trail","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2500","(pmpstl) M&O - Pistol Range","M&O - Pistol Range","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3440","(f13008) Verdana Bridges -Phase 3","Verdana Bridges -Phase 3","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3058","(ms0806) Farmer's Market","Farmer's Market","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2547","(f99008) Park 277 Storm Outfall","Park 277 Storm Outfall","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3507","(f14003) Herbert Auburn North Building","Herbert Auburn North Building","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2551","(f05010) Backbone Ridge Subdivision","Backbone Ridge Subdivision","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3708","(f15015) Estates at Hillside Gardens","Estates at Hillside Gardens","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3738","(cdbg16) Community Dev Block Grant CDBG","Community Dev Block Grant CDBG","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2601","(ms0601) Shoreline Master Program","Shoreline Master Program","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4265","(f19016) Copper Gate Street Improvements","Copper Gate Street Improvements","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3669","(ms1506) Integrated Citizen Engagement","Integrated Citizen Engagement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2522","(adm430) Admin. Support-Water","Admin. Support-Water","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2487","(pmterm) M&O - Terminal Park","M&O - Terminal Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2626","(mo0432) M&O - Storm Division","M&O - Storm Division","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2841","(f07002) Kersey III Div 1 Plat Improv","Kersey III Div 1 Plat Improv","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2410","(grapmt) Grading Permits","Grading Permits","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2919","(adscho) Adult Scholarship","Adult Scholarship","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3577","(ms1407) City of Pacific Traffic Signal -M&O","City of Pacific Traffic Signal -M&O","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2421","(adm434) Admin. Support-Solid Waste","Admin. Support-Solid Waste","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3164","(ms0907) Local Revitalization Funding","Local Revitalization Funding","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3617","(wabd04) Utilities Field Operations Center","Utilities Field Operations Center","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3893","(f16017) Lakeland Hills Chevron Fuel Center","Lakeland Hills Chevron Fuel Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3947","(ms1708) eDoc Scanning","eDoc Scanning","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3678","(f15010) Johnston Sewer Extension","Johnston Sewer Extension","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3437","(ms1306) Audio Visual -City Hall Council Chambers","Audio Visual -City Hall Council Chambers","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2430","(pmblrd) M&O - Ballard Park","M&O - Ballard Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4244","(cp1929) Lea Hill AC Water Main Replacement","Lea Hill AC Water Main Replacement","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2624","(ms7600) Overtime Allocations","Overtime Allocations","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3499","(ms1402) Springbrook v7 Upgrade","Springbrook v7 Upgrade","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3946","(ms1707) Network Engineer Equipment","Network Engineer Equipment","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3297","(fp1101) Brandon Meadows Final Plat","Brandon Meadows Final Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3627","(em1501) City of Kent EMPG ILA","City of Kent EMPG ILA","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3650","(apbd03) Obstruction Survey for NexGen/GPS Appr.","Obstruction Survey for NexGen/GPS Appr.","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2909","(scscho) Senior Center - Scholarship Fund","Senior Center - Scholarship Fund","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2419","(mtribe) MIT Issues","MIT Issues","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3506","(ms1403) E-Builder Software","E-Builder Software","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3628","(pd1502) LIDAR Detectors","LIDAR Detectors","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3632","(x15009) LUD Excavation permit # EX15-0009","LUD Excavation permit # EX15-0009","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3478","(gr1304) Area-wide Redevelopment Plan","Area-wide Redevelopment Plan","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4268","(gr1902) Increasing Residential Bldg. Capacity","Increasing Residential Bldg. Capacity","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2619","(fd0309) Shelley's of Auburn","Shelley's of Auburn","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3027","(f08014) Marchini Meadows KC Street/Storm Imp","Marchini Meadows KC Street/Storm Imp","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3407","(f12010) Alicia Glenn Plat @ 30302 124 Ave SE","Alicia Glenn Plat @ 30302 124 Ave SE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2709","(senior) Senior Center Activities","Senior Center Activities","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3237","(f10010) Phillips Jovita Heights","Phillips Jovita Heights","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2561","(f05014) Brandon Meadows","Brandon Meadows","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3715","(enggen) General Engineering","General Engineering","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3472","(f13014) River Rock 4","River Rock 4","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3469","(f13013) Marshall Sewer Extension @ 5706 S 348th","Marshall Sewer Extension @ 5706 S 348th","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3692","(f15011) Promenade Apartments","Promenade Apartments","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3950","(ms1711) CRM System","CRM System","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3671","(f15005) Hebert Lot 1 BLD","Hebert Lot 1 BLD","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2825","(f06042) Kersey III Park Plan","Kersey III Park Plan","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3012","(f08012) Kersey 3 Litowitz Property","Kersey 3 Litowitz Property","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2979","(f08001) Verdana (Kent 160) Pedestrian Signal","Verdana (Kent 160) Pedestrian Signal","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4267","(f19017) West Hill Plat","West Hill Plat","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3168","(ms1001) Cultural Connections Center","Cultural Connections Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4358","(f20011) Costco Trading Center","Costco Trading Center","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4011","(cdbg18) Community Dev Block Grant CDBG -2018","Community Dev Block Grant CDBG -2018","Completed","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2627","(mo0431) M&O - Sewer Division (A)","M&O - Sewer Division (A)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3300","(bud435) Budget Placeholder - Airport","Budget Placeholder - Airport","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3603","(ms1502) Insurance Recovery Repairs","Insurance Recovery Repairs","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3417","(ms1301) 37th Street NW Sewer Repair","37th Street NW Sewer Repair","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3722","(f15018) Reserve at Auburn","Reserve at Auburn","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3261","(travel) Travel Related Expenditures","Travel Related Expenditures","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3948","(ms1709) Website Refresh","Website Refresh","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3501","(f14002) Euro Food & Deli","Euro Food & Deli","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3558","(f14008) 'A' Street Pedestrian Crossing","'A' Street Pedestrian Crossing","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3610","(asbd20) West Valley Hwy Imp. (SR-18 to 15th St S","West Valley Hwy Imp. (SR-18 to 15th St S","Pending","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2506","(pmlgpk) M&O - Les Gove Park","M&O - Les Gove Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3949","(ms1710) Drone Program Administration","Drone Program Administration","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3253","(ms1117) Community & Human Services non CDBG","Community & Human Services non CDBG","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2438","(paathl) Parks - Athletic Programs","Parks - Athletic Programs","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2502","(pmbrwn) M&O - Scootie Brown Park","M&O - Scootie Brown Park","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4246","(pd1903) 2019 -WTSC -KC Distracted Driving Patrol","2019 -WTSC -KC Distracted Driving Patrol","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4359","(f20012) Auburn North Shopping Center Water Main","Auburn North Shopping Center Water Main","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4377","(cp2104) Fairway Drainage Improvement -2021","Fairway Drainage Improvement -2021","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2422","(wnilev) West Nile Virus","West Nile Virus","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2850","(f07003) LLH Kersey III Water Booster Pump Fclty","LLH Kersey III Water Booster Pump Fclty","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2509","(pmfire) M&O - Fire Station","M&O - Fire Station","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4226","(cp1920) City Street Light LED Retrofit","City Street Light LED Retrofit","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4422","(gr2103) 2021 Port of Seattle grant","2021 Port of Seattle grant","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2855","(f07004) Stipp's Meadow","Stipp's Meadow","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2549","(f05009) Project ACE","Project ACE","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"4224","(cp1919) SE 304th St High Friction Surface Trtmnt","SE 304th St High Friction Surface Trtmnt","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3670","(f15004) Raceway Storage","Raceway Storage","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3133","(f09010) JDC Auburn North Building","JDC Auburn North Building","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3588","(pd1407) 2014 COPS Hiring Program (CHP)","2014 COPS Hiring Program (CHP)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2822","(f06040) Hazel View (Water & Sewer)","Hazel View (Water & Sewer)","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3335","(kkpp1) King County Plat Closures - Johansen","King County Plat Closures - Johansen","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3579","(f14014) Wyncrest II","Wyncrest II","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3591","(f14017) Brannon Pk Assisted Living & Memory Care","Brannon Pk Assisted Living & Memory Care","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3595","(f14019) Merrill Gardens at Auburn","Merrill Gardens at Auburn","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2754","(f06026) Lakeland East","Lakeland East","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2688","(f06001) Willow Place Short Plats","Willow Place Short Plats","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2505","(pmrowy) M&O - Right of Way","M&O - Right of Way","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2474","(pmghse) M&O - Greenhouse","M&O - Greenhouse","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2536","(fd0305) KC Dept. of Nat'l Resources & Parks","KC Dept. of Nat'l Resources & Parks","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2883","(pathtr) Theater Operations","Theater Operations","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"3412","(f13005) Orion Aerospace","Orion Aerospace","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
"2540","(f04006) Marchini Meadows at Lea Hills","Marchini Meadows at Lea Hills","Active","default","http://www.auburnwa.gov/doing_business/public_works/capital_prjects.htm",,,,,
