"age","sex","race","date","law","crime_longid","code_description","city","state","neighborhood_association","neighborhoodxy","partrol_zone","patrolzonexy"
"62","Male","Black","2021-06-23T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"56","Female","White","2020-01-23T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"40","Female","Black","2018-12-12T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"55","Female","Black","2017-02-27T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","202","POINT (-73.757813044036 42.6445859531936)"
"41","Male","White","2017-03-09T00:00:00.000","PL","PL 240.36         BM1","LOITERING UNLAW USE CONTROL SUB","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"48","Male","White","2018-10-01T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"31","Female","Black","2021-06-18T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"31","Male","White","2017-04-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","202","POINT (-73.757813044036 42.6445859531936)"
"55","Male","White","2018-11-18T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","101","POINT (-73.779431578042 42.666832835593134)"
"18","Male","Black","2021-09-15T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"50","Male","Hispanic","2017-07-03T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"39","Female","White","2016-09-29T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"36","Female","White","2018-10-02T00:00:00.000","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","Albany","NY","Buckingham Lake","POINT (-73.8077747933 42.6643540181)","106","POINT (-73.812625819355 42.665422425667316)"
"38","Male","White","2019-03-20T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"68","Male","Black","2019-06-19T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"43","Male","White","2016-11-17T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"27","Female","White","2017-04-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","202","POINT (-73.757813044036 42.6445859531936)"
"23","Female","Hispanic","2021-11-13T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","110","POINT (-73.848687575844 42.69682730273773)"
"59","Male","Black","2022-02-28T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY",,,"207","POINT (-73.761586992056 42.66379209548821)"
"46","Male","White","2017-06-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","204","POINT (-73.764880997752 42.65062699641539)"
"55","Male","Asian","2018-04-15T00:00:00.000","GCO","GCO 255.07     0V0","PUBLIC URINATION/DEFICATION","Albany","NY",,,"107","POINT (-73.797970248884 42.678839726371976)"
"38","Female","White","2021-10-13T00:00:00.000","PL","PL 220.03","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"51","Male","Black","2020-01-17T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Park South","POINT (-73.7732191679 42.6541973756)","102","POINT (-73.775051594881 42.65231794349452)"
"50","Female","Black","2021-05-19T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"50","Male","White","2017-02-09T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","102","POINT (-73.775051594881 42.65231794349452)"
"57","Male","White","2019-01-03T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Woodlawn","POINT (-73.793621 42.656111)","109","POINT (-73.785056205674 42.6554400052318)"
"24","Female","White","2017-08-22T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"55","Male","White","2016-09-08T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"44","Male","Asian","2017-05-30T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"48","Female","White","2018-08-17T00:00:00.000","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","206","POINT (-73.753308488287 42.65985297437365)"
"58","Male","Black","2017-04-24T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"24","Male","Black","2021-02-10T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"39","Male","White","2019-04-25T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Pine Hills","POINT (-73.7866126905 42.6626959378)","104","POINT (-73.794458968403 42.658301503618496)"
"24","Male","Black","2018-02-15T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Delaware Area","POINT (-73.7808874143 42.639906085)","203","POINT (-73.781746725049 42.636101731163215)"
"38","Female","White","2018-11-15T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"36","Female","White","2019-06-06T00:00:00.000","PL","PL 230.00          BM0","PROSTITUTION","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"36","Female","White","2019-01-30T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"36","Male","White","2018-04-10T00:00:00.000","PL","PL 221.05         0V0","UNLAW POSS MARIHUANA","Albany","NY",,,"103","POINT (-73.776430210341 42.67645508624719)"
"36","Male","White","2020-07-08T00:00:00.000","PL","PL 190.23         BM0","FALSE PERSONATION","Albany","NY","Pine Hills","POINT (-73.7866126905 42.6626959378)","101","POINT (-73.779431578042 42.666832835593134)"
"55","Male","Black","2021-07-21T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"33","Female","White","2018-01-10T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","206","POINT (-73.753308488287 42.65985297437365)"
"53","Female","Black","2020-11-20T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Mansion","POINT (-73.7586477974 42.645152019)","202","POINT (-73.757813044036 42.6445859531936)"
"43","Male","White","2017-10-12T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"39","Male","Hispanic","2016-05-20T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"59","Male","White","2021-03-10T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY",,,"207","POINT (-73.761586992056 42.66379209548821)"
"34","Male","Black","2017-03-27T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"34","Female","White","2018-03-14T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"205","POINT (-73.751921403635 42.6506203728494)"
"48","Male","White","2021-07-16T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"34","Female","White","2020-02-24T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY",,,"202","POINT (-73.757813044036 42.6445859531936)"
"32","Female","White","2018-03-26T00:00:00.000","PL","PL 221.05         0V0","UNLAW POSS MARIHUANA","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"36","Female","White","2018-07-12T00:00:00.000","GCO","GCO 255.64B   0V0","POSS SHOP CART","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","204","POINT (-73.764880997752 42.65062699641539)"
"39","Male","White","2020-04-24T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"43","Male","White","2018-03-05T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"60","Male","White","2017-07-11T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","208","POINT (-73.757143579235 42.67565530183673)"
"24","Male","Black","2021-03-02T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"62","Male","Hispanic","2021-03-31T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"29","Female","Asian","2018-10-30T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"37","Female","Hispanic","2019-09-27T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"207","POINT (-73.761586992056 42.66379209548821)"
"52","Female","Black","2018-03-30T00:00:00.000","PL","PL 221.05         0V0","UNLAW POSS MARIHUANA","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"41","Male","Black","2018-05-15T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"207","POINT (-73.761586992056 42.66379209548821)"
"53","Female","Black","2021-09-11T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","108","POINT (-73.769417826333 42.66645698812462)"
"31","Male","White","2020-07-15T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"46","Male","Black","2018-06-12T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","207","POINT (-73.761586992056 42.66379209548821)"
"52","Female","White","2020-09-02T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"23","Female","White","2016-04-15T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","101","POINT (-73.779431578042 42.666832835593134)"
"53","Male","White","2021-06-25T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"58","Male","White","2021-03-02T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY",,,"107","POINT (-73.797970248884 42.678839726371976)"
"59","Female","White","2017-12-21T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"46","Male","White","2018-12-25T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","101","POINT (-73.779431578042 42.666832835593134)"
"28","Male","Black","2017-03-13T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"65","Male","White","2018-11-18T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"22","Male","White","2021-04-16T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Washington Square","POINT (-73.7718254949 42.6617090681)","101","POINT (-73.779431578042 42.666832835593134)"
"37","Male","White","2020-02-24T00:00:00.000","PL","PL 240.20  05  0V0","DIS/CON OBSTRUCTING TRAFFIC","Albany","NY",,,"103","POINT (-73.776430210341 42.67645508624719)"
"67","Male","Black","2018-04-05T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","207","POINT (-73.761586992056 42.66379209548821)"
"54","Female","White","2018-05-01T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"66","Male","White","2019-09-03T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"51","Male","White","2018-08-28T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Washington Park","POINT (-73.7708846487 42.6572365515)","102","POINT (-73.775051594881 42.65231794349452)"
"48","Male","Black","2017-04-24T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","West End","POINT (-73.7781040852 42.6749695802)","103","POINT (-73.776430210341 42.67645508624719)"
"22","Female","White","2017-06-30T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","206","POINT (-73.753308488287 42.65985297437365)"
"27","Male","White","2016-10-05T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"47","Male","White","2021-10-14T00:00:00.000","PL","PL 220.03","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"29","Male","White","2018-10-16T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"22","Male","White","2018-03-09T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Pine Hills","POINT (-73.7866126905 42.6626959378)","109","POINT (-73.785056205674 42.6554400052318)"
"63","Male","Black","2021-06-17T00:00:00.000","PL","PL 220.03","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","206","POINT (-73.753308488287 42.65985297437365)"
"23","Female","White","2017-04-26T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Ten Broeck Triangle Preservation League","POINT (-73.7511999486 42.656937257)","206","POINT (-73.753308488287 42.65985297437365)"
"39","Male","White","2017-07-28T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","205","POINT (-73.751921403635 42.6506203728494)"
"48","Female","Black","2019-10-04T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"50","Female","White","2019-04-01T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"43","Male","White","2019-05-03T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"66","Female","White","2016-09-24T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"37","Male","White","2018-05-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"52","Male","Hispanic","2017-02-24T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"43","Male","White","2018-10-24T00:00:00.000","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","102","POINT (-73.775051594881 42.65231794349452)"
"38","Female","White","2016-07-29T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"46","Male","White","2017-08-24T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","205","POINT (-73.751921403635 42.6506203728494)"
"59","Male","White","2019-02-09T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","101","POINT (-73.779431578042 42.666832835593134)"
"58","Male","White","2018-08-16T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Washington Park","POINT (-73.7708846487 42.6572365515)","102","POINT (-73.775051594881 42.65231794349452)"
"27","Male","Black","2017-04-01T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","Sheridan Hollow","POINT (-73.7574072754 42.6566895795)","206","POINT (-73.753308488287 42.65985297437365)"
"61","Male","White","2021-03-24T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Center Square","POINT (-73.7632947405 42.6541097581)","102","POINT (-73.775051594881 42.65231794349452)"
"38","Female","Black","2020-12-01T00:00:00.000","PL","PL 140.10   0A    BM3","CRIMINAL TRESPASS","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","206","POINT (-73.753308488287 42.65985297437365)"
"44","Male","White","2018-03-19T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY",,,"204","POINT (-73.764880997752 42.65062699641539)"
"38","Female","Black","2018-02-21T00:00:00.000","PL","PL 240.20  05  0V0","DIS/CON OBSTRUCTING TRAFFIC","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","108","POINT (-73.769417826333 42.66645698812462)"
"29","Female","White","2020-01-15T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"65","Male","Black","2020-06-26T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"51","Female","White","2018-03-26T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","West Hill","POINT (-73.764844247 42.6666911887)","207","POINT (-73.761586992056 42.66379209548821)"
"46","Male","White","2017-03-29T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Downtown","POINT (-73.7532379834 42.6495622808)","202","POINT (-73.757813044036 42.6445859531936)"
"35","Male","Black","2016-12-14T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Buckingham Lake","POINT (-73.8077747933 42.6643540181)","106","POINT (-73.812625819355 42.665422425667316)"
"39","Male","White","2021-05-04T00:00:00.000","PL","PL 220.03","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Arbor Hill Concerned Citizens","POINT (-73.7532258347 42.6622200365)","207","POINT (-73.761586992056 42.66379209548821)"
"26","Male","White","2018-11-09T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","101","POINT (-73.779431578042 42.666832835593134)"
"26","Female","White","2019-05-21T00:00:00.000","PL","PL 140.05         0V0","TRESPASS","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"55","Male","Black","2017-05-30T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY",,,"101","POINT (-73.779431578042 42.666832835593134)"
"32","Female","White","2018-04-13T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","208","POINT (-73.757143579235 42.67565530183673)"
"23","Male","Black","2019-01-11T00:00:00.000","PL","PL 140.10   0A    BM3","CRIM TRESAPSS 3RD - ENCLSD PROP","Albany","NY",,,"102","POINT (-73.775051594881 42.65231794349452)"
"44","Male","White","2018-07-11T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"53","Male","Black","2016-12-05T00:00:00.000","GCO","GCO 105.24B  0V0","CONSUMPTION OF ALCOHOLIC BEVERAGE/PUBLIC PLACE","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","202","POINT (-73.757813044036 42.6445859531936)"
"36","Female","White","2016-05-21T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Pine Bush","POINT (-73.8632178578 42.7057702039)","110","POINT (-73.848687575844 42.69682730273773)"
"22","Female","White","2017-10-12T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","N. Albany / Shaker Park","POINT (-73.7452874985 42.6728269867)","209","POINT (-73.740415174498 42.66643200814572)"
"33","Male","White","2022-02-01T00:00:00.000","PL","PL 155.25 AM0","PETIT LARCENY","Albany","NY","Upper Washington Av","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
"37","Male","White","2018-04-17T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Pine Hills","POINT (-73.7866126905 42.6626959378)","104","POINT (-73.794458968403 42.658301503618496)"
"40","Female","White","2017-06-08T00:00:00.000","PL","PL 220.03         AM7","CRIM POSS CONTRL SUBST 7TH","Albany","NY","Hudson Park","POINT (-73.7660255299 42.6510030671)","204","POINT (-73.764880997752 42.65062699641539)"
"42","Male","Black","2021-02-03T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","South End","POINT (-73.7592617522 42.6392747943)","201","POINT (-73.763909085255 42.628714605774775)"
"38","Male","Black","2021-03-11T00:00:00.000","GCO","GCO 105.24A 0V0","POSS ALCOHOLIC BEVERAGE IN OPEN CONTAINER","Albany","NY","Historic Pastures Homeowners Association","POINT (-73.7541064432 42.6439157339)","202","POINT (-73.757813044036 42.6445859531936)"
"62","Male","Black","2020-02-21T00:00:00.000","PL","PL 155.25         AM0","PETIT LARCENY","Albany","NY","Upper Washington Avenue","POINT (-73.7985897295 42.6817391392)","107","POINT (-73.797970248884 42.678839726371976)"
