"country","table_name","asset_category","asset_composition","year","year_date","methodology","value","notes"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1996","1996-01-01T00:00:00.000","Mean","8.7","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1996","1996-01-01T00:00:00.000","Median","4.2","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1996","1996-01-01T00:00:00.000","No. obs","67.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1997","1997-01-01T00:00:00.000","Mean","8.7","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1997","1997-01-01T00:00:00.000","Median","3.3","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1997","1997-01-01T00:00:00.000","No. obs","81.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1998","1998-01-01T00:00:00.000","Mean","7.8","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1998","1998-01-01T00:00:00.000","Median","3.3","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1998","1998-01-01T00:00:00.000","No. obs","104.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1999","1999-01-01T00:00:00.000","Mean","7.3","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1999","1999-01-01T00:00:00.000","Median","3.3","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","1999","1999-01-01T00:00:00.000","No. obs","108.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2000","2000-01-01T00:00:00.000","Mean","8.4","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Exports","As % of total assets","1994","1994-01-01T00:00:00.000","Median","1.1",
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2000","2000-01-01T00:00:00.000","Median","4.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2000","2000-01-01T00:00:00.000","No. obs","111.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2001","2001-01-01T00:00:00.000","Mean","9.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2001","2001-01-01T00:00:00.000","Median","4.5","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2001","2001-01-01T00:00:00.000","No. obs","103.0","2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2002","2002-01-01T00:00:00.000","Mean",,"2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2002","2002-01-01T00:00:00.000","Median",,"2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Dollar Indebtness","Asset dollarization ratio (%)","2002","2002-01-01T00:00:00.000","No. obs",,"2    Dollar-linked assets as a percentage of total assets"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1990","1990-01-01T00:00:00.000","Mean","21.1","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1990","1990-01-01T00:00:00.000","Median","20.6","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1990","1990-01-01T00:00:00.000","No. obs","6.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1991","1991-01-01T00:00:00.000","Mean","33.8","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1991","1991-01-01T00:00:00.000","Median","36.2","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1991","1991-01-01T00:00:00.000","No. obs","26.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1992","1992-01-01T00:00:00.000","Mean","28.7","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1992","1992-01-01T00:00:00.000","Median","22.1","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1992","1992-01-01T00:00:00.000","No. obs","50.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1993","1993-01-01T00:00:00.000","Mean","22.3","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1993","1993-01-01T00:00:00.000","Median","13.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1993","1993-01-01T00:00:00.000","No. obs","131.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1994","1994-01-01T00:00:00.000","Mean","24.7","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1994","1994-01-01T00:00:00.000","Median","17.6","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1994","1994-01-01T00:00:00.000","No. obs","152.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1995","1995-01-01T00:00:00.000","Mean","24.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1995","1995-01-01T00:00:00.000","Median","15.7","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1995","1995-01-01T00:00:00.000","No. obs","168.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1996","1996-01-01T00:00:00.000","Mean","28.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1996","1996-01-01T00:00:00.000","Median","20.7","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1996","1996-01-01T00:00:00.000","No. obs","180.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1997","1997-01-01T00:00:00.000","Mean","32.6","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1997","1997-01-01T00:00:00.000","Median","26.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1997","1997-01-01T00:00:00.000","No. obs","195.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1998","1998-01-01T00:00:00.000","Mean","30.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1998","1998-01-01T00:00:00.000","Median","24.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1998","1998-01-01T00:00:00.000","No. obs","212.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1992","1992-01-01T00:00:00.000","Mean","33.8","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1999","1999-01-01T00:00:00.000","Mean","30.2","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1999","1999-01-01T00:00:00.000","Median","22.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","1999","1999-01-01T00:00:00.000","No. obs","213.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2000","2000-01-01T00:00:00.000","Mean","30.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2000","2000-01-01T00:00:00.000","Median","24.2","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2000","2000-01-01T00:00:00.000","No. obs","218.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2001","2001-01-01T00:00:00.000","Mean","32.4","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2001","2001-01-01T00:00:00.000","Median","27.5","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2001","2001-01-01T00:00:00.000","No. obs","200.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2002","2002-01-01T00:00:00.000","Mean","31.1","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2002","2002-01-01T00:00:00.000","Median","24.9","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Total debt maturity (%)","2002","2002-01-01T00:00:00.000","No. obs","66.0","3    Debt maturity = Long-term liabilities / total liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","Mean",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","Median",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","No. obs",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","Mean",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","Median",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","No. obs",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","Mean",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","Median",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","No. obs",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","Mean","29.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","Median","16.7","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","No. obs","46.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","Mean","39.2","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","Median","41.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","No. obs","51.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","Mean","35.7","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","Median","26.8","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","No. obs","65.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","Mean","49.5","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","Median","57.6","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","No. obs","72.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","Mean","54.3","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","Median","62.7","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","No. obs","85.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","Mean","45.3","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","Median","47.2","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","No. obs","111.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","Mean","41.4","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","Median","43.2","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","No. obs","130.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","Mean","44.6","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","Median","50.4","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","No. obs","129.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","Mean","42.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","Median","42.6","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","No. obs","117.0","4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","Mean",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","Median",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1991","1991-01-01T00:00:00.000","Mean","33.5","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Debt Maturity","Dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","No. obs",,"4    Non-dollar debt maturity = Long-term non-dollar liabilities / total non-dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","Mean",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","Median",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1990","1990-01-01T00:00:00.000","No. obs",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","Mean",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","Median",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1991","1991-01-01T00:00:00.000","No. obs",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","Mean",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","Median",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1992","1992-01-01T00:00:00.000","No. obs",,"5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","Mean","11.4","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","Median","2.4","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1993","1993-01-01T00:00:00.000","No. obs","49.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","Mean","10.9","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","Median","3.7","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1994","1994-01-01T00:00:00.000","No. obs","57.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","Mean","10.7","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","Median","5.7","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1995","1995-01-01T00:00:00.000","No. obs","68.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","Mean","13.6","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","Median","8.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1996","1996-01-01T00:00:00.000","No. obs","75.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","Mean","14.3","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","Median","8.8","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Leverage","Leverage ratio (%)","1990","1990-01-01T00:00:00.000","Mean","41.7","7    Leverage = Total liabilities / total assets"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1997","1997-01-01T00:00:00.000","No. obs","88.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","Mean","17.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","Median","8.3","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1998","1998-01-01T00:00:00.000","No. obs","115.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","Mean","16.6","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","Median","8.2","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","1999","1999-01-01T00:00:00.000","No. obs","136.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","Mean","16.1","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","Median","11.2","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2000","2000-01-01T00:00:00.000","No. obs","134.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","Mean","19.5","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","Median","12.6","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2001","2001-01-01T00:00:00.000","No. obs","121.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","Mean","20.6","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","Median","20.6","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Non-dollar debt maturity (%)","2002","2002-01-01T00:00:00.000","No. obs","1.0","5    Dollar debt maturity = Long-term dollar liabilities / total dollar liabilities"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1990","1990-01-01T00:00:00.000","Mean",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1990","1990-01-01T00:00:00.000","Median",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1990","1990-01-01T00:00:00.000","No. obs",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1991","1991-01-01T00:00:00.000","Mean",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1991","1991-01-01T00:00:00.000","Median",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1991","1991-01-01T00:00:00.000","No. obs",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1992","1992-01-01T00:00:00.000","Mean",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1992","1992-01-01T00:00:00.000","Median",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1992","1992-01-01T00:00:00.000","No. obs",,"6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1993","1993-01-01T00:00:00.000","Mean","18.8","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1993","1993-01-01T00:00:00.000","Median","5.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
"Argentina","Whole Sample","Debt Maturity","Debt maturity currency difference","1993","1993-01-01T00:00:00.000","No. obs","5.4","6    Difference in maturity of dollar vis a vis non-dollar debt"
