"pais","ano","fuente_general","fuente_especifica","categoria","nombre_indicador","nivel_educativo","tipo_desagregacion","desagregacion","valor"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","Publico_Privado_F","PublicoF","190942"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","43592"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Genero","Hombre","2325236"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado","Publico","135941"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Todos","Rural_Urbano","Urbano","16.71405"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","No_Aplica","No_Desagregado","12.12535"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","1132"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","Publico_Privado_F","PrivadoF","47011"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Genero","Mujer","728722"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","195384"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Publico","11.80711"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado_F","PrivadoF","440"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Secundaria","Genero","Mujer","21.46868"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Rural_Urbano","Urbano","1536899"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado_F","MixtoF","14.72057"
"SLV","2015","DA","MinEd_Slv","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","6373"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Todos","Rural_Urbano","Rural","19.59173"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Todos","Publico_Privado","Publico","2543"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Publico","13.39535"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Todos","Publico_Privado_F","MixtoF","1152"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","227351"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Todos","Publico_Privado","Publico","7170"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Inicial","Rural_Urbano","Urbano","45081"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","298701"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado","Publico","191"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","192836"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","19206"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","1201860"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Genero","Mujer","4166972"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado_F","PrivadoF","7.656933"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","1704886"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Secundaria","No_Aplica","No_Desagregado","21.02478"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Inicial","Publico_Privado","Privado","180"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Primaria","Publico_Privado","Publico","2038"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Genero","Mujer","1728747"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Genero","Hombre","41183"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Primaria","Publico_Privado","Privado","8656"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado_F","PublicoF","13.76542"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Publico","22.80404"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","Publico_Privado_F","PrivadoF","53577"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Secundaria","Rural_Urbano","Rural","19.38458"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Publico","21.32928"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","No_Aplica","No_Desagregado","23.73044"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","15803"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Primaria","Publico_Privado_F","PrivadoF","345"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Todos","Genero","Hombre","32.39912"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Rural_Urbano","Rural","43813"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","118473"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Urbano","13.78875"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","539995"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","303737"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","Genero","Hombre","55.66916"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Urbano","17.04078"
"URY","2015","DA","MinEd_Ury","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Privado","7.475513"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","8429"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Todos","Genero","Mujer","6544"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","9103"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Inicial","Genero","Mujer","9.037108"
"URY","2015","DA","MinEd_Ury","Tamano","Ratio_Est_Doc","Inicial","No_Aplica","No_Desagregado","23.82215"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Primaria","Publico_Privado_F","PrivadoF","142276"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","Genero","Mujer","147503"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Secundaria","Publico_Privado","Privado","491"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Urbano","25.96365"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Todos","Publico_Privado_F","MixtoF","12239"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Primaria","Publico_Privado_F","PublicoF","50561"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Publico_Privado_F","PublicoF","24047"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Todos","Publico_Privado","Privado","13792"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Genero","Hombre","749454"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Secundaria","Publico_Privado","Privado","41518"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Primaria","Publico_Privado_F","MixtoF","45092"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado_F","PrivadoF","43592"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","Rural_Urbano","Urbano","12.03796"
"URY","2015","DA","MinEd_Ury","Tamano","Docentes","Inicial","Publico_Privado_F","PublicoF","2947"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","22386"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","279132"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Publico","24.23824"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Urbano","18.45934"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","464941"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Todos","Rural_Urbano","Rural","103334"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","204444"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Publico","14.33892"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Todos","Publico_Privado","Privado","536"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Inicial","Publico_Privado_F","PrivadoF","28652"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Primaria","No_Aplica","No_Desagregado","23.26294"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Todos","Publico_Privado","Publico","38700"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Todos","Publico_Privado","Publico","26264"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","295398"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Publico_Privado_F","PrivadoF","29935"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Secundaria","Publico_Privado","Publico","20634"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Inicial","Genero","Mujer","13687"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Todos","Publico_Privado","Privado","114672"
"URY","2015","DA","MinEd_Ury","Tamano","Docentes","Primaria","Publico_Privado","Privado","7167"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Inicial","Publico_Privado","Publico","1601"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Rural_Urbano","Urbano","212157"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","15946"
"CHL","2016","DA","MinEd_Chl","Tamano","Docentes","Todos","Publico_Privado","Publico","71195"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","25543"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Publico_Privado","Publico","145524"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado","Publico","60619"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","3669"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","28296"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","3951"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","39730"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Secundaria","Publico_Privado_F","PublicoF","251806"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Rural_Urbano","Rural","65962"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Secundaria","Genero","Hombre","1093"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Inicial","Genero","Mujer","1776"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Todos","Rural_Urbano","Urbano","319493"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Genero","Hombre","1235071"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado_F","PrivadoF","8852"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Secundaria","Rural_Urbano","Rural","40660"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Todos","Rural_Urbano","Rural","11.84709"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Primaria","Rural_Urbano","Urbano","297311"
"GUY","2011","DA","MinEd_Guy","Tamano","Escuelas","Todos","Publico_Privado","Publico","712"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado_F","PrivadoF","9408"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Rural_Urbano","Rural","28549"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado","Publico","34036"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Primaria","Genero","Mujer","3611"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","15356"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","No_Aplica","No_Desagregado","376327"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Rural_Urbano","Rural","749519"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","34443"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Todos","Publico_Privado","Privado","113095"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Privado","14.56262"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado","Publico","4572"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Privado","11.10303"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","191"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado","Publico","13.76542"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Rural_Urbano","Urbano","17624"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Todos","Publico_Privado","Privado","7669"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Publico_Privado","Privado","276088"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Todos","Rural_Urbano","Urbano","269705"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado","Privado","14411"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Primaria","Publico_Privado_F","PublicoF","250160"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","450818"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","15537"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Secundaria","Rural_Urbano","Rural","9.116598"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Inicial","Publico_Privado","Publico","81037"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Genero","Mujer","143430"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Todos","Publico_Privado","Publico","281465"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Todos","Publico_Privado_F","PublicoF","115900"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","8334"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado_F","PrivadoF","46521"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","Publico_Privado_F","PublicoF","13296"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado","Privado","7513"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","Rural_Urbano","Urbano","121210"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Primaria","Genero","Mujer","14.59953"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","110632"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Primaria","Publico_Privado","Privado","71577"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Genero","Hombre","639623"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","619039"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Todos","Publico_Privado_F","PublicoF","501966"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Todos","Publico_Privado","Privado","13555"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado","Privado","13434"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","187723"
"SLV","2015","DA","MinEd_Slv","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","955"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado_F","PublicoF","32252"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Secundaria","Publico_Privado","Publico","141618"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Todos","Genero","Hombre","3083353"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","31159"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Secundaria","Genero","Hombre","40626"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Primaria","Rural_Urbano","Urbano","12029"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Genero","Mujer","98666"
"ARG","2015","DA","MinEd_Arg","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","21132"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Primaria","Publico_Privado","Publico","16353"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado","Privado","7.656933"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Primaria","Publico_Privado","Privado","17.27045"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado_F","PrivadoF","7513"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Primaria","Publico_Privado_F","MixtoF","3322"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","579347"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Rural_Urbano","Rural","76989"
"ARG","2015","DA","MinEd_Arg","Tamano","Ratio_Est_Doc","Primaria","Rural_Urbano","Rural","8.202507"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Todos","Publico_Privado_F","PrivadoF","536"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1505990"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Primaria","Rural_Urbano","Rural","550408"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","Publico_Privado_F","MixtoF","502714"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","956377"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","12151"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Todos","Rural_Urbano","Urbano","5093089"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","Rural_Urbano","Rural","108933"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Genero","Hombre","1283337"
"COL","2014","DA","DirEst_Col","Tamano","Docentes","Inicial","No_Aplica","No_Desagregado","54195"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","Publico_Privado_F","PublicoF","505"
"PER","2016","DA","MinEd_Per","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Privado","11.51358"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","2641812"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","25952"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Publico_Privado","Publico","9135"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Todos","Genero","Mujer","13.48777"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Primaria","Rural_Urbano","Urbano","548245"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Rural_Urbano","Urbano","33179"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Inicial","Genero","Hombre","14078"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","2381916"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado_F","MixtoF","1543831"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","2807086"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Secundaria","No_Aplica","No_Desagregado","4026"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Todos","Genero","Hombre","1559"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","16381"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Todos","Rural_Urbano","Rural","80335"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Todos","Publico_Privado","Privado","14.5284"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Todos","No_Aplica","No_Desagregado","52492"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","82217"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","458352"
"SLV","2015","DA","MinEd_Slv","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","5255"
"PER","2016","DA","MinEd_Per","Tamano","Docentes","Primaria","Rural_Urbano","Rural","49717"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Secundaria","No_Aplica","No_Desagregado","696"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Primaria","Publico_Privado_F","PublicoF","135941"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","1945973"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Primaria","No_Aplica","No_Desagregado","1098653"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Inicial","Rural_Urbano","Rural","347707"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1041895"
"COL","2015","DA","DirEst_Col","Tamano","Docentes","Secundaria","Rural_Urbano","Urbano","150083"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","No_Aplica","No_Desagregado","51241"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","No_Aplica","No_Desagregado","898171"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Primaria","Rural_Urbano","Rural","54961"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Secundaria","Rural_Urbano","Urbano","10117"
"GUY","2011","DA","MinEd_Guy","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado","Publico","15.9544"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Primaria","Publico_Privado_F","PublicoF","43728"
"SLV","2015","DA","MinEd_Slv","Tamano","Estudiantes","Inicial","Publico_Privado","Privado","39201"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Inicial","Publico_Privado","Publico","33776"
"GUY","2011","DA","MinEd_Guy","Tamano","Docentes","Primaria","No_Aplica","No_Desagregado","4077"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Secundaria","Publico_Privado","Privado","6818"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","88106"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Secundaria","Publico_Privado","Publico","1897023"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Todos","No_Aplica","No_Desagregado","15.84584"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Primaria","Publico_Privado","Publico","744113"
"GTM","2015","DA","MinEd_Gtm","Tamano","Escuelas","Secundaria","Publico_Privado_F","PrivadoF","7277"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Inicial","Rural_Urbano","Rural","26450"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Todos","Publico_Privado","Publico","115900"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado_F","PrivadoF","14411"
"URY","2015","DA","MinEd_Ury","Tamano","Docentes","Inicial","Publico_Privado","Publico","2947"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Inicial","Publico_Privado","Publico","32252"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Secundaria","Publico_Privado_F","PrivadoF","74346"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Secundaria","Publico_Privado_F","PublicoF","318824"
"CHL","2016","DA","MinEd_Chl","Tamano","Escuelas","Todos","Publico_Privado","Publico","5704"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Secundaria","Rural_Urbano","Rural","21491"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Todos","Publico_Privado","Privado","1781207"
"URY","2015","DA","MinEd_Ury","Tamano","Ratio_Est_Doc","Inicial","Publico_Privado_F","PrivadoF","16.69548"
"COL","2014","DA","DirEst_Col","Tamano","Escuelas","Todos","Publico_Privado_F","PublicoF","62581"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","No_Aplica","No_Desagregado","382370"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Inicial","No_Aplica","No_Desagregado","243"
"ARG","2015","DA","MinEd_Arg","Tamano","Estudiantes","Todos","Publico_Privado","Publico","6121284"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Primaria","Publico_Privado_F","PublicoF","2038"
"PER","2016","DA","MinEd_Per","Tamano","Estudiantes","Todos","Genero","Mujer","2961472"
"CHL","2016","DA","MinEd_Chl","Tamano","Estudiantes","Inicial","Publico_Privado_F","PublicoF","127865"
"PER","2016","DA","MinEd_Per","Tamano","Escuelas","Primaria","Publico_Privado","Publico","29565"
"GTM","2015","DA","MinEd_Gtm","Tamano","Ratio_Est_Doc","Secundaria","Publico_Privado","Privado","8.844569"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Secundaria","Rural_Urbano","Rural","360783"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Primaria","Rural_Urbano","Rural","33602"
"GTM","2015","DA","MinEd_Gtm","Tamano","Docentes","Primaria","Publico_Privado_F","PublicoF","91853"
"ARG","2015","DA","MinEd_Arg","Tamano","Docentes","Primaria","Publico_Privado","Publico","280695"
"URY","2015","DA","MinEd_Ury","Tamano","Escuelas","Inicial","Publico_Privado_F","PublicoF","191"
"COL","2014","DA","MinEd_Col","Tamano","Ratio_Est_Doc","Inicial","Rural_Urbano","Urbano","16.37579"
"URY","2015","DA","MinEd_Ury","Tamano","Estudiantes","Inicial","Publico_Privado","Publico","82982"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Primaria","Publico_Privado_F","PrivadoF","276088"
"GUY","2011","DA","MinEd_Guy","Tamano","Estudiantes","Todos","Publico_Privado","Publico","163505"
"COL","2015","DA","DirEst_Col","Tamano","Escuelas","Secundaria","Publico_Privado","Privado","6434"
"GTM","2015","DA","MinEd_Gtm","Tamano","Estudiantes","Todos","Publico_Privado_F","PrivadoF","861730"
