"public_water_supply_id","system_name","county","population","last_monitoring_period_end","lead_90th_percentile_ppb","includes_5th_liter","sampling_next_due_subject"
"MI0001630","GRANT TOWNSHIP - COPPER HARBOR","KEWEENAW","200","2022-06-30T00:00:00.000","1","N","2022-12-31T00:00:00.000"
"MI0001631","COPPER MEADOWS","WASHTENAW","128","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0001640","CORUNNA, CITY OF","SHIAWASSEE","2028","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001643","COTTAGE COVE ON ELK LAKE","ANTRIM","26","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0001648","COUNTRY LIVING ADULT FOSTER CARE","HILLSDALE","56","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0001649","COUNTRY PLACE SENIOR CARE CENTER","ISABELLA","40","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001650","COTTRELLVILLE TOWNSHIP (IRA TOWNSHIP)","ST. CLAIR","3200","2022-06-30T00:00:00.000","3","N","2022-12-31T00:00:00.000"
"MI0001650","COTTRELLVILLE TOWNSHIP (MARINE CITY)","ST. CLAIR","3200","2022-06-30T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0001652","COUNTRY VILLAGE APARTMENTS","ROSCOMMON","80","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001653","COUNTRY LOG APTS","MARQUETTE","35","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0001655","COUNTRY ACRES HOMEOWNERS ASSOCIATION","BERRIEN","180","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0001657","COUNTRY VIEW MANOR CONDOS","BERRIEN","62","2019-12-31T00:00:00.000","7","N","2022-09-30T00:00:00.000"
"MI0001658","WILLOWS ON TWIN PONDS","JACKSON","147","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0001661","COVERT TOWNSHIP","VAN BUREN","1755","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001663","LANDINGS AT CRANES COVE","GENESEE","120","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0001664","CROCKERY TOWNSHIP","OTTAWA","1210","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0001666","CROOKED RIVER APARTMENTS","EMMET","32","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0001669","LAKESIDE APARTMENTS","OAKLAND","30","2021-12-31T00:00:00.000","18","N","2022-06-30T00:00:00.000"
"MI0001690","CROSWELL, CITY OF","SANILAC","2447","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0001692","MACK. CO. HOUSING-CURTIS","MACKINAC","50","2021-12-31T00:00:00.000","8","N","2024-09-30T00:00:00.000"
"MI0001694","CRYSTAL RIDGE CONDOMINIUM ASSOCIATION","BENZIE","80","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001700","CRYSTAL FALLS","IRON","1922","2020-12-31T00:00:00.000","1","Y","2023-09-30T00:00:00.000"
"MI0001715","CRYSTAL HIGHLANDS SUBDIVISION","BENZIE","50","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001716","CRYSTAL MOUNTAIN RESORT & SPA","BENZIE","700","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0001718","DANSVILLE, VILLAGE OF","INGHAM","125","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0001720","DAVISON, CITY OF","GENESEE","5000","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001730","DEARBORN","WAYNE","109976","2021-12-31T00:00:00.000","6","Y","2022-09-30T00:00:00.000"
"MI0001740","DEARBORN HEIGHTS","WAYNE","57774","2021-06-30T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0001750","DECATUR","VAN BUREN","1838","2021-12-31T00:00:00.000","0","Y","2024-09-30T00:00:00.000"
"MI0001760","DECKERVILLE, VILLAGE OF","SANILAC","830","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001765","DEEPWATER POINTE ASSOCIATION","GRAND TRAVERSE","65","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0001768","DEERFIELD VILLA","ROSCOMMON","72","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001770","DEERFIELD","LENAWEE","943","2022-06-30T00:00:00.000","4","N","2022-12-31T00:00:00.000"
"MI0001773","DEERWOOD SUBDIVISION","OAKLAND","1824","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0001774","DEER PARK CONDOMINIUMS","MACOMB","30","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001790","CHARTER TOWNSHIP OF DELTA","EATON","22000","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0001795","DETOUR","CHIPPEWA","325","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0001798","DETROIT METROPOLITAN WAYNE CO. AIRPORT","WAYNE","6000","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001800","DETROIT CITY OF","WAYNE","713777","2021-12-31T00:00:00.000","12","Y","2022-09-30T00:00:00.000"
"MI0001810","DEXTER","WASHTENAW","4160","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0001820","ELY TOWNSHIP-DIORITE","MARQUETTE","168","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0001840","OSCEOLA TOWNSHIP (DOLLAR BAY)","HOUGHTON","1391","2021-12-31T00:00:00.000","4","Y","2022-09-30T00:00:00.000"
"MI0001840","OSCEOLA TOWNSHIP (TAMARACK)","HOUGHTON","1391","2019-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0001845","DORR-LEIGHTON","ALLEGAN","245","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0001860","DOWAGIAC","CASS","6350","2021-12-31T00:00:00.000","12","Y","2022-09-30T00:00:00.000"
"MI0001865","DRUMMOND ISLAND APARTMENTS","CHIPPEWA","50","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0001870","DRYDEN, VILLAGE OF","LAPEER","951","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001880","DUNDEE","MONROE","4250","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001900","DURAND, CITY OF","SHIAWASSEE","3446","2021-12-31T00:00:00.000","3","Y","2022-09-30T00:00:00.000"
"MI0001905","DUNRENTIN HEIGHTS SUBDIVISION","ST CLAIR","81","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0001910","AUTUMN HILLS","CASS","50","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001915","DUVERNAY PARK APARTMENTS","LAKE","68","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001920","EAGLE HARBOR TOWNSHIP","KEWEENAW","300","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0001925","EAGLE LAKE CONDOMINIUMS","CASS","26","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0001930","HOUGHTON TOWNSHIP","KEWEENAW","138","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0001932","EAGLE VILLAGE, INC.","OSCEOLA","84","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0001935","EAST BAY CHARTER TOWNSHIP","GRAND TRAVERSE","3720","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0001950","EASTPOINTE, CITY OF","MACOMB","32442","2021-12-31T00:00:00.000","9","Y","2022-09-30T00:00:00.000"
"MI0001960","EAST GRAND RAPIDS","KENT","11637","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0001970","EAST JORDAN, CITY OF","CHARLEVOIX","2215","2021-12-31T00:00:00.000","3","Y","2024-09-30T00:00:00.000"
"MI0001970","EAST JORDAN, CITY OF (INDUSTRIAL PARK)","CHARLEVOIX","2215","2021-12-31T00:00:00.000","1","Y","2024-09-30T00:00:00.000"
"MI0001980","BREITUNG TWP.-EAST KINGSFORD","DICKINSON","1200","2020-06-30T00:00:00.000","3","Y","2023-09-30T00:00:00.000"
"MI0001990","EAST LANSING, CITY OF","INGHAM","33000","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0002000","PINE KNOLL APARTMENTS, LLC","LIVINGSTON","100","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002010","EAST TAWAS, CITY OF","IOSCO","2808","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0002020","EATON RAPIDS, CITY OF","EATON","5340","2021-12-31T00:00:00.000","8","Y","2022-09-30T00:00:00.000"
"MI0002025","EATON GREEN ESTATES SUBDIVISION","EATON","363","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002030","EAU CLAIRE","BERRIEN","610","2022-06-30T00:00:00.000","1","N","2022-12-31T00:00:00.000"
"MI0002050","ECORSE","WAYNE","9512","2021-12-31T00:00:00.000","4","Y","2022-09-30T00:00:00.000"
"MI0002070","EDMORE","MONTCALM","1256","2020-12-31T00:00:00.000","1","Y","2023-09-30T00:00:00.000"
"MI0002077","EDWARDSBURG","CASS","1260","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002080","ELBERTA, VILLAGE OF","BENZIE","372","2019-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0002090","ELK RAPIDS, VILLAGE OF","ANTRIM","1642","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002100","ELKTON, VILLAGE OF","HURON","808","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0002110","ELLSWORTH, VILLAGE OF","ANTRIM","349","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002115","ELMWOOD TOWNSHIP","LEELANAU","255","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0002120","ELSIE, VILLAGE OF","CLINTON","966","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002124","EMERY PINES","ROSCOMMON","50","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0002125","EMMETT TOWNSHIP","CALHOUN","2550","2021-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0002130","EMPIRE, VILLAGE OF","LEELANAU","400","2021-12-31T00:00:00.000","6","N","2024-09-30T00:00:00.000"
"MI0002145","MACK. CO. HOUSING-ENGADINE","MACKINAC","50","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002170","ESCANABA","DELTA","13659","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0002180","ESSEXVILLE, CITY OF","BAY","3478","2021-12-31T00:00:00.000","6","Y","2022-09-30T00:00:00.000"
"MI0002190","EVART, CITY OF","OSCEOLA","1903","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0002195","LANTERN BAY TREATMENT CENTER","VAN BUREN","52","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002200","MCMILLAN TOWNSHIP","ONTONAGON","391","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0002212","FAIRFIELD TOWNSHIP","LENAWEE","717","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0002215","FAIRWAY LAKE CONDOMINIUMS","OTSEGO","56","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002230","FARMINGTON, CITY OF","OAKLAND","10500","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002240","FARMINGTON HILLS, CITY OF","OAKLAND","56240","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002250","FARWELL, VILLAGE OF","CLARE","871","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002260","FENNVILLE","ALLEGAN","1459","2019-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0002270","FENTON, CITY OF","GENESEE","11746","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0002273","FENTON HARBOR CONDOMINIUMS","GENESEE","40","2021-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002274","CREEKSIDE AT FENTON HEIGHTS","LIVINGSTON","48","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002277","LAKE PARK VILLAGE CONDOMINIUMS","GENESEE","900","2020-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002280","FERNDALE","OAKLAND","22105","2021-12-31T00:00:00.000","11","Y","2022-09-30T00:00:00.000"
"MI0002285","FERRYSBURG","OTTAWA","3268","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002287","FIFE LAKE TOWNHOUSES","GRAND TRAVERSE","54","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002290","FILER CHARTER TOWNSHIP","MANISTEE","940","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0002291","FILLMORE TOWNSHIP","ALLEGAN","25","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002292","EASTERN MICHIGAN NAZARENE DISTRICT CENTE","LIVINGSTON","250","2021-12-31T00:00:00.000","5","N","2024-09-30T00:00:00.000"
"MI0002300","FLAT ROCK","WAYNE","9878","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0002310","FLINT, CITY OF","GENESEE","98310","2022-06-30T00:00:00.000","10","Y","2022-12-31T00:00:00.000"
"MI0002340","FLUSHING, CITY OF","GENESEE","8389","2021-06-30T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002347","FONDA LAKE WATER AUTHORITY","LIVINGSTON","1200","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0002350","FORD RIVER TOWNSHIP","DELTA","385","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002356","FORESTER TOWNSHIP","SANILAC","950","2019-12-31T00:00:00.000","6","N","2022-09-30T00:00:00.000"
"MI0002360","FORESTVILLE VILLAGE OF","SANILAC","836","2020-12-31T00:00:00.000","7","N","2023-09-30T00:00:00.000"
"MI0002370","FORSYTH TOWNSHIP","MARQUETTE","2479","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002385","FORT GRATIOT TOWNSHIP","ST CLAIR","11616","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0002390","FOWLER, VILLAGE OF","CLINTON","1136","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0002400","FOWLERVILLE, VILLAGE OF","LIVINGSTON","2951","2020-12-31T00:00:00.000","3","N","2023-09-30T00:00:00.000"
"MI0002403","FOXFIELD APARTMENTS","EMMET","65","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0002410","FRANKENLUST TOWNSHIP","BAY","3626","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0002420","FRANKENMUTH, CITY OF","SAGINAW","4944","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0002425","FRANKENMUTH TOWNSHIP","SAGINAW","1389","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002430","FRANKFORT, CITY OF","BENZIE","1286","2019-12-31T00:00:00.000","3","Y","2022-09-30T00:00:00.000"
"MI0002440","FRANKLIN KNOLLS SUBDIVISION","OAKLAND","500","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002450","BRIARCLIFF HOMEOWNERS ASSN","OAKLAND","483","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0002460","FRASER, CITY OF","MACOMB","16500","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002465","FRASER TOWNSHIP","BAY","1226","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002470","TITTABAWASSEE TOWNSHIP","SAGINAW","9227","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002480","FREEPORT","BARRY","483","2019-12-31T00:00:00.000","11","N","2022-09-30T00:00:00.000"
"MI0002490","FREMONT","NEWAYGO","4081","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0002500","FRENCHTOWN TOWNSHIP","MONROE","16481","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002507","FRUITPORT TOWNSHIP","MUSKEGON","9355","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002510","GAASTRA","IRON","376","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002520","GAGETOWN, VILLAGE OF","TUSCOLA","388","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002530","GALESBURG","KALAMAZOO","2377","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0002540","GARDEN","DELTA","270","2021-12-31T00:00:00.000","0","Y","2024-09-30T00:00:00.000"
"MI0002550","GARDEN CITY","WAYNE","27625","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0002565","GARFIELD CHARTER TOWNSHIP","GRAND TRAVERSE","12899","2019-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0002568","GARLAND RESORT","OSCODA","53","2019-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0002590","SHERMAN TOWNSHIP","KEWEENAW","40","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0002600","GAYLORD, CITY OF","OTSEGO","3645","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0002615","GENESEE COUNTY WATER SYSTEM","GENESEE","71500","2021-06-30T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002617","GENESEE TOWNSHIP","GENESEE","8473","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002619","PRENTIS ESTATES APARTMENTS","LIVINGSTON","500","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002620","GEORGETOWN TOWNSHIP","OTTAWA","41086","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002625","GERMFASK TOWNSHIP","SCHOOLCRAFT","200","2020-12-31T00:00:00.000","1","N","2023-09-30T00:00:00.000"
"MI0002630","GIBRALTAR","WAYNE","4656","2021-12-31T00:00:00.000","5","Y","2022-09-30T00:00:00.000"
"MI0002640","GLADSTONE","DELTA","4396","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0002650","GLADWIN, CITY OF","GLADWIN","2933","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002654","GLEN DEVON CONDOMINIUMS","GENESEE","260","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002655","GLENN HAVEN SHORES","ALLEGAN","72","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002656","GLEN MEADOWS CONDOMINIUMS","OTSEGO","142","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002657","GLEN OAKS COMMUNITY COLLEGE (ADMIN/SCHOOL BLDG)","ST JOSEPH","1233","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002657","GLEN OAKS COMMUNITY COLLEGE","ST. JOSEPH","1233","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0002659","GLENNWOODS SUBDIVISION","ALLEGAN","77","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002680","GOBLES","VAN BUREN","725","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002685","GOGEBIC RANGE WATER AUTH","GOGEBIC","177","2021-12-31T00:00:00.000","12","N","2022-09-30T00:00:00.000"
"MI0002730","GRAND BEACH","BERRIEN","272","2022-06-30T00:00:00.000","1","N","2022-12-31T00:00:00.000"
"MI0002740","GRAND BLANC, CITY OF","GENESEE","8276","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002745","CHARTER TOWNSHIP OF GRAND BLANC","GENESEE","21000","2022-06-30T00:00:00.000","0","N","2022-12-31T00:00:00.000"
"MI0002750","GRAND HAVEN","OTTAWA","10412","2019-12-31T00:00:00.000","1","Y","2022-09-30T00:00:00.000"
"MI0002760","GRAND HAVEN TOWNSHIP","OTTAWA","15051","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002770","GRAND LEDGE, CITY OF","EATON","8701","2021-06-30T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002780","BURT TOWNSHIP","ALGER","676","2019-12-31T00:00:00.000","4","N","2022-09-30T00:00:00.000"
"MI0002785","GRAND POINTE SUBDIVISION","EATON","219","2021-12-31T00:00:00.000","2","N","2024-09-30T00:00:00.000"
"MI0002790","GRAND RAPIDS","KENT","273005","2021-12-31T00:00:00.000","10","Y","2022-09-30T00:00:00.000"
"MI0002805","GRAND TRAVERSE CONDOMINIUMS","GRAND TRAVERSE","60","2019-12-31T00:00:00.000","8","N","2022-09-30T00:00:00.000"
"MI0002809","GRAND VALLEY ESTATES","KENT","288","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002820","GRANDVILLE","KENT","15948","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002823","GRANT","NEWAYGO","894","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002830","GRASS LAKE","JACKSON","1360","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002837","GREENFIELD ESTATES","ALLEGAN","68","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002839","GREAT LAKES ADVENTIST ACADEMY","MONTCALM","360","2021-12-31T00:00:00.000","3","N","2024-09-30T00:00:00.000"
"MI0002840","GRAYLING, CITY OF","CRAWFORD","1884","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002845","GREGG APARTMENTS","KENT","64","2019-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0002846","GREENFIELD POINTE SUBDIVISION","LIVINGSTON","265","2021-12-31T00:00:00.000","3","N","2022-09-30T00:00:00.000"
"MI0002847","GREENS LAKE APARTMENTS","OAKLAND","330","2019-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002850","GREENVILLE","MONTCALM","8449","2020-12-31T00:00:00.000","3","Y","2023-09-30T00:00:00.000"
"MI0002860","ELY TOWNSHIP-GREENWOOD","MARQUETTE","266","2020-12-31T00:00:00.000","2","N","2023-09-30T00:00:00.000"
"MI0002870","GROSSE ILE TOWNSHIP","WAYNE","10371","2021-12-31T00:00:00.000","6","Y","2022-09-30T00:00:00.000"
"MI0002880","GROSSE POINTE, CITY OF","WAYNE","5421","2021-12-31T00:00:00.000","2","Y","2022-09-30T00:00:00.000"
"MI0002890","GROSSE POINTE FARMS","WAYNE","9479","2021-12-31T00:00:00.000","3","Y","2022-09-30T00:00:00.000"
"MI0002900","GROSSE POINTE PARK","WAYNE","11555","2021-12-31T00:00:00.000","7","Y","2022-09-30T00:00:00.000"
"MI0002910","GROSSE POINTE SHORES","WAYNE","2929","2021-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002920","GROSSE POINTE WOODS","WAYNE","16135","2021-12-31T00:00:00.000","9","Y","2022-09-30T00:00:00.000"
"MI0002925","LAKE DOSTER","ALLEGAN","1287","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0002926","GUN PLAIN TOWNSHIP","ALLEGAN","1","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002940","STAMBAUGH TWP - HAGERMAN LAKE","IRON","230","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0002943","HALE HOMESTEAD APARTMENTS","IOSCO","72","2019-12-31T00:00:00.000","2","N","2022-09-30T00:00:00.000"
"MI0002944","HAMLET VILLAGE CONDOMINIUMS ASSOCIATION","EMMET","126","2019-12-31T00:00:00.000","9","N","2022-09-30T00:00:00.000"
"MI0002945","HAMLET WEST PROPERTY OWNERS ASSOC","EMMET","133","2019-12-31T00:00:00.000","5","N","2022-09-30T00:00:00.000"
"MI0002960","HAMPTON TOWNSHIP","BAY","9652","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0002970","HAMTRAMCK","WAYNE","22413","2022-06-30T00:00:00.000","11","Y","2022-12-31T00:00:00.000"
"MI0002980","HANCOCK","HOUGHTON","4500","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0002982","HANDY TOWNSHIP - RED CEDARS CROSSING","LIVINGSTON","728","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0003000","HARBOR BEACH, CITY OF","HURON","1703","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003001","HARBOR COVE APARTMENTS","WASHTENAW","288","2020-12-31T00:00:00.000","0","N","2023-09-30T00:00:00.000"
"MI0003005","HARBOR HILLS SUBDIVISION ASSOCIATION","EMMET","65","2021-12-31T00:00:00.000","5","N","2024-09-30T00:00:00.000"
"MI0003010","HARBOR SPRINGS, CITY OF","EMMET","1194","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0003015","HARBOR SPRINGS AREA AUTHORITY","EMMET","303","2021-12-31T00:00:00.000","2","Y","2024-09-30T00:00:00.000"
"MI0003018","HARING CHARTER TOWNSHIP","WEXFORD","839","2021-12-31T00:00:00.000","4","N","2024-09-30T00:00:00.000"
"MI0003020","HARPER WOODS","WAYNE","14236","2021-12-31T00:00:00.000","12","Y","2022-09-30T00:00:00.000"
"MI0003030","HARRISON, CITY OF","CLARE","1100","2021-12-31T00:00:00.000","1","N","2024-09-30T00:00:00.000"
"MI0003040","HARRISON TOWNSHIP","MACOMB","26833","2021-12-31T00:00:00.000","0","N","2022-09-30T00:00:00.000"
"MI0003050","HARRISVILLE, CITY OF","ALCONA","493","2021-12-31T00:00:00.000","0","N","2024-09-30T00:00:00.000"
"MI0003060","HART","OCEANA","2126","2021-12-31T00:00:00.000","5","N","2024-09-30T00:00:00.000"
"MI0003070","HARTFORD","VAN BUREN","2688","2021-12-31T00:00:00.000","0","Y","2022-09-30T00:00:00.000"
"MI0003073","HARTLAND HILLS CONDOMINIUMS","LIVINGSTON","67","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003075","HARTLAND TOWNSHIP","LIVINGSTON","2200","2019-12-31T00:00:00.000","1","N","2022-09-30T00:00:00.000"
"MI0003080","HARVEST HILLS SUBDIVISION ASSO","LIVINGSTON","225","2020-12-31T00:00:00.000","4","N","2023-09-30T00:00:00.000"
"MI0003090","HASTINGS","BARRY","7350","2021-12-31T00:00:00.000","8","Y","2022-09-30T00:00:00.000"
