"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","representante_legal","tipo_prestador","clasificacion"
"CAUCA","GUACHENE","ALCANTARILLADO","OPERATIVA","MUNICIPIO DE GUACHENE","CAUCA","GUACHENE","Calle 4 No. 5 - 46 Jorge Eliecer Gaitan","8259101","serviciospublicos@guachene-cauca.gov.co","ELMER ABONIA RODRIGUEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","GUACHENE","ACUEDUCTO","OPERATIVA","ACUAPAEZ S.A. E.S.P.","CAUCA","CALOTO","PARQUE INDUSTRIAL Y CCIAL DEL CAUCA ET 4 LOTE 14","8259375","jmena@acuapaez.com","LILIANA FABIOLA PARRA MARTINEZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","GUAPI","ACUEDUCTO","OPERATIVA","EMPRESA MUNICIPAL OFICIAL DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE GUAPI CAUCA SAS ESP","CAUCA","GUAPI","CARRERA 2 # 5-73","0000000","yiduar222@hotmail.com","YIDUAR ADRIAN CUENU HINESTROZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","GUAPI","ALCANTARILLADO","OPERATIVA","EMPRESA MUNICIPAL OFICIAL DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE GUAPI CAUCA SAS ESP","CAUCA","GUAPI","CARRERA 2 # 5-73","0000000","yiduar222@hotmail.com","YIDUAR ADRIAN CUENU HINESTROZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","GUAPI","ASEO","OPERATIVA","EMPRESA MUNICIPAL OFICIAL DE SERVICIOS PÚBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE GUAPI CAUCA SAS ESP","CAUCA","GUAPI","CARRERA 2 # 5-73","0000000","yiduar222@hotmail.com","YIDUAR ADRIAN CUENU HINESTROZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","GUAPI","ACUEDUCTO","CANCELACION","UNIDAD PRESTADORA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE GUAPI CAUCA","CAUCA","GUAPI","CARRERA 2ª # 5 -73 Barrio la Esperanza","8400488","despachoalcalde@guapi-cauca.gov.co","CARMENZA PALACIOS CUERO",,
"CAUCA","GUAPI","ALCANTARILLADO","CANCELACION","UNIDAD PRESTADORA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE GUAPI CAUCA","CAUCA","GUAPI","CARRERA 2ª # 5 -73 Barrio la Esperanza","8400488","despachoalcalde@guapi-cauca.gov.co","CARMENZA PALACIOS CUERO",,
"CAUCA","GUAPI","ASEO","CANCELACION","UNIDAD PRESTADORA DE LOS SERVICIOS PUBLICOS DOMICILIARIOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE GUAPI CAUCA","CAUCA","GUAPI","CARRERA 2ª # 5 -73 Barrio la Esperanza","8400488","despachoalcalde@guapi-cauca.gov.co","CARMENZA PALACIOS CUERO",,
"CAUCA","INZA","ALCANTARILLADO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEl MUNICIPIO DE  INZA - CAUCA","CAUCA","INZA","CARRERA 5 3 - 21","8700629","ESPINZA01@HOTMAIL.COM","NATALIA ANGEL PUYO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","INZA","ASEO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEl MUNICIPIO DE  INZA - CAUCA","CAUCA","INZA","CARRERA 5 3 - 21","8700629","ESPINZA01@HOTMAIL.COM","NATALIA ANGEL PUYO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","INZA","ACUEDUCTO","OPERATIVA","ADMINISTRACIÓN PÚBLICA COOPERATIVA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEl MUNICIPIO DE  INZA - CAUCA","CAUCA","INZA","CARRERA 5 3 - 21","8700629","ESPINZA01@HOTMAIL.COM","NATALIA ANGEL PUYO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","INZA","ASEO","OPERATIVA","CIUDAD LIMPIA NEIVA S.A E.S.P","HUILA","NEIVA","CARRERA 7 # 82 - 70 AVENIDA ALBERTO GALINDO","8766224","sui@ciudadlimpia.com.co","EDGAR GOMEZ OSORIO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","INZA","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","JAMBALO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DE SERVICIO DE ALCANTARILLADO Y ACUEDUCTO DE LA VEREDA LA ODISEA","CAUCA","JAMBALO","VEREDA LA ODISEA","8252738","campo2007@yahoo.com","MARIA IGNACIA  MEDINA  IPIA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","JAMBALO","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS ACUEDUCTO VEREDA ZUMBICO","CAUCA","JAMBALO","vereda zumbico","8252738","luish_450@hotmail.com","LUIS HERNANDO YULE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","JAMBALO","ASEO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE JAMBALO CAUCA","CAUCA","JAMBALO","CARRERA PRINCIPAL JAMBALO","8375362","apcjambalo@hotmail.com","JENNYFER DANIELA RIVERA  VALENCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","JAMBALO","ACUEDUCTO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE JAMBALO CAUCA","CAUCA","JAMBALO","CARRERA PRINCIPAL JAMBALO","8375362","apcjambalo@hotmail.com","JENNYFER DANIELA RIVERA  VALENCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","JAMBALO","ALCANTARILLADO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE JAMBALO CAUCA","CAUCA","JAMBALO","CARRERA PRINCIPAL JAMBALO","8375362","apcjambalo@hotmail.com","JENNYFER DANIELA RIVERA  VALENCIA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA SIERRA","ALCANTARILLADO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE LA SIERRA CAUCA","CAUCA","LA SIERRA","aaalasierra@hotmail.com","8255014","aaalasierra@hotmail.com","ALVARO ALBEIRO ORDONES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA SIERRA","ASEO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE LA SIERRA CAUCA","CAUCA","LA SIERRA","aaalasierra@hotmail.com","8255014","aaalasierra@hotmail.com","ALVARO ALBEIRO ORDONES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA SIERRA","ALCANTARILLADO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE LA SIERRA","CAUCA","LA SIERRA","CALLE 3 NO. 3- 51EDIFICIO APROAGROSI","8255014","acuasierra5@yahoo.es","ALEXANDER ANACONA HOYOS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","LA SIERRA","ACUEDUCTO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE LA SIERRA","CAUCA","LA SIERRA","CALLE 3 NO. 3- 51EDIFICIO APROAGROSI","8255014","acuasierra5@yahoo.es","ALEXANDER ANACONA HOYOS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"CAUCA","LA SIERRA","ACUEDUCTO","OPERATIVA","ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DE LA SIERRA CAUCA","CAUCA","LA SIERRA","aaalasierra@hotmail.com","8255014","aaalasierra@hotmail.com","ALVARO ALBEIRO ORDONES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA SIERRA","ASEO","OPERATIVA","MUNICIPIO DE LA SIERRA CAUCA","CAUCA","LA SIERRA","Calle 4 No. 18-20 Segundo Piso, Galería Municipal","8255014","sandraa866@hotmail.com","MILLER MIGUEL HURTADO MUÑOZ","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","LA SIERRA","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","LA VEGA","ACUEDUCTO","CANCELACION","ASOCIACIÓN DE USUARIOS DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA CABECERA MUNICIPAL DE LA VEGA","CAUCA","LA VEGA","CARRERA 7 #2A BARRIO LOURDES","8269754","nestorsandoval20@gmail.com","NESTOR ARMANDO SANDOVAL MUÑOZ",,
"CAUCA","LA VEGA","ALCANTARILLADO","CANCELACION","ASOCIACIÓN DE USUARIOS DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE LA CABECERA MUNICIPAL DE LA VEGA","CAUCA","LA VEGA","CARRERA 7 #2A BARRIO LOURDES","8269754","nestorsandoval20@gmail.com","NESTOR ARMANDO SANDOVAL MUÑOZ",,
"CAUCA","LA VEGA","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","LA VEGA","ASEO","CANCELACION","MUNICIPIO DE LA VEGA","CAUCA","LA VEGA","CAM Calle 2 Nro 8-39","8269571","alcaldia@lavega-cauca.gov.co","CARLOS OLIVER ORDONEZ PAZ",,
"CAUCA","LA VEGA","ACUEDUCTO","OPERATIVA","ADMINISTRACIÓN PUBLICA COOPERATIVA CORAZÓN DEL MACIZO","CAUCA","LA VEGA","CARRERA 7 # 2A","8269754","oapino@unicauca.edu.co","OSCAR STIVEN ANACONA PINO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA VEGA","ALCANTARILLADO","OPERATIVA","ADMINISTRACIÓN PUBLICA COOPERATIVA CORAZÓN DEL MACIZO","CAUCA","LA VEGA","CARRERA 7 # 2A","8269754","oapino@unicauca.edu.co","OSCAR STIVEN ANACONA PINO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LA VEGA","ASEO","OPERATIVA","ADMINISTRACIÓN PUBLICA COOPERATIVA CORAZÓN DEL MACIZO","CAUCA","LA VEGA","CARRERA 7 # 2A","8269754","oapino@unicauca.edu.co","OSCAR STIVEN ANACONA PINO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LOPEZ DE MICAY","ALCANTARILLADO","OPERATIVA","MUNICIPIO LOPEZ DE MICAY","CAUCA","LOPEZ DE MICAY","CALLE LAS FLORES","8405010","contactenos@lopezdemicay-cauca.gov.co","WANNER DARIO SUAREZ MANTILLA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LOPEZ DE MICAY","ASEO","OPERATIVA","MUNICIPIO LOPEZ DE MICAY","CAUCA","LOPEZ DE MICAY","CALLE LAS FLORES","8405010","contactenos@lopezdemicay-cauca.gov.co","WANNER DARIO SUAREZ MANTILLA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","LOPEZ DE MICAY","ACUEDUCTO","OPERATIVA","MUNICIPIO LOPEZ DE MICAY","CAUCA","LOPEZ DE MICAY","CALLE LAS FLORES","8405010","contactenos@lopezdemicay-cauca.gov.co","WANNER DARIO SUAREZ MANTILLA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MERCADERES","ACUEDUCTO","OPERATIVA","EMPRESA OFICIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE MERCADERES CAUCA E.S.P·","CAUCA","MERCADERES","CARRERA 3 CALLE 4 ESQUINA","8460527","empomer-esp@hotmail.com","JOSE ALEJANDRO MORENO SANCHEZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MERCADERES","ALCANTARILLADO","OPERATIVA","EMPRESA OFICIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE MERCADERES CAUCA E.S.P·","CAUCA","MERCADERES","CARRERA 3 CALLE 4 ESQUINA","8460527","empomer-esp@hotmail.com","JOSE ALEJANDRO MORENO SANCHEZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MERCADERES","ASEO","OPERATIVA","EMPRESA OFICIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE MERCADERES CAUCA E.S.P·","CAUCA","MERCADERES","CARRERA 3 CALLE 4 ESQUINA","8460527","empomer-esp@hotmail.com","JOSE ALEJANDRO MORENO SANCHEZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MERCADERES","ASEO","OPERATIVA","EMPRESA METROPOLITANA DE ASEO DE PASTO S.A.  E.S.P.","NARINO","PASTO","CARRERA 24 #23-51","7362874","sonia-elizabeth.criollo@veolia.com","ANGELA MARCELA PAZ ROMERO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","MIRANDA","ALCANTARILLADO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS INDUSTRIAL Y COMERCIAL DEL ESTADO DE MIRANDA CAUCA","CAUCA","MIRANDA","CALLE 6 # 4-30","8476093","emmir@emmir.gov.co","HECTOR MARIO TAFURT QUINTERO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","MIRANDA","ACUEDUCTO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS INDUSTRIAL Y COMERCIAL DEL ESTADO DE MIRANDA CAUCA","CAUCA","MIRANDA","CALLE 6 # 4-30","8476093","emmir@emmir.gov.co","HECTOR MARIO TAFURT QUINTERO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","MIRANDA","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DOMICILIARIOS INDUSTRIAL Y COMERCIAL DEL ESTADO DE MIRANDA CAUCA","CAUCA","MIRANDA","CALLE 6 # 4-30","8476093","emmir@emmir.gov.co","HECTOR MARIO TAFURT QUINTERO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","MIRANDA","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CORINTO CAUCA","CAUCA","CORINTO","CARRERA 8 8 40","8270099","gerente@emcorintoesp.com.co","JOSE CAMILO POLANIA  FLOREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","MORALES","ALCANTARILLADO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALCANTARILLADO Y ASEO MORALES CAUCA","CAUCA","MORALES","CENTRO ADMINISTRATIVO MUNICIPAL MORALES","8493051","contactenos@morales-cauca.gov.co","VICTOR FELIX SABOGAL ARBOLEDA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MORALES","ACUEDUCTO","OPERATIVA","APC ACUEDUCTO PIENDAMO MORALES ORGANIZACION AUTORIZADA","CAUCA","PIENDAMO","CRA 4 No.5-130 BARRIO INMACULADA","8250060","acueductoregional@piendamo-cauca.gov.co","JULY ALEXANDRA CAMPO VELASCO","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","MORALES","ASEO","OPERATIVA","OFICINA DE SERVICIOS PUBLICOS DOMICILIARIOS DE ALCANTARILLADO Y ASEO MORALES CAUCA","CAUCA","MORALES","CENTRO ADMINISTRATIVO MUNICIPAL MORALES","8493051","contactenos@morales-cauca.gov.co","VICTOR FELIX SABOGAL ARBOLEDA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","MORALES","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","PADILLA","ASEO","OPERATIVA","MUNICIPIO DE PADILLA CAUCA","CAUCA","PADILLA","kra 3a No, 9a -36","8268124","contactenos@padilla-cauca.gov.co","ARMANDO MINA MENA","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PADILLA","ASEO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE PADILLA CAUCA E.S.P.","CAUCA","PADILLA","Kra 3a No. 9a - 36","8268124","luenfeme@gmail.com","JORGE ENRIQUE CANDELA MEDINA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PADILLA","ALCANTARILLADO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE PADILLA CAUCA E.S.P.","CAUCA","PADILLA","Kra 3a No. 9a - 36","8268124","luenfeme@gmail.com","JORGE ENRIQUE CANDELA MEDINA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PADILLA","ASEO","OPERATIVA","INTERASEO DEL VALLE S.A.S. E.S.P.",,,,,,"JUAN MANUEL GOMEZ MEJIA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","PADILLA","ACUEDUCTO","OPERATIVA","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE PADILLA CAUCA E.S.P.","CAUCA","PADILLA","Kra 3a No. 9a - 36","8268124","luenfeme@gmail.com","JORGE ENRIQUE CANDELA MEDINA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ASEO","OPERATIVA","CIUDAD LIMPIA NEIVA S.A E.S.P","HUILA","NEIVA","CARRERA 7 # 82 - 70 AVENIDA ALBERTO GALINDO","8766224","sui@ciudadlimpia.com.co","EDGAR GOMEZ OSORIO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","PAEZ","ASEO","OPERATIVA","LA ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE PAEZ CAUCA","CAUCA","PAEZ","KRA4  No 8A73","8236384","apcpaezcauca@gmail.com","LUBIANY COLLO VELASCO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ALCANTARILLADO","OPERATIVA","LA ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE PAEZ CAUCA","CAUCA","PAEZ","KRA4  No 8A73","8236384","apcpaezcauca@gmail.com","LUBIANY COLLO VELASCO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ACUEDUCTO","OPERATIVA","LA ADMINISTRACION PUBLICA COOPERATIVA DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL MUNICIPIO DE PAEZ CAUCA","CAUCA","PAEZ","KRA4  No 8A73","8236384","apcpaezcauca@gmail.com","LUBIANY COLLO VELASCO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ACUEDUCTO","OPERATIVA","ASOCIACION DE SERVICIOS PUBLICOS DE BELALCAZAR","CAUCA","PAEZ","Carrera 2 No. 7 - 08 Barrio Panamericano","3167871","aspube@outlook.com","JHON FREDY VIQUEZ RAMOS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ASEO","OPERATIVA","ASOCIACION DE SERVICIOS PUBLICOS DE BELALCAZAR","CAUCA","PAEZ","Carrera 2 No. 7 - 08 Barrio Panamericano","3167871","aspube@outlook.com","JHON FREDY VIQUEZ RAMOS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PAEZ","ALCANTARILLADO","OPERATIVA","ASOCIACION DE SERVICIOS PUBLICOS DE BELALCAZAR","CAUCA","PAEZ","Carrera 2 No. 7 - 08 Barrio Panamericano","3167871","aspube@outlook.com","JHON FREDY VIQUEZ RAMOS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"CAUCA","PATIA","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PATIA","CAUCA","PATIA","Cra 1 N o 9-12 Via panamericana","8262056","EMPATIAESP@YAHOO.ES","PEDRO ALBERTO EGUIZABAL ERAZO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","PATIA","ALCANTARILLADO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PATIA","CAUCA","PATIA","Cra 1 N o 9-12 Via panamericana","8262056","EMPATIAESP@YAHOO.ES","PEDRO ALBERTO EGUIZABAL ERAZO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","PATIA","ASEO","OPERATIVA","URBASER POPAYAN S.A. E.S.P.","CAUCA","POPAYAN","CARRERA 4 No 2 - 23","8206217","Luz.galvis@urbaser.co","RODRIGO VELASCO MOSQUERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"CAUCA","PATIA","ACUEDUCTO","OPERATIVA","EMPRESA MUNICIPAL DE ACUEDUCTO ALCANTARILLADO Y ASEO DE PATIA","CAUCA","PATIA","Cra 1 N o 9-12 Via panamericana","8262056","EMPATIAESP@YAHOO.ES","PEDRO ALBERTO EGUIZABAL ERAZO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"CAUCA","PIAMONTE","ASEO","OPERATIVA","ALCALDIA MUNICIPAL DE PIAMONTE -  CAUCA","CAUCA","PIAMONTE","Alcaldia Municipal de Piamonte","5215868","alexac200979@yahoo.es","ALEXANDRA CUELLAR CUELLAR","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIAMONTE","ALCANTARILLADO","OPERATIVA","ALCALDIA MUNICIPAL DE PIAMONTE -  CAUCA","CAUCA","PIAMONTE","Alcaldia Municipal de Piamonte","5215868","alexac200979@yahoo.es","ALEXANDRA CUELLAR CUELLAR","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIAMONTE","ACUEDUCTO","OPERATIVA","ALCALDIA MUNICIPAL DE PIAMONTE -  CAUCA","CAUCA","PIAMONTE","Alcaldia Municipal de Piamonte","5215868","alexac200979@yahoo.es","ALEXANDRA CUELLAR CUELLAR","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIAMONTE","ASEO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE PIAMONTE  S.A. E.S.P.","CAUCA","PIAMONTE","parque central","4362258","maria-cruz-03@hotmail.es","MARIA CRUZ DIAZ COLLAZOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIAMONTE","ALCANTARILLADO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE PIAMONTE  S.A. E.S.P.","CAUCA","PIAMONTE","parque central","4362258","maria-cruz-03@hotmail.es","MARIA CRUZ DIAZ COLLAZOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIAMONTE","ACUEDUCTO","OPERATIVA","ACUEDUCTO ALCANTARILLADO Y ASEO DE PIAMONTE  S.A. E.S.P.","CAUCA","PIAMONTE","parque central","4362258","maria-cruz-03@hotmail.es","MARIA CRUZ DIAZ COLLAZOS","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","HASTA 2500 SUSCRIPTORES"
"CAUCA","PIENDAMO","ASEO","OPERATIVA","EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE PIENDAMO E.S.P.","CAUCA","PIENDAMO","PLANTA DE ACUEDUCTO SAN CAYETANO","8250099","empiendamo@piendamo-cauca.gov.co","JOSE BELARMINO TEJADA HURTADO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
