"item","numero_de_proceso","tipo_de_proceso","estado","entidad","objeto","departamento_y_municipio_de_ejecuci_n","cuantia","fecha_de_estado","url"
"197","OC-MC-002-2020","Contratación Mínima Cuantía","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“SERVICIO DE FOTOCOPIADO PARA LA ADMINISTRACION MUNICIPAL DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","8000000.00","2020-02-07T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10371563"
"198","OC-024-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO PROFESIONAL A LA SECRETARÍA DE OBRAS PÚBLICAS DEL MUNICIPIO DE CASTILLA LA NUEVA, EN LA ELABORACIÓN, SEGUIMIENTO Y LIQUIDACION DE LOS PROYECTOS Y PROCESOS QUE ADELANTE LA SECRETARÍA”","Meta : Castilla La Nueva","3328000.00","2020-02-10T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10418511"
"199","OC-025-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO PROFESIONAL A LA SECRETARÍA DE OBRAS PÚBLICAS DEL MUNICIPIO DE CASTILLA LA NUEVA, EN LA ELABORACIÓN, SEGUIMIENTO Y LIQUIDACION DE LOS PROYECTOS Y PROCESOS QUE ADELANTE LA SECRETARÍA”","Meta : Castilla La Nueva","3328000.00","2020-02-10T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10418621"
"200","OC-027-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","SERVICIOS PROFESIONALES ESPECIALIZADOS EN SALUD PARA LOS USUARIOS: PPNA Y VICTIMA, E INSPECCION, VIGILANCIA, SEGUIMIENTO, VERIFICACIÓN Y AUDITORIA DE CUENTAS POR PRESTACIONES DE SERVICIO DE SALUD DE BAJA COMPLEJIDAD CON COBRO AL MUNICIPIO DE CASTILLA LA NUEVA","Meta : Castilla La Nueva","22005600.00","2020-02-10T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10421449"
"201","OC-028-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO PROFESIONAL A LA GESTION DE LA SECRETRIA DE PLANEACION, AMBIENTAL Y VIVIENDA PARA EL SEGUIMIENTO DE LICENCIAS DE CONSTRUCCION Y VERIFICACION DE TAREAS DE CAMPO EN PROCESOS URBANISTICOS”","Meta : Castilla La Nueva","3328000.00","2020-02-11T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10426032"
"202","OC-029-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“SERVICIOS PROFESIONALES ESPECIALIZADOS PARA LA GESTION DEL PLAN DE SALUD PUBLICA, EN ASPECTOS RELACIONADOS CON LA ELABORACION, PLANEACION, SEGUIMIENTO, EVALUACION, INSPECCION Y VIGILANCIA EN EL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","22005600.00","2020-02-11T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10426141"
"203","OC-030-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO A LA SUPERVISION DE LOS DIFERENTES CONTRATOS Y PROGRAMAS CULTURALES A CARGO DE LA SECRETARIA DE EDUCACION, CULTURA Y DEPORTES DEL MUNICIPIO DE CASTILLA LA NUEVA META”","Meta : Castilla La Nueva","3328000.00","2020-02-11T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10426200"
"204","OC-032-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO PROFESIONAL A LA SECRETARIA DE PLANEACIÓN, AMBIENTAL Y VIVIENDA PARA LA FORMULACIÓN DE PROYECTOS DE INVERSIÓN FINANCIADOS CON RECURSOS DE SGP Y SEGUIMIENTO AL PLAN DE DESARROLLO MUNICIPAL”","Meta : Castilla La Nueva","3328000.00","2020-02-12T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10431016"
"205","OC-033-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ASESORIA JURÍDICA EN LOS PROCESOS URBANÍSTICOS, COMPRA DE PREDIOS PARA VIVIENDA Y LEGALIZACIÓN PREDIAL QUE ADELANTA LA SECRETARÍA DE PLANEACIÓN, AMBIENTAL Y VIVIENDA EN EL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","22500000.00","2020-02-12T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10431309"
"206","OC-MC-004-2020","Contratación Mínima Cuantía","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“SERVICIO DE MENSAJERIA NACIONAL EXPRESA RECOLECCION, CURSO Y ENTREGA DE ENVIOS PARA LA ADMINISTRACION MUNICIPAL DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","8000000.00","2020-02-12T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10403251"
"207","OC-035-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","TRANSFERENCIA EN DONACIÓN DE EQUIPOS, ELEMENTOS, UTENSILIO DE COCINA Y MOBILIARIO ESCOLAR, POR PARTE DE LA ADMINISTRACIÓN MUNICIPAL DE CASTILLA LA NUEVA – META – A LA INSTITUCION EDUCATIVA SAN LORENZO DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","0.00","2020-02-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10436201"
"208","OC-036-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","""SERVICIOS PROFESIONALES PARA LA REALIZACIÓN DE ACTIVIDADES DEPORTIVAS, LUDICO PEDAGOCGICAS, DE INFORMACIÓN, EDUCACIÓN Y COMUNICACIÓN PROMOCION DE ESTILOS DE VIDA SALUDABLE PARA LA PRIMERA INFANCIA, ADOLESENCIA Y JUVENTUD DEL MUNICIPIO DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","3858400.00","2020-02-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10438050"
"209","OC-201-2019","Contratación Directa (Ley 1150 de 2007)","Liquidado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","ARRENDAMIENTO DE LA UNIDAD HABITACIONAL UBICADA EN LA ESCUELA EL TRIUNFO DEL MUNICIPIO DE CASTILLA LA NUEVA –META","Meta : Castilla La Nueva","0.00","2020-02-13T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9608256"
"210","OC-038-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ADMINISTRACIÓN DE LA BASE DE DATOS UNICA DE AFILIADOS (BDUA), SEGUIMIENTO Y EVALUACION DE LOS PROCESOS DEL REGIMEN SUBSIDIADO DEL MUNICIPIO DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","55584900.00","2020-02-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10444294"
"211","OC-041-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO A LA SUPERVISION DE LOS DIFERENTES CONTRATOS Y PROGRAMAS EDUCATIVOS Y DEPORTIVOS A CARGO DE LA SECRETARIA DE EDUCACIÓN CULTURA Y DEPORTE DEL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","3328000.00","2020-02-17T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10454116"
"212","OC-042-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“APOYO PROFESIONAL A LA SECRETARIA DE PLANEACIÓN EN LA EVALUACIÓN, AJUSTE Y SEGUIMIENTO DE LA AGENDA AMBIENTAL EN EL MUNICIPIO DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","16640000.00","2020-02-18T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10456617"
"213","OC-044-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ASESORÍA JURÍDICA ESPECIALIZADA PARA LA SECRETARIA DE OBRAS PÚBLICAS, SECRETARIA DE DESARROLLO ECONÓMICO Y SECRETARIA DE PROTECCIÓN SOCIAL DEL MUNICIPIO DE CASTILLA LA NUEVA, META”","Meta : Castilla La Nueva","6247500.00","2020-02-18T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10460033"
"214","OC-045-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ADMINISTRADOR DEL PUNTO VIVE DIGITAL PLUS - ECOBIBLIOTECA, PARA EL ACCESO, USO Y APROPIACION DE LA TECNOLOGIA COMO HERRAMIENTA PARA LA PRODUCTIVIDAD Y COMPETITIVIDAD BRINDANDO ORIENTACION, GUIA Y ATENCION A USUARIOS”","Meta : Castilla La Nueva","13062500.00","2020-02-20T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10475262"
"215","OC-046-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“PRESTACION DE SERVICIOS PROFESIONALES ESPECIALIZADOS PARA EL SOPORTE, LA INSTALACION Y LA CONFIGURACION DE LOS PUNTOS DE ACCESO INALAMBRICO DE LA RED MUNICIPAL DE ACCESO A INTERNET”","Meta : Castilla La Nueva","20800000.00","2020-02-20T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10475877"
"216","OC-047-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ASESORIA EN LA IIMPLEMENTACION DE LA POLITICA DE GOBIERNO DIGITAL, A LA SECRETARIA TIC DE LA ALCALDIA DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","31237500.00","2020-02-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10477038"
"217","OC-048-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ADMINISTRADOR DEL PUNTO VIVE DIGITAL TRADICIONAL - CERES, PARA EL ACCESO, USO Y APROPIACION DE LA TECNOLOGIA COMO HERRAMIENTA PARA LA PRODUCTIVIDAD Y COMPETITIVIDAD BRINDANDO ORIENTACION, GUIA Y ATENCION A USUARIOS”","Meta : Castilla La Nueva","11756250.00","2020-02-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10477369"
"218","OC-049-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ADMINISTRADOR DEL KIOSCO DIGITAL DE LA BIBLIOTECA DE SAN LORENZO, PARA EL ACCESO, USO Y APROPIACIÓN DE LA TECNOLOGÍA COMO HERRAMIENTA PARA LA PRODUCTIVIDAD Y COMPETITIVIDAD, BRINDANDO ORIENTACIÓN, GUÍA Y ATENCIÓN A USUARIOS”","Meta : Castilla La Nueva","13062500.00","2020-02-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10477780"
"219","OC-050-2020","Régimen Especial","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","ACUERDO TRIPARTITA PARA REALIZACION DE PRACTICAS PROFESIONALES DE LA UNIVERSIDAD CATOLICA DE COLOMBIA","Meta : Castilla La Nueva","1.00","2020-02-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10478771"
"220","OC-CM-012-2019","Concurso de Méritos Abierto","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","INTERVENTORIA TECNICA, LEGAL, ADMINISTRATIVA , FINANCIERA Y AMBIENTAL PARA EL MEJORAMIENTO DE LA VIA QUE CONDUCE A DEL CRUCE DE CARNICERIAS AL CRUCE DE BARRO BLANCO DESDE LA ABCISA K0+000 A LA K1 +820 Y MEJORAMIENTO DE LA SEÑALIZACION Y ESTABILIDAD DE TALUDES ENTRE LA ABCISA K1+820 A LA K2+560, EN EL MUNICIPIO DE CASTILLA LA NUEVA EN EL DEPARTAMENTO DEL META""","Meta : Castilla La Nueva","262692500.00","2020-02-25T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-15-10155328"
"221","OC-056-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","SOPORTE Y ACTUALIZACIÓN DE LOS MÓDULOS DE CONTABILIDAD, TESORERÍA, PRESUPUESTO, ALMACÉN, CONTROL DE CONTRATOS, IMPUESTO PREDIAL, NOMINA, IMPUESTO DE INDUSTRIA Y COMERCIO, BANCO DE PROYECTOS Y SISTEMA GENERAL DE FACTURACIÓN VERSIÓN ORACLE 11G, HERRAMIENTAS VISUAL BASIC FOR APLICATIONS, PLATAFORMA WINDOWS, BASE DE DATOS DE LA ENTIDAD, PARA USO DE SOFTWARE ADMINISTRATIVO DE LA ALCALDÍA MUNICIPAL DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","70047000.00","2020-02-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10498885"
"222","OC-058-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“SERVICIOS PROFESIONALES PARA ASESORAR LA FORMULACIÓN DEL PLAN DE DESARROLLO DEL MUNICIPIO DE CASTILLA LA NUEVA 2020 -2023”","Meta : Castilla La Nueva","150000000.00","2020-02-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10502908"
"223","OC-MC-005-2020","Contratación Mínima Cuantía","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ APOYO LOGISTICO PARA LA REALIZACION DE EVENTOS RELACIONADOS CON LA FORMULACION DE LOS PLANES DE DESARROLLO TERRITORIALES Y EVENTOS DE PARTICIPACION COMUNITARIA”","Meta : Castilla La Nueva","24578484.00","2020-02-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10464197"
"224","OC-MC-047-2019","Contratación Mínima Cuantía","Liquidado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","SERVICIO DE CLASIFICACIÓN, RECOLECCIÓN, TRANSPORTE, APROVECHAMIENTO Y DISPOSICIÓN FINAL DE LOS RESIDUOS ELÉCTRICOS Y ELECTRÓNICOS (RAEES), MATERIAL ORDINARIO Y APROVECHABLE, DADO DE BAJA POR EL MUNICIPIO DE CASTILLA LA NUEVA - META","Meta : Castilla La Nueva","18764515.00","2020-02-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-10170829"
"225","OC-059-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE DANZA NACIONAL, EN PROCESOS DE CAPACITACION Y FORMACION EN EL AREA URBANA DEL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","12500000.00","2020-02-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10504440"
"226","OC-065-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ASESORÍA PARA EL FORTALECIMIENTO DE LOS PROCESOS RELACIONADOS CON CONTROL URBANÍSTICO EN EL MUNICIPIO DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","4500000.00","2020-02-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10506917"
"227","OC-066-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ARRENDAMIENTO DE LA UNIDAD HABITACIONAL N° 1 UBICADA EN LA CASITA DEL 98 DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-02-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10509300"
"228","OC-067-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“PRESTACIÓN DE SERVICIOS DE SALUD, PARA LA ASISTENCIA Y/O ATENCIÓN DE PRIMER NIVEL","Meta : Castilla La Nueva","25000000.00","2020-02-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10512976"
"229","OC-070-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE APOYO PARA LOS PROCESOS DE COBERTURA, INICIACIÓN Y FORMACIÓN EN LA MODALIDAD DE DANZA LLANERA PARA LA COMUNIDAD DEL MUNICIPIO DE CASTILLA LA NUEVA-META EN LA ZONA URBANA Y RURAL”","Meta : Castilla La Nueva","9250000.00","2020-03-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10520296"
"230","OC-071-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR PARA LOS PROCESOS DE COBERTURA, INICIACION Y FORMACION EN LA MODALIDAD DE DANZA LLANERA PARA NIÑOS, NIÑAS, ADOLESCENTES Y JOVENES EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","9250000.00","2020-03-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10520911"
"231","OC-072-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR EN LA MODALIDAD DE CUATRO LLANERO E INSTRUMENTOS DE MÚSICA TRADICIONAL LLANERA, INICIACIÓN Y FORMACIÓN TANTO EN LA ZONA URBANA COMO RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","12000000.00","2020-03-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10521176"
"232","OC-074-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE GUITARRA Y BAJO ELÉCTRICO EN LA MODALIDAD, INICIACION, Y FORMACION EN EL AREA URBANA Y RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","10250000.00","2020-03-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10521462"
"233","OC-075-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR PARA LA FORMACIÓN Y ATENCIÓN DE PRIMERA INFANCIA EN ACTIVIDADES LUDICAS, MANUALIDADES, Y ACTIVIDADES CULTURALES EN LA LUDOTECA UBICADA EN LA ECOBIBLIOTECA DEL MUNICIPIO DE CASTILLA LA NUEVA - META”","Meta : Castilla La Nueva","13062500.00","2020-03-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10522326"
"234","OC-080-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE MARACAS E INSTRUMENTOS DE MÚSICA TRADICIONAL LLANERA, EN LA MODALIDAD DE COBERTURA, INICIACIÓN Y FORMACIÓN TANTO EN LA ZONA URBANA COMO RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","11000000.00","2020-03-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10533784"
"235","OC-081-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE ARPA, EN APOYO AL FOMENTO, PROMOCION, DIVULGACION Y FORMACION ARTISTICA Y CULTURAL DEL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","10000000.00","2020-03-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10536280"
"236","OC-083-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE CANTO LLANERO Y COMPOSICIÓN EN PROCESOS DE FORMACION Y CAPACITACION MODALIDAD COBERTURA E INICIACIÓN EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","10250000.00","2020-03-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10536983"
"237","OC-SAMC-011-2019","Selección Abreviada de Menor Cuantía (Ley 1150 de 2007)","Liquidado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“CONSTRUCCIÓN Y MEJORAMIENTO DE REDUCTORES DE VELOCIDAD EN DIFERENTES SECTORES DEL MUNICIPIO DE CASTILLA LA NUEVA-META”","Meta : Castilla La Nueva","139662756.00","2020-03-04T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9443052"
"238","OC-084-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ASESORIA JURÍDICA ESPECIALIZADA PARA LA OFICINA ASESORA JURIDICA DEL MUNICIPIO DE CASTILLA LA NUEVA, META”","Meta : Castilla La Nueva","35000000.00","2020-03-05T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10541394"
"239","OC-085-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ARRENDAMIENTO DE LA UNIDAD HABITACIONAL UBICADA EN LA ESCUELA EL TURUY DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-03-05T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10544134"
"240","OC-086-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","ARRENDAMIENTO DE LA UNIDAD HABITACIONAL N° 2 UBICADA EN LA CASITA DEL 98 DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-03-05T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10544306"
"241","OC-087-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ASESORÍA JURÍDICA EN LA ATENCIÓN Y ASISTENCIA A LAS VÍCTIMAS DEL CONFLICTO ARMADO INTERNO EN EL MARCO DE LAS COMPETENCIAS DEL MUNICIPIO DE CASTILLA LA NUEVA - META”","Meta : Castilla La Nueva","20800000.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10546246"
"242","OC-090-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ARRENDAMIENTO DE LA UNIDAD HABITACIONAL UBICADA EN LA ESCUELA LA PRADERA DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10546554"
"243","OC-092-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“PROMOTORA DE LECTURA PARA EL FORTALECIMIENTO, DIVULGACION Y FOMENTO DE LA LECTURA Y ESCRITURA EN LAS BIBLIOTECAS PUBLICAS Y LOS PARADEROS PARA LIBROS PARA PARQUE DEL MUNICIPIOS DE CASTILLA LA NUEVA”","Meta : Castilla La Nueva","9250000.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10546802"
"244","OC-094-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR EN LA MODALIDAD EN DANZA LLANERA EN EL PROCESO DE COBERTURA, INICIACION Y FORMACION DE LA ZONA URBANA Y RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA – META”","Meta : Castilla La Nueva","9250000.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10547051"
"245","OC-095-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“INSTRUCTOR DE DANZA LLANERA EN APOYO A PROCESOS DE FORMACION Y CAPACITACION EN MODALIDAD TRADICIONAL Y ESPECTACULO PARA COBERTURA, INICIACION Y FORMACION EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE CASTILLA LA NUEVA META”","Meta : Castilla La Nueva","12000000.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10547051"
"246","OC-096-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ARRENDAMIENTO DE LA UNIDAD HABITACIONAL UBICADA EN LA ESCUELA CAÑO GRANDE DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10547923"
"247","OC-098-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","META - ALCALDIA MUNICIPIO DE CASTILLA LA NUEVA","“ARRENDAMIENTO DE LA UNIDAD HABITACIONAL UBICADA EN LA ESCUELA EL TORO DEL MUNICIPIO DE CASTILLA LA NUEVA –META”","Meta : Castilla La Nueva","0.00","2020-03-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10549585"
