"descripci_n","a","fecha","clasificaci_n","nombre","ruta_de_acceso","enlace"
"Sesión Pública Ordinaria del día 05 de Noviembre del año 2010.","2010","05 de Noviembre","Actas","Acta N° 066 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20066%20del%202010.pdf"
"Sesión Pública Extraordinaria del día 02 de Noviembre del año 2004.","2004","02 de Noviembre","Actas","Acta N° 067 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20067%20del%202004.pdf"
"Sesión Pública Ordinaria del día 10 de Noviembre del año 2005.","2005","10 de Noviembre","Actas","Acta N° 067 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20067%20del%202005.pdf"
"Sesión Pública Ordinaria del día 23 de Noviembre del año 2006.","2006","23 de Noviembre","Actas","Acta N° 067 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20067%20del%202006.pdf"
"Sesión Pública Ordinaria del día 15 de Noviembre del año 2007.","2007","15 de Noviembre","Actas","Acta N° 067 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20067%20del%202007.pdf"
"Sesión Pública Extraordinaria del día 28 de Septiembre del año 2009.","2009","28 de Septiembre","Actas","Acta N° 067 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20067%20del%202009.pdf"
"Sesión Pública Ordinaria del día 03 de Noviembre del año 2004.","2004","03 de Noviembre","Actas","Acta N° 068 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202004.pdf"
"Sesión Pública Ordinaria del día 11 de Noviembre del año 2005.","2005","11 de Noviembre","Actas","Acta N° 068 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202005.pdf"
"Sesión Pública Ordinaria del día 24 de Noviembre del año 2006.","2006","24 de Noviembre","Actas","Acta N° 068 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202006.pdf"
"Sesión Pública Ordinaria del día 16 de Noviembre del año 2007.","2007","16 de Noviembre","Actas","Acta N° 068 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202007.pdf"
"Sesión Pública Extraordinaria del día 29 de Septiembre del año 2009.","2009","29 de Septiembre","Actas","Acta N° 068 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202009.pdf"
"Sesión Pública Ordinaria del día 10 de Noviembre del año 2010.","2010","10 de Noviembre","Actas","Acta N° 068 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20068%20del%202010.pdf"
"Sesión Pública Extraordinaria del día 04 de Noviembre del año 2004.","2004","04 de Noviembre","Actas","Acta N° 069 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202004.pdf"
"Sesión Pública Extraordinaria del día 10 de Noviembre del año 2005.","2005","10 de Noviembre","Actas","Acta N° 069 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202005.pdf"
"Sesión Pública Ordinaria del día 27 de Noviembre del año 2006.","2006","27 de Noviembre","Actas","Acta N° 069 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202006.pdf"
"Sesión Pública Ordinaria del día 19 de Noviembre del año 2007.","2007","19 de Noviembre","Actas","Acta N° 069 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202007.pdf"
"Sesión Pública Extraordinaria del día 25 de Septiembre del año 2008.","2008","25 de Septiembre","Actas","Acta N° 069 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202008.pdf"
"Sesión Pública Ordinaria del día 11 de Noviembre del año 2010.","2010","11 de Noviembre","Actas","Acta N° 069 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20069%20del%202010.pdf"
"Sesión Pública Ordinaria del día 05 de Noviembre del año 2004.","2004","05 de Noviembre","Actas","Acta N° 070 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20070%20del%202004.pdf"
"Sesión Pública Ordinaria del día 20 de Noviembre del año 2007.","2007","20 de Noviembre","Actas","Acta N° 070 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20070%20del%202007.pdf"
"Sesión Pública Extraordinaria del día 02 de Octubre del año 2008.","2008","02 de Octubre","Actas","Acta N° 070 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20070%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 26 de Octubre del año 2009.","2009","26 de Octubre","Actas","Acta N° 070 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20070%20del%202009.pdf"
"Sesión Pública Ordinaria del día 12 de Noviembre del año 2010.","2010","12 de Noviembre","Actas","Acta N° 070 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20070%20del%202010.pdf"
"Sesión Pública Extraordinaria del día 06 de Noviembre del año 2004.","2004","06 de Noviembre","Actas","Acta N° 071 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20071%20del%202004.pdf"
"Sesión Pública Extraordinaria del día 18 de Noviembre del año 2005.","2005","18 de Noviembre","Actas","Acta N° 071 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20071%20del%202005.pdf"
"Sesión Pública Ordinaria del día 29 de Noviembre del año 2006.","2006","29 de Noviembre","Actas","Acta N° 071 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20071%20del%202006.pdf"
"Sesión Pública Ordinaria del día 21 de Noviembre del año 2007.","2007","21 de Noviembre","Actas","Acta N° 071 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20071%20del%202007.pdf"
"Sesión Pública Extraordinaria del día 07 de Octubre del año 2008.","2008","07 de Octubre","Actas","Acta N° 071 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20071%20del%202008.pdf"
"Sesión Pública Ordinaria del día 09 de Noviembre del año 2004.","2004","09 de Noviembre","Actas","Acta N° 072 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202004.pdf"
"Sesión Pública Ordinaria del día 19 de Noviembre del año 2005.","2005","19 de Noviembre","Actas","Acta N° 072 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202005.pdf"
"Sesión Pública Ordinaria del día 30 de Noviembre del año 2006.","2006","30 de Noviembre","Actas","Acta N° 072 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202006.pdf"
"Sesión Pública Ordinaria del día 22 de Noviembre del año 2007.","2007","22 de Noviembre","Actas","Acta N° 072 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202007.pdf"
"Sesión Pública Ordinaria del día 09 de Octubre del año 2008.","2009","09 de Octubre","Actas","Acta N° 072 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202008.pdf"
"Sesión Pública Ordinaria del día 03 de Noviembre del año 2009.","2009","03 de Noviembre","Actas","Acta N° 072 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202009.pdf"
"Sesión Pública Ordinaria del día 17 de Noviembre del año 2010.","2010","17 de Noviembre","Actas","Acta N° 072 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20072%20del%202010.pdf"
"Sesión Pública Extraordinaria del día 10 de Noviembre del año 2004.","2004","10 de Noviembre","Actas","Acta N° 073 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20073%20del%202004.pdf"
"Sesión Pública Ordinaria del día 21 de Noviembre del año 2005.","2005","21 de Noviembre","Actas","Acta N° 073 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20073%20del%202005.pdf"
"Sesión Pública Ordinaria del día 07 de Diciembre del año 2006.","2006","07 de Diciembre","Actas","Acta N° 073 del 2006.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20073%20del%202006.pdf"
"Sesión Pública Ordinaria del día 04 de Noviembre del año 2009.","2009","04 de Noviembre","Actas","Acta N° 073 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20073%20del%202009.pdf"
"Sesión Pública Ordinaria del día 18 de Noviembre del año 2010.","2010","18 de Noviembre","Actas","Acta N° 073 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20073%20del%202010.pdf"
"Sesión Pública Ordinaria del día 11 de Noviembre del año 2004.","2004","11 de Noviembre","Actas","Acta N° 074 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20074%20del%202004.pdf"
"Sesión Pública Ordinaria del día 22 de Noviembre del año 2005.","2005","22 de Noviembre","Actas","Acta N° 074 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20074%20del%202005.pdf"
"Sesión Pública Ordinaria del día 01 de Noviembre del año 2008.","2008","01 de Noviembre","Actas","Acta N° 074 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20074%20del%202008.pdf"
"Sesión Pública Ordinaria del día 06 de Noviembre del año 2009.","2009","06 de Noviembre","Actas","Acta N° 074 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20074%20del%202009.pdf"
"Sesión Pública Ordinaria del día 19 de Noviembre del año 2010.","2010","19 de Noviembre","Actas","Acta N° 074 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20074%20del%202010.pdf"
"Sesión Pública Ordinaria del día 27 de Noviembre del año 2007.","2007","27 de Noviembre","Actas","Acta N° 075 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20075%20del%202007.pdf"
"Sesión Pública Ordinaria del día 04 de Noviembre del año 2008.","2008","04 de Noviembre","Actas","Acta N° 075 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20075%20del%202008.pdf"
"Sesión Pública Ordinaria del día 09 de Noviembre del año 2009.","2009","09 de Noviembre","Actas","Acta N° 075 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20075%20del%202009.pdf"
"Sesión Pública Ordinaria del día 05 de Noviembre del año 2008.","2008","05 de Noviembre","Actas","Acta N° 076 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20076%20del%202008.pdf"
"Sesión Pública Ordinaria del día 11 de Noviembre del año 2009.","2009","11 de Noviembre","Actas","Acta N° 076 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20076%20del%202009.pdf"
"Sesión Pública Ordinaria del día 23 de Noviembre del año 2010.","2010","23 de Noviembre","Actas","Acta N° 076 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20076%20del%202010.pdf"
"Sesión Pública Ordinaria del día 28 de Noviembre del año 2005.","2005","28 de Noviembre","Actas","Acta N° 077 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20077%20del%202005.pdf"
"Sesión Pública Ordinaria del día 29 de Noviembre del año 2007.","2007","29 de Noviembre","Actas","Acta N° 077 del 2007.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20077%20del%202007.pdf"
"Sesión Pública Ordinaria del día 05 de Noviembre del año 2008.","2008","05 de Noviembre","Actas","Acta N° 077 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20077%20del%202008.pdf"
"Sesión Pública Ordinaria del día 13 de Noviembre del año 2009.","2009","13 de Noviembre","Actas","Acta N° 077 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20077%20del%202009.pdf"
"Sesión Pública Ordinaria del día 24 de Noviembre del año 2010.","2010","24 de Noviembre","Actas","Acta N° 077 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20077%20del%202010.pdf"
"Sesión Pública Ordinaria del día 18 de Noviembre del año 2004.","2004","18 de Noviembre","Actas","Acta N° 078 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20078%20del%202004.pdf"
"Sesión Pública Ordinaria del día 29 de Noviembre del año 2005.","2005","29 de Noviembre","Actas","Acta N° 078 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20078%20del%202005.pdf"
"Sesión Pública Ordinaria del día 10 de Noviembre del año 2008.","2008","10 de Noviembre","Actas","Acta N° 078 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20078%20del%202008.pdf"
"Sesión Pública Ordinaria del día 17 de Noviembre del año 2009.","2009","17 de Noviembre","Actas","Acta N° 078 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20078%20del%202009.pdf"
"Sesión Pública Ordinaria del día 25 de Noviembre del año 2010.","2010","25 de Noviembre","Actas","Acta N° 078 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20078%20del%202010.pdf"
"Sesión Pública Ordinaria del día 11 de Noviembre del año 2008.","2008","11 de Noviembre","Actas","Acta N° 079 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20079%20del%202008.pdf"
"Sesión Pública Ordinaria del día 18 de Noviembre del año 2009.","2009","18 de Noviembre","Actas","Acta N° 079 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20079%20del%202009.pdf"
"Sesión Pública Ordinaria del día 26 de Noviembre del año 2010.","2010","26 de Noviembre","Actas","Acta N° 079 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20079%20del%202010.pdf"
"Sesión Pública Ordinaria del día 22 de Noviembre del año 2004.","2004","22 de Noviembre","Actas","Acta N° 080 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20080%20del%202004.pdf"
"Sesión Pública Ordinaria del día 05 de Diciembre del año 2005.","2005","05 de Diciembre","Actas","Acta N° 080 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20080%20del%202005.pdf"
"Sesión Pública Ordinaria del día 12 de Noviembre del año 2008.","2008","12 de Noviembre","Actas","Acta N° 080 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20080%20del%202008.pdf"
"Sesión Pública Ordinaria del día 27 de Noviembre del año 2010.","2010","27 de Noviembre","Actas","Acta N° 080 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20080%20del%202010.pdf"
"Sesión Pública Ordinaria del día 13 de Noviembre del año 2008.","2008","13 de Noviembre","Actas","Acta N° 081 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20081%20del%202008.pdf"
"Sesión Pública Ordinaria del día 29 de Noviembre del año 2010.","2010","29 de Noviembre","Actas","Acta N° 081 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20081%20del%202010.pdf"
"Sesión Pública Ordinaria del día 24 de Noviembre del año 2004.","2004","24 de Noviembre","Actas","Acta N° 082 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20082%20del%202004.pdf"
"Sesión Pública Ordinaria del día 18 de Noviembre del año 2008","2008","18 de Noviembre","Actas","Acta N° 082 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20082%20del%202008.pdf"
"Sesión Pública Ordinaria del día 30 de Noviembre del año 2010.","2010","30 de Noviembre","Actas","Acta N° 082 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20082%20del%202010.pdf"
"Sesión Pública Ordinaria del día 20 de Diciembre del año 2005.","2005","20 de Diciembre","Actas","Acta N° 083 del 2005.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20083%20del%202005.pdf"
"Sesión Pública Ordinaria del día 02 de Diciembre del año 2010.","2010","02 de Diciembre","Actas","Acta N° 083 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20083%20del%202010.pdf"
"Sesión Pública Extraordinaria del día 03 de Diciembre del año 2010.","2010","03 de Diciembre","Actas","Acta N° 084 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20084%20del%202010.pdf"
"Sesión Pública Ordinaria del día 20 de Noviembre del año 2008.","2008","20 de Noviembre","Actas","Acta N° 085 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20085%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 04 de Diciembre del año 2010.","2010","04 de Diciembre","Actas","Acta N° 085 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20085%20del%202010.pdf"
"Sesión Pública Ordinaria del día 21 de Noviembre del año 2008.","2008","21 de Noviembre","Actas","Acta N° 086 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20086%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 10 de Diciembre del año 2010.","2010","10 de Diciembre","Actas","Acta N° 086 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20086%20del%202010.pdf"
"Sesión Pública Ordinaria del día 02 de Diciembre del año 2004.","2004","02 de Diciembre","Actas","Acta N° 087 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20087%20del%202004.pdf"
"Sesión Pública Ordinaria del día 24 de Noviembre del año 2008.","2008","24 de Noviembre","Actas","Acta N° 087 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20087%20del%202008.pdf"
"Sesión Pública Ordinaria del día 27 de Noviembre del año 2009.","2009","27 de Noviembre","Actas","Acta N° 087 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20087%20del%202009.pdf"
"Sesión Pública Extraordinaria del día 11 de Diciembre del año 2010.","2010","11 de Diciembre","Actas","Acta N° 087 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20087%20del%202010.pdf"
"Sesión Pública Ordinaria del día 07 de Diciembre del año 2004.","2004","07 de Diciembre","Actas","Acta N° 088 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20088%20del%202004.pdf"
"Sesión Pública Ordinaria del día 25 de Noviembre del año 2008.","2008","25 de Noviembre","Actas","Acta N° 088 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20088%20del%202008.pdf"
"Sesión Pública Ordinaria del día 28 de Noviembre del año 2009.","2009","28 de Noviembre","Actas","Acta N° 088 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20088%20del%202009.pdf"
"Sesión Pública Extraordinaria del día 18 de Diciembre del año 2010.","2010","18 de Diciembre","Actas","Acta N° 088 del 2010.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20088%20del%202010.pdf"
"Sesión Pública Ordinaria del día 30 de Noviembre del año 2009.","2009","30 de Noviembre","Actas","Acta N° 089 del 2009.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20089%20del%202009.pdf"
"Sesión Pública Ordinaria del día 10 de Diciembre del año 2004.","2004","10 de Diciembre","Actas","Acta N° 090 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20090%20del%202004.pdf"
"Sesión Pública Ordinaria del día 27 de Noviembre del año 2008.","2008","27 de Noviembre","Actas","Acta N° 090 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20090%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 13 de Diciembre del año 2004.","2004","13 de Diciembre","Actas","Acta N° 091 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20091%20del%202004.pdf"
"Sesión Pública Ordinaria del día 28 de Noviembre del año 2008","2008","28 de Noviembre","Actas","Acta N° 091 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20091%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 20 de Diciembre del año 2004.","2004","20 de Diciembre","Actas","Acta N° 092 del 2004.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20092%20del%202004.pdf"
"Sesión Pública Ordinaria del día 29 de Noviembre del año 2008.","2008","29 de Noviembre","Actas","Acta N° 092 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20092%20del%202008.pdf"
"Sesión Pública Ordinaria del día 02 de Diciembre del año 2008.","2008","02 de Diciembre","Actas","Acta N° 093 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20093%20del%202008.pdf"
"Sesión Pública Ordinaria del día 04 de Diciembre del año 2008.","2008","04 de Diciembre","Actas","Acta N° 094 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20094%20del%202008.pdf"
"Sesión Pública Ordinaria del día 05 de Diciembre del año 2008.","2008","05 de Diciembre","Actas","Acta N° 095 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20095%20del%202008.pdf"
"Sesión Pública Ordinaria del día 10 de Diciembre del año 2008.","2008","10 de Diciembre","Actas","Acta N° 096 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20096%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 11 de Diciembre del año 2008.","2008","11 de Diciembre","Actas","Acta N° 097 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0%20097%20del%202008.pdf"
"Sesión Pública Extraordinaria del día 28 de Abril del año 2008.","2008","28 de Abril","Actas","Acta N°028 del 2008.pdf","Transparencia/Normatividad","http://www.alcaldiadesincelejo.gov.co/Transparencia/Normatividad/Acta%20N%C2%B0028%20del%202008.pdf"
