"fecha_corte","nom_reporte","param_hecho","hecho","etnia","sexo","ciclo_vital","discapacidad","per_ocu","per_sa","eventos"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Ninguna","Mujer","entre 12 y 17","Auditiva","11","11","11"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Ninguna","Mujer","entre 18 y 28","Por Establecer","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Ninguna","Mujer","entre 61 y 100","Ninguna","752","643","760"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","entre 29 y 60","Visual","113","95","126"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","LGBTI","entre 12 y 17","Fisica","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Indigena","Mujer","entre 18 y 28","Intelectual","1","1","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Gitano(a) ROM","Mujer","entre 61 y 100","Visual","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","entre 61 y 100","Visual","135","118","156"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Intersexual","entre 29 y 60","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Ninguna","Hombre","entre 0 y 5","Ninguna","12","12","12"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Negro(a) o Afrocolombiano(a)","Hombre","entre 61 y 100","Multiple","3","2","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Mujer","ND","Fisica","5","3","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Mujer","ND","Fisica","279","63","294"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Negro(a) o Afrocolombiano(a)","Hombre","ND","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Indigena","LGBTI","entre 6 y 11","Ninguna","4","4","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Gitano (RROM) (Acreditado RA)","Hombre","entre 61 y 100","Ninguna","5","5","5"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Mujer","entre 61 y 100","Visual","232","201","258"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Gitano (RROM) (Acreditado RA)","Mujer","entre 12 y 17","Ninguna","30","18","34"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","ND","Fisica","7","0","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","entre 6 y 11","Auditiva","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Gitano (RROM) (Acreditado RA)","Hombre","entre 29 y 60","Fisica","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Hombre","entre 18 y 28","Intelectual","7","7","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","entre 61 y 100","Ninguna","835","801","858"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Negro(a) o Afrocolombiano(a)","Hombre","entre 12 y 17","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena (Acreditado RA)","Mujer","entre 6 y 11","Ninguna","4","4","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Ninguna","118","109","120"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Ninguna","Hombre","entre 29 y 60","Por Establecer","87","83","87"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","entre 12 y 17","Por Establecer","18","18","19"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","15","Confinamiento","Negro(a) o Afrocolombiano(a)","Mujer","entre 12 y 17","Auditiva","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Psicosocial (Mental)","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Mujer","entre 18 y 28","Fisica","19","18","22"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","entre 29 y 60","Ninguna","15307","15060","15911"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","LGBTI","entre 61 y 100","Visual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Negro(a) o Afrocolombiano(a)","Mujer","entre 12 y 17","Ninguna","5","4","5"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Ninguna","47","47","47"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Mujer","entre 18 y 28","Multiple","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Hombre","entre 18 y 28","Fisica","4579","4014","5455"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena","Hombre","entre 18 y 28","Multiple","7","7","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Hombre","entre 18 y 28","Multiple","6","6","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Mujer","entre 61 y 100","Ninguna","374","347","515"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Gitano(a) ROM","Hombre","entre 61 y 100","Visual","1","1","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","entre 18 y 28","Psicosocial (Mental)","6","6","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Hombre","entre 61 y 100","Por Establecer","19","16","22"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 12 y 17","Ninguna","9","9","13"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 12 y 17","Ninguna","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Mujer","ND","Fisica","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Multiple","65","62","70"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Ninguna","Mujer","entre 29 y 60","Intelectual","25","23","27"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Hombre","entre 29 y 60","Fisica","19431","17116","23200"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Ninguna","Mujer","ND","Intelectual","5","0","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Ninguna","Mujer","entre 6 y 11","Multiple","7","7","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Ninguna","Mujer","entre 18 y 28","Auditiva","4","3","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Mujer","entre 61 y 100","Auditiva","7","7","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Mujer","entre 6 y 11","Ninguna","374876","330639","399896"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Hombre","entre 61 y 100","Fisica","1874","1656","2038"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Indigena","Mujer","entre 18 y 28","Fisica","7","7","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","entre 29 y 60","Por Establecer","391","380","413"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Palenquero","Mujer","entre 29 y 60","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Mujer","entre 18 y 28","Auditiva","259","218","340"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 18 y 28","Por Establecer","6","5","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Negro(a) o Afrocolombiano(a)","Mujer","entre 29 y 60","Multiple","15","12","15"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Indigena","Hombre","entre 61 y 100","Multiple","14","10","19"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Indigena","Hombre","entre 61 y 100","Ninguna","47","38","50"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Ninguna","Hombre","entre 61 y 100","Multiple","68","59","69"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 0 y 5","Ninguna","3102","2480","3719"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Mujer","entre 12 y 17","Ninguna","100","100","101"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 29 y 60","Ninguna","66","26","67"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","entre 29 y 60","Auditiva","372","365","405"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Gitano(a) ROM","Hombre","entre 29 y 60","Intelectual","6","5","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","entre 18 y 28","Psicosocial (Mental)","4","4","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Hombre","entre 29 y 60","Auditiva","520","513","573"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Indigena","Mujer","entre 18 y 28","Visual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Gitano(a) ROM","LGBTI","entre 12 y 17","Ninguna","1","1","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Por Establecer","7","7","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Gitano(a) ROM","Hombre","entre 12 y 17","Multiple","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Ninguna","Mujer","entre 12 y 17","Auditiva","593","495","688"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Mujer","entre 29 y 60","Intelectual","4","4","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Hombre","ND","Fisica","30","5","34"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","20","Sin informacion","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Multiple","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Indigena","Hombre","entre 29 y 60","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Mujer","entre 29 y 60","Intelectual","24","22","24"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Hombre","entre 61 y 100","Fisica","37","28","45"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","11","Abandono o Despojo Forzado de Tierras","Negro(a) o Afrocolombiano(a)","Hombre","entre 12 y 17","Ninguna","5","5","5"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Indigena","Hombre","entre 6 y 11","Ninguna","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","entre 29 y 60","Intelectual","618","528","723"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","entre 61 y 100","Fisica","440","330","493"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","13","Lesiones Personales Fisicas","Ninguna","Mujer","entre 18 y 28","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Ninguna","Mujer","entre 61 y 100","Fisica","44","42","44"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Palenquero","Hombre","entre 61 y 100","Visual","6","5","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Ninguna","Hombre","entre 6 y 11","Visual","6","6","7"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","14","Lesiones Personales Psicologicas","Ninguna","Hombre","entre 6 y 11","Ninguna","17","17","17"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Multiple","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 61 y 100","Fisica","4","3","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","Hombre","ND","Auditiva","2","0","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Gitano(a) ROM","Hombre","entre 18 y 28","Ninguna","20","20","21"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","entre 18 y 28","Multiple","70","70","76"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Ninguna","Hombre","entre 29 y 60","Por Establecer","217","192","225"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Palenquero","Hombre","entre 61 y 100","Ninguna","5","5","5"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Ninguna","No Informa","entre 29 y 60","Ninguna","2","2","2"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Mujer","entre 6 y 11","Ninguna","64","54","65"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","2","Amenaza","Ninguna","Hombre","ND","Psicosocial (Mental)","6","2","8"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Hombre","entre 29 y 60","Multiple","21","20","26"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Afrocolombiano (Acreditado RA)","Hombre","entre 29 y 60","Ninguna","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Negro(a) o Afrocolombiano(a)","Mujer","entre 61 y 100","Multiple","147","118","175"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","9","Tortura","Negro(a) o Afrocolombiano(a)","Hombre","ND","Ninguna","3","0","3"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","entre 18 y 28","Intelectual","7","5","9"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Palenquero","Hombre","entre 61 y 100","Fisica","10","7","11"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Indigena","Hombre","entre 29 y 60","Intelectual","107","99","138"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","5","Desplazamiento forzado","Raizal del Archipielago de San Andres y Providencia","Hombre","entre 6 y 11","Fisica","1","0","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Ninguna","Mujer","entre 61 y 100","Auditiva","6","5","6"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Hombre","entre 29 y 60","Por Establecer","13","13","19"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","8","Secuestro","Raizal del Archipielago de San Andres y Providencia","Mujer","entre 61 y 100","Ninguna","4","3","4"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","4","Desaparición forzada","Indigena","Hombre","entre 18 y 28","Intelectual","1","1","1"
"2019/10/31","REPORTE VICTIMAS POR HECHO NACIONAL POR  Cifras Personas: (Ocurrencia, Sujetos Atención y Eventos)","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Mujer","entre 18 y 28","Intelectual","6","6","6"
