"dm_institucion_cod_institucion","nombre","ccb_nit_inst","orden","suborden","nivel_institucion","clasificacion_organica","sector","naturaleza_juridica","tipo_institucion","idmunicipio","municipio","iddepartamento","departamento","direccion","fax","email","ccb_telefono","ccb_pagina_web","longitud","latitud","estado_ins"
"4424","HOPITAL LOCAL SANTA CATALINA DE SENA","823000281","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","771","SUCRE","70","Sucre","kra 1a  14A 27 Barrio Zulia Sucre Sucre","095-2879029","esehospitalbarbosa@gmail.com","2879030","NO DISPONIBLE","-74.72042","8.81005","Activa"
"5139","PERSONERÍA DE CHALAN","892200740-7","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","230","CHALÁN","70","Sucre","calle real 6 N° 5-33","NULL","contacto@chalan-sucre.gov.co","(57) 3013316129","http://www.chalan-sucre.gov.co/Personeria.shtml","-75.312885","9.545827","Activa"
"4399","GOBERNACIÓN DE SUCRE","892280021","Territorial","Departamental","Central","Ejecutiva","No Aplica","Gobernación","Adscripción","001","SINCELEJO","70","Sucre","Calle 25 No. 25B-35 Avenida las Peñias, Edificio Gobernacion de Sucre, Sincelejo - Sucre","095-2801071","gobernacion@sucre.gov.co","(5) 2801552","http://www.sucre.gov.co","-75.390557","9.304577","Activa"
"1654","CONCEJO DE COVEÑAS","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","221","COVEÑAS","70","Sucre","VACIA","NULL","NULL","00","NO DISPONIBLE","-75.681642","9.402597","Activa"
"2795","CENTRO DE SALUD SAN JOSE DE TOLUVIEJO","823000696","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","823","TOLÚ VIEJO","70","Sucre","TV 4 No. 3 - 44 Calle Sincelejo","314-5098253","esetoluviejo2008@hotmail.com","3114263116","NO DISPONIBLE","-75.439135","9.452849","Activa"
"3472","HOSPITAL LOCAL SAN BENITO ABAD - SUCRE","823002356-1","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","678","SAN BENITO ABAD","70","Sucre","Calle 13 Nº 7A-42","095-2930158","esesanbenito@yahoo.es","2930158-3205432601","NO DISPONIBLE","-75.030651","8.931132","Activa"
"1773","CONCEJO DE COLOSO","823000400","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","204","COLOSO","70","Sucre","SECTOR CENTRO COLOSO SUCRE","NULL","alotes1@hotmail.com","3116976278","NO DISPONIBLE","-75.355767","9.490946","Activa"
"5161","PERSONERÍA DE COLOSO","892280053-7","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","204","COLOSO","70","Sucre","Plaza Principal - Colosó - Sucre","NULL","contactenos@coloso-sucre.gov.co","(57 5) 249 98 73","http://www.coloso-sucre.gov.co/Personeria.shtml","-75.355767","9.490946","Activa"
"2977","CENTRO DE SALUD LOS PALMITOS - SUCRE","823002541","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","418","LOS PALMITOS","70","Sucre","Cra 11 No. 7 - 25","095-2922193","eselospalmitos@yahoo.com.co","(5)2922193","NO DISPONIBLE","-75.27095","9.380494","Activa"
"0336","ALCALDÍA DE CAIMITO SUCRE","892200058","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","124","CAIMITO","70","Sucre","Carrera 15A N. 10 - 01 Plaza Principal","095-2904098","secgobierno@caimito-sucre.gov.co","2904136","http://www.caimito-sucre.gov.co","-75.11489","8.789558","Activa"
"0601","ALCALDÍA DE GALERAS","800049826","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","235","GALERAS","70","Sucre","Calle 11# 12 - 24 Plaza Principal","095-2893020","contactenos@galeras-sucre.gov.co","2893020","http://www.galeras-sucre.gov.co","-74.991011","9.117596","Activa"
"1918","CONCEJO DE OVEJAS","823000307","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","508","OVEJAS","70","Sucre","Calle 21 No. 15-55","NULL","jfterrazaba_@hotmail.com","2869086","http://www.ovejas-sucre.gov.co/concejo.shtml","-75.227529","9.525856","Activa"
"4433","HOSPITAL LOCAL SANTIAGO DE TOLU","900208676","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","820","SANTIAGO DE TOLÚ","70","Sucre","Calle 16 No. 9-61 Barrio San Felipe, Santiago de Tolú, Sucre","095-2885256","esetolu2008@hotmail.com","5 - 2885258","NO DISPONIBLE","-75.581273","9.527515","Activa"
"2834","HOSPITAL LOCAL LA UNION","900008025","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","400","LA UNIÓN","70","Sucre","Av. Nuñez La Union Sucre","314-5098253","esehospitalunion2008@hotmail.com","310-7244546","NO DISPONIBLE","-75.281155","8.853929","Activa"
"2472","CONCEJO DE SAN ONOFRE","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","713","SAN ONOFRE","70","Sucre","Kra. 20 Nº 19 - 16, Plaza Principal - Palacio Municipal - San Onofre","NULL","concejo@sanonofre-sucre.gov.co"," 2983191 - 3135322718","http://www.sanonofre-sucre.gov.co/concejo.shtml","-75.519872","9.74084","Activa"
"4346","FONDO MIXTO DE PROMOCIÓN DE LA CULTURA Y LAS ARTES DE SUCRE","800225219","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Establecimiento Público","Adscripción","001","SINCELEJO","70","Sucre","Carrera 17  26 - 123  Piso 2  Biblioteca Departamental","095-2826788","fculturasucre@yahoo.com","095-2826788","http://www.fculturasucre.com","-75.390557","9.304577","Activa"
"0631","ALCALDÍA DE GUARANDA","800061313","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","265","GUARANDA","70","Sucre","Carrera 5  Nª 4-67 guaranda sucre","091-2911001","alcaldiatesoreriaguaranda@yahoo.es","2911001","http://www.alcaldiadeguaranda.gov.co","-74.537025","8.46831","Activa"
"1152","ALCALDÍA DE SUCRE - SUCRE","892280061","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","771","SUCRE","70","Sucre","Carrera 3 No. 10 - 10 - Palacio Municipal","095-2879029","alcaldia@sucre-sucre.gov.co","(095) 2879203","http://www.sucre-sucre.gov.co","-74.72042","8.81005","Activa"
"8451","INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACIÓN, EL APROVECHAMIENTO DEL TIEMPO LIBRE DE COROZAL","901263945-1","Territorial","Distrital","Descentralizado","Ejecutiva","NULL","Establecimiento Público","No Aplica","215","COROZAL","70","Sucre","CALLE 32 No. 29-18 BARRIO SAN JUAN SEGUNDO PISO","3002475570","imdercor2018@gmail.com","3002475570","http://www.corozal-sucre.gov.co","-75.294467","9.321697","Activa"
"2941","CENTRO DE SALUD DE MAJAGUAL","823202044","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","429","MAJAGUAL","70","Sucre","Kilometro 1 via a Guranda Barrio Guyabalito","NULL","esemajagual@yahoo.es","2871087","NO DISPONIBLE","-74.628099","8.54125","Activa"
"5997","PERSONERÍA DE SUCRE -- SUCRE, SUCRE","823001418","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","771","SUCRE","70","Sucre","Municipio de Sucre - Sucre, Departamento de Sucre","NULL","hugomaury@hotmail.com","3114393178","NO DISPONIBLE","-74.72042","8.81005","Activa"
"4198","EMPRESA DE SERVICIOS PÚBLICOS AGUAS DE PADILLA SUCRE S.A.","900312659","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","233","EL ROBLE","70","Sucre","EL ROBLE SUCRE - CALLE PRINCIPAL CENTRO","3106610466","jogoca1978@hotmail.com","314-5219975","http://www.elroble-sucre.gov.co/Entidades_descentralizadas.shtml?apc=lbEmpresas%20de%20econom%EDa%20mixta-1-=1966705","-75.19554","9.10192","Activa"
"2026","CONCEJO DE SINCE","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","742","SAN LUIS DE SINCÉ","70","Sucre","Cra. 11 No. 8-10 Parque Simón Bolívar","2895207","concejo@since-sucre.gov.co","2895207","NO DISPONIBLE","-75.146445","9.241075","Activa"
"5980","PERSONERÍA DE SINCELEJO","823000069","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","001","SINCELEJO","70","Sucre","Carrera 20 No. 22 - 25 Antiguo Palacio Municipal","NULL","personeriasincelejo@hotmail.com","2752097","NO DISPONIBLE","-75.390557","9.304577","Activa"
"2434","CONCEJO DE SAN BENITO ABAD","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","678","SAN BENITO ABAD","70","Sucre","CRA 15 Nº. 10-50 Plaza Principal","NULL","alcaldia@sanbenitoabad-sucre.gov.co;contactenos@sanbenitoabad-sucre.gov.co","(57 5) 2930003 - (57 5) 2930004","http://www.sanbenitoabad-sucre.gov.co/concejo.shtml","-75.030651","8.931132","Activa"
"1976","CONCEJO DE SAMPUES","823000318","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","670","SAMPUÉS","70","Sucre","Calle 23 No. 19-22","NULL","cdasaca@hotmail.com","2839144","http://www.sampues-sucre.gov.co/concejo.shtml","-75.381105","9.18357","Activa"
"2913","CENTRO DE SALUD  SAN JOSÉ   - SAN MARCOS","823001035","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","708","SAN MARCOS","70","Sucre","Calle 15 Nº 34 - 59","094-2954715","esesanmarcos1nivel@hotmail.com","2955715 - 2955437","http://www.esesanjosesanmarcos.gov.co/","-75.128872","8.662577","Activa"
"3939","EMPRESA AGUAS DE SUCRE S.A.","900258919","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","SINCELEJO","70","Sucre","Calle 20 No. 20 - 47","095-2754477","aguasdesucre@hotmail.com","095-2754040","http://www.aguasdesucre.com","-75.390557","9.304577","Activa"
"2137","CONCEJO DE EL ROBLE","823002894","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","233","EL ROBLE","70","Sucre","EL ROBLE - SUCRE.","NULL","concejoelroble@hotmail.es","3016796753","NO DISPONIBLE","-75.19554","9.10192","Activa"
"5169","PERSONERÍA DE COROZAL","823000260","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","215","COROZAL","70","Sucre","carrera 26 No.27-27","NULL","diegolaramerlano@hotmail.com","2858191","http://www.corozal-sucre.gov.co/Personeria.shtml","-75.294467","9.321697","Activa"
"3466","HOSPITAL LOCAL NIVEL I NUESTRA SEÑORA DEL SOCORRO -SINCE","823000624-1","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","001","SINCELEJO","70","Sucre","Carrera 12 No.13-94 Barrio la Esmeralda salida a corozal","095-2895373","hospisince@hotmail.com","2895373 - 2895148","NO DISPONIBLE","-75.390557","9.304577","Activa"
"3747","EMPRESA DE ALUMBRADO PÚBLICO DE TOLUVIEJO SUCRE","900250257","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","823","TOLÚ VIEJO","70","Sucre","TOLUVIEJO - SUCRE","NULL","adalfa14@hotmail.com","313-5231395","NO DISPONIBLE","-75.439135","9.452849","Activa"
"3713","EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE SINCELEJO -EMPA","800079938","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","001","SINCELEJO","70","Sucre","Carrera 20 Nº 22-02 Palacio Municipal Piso 1","095-2814265","empamaria@hotmail.com","095-2814265","NO DISPONIBLE","-75.390557","9.304577","Activa"
"2910","CENTRO DE SALUD - OVEJAS","823001873","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","508","OVEJAS","70","Sucre","Cra 15 Cll 19 contiguo a Telecom","098-2869014","esecensaludovejas@telecom.com.co","2869499","NO DISPONIBLE","-75.227529","9.525856","Activa"
"1006","ALCALDÍA DE SAN ANTONIO DE PALMITO - SUCRE","892200312","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","523","PALMITO","70","Sucre","Carrera 7 No. 6-08 Calle Central - San Antonio de Palmito","095-2822784","contactenos@sanantoniodepalmito-sucre.gov.co","5 - 2822784","http://www.sanantoniodepalmito-sucre.gov.co","-75.540823","9.333659","Activa"
"5889","PERSONERÍA DE SAN BENITO ABAD","892280054","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","678","SAN BENITO ABAD","70","Sucre","Carrera 15 # 10-50. SAN BENITO ABAD (SUCRE)","2930004","contactenos@sanbenitoabad-sucre.gov.co","57 5) 2930003","http://www.sanbenitoabad-sucre.gov.co/Personeria","-75.030651","8.931132","Activa"
"0997","ALCALDÍA DE SAMPUÉS","892280055","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","670","SAMPUÉS","70","Sucre","Carrera 20 No. 19-36","095-2838303,2830484","alcaldia@sampues-sucre.gov.co","2838994","http://www.alcaldiadesampues.gov.co","-75.381105","9.18357","Activa"
"2238","CONCEJO DE LA UNION","823000765","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","400","LA UNIÓN","70","Sucre","calle 8 CON CRA 11 Nº 11","NULL","hconcejodelaudes@hotmail.com","3017545647","http://www.launion-sucre.gov.co/index.shtml","-75.281155","8.853929","Activa"
"3532","HOSPITAL UNIVERSITARIO DE SINCELEJO  -SINCELEJO","892280033-1","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","001","SINCELEJO","70","Sucre","Carrera 14 No. 15 A- 140, Calle la pajuela","095-2820305","hrsincelejo@telecom.com.co","282 38 69 - 282 24 05","http://www.husincelejo.gov.co/","-75.390557","9.304577","Activa"
"2921","CENTRO DE SALUD CAIMITO","823001943","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","124","CAIMITO","70","Sucre","CALLE PRINCIPAL","095-6755073","emaximoisaiascarriazo@hotmail.com","3103654491","NO DISPONIBLE","-75.11489","8.789558","Activa"
"8245","CONTRALORÍA MUNICIPAL DE SINCELEJO","NULL","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","NULL","Contraloría Municipal","No Aplica","001","SINCELEJO","70","Sucre","VACIA","NULL","NULL","000","NO DISPONIBLE","-75.390557","9.304577","Activa"
"4286","EMPRESA DE ASEO ACUEDUCTO Y ALCANTARILLADO DE TOLU VIEJO","900303124","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","823","TOLÚ VIEJO","70","Sucre","TOLUVIEJO - SUCRE","095-9999999","aaadetoluviejo@hotmail.com","300-6300125","NO DISPONIBLE","-75.439135","9.452849","Activa"
"8490","EMPRESA MUNICIPAL DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE SAN BENITO ABAD S.A. E.S.P.","900675296-4","Territorial","Municipal","Descentralizado","Ejecutiva","NULL","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","678","SAN BENITO ABAD","70","Sucre","CRA 13 N° 7A - 24","3218571032","aguasdesanbenito@outlook.com","3215185745","http://www.epsanbenito.gov.co/index.php","-75.030651","8.931132","Activa"
"5592","PERSONERÍA DE EL ROBLE","823002908","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","233","EL ROBLE","70","Sucre","Kra 4 Nº. 5-7 CENTRO","NULL","yisetharrieta8@hotmail.com","312-6794552","NO DISPONIBLE","-75.19554","9.10192","Activa"
"2572","CONCEJO DE TOLUVIEJO","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","823","TOLÚ VIEJO","70","Sucre","Diagonal 2 N 6 - 12 Calle Real","NULL","contactenos@toluviejo-sucre.gov.co","(57 5) 2949904 - (57 5) 2949901","http://www.toluviejo-sucre.gov.co/concejo.shtml","-75.439135","9.452849","Activa"
"1741","CONCEJO DE CAIMITO","823000901","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","124","CAIMITO","70","Sucre","Carrera 15A N. 10 - 01 Plaza Principal, Palacio Municipal","NULL","mariosber80@hotmail.com","2904136","http://www.caimito-sucre.gov.co/concejo.shtml","-75.11489","8.789558","Activa"
"4732","INSTITUTO MUNICIPAL DE TRANSPORTES Y TRANSITO DE COROZAL","823001932","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Establecimiento Público","Adscripción","215","COROZAL","70","Sucre","carrera 27 No.37 29","NULL","diyapa2010@hotmail.com","2840039","NO DISPONIBLE","-75.294467","9.321697","Activa"
"5926","PERSONERÍA DE SAN MARCOS","823000229","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","708","SAN MARCOS","70","Sucre","alle 18 No. 25 - 26","NULL","personeriasanmarcos@hotmail.com","2954050","NO DISPONIBLE","-75.128872","8.662577","Activa"
"2181","CONCEJO DE GUARANDA","823001461","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","265","GUARANDA","70","Sucre","Carrera 5 No 4-67","NULL","concejomunicipaldeguranda@hotmail.com","2911001","http://guaranda-sucre.gov.co/concejo.shtml","-74.537025","8.46831","Activa"
"3707","UNIDAD DE SALUD SAN FRANCISCO DE ASIS","823001518","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","001","SINCELEJO","70","Sucre","calle 25 No 25-70 avenida las peñitas - Sincelejo (Sucre)","095-2820924","esesanfranciscodeasis@sincelejo.gov.co","2828189","http://esesanfranciscodeasis.sincelejo-sucre.gov.co","-75.390557","9.304577","Activa"
"2969","CENTRO DE SALUD INMACULADA CONCEPCIÓN","823001901","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","235","GALERAS","70","Sucre","Carrera 18a No. 12- 31","092-9999999","ese.inmaculadaconcepcion@hotmail.com","2893245","NO DISPONIBLE","-74.991011","9.117596","Activa"
"1781","CONCEJO DE COROZAL","823000240","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","215","COROZAL","70","Sucre","Calle 28 No.26-04, Palacio Municipal, 3er. Piso.","NULL","concejo@corozal-sucre.gov.co","2841333","NO DISPONIBLE","-75.294467","9.321697","Activa"
"0730","ALCALDÍA DE LOS PALMITOS - SUCRE","892201287","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","418","LOS PALMITOS","70","Sucre","Carrera 12 No. 6 - 06","095-2922188","alcaldia_los_palmitos@hotmail.com","(095) 2922188","http://www.lospalmitos-sucre.gov.co","-75.27095","9.380494","Activa"
"8207","EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE CAIMITO - SUCRE S.A","NULL","Territorial","Municipal","Descentralizado","Ejecutiva","NULL","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","124","CAIMITO","70","Sucre","vacia","NULL","NULL","000","NO DISPONIBLE","-75.11489","8.789558","Activa"
"4283","EMPRESA DE SERVICIOS PUBLICOS AGUAS DEL MORROSQUILLO S.A","900216922","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","820","SANTIAGO DE TOLÚ","70","Sucre","carrera 9 No. 13-37","095-2885911","aguasdelmorrosquillo@hotmail.com","3215260556","NO DISPONIBLE","-75.581273","9.527515","Activa"
"0159","ALCALDÍA DE BUENAVISTA - SUCRE","892201286","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","110","BUENAVISTA","70","Sucre","calle 9 No 9-08","095-2901103","contacto@buenavista-sucre.gov.co","2901103","http://alcaldiabuenavista-sucre.gov.co","-75.482981","8.222953","Activa"
"2536","CONCEJO DE SUCRE -- SUCRE, SUCRE","823002269","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","771","SUCRE","70","Sucre","Municipio de Sucre - Sucre, Departamento de Sucre","NULL","enrik-soncrist@hotmail.com; contactenos@sucre-sucre.gov.co","3145485270","http://www.sucre-sucre.gov.co/concejo.shtml","-74.72042","8.81005","Activa"
"3896","EMPRESA DE SERVICIOS PUBLICOS BUENAVISTA","800125261","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","110","BUENAVISTA","70","Sucre","Calle 8-08","095-9999999","aguavistaesp@yahoo.es","095-6310301","NO DISPONIBLE","-75.482981","8.222953","Activa"
"4616","INSTITUTO DEPARTAMENTAL DE DEPORTES Y RECREACIÓN DE SUCRE - INDERSUCRE","823002411","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Establecimiento Público","Adscripción","001","SINCELEJO","70","Sucre","Calle 25 No. 25B - 35 Av. Las Peñitas","095-2806580","prensa@indersucre.gov.co","2744995","http://www.indersucre.gov.co/","-75.390557","9.304577","Activa"
"4207","EMPRESA DE SERVICIOS PÚBLICOS LOS PALMITOS S.A. E.S.P.- SUCRE","900292686","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","418","LOS PALMITOS","70","Sucre","CRA 13 5 - 92 PLAZA DE LA CRUZ","095-2922102","empal@colombia.com","3114237025","NO DISPONIBLE","-75.27095","9.380494","Activa"
"1107","ALCALDÍA DE SANTIAGO DE TOLÚ","892200839","Territorial","Municipal","Central","Ejecutiva","No Aplica","Alcaldía","Adscripción","820","SANTIAGO DE TOLÚ","70","Sucre","Carrera 2da. entre calles 15 y 16 Parque Principal, Santiago de Tolú.","095-2860075","contactenos@santiagodetolu-sucre.gov.co
alcaldia@santiagodetolu-sucre.gov.co","5-2860596","http://www.santiagodetolu-sucre.gov.co","-75.581273","9.527515","Activa"
"2433","CONCEJO DE SAN ANTONIO DE PALMITO","NULL","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","523","PALMITO","70","Sucre","Edificio Palacio Municipal - Kr. 7 No. 06-08 - 2do. Piso","NULL","concejo@sanantoniodepalmito-sucre.gov.co","57+5+2 49 79 00","http://www.sanantoniodepalmito-sucre.gov.co/concejo.shtml","-75.540823","9.333659","Activa"
"4050","METRO SABANAS S.A.S.","NULL","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Sociedades Públicas por Acciones","Vinculación","001","SINCELEJO","70","Sucre","Carrera 20 No 22- 02  Antiguo Palacio Municipal","NULL","NULL","574","NO DISPONIBLE","-75.390557","9.304577","Activa"
"5719","PERSONERÍA DE MAJAGUAL","NULL","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","429","MAJAGUAL","70","Sucre","VACIA","NULL","NULL","57 + 5 2871545.","NO DISPONIBLE","-74.628099","8.54125","Activa"
"5690","PERSONERÍA DE LA UNION","823002409","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","400","LA UNIÓN","70","Sucre","Cl.14 Nº 8 A - 45 Av. Nuñez","NULL","persunion@hotmail.com","2919004","NO DISPONIBLE","-75.281155","8.853929","Activa"
"2254","CONCEJO DE LOS PALMITOS","823000374","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","418","LOS PALMITOS","70","Sucre","carrera 12 # 6-06 piso 2","NULL","alex_tovar18777@hotmail.com","3135467880","http://www.lospalmitos-sucre.gov.co/concejo.shtml","-75.27095","9.380494","Activa"
"5331","PERSONERÍA DE MORROA","823000510","Territorial","Municipal","No Aplica","Organismos de control y vigilancia","No Aplica","Personeria Municipal","No Aplica","473","MORROA","70","Sucre","Carrera 6 N. 8-11 Barrio La Plaza","NULL","rochy2008@hotmail.com","2857451 - 3013718156","NO DISPONIBLE","-75.307733","9.332193","Activa"
"1474","CONCEJO DE TOLU","800196692-1","Territorial","Municipal","No Aplica","Corporaciones administrativas","No Aplica","Concejo Municipal","No Aplica","820","SANTIAGO DE TOLÚ","70","Sucre","Cra 2 Nº 15 - 43 Palacio Municipal","5 - 2860598","concejo@santiagodetolu-sucre.gov.co","5 - 2885965","http://www.santiagodetolu-sucre.gov.co/otrasentidades.shtml?apc=o-I1--=c","-75.581273","9.527515","Activa"
"6236","UNIVERSIDAD DE SUCRE","892200323","Territorial","Departamental","No Aplica","Entes autónomos","No Aplica","Ente Universitario Autónomo","No Aplica","001","SINCELEJO","70","Sucre","Cra 28 No 5-267","095-2771195","rectoria@unisucre.edu.co","2771195 Ext 1018","http://www.unisucre.edu.co","-75.390557","9.304577","Activa"
"3878","EMPRESA DE SERVICIOS PUBLICOS AGUAS DEL GOLFO S.A.","900139739","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","221","COVEÑAS","70","Sucre","Diagonal 10   14 - 72 Barrio Isla de Gallinazo","095-2880437","aguasdelgolfocovenas@yahoo.es","2820437","https://covenas.gov.co","-75.681642","9.402597","Activa"
"2924","CENTRO DE SALUD CARTAGENA DE INDIAS","823000878","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","215","COROZAL","70","Sucre","calle 30 No. 22-04","095-2857738","esecorozal@gmail.com","2857738","NO DISPONIBLE","-75.294467","9.321697","Activa"
"2927","CENTRO DE SALUD COLOSO - SUCRE","900206237","Territorial","Municipal","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","204","COLOSO","70","Sucre","Carrera 5   4A-21 Calle Principal","095-2814945","ese_coloso@hotmail.com","095-2499852","NO DISPONIBLE","-75.355767","9.490946","Activa"
"8071","ASAMBLEA DEPARTAMENTAL DE SUCRE","800051900-4","Territorial","Departamental","No Aplica","Corporaciones administrativas","No Aplica","Asamblea Departamental","No Aplica","001","SINCELEJO","70","Sucre","Cll 25 N. 25B 32 Avenida las Peñitas","(095) 2821023","asamblea@sucre.gov.co","2821023","http://asamblea-sucre.gov.co/","-75.390557","9.304577","Activa"
"3360","HOSPITAL DE SAN ONOFRE","823000496","Territorial","Departamental","Descentralizado","Ejecutiva","No Aplica","Empresas Sociales del Estado","Vinculación","713","SAN ONOFRE","70","Sucre","carrera 16 No. 16-52 san onofre sucre","095-2983002","esforbexc007@hotmail.com","2983002","NO DISPONIBLE","-75.519872","9.74084","Activa"
