"bancarizado","codigodepartamentoatencion","codigomunicipioatencion","discapacidad","estadobeneficiario","etnia","fechainscripcionbeneficiario","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","rangobeneficioconsolidadoasignado","rangoultimobeneficioasignado","fechaultimobeneficioasignado","rangoedad","titular","cantidaddebeneficiarios"
"NO","05","05088","NO","ACTIVO","ND","2015-09-01","Hombre","TRANSICION","ANTIOQUIA","BELLO","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","47","47001","NO","ACTIVO","ND","2012-11-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70823","NO","ACTIVO","INDIGENA","2012-10-01","Mujer","PRIMARIA","SUCRE","TOLU VIEJO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"NO","20","20250","NO","ACTIVO","ND","2016-03-01","Hombre","SECUNDARIA","CESAR","EL PASO","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","25","25175","NO","ACTIVO","ND","2014-11-01","Hombre","PRIMARIA","CUNDINAMARCA","CHIA","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","18","18205","NO","ACTIVO","ND","2014-08-01","Hombre","ND","CAQUETA","CURILLO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"ND","13","13244","ND","ACTIVO","ND","2015-05-01","Mujer","ND","BOLIVAR","EL CARMEN DE BOLIVAR","Colombia","ND","NUTRICIÓN MENOR","No Definido","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","05","05055","ND","ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ARGELIA","Colombia","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","23","23350","NO","ACTIVO","ND","2013-10-01","Mujer","SECUNDARIA","CORDOBA","LA APARTADA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","18","18094","NO","ACTIVO","ND","2014-03-01","Mujer","ND","CAQUETA","BELEN DE LOS ANDAQUIES","ND","MONETARIO","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2015-01-01","18-29","SI","1"
"NO","52","52036","SI","ACTIVO","ND","2013-01-01","Hombre","SECUNDARIA","NARIÑO","ANCUYA","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","70","70823","NO","ACTIVO","ND","2012-11-01","Mujer","ND","SUCRE","TOLU VIEJO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","73","73001","ND","ACTIVO","ND","2016-09-01","Mujer","ND","TOLIMA","IBAGUE","COLOMBIA","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","41","41357","NO","ACTIVO","ND","2016-04-01","Hombre","SECUNDARIA","HUILA","IQUIRA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05142","NO","ACTIVO","ND","2013-11-01","Hombre","ND","ANTIOQUIA","CARACOLI","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","20","20550","NO","ACTIVO","ND","2018-05-01","Hombre","ND","CESAR","PELAYA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","00-05","NO","1"
"SI","17","17541","NO","ACTIVO","ND","2013-12-01","Mujer","ND","CALDAS","PENSILVANIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","17","17541","NO","ACTIVO","ND","2013-12-01","Mujer","ND","CALDAS","PENSILVANIA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","05","05284","NO","ACTIVO","ND","2013-03-01","Mujer","ND","ANTIOQUIA","FRONTINO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","25","25535","NO","NO ACTIVO","ND","2012-12-01","Mujer","ND","CUNDINAMARCA","PASCA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","76","76001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-10-01","Hombre","PRIMARIA","VALLE","CALI","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","28"
"NO","19","19256","NO","ACTIVO","ND","2014-03-01","Hombre","ND","CAUCA","EL TAMBO","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
,"05","05001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2018-05-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","17","17662","NO","ACTIVO","ND","2013-06-01","Mujer","ND","CALDAS","SAMANA","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"NO","05","05591","NO","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","PUERTO TRIUNFO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","73","73411","SI","ACTIVO","ND","2013-06-01","Hombre","TRANSICION","TOLIMA","LIBANO","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","13","13688","NO","ACTIVO","ND","2016-09-01","Mujer","TRANSICION","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05697","NO","ACTIVO","ND","2015-10-01","Hombre","TRANSICION","ANTIOQUIA","EL SANTUARIO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","4"
"ND","05","05172","ND","ACTIVO","ND","2012-11-01","Hombre","ND","ANTIOQUIA","CHIGORODO","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","27","27787","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","TADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","27","27787","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-12-01","Mujer","ND","CHOCO","TADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01",">65","SI","1"
"NO","86","86001","NO","ACTIVO","ND","2012-11-01","Mujer","ND","PUTUMAYO","MOCOA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2014-01-01","30-49","NO","1"
"NO","23","23350","NO","ACTIVO","ND","2016-11-01","Hombre","SECUNDARIA","CORDOBA","LA APARTADA","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","19","19517","NO","ACTIVO","ND","2013-12-01","Mujer","TRANSICION","CAUCA","PAEZ","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","73","73411","NO","ACTIVO","ND","2013-08-01","Hombre","TRANSICION","TOLIMA","LIBANO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","68","68575","NO","ACTIVO","ND","2015-08-01","Mujer","ND","SANTANDER","PUERTO WILCHES","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","13","13458","NO","ACTIVO","ND","2012-12-01","Hombre","SECUNDARIA","BOLIVAR","MONTECRISTO","ND","ND","EDUCACIÓN SECUNDARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","14"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","50","50568","NO","ACTIVO","ND","2014-07-01","Mujer","ND","META","PUERTO GAITAN","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","66","66045","NO","ACTIVO","ND","2012-11-01","Mujer","PRIMARIA","RISARALDA","APIA","ND","ND","EDUCACIÓN PRIMARIA","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","23"
"NO","47","47001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-07-01","Hombre","ND","MAGDALENA","SANTA MARTA","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","05","05660","NO","ACTIVO","ND","2016-10-01","Mujer","ND","ANTIOQUIA","SAN LUIS","ND","MONETARIO","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","66","66572","NO","ACTIVO","INDIGENA","2016-01-01","Hombre","SECUNDARIA","RISARALDA","PUEBLO RICO","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","08","08520","NO","ACTIVO","ND","2014-07-01","Hombre","ND","ATLANTICO","PALMAR DE VARELA","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05837","NO","ACTIVO","ND","2014-07-01","Hombre","ND","ANTIOQUIA","TURBO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","17"
"NO","23","23466","NO","ACTIVO","ND","2013-10-01","Mujer","PRIMARIA","CORDOBA","MONTELIBANO","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","22"
"NO","17","17614","NO","ACTIVO","ND","2013-06-01","Mujer","TRANSICION","CALDAS","RIOSUCIO","ND","ND","TRANSICIÓN","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","2"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","47","47001","NO","ACTIVO","ND","2012-10-01","Hombre","SECUNDARIA","MAGDALENA","SANTA MARTA","COLOMBIA","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","05","05001","NO","ACTIVO","ND","2016-08-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"NO","76","76001","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2017-01-01","Mujer","SECUNDARIA","VALLE","CALI","ND","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05045","NO","ACTIVO","ND","2015-12-01","Mujer","TRANSICION","ANTIOQUIA","APARTADO","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
"SI","52","52256","NO","ACTIVO","ND","2013-01-01","Hombre","ND","NARIÑO","EL ROSARIO","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","50-65","SI","1"
,"11","11001","NO","ACTIVO","ND","2016-06-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","18-29","SI","1"
"NO","54","54001","NO","ACTIVO","ND","2012-10-01","Mujer","ND","NORTE DE SANTANDER","CUCUTA","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","2"
"NO","08","08758","NO","NO ACTIVO","ND","2014-06-01","Hombre","ND","ATLANTICO","SOLEDAD","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","1"
"NO","05","05045","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2012-11-01","Hombre","ND","ANTIOQUIA","APARTADO","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2017-01-01","30-49","SI","1"
"SI","81","81794","NO","ACTIVO","ND","2013-08-01","Mujer","ND","ARAUCA","TAME","ND","MONETARIO","ND","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
,"23","23079","NO","ACTIVO","ND","2017-05-01","Mujer","ND","CORDOBA","BUENAVISTA","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","3"
"NO","50","50370","NO","ACTIVO","ND","2012-12-01","Hombre","SECUNDARIA","META","URIBE","ND","ND","EDUCACIÓN SECUNDARIA","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
,"13","13688","NO","ACTIVO","ND","2012-12-01","Mujer","ND","BOLIVAR","SANTA ROSA DEL SUR","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","05","05649","NO","ACTIVO","ND","2015-12-01","Hombre","ND","ANTIOQUIA","SAN CARLOS","ND","MONETARIO","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","52","52565","ND","ACTIVO","ND","2012-11-01","Mujer","ND","NARIÑO","PROVIDENCIA","Colombia","MONETARIO","NUTRICIÓN","CC","DESPLAZADOS","> 6.000.001","0 - 1.300.000","2018-01-01","30-49","SI","1"
"NO","50","50568","NO","NO ACTIVO","ND","2013-11-01","Mujer","ND","META","PUERTO GAITAN","ND","ND","ND","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
,"05","05001","NO","ACTIVO","ND","2017-10-01","Hombre","ND","ANTIOQUIA","MEDELLIN","Colombia","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","7"
"NO","54","54874","NO","ACTIVO","ND","2015-01-01","Hombre","ND","NORTE DE SANTANDER","VILLA DEL ROSARIO","ND","ND","NUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","6"
"NO","25","25754","NO","ACTIVO","ND","2015-02-01","Mujer","TRANSICION","CUNDINAMARCA","SOACHA","ND","ND","TRANSICIÓNNUTRICIÓN MENOR","RC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"SI","08","08296","NO","ACTIVO","ND","2014-08-01","Hombre","ND","ATLANTICO","GALAPA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","08","08296","NO","ACTIVO","ND","2014-08-01","Hombre","ND","ATLANTICO","GALAPA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","08","08296","NO","ACTIVO","ND","2014-08-01","Hombre","ND","ATLANTICO","GALAPA","ND","MONETARIO","ND","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"ND","23","23678","NO","NO ACTIVO","ND","2013-01-01","Hombre","ND","CORDOBA","SAN CARLOS","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"ND","54","54001","ND","ACTIVO","ND","2012-10-01","Hombre","ND","NORTE DE SANTANDER","CUCUTA","Colombia","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","2"
"NO","86","86757","NO","ACTIVO","ND","2018-05-01","Mujer","PRIMARIA","PUTUMAYO","SAN MIGUEL","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"NO","81","81794","NO","ACTIVO","ND","2012-11-01","Mujer","ND","ARAUCA","TAME","ND","ND","ND","CC","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","50"
"ND","25","25754","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CUNDINAMARCA","SOACHA","Colombia","ND","EDUCACIÓN SECUNDARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","1"
"ND","23","23466","ND","ACTIVO","ND","2012-11-01","Mujer","ND","CORDOBA","MONTELIBANO","Colombia","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","5"
"NO","44","44650","NO","ACTIVO","ND","2012-11-01","Mujer","PRIMARIA","LA GUAJIRA","SAN JUAN DEL CESAR","ND","ND","EDUCACIÓN PRIMARIA","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","06-17","NO","127"
"NO","05","05055","NO","NO ACTIVO","ND","2012-11-01","Mujer","ND","ANTIOQUIA","ARGELIA","ND","ND","ND","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000","1900-01-01","18-29","NO","130"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
"SI","27","27150","NO","ACTIVO","AFROCOLOMBIANO – NEGRO","2013-01-01","Mujer","ND","CHOCO","CARMEN DEL DARIEN","ND","MONETARIO","ND","CC","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000","2018-01-01","30-49","SI","1"
