"tipo_de_visa","actividad_de_la_visa","pa_s_de_nacimiento","sexo","edad","tiene_hijos","nivel_acad_mico","area_conocimiento","subarea_conocimiento","ciudad_de_domicilio_en","actividad_en_colombia","ocupaci_n_en_colombia","sector_de_actividad_en","tiene_familiares_residentes","a_o_expedicion","mes_expedicion","numero"
"TEMPORAL","TP-10","VENEZUELA","M","26","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","CONTABLE","NO INDICA","NO","2014","7","1"
"TEMPORAL","TP-10","VENEZUELA","M","26","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","ESTUDIANTE","NO INDICA","NO","2014","6","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","41","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","CONSTRUCCI�N","SI","2022","5","1"
"VISAS VISITANTE","INTERCAMBIO ACAD�MICO - ESTUDIOS EN ARTE U OFICIOS Y POSTGRADOS","VENEZUELA","F","4","NO","SIN PROFESI�N","NINGUNA","NINGUNA","ITAGUI","NO INDICA","ESTUDIANTE PREESCOLAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","50","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","MEDELLIN","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","5","1"
"VISAS VISITANTE","PRESTADOR DE SERVICIOS TEMPORALES","VENEZUELA","M","40","NO","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","OTRAS INGENIER�AS","BOGOTA D.C.","ASISTENCIA T�CNICA","ASISTENCIA TECNICA ESPECIALIZADA","INDUSTRIAL","NO","2022","4","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","M","12","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","32","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A ELECTR�NICA- TELECOMUNICACIONES Y AFINES","BOGOTA D.C.","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO","NO INDICA","NO","2013","10","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","29","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO AGRONOMO","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO CIVIL","NO INDICA","NO","2014","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO DE SISTEMAS","NO INDICA","NO","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO MECANICO","NO INDICA","SI","2014","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","3","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","7","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2014","6","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","PROFESIONAL DE CAMPO","NO INDICA","NO","2014","4","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","25","NO","PREGRADO - T�CNICO PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","FILANDIA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","TECNICO","NO INDICA","SI","2013","11","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","58","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","36","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","NO","2022","4","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","COLOMBIA","F","41","SI","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","PUERTO BOYACA","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","6","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","31","SI","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","HOGAR","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","24","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","CIENCIA POL�TICA Y/O RELACIONES INTERNACIONALES","BOGOTA","TRABAJO","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","19","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","ESTUDIANTE","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","OBRERO","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2013","8","3"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2013","9","1"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","38","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","4"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","30","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CHIA","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","5","3"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","8","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","7","3"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","18","NO","SIN PROFESI�N","NINGUNA","NINGUNA","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","SI","2014","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TECNICO EN PROCESOS DE REFINACION","NO INDICA","NO","2013","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TECNICO EN PROCESOS DE REFINACION","NO INDICA","NO","2014","8","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","36","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","SERVICIOS","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","59","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOT� DC","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CUCUTA","NO INDICA","COMERCIANTE","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","ADMINISTRADOR COMERCIAL","NO INDICA","NO","2014","2","1"
"TEMPORAL","TP-4","VENEZUELA","M","56","NO","POSTGRADO - DOCTORADO","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANCABERMEJA","NO INDICA","MECANICO EN MANTENIMIENTO INDUSTRIAL","NO INDICA","NO","2014","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BARRANQUILLA","NO INDICA","MUSICO","NO INDICA","NO","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO CIVIL","NO INDICA","SI","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO DE SISTEMAS","NO INDICA","NO","2014","2","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","INGENIERO MECANICO","NO INDICA","SI","2013","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","LICENCIADO EN ADMINISTRACION","NO INDICA","NO","2014","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","9","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","5","2"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","M","69","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","MANIZALES","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","NO REGISTRA","NO INDICA","SI","2013","9","1"
"VISAS MIGRANTE","RELIGIOSO","VENEZUELA","M","29","NO","PREGRADO - TECNOL�GICO","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","MEDELLIN","NO INDICA","RELIGIOSO","NO INDICA","NO","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","OPERARIO CALIFICADO","NO INDICA","NO","2014","2","2"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","43","SI","PREGRADO - TECNOL�GICO","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","MADRID","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","BOGOTA","NO INDICA","SIN","NO INDICA","SI","2014","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CALI","NO INDICA","CONSULTOR","NO INDICA","NO","2013","8","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","58","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA D.C.","NO INDICA","PROFESIONALES UNIVERSITARIOS- CIENT�FICOS E INTELECTUALES","CONSTRUCCI�N","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","12","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","NO REGISTRA","NO INDICA","NO","2014","7","2"
"VISAS VISITANTE","TRIPULANTE DE EMBARCACI�N O EN PLATAFORMA COSTERA AFUERA","VENEZUELA","M","57","NO","SIN PROFESI�N","NINGUNA","NINGUNA","TUMACO","NO INDICA","TRIPULANTE EMBARCACI�N PESQUERA","NO INDICA","NO","2022","4","2"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2013","10","4"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2013","11","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","43","NO","SIN PROFESI�N","NINGUNA","NINGUNA","CARMEN DE ATRATO","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","NO","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","SIN PROFESION","NO INDICA","NO","2014","2","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","36","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","PERIODISMO- COMUNICACI�N SOCIAL Y AFINES","BOGOTA D.C.","NO INDICA","HOGAR","NO INDICA","NO","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","7","NO","SIN PROFESI�N","NINGUNA","NINGUNA","ENVIGADO","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TECNICO DE REFINACION","NO INDICA","NO","2014","8","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TECNICO EN OPERACIONES","NO INDICA","NO","2014","4","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TUBERO A","NO INDICA","NO","2013","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CARTAGENA","NO INDICA","TUBERO A","NO INDICA","NO","2014","8","1"
"TRASPASOS","TRASPASO DE VISA","VENEZUELA","F","56","SI","POSTGRADO - MAESTRIA","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A INDUSTRIAL Y AFINES","BOGOTA","TRABAJO","NO REGISTRA","INDUSTRIAL","SI","2022","5","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","RIOHACHA","NO INDICA","NO REGISTRA","NO INDICA","NO","2013","10","1"
"TEMPORAL","TP-4","VENEZUELA","M","57","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","TENJO","NO INDICA","INGENIERO MECANICO","NO INDICA","SI","2013","9","1"
"VISAS VISITANTE","PARTICIPANTE EN EVENTO","VENEZUELA","M","56","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","M�SICA","BOGOT� DC","NO INDICA","ARTISTA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","TULUA","NO INDICA","HOGAR","NO INDICA","SI","2019","6","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","SI","2019","8","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","JAMUNDI","NO INDICA","TRABAJADORES DE LOS SERVICIOS Y VENDEDORES","SERVICIOS","SI","2018","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BARRANQUILLA","NO INDICA","TRABAJADORES DE LOS SERVICIOS Y VENDEDORES","SERVICIOS","NO","2019","7","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","NO","2018","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","39","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","DERECHO Y AFINES","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","SERVICIOS","NO","2018","10","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","70","NO","SIN PROFESI�N","NINGUNA","NINGUNA","FLORIDABLANCA","HOGAR","NO REGISTRA","NO INDICA","SI","2022","4","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","28","NO","PREGRADO - PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","CONTADUR�A P�BLICA","BARRANQUILLA","HOGAR","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","PUBLICIDAD Y AFINES","TULUA","NO INDICA","HOGAR","NO INDICA","SI","2021","2","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA","NO INDICA","DIRECTIVO DE EMPRESA","SERVICIOS","SI","2020","7","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","30","SI","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","HOGAR","NO REGISTRA","NO INDICA","SI","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","BOGOTA","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","NO","2018","10","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","CIENCIAS DE LA SALUD","OTRO PROGRAMA DE SALUD","CUNDINAMARCA","NO INDICA","EMPLEADOS DE OFICINA","INDUSTRIAL","SI","2018","4","1"
"VISAS MIGRANTE","ESTUDIANTES DE PRIMARIA- SECUNDARIA- MEDIA Y PREGRADO","VENEZUELA","F","24","NO","SIN PROFESI�N","NINGUNA","NINGUNA","MEDELLIN","NO INDICA","ESTUDIANTE PREGRADO","NO INDICA","SI","2022","4","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","CIENCIAS SOCIALES Y HUMANAS","OTROS ESTUDIOS EN CIENCIAS SOCIALES Y HUMANAS","BOGOTA","NO INDICA","HOGAR","NO INDICA","SI","2019","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","COLOMBIA","F","36","SI","POSTGRADO - MAESTRIA","INGENIER�A- ARQUITECTURA Y AFINES","ARQUITECTURA","BARRANQUILLA","NO INDICA","HOGAR","NO INDICA","SI","2022","5","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","F","40","NO","PREGRADO - PROFESIONAL","COCINA Y CULINARIA","COCINA Y CULINARIA","POPAYAN","NO INDICA","HOGAR","NO INDICA","SI","2020","10","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","30","NO","PRIMARIA","BELLAS ARTES","OTRO PROGRAMA DE BELLAS ARTES","CUMARAL","HOGAR","NO REGISTRA","NO INDICA","SI","2016","7","1"
"VISAS MIGRANTE","C�NYUGE O COMPA�ERO PERMANENTE DE NACIONAL COLOMBIANO","VENEZUELA","F","27","NO","PREGRADO - PROFESIONAL","BELLAS ARTES","DISE�O","BOGOT� DC","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","NO","2022","4","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","33","NO","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A EN SISTEMAS- TELEM�TICA Y AFINES","BOGOTA D.C.","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","5","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","M","33","SI","PREGRADO - TECNOL�GICO","INGENIER�A- ARQUITECTURA Y AFINES","INGENIER�A MEC�NICA Y AFINES","FLORIDABLANCA","TRABAJO","NO REGISTRA","SERVICIOS","SI","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","CHARALA","NO INDICA","DOCENTE","NO INDICA","NO","2013","9","1"
"VISAS RESIDENTE","PADRE O MADRE DE NACIONAL COLOMBIANO POR NACIMIENTO","VENEZUELA","F","30","SI","PREGRADO - PROFESIONAL","INGENIER�A- ARQUITECTURA Y AFINES","ARQUITECTURA","ITAGUI","OFICIOS O ACTIVIDADES INDEPENDIENTES","NO REGISTRA","NO INDICA","SI","2022","5","1"
"VISAS RESIDENTE","POR TIEMPO ACUMULADO DE PERMANENCIA","VENEZUELA","F","40","SI","POSTGRADO - ESPECIALIZACI�N","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","BOGOTA D.C.","TRABAJO","NO REGISTRA","CONSTRUCCI�N","SI","2022","5","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","NO REGISTRA","NO REGISTRA","NO REGISTRA","MEDELLIN","NO INDICA","ESTUDIANTE","NO INDICA","NO","2013","12","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","F","59","SI","PREGRADO - T�CNICO PROFESIONAL","ECONOM�A- ADMINISTRACI�N CONTADURIA Y AFINES","ADMINISTRACI�N","CARTAGENA","NO INDICA","HOGAR","NO INDICA","SI","2022","4","1"
"VISAS RESIDENTE","RE","VENEZUELA","F","31","NO","POSTGRADO - MAESTRIA","CIENCIAS DE LA SALUD","SALUD OCUPACIONAL (HSEQ)","CALI","HOGAR","NO REGISTRA","NO INDICA","NO","2017","1","1"
"VISAS MIGRANTE","TRABAJADOR","VENEZUELA","M","43","NO","PREGRADO - TECNOL�GICO","BELLAS ARTES","DISE�O","BOGOTA D.C.","NO INDICA","EMPLEADOS DE OFICINA","COMUNICACIONES","SI","2022","5","1"
"VISAS MIGRANTE","EJERCER PROFESI�N O ACTIVIDAD INDEPENDIENTE","VENEZUELA","M","45","NO","POSTGRADO - ESPECIALIZACI�N","CIENCIAS DE LA SALUD","MEDICINA","BOGOTA D.C.","NO INDICA","MEDICO OFTALMOLOGO","SERVICIOS","NO","2022","4","1"
