"c_digo_sigep","nombre_entidad","nit","orden","suborden","nivel","clasificaci_n_org_nica","sector","naturaleza_jur_dica","tipo_de_vinculaci_n","divipola_municipio","municipio","divipola_departamento","departamento","direcci_n","fax","email","tel_fono_entidad","pagina_web","estado","anio_reporte_aspa","mes_reporte_aspa","nombre_s_de_software_libre","descripcion_uso_software","nombre_del_contacto","correo_electronico_del","tel_fono_del_contacto"
"6416","CORPORACIÓN DE ABASTOS DE BOGOTÁ S.A.","860028093-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Avenida carrera 80 No. 2-51 sur","273 35 14","atencioncliente@corabastos.com.co","4537188","http://www.corabastos.com.co","Activa","0","0",,,,,
"8187","CORPORACIÓN DE ALTA TECNOLOGÍA PARA LA DEFENSA",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Instituto Científico y Tecnológico","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Cr 11 N 94a 25 Of 301",,,"5717557352","http://www.codaltec.com","Activa","2022","7","Python","Desarrollo de entornos graficos para aplicaciones.","Edwer Mancera Rodriguez","emancera@codaltec.com","3229759354"
"8050","CORPORACIÓN DE CIENCIA Y TECNOLOGÍA PARA EL DESARROLLO DE LA INDUSTRIA NAVAL","900403616","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 51 - 53 Torre Central Piso 5",,"contratacion@efr.com.co","7491962",,"Activa","0","0",,,,,
"5293","CORPORACIÓN DE LA INDUSTRIA AERONÁUTICA COLOMBIANA S.A.","899.999.278-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Avenida Calle 26 N° 103-08 Entrada 1 Interior 2","4138673","talentohumano@ciac.gov.co","4138312","http://www.ciac.gov.co","Activa","2021","4","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Olga Janeth Ramirez Martin","cio@ciac.gov.co","4926160 EXT 3071"
"5253","CORPORACIÓN NACIONAL PARA LA RECONSTRUCCIÓN DE LA CUENCA DEL RÍO PÁEZ Y ZONAS ALEDAÑAS","800237214-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Interior","Establecimiento Público","Adscripción","001","POPAYÁN","19","Cauca","Calle 1AN No 2-39","8235749","info@nasakiwe.gov.co","57(2) 8235749","http://www.nasakiwe.gov.co","Activa","0","0",,,,,
"7335","CORPORACIÓN PARA EL DESARROLLO DE LAS MICROEMPRESAS","800250713-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Sociedad de Economía Mixta","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 70a No. 10 - 46","(571)477 1010 (571)248 1479 / 248 1763","comunicaciones@propais.org.co","(571) 795 6420, (571) 795","http://www.propais.org.co/","Activa","0","0",,,,,
"0273","DEFENSA CIVIL COLOMBIANA","899999717","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 52 No. 14-67","3199020","contactenos@defensacivil.gov.co","3199000","http://www.defensacivil.gov.co","Activa","2022","1","Python","N/A","Michel Carreño Vargas","michel.carreno@defensacivil.gov.co","3107701038"
"0022","DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA","899999020","Nacional","No Aplica","Central","Ejecutiva","Función Pública","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","CARRERA 6 12-62","739 5657","eva@funcionpublica.gov.co","739 5656","https://www.funcionpublica.gov.co/","Activa","2020","6","Orfeo Libre","https://bit.ly/3j3ZX2O","Pablo Montenegro Helfer","pabmontenegro@dnp.gov.co","3134146928"
"0018","DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA","899999083-0","Nacional","No Aplica","Central","Ejecutiva","Presidencia de la República","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 7 No. 6-54","5960631","orlandocorredor@presidencia.gov.co","3822800","http://www.presidencia.gov.co","Activa","2019","9","R, Python","Trabajan con software libre para el diseño de herramienta de calidad de datos con R y Python","Ramiro Chaparro","ramirochaparro@presidencia.gov.co","3174762456"
"8043","DEPARTAMENTO ADMINISTRATIVO DIRECCIÓN NACIONAL DE INTELIGENCIA","900475460-8","Nacional","No Aplica","Central","Ejecutiva","Inteligencia Estratégica y Contrainteligencia","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Edificio Torre 26 Calle 26 N°69-63",,"informacion@dni.gov.co","(057-1) 4278441 EXT 100","http://www.dni.gov.co/","Activa","0","0",,,,,
"0020","DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA","899999027-8","Nacional","No Aplica","Central","Ejecutiva","Estadísticas","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Carrera 59 No. 26 -70 Interior I - CAN","5978399","contacto@dane.gov.co; capenam@dane.gov.co","5978300 ext 2361","http://www.dane.gov.co/","Activa","2020","5","Orfeo Libre","https://orfeoott.dane.gov.co/orfeo/login.php","Andres Holguin Coral","aholguinc@dane.gov.co","5978300 ext. 2365"
"8030","DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL","9000395338","Nacional","No Aplica","Central","Ejecutiva","Inclusión Social y Reconciliación","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","CALLE 7 No. 6-54","284 4120","webmaster@presidencia.gov.co","596 0800 /01/02","http://www.prosperidadsocial.gov.co","Activa","2020","6","Linux","Encuesta diagnóstico de uso de software libre","Juan Carlos Cabuya","juan.cabuya@prosperidadsocial.gov.co","3103291632"
"0021","DEPARTAMENTO NACIONAL DE PLANEACIÓN","899.999.011-0","Nacional","No Aplica","Central","Ejecutiva","Planeación","Departamento Administrativo","Cabeza","001","BOGOTÁ","11","Bogotá D.C","Calle 26 Numero 13 - 19","5999550","smontilla@dnp.gov.co","381 50 00","https://www.dnp.gov.co/","Activa","2019","9","R, Python","https://ucd-dnp.github.io/leila/","Eduardo Escobar","edescobar@dnp.gov.co","3102397734"
"8114","Dirección Centro Rehabilitación Inclusiva (dcri)",,"Nacional","No Aplica","No Aplica","Ejecutiva","Defensa","Especial","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Cl 21 N 44 40",,"contactenos@dcri.gov.co","5717465555","http://www.dcri.gov.co","Activa","0","0",,,,,
"8017","DIRECCION DE BIENESTAR SOCIAL",,"Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Cl 44 N 50 51",,,"5715159111","http://www.policia.gov.co","Activa","0","0",,,,,
"8063","DIRECCIÓN DE COMERCIO EXTERIOR",,"Nacional","No Aplica","Central","Ejecutiva","Comercio, Industria y Turismo","Especial","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 28 No. 13A-15",,,"6067676",,"Activa","0","0",,,,,
"8018","DIRECCIÓN DE SANIDAD DE LA POLICÍA NACIONAL",,"Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No 27-51",,,"3238555","http://www.sanidadfuerzasmilitares.mil.co/","Activa","0","0",,,,,
"8010","Direccion Ejecutiva De La Justicia Penal Militar 1","899999003","Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado Carrera 52 CAN","02096647","personaldejpm@gmail.com","2096647","http://www.justiciamilitar.gov.co","Activa","0","0",,,,,
"8016","Direccion General De La Policia Nacional 1","800141397-5","Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Carrera 59 No. 26 - 21 CAN","3159000","lineadirecta@policia.gov.co","3159000","http://www.policia.gov.co","Activa","2021","7","7zip; ORFEO","Uso interno de la entidad","MY. Ricardo Periñan Suarez","jefatura.telem@forpo.gov.co","Null"
"8012","Direccion General De Sanidad Militar 1","899999003-1","Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 27 - 51 Residencias Tequendama Torre Norte Oficina 204","3238555","quejas.dgsm@sanidadfuerzasmilitares.mil.co","3238555","http://www.sanidadfuerzasmilitares.mil.co","Activa","0","0",,,,,
"8009","DIRECCIÓN GENERAL MARÍTIMA",,"Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 54 No. 26 - 50 Of. 102 CAN","Fax: 2200490 ext. 2213","dimar@dimar.mil.co","PBX: (571) 2 200490","http://www.dimar.mil.co","Activa","2020","10","Geonetwork opensource, QGIS","Encuesta diagnóstico de uso de software libre","Ruby Viviana Ortíz Martínez","rortiz@dimar.mil.co","3218511116"
"8110","DIRECCIÓN NACIONAL DE BOMBEROS","900.639.630-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Interior","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 30 No 85 A 39",,"adrianagestionhumanadnb@gmail.com","2571166",,"Activa","0","0",,,,,
"0876","DIRECCIÓN NACIONAL DE DERECHO DE AUTOR","800185929-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Interior","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 28 No. 13 A - 15 piso 17","2860813","info@derechodeautor.gov.co","3418177","http://www.derechodeautor.gov.co","Activa","2022","2","7 zip
MySQL Workbench","Compresión y gestión de archivos","Carlos Sastoque","carlos.sastoque@derechodeautor.gov.co","7868220 ext. 1142"
"6139","ECOPETROL S.A.","899999068-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 No. 36 - 24","2344099","participacion.ciudadano@ecopetrol.com.co","2344000","http://www.ecopetrol.com.co","Activa","2022","5","Open Refine","Apertura de datos con propósito - PLATAFORMA DE DATOS ABIERTOS ECOPETROL [965123]","Maria Clara Otalvaro Rendon","maria.otalvaro@ecopetrol.com.co","317 668 1566"
"8013","Ejercito Nacional De Colombia 1","899999003-1","Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Avenida El Dorado Carrera 52 CAN","3150111","atencionciudadanoejc@ejercito.mil.co","3150111","http://www.ejercito.mil.co","Activa","2021","7","Open Refine","Pantallazos de instalación de Open Refine","David Alejandro Arévalo Suárez","david.arevalo@buzonejercito.mil.co","3007353495"
"6376","ELECTRIFICADORA DEL CAQUETÁ S.A. E.S.P.","891190127-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","FLORENCIA","18","Caquetá","CARRERA 1 No. 35-99 BARRIO EL CUNDUY","098-44366414","g.cadena@electrocaqueta.com","(8) 4366400","http://www.electrocaqueta.com","Activa","0","0",,,,,
"6379","ELECTRIFICADORA DEL HUILA S.A. E.S.P.","891180001-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","NEIVA","41","Huila","Vía Neiva -Palermo Kilómetro 1","098 757111","www.electrohuila.com.co/Login.aspx?ReturnUrl=%2fP_Q_R.aspx","098 753222","http://www.electrohuila.com.co","Activa","0","0",,,,,
"6380","ELECTRIFICADORA DEL META S.A. E.S.P.","892002210-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","VILLAVICENCIO","50","Meta","Calle 40 No. 32-35","518852495","gerencia@emsa-esp.com.co","516700707","http://www.emsa-esp.com.co","Activa","0","0",,,,,
"6423","EMPRESA COLOMBIANA DE PRODUCTOS VETERINARIOS VECOL S.A..","899999002","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Avenida el Dorado No.82-93","514254835","vecol@vecol.com.co","514254800","http://www.vecol.com.co","Activa","0","0",,,,,
"6464","EMPRESA DE ENERGÍA DEL AMAZONAS S.A. E.S.P.","8000336232","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","LETICIA","91","Amazonas","Avenida Internacional No 8 - 81 (Leticia)","078592 78 81","gerenciaeeasa@hotmail.com","0785927369",,"Activa","0","0",,,,,
"4183","EMPRESA DE ENERGIA DEL ARCHIPIELAGO DE SAN ANDRES, PROVIDENCIA Y SANTA CATALINA","900190527","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","001","SAN ANDRÉS","88","Archipiélago de San Andrés, Providencia y Santa Catalina","Av. Costa Rica No. 1A - 46",,"fpalaciosg@eedas.com.co","5128024 - 5128084",,"Activa","2022","4","orfeo, linux, wetransfer, anydesk","colaboración y trabajo remoto, transferencia de archivos pesados, sistema operativo y software de gestión diocumental.","Romel Williams","sistemas@eedas.com.co","6085128024"
"3899","EMPRESA DE SERVICIOS PUBLICOS CENTRAL HIDROELECTRICA DE CALDAS S. A. -CHEC-","890800128","Nacional","No Aplica","Descentralizado","Ejecutiva","No Aplica","Empresas de Servicios Públicos Domiciliarios - Oficiales","Vinculación","001","MANIZALES","17","Caldas","Estación Uribe Via Chinchiná","096-8899088","malvaran@chec.com.co","8899000 extensión 2406","http://chec.com.co","Activa","0","0",,,,,
"8072","EMPRESA DISTRIBUIDORA DEL PACÍFICO S.A. E.S.P.",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","QUIBDÓ","27","Chocó","Carrera 7 N 24 - 76",,"hseq@dispac.com.co; dispac@dispac.gov.co","573","http://www.dispac.com.co","Activa","0","0",,,,,
"0284","EMPRESA NACIONAL PROMOTORA DEL DESARROLLO TERRITORIAL","899999316","Nacional","No Aplica","Descentralizado","Ejecutiva","Planeación","Empresas Industriales y Comerciales del Estado","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 26 No. 13 - 19","5949925","fonade@fonade.gov.co","5940407","http://www.fonade.gov.co","Activa","0","0",,,,,
"1040","EMPRESA SOCIAL DEL ESTADO CENTRO DERMATOLÓGICO FEDERICO LLERAS ACOSTA","8002473506","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Empresas Sociales del Estado","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Avenida 1 No. 13a 61","2899724","atencion1@dermatologia.gov.co","2428160","http://www.dermatologia.gov.co","Activa","2022","2","ORFEO","Gestión de correspondencia y PHP y MySQL para el portal Web","Juan Carlos Vásquez Ramírez","informatica@dermatologia.gov.co","3003608734"
"6406","EMPRESA URRÁ S.A. E.S.P.","800175746-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","MONTERÍA","23","Córdoba","Carrera 3 No. 68 - 70","(4) 7850259","http://www.urra.com.co/Contacteno.php","(4) 7774578 7851474","http://www.urra.com.co/","Activa","0","0",,,,,
"0276","ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA","899999054-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Función Pública","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 44 No. 53 - 37 CAN","2207343","ximena.moreno@esap.edu.co","2202790","http://www.esap.edu.co","Activa","0","0",,,,,
"0826","ESCUELA TECNOLÓGICA INSTITUTO TÉCNICO CENTRAL","860523694-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 13 No. 16-74","3443022/29","atencionalciudadano@itc.edu.co","3443000","http://www.itc.edu.co","Activa","2022","2","MySQL Workbench","Se utiliza para diagramar bases de datos relacionales
Cómo ayuda de MySQL","Nitza Paola Rodríguez","gestionit@itc.edu.co","3443000"
"6389","FIDUCIARIA COLOMBIANA DE COMERCIO EXTERIOR S.A.","800178148-8","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 28 # 13 A 24 Pisos 6°, y 7° Torre B","6067580","fiducoldex@fiducoldex.com.co","3275500","http://www.fiducoldex.gov.co/","Activa","2022","7","Bizagi","Bizagi es una suite ofimática con dos productos complementarios, un Modelador de Procesos y una Suite de BPM. Bizagi Process Modeler es un Freemium utilizado para diagramar, documentar y simular procesos usando la notación estándar BPMN","Angelly Coy Juan Pablo Cadena","angelly.coy@fiducoldex.com.co juan.cadena@fiducoldex.com.co","3046592992 3204247820"
"5333","FIDUCIARIA LA PREVISORA S.A.","860525148-5","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","CALLE 72 No. 10-03 Pisos 4, 5, 8 y 9","5945111 Ext. 1555","servicioalcliente@fiduprevisora.com.co","5945111","http://www.fiduprevisora.com.co/","Activa","0","0",,,,,
"1321","FINANCIERA DE DESARROLLO NACIONAL","860509022-9","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera7 Nro. 71-51 Piso 6 Torre B","3264999","secretaria@fen.com","3264999",,"Activa","2022","4","Pentaho Kettle, GLPI","Consulta en BD Oracle y envío de informe a SFC

Mesa de ayuda, inventarios de hardware y software","Luis G. González R.","lgonzalez@fdn.com.co","(57 1) 326 4999 Ext. 210"
"5326","FINANCIERA DE DESARROLLO TERRITORIAL S.A.","800096329-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 103 No. 19-20","6230260","findeter@findeter.gov.co","6230311","http://www.findeter.gov.co","Activa","2021","4","OpenRefine","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","JUAN ALBERTO CASTANEDA FORERO","jacastanedaf@findeter.gov.co","6230311"
"8040","FONDO ADAPTACIÓN","900450205-8","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Especial","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 71 - 52 Torre B Piso 8",,"info@fondoadaptacion.gov.co","(571) 4325400","http://sitio.fondoadaptacion.gov.co/","Activa","2022","5","MySQL Workbench; Open Refine;","Sistemas operativos Linux, bases de datos MySQL, PostgreSQL para aplicaciones institucionales, herramientas para limpieza de datos como Openrefine","Jorge William Alzate Sánchez","jorgealzate@fondoadaptacion.gov.co","3136403878"
"6425","FONDO DE DESARROLLO DE LA EDUCACIÓN SUPERIOR","830018957-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Educación","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 57 No 8 B - 05 Interior 32","3472310","fodesep@fodesep.gov.co","3478616","http://www.fodesep.gov.co","Activa","0","0",,,,,
"5325","FONDO DE GARANTÍAS DE ENTIDADES COOPERATIVAS","830053319-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 No. 32 - 93 Int. 3 - Parque Residencial Bavaria","3202720","fogacoop@fogacoop.gov.co","3202727","http://www.fogacoop.gov.co","Activa","0","0",,,,,
"5324","FONDO DE GARANTÍAS DE INSTITUCIONES FINANCIERAS","860530751","Nacional","No Aplica","Descentralizado","Ejecutiva","Hacienda y Crédito Público","Especial","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 7 No. 35 - 40","2858587","fogafin@fogafin.gov.co","3394240","http://www.fogafin.gov.co","Activa","0","0",,,,,
"0932","FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA","800112806-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Calle 13 No. 18-24 Estación de la Sabana","3750378","quejasyreclamos@fps.gov.co","3817169","http://www.fps.gov.co","Activa","2022","2","orfeo, oracle","gestión documental y bases de datos","Hernan Sanchez, Sol Cure.","hernan.sanchez@fps.gov.co sol.cure@fps.gov.co","3165231800 3112900751"
"0376","FONDO DE PREVISIÓN SOCIAL DEL CONGRESO DE LA REPÚBLICA","899999734-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Salud y Protección Social","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 10 No. 24 - 55 Pisos 2 y 3","3415696","direccion@fonprecon.gov.co","3415566","http://www.fonprecon.gov.co","Activa","2022","3","MySQL Workbench","Herramienta utilizada para gestionar y administrar base de datos del sistema de información de votaciones de sesiones  de plenarias de la Cámara de Representantes.","Alvaro Carreño Ortiz","datacenter2@camara.gov.co","3125951756"
"6440","FONDO GANADERO DEL HUILA","891100129-3","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","NEIVA","41","Huila","Carrera 10 No. 6 - 23","8720109",,"(8) 8720057","https://www.nodisponible.gov.co","Activa","0","0",,,,,
"6445","FONDO GANADERO DEL TOLIMA","890700256-1","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","IBAGUÉ","73","Tolima","Calle 31 No. 4d - 46 Barrio Cadis","(08] 2640668","jomapelo@hotmail.com","(8) 2702666","http://www.fondoganaderodeltolima.com/","Activa","0","0",,,,,
"0281","FONDO NACIONAL DE AHORRO","899999284-4","Nacional","No Aplica","Descentralizado","Ejecutiva","Vivienda Ciudad y Territorio","Empresas Industriales y Comerciales del Estado","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Cra 65 No 11 - 83","2860778","webmaster@fna.gov.co","3077070 - 01 8000 52 7070","http://www.fna.gov.co","Activa","2021","1","Geoconfin desarrollado en Python","Grupo de Analítica FNA: Proyecto del FNA que de acuerdo a la ubicación de sus clientes diseñaron un modelo que les sugiere en donde se deberían abrir puntos de atención y cajeros automáticos por ciudad.","Daniel Jaramillo Alvarez","djaramilloa@fna.gov.co","3002276016"
"6137","FONDO NACIONAL DE GARANTÍAS S.A.","860402272-2","Nacional","No Aplica","Descentralizado","Ejecutiva","Comercio, Industria y Turismo","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Calle 26 A No 13- 97 Piso 25","3239006","servicio.cliente@fng.gov.co info@fng.gov.co","3239000","http://www.fng.gov.co","Activa","0","0",,,,,
"6393","FONDO NACIONAL DE VIVIENDA",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Vivienda Ciudad y Territorio","Especial","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 6 # 8-77",,,"(1)7458021","http://www.minvivienda.gov.co/sobre-el-ministerio/directorio-de-entidades","Activa","0","0",,,,,
"6421","FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO.","800116398-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Agropecuario, Pesquero y de Desarrollo Rural","Sociedad de Economía Mixta","Vinculación","001","BOGOTÁ","11","Bogotá D.C","Carrera 13 N° 28 - 17 Pisos 2, 3, 4 y 5","3380197","finagro@finagro.com.co","3203377","http://www.finagro.com.co","Activa","2021","5","OpenRefine, Data Sync.","Entidades del Grupo 1 apoyadas en 2020 por la UT de acompañamiento de la DGD para el uso de software libre.","Caroline Paez Chinones","cpaez@finagro.com.co","3203377 EXT 316"
"0280","FONDO ROTATORIO DE LA POLICÍA NACIONAL","860020227-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Defensa","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 66 a No.43 - 18","2207102","forpo@forpo.gov.co","2200460","http://www.forpo.gov.co","Activa","2019","12","Orfeo Libre","http://orfeo.forpo.gov.co/orfeox/user/login","MY. Ricardo Periñan Suarez","jefatura.telem@forpo.gov.co","ND"
"6407","FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD","899999715-7","Nacional","No Aplica","Descentralizado","Ejecutiva","Inteligencia Estratégica y Contrainteligencia","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Kr 28 No. 17A - 00","0",,"2086060","http://www.das.gov.co/index.php?option=com_phocadownload&view=category&id=24:&Itemid=139","Activa","0","0",,,,,
"6362","FONDO ROTATORIO DEL DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA","800072977-0","Nacional","No Aplica","Descentralizado","Ejecutiva","Estadísticas","Establecimiento Público","Adscripción","001","BOGOTÁ","11","Bogotá D.C","CAN DANE Carrera 59 No. 26-70","3 69 02 28","dane@dane.gov.co","3 69 02 23","http://www.dane.gov.co","Activa","0","0",,,,,
"6391","FONDO ROTATORIO DEL MINISTERIO DE RELACIONES EXTERIORES","860511071-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Relaciones Exteriores","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Carrera 5 No. 9 - 03","5667139","isidoro.palacios@cancilleria.gov.co","3814000","http://www.cancilleria.gov.co","Activa","2022","7","MySQL
Workbench","MySQL Portales web y Factura Electrónica","VICTOR ALFONSO ARIAS GARCÍA","victor.arias@cancilleria.gov.co","601 3826999 Ext 1130"
"6424","FONDO ÚNICO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","800131648-6","Nacional","No Aplica","Descentralizado","Ejecutiva","Tecnologías de la Información y las Comunicaciones","Unidad Administrativa Especial con Personería Jurídica","Adscripción","001","BOGOTÁ","11","Bogotá D.C","Cra 8a. entre calles 12 y 13 - Edf Murillo Toro","0","info@mincomunicaciones.gov.co","3443460","http://www.mincomunicaciones.gov.co/mincom/src/index.jsp?page=./mods/contenido/view page&id contents=179&=1","Activa","0","0",,,,,
"8015","FUERZA AÉREA COLOMBIANA","899999003-1","Nacional","No Aplica","Central","Ejecutiva","Defensa","Especial","No Aplica","001","BOGOTÁ","11","Bogotá D.C","Avenida Eldorado Carrera 52 CAN","3159800","webmaster@fac.mil.co","3159800","http://www.fac.mil.co","Activa","2020","10","UBUNTU","Se identifica el uso del software libre a través del Reto Turbo Booster No.6 de Máxima Velocidad 2020.","MANUEL FERNANDO GARIZAO PABON","manuel.garizao@fac.mil.co","3014212451"
"8074","GENERADORA Y COMERCIALIZADORA DE ENERGÍA DEL CARIBE S.A. E.S.P.",,"Nacional","No Aplica","Descentralizado","Ejecutiva","Minas y Energía","Empresas de Servicios Públicos Domiciliarios - Mixtas","Vinculación","001","BARRANQUILLA","08","Atlántico","Cra. 55 No. 72-109 Piso 9 Edificio Centro Ejecutivo II","900082143-0",,"3303000",,"Activa","0","0",,,,,
