"codigo_municipio","nombre_municipio","codigo_departamento","nombre_departament","entidad","tipo_entidad","url","representante_cargo","representante_genero","webmaster_cargo","cantidad_correos","cantidad_usuarios","cantidad_contenido","cantidad_comentarios","poblacion","fechacarga"
"17088","BELALCAZAR","17","CALDAS","ALCALDIA MUNICIPAL DE BELALCAZAR EN CALDAS","Alcaldía","http://www.belalcazar-caldas.gov.co","alcaldesa","1","subsecretaria turismo, cultura","22","116","4491","97","10448","2022-03-14 16:13:17.107000000"
"18592","PUERTO RICO","18","CAQUETA","ALCALDIA MUNICIPAL DE PUERTO RICO EN CAQUETA","Alcaldía","http://www.puertorico-caqueta.gov.co","administrador","0","alcalde","22","91","3408","122","33701","2022-03-14 16:13:17.827000000"
"15176","CHIQUINQUIRA","15","BOYACA","CONCEJO MUNICIPAL DE CHIQUINQUIRA","Concejo","http://www.concejochiquinquira.gov.co","presidente concejo municipal","0","secretaria","2","90","977","33","69121","2022-03-14 16:13:17.293000000"
"19212","CORINTO","19","CAUCA","I.E. CARMENCITA CARDONA DE GUTIERREZ","Institución educativa","http://www.ie-carmencitacardonagutierrez-sed-cau.i","rector","0","docente","0","3","0","0","33489","2022-03-14 16:13:17.480000000"
"13468","MOMPOS","13","BOLIVAR","I.E. DE LAS BOQUILLAS","Institución educativa","http://www.ie-boquillas-sed-bol.ie.edu.co","rector","0","secretaria","0","0","44","0","45417","2022-03-14 16:13:17.480000000"
"19110","BUENOS AIRES","19","CAUCA","I.E. EL PORVENIR","Institución educativa","http://www.ie-porvenir-sed-cau.ie.edu.co","directora rural","1","docente","0","3","0","0","34631","2022-03-14 16:13:17.607000000"
"68464","MOGOTES","68","SANTANDER","EMPRESA DE SERVICIOS PUBLICOS DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE MOGOTES","Empresa de servicios públicos","http://www.espamogotes.gov.co","gerente","0","auxiliar administrativo","2","6","320","2","10860","2022-03-14 16:13:17.403000000"
"18001","FLORENCIA","18","CAQUETA","U.A.E. UPEP","Otros","http://www.upep-florencia.gov.co","coordinador","0","coordinador","0","0","60","0","184510","2022-03-14 16:13:17.857000000"
"94001","INIRIDA","94","GUAINIA","I.E. BAS PORFIRIO BARBA JACOB","Institución educativa","http://www.ie-basporfiriobarbajacob-sed-gua.ie.edu","secretario de educacion depart","0","rector","0","0","0","0","20478","2022-03-14 16:13:17.480000000"
"19532","PATIA","19","CAUCA","I.E. CAPITAN BERMUDEZ","Institución educativa","http://www.ie-capitanbermudez-sed-cau.ie.edu.co","rector","0","rectora","0","0","0","0","37504","2022-03-14 16:13:17.480000000"
"68250","EL PEÑON","68","SANTANDER","ALCALDIA MUNICIPAL DE EL PEÑON EN SANTANDER","Alcaldía","http://www.elpenon-santander.gov.co","alcalde","0","secretaria general y de gobier","22","13","2603","18","5008","2022-03-14 16:13:17.373000000"
"23417","LORICA","23","CORDOBA","I.E. VILLA CONCEPCION","Institución educativa","http://www.ie-villaconcepcion-sem-lor.ie.edu.co","rector","0","rector","0","3","0","0","121214","2022-03-14 16:13:17.730000000"
"19130","CAJIBIO","19","CAUCA","C.E. CACAHUAL","Institución educativa","http://www.ce-cacahual-sed-cau.ie.edu.co","directora rural","1","directora rural","0","0","0","0","38703","2022-03-14 16:13:17.153000000"
"52079","BARBACOAS","52","NARIÑO","C.E. NAISPI","Institución educativa","http://www.ce-naispi-sed-nar.ie.edu.co","docente","1","docente","0","3","0","0","41306","2022-03-14 16:13:17.183000000"
"5250","EL BAGRE","5","ANTIOQUIA","I.E.R. VILLA CHICA","Institución educativa","http://www.ier-villachica-sed-ant.ie.edu.co","rector","0","secretaria","0","0","0","0","50863","2022-03-14 16:13:17.670000000"
"17541","PENSILVANIA","17","CALDAS","I.E. GUACAS","Institución educativa","http://www.ie-guacas-sed-cad.ie.edu.co","rector","0","rector","0","3","0","0","26342","2022-03-14 16:13:17.543000000"
"50313","GRANADA","50","META","I.E. DOS QUEBRADAS","Institución educativa","http://www.ie-dosquebradas-sed-met.ie.edu.co","secretario de educacion depart","0","rectora","0","0","0","0","67192","2022-03-14 16:13:17.513000000"
"95200","MIRAFLORES","95","GUAVIARE","I.E. FRANCISCO DE PAULA SANTADER","Institución educativa","http://www.ie-franciscopaulasantader-sed_guv.ie.ed","secretaria de educacion depart","1","rectora","0","0","0","0","15803","2022-03-14 16:13:17.543000000"
"52320","GUAITARILLA","52","NARIÑO","C.E. CUMAG GRANDE","Institución educativa","http://www.ce-cumaggrande-sed-nar.ie.edu.co","rector","0","rector","0","0","0","0","11330","2022-03-14 16:13:17.170000000"
"25718","SASAIMA","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE SASAIMA EN CUNDINAMARCA","Alcaldía","http://www.sasaima-cundinamarca.gov.co","prensa y tic",,"tic","26","234","1204","147","10868","2022-03-14 16:13:17.827000000"
"47980","ZONA BANANERA","47","MAGDALENA","I.E.D SAN JOSE DE KENNEDY","Institución educativa","http://www.ie-dsanjosekennedy-sed-mag.ie.edu.co","rector","0","docente area de tecnologia e i","0","3","0","0","62312","2022-03-14 16:13:17.513000000"
"5206","CONCEPCION","5","ANTIOQUIA","E.S.E HOSPITAL JOSE MARIA CORDOBA","Entidad de salud","http://www.esehospitaljosemariacordobaconcepcionan","gerente","1","gerente","2","3","176","5","3114","2022-03-14 16:13:17.387000000"
"44847","URIBIA","44","LA GUAJIRA","I.E.T.N.I.R. JURURA","Institución educativa","http://www.ietnir-jurura-sem-uri.ie.edu.co","secretario","0","rector","0","0","0","0","198890","2022-03-14 16:13:17.730000000"
"41378","LA ARGENTINA","41","HUILA","ALCALDIA MUNICIPAL DE LA ARGENTINA EN HUILA","Alcaldía","http://www.laargentina-huila.gov.co","alcalde","0","apoyo tic","22","41","3951","30","15059","2022-03-14 16:13:17.747000000"
"25324","GUATAQUI","25","CUNDINAMARCA","CONCEJO MUNICIPAL DE GUATAQUI","Concejo","http://www.concejo-guataqui-cundinamarca.gov.co","presidente concejo municipal","0","secretario general","0","3","87","0","2711","2022-03-14 16:13:17.293000000"
"5250","EL BAGRE","5","ANTIOQUIA","PERSONERIA MUNICIPAL DE EL BAGRE EN ANTIOQUIA","Personeria","http://www.personeriaelbagre.gov.co","personero municipal de el bagr","0","personero municipal","0","0","0","0","50863","2022-03-14 16:13:17.793000000"
"76036","ANDALUCIA","76","VALLE DEL CAUCA","I.E.A. CAMPOALEGRE","Institución educativa","http://www.iea-campoalegre-sed-vac.ie.edu.co","rector","0","docente","0","3","0","0","17713","2022-03-14 16:13:17.450000000"
"25843","VILLA DE SAN DIEGO DE UBATE","25","CUNDINAMARCA","I.E.D. EL VOLCAN","Institución educativa","http://www.ied-volcan-sed-cun.ie.edu.co","rectora","1","analista de tecnología e infor","0","3","45","0","39568","2022-03-14 16:13:17.513000000"
"76001","CALI","76","VALLE DEL CAUCA","I.E. PANCE","Institución educativa","http://www.ie-pance-sedist-cal.ie.edu.co","secretaria de educacion depart","1","rectora","0","0","0","0","2470852","2022-03-14 16:13:17.607000000"
"15837","TUTA","15","BOYACA","PERSONERIA MUNICIPAL DE TUTA EN BOYACA","Personeria","http://www.personeria-tuta.gov.co","personero municipal","0","personero","2","3","125","0","9916","2022-03-14 16:13:17.810000000"
"50450","PUERTO CONCORDIA","50","META","I.E. VALENTIN APARICIO PERSONA","Institución educativa","http://www.ie-valentinapariciopersona-sed-met.ie.e","rector","0","rector","0","3","0","0","23131","2022-03-14 16:13:17.730000000"
"95001","SAN JOSE DEL GUAVIARE","95","GUAVIARE","I.E. MOCUARE","Institución educativa","http://www.ie-mocuare-sed_guv.ie.edu.co","secretaria de educacion depart","1","rector","0","0","0","0","68878","2022-03-14 16:13:17.577000000"
"52110","BUESACO","52","NARIÑO","I.E. SANTA ROSA DE LIMA 2","Institución educativa","http://www.ie-santarosalima2-sed-nar.ie.edu.co","rector","0","docente de informatica","0","3","0","0","26229","2022-03-14 16:13:17.683000000"
"41001","NEIVA","41","HUILA","I.E GABRIEL GARCIA MARQUEZ","Institución educativa","http://www.ie-ggm-sem-nei.ie.edu.co","rector","0","docente de tecnologias","0","3","43","0","348964","2022-03-14 16:13:17.543000000"
"41551","PITALITO","41","HUILA","BIORGANICOS DEL SUR DEL HUILA","Otros","http://www.biorganicosdelsurdelhuila.gov.co","gerente","0","administrador y creador de con","7","15","230","3","135711","2022-03-14 16:13:17.107000000"
"76622","ROLDANILLO","76","VALLE DEL CAUCA","ALCALDIA MUNICIPAL DE ROLDANILLO EN VALLE DEL CAUCA","Alcaldía","http://www.roldanillo-valle.gov.co","alcalde","0","contratista gobierno en linea","31","271","3846","199","32035","2022-03-14 16:13:17.827000000"
"19318","GUAPI","19","CAUCA","ALCALDIA MUNICIPAL DE GUAPI EN CAUCA","Alcaldía","http://www.guapi-cauca.gov.co","alcalde municipal","0","profesional de apoyo","22","48","215","23","29989","2022-03-14 16:13:17.433000000"
"15403","LA UVITA","15","BOYACA","I.E.T. AGROINDUSTRIAL CUSAGUI","Institución educativa","http://www.iet-agroindustrialcusagui-sed-boy.ie.ed","rector","0","docente","0","3","0","0","2173","2022-03-14 16:13:17.683000000"
"8421","LURUACO","8","ATLANTICO","I.E.T.A.P. 1","Institución educativa","http://www.ietap-1-sed-atl.ie.edu.co","docente informática y tecnolog","0","docente informática y tecnolog","0","9","49","1","28246","2022-03-14 16:13:17.717000000"
"15455","MIRAFLORES","15","BOYACA","E.S.E. HOSPITAL REGIONAL DE MIRAFLORES EN BOYACA","Entidad de salud","http://www.hospitalmiraflores.gov.co","gerente","1","jefe de control interno","19","3","155","0","9802","2022-03-14 16:13:17.433000000"
"52001","PASTO","52","NARIÑO","C.E.M. CAMPANERO","Institución educativa","http://www.ce-mcampanero-sem-pas.ie.edu.co","directora","1","docente","0","3","0","0","460454","2022-03-14 16:13:17.183000000"
"15537","PAZ DE RIO","15","BOYACA","EMPRESA SOCIAL DEL ESTADO SALUD PAZ DE RIO","Entidad de salud","http://www.esesalud-pazderio-boyaca.gov.co","gerente ese salud paz de río","0","líder gobierno digital | commu","0","4","0","0","4443","2022-03-14 16:13:17.403000000"
"52573","PUERRES","52","NARIÑO","ESE CENTRO DE SALUD PUERRES EN NARIÑO","Entidad de salud","http://www.esecentrodesalud-puerres-narino.gov.co","gerente","1","centro hospital nuestro señor","0","3","78","0","8113","2022-03-14 16:13:17.373000000"
"5679","SANTA BARBARA","5","ANTIOQUIA","I.E. DAMASCO","Institución educativa","http://www.ie-damasco-sed-ant.ie.edu.co","rector","1","secretaria","0","0","0","0","21413","2022-03-14 16:13:17.497000000"
"27580","RIO IRO","27","CHOCO","I.E. SAN JOSE DE VIRO VIRO","Institución educativa","http://www.ie-sanjoseviroviro-sed-cho.ie.edu.co","rector","0","secretaria de educación depart","0","0","0","0","10396","2022-03-14 16:13:17.670000000"
"44560","MANAURE","44","LA GUAJIRA","C.E.T.R. DE ISHACHIMANA","Institución educativa","http://www.cetr-ishachimana-sed-lag.ie.edu.co","rectora","1","rectora","0","0","0","0","120417","2022-03-14 16:13:17.263000000"
"25279","FOMEQUE","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE FOMEQUE EN CUNDINAMARCA","Alcaldía","http://www.fomeque-cundinamarca.gov.co","alcalde","0","secretario de gobierno","22","89","2542","54","12227","2022-03-14 16:13:17.403000000"
"70265","GUARANDA","70","SUCRE","ALCALDIA MUNICIPAL DE GUARANDA EN SUCRE","Alcaldía","http://www.guaranda-sucre.gov.co","alcalde municipal","0","jefe de prensa","26","75","925","14","18365","2022-03-14 16:13:17.433000000"
"85001","YOPAL","85","CASANARE","I.E. SANTA TERESA","Institución educativa","http://www.ie-santateresa-sem-yop.ie.edu.co","rector","1","secretaria","0","0","0","0","152655","2022-03-14 16:13:17.683000000"
"25224","CUCUNUBA","25","CUNDINAMARCA","I.E.D. DIVINO SALVADOR","Institución educativa","http://www.ied-divinosalvador-sed-cun.ie.edu.co","rector","0","secretario de educación depart","0","0","0","0","7623","2022-03-14 16:13:17.497000000"
"73275","FLANDES","73","TOLIMA","CONCEJO DE FLANDES EN TOLIMA","Concejo","http://www.concejoflandes-tolima.gov.co","presidente","1","secretario concejo municipal f","6","12","495","12","29478","2022-03-14 16:13:17.293000000"
"18753","SAN VICENTE DEL CAGUAN","18","CAQUETA","I.E.R. LA INMACULADA","Institución educativa","http://www.ier-inmaculada-sed-caq.ie.edu.co","rector","0","rector","0","3","0","0","72949","2022-03-14 16:13:17.640000000"
"73547","PIEDRAS","73","TOLIMA","INSTITUCION EDUCATIVA TECNICA FABIO LOZANO Y LOZANO","Institución educativa","http://www.iefabiolozano-piedras-tolima.edu.co","rector","0","docente de sistemas","5","30","77","1","5705","2022-03-14 16:13:17.513000000"
"52215","CORDOBA","52","NARIÑO","C.E. MIRADOR","Institución educativa","http://www.ce-mirador-sed-nar.ie.edu.co","rector","1","secretario de educación depart","0","0","0","0","14113","2022-03-14 16:13:17.183000000"
"19290","FLORENCIA","19","CAUCA","C.E. MARSELLA","Institución educativa","http://www.ce-marsella-sed-cau.ie.edu.co","director rural","0","director rural","0","3","0","0","6190","2022-03-14 16:13:17.183000000"
"25099","BOJACA","25","CUNDINAMARCA","I.E.R.D. BARROBLANCO","Institución educativa","http://www.ierd-barroblanco-sed-cun.ie.edu.co","rector","0","rector","0","4","0","0","12749","2022-03-14 16:13:17.623000000"
"18150","CARTAGENA DEL CHAIRA","18","CAQUETA","I. E. R. LA ESMERALDA","Institución educativa","http://www.ier-esmeralda1-sed-caq.ie.edu.co","rector","0","rector","0","3","0","0","35473","2022-03-14 16:13:17.623000000"
"44001","RIOHACHA","44","LA GUAJIRA","SECRETARIA DE EDUCACION DEPARTAMENTAL DE LA GUAJIRA","Otros","http://www.sed-laguajira.gov.co","lider de gestion del sector ed","0","profesional de servicios infor","3","553","429","64","295984","2022-03-14 16:13:17.827000000"
"19110","BUENOS AIRES","19","CAUCA","C.E. PISAPASITO","Institución educativa","http://www.ce-pisapasito-sed-cau.ie.edu.co","rector","0","secretario","0","0","0","0","34631","2022-03-14 16:13:17.217000000"
"5266","ENVIGADO","5","ANTIOQUIA","CONTRALORIA MUNICIPAL DE ENVIGADO","Contraloría","http://www.contraloria-envigado.gov.co","contralor municipal de envigad","0","profesional especializado","0","4","499","2","243609","2022-03-14 16:13:17.340000000"
"5887","YARUMAL","5","ANTIOQUIA","I.E. EL CEDRO","Institución educativa","http://www.ie-cedro-sed-ant.ie.edu.co","rector","1","secretaria","0","0","0","0","49109","2022-03-14 16:13:17.480000000"
"5282","FREDONIA","5","ANTIOQUIA","PERSONERIA MUNICIPAL DE FREDONIA EN ANTIOQUIA","Personeria","http://www.personeria-fredonia.gov.co","alcalde","0","personería","0","0","0","0","20997","2022-03-14 16:13:17.793000000"
"50350","LA MACARENA","50","META","C.E. EL RUBI","Institución educativa","http://www.ce-rubi-sed-met.ie.edu.co","secretario de educacion depart","0","rector","0","0","0","0","36781","2022-03-14 16:13:17.230000000"
"17495","NORCASIA","17","CALDAS","ALCALDIA MUNICIPAL DE NORCASIA EN CALDAS","Alcaldía","http://www.norcasia-caldas.gov.co","sistemas","0","coordinador sistemas","23","81","5853","33","6175","2022-03-14 16:13:17.763000000"
"50330","MESETAS","50","META","INSTITUCION EDUCATIVA LOS FUNDADORES","Institución educativa","http://www.ielosfundadores-mesetas-meta.edu.co","rector","0","docente","0","0","54","0","11523","2022-03-14 16:13:17.560000000"
"19318","GUAPI","19","CAUCA","C.E. BALSITAS","Institución educativa","http://www.ce-balsitas-sed-cau.ie.edu.co","rector","0","ecretaria","0","0","0","0","29989","2022-03-14 16:13:17.153000000"
"44430","MAICAO","44","LA GUAJIRA","I.E.I. NO 5","Institución educativa","http://www.iei-no5-sem-mai.ie.edu.co","rector","1","secretaria","0","0","0","0","166603","2022-03-14 16:13:17.543000000"
"19355","INZA","19","CAUCA","I.E.A. LUIS NELSON CUELLAR","Institución educativa","http://www.iea-luisnelsoncuellar-sed-cau.ie.edu.co","rector","0","docente","0","4","0","0","32582","2022-03-14 16:13:17.450000000"
"99773","CUMARIBO","99","VICHADA","C.E. MARIA AUXILIADORA","Institución educativa","http://www.ce-mariaauxiliadora-sed-vid.ie.edu.co","secretario de educacion depart","0","rectora","0","0","0","0","40490","2022-03-14 16:13:17.183000000"
"25322","GUASCA","25","CUNDINAMARCA","I.E.D. EL CARMEN1","Institución educativa","http://www.ied-carmen1-sed-cun.ie.edu.co","rector","1","secretario de educación depart","0","0","0","0","15727","2022-03-14 16:13:17.497000000"
"17050","ARANZAZU","17","CALDAS","I.E. PIO XI","Institución educativa","http://www.ie-pioxi-sed-cad.ie.edu.co","rector","0","docente","0","3","0","0","10904","2022-03-14 16:13:17.607000000"
"63690","SALENTO","63","QUINDIO","CONCEJO MUNICIPAL DE SALENTO QUINDIO","Concejo","http://www.concejo-salento-quindio.gov.co","presidente del concejo municip","0","presidente concejo municipal","0","24","631","30","7103","2022-03-14 16:13:17.327000000"
"52490","OLAYA HERRERA","52","NARIÑO","C.E. EL CARMEN","Institución educativa","http://www.ce-carmen-sed-nar.ie.edu.co","rector","0","secretario","0","0","0","0","32759","2022-03-14 16:13:17.153000000"
"99624","SANTA ROSALIA","99","VICHADA","ALCALDIA DE SANTA ROSALIA","Alcaldía","http://www.santarosalia-vichada.gov.co","alcalde municipal","0","alcalde municipal","28","93","1254","16","4255","2022-03-14 16:13:17.827000000"
"19256","EL TAMBO","19","CAUCA","C.E. EL RECUERDO","Institución educativa","http://www.ce-recuerdo-sed-cau.ie.edu.co","director","0","docente","0","3","73","0","48094","2022-03-14 16:13:17.217000000"
"41026","ALTAMIRA","41","HUILA","I.E. DIVINO SALVADOR","Institución educativa","http://www.ie-divinosalvador-sed-hui.ie.edu.co","rector","0","docente","0","5","66","0","4626","2022-03-14 16:13:17.497000000"
"73555","PLANADAS","73","TOLIMA","ESP DE PLANADAS S.A.S.","Empresa de servicios públicos","http://www.espplanadas.gov.co","gerente","0","gerente","9","1005","499","298323","30117","2022-03-14 16:13:17.403000000"
"19397","LA VEGA","19","CAUCA","I.E.A.P. YANACONAS","Institución educativa","http://www.ieap-yanaconas-sed-cau.ie.edu.co","rector","0","rector","0","0","0","0","47417","2022-03-14 16:13:17.450000000"
"47675","SALAMINA","47","MAGDALENA","PERSONERIA MUNICIPAL DE SALAMINA MAGDALENA","Personeria","http://www.personeria-salamina-magdalena.gov.co","personero - municipal","0","personero municipal","0","5","55","1","6665","2022-03-14 16:13:17.810000000"
"19760","SOTARA","19","CAUCA","PERSONERIA MUNICIPAL DE SOTARA EN CAUCA","Personeria","http://www.personeria-sotara.gov.co","personera municipal","1","secretaria","0","0","122","0","17552","2022-03-14 16:13:17.810000000"
"23686","SAN PELAYO","23","CORDOBA","I.E. SIMON BOLIVAR SABANA","Institución educativa","http://www.ie-simonbolivarsabana-sed-cor.ie.edu.co","rector","1","coordinador","0","3","0","0","45396","2022-03-14 16:13:17.683000000"
"76364","JAMUNDI","76","VALLE DEL CAUCA","I.E. ALFONSO LOPEZ PUMAREJO","Institución educativa","http://www.ie-alfonsolopezpumarejo-sem-jam.ie.edu.","rectora","1","auxiliar administrativo","0","3","0","0","129877","2022-03-14 16:13:17.450000000"
"66170","DOSQUEBRADAS","66","RISARALDA","JUNTA ADMINISTRADORA LOCAL ALTO DEL NUDO","Entidad gubernamental","http://www.jalaltodelnudo-dosquebradas.gov.co","vicepresidente","0","vicepresidente","0","4","99","0","206692","2022-03-14 16:13:17.747000000"
"68266","ENCISO","68","SANTANDER","PERSONERIA MUNICIPAL DE ENCISO EN SANTANDER","Personeria","http://www.personeria-enciso.gov.co","personero municipal","0","personero municipal","0","0","45","0","3085","2022-03-14 16:13:17.793000000"
"52203","COLON","52","NARIÑO","ALCALDIA MUNICIPAL DE COLON EN NARIÑO","Alcaldía","http://www.colongenova-narino.gov.co","alcalde","0","coordinador de sistemas","22","18","1173","4","10269","2022-03-14 16:13:17.280000000"
"15491","NOBSA","15","BOYACA","EMPRESA DE SERVICIOS DE NOBSA S.A. E.S.P.","Empresa de servicios públicos","http://www.empresadeserviciosdenobsa.gov.co","gerente","0","adminsitrador pagina web","3","4","559","0","16612","2022-03-14 16:13:17.373000000"
"5885","YALI","5","ANTIOQUIA","ALCALDIA MUNICIPAL DE YALI EN ANTIOQUIA","Alcaldía","http://www.yali-antioquia.gov.co","alcalde","0","comunicadora","24","56","1599","70","8672","2022-03-14 16:13:17.857000000"
"47288","FUNDACION","47","MAGDALENA","I.E.D. JUAN FRANCISCO OSPINA","Institución educativa","http://www.ied-juanfranciscoospina1-sed-mag.ie.edu","rector","0","secretario de educación depart","0","0","0","0","57595","2022-03-14 16:13:17.497000000"
"73124","CAJAMARCA","73","TOLIMA","I.E.T.A.I. CAJAMARCA","Institución educativa","http://www.ietai-cajamarca-sed-tol.ie.edu.co","rector","0","secretario de educacion depart","0","3","0","0","19596","2022-03-14 16:13:17.683000000"
"25154","CARMEN DE CARUPA","25","CUNDINAMARCA","ALCALDIA MUNICIPAL DE CARMEN DE CARUPA EN CUNDINAMARCA","Alcaldía","http://www.carmendecarupa-cundinamarca.gov.co","alcalde","0","alcalde","22","39","3835","36","9458","2022-03-14 16:13:17.153000000"
"66687","SANTUARIO","66","RISARALDA","C.E. ALTO PEÑAS BLANCAS","Institución educativa","http://www.ce-altopenasblancas-sed-ris.ie.edu.co","rectora","1","secretario de educacion depart","0","0","0","0","15867","2022-03-14 16:13:17.153000000"
"70708","SAN MARCOS","70","SUCRE","I.E.T. DIVERSIFICADO LAS FLORES","Institución educativa","http://www.iet-diversificadoflores-sed-suc.ie.edu.","rectora","1","rectora","0","3","0","0","59976","2022-03-14 16:13:17.717000000"
"73585","PURIFICACION","73","TOLIMA","I.E. CAIRO SOCORRO","Institución educativa","http://www.ie-cairosocorro-sed-tol.ie.edu.co","secretario de educación depart","0","rector","0","0","0","0","29777","2022-03-14 16:13:17.480000000"
"81736","SARAVENA","81","ARAUCA","C.E.I. UWA TUTUKANA SINAIAKA","Institución educativa","http://www.cei-uwatutukanasinaiaka-sed-ara.ie.edu.","rector","0","secretario","0","3","43","0","48647","2022-03-14 16:13:17.183000000"
"5893","YONDO","5","ANTIOQUIA","ALCALDIA MUNICIPAL DE YONDO EN ANTIOQUIA","Alcaldía","http://www.yondo-antioquia.gov.co","alcalde municipal","0","secretario de planeación","35","279","2281","130","20136","2022-03-14 16:13:17.857000000"
"70670","SAMPUES","70","SUCRE","I.E.I. SAN FRANCISCO EL PAKY","Institución educativa","http://www.iei-sanfranciscopaky-sed-suc.ie.edu.co","rector","0","secretario de educacion depart","0","0","0","0","38487","2022-03-14 16:13:17.560000000"
"13442","MARIA LA BAJA","13","BOLIVAR","I.E. DE RETIRO NUEVO","Institución educativa","http://www.ie-retironuevo-sed-bol.ie.edu.co","rector","1","secretario","0","0","0","0","49462","2022-03-14 16:13:17.640000000"
"27361","ISTMINA","27","CHOCO","ALCALDIA MUNICIPAL DE ISTMINA EN CHOCO","Alcaldía","http://www.istmina-choco.gov.co","alcalde","0","alcalde","22","62","394","29","25981","2022-03-14 16:13:17.747000000"
"52051","ARBOLEDA","52","NARIÑO","ALCALDIA MUNICIPAL DE ARBOLEDA EN NARIÑO","Alcaldía","http://www.arboleda-narino.gov.co","alcalde municipal","0","auxiliar administrativo en com","22","41","1455","25","7580","2022-03-14 16:13:17.107000000"
"23300","COTORRA","23","CORDOBA","C.E. EL PASO DE LAS FLORES","Institución educativa","http://www.ce-pasoflores-sed-cor.ie.edu.co","director rural","0","docente de informática","0","4","45","0","15551","2022-03-14 16:13:17.217000000"
"68745","SIMACOTA","68","SANTANDER","E.S.E. HOSPITAL INTEGRADO SAN ROQUE","Entidad de salud","http://www.esesimacota.gov.co","gerente","1","gerente","10","10","760","3","7393","2022-03-14 16:13:17.403000000"
"8832","TUBARA","8","ATLANTICO","PERSONERIA MUNICIPAL DE TUBARA EN ATLANTICO","Personeria","http://www.personeria-tubara.gov.co","personero municipal","0","personero municipal","1","0","84","0","11013","2022-03-14 16:13:17.810000000"
"5579","PUERTO BERRIO","5","ANTIOQUIA","ALCALDIA MUNICIPAL DE PUERTO BERRIO EN ANTIOQUIA","Alcaldía","http://www.puertoberrio-antioquia.gov.co","alcalde","0","encargado de sistemas","22","601","5387","323","50232","2022-03-14 16:13:17.827000000"
"25293","GACHALA","25","CUNDINAMARCA","I.E.D. BOCADEMONTE","Institución educativa","http://www.ied-bocademonte-sed-cun.ie.edu.co","rector","0","docente informatica","0","4","0","0","5663","2022-03-14 16:13:17.497000000"
"52260","EL TAMBO","52","NARIÑO","C.E. LA OVEJERA","Institución educativa","http://www.ce-ovejera-sed-nar.ie.edu.co","rector","0","rectora","0","0","0","0","11531","2022-03-14 16:13:17.217000000"
"15494","NUEVO COLON","15","BOYACA","CONCEJO MUNICIPAL DE NUEVO COLON","Concejo","http://www.concejo-nuevocolon-boyaca.gov.co","presidente","0","concejo municipal","2","3","1036","1","6729","2022-03-14 16:13:17.327000000"
"5665","SAN PEDRO DE URABA","5","ANTIOQUIA","I.E.R. SAN ISIDRO1","Institución educativa","http://www.ier-sanisidro1-sed-ant.ie.edu.co","rector","0","secretaria","0","0","43","0","32328","2022-03-14 16:13:17.640000000"
"20550","PELAYA","20","CESAR","E.S.E HOSPITAL FRANCISCO CANOSSA","Entidad de salud","http://www.hospitalfranciscocanossa.gov.co","gerente","1","ingeniero de sistemas","0","3","98","1","18334","2022-03-14 16:13:17.433000000"
"5101","CIUDAD BOLIVAR","5","ANTIOQUIA","CONCEJO MUNICIPAL","Concejo","http://www.concejo-cbolivar-antioquia.gov.co","presidente vigencia 2021","1","secretaria general","0","0","89","0","26567","2022-03-14 16:13:17.293000000"
"5240","EBEJICO","5","ANTIOQUIA","I.E.R. BOYACA","Institución educativa","http://www.ier-boyaca-sed-ant.ie.edu.co","rector","0","secretaria","0","0","0","0","12478","2022-03-14 16:13:17.623000000"
"18150","CARTAGENA DEL CHAIRA","18","CAQUETA","I.E.R. LOS CRISTALES","Institución educativa","http://www.ier-cristales-sed-caq.ie.edu.co","rector institución educativa r","0","docente sede villa del rocío","0","4","43","0","35473","2022-03-14 16:13:17.623000000"
"15442","MARIPI","15","BOYACA","I.E. JORGE ELIECER GAITAN","Institución educativa","http://www.ie-jorgeeliecergaitan-sed-boy.ie.edu.co","rectora","1","coordinador","0","3","0","0","7293","2022-03-14 16:13:17.560000000"
"19256","EL TAMBO","19","CAUCA","I.E. LA PAZ","Institución educativa","http://www.ie-paz-sed-cau.ie.edu.co","rector","0","secretario","0","0","0","0","48094","2022-03-14 16:13:17.607000000"
"70215","COROZAL","70","SUCRE","C.E. CHAPINERO","Institución educativa","http://www.ce-chapinero-sed-suc.ie.edu.co","rector","0","secretario de educacion depart","0","0","0","0","64073","2022-03-14 16:13:17.170000000"
"50110","BARRANCA DE UPIA","50","META","I.E. FRANCISCO WALTER","Institución educativa","http://www.ie-fw-sed-met.ie.edu.co","rector","0","tutor docente","0","0","43","0","4267","2022-03-14 16:13:17.543000000"
"76054","ARGELIA","76","VALLE DEL CAUCA","ESE HOSPITAL PIO XII DE ARGELIA EN VALLE DEL CAUCA","Entidad de salud","http://www.hospitalpioxiiargelia-valle.gov.co","gerente","1","webmaster","20","4","825","0","6346","2022-03-14 16:13:17.433000000"
"63470","MONTENEGRO","63","QUINDIO","ALCALDIA MUNICIPAL DE MONTENEGRO EN QUINDIO","Alcaldía","https://www.montenegro-quindio.gov.co","alcalde de montenegro","0","jefe de oficina de las tic","44","285","2901","218","41857","2022-03-14 16:13:17.873000000"
