"departamento_prestacion","municipio_prestacion","servicio","estado","nombre","departamento_domicilio","municipio_domicilio","direccion","telefono","email","tipo_inscripcion","representante_legal","tipo_prestador","clasificacion"
"ANTIOQUIA","CONCORDIA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS MUNICIPALES DE CONCORDIA E.S.P.","ANTIOQUIA","CONCORDIA","CALLE 19 NO 20 - 22 PALACIO MUNICIPAL","8446693","SECRETARIA@EGCCONSULTORES.CO","Registro por la ESP","DIEGO ALEJANDRO PALACIO SUAREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","APARTADO","ACUEDUCTO","CANCELACION","PRESTADORA DE SERVICIOS PÚBLICOS DOMICILIARIOS S.A. E.S.P.","BOGOTA, D.C.","BOGOTA, D.C.","Calle 82 No. 19A - 34","7470047","juan.garcia@emdepa.com","Registro por la ESP","JUAN FELIPE  HERNANDEZ GAMBIN",,
"ANTIOQUIA","LA CEJA","ACUEDUCTO","OPERATIVA","EMPRESAS PÚBLICAS DE LA CEJA E.S.P.","ANTIOQUIA","LA CEJA","CALLE 20 No.22-05","5537788","gestionsui@egcconsultores.co","Registro por la ESP","JULIO CESAR VELEZ HURTADO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","CORPORACION DE USUARIOS  ACUEDUCTO EL CAPIRO","ANTIOQUIA","RIONEGRO","Vereda Capiro Kilometro 4.8","5390452","gusta707@gmail.com","Registro por la ESP","CARLOS MARIO VIECO ALVAREZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","NECOCLI","ACUEDUCTO","OPERATIVA","SISTEMAS PUBLICOS S.A. E.S.P.","ANTIOQUIA","MEDELLIN","Cr 32 No. 18 C 113 Int 105","4083034","wacevedo3@gmail.com","Registro por la ESP","HECTOR  LEON ARANGO ALVAREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SAN PEDRO DE URABA","ACUEDUCTO","OPERATIVA","SISTEMAS PUBLICOS S.A. E.S.P.","ANTIOQUIA","MEDELLIN","Cr 32 No. 18 C 113 Int 105","4083034","wacevedo3@gmail.com","Registro por la ESP","HECTOR  LEON ARANGO ALVAREZ","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","AMALFI","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","ARBOLETES","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","ARMENIA","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","PUERTO TRIUNFO","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SAN JOSE DE LA MONTANA","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SAN JUAN DE URABA","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SANTA ROSA DE OSOS","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","TITIRIBI","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","VENECIA","ACUEDUCTO","OPERATIVA","ACUEDUCTOS Y ALCANTARILLADOS SOSTENIBLES A.A.S. S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 33A No  78A  -  56","4161177","estadistica@aassa.com.co","Registro por la ESP","NELSON DE JESUS URIBE ARANGO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","CIUDAD BOLIVAR","ACUEDUCTO","OPERATIVA","INGENIERIA TOTAL SERVICIOS PUBLICOS S.A.S E.S.P.","ANTIOQUIA","MEDELLIN","Carrera 37A # 1 Sur 120","4441401","lmachado@ingetotal.com.co","Registro por la ESP","LUCY MACHADO CORREA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","JARDIN","ACUEDUCTO","OPERATIVA","INGENIERIA TOTAL SERVICIOS PUBLICOS S.A.S E.S.P.","ANTIOQUIA","MEDELLIN","Carrera 37A # 1 Sur 120","4441401","lmachado@ingetotal.com.co","Registro por la ESP","LUCY MACHADO CORREA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","CANCELACION","EMPRESAS PUBLICAS DE RIONEGRO S.A.S  E.S.P.","ANTIOQUIA","RIONEGRO","calle 47 No 74 -18","5318787","CARLOS.AGUDELO.MEJIA@EPM.COM.CO","Registro por la ESP","CARLOS AUGUSTO AGUDELO MEJIA",,
"ANTIOQUIA","FREDONIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DE FREDONIA RODRIGO ARENAS BETANCUR","ANTIOQUIA","FREDONIA","vereeda el plan","8402930","chabela1411@hotmail.com","Registro por la ESP","ESTEBAN DE JESUS ACEVEDO ACEVEDO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","CAROLINA","ACUEDUCTO","OPERATIVA","UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS DOMICILIARIOS DE CAROLINA DEL PRINCIPE","ANTIOQUIA","CAROLINA","Carrera 50 Nº 49-59","8634033","serviciospublicos@carolinadelprincipe-antioquia.gov.co","Registro por la ESP","CARLOS ANDRES PEREZ VASQUEZ","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ENVIGADO","ACUEDUCTO","OPERATIVA","ASOCIACION DEL ACUEDUCTO CRISTAL PEÑAZUL E.S.P.","ANTIOQUIA","ENVIGADO","Calle. 40Sur No.24DE10","3333300","cristalpenazul@gmail.com","Registro por la ESP","DANIELA QUICENO MUNOZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","CANCELACION","CONHYDRA S.A. E.S.P.","ANTIOQUIA","MEDELLIN","CALLE 32 F # 63 A 117","4441676","lchavarria@conhydra.com","Registro por la ESP","JORGE ALBERTO URIBE VELASQUEZ",,
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","ZONA FRANCA INDUSTRIAL DE BIENES Y SERVICIOS DE RIONEGRO","ANTIOQUIA","RIONEGRO","VEREDA CHACHAFRUTO","5612233","ppatino@zonafrancarionegro.com","Registro por la ESP","CARLOS ALBERTO MESA POSADA","PRODUCTOR MARGINAL, INDEPENDIENTE O USO PARTICULAR","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","PUERTO BERRIO","ACUEDUCTO","OPERATIVA","AGUAS DEL PUERTO S.A E.S.P","ANTIOQUIA","PUERTO BERRIO","Carrera 5 No 46-51","8332028","gerencia@aguasdelpuerto.com","Registro por la ESP","JAIME ORLANDO MAZO LOAIZA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","FREDONIA","ACUEDUCTO","OPERATIVA","OPERADORES DE SERVICIOS S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 42B No 63C - 51","3512999","contabilidad@operadoresdeserviciossaesp.com","Registro por la ESP","HERNAN DARIO PEREZ LOZANO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","SANTA BARBARA","ACUEDUCTO","OPERATIVA","OPERADORES DE SERVICIOS S.A.  E.S.P.","ANTIOQUIA","MEDELLIN","Calle 42B No 63C - 51","3512999","contabilidad@operadoresdeserviciossaesp.com","Registro por la ESP","HERNAN DARIO PEREZ LOZANO","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","ENVIGADO","ACUEDUCTO","OPERATIVA","ACUEDUCTO COMUNITARIO EL SOCORRO","ANTIOQUIA","ENVIGADO","CALLE 40 SUR 24 E 19","5577090","acueductoelsocorro@hotmail.com","Registro por la ESP","JOSE REINERIO HIGUITA ZAPATA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ZARAGOZA","ACUEDUCTO","OPERATIVA","JUNTA MUNICIPAL DE SERVICIOS PUBLICOS DEL MUNICIPIO DE ZARAGOZA","ANTIOQUIA","ZARAGOZA","palacio municipal","8388209","serviciospublicos@zaragoza-antioquia.gov.co","Registro por la ESP","VICTOR DARIO PERLAZA HINESTROZA","MUNICIPIO (PRESTACIÓN DIRECTA)","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","ABEJORRAL","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL DE PANTANILLO","ANTIOQUIA","ABEJORRAL","CARRERA 50 N° 50 -06 EDIFICIO ESTEBAN JARAMILLO PLAZA PRINCIPAL","3128881","gloriae1969@hotmail.com","Registro por la ESP","JOSE MARIO VELASQUEZ MARTINEZ","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","EL SANTUARIO","ACUEDUCTO","OPERATIVA","EMPRESAS PUBLICAS DEL MUNICIPIO DE EL SANTUARIO E.S.P.","ANTIOQUIA","EL SANTUARIO","Car 42 # 49-39","3222914","juanfernandomanrique5@hotmail.com","Registro por la ESP","JULIAN ESTEBAN HERNANDEZ ECHEVERRI","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","YOLOMBO","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE YOLOMBO","ANTIOQUIA","YOLOMBO","Calle Colombia No. 20-92","8655550","serviciospublicosyol@hotmail.com","Registro por la ESP","ISAIAS DE JESUS PALACIO TABORDA","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","GOMEZ PLATA","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE GOMEZ PLATA","ANTIOQUIA","GOMEZ PLATA","CRA 50 N. 49 49","8627522","serviciospublicos@gomezplata-antioquia.gov.co","Registro por la ESP","JORGE ADRIAN PEREZ ATEHORTUA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MARINILLA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE SAN JOSE DE LA MARINILLA E.S.P.","ANTIOQUIA","MARINILLA","CALLE 30 N 25-96","5482811","gestionsui@egcconsultores.co","Registro por la ESP","FELIX HERNANDO GOMEZ RAMIREZ","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","MAYOR O IGUAL A 5001 USUARIOS"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL EL MOLINO","ANTIOQUIA","GUARNE","PALACIO MUNICIPAL","5512998","acumultimolino@gmail.com","Registro por la ESP","CARLOS ALBERTO ZAPATA  VANEGAS","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","GUARNE","ACUEDUCTO","OPERATIVA","CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS","ANTIOQUIA","RIONEGRO","CRA 47 N. 54-13, INT 205 SECTOR GALERIA","5904592","direccionadministrativa@camrionegro.com","Registro por la ESP","HUMBERTO NICOLAS RESTREPO AMAYA","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","CORPORACION ACUEDUCTO MULTIVEREDAL CARMIN, CUCHILLAS, MAMPUESTO Y ANEXOS","ANTIOQUIA","RIONEGRO","CRA 47 N. 54-13, INT 205 SECTOR GALERIA","5904592","direccionadministrativa@camrionegro.com","Registro por la ESP","HUMBERTO NICOLAS RESTREPO AMAYA","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","GRANADA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PÚBLICOS DE GRANADA","ANTIOQUIA","GRANADA","Calle 20 # 21-55","8320939","espgranada@yahoo.es","Registro por la ESP","DUBIAN FREDY GOMEZ GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","RIONEGRO","ACUEDUCTO","OPERATIVA","ASOCIACION DE SUSCRIPTORES ACUEDUCTO RANCHERIAS","ANTIOQUIA","RIONEGRO","Vereda Rancherias","5576338","acueductorancherias@hotmail.com","Registro por la ESP","JAIME ALBERTO GARCIA RIVERA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","PUERTO TRIUNFO","ACUEDUCTO","OPERATIVA","ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO DE PUERTO PERALES E.S.P","ANTIOQUIA","PUERTO TRIUNFO","CARRERA 17 No. 19 - 49 PUERTO PERALES","8322326","acuedperales@hotmail.com","Registro por la ESP","XIOMARA ANDREA PORTILLO GOMEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BETANIA","ACUEDUCTO","OPERATIVA","UNIDAD DESERVICIOS PUBLICOS MUNICIPALES DE BETANIA E.S.P","ANTIOQUIA","BETANIA","CALLE 19 19-67","8435127","secgobierno@betania.gov.co","Registro por la ESP","CARLOS MARIO VILLADA URIBE","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","PUERTO TRIUNFO","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE DORADAL","ANTIOQUIA","PUERTO TRIUNFO","DIAGONAL 25 # 25 72","8342471","acueducto.alcantarillado@hotmail.com","Registro por la ESP","JHON SEBASTIAN PEREZ  ROJAS","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","CALDAS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL CORRALA CORRALITA Y CORRALA PARTE BAJA","ANTIOQUIA","CALDAS","CARRERA 50 129 SUR 37 LOCAL 202","3064652","multiveredalcaldas2007@hotmail.com","Registro por la ESP","LUIS HUMBERTO LOAIZA URAN","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","CORPORACION DE USUARIOS DEL ACUEDUCTO Y ALCANTARILLADO VEREDA SAN JOSE PARTE BAJA","ANTIOQUIA","SABANETA","Cra. 45 # 77 Sur 13","2881400","trapiche@epm.net.co","Registro por la ESP","ANTONIO JESUS  MONTOYA  OCHOA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","TURBO","ACUEDUCTO","OPERATIVA","TURBO EXPRESS ACUATURBO","ANTIOQUIA","TURBO","CURRULAO CAR 50A Nº 50-48","8207432","corre45@yahoo.com","Registro por la ESP","NOEL ANTONIO ESPINOZA CORREA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","CORPORACION ACUEDUCTO Y ALCANTARILLADO VEREDA CAÑAVERALEJO E.S.P","ANTIOQUIA","SABANETA","calle 78 sur # 35 - 213","2885021","jhony.camp@hotmail.com","Registro por la ESP","JHON JAIRO GOMEZ ALZATE","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION DE ACUEDUCTO MULTIVEREDAL SANTA ELENA","ANTIOQUIA","MEDELLIN","Corregimiento Santa Elena","4790455","acuesanta@hotmail.com","Registro por la ESP","LUIS ALBERTO  ATEHORTUA  GRISALES","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","COCORNA","ACUEDUCTO","OPERATIVA","EMPRESA DE SERVICIOS PUBLICOS DE COCORNA E.S.P.","ANTIOQUIA","COCORNA","CALLE 20  No 20-26","8344267","esp@cocorna-antioquia.gov.co","Registro por la ESP","MARIA ISABEL  GIL GIRALDO","EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO","DESDE 2501 HASTA 5000 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACIÓN DE ACUEDUCTO SAN JOSÉ","ANTIOQUIA","MEDELLIN","VEREDA SAN JOSE","3222260","c.acueductosanjose@gmail.com","Registro por la ESP","OLGA LUCIA MARIN  BENJUMEA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","AMAGA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUEDUCTO MULTIVEREDAL  ANGELOPOLIS, AMAGA Y TITIRIBI","ANTIOQUIA","ANGELOPOLIS","CALLE 11 LOS ALPES","8421943","acueductomultiveredalangelopolis@hotmail.com","Registro por la ESP","WILLIAM DE JESUS CARMONA VILLA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ANGELOPOLIS","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUEDUCTO MULTIVEREDAL  ANGELOPOLIS, AMAGA Y TITIRIBI","ANTIOQUIA","ANGELOPOLIS","CALLE 11 LOS ALPES","8421943","acueductomultiveredalangelopolis@hotmail.com","Registro por la ESP","WILLIAM DE JESUS CARMONA VILLA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","TITIRIBI","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUEDUCTO MULTIVEREDAL  ANGELOPOLIS, AMAGA Y TITIRIBI","ANTIOQUIA","ANGELOPOLIS","CALLE 11 LOS ALPES","8421943","acueductomultiveredalangelopolis@hotmail.com","Registro por la ESP","WILLIAM DE JESUS CARMONA VILLA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","BETANIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL BETANIA - HISPANIA","ANTIOQUIA","BETANIA","CALLE 21 AYACUCHO 20-52","8435695","velex19@hotmail.com","Registro por la ESP","HUBER ANTONIO VELEZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","CIUDAD BOLIVAR","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL BETANIA - HISPANIA","ANTIOQUIA","BETANIA","CALLE 21 AYACUCHO 20-52","8435695","velex19@hotmail.com","Registro por la ESP","HUBER ANTONIO VELEZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","HISPANIA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO MULTIVEREDAL BETANIA - HISPANIA","ANTIOQUIA","BETANIA","CALLE 21 AYACUCHO 20-52","8435695","velex19@hotmail.com","Registro por la ESP","HUBER ANTONIO VELEZ RODRIGUEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","SABANETA","ACUEDUCTO","OPERATIVA","CORPORACION DE USUARIOS DE ACUEDUCTO VEREDA MARIA AUXILIADORA","ANTIOQUIA","SABANETA","cra 36 N° 55 A sur 123","3012017","AMAUXI@HOTMAIL.COM","Registro por la ESP","SAMUEL MORALES OCAMPO","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","LA ESTRELLA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DEL BARRIO LA INMACULADA NO. 1","ANTIOQUIA","LA ESTRELLA","CRA 51 No. 95A SUR - 174","3020329","asuac@hotmail.com","Registro por la ESP","FLOR DAVINIA CASTANEDA SANCHEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","TITIRIBI","ACUEDUCTO","OPERATIVA","ASOCIACION JUNTA ADMINISTRADORA ACUEDUCTO COMUNITARIO LAS ISAZAS DE TITIRIBI","ANTIOQUIA","TITIRIBI","CARRERA 21 Nº 20-09","8482745","cmartinez.asesorias@gmail.com","Registro por la ESP","JUAN GABRIL POSADA  GONZALEZ","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","ACUEDUCTO","OPERATIVA","ASOCIACION DE ACUEDUCTO LA LANA","ANTIOQUIA","SAN PEDRO DE LOS MILAGROS","VEREDA LA LANA","8602632","acueductolalana@gmail.com","Registro por la ESP","ADRIAN ALITER ZAPATA MESA","ORGANIZACION AUTORIZADA","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","LA CEJA","ACUEDUCTO","OPERATIVA","ASOCIACION DE USUARIOS DEL ACUEDUCTO Y/O ALCANTARILLADO SAN NICOLAS","ANTIOQUIA","LA CEJA","vereda san nicolas sector la escuela","3156875","acuasanlaceja@gmail.com","Registro por la ESP","ULISES MORALES GUERRA","ORGANIZACION AUTORIZADA","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","ABRIAQUI","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DE ABRIAQUI","ANTIOQUIA","ABRIAQUI","Carrera 11 No. 11-07","8520024","planeacion@abriaqui-antioquia.gov.co","Registro por la ESP","EDGAR HERNADO GOMEZ BEDOYA","MUNICIPIO (PRESTACIÓN DIRECTA)","HASTA 2500 SUSCRIPTORES"
"ANTIOQUIA","LA PINTADA","ACUEDUCTO","CANCELACION","ASOCIACION DE USUARIOS ACUEDUCTO MASAGUAY (EN LIQUIDACION)","ANTIOQUIA","LA PINTADA","Av 30 No 28-111","8454526","contabilidad@ohsalmon.com","Registro por la ESP","DOLLY VICTORIA ALVAREZ RIOS",,
"ANTIOQUIA","CAICEDO","ACUEDUCTO","OPERATIVA","UNIDAD DE SERVICIOS PUBLICOS DOMICILIARIOS DEL MUNICIPIO DE CAICEDO.","ANTIOQUIA","CAICEDO","Calle 5 N 4-01","8572002","serviciospublicos@caicedo-antioquia.gov.co","Registro por la ESP","MIGUEL ALFONSO MARTINEZ GAVIRIA","MUNICIPIO (PRESTACIÓN DIRECTA)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","YONDO","ACUEDUCTO","OPERATIVA","AGUAS & ASEO YONDO SA ESP","ANTIOQUIA","YONDO","CARRERA 53 No.50-79","8325371","amby105@hotmail.com","Registro por la ESP","ALEXANDER DIAZ BARRERA","SOCIEDADES (EMPRESA DE SERVICIOS PUBLICOS)","MENOR O IGUAL A 2500 USUARIOS"
"ANTIOQUIA","MEDELLIN","ACUEDUCTO","OPERATIVA","CORPORACION  DE ACUEDUCTO MULTIVEREDAL LA ACUARELA","ANTIOQUIA","MEDELLIN","Carrera 131 No 60D - 27","4276009","aux_admin@acueductolaacuarela.com","Registro por la ESP","MARTHA NELLY SANCHEZ  VELASQUEZ","ORGANIZACION AUTORIZADA","DESDE 2501 HASTA 5000 USUARIOS"
