"fecha","pais","municipio","delito","pais_persona","genero","clase_sitio"
"6/13/22","COLOMBIA","PIENDAMÓ","ARTÍCULO 226. INJURIA POR VÍAS DE HECHO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","PINILLOS","ARTÍCULO 125. LESIONES AL FETO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","PITALITO","ARTÍCULO 347. AMENAZAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","POPAYÁN (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","PUERTO ASÍS","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","COLOMBIA","FEMENINO","SECTOR RESIDENCIAS"
"6/13/22","COLOMBIA","PUERTO GAITÁN","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","COLOMBIA","MASCULINO","CASAS DE HABITACION"
"6/13/22","COLOMBIA","RIOFRÍO","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","ROVIRA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SAN GIL","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SAN GIL","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SAN LUIS","ARTÍCULO 220. INJURIA","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SAN LUIS DE SINCÉ","ARTÍCULO 218. PORNOGRAFÍA CON MENORES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SANTA ROSA DE VITERBO","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","COLOMBIA","MASCULINO","FINCAS Y SIMILARES"
"6/13/22","COLOMBIA","SANTIAGO DE TOLÚ","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SANTO DOMINGO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SINCELEJO (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SINCELEJO (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SOLEDAD","ARTÍCULO 182. CONSTREÑIMIENTO ILEGAL","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","SOLEDAD","ARTÍCULO 234. INASISTENCIA ALIMENTARIA (CIRCUNSTANCIAS DE AGRAVACIÓN).","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","TUNJA (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","TUNJA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 239. HURTO ENTIDADES COMERCIALES","COLOMBIA","MASCULINO","ESTABLECIMIENTO DE COMERCIO"
"6/13/22","COLOMBIA","VALLEDUPAR (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","ESTABLECIMIENTO DE COMERCIO"
"6/13/22","COLOMBIA","VEGACHÍ","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/13/22","COLOMBIA","ZIPAQUIRÁ","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","ESTADIO"
"6/12/22","COLOMBIA","ANDES","ARTÍCULO 234. INASISTENCIA ALIMENTARIA (CIRCUNSTANCIAS DE AGRAVACIÓN).","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","ANSERMANUEVO","ARTÍCULO 103. HOMICIDIO","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","APARTADÓ","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BARRANCA DE UPÍA","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","CASAS DE HABITACION"
"6/12/22","COLOMBIA","BARRANQUILLA (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BARRANQUILLA (CT)","ARTÍCULO 347. AMENAZAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 210 A. ACOSO SEXUAL","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 218. PORNOGRAFÍA CON MENORES","COLOMBIA","FEMENINO","RED VIRTUAL O INTERNET"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 220. INJURIA","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 347. AMENAZAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 347. AMENAZAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","BUENOS AIRES","ARTÍCULO 103. HOMICIDIO","COLOMBIA","MASCULINO","RESGUARDO INDÍGENA"
"6/12/22","COLOMBIA","CALI (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","COLOMBIA","FEMENINO","VEHICULO"
"6/12/22","COLOMBIA","CALI (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","CASAS DE HABITACION"
"6/12/22","COLOMBIA","CALI (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","MASCULINO","CASAS DE HABITACION"
"6/12/22","COLOMBIA","CALI (CT)","ARTÍCULO 234. INASISTENCIA ALIMENTARIA (CIRCUNSTANCIAS DE AGRAVACIÓN).","COLOMBIA","FEMENINO","OFICINAS"
"6/12/22","COLOMBIA","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","FEMENINO","APARTAMENTO"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","NO REPORTADO","FEMENINO","OTRO"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","OTRO"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CAUCASIA","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","CHIBOLO","ARTÍCULO 103. HOMICIDIO","COLOMBIA","MASCULINO","TROCHA"
"6/12/22","COLOMBIA","CHINCHINÁ","ARTÍCULO 226. INJURIA POR VÍAS DE HECHO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","DOSQUEBRADAS","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","DOSQUEBRADAS","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","DOSQUEBRADAS","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","EL DORADO","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","ENVIGADO","ARTÍCULO 292. DESTRUCCIÓN, SUPRESIÓN U OCULTAMIENTO DE DOCUMENTO PÚBLICO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","FLORENCIA (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","PARQUES"
"6/12/22","COLOMBIA","FONSECA","ARTÍCULO 109. HOMICIDIO CULPOSO ( EN ACCIDENTE DE TRÁNSITO)","COLOMBIA","MASCULINO","TRAMO DE VIA"
"6/12/22","COLOMBIA","FONSECA","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","COLOMBIA","MASCULINO","TRAMO DE VIA"
"6/12/22","COLOMBIA","FUNZA","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","GIRARDOT","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","GIRÓN","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","HATO COROZAL","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","COLOMBIA","MASCULINO","TRAMO DE VIA"
"6/12/22","COLOMBIA","IBAGUÉ (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","ISTMINA","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","ISTMINA","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","LA PAZ","ARTÍCULO 244. EXTORSIÓN","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MANIZALES (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 182. CONSTREÑIMIENTO ILEGAL","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 205. ACCESO CARNAL VIOLENTO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MEDELLÍN (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","MOÑITOS","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","ESTABLECIMIENTO PUBLICO"
"6/12/22","COLOMBIA","MONTERÍA (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","COLOMBIA","FEMENINO","CASAS DE HABITACION"
"6/12/22","COLOMBIA","NEIVA (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","NEMOCÓN","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","FRENTE A RESIDENCIAS - VIA PUBLICA"
"6/12/22","COLOMBIA","OPORAPA","ARTÍCULO 113. DEFORMIDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","ORTEGA","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PACHO","ARTÍCULO 347. AMENAZAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PALERMO","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PALERMO","ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PEREIRA (CT)","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PEREIRA (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PITALITO","ARTÍCULO 347. AMENAZAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PLATO","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PUEBLOVIEJO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PUERTO BOYACÁ","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","PUERTO TEJADA","ARTÍCULO 103. HOMICIDIO","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SABANA DE TORRES","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","FINCAS Y SIMILARES"
"6/12/22","COLOMBIA","SABANETA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SALDAÑA","ARTÍCULO 119. LESIONES PERSONALES ( CIRCUNSTANCIAS DE AGRAVACIÓN)","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SAN ANDRES DE TUMACO","ARTÍCULO 167. DESAPARICIÓN FORZADA (CIRCUNSTANCIAS DE ATENUACIÓN)","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SAN ANDRES DE TUMACO","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SAN PELAYO","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 230 A. EJERCICIO ARBITRARIO DE LA CUSTODIA DE HIJO MENOR DE EDAD","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SANTA MARTA (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","DROGUERIAS, FARMACIAS"
"6/12/22","COLOMBIA","SANTA ROSA DE OSOS","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","FINCAS Y SIMILARES"
"6/12/22","COLOMBIA","SINCELEJO (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SOACHA","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SOACHA","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SOACHA","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SOLEDAD","ARTÍCULO 226. INJURIA POR VÍAS DE HECHO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","SOLEDAD","ARTÍCULO 347. AMENAZAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","TUBARÁ","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","TUBARÁ","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","TULUÁ","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","CALLEJÓN"
"6/12/22","COLOMBIA","VALPARAÍSO","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","VILLA RICA","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","VILLAPINZÓN","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","COLOMBIA","MASCULINO","CARRETERA"
"6/12/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 182. CONSTREÑIMIENTO ILEGAL","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","VENEZUELA","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/12/22","COLOMBIA","VILLAVICENCIO (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","AGRADO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","CASAS DE HABITACION"
"6/11/22","COLOMBIA","AGRADO","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","CASAS DE HABITACION"
"6/11/22","COLOMBIA","AGUSTÍN CODAZZI","ARTÍCULO 206. ACTO SEXUAL VIOLENTO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","ALGECIRAS","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","ALGECIRAS","ARTÍCULO 180. DESPLAZAMIENTO FORZADO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","ARMENIA (CT)","ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO )","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BECERRIL","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 111. LESIONES PERSONALES","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 111. LESIONES PERSONALES","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","ESTABLECIMIENTO PUBLICO"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","INTERIOR VEHICULO SERVICIO PUBLICO"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","ESTABLECIMIENTO PUBLICO"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 265. DAÑO EN BIEN AJENO","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 265. DAÑO EN BIEN AJENO","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BOGOTÁ D.C. (CT)","ARTÍCULO 347. AMENAZAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BUCARAMANGA (CT)","ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","BUENAVENTURA","ARTÍCULO 182. CONSTREÑIMIENTO ILEGAL","NO REPORTADO","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","CALI (CT)","ARTÍCULO 239. HURTO PERSONAS","COLOMBIA","MASCULINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","CALI (CT)","ARTÍCULO 246. ESTAFA","NO REPORTADO","FEMENINO","CONJUNTO RESIDENCIAL"
"6/11/22","COLOMBIA","CALI (CT)","ARTÍCULO 347. AMENAZAS","NO REPORTADO","FEMENINO","VIAS PUBLICAS"
"6/11/22","COLOMBIA","CARTAGENA (CT)","ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS","COLOMBIA","FEMENINO","VIAS PUBLICAS"
