"municipio","c_digo_municipio","c_digo","nombre","direcci_n","tel_fono","nombre_rector","tipo_establecimiento","etnias","sector","genero","zona","niveles","jornadas","caracter","especialidad","licencia","grados","modelos_educativos","discapacidades","idiomas","n_mero_de_sedes","estado","prestador_de_servicio","propiedad_de_la_planta_fis","resguardo","matricula_contratada","correo_electr_nico"
"BARRANQUILLA","8001","308001015731","COLEGIO MARÍA DE JESÚS","KR 7 F 45 34","NO TIENE","GINA HERNÁNDEZ BETANCURT","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001079403","INSTITUCIÓN EDUCATIVA FENIX","CL 76 8 100","NO TIENE","GLORIA PRIETO MALAGON","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001079501","JARDIN INFANTIL OLYI","KR 12 E 106 23","NO TIENE","OLGA LUCIA CERVANTES","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA,COMPLETA,TARDE","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001079527","CENTRO EDUCATIVO LA GRACIA DIVINA","CL 84 75 C 54","NO TIENE","MONICA PATRICIA POLO ROCHA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","COMPLETA","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001078741","CENTRO EDUCATIVO ILUSIONES DEL SABER","CL 44 18 07","NO TIENE","MONICA DEL CARMEN NUÑEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","ÚNICA","EN REVISIÓN","SIN ESPECIALIDAD","REVISADA ACEPTADA","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001800056","COLEGIO HARTFORD","CL 87 43 B 30","3529956 - 3017605495","CAROL VANESSA PIEDRAHITA BELLO","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","ÚNICA","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001800331","CENTRO EDUCATIVO MIS PRIMEROS PASOS AL SABER","CL 20 B 10 87 <EOF>","3772459","YURANIS JHOHANNA BOLIVAR REYES","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA,ÚNICA","EN REVISIÓN","SIN ESPECIALIDAD","CONDICIONAL","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001019117","CENTRO DE EDUCACION BASICA MONTE SION","CL 91 6 57","3781217","DENNIS FERNANDEZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10","EDUCACIÓN TRADICIONAL","INTELECTUAL","SIN DATO","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","ce-montesion@hotmail.com"
"BARRANQUILLA","8001","308001019281","GIMNASIO  LA REPUBLICA","CL 43 29 32","NO TIENE","MARTHA MEZA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA","NO APLICA","SIN ESPECIALIDAD","DEFINITIVA","-2,-1,0,1,2,3,4,5,6,7","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001000238","CENTRO EDUCATIVO MARAVILLAS INFANTILES","CL 34 B 4 A 35","3343758","MARIA DE LAS MERCEDES OSPINO MONTERROSA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","mariaospino_cemi@hotmail.com"
"BARRANQUILLA","8001","308001075785","COLEGIO FUNDACION TALENTOS LIDERES","KR 59 75 96","3684258- 3530805","SORAYA MARGARITA DEL RISCO PEREIRA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","INTELECTUAL,SÍNDROME DE DOWN","SIN DATO","1","ANTIGUO-ACTIVO","FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","sorisco@hotmail.com"
"BARRANQUILLA","8001","308001075840","CENTRO EDUCATIVO PEQUEÑOS DEL MAÑANA","KR 25 65 B 35","3655811","ILUMINADA PACHECO GARCIA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","cepema_2000@yahoo.es"
"BARRANQUILLA","8001","308001076471","INST EDUC VIRGEN DEL CARMEN","KR 13 B 99 B 65","3622998","FARIDES CASTRO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","fachicastro@hotmail.com"
"BARRANQUILLA","8001","308001000661","SEMINARIO CONCILIAR SAN LUIS BELTRAN","CL 75 B 42 F 83","3586604-3566182","PBRO GIOVANNI HERNANDEZ PEÑARANDA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MASCULINO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA,NOCTURNA","ACADÉMICO","ACADÉMICA","CONDICIONAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","cesaraugustof@hotmail.com"
"BARRANQUILLA","8001","308001001013","COLEGIO NUESTRA SEÑORA DEL BUEN CONSEJO","CL 90 53 45","37366664 -3736663","DAIRO ALEXANDER OROZCO","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","FEMENINO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICO","ACADÉMICA","CONDICIONAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","info@buenconcejo.edu.co"
"BARRANQUILLA","8001","308001004314","COLEGIO COMFAMILIAR DEL ATLANTICO","CL 37 C 6 23","3341664 - 3340312","CARLOS SARMIENTO ARGOTE","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICO","ACADÉMICA","SIN REVISAR","1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","CAJA DE COMPENSACIÓN","CAJA DE COMPENSACIÓN","NO APLICA","NO","colegio@comfamiliar.com.co"
"BARRANQUILLA","8001","308001004829","CENTRO POPULAR ATANASIO GIRARDOT","KR 6 55 A 43","3477084 - 3659595","MONICA PATRICIA BERMUDEZ ZAMBRANO","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","TÉCNICO","OTRO","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","MULTIPLE","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","CEPAGIBARRANQUILLA@HOTMAIL.COM"
"BARRANQUILLA","8001","308001012791","INSTITUTO OLGUITA","CL 76 7 C 43","3477026","MARY LUZ MORALES YEPEZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","VISUAL - BAJA VISION IRREVERSIBLE,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,VISUAL - CEGUERA,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","instituto_olguita@hotmail.com"
"BARRANQUILLA","8001","308001009201","COLEGIO INFANTIL EL REYECITO","KR 64 B 84 155","3559810-3643380","ADALGILZA DEL CARMEN GUZMAN SANCHEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","adaguzman21@hotmail.com"
"BARRANQUILLA","8001","308001010365","COL ANDRES BELLO","CL 61 13 122","NO TIENE","DAVID JOSE JULIO IGLESIAS","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001011175","COL NUESTRA SEÑORA DE SANTA ANA","CLL  16 # 15-88","3745409","MARIA JOSEFA GOMEZ DE OSORIO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","mariagomez1114@hotmail.com"
"BARRANQUILLA","8001","308001010021","COLEGIO SAN ALBERTO MAGNO","KR 3 C 91 71","3288201","HECTOR JULIO MERIÑO PEÑA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","TÉCNICO","OTRO","CONDICIONAL","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","colsam@colsam.edu.co"
"BARRANQUILLA","8001","308001014646","INSTITUTO ESTRELLAS DE BELEN","KR 7 19 37","3752045","CLARA ROSA QUINTERO DE GARCIA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001076595","JARD INF. CARITA FELIZ","KR 64 49 94","3680836","MARIBEL CECILIA NU¥EZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","CONDICIONAL","-2,-1,0,1","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","jaincaf@hotmail.com"
"BARRANQUILLA","8001","308001075769","GIMN.INFANTIL ANGELES DEL SABER","CL 46 20 63","3703654-3002725215","LUIS A. DEL CASTILLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7","EDUCACIÓN TRADICIONAL","SIN DATO","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","ANGELESDELSABER@HOTMAIL.COM"
"BARRANQUILLA","8001","308001075815","JARDUN INFANTIL ALEGRE DESPERTAR","KR 66 74 90","3601874","MARIA EMMA RODRIGUEZ DE LEAL","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","jardinnfantilalegredespertar32@hotmail.com"
"BARRANQUILLA","8001","308001076099","JARDIN INFANTIL CANTICUENTOS","CL 45 D 2 C 20","3116738891-3428256","IVET DEL CARMEN NORIEGA VELASQUEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","jardin-canticuentos@hotmail.com"
"BARRANQUILLA","8001","308001076447","COLEGIO INFANTIL MI PEQUEÑA AVENTURA","KR 26 113 20","3777086","REINELO TRUJILLO VALENCIA","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","maribel_coronel@yahoo.com"
"BARRANQUILLA","8001","308001006601","COLEGIO SALEM","KR 17 36 B 89","3469484-3465865","JUDITH MARIA SUAREZ VILORIA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","VISUAL - BAJA VISION IRREVERSIBLE,VISUAL - CEGUERA","INGLÉS","1","ANTIGUO-ACTIVO","COMUNIDAD RELIGIOSA","COMUNIDAD RELIGIOSA","NO APLICA","NO","colsalem@hotmail.com"
"BARRANQUILLA","8001","308001006791","CENTRO EDUCATIVO EL ROSAL","KR 28 21 30","3702751","NURYS DEL CARMEN MIER DE GARCIA","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","cedrosal1@hotmail.com"
"BARRANQUILLA","8001","308001008441","CENTRO EDUCATIVO AURES","CL 47 B 21 B 84","3462842-3475361","AURA EVELINA SALAS DE GOMEZ","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","VISUAL - BAJA VISION IRREVERSIBLE,LESIÓN NEUROMUSCULAR,PARALISIS CEREBRAL,VISUAL - CEGUERA","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","colaures@hotmail.com"
"BARRANQUILLA","8001","308001014107","JARD INFANTIL MI PRIMER CAMINITO","KR 8 B 41 60","3344226","CECILIA DEL CARMEN CORREA CANTILLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001014298","ESC MIXTA NUESTRA SEÓORA DEL ROSARIO","KR 7 B 8 81","3269981","LADYS NAVARRO RUIZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-1,0,1,2,3,4,5,6,7","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001016525","COLEGIO MI MUNDO EDUCATIVO","KR 6 SUR 48 B 75","3248149","CLAUDIA PATRICIA SUAREZ JIMENEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","CONDICIONAL","-2,-1,0,1,2,3,4,5","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","nortega3110@yahoo.com"
"BARRANQUILLA","8001","308001018013","PREESCOLAR PININOS","CLL 92 #49C-07","3576286","ESTHER HADECHNY H.","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-3","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","ppininos@hotmail.com"
"BARRANQUILLA","8001","308001074622","CENTRO EDUCATIVO YONOLY","KR 12 A 84 B 199","3482196","GONZALO VARGAS NUÑEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","CONDICIONAL","-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","adanolis79@hotmail.com"
"BARRANQUILLA","8001","308001077681","ESCUELA MIXTA LA 17 E","CL 17 E 6 D 19","3744009","PATRICIA ARGENIDA ALONSO SANJUANELO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","escuelamixtala17e@hotmail.com"
"BARRANQUILLA","8001","308001077010","FUNDACION SOCIAL ENMANUEL   DIOS CON NOSOTROS","CL 107 90 59","3773001","YERLIS DEL CARMEN LOPEZ BARRIOS","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR,MULTIPLE","INGLÉS","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","funenmanuel@yahoo.com"
"BARRANQUILLA","8001","308001073499","COLEGIO JERUSALEM","KR 50 76 185","3684319 - 3567576","RICARDO SAIEH YAAR","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA","ACADÉMICO","ACADÉMICA","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","FUNDACION O CORPORACIONES","FUNDACION O CORPORACIONES","NO APLICA","NO","SIN CORREO"
"BARRANQUILLA","8001","308001078191","INSTITUTO SAN CARLOS","KR 20 D 27 B 04","3743245","LIBARDO BUELVAS JIMENEZ","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7,8","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","i_san_carlos@hotmail.com"
"BARRANQUILLA","8001","308001000041","CENTRO DE EDUCACION INTEGRAL DE LA COSTA","KR 15 47 100 BQ 89 AP 101","3249307","CARMELO GARCIA VISABAL","INSTITUCION EDUCATIVA","NO APLICA","NO OFICIAL","MIXTO","URBANA","MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","CONDICIONAL","1,2,3,4,5,6,7,8,9,10,11,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","NUEVO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","CARMELO3001@HOTMAIL.COM"
"BARRANQUILLA","8001","308001078555","JARDIN INFANTIL LA CASITA DEL SABER","CL 31 25 47","3464271","MARCELA MILLAN","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA PRIMARIA","MAÑANA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","NO","LACASITADELSABER@GEMAIL"
"BARRANQUILLA","8001","308001078491","CENTRO EDUCATIVO MILAGRO DE ABRIL","KR 14 SUR 73 30","3605960 - 3163194759 - 3205245619","YOMAIRA CARRILLO","CENTRO EDUCATIVO","NO APLICA","NO OFICIAL","MIXTO","URBANA","PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","COMPLETA","NO APLICA","SIN ESPECIALIDAD","SIN REVISAR","-2,-1,0,1,2,3,4,5,6,7","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","PERSONA NATURAL","PERSONA NATURAL","NO APLICA","SI","apoyosolidario7@yahoo.com.mx"
