"cantidaddebeneficiarios","cantidadbeneficioconsolidado","cantidadultimobeneficio","codigodepartamentoatencion","codigomunicipioatencion","condicionsexual","discapacidad","estadobeneficiario","estadocivil","etnia","fechainscripcionbeneficiario","fechaultimobeneficioasignado","genero","nivelescolaridad","nombredepartamentoatencion","nombremunicipioatencion","pais","rangoedad","tipoasignacionbeneficio","tipobeneficio","tipodocumento","tipopoblacion","valorbeneficioconsolidad","valorultimobeneficioasignado"
"1","0","0","08","08001","ND","ND","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2015-07-01","1900-01-01","Hombre","ND","ATLANTICO","BARRANQUILLA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","25","25754","ND","NO","ACTIVO","Sin Información","ND","2013-02-01","1900-01-01","Mujer","ND","CUNDINAMARCA","SOACHA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","4.500.001 - 6.000.000","0 - 1.300.000"
"3","0","0","66","66001","ND","ND","ACTIVO","Sin Información","ND","2017-04-01","1900-01-01","Hombre","TECNOLOGO","RISARALDA","PEREIRA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","50","50590","ND","NO","ACTIVO","Sin Información","ND","2013-10-01","1900-01-01","Mujer","ND","META","PUERTO RICO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","73","73236","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Mujer","ND","TOLIMA","DOLORES","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-02-01","1900-01-01","Hombre","TECNOLOGO","BOLIVAR","CARTAGENA","Colombia","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","Sin Información","ND","2014-02-01","1900-01-01","Hombre","TECNOLOGO","BOLIVAR","CARTAGENA","Colombia","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","88","88001","ND","ND","NO ACTIVO","ND","ND","2014-02-01","1900-01-01","Mujer","ND","SAN ANDRES","SAN ANDRES","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","73","73001","ND","NO","NO ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Hombre","TECNOLOGO","TOLIMA","IBAGUE","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"2","0","0","70","70001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNICO","SUCRE","SINCELEJO","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","70","70001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNICO","SUCRE","SINCELEJO","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","76","76248","ND","NO","ACTIVO","Sin Información","ND","2017-07-01","1900-01-01","Hombre","ND","VALLE","EL CERRITO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","47","47707","ND","NO","NO ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2018-07-01","1900-01-01","Hombre","ND","MAGDALENA","SANTA ANA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","UNIDOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","41","41001","ND","NO","NO ACTIVO","Sin Información","ND","2013-12-01","1900-01-01","Mujer","ND","HUILA","NEIVA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","41","41001","ND","NO","NO ACTIVO","Sin Información","ND","2013-12-01","1900-01-01","Mujer","ND","HUILA","NEIVA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","73","73001","ND","NO","ACTIVO","Sin Información","ND","2013-07-01","1900-01-01","Mujer","ND","TOLIMA","IBAGUE","ND","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76520","ND","NO","NO ACTIVO","Sin Información","ND","2015-07-01","1900-01-01","Hombre","ND","VALLE","PALMIRA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"5","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2015-02-01","1900-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","68","68276","ND","NO","NO ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Mujer","TECNOLOGO","SANTANDER","FLORIDABLANCA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","52","52835","ND","NO","NO ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Hombre","ND","NARIÑO","SAN ANDRES DE TUMACO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","76","76001","ND","NO","NO ACTIVO","ND","ND","2013-03-01","1900-01-01","Mujer","ND","VALLE","CALI","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","15","15001","ND","NO","NO ACTIVO","ND","ND","2015-01-01","1900-01-01","Mujer","ND","BOYACA","TUNJA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"2","0","0","52","52356","ND","NO","ACTIVO","Sin Información","ND","2017-07-01","1900-01-01","Mujer","ND","NARIÑO","IPIALES","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","66","66170","ND","NO","NO ACTIVO","ND","ND","2015-01-01","1900-01-01","Mujer","ND","RISARALDA","DOSQUEBRADAS","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","52","52001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Mujer","ND","NARIÑO","PASTO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","76","76834","ND","NO","ACTIVO","ND","ND","2013-12-01","1900-01-01","Mujer","ND","VALLE","TULUA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","85","85001","ND","ND","NO ACTIVO","Sin Información","ND","2014-03-01","1900-01-01","Mujer","TECNOLOGO","CASANARE","YOPAL","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","54","54001","ND","ND","NO ACTIVO","Sin Información","ND","2015-05-01","1900-01-01","Hombre","TECNOLOGO","NORTE DE SANTANDER","CUCUTA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","54","54001","ND","ND","NO ACTIVO","Sin Información","ND","2015-05-01","1900-01-01","Hombre","TECNOLOGO","NORTE DE SANTANDER","CUCUTA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","15","15176","ND","ND","NO ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Hombre","TECNICO","BOYACA","CHIQUINQUIRA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","15","15176","ND","ND","NO ACTIVO","Sin Información","ND","2015-03-01","1900-01-01","Hombre","TECNICO","BOYACA","CHIQUINQUIRA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"18","0","0","41","41298","ND","NO","ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","ND","HUILA","GARZON","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"10","0","0","20","20400","ND","NO","ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","ND","CESAR","LA JAGUA DE IBIRICO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68307","ND","ND","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","TECNOLOGO","SANTANDER","GIRON","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2013-07-01","1900-01-01","Mujer","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","Sin Información","ND","2014-03-01","1900-01-01","Mujer","TECNOLOGO","BOGOTA","BOGOTA D.C.","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","68","68001","ND","ND","NO ACTIVO","Sin Información","ND","2013-08-01","1900-01-01","Hombre","TECNOLOGO","SANTANDER","BUCARAMANGA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68547","ND","NO","NO ACTIVO","Sin Información","ND","2013-07-01","1900-01-01","Mujer","ND","SANTANDER","PIEDECUESTA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","52","52110","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","NARIÑO","BUESACO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23001","ND","ND","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","PREGRADO","CORDOBA","MONTERIA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","DESPLAZADOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","68","68001","ND","ND","NO ACTIVO","Sin Información","ND","2017-10-01","1900-01-01","Hombre","TECNOLOGO","SANTANDER","BUCARAMANGA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","ND","ND","2017-05-01","1900-01-01","Mujer","ND","META","VILLAVICENCIO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","41","41001","ND","ND","NO ACTIVO","Sin Información","ND","2015-05-01","1900-01-01","Hombre","TECNICO","HUILA","NEIVA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","20","20400","ND","ND","NO ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Hombre","TECNICO","CESAR","LA JAGUA DE IBIRICO","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","52","52001","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Hombre","PREGRADO","NARIÑO","PASTO","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","19","19001","ND","NO","NO ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Hombre","ND","CAUCA","POPAYAN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","19","19001","ND","NO","NO ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Hombre","ND","CAUCA","POPAYAN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","19","19001","ND","NO","NO ACTIVO","Sin Información","ND","2013-01-01","1900-01-01","Hombre","ND","CAUCA","POPAYAN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","17","17050","ND","NO","NO ACTIVO","Sin Información","ND","2014-02-01","1900-01-01","Hombre","ND","CALDAS","ARANZAZU","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","52","52001","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Hombre","SIN ESPECIFICAR","NARIÑO","PASTO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","52","52001","ND","NO","ACTIVO","Sin Información","ND","2014-01-01","1900-01-01","Hombre","SIN ESPECIFICAR","NARIÑO","PASTO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","05","05001","ND","NO","NO ACTIVO","Sin Información","ND","2013-03-01","1900-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","47","47001","ND","NO","NO ACTIVO","ND","ND","2014-04-01","1900-01-01","Hombre","ND","MAGDALENA","SANTA MARTA","Colombia","06-17","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","RC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","19","19212","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","CAUCA","CORINTO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"2","0","0","73","73001","ND","ND","NO ACTIVO","Sin Información","ND","2014-08-01","1900-01-01","Hombre","TECNOLOGO","TOLIMA","IBAGUE","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","73","73001","ND","ND","NO ACTIVO","Sin Información","ND","2014-08-01","1900-01-01","Hombre","TECNOLOGO","TOLIMA","IBAGUE","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","44","44001","ND","NO","ACTIVO","ND","ND","2013-05-01","1900-01-01","Mujer","ND","LA GUAJIRA","RIOHACHA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","47","47001","ND","ND","NO ACTIVO","ND","ND","2015-04-01","1900-01-01","Mujer","ND","MAGDALENA","SANTA MARTA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","41","41001","ND","NO","NO ACTIVO","Sin Información","ND","2013-02-01","1900-01-01","Mujer","ND","HUILA","NEIVA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","ND","ND","2014-04-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Hombre","TECNOLOGO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Hombre","TECNOLOGO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","> 6.000.001","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","11","11001","ND","NO","NO ACTIVO","ND","ND","2014-08-01","1900-01-01","Mujer","ND","BOGOTA","BOGOTA D.C.","Colombia","06-17","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","RC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","05","05001","ND","ND","NO ACTIVO","ND","ND","2014-09-01","1900-01-01","Mujer","ND","ANTIOQUIA","MEDELLIN","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","41","41298","ND","NO","ACTIVO","Sin Información","ND","2017-05-01","1900-01-01","Mujer","ND","HUILA","GARZON","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","DESPLAZADOS","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","41","41396","ND","NO","NO ACTIVO","Sin Información","INDIGENA","2017-05-01","1900-01-01","Mujer","ND","HUILA","LA PLATA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","76","76520","ND","NO","NO ACTIVO","UL","ND","2014-01-01","1900-01-01","Mujer","SIN ESPECIFICAR","VALLE","PALMIRA","ND","30-49","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","UNIDOS","> 6.000.001","0 - 1.300.000"
"2","0","0","86","86320","ND","NO","ACTIVO","Sin Información","ND","2018-09-01","1900-01-01","Hombre","ND","PUTUMAYO","ORITO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"3","0","0","44","44078","ND","NO","ACTIVO","Sin Información","ND","2018-07-01","1900-01-01","Hombre","ND","LA GUAJIRA","BARRANCAS","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","0 - 1.500.000","0 - 1.300.000"
"1","0","0","23","23466","ND","NO","ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","ND","CORDOBA","MONTELIBANO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","DESPLAZADOS","> 6.000.001","0 - 1.300.000"
"1","0","0","85","85263","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Hombre","ND","CASANARE","PORE","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Mujer","TECNOLOGO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","11","11001","ND","ND","NO ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Mujer","TECNOLOGO","BOGOTA","BOGOTA D.C.","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"3","0","0","68","68307","ND","ND","NO ACTIVO","Sin Información","ND","2014-09-01","1900-01-01","Hombre","TECNOLOGO","SANTANDER","GIRON","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","4.500.001 - 6.000.000","0 - 1.300.000"
"1","0","0","52","52835","ND","ND","NO ACTIVO","ND","AFROCOLOMBIANO – NEGRO","2015-05-01","1900-01-01","Mujer","ND","NARIÑO","SAN ANDRES DE TUMACO","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","UNIDOS","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","50","50001","ND","NO","ACTIVO","Sin Información","ND","2014-05-01","1900-01-01","Mujer","ND","META","VILLAVICENCIO","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","SISBEN","1.500.001 - 3.000.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","ND","ND","2014-02-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","13","13001","ND","ND","ACTIVO","Sin Información","AFROCOLOMBIANO – NEGRO","2014-04-01","1900-01-01","Hombre","ND","BOLIVAR","CARTAGENA","COLOMBIA","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
"1","0","0","13","13001","ND","NO","NO ACTIVO","ND","ND","2014-02-01","1900-01-01","Mujer","ND","BOLIVAR","CARTAGENA","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","17","17662","ND","NO","NO ACTIVO","Sin Información","ND","2015-04-01","1900-01-01","Mujer","ND","CALDAS","SAMANA","ND","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","TI","UNIDOS","1.500.001 - 3.000.000","0 - 1.300.000"
"2","0","0","76","76109","ND","ND","NO ACTIVO","Sin Información","ND","2014-04-01","1900-01-01","Hombre","TECNICO","VALLE","BUENAVENTURA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","68","68307","ND","NO","NO ACTIVO","Sin Información","ND","2015-01-01","1900-01-01","Hombre","TECNICO","SANTANDER","GIRON","Colombia","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","0 - 1.500.000","0 - 1.300.000"
"1","0","0","25","25473","ND","ND","NO ACTIVO","Sin Información","ND","2014-07-01","1900-01-01","Mujer","TECNOLOGO","CUNDINAMARCA","MOSQUERA","57","18-29","INCENTIVO MONETARIO CONDICIONADO A LA FORMACION","MONETARIO","CC","SISBEN","3.000.001 - 4.500.000","0 - 1.300.000"
