"_","n_mero_de_proceso","tipo_de_proceso","estado","entidad","objeto","departamento_y_municipio","cuant_a","fecha","link"
"43","SAG 076-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN, EN LA SECRETARIA DE AGRICULTURA Y RECURSOS NATURALES, PARA LA COORDINACIÓN DE LA EJECUCIÓN DEL PROYECTO No 385-2020 ENTRE CORNARE Y EL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 2,890,000.00","2020-11-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11316313"
"44","ARR 004-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“TOMAR UN INMUEBLE VIVIENDA EN ARRENDAMIENTO PARA EL FUNCIONAMIENTO DE LA INSPECCIÓN DE POLICÍA DEL CORREGIMIENTO DE SAN JOSE DEL NUS, MUNICIPIO DE SAN ROQUE, PARA LA VIGENCIA DE 2020”.","Antioquia : San Roque","$ 1,200,000.00","2020-11-07T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11308900"
"45","CMC 054-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","REALIZAR ESTUDIOS Y DISEÑOS DE LA MORGUE MUNICIPAL, DEL MUNICIPIO DE SAN ROQUE- ANTIOQUIA","Antioquia : San Roque","$ 20,000,000.00","2020-11-07T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11280951"
"46","PSP 035-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","PRESTACIÓN DE SERVICIOS PROFESIONALES A LA GESTIÓN DE LA SALUD PÚBLICA PARA REALIZAR EL INFORME DE LA SITUACION DE SALUD DEL MUNICIPIO DE SAN ROQUE. PARA LA VIGENCIA 2020","Antioquia : San Roque","$ 4,500,000.00","2020-11-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11307303"
"47","SAG 075-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","PRESTACION DE SERVICIO DE APOYO A LA GESTION EN LA ENTREGA DE CORRESPONDENCIA Y FACTURAS DE COBRO EN LOS CORREGIMIENTOS DEL MUNICIPIO DE SAN ROQUE","Antioquia : San Roque","$ 2,600,000.00","2020-10-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11282395"
"48","CMC 041-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“DOTACIÓN DE MOBILIARIO Y MENAJE PARA LA COCINA DE LA ALCALDÍA DEL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 3,999,575.00","2020-10-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11133900"
"49","CMC 052-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“REALIZAR ESTUDIOS Y DISIEÑOS PARA LA CONSTRUCCIÓN DE PLACA HUELLA EN VIAS TERCIARIAS DE LAS VEREDAS SANTA ISABEL DEL NARE, LA PUREZA, SAN JUAN; ESTUDIOS Y DISEÑOS PARA LA ADECUACION Y MEJORAMIENTO DEL PARQUE LA INMACULADA Y EL PARQUE EL SALVADOR DEL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 21,561,720.00","2020-10-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11251612"
"50","CMC 053-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO LOGISTICA EN EL MARCO DE LA SEMANA DE LA JUVENTUD, ACTIVIDADES CULTURALES DEL DIA DE LA FANTASIA Y EL FORO EDUCATIVO VERSION VIRTUAL 2020, EN EL MUNICIPIO DE SANR ROQUE”","Antioquia : San Roque","$ 10,450,400.00","2020-10-30T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11260608"
"51","C.I 012-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“CONTRATO INTERADMINISTRATIVO DE TRANSFERENCIA DE RECURSOS PARA EL FORTALECIMIENTO TÉCNICO Y OPERATIVO DE ACUEDUCTOS RURALES DEL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 20,000,000.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11173819"
"52","C.I 014-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","CONTRATO INTERADMINISTRATIVO PARA EJECUTAR Y RESPONDER DIRECTAMENTE POR EL DESARROLLO DEL PROYECTO COFINANCIADO POR LA SECRETARIA SECCIONAL DE SALUD Y PROTECCIÓN SOCIAL DE ANTIOQUIA PARA EL FORTALECIMIENTO DE LA ESTRATEGIA ATENCIÓN PRIMARIA EN SALUD –APS, MEDIANTE RESOLUCIÓN N° S2020060113120, DESARROLLADA EN EL MARCO DE LA POLÍTICA DE ATENCION INTEGRAL EN SALUD PAIS, EL MODELO DE ACCIÓN INTEGRAL TERRITORIAL MAITE Y EL PLAN DECENAL DE SALUD PUBLICA","Antioquia : San Roque","$ 30,000,000.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11272819"
"53","CMC 047-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO DE EQUIPOS Y ENSERES PARA ATENDER LA EMERGENCIA CAUSADA POR LA INUNDACION DE AFECTO A 4 FAMILIAS EN EL SECTOR EL CARMELO DEL MUNICIPIO DE SAN ROQUE-ANTIOQUIA”","Antioquia : San Roque","$ 8,911,400.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11199437"
"54","S.A.S.I.P 007-2020","Subasta","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO DE ELEMENTOS DE DOTACION PARA EL CENTRO DIA DEL ADULTO MAYOR, CONTEMPLADOS EN EL PROYECTO: PROMOCIÓN DEL ENVEJECIMIENTO Y PROTECCIÓN AL ADULTO MAYOR COFINACIADO POR LA GOBERNACION DE ANTIOQUIA Y EL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 125,525,600.00","2020-10-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-9-467336"
"55","CMC 046-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE INSUMOS Y ELEMENTOS DE PROTECCION PARA EL FORTALECIMIENTO DE LOS PROCESOS DE VIGILANCIA EN LA SALUD PUBLICA EN EL MARCO DE LA EMERGENCIA POR EL COVID-19 EN EL MUNICIPIO DE SAN ROQUE","Antioquia : San Roque","$ 14,424,365.00","2020-10-27T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11194865"
"56","C.I 013-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","LLEVAR A CABO PUESTA EN FUNCIONAMIENTO DEL ALUMBRADO NAVIDEÑO COMO ESTRATEGIA DE INTEGRACION EN MARCO DE LAS ACTIVIDADES CULTURALES DE LA TEMPORADA DECEMBRINA 2020, EN EL MUNICIPIO DE SAN ROQUE","Antioquia : San Roque","$ 53,000,000.00","2020-10-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11267172"
"57","CMC 051-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","PRESTACIÓN DE SERVICIOS LOGISTICOS PARA LA CELEBRACIÓN DE EVENTOS PROGRAMADOS POR LA SECRETARIA DE SALUD EN LO REFERENTE AL PROGRAMA ADULTO MAYOR, FAMILIAS EN ACCION Y DISCAPACIDAD DEL MUNICIPIO DE SAN ROQUE 2020","Antioquia : San Roque","$ 17,000,000.00","2020-10-26T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11243752"
"58","CMC 050-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","¨FORTALECER LA IDENTIDAD CULTURAL Y EL SENTIDO DE PERTENENCIA DE LOS HABITANTES DE SAN ROQUE, MEDIANTE LA INSTALACIÓN DE FRASE CORPORÉA EN EL PARQUE PRINCIPAL “YO AMO A SAN ROQUE”","Antioquia : San Roque","$ 13,200,000.00","2020-10-22T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11229130"
"59","CMC 049-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE MERCADOS PARA EL PROYECTO ASISTENCIA ALIMENTARIA MINEROS MUNICIPIO DE SAN ROQUE POR LA EMERGENCIA DEL COVID 19”","Antioquia : San Roque","$ 22,720,000.00","2020-10-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11227585"
"60","CVI 007-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS Y FINANCIEROS PARA LA ASESORIA TECNICA PARA LA REVISIÓN Y AJUSTE DE CARÁCTER EXCEPCIONAL DEL ESQUEMA DE ORDENAMIENTO TERRITORIAL –EOT- DEL MUNICIPIO DE SAN ROQUE, A TRAVÉS DE, Y CON ESTRICTO CUMPLIMIENTO DE LOS INSTRUMENTOS QUE ESTABLECE LA LEY PARA TAL EFECTO.","Antioquia : San Roque","$ 560,000,000.00","2020-10-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11250359"
"61","C.I 009-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“CONTRATO INTERADMINISTRATIVO PARA LA REALIZACION DE 50 PRUEBAS PCR PARA DIAGNOSTICO DE COVID 19; ENMARCADAS EN EL PROCESO DE VIGILANCIA EPIDEMIOLOGICA Y BUSQUEDA ACTIVA COMUNITARIA EN EL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 13,500,000.00","2020-10-16T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10970269"
"62","CMC 038-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE REPUESTOS PARA EL MANTENIMIENTO CORRECTIVO Y PREVENTIVO DE LA MOTONIVELADORA DE PROPIEDAD DEL MUNICIPIO DE SAN ROQUE","Antioquia : San Roque","$ 22,775,410.00","2020-10-16T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11050185"
"63","PSP 033-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACION DE SERVICIOS PROFESIONALES PARA LA ACTUALIZACION DEL MANUAL DE CONTRATACION DEL MUNICIPIO DE SAN ROQUE Y SU COMPLEMENTACION CON EL MANUAL DE INTERVENTORIA EN EL MARCO DE LAS DISPOSICIONES VIGENTES EN MATERIA DE CONTRATACION”","Antioquia : San Roque","$ 12,000,000.00","2020-10-15T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11229150"
"64","CMC 010-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACION DE SERVICIOS PARA MANTENIMIENTO PREVENTIVO, CORRECTIVO Y SUMINISTRO DE REPUESTOS PARA LOS VEHÍCULOS DE LA FUERZA PÚBLICA ACANTONADA DEN LA JURISDICCIÓN DEL MUNICIPIO DE SAN ROQUE – ANTIOQUIA”","Antioquia : San Roque","$ 24,000,000.00","2020-10-15T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10479272"
"65","CMC 044-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE IMPLEMENTOS DEPORTIVOS PARA FORTALECER LA CALIDAD DE VIDA Y LA FORMACION INTEGRAL DE LA COMUNIDAD POR MEDIO DE LOS PROGRAMAS DE DEPORTE Y ACTIVIDAD FISICA EN EL MUNICIPIO DE SAN ROQUE 2020, COMO APROVECHAMIENTO DEL TIEMPO LIBRE”.","Antioquia : San Roque","$ 14,176,470.00","2020-10-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11182222"
"66","CMC 045-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO DE MATERIALES DE CONSTRUCCION PARA EL MEJORAMIENTO DE VIVIENDA RURAL Y URBANO DEL MUNICIPIO DE SAN ROQUE”","Antioquia : San Roque","$ 23,005,050.00","2020-10-09T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11187697"
"67","CVS 006-2020","Régimen Especial","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“AUNAR ESFUERZOS TECNICOS ADMINISTRATIVOS Y FINANCIEROS PARA EL MANTENIMIENTO I.E.R CRISTALES, EN EL CORREGIMIENTO DE CRISTALES DEL SAN ROQUE”.","Antioquia : San Roque","$ 9,411,648.00","2020-10-08T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11120318"
"68","CMC 040-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO DE INSUMOS MEDICAMENTOS DE USO VETERINARIO PARA LAS JORNADAS DE ESTERILIZACIÓN, PURGA Y VITAMINIZACIÓN EN GRANDES Y PEQUEÑAS ESPECIES EN LA ZONA URBANA Y RURAL DEL MUNICIPIO DE SAN ROQUE- ANTIOQUIA”","Antioquia : San Roque","$ 4,959,000.00","2020-10-07T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11123248"
"69","C.I. 005-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","EJECUTAR EL PROGRAMA DE ALIMENTACION ESCOLAR PAE POR 24 DIAS CALENDARIOS ESCOLAR, EL CUAL BENEFICIARA A 2.436 NIÑOS Y NIÑAS FORMALMENTE MATRICULADOS EN EL SIMAT EN LAS INSTITUCIONES EDUCATIVAS DEL MUNICIPIO DE SAN ROQUE PARA EL CALENDARIO ESCOLAR DEL PRIMER SEMESTRE DEL AÑO 2020.","Antioquia : San Roque","$ 357,991,779.00","2020-10-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10502064"
"70","U.M 006-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","REALIZAR LA MITIGACION Y RECUPERACION DE PROCESOS EROSIVOS, GENERADOS POR LA ULTIMA TEMPORADA DE LLUVIAS QUE HA GENERADO AFECTACIONES A DIFERENTES VIVIENDAS, VIAS URBANAS Y RURALES EN EL MUNICIPIO DE SAN ROQUE – ANTIOQUIA.","Antioquia : San Roque","$ 50,111,837.00","2020-10-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11204010"
"71","C.I 007-2020","Régimen Especial","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","EJECUTAR EL PROGRAMA DE ALIMENTACION ESCOLAR PAE POR 20 DIAS CALENDARIOS ESCOLAR EN CASA, EL CUAL BENEFICIARA A 2.436 NIÑOS Y NIÑAS FORMALMENTE MATRICULADOS EN EL SIMAT EN LAS INSTITUCIONES EDUCATIVAS DEL MUNICIPIO DE SAN ROQUE PARA EL CALENDARIO ESCOLAR DEL AÑO 2020.”","Antioquia : San Roque","$ 107,042,338.00","2020-10-06T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10891719"
"72","S.A.S.I.P 006-2020","Subasta","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE REPUESTOS PARA EL MANTENIMIENTO CORRECTIVO Y PREVENTIVO DEL PARQUE AUTOMOTOR (VEHICULOS, MOTOS, Y MAQUINARIA) DE PROPIEDAD DEL MUNICIPIO DE SAN ROQUE","Antioquia : San Roque","$ 86,619,300.00","2020-10-05T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-9-467158"
"73","CMC 037-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“SUMINISTRO, INSTALACION Y CONFIGURACION DE EQUIPOS DE COMPUTO PARA LA SECRETARIA DE GOBIERNO, HACIENDA Y EQUIPOS DE CCTV PARA LA VIGILANCIA Y CONTROL DE LAS INSTALACIONES DE LA ALCADIA MUNICIPAL DE SAN ROQUE”","Antioquia : San Roque","$ 17,194,909.00","2020-10-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11043146"
"74","CVS 005-2020","Régimen Especial","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“AUNAR ESFUERZOS TECNICOS ADMINISTRATIVOS Y FINANCIEROS PARA ADECUACION DE EDIFICIO PUBLICO EN EL CORREGIMIENTO DE CRISTALES DE SAN ROQUE”.","Antioquia : San Roque","$ 5,000,000.00","2020-10-02T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11031719"
"75","SAG 024-2020","Contratación Directa (Ley 1150 de 2007)","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACIÓN DE SERVICIOS, EN EL PROGRAMA GERONTOLÓGICO DEL MUNICIPIO DE SAN ROQUE, EN LAS ACTIVIDADES PROPIAS DE AUXILIAR DE ENFERMERIA EN LA PREVENCION Y PROMOCION DE LA SALUD, DURANTE LA VIGENCIA FISCAL 2020”","Antioquia : San Roque","$ 9,000,000.00","2020-10-01T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-10390490"
"76","PSP 032-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","BRINDAR ACOMPAÑAMIENTO PROFESIONAL EN LOS PROCESOS Y PROCEDIMIENTOS DE LA GESTIÓN DE COBRO DE LAS OBLIGACIONES FISCALES A TRAVES DEL COBRO COACTIVO DEL MUNICIPIO DE SAN ROQUE-ANTIOQUIA.","Antioquia : San Roque","$ 7,500,000.00","2020-10-01T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11182779"
"77","PSP 031-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","CONTRATO DE PRESTACIÓN DE SERVICIOS PROFESIONALES PARA LA ASESORÍA Y APOYO A LA GESTIÓN MEDIANTE la PRESTACION DE SERVICIOS PROFESIONALES DE ASESORIA EN LA FORMULACION, APROBACION Y CUMPLIMIENTO DE LAS OBLIGACIONES ANTE EL SGR DE LOS PROYECTOS FINANCIADOS CON REGALIAS.; así mismo dar cumplimiento a los reportes de información de acuerdo a lo establecido en la normativa del Sistema de Monitoreo, Seguimiento, Control y Evaluación – SMSCE – del Sistema General de Regalías – SGR.","Antioquia : San Roque","$ 10,500,000.00","2020-09-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11165705"
"78","CMC 042-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","SUMINISTRO DE MATERIAL Y LOGISTICA PARA LA REALIZACION DEL 35° FESTIVAL DEPARTAMENTAL DE TEATRO DE PROVINCIA Y LA VERSION 30 DEL FESTIVAL DEPARTAMENTAL DE DANZA Y REINADO DEL FOLCLOR VERSION VIRTUAL 2020,SAN ROQUE","Antioquia : San Roque","$ 23,637,000.00","2020-09-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11150288"
"79","CVS 003-2020","Régimen Especial","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","AUNAR ESFUERZOS TECNICOS ADMINSTRATIVOS Y FINANCIEROS PARA EL CARGUE Y DESCARGUE DE MATERIALES DE CONSTRUCCIÓN PARA LA PAVIMENTACIÓN DE VIAS TERCIARIAS EN SISTEMA PLACA HUELLA EN CUMPLIMIENTO ALCONVENIO No 4600009673 SUSCRITO ENTRE EL DEPARTAMENTO DE ANTIOQUIA Y EL MUNICIPIO DE SAN ROQUE.","Antioquia : San Roque","$ 5,000,000.00","2020-09-28T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10952395"
"80","SAG 074-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACIÓN DE SERVICIOS EN ASISTENCIA TÉCNICA DIRECTA RURAL EN LA SECRETARÍA DE AGRICULTURA Y RECURSOS NATURALES DEL MUNICIPIO DE SAN ROQUE – ANTIOQUIA”","Antioquia : San Roque","$ 4,800,000.00","2020-09-24T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11151808"
"81","PSP 030-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACION DE SERVICIO PROFESIONAL, DE PUBLICIDAD, PROGRAMAS INFORMATIVOS, SOBRE LA ADMINISTRACION MUNICIPAL “UNIDOS CON VALORES SAN ROQUE SIGUE AVANZANDO” Y TRANMISION DE FESTIVAL DE DANZA Y TEATRO EN EL MUNICIPIO DE SAN ROQUE, EN LA VIGENCIA 2020”","Antioquia : San Roque","$ 6,500,000.00","2020-09-22T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11153041"
"82","SAG 073-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“PRESTACION DE SERVICIOS DE APOYO A LA GESTION EN EL ARCHIVO DE LA ALCALDIA MUNICIPAL DE SAN ROQUE-ANTIOQUIA, EN LA VIGENCIA 2020”","Antioquia : San Roque","$ 3,900,000.00","2020-09-21T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11149737"
"83","CMC 034-2020","Contratación Mínima Cuantía","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“REALIZAR ESTUDIOS Y DISIEÑOS PARA EL PROYECTO MANTENIMIETO Y ADECUACIONES DE LAS INSTITUCIONES EDUCATIVAS DE LOS CORREGIMIENTOS DE PROVIDENCIA, SAN JOSE DEL NUS Y CRISTALES DEL MUNICIPIO DE SAN ROQUE ANT”","Antioquia : San Roque","$ 20,825,000.00","2020-09-20T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11012002"
"84","CMC 039-2020","Contratación Mínima Cuantía","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","ADQUISICIÓN DE PÓLIZA DE SEGUROS QUE AMPAREN LOS BIENES MUEBLES E INMUEBLES DE PROPIEDAD DEL MUNICIPIO DE SAN ROQUE- ANTIOQUIA.","Antioquia : San Roque","$ 23,349,100.00","2020-09-16T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11103026"
"85","CVS 007-2020","Régimen Especial","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS Y FINANCIEROS PARA LA EJECUCION DE LA SEÑALIZACIÓN VIAL VETICAL, APLICACIÓN DE PINTURA EN SEZALIZACION HORIZONTAL Y CONSTRUCCION DE REDUCTORES DE VELOCIDAD (RESALTOS EN CONCRETO), EN EL AREA URBANA DEL MUNICIPIO DE SAN ROQUE – ANTIOQUIA”","Antioquia : San Roque","$ 24,000,000.00","2020-09-14T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-11120380"
"86","C.I 011-2020","Contratación Directa (Ley 1150 de 2007)","Celebrado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“CONTRATO INTERADMINISTRATIVO CON LA ESE HOSPITAL MUNICIPAL SAN ROQUE PARA BRINDAR EN FORMA EFICIENTE Y OPORTUNA LOS SERVICIOS DE SALUD CORRESPONDIENTES AL PRIMER NIVEL DE COMPLEJIDAD A LA POBLACIÓN POBRE NO AFILIADA DEL MUNICIPIO DE SAN ROQUE Y A LA POBLACION MIGRANTE, A ESTA POBLACIÓN SE LE GARANTIZARÁN ATENCIÓN INTEGRAL EN LOS SERVICIOS CONTEMPLADOS EN PRIMER NIVEL DE ATENCION EN SALUD CONFORME A LA NORMATIVIDAD VIGENTE (LEY ESTATUTARIA EN SALUD)”","Antioquia : San Roque","$ 24,000,000.00","2020-09-12T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11120227"
"87","CVA 001-2020","Régimen Especial","Liquidado","ANTIOQUIA - ALCALDÍA MUNICIPIO DE SAN ROQUE","“AUNAR ESFUERZOS TECNICOS, ADMINISTRATIVOS Y FINANCIEROS PARA LA PROTECCION Y ATENCIÓN INTEGRAL DE 17 ADULTOS MAYORES QUE HABITAN EN EL CENTRO DE BIENESTAR del ANCIANO SAN JOSE DEL MUNICICPIO DE SAN ROQUE, ANTIOQUIA EN CONDICIÓN DE ABANDONO DEL MUNICIPIO DE SAN ROQUE- ANTIOQUIA”","Antioquia : San Roque","$ 83,300,000.00","2020-09-11T00:00:00.000","https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10397707"
