"nombre","nit","tipo_empresa","espyme","ubicacion","fecha_creacion","pais","departamento","municipio","codigo_categoria_principal","descripcion_categoria_principal","tipo_doc_representante_legal","num_doc_representante_legal","nombre_representante_legal","codigo"
"NELSON DAVID DORDOBA MOSQUERA","1045503556","Persona Natural colombiana","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1045503556","NELSON DAVID CORDOBA MOSQUERA","716433115"
"YOLANDA VALDIVIESO VIVIESCAS","52159258","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","52159258","YOLANDA VALDIVIESO VIVIESCAS","718740509"
"Javier Giovanny ospina Soto","93134452","Persona Natural colombiana","No","No Definido","2022-08-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","93134452","Javier Giovanny ospina Soto","718991706"
"FONDO DE SERVICIOS EDUCATIVOS INSTITUCION EDUCATIVA DISTRITAL REINO DE HOLANDA","830082563","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-12T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","704290873"
"HOSPITAL SAN RAFAEL DE DOLORES TOLIMA E.S.E.","890700568","Otras Entidades públicas","No","No Definido","2019-02-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706576022"
"INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS JOSE BENITO VIVES DE ANDREIS","800250062","Otras Entidades públicas","No","No Definido","2018-01-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703625459"
"institucion educativa pioxii","8904803937","Otras Entidades públicas","No","No Definido","2018-09-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705248144"
"alcaldia","8906080149","Otras Entidades públicas","No","No Definido","2018-01-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703719062"
"centro hospital guaitarilla ese","8140020217","Otras Entidades públicas","No","No Definido","2020-11-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711821538"
"ALCALDIA MUNICIPAL DE ZAPAYAN","819003760","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-02-03T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712511583"
"SLENDY JOHANNA PACHON GAITAN","1026280847","Otras Entidades públicas","No","No Definido","2017-12-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703558999"
"Jeison Giovanny Ortega Santofimio","79217264","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","79217264","Jeison Giovanny Ortega Santofimio","718732589"
"AEROPUERTO INTERNACIONAL MATECAÑA","891480014","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-01T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705518066"
"MUNICIPIO DE ALBANIA LA GUAJIRA","8390003600","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-11T00:00:00.000","No Definido","La Guajira","Albania","ND","No Definido","No Definido","No Definido","No Definido","706266244"
"INSTITUTO MUNICIPAL DE DEPORTE Y LA RECREACION DEL MUNICIPIO DE ARROYOHONDO","806016764","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-10-03T00:00:00.000","No Definido","Bolívar","Arroyohondo","ND","No Definido","No Definido","No Definido","No Definido","702723099"
"wilder orley guevara beltran","86070629","Persona Natural colombiana","No","No Definido","2022-01-07T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","86070629","ilder orley guevara beltran","716422662"
"MUNICIPIO DE RAMIRIQUI","891801280","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-01-17T00:00:00.000","No Definido","Boyacá","Ramiriquí","ND","No Definido","No Definido","No Definido","No Definido","703769927"
"SECRETARIA DE HABITAD","1023953271","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-10-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711463687"
"Alcaldia Municipal de Providencia Isla","39154222","Otras Entidades públicas","No","No Definido","2020-01-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708432984"
"SANDRA MILENA SALAMANCA PEDREROS","52736537","Otras Entidades públicas","No","No Definido","2018-09-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705270296"
"MUNICIPIO DE LA MESA","890680026","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-08-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705064632"
"INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO NERUDA","832002650","Otras Entidades públicas","No","No Definido","2019-01-24T00:00:00.000","No Definido","Cundinamarca","Sibaté","ND","No Definido","No Definido","No Definido","No Definido","706402021"
"Rama Judicial  Dirección Seccional de Administración Judicial de Neiva","800165866","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-09T00:00:00.000","No Definido","Huila","Neiva","ND","No Definido","No Definido","No Definido","No Definido","705601177"
"INSTITUCION EDUCATIVA SANTA JUANA DE LESTONNAC","800032259","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-12-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705834919"
"CONCEJO MUNICIPAL DE BARRANCABERMEJA","829001276","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-16T00:00:00.000","No Definido","Santander","Barrancabermeja","ND","No Definido","No Definido","No Definido","No Definido","706320991"
"IED INTEGRADO CABRERA","8906801297","Otras Entidades públicas","No","No Definido","2021-07-22T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714467495"
"PERSONERÌA MUNICIPAL DE SATIVASUR","800099441","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-05-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707139127"
"Daniel Arámbula","1057597705","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-07-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710595687"
"Cruz Roja Colombiana Seccional Cundinamarca y Bogotá (CRCSCB)","860070301","Otras Entidades públicas","No","No Definido","2021-09-16T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","715152567"
"MUNICIPIO DE EL DOVIO","891901223","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-04-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704247360"
"diana gutierrez","1121828270","Asociaciones","No","No Definido","2021-04-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713305134"
"Luis Fernando Giraldo Jaramillo","16078261","Persona Natural colombiana","Si","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","16078261","Luis Fernando Giraldo Jaramillo","718740533"
"ALCALDIA LOCAL DE USME","899999061","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-06-28T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702234303"
"JUNTA DE ACCION COMUNAL METROPOLITANO DEL NORTE","8050241066","Otras Entidades públicas","No","No Definido","2020-05-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709798417"
"MUNICIPIO DE BELALCAZAR","890802650","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-13T00:00:00.000","No Definido","Caldas","Manizales","ND","No Definido","No Definido","No Definido","No Definido","704661289"
"ALCALDIA MUNICIPAL DE YONDO","890984265","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-01-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700554066"
"SERVICIOS POSTALES NACIONALES","900062917","Otras Entidades públicas","No","No Definido","2020-11-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711891655"
"INSTITUCION EDUCATIVA MIGUEL ANGEL GUERRERO GARCES","900248973","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-31T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704582097"
"MUNICIPIO DE SANTIAGO..","8000992620","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-06-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710028507"
"ALCALDIA MUNICIPAL","800100518","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704935154"
"ALCALDIA MUNICIPIO DE LA PAZ","8902053083","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704859735"
"UNIDOS POR EL ADULTO MAYOR","No Definido","Consorcio","No","No Definido","2022-05-12T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","717811293"
"INSTITUTO CARO Y CUERVO","899999096","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-05-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700931090"
"AGENCIA NACIONAL DE SEGURIDAD VIAL","9008529985","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-24T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","703187666"
"INSTITUCION EDUCATIVA LUIS EDUARDO  CALVO CANO","90001638","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-04T00:00:00.000","No Definido","Quindío","Circasia","ND","No Definido","No Definido","No Definido","No Definido","705326957"
"superintendencia de notariado y registro","8999990070","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-01-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","706288594"
"GOBERNACION DEL CHOCO","8916800103","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-02-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712539592"
"FUNDACIÓN KIAKU","988938272","Asociaciones","No","No Definido","2017-06-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702187352"
"Alcaldia de Soacha","52737034","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-07-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714302098"
"ALCALDIA DE CANTAGALLO","800253526","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-10-16T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711462366"
"MUNICIPIO DE BOYACA","800023383","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703949370"
"INSTITUCION EDUCATIVA DEPARTAMENTAL PRADILLA","808000314","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705283703"
"ESE HOSPITAL LOCAL SAN JUAN DE DIOS","890801719","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-06-13T00:00:00.000","No Definido","Caldas","Pensilvania","ND","No Definido","No Definido","No Definido","No Definido","704661446"
"ESE HOSPITAL RAFAEL PABA MANJARREZ","819000736","Otras Entidades públicas","No","No Definido","2020-06-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710030107"
"BATALLON DE APOYO Y SERVICIOS PARA EL COMBATE No. 14","800131115","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-11-10T00:00:00.000","No Definido","Antioquia","Puerto Berrío","ND","No Definido","No Definido","No Definido","No Definido","703035816"
"Diana Milena Escandón","1098621912","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1098621912","Diana Milena Escandón","718734619"
"PERSONERIA ANSERMA","890801139","Otras Entidades públicas","No","No Definido","2018-06-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704668466"
"Instituto Municipal de Cultura  Deporte y Recreación de Tiquisio Bolívar","9004090080","Otras Entidades públicas","No","No Definido","2017-11-05T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702972191"
"ALCALDIA MUNICIPIO DE ANOLAIMA","899999426","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-02-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704062611"
"COMPLEJO CARCELARIO Y PENITENCIARIO EL PEDREGAL DE MEDELLIN","811010134","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-09-19T00:00:00.000","No Definido","Antioquia","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702625781"
"institucion educativa nuestra señora del perpetuo socorro","8000304558","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705266765"
"NOHORA HAYDEE VILLAMIZAR VIVAS","37247617","Promesa de Sociedad Futura","Si","No Definido","2018-12-27T00:00:00.000","No Definido","Santander","Bucaramanga","V1.56120000","Mobiliario institucional, escolar y educativo y accesorios","No Definido","37247617","NOHORA HAYDEE VILLAMIZAR VIVAS","706087558"
"INSTITUCION EDUCATIVA LAUREANO GOMEZ 1","891180112","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-14T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705641710"
"ESE  HOSPITAL MUNICIPAL DE EL DORADO","900081643","Otras Entidades públicas","No","No Definido","2017-11-16T00:00:00.000","No Definido","Meta","Villavicencio","ND","No Definido","No Definido","No Definido","No Definido","703098137"
"INSTITUTO DE DEPORTE Y RECREACION DE SAN JUAN NEPOMUCENO","806006900","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-11-13T00:00:00.000","No Definido","Bolívar","San Juan Nepomuceno","ND","No Definido","No Definido","No Definido","No Definido","705633592"
"INSTITUTO MUNICIPAL DE DEPORTES Y RECREACION 1","800018939","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-02-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","709060248"
"Rama Judicial  Dirección Ejecutiva de Administración Judicial","800093816","Otras Entidades públicas","No","No Definido","2015-12-22T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","700507197"
"E.S.E HOSPITAL SAN JORGE DE AYAPEL","812001219","Otras Entidades públicas","No","No Definido","2018-08-14T00:00:00.000","No Definido","Córdoba","Ayapel","ND","No Definido","No Definido","No Definido","No Definido","705032126"
"Escuela Nacional de Entrenamiento Policial BG. Jaime Ramírez Gómez CENOP","900276535","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2022-04-06T00:00:00.000","No Definido","Tolima","San Luis","ND","No Definido","No Definido","No Definido","No Definido","717545107"
"I.E.D. DIVINO SALVADOR","860506975","Otras Entidades públicas","No","No Definido","2018-03-02T00:00:00.000","No Definido","Cundinamarca","Cucunubá","ND","No Definido","No Definido","No Definido","No Definido","704079854"
"Lina Jaramillo","1090368469","Asociaciones","No","No Definido","2017-07-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702258260"
"YERALDIN LORENA NAVARRETE PACHÓN","1070976697","Otras Entidades públicas","No","No Definido","2017-09-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702661430"
"E.S.E. Clinica Guane y su R.I.S.","804006936","Otras Entidades públicas","No","No Definido","2021-04-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713273340"
"ALCALDÍA MUNICIPAL IQUIRA","891180131","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-07-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704928928"
"INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE TULUA","8919005281","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-06-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714136207"
"MUNICIPIO DE PALOCABILDO","809002637","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704571561"
"INSTITUCIÓN EDUCATIVA JERÓNIMO DE TEJELO","8100055729","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2016-11-24T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701481160"
"Duver Farid Leyva Castro","1053350854","Otras Entidades públicas","No","No Definido","2021-02-08T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712556232"
"CORDOBA - CONCEJO MUNICIPAL DE AYAPEL","812004271","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705480168"
"HOSPITAL REGIONAL DE II NIVEL DE SAN MARCOS EMPRESA SOCIAL DEL ESTADO","800191643","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-11-27T00:00:00.000","No Definido","Sucre","San Marcos","ND","No Definido","No Definido","No Definido","No Definido","708093513"
"Autocentro Bello y Cía Ltda","9002033121","Sociedad de Responsabilidad Limitada colombiana","Si","No Definido","2015-10-02T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","V1.15100000","Combustibles","No Definido","No Definido","No Definido","700346075"
"INSTITUCION EDUCATIVA CRISTO REY DE TUTUNENDO","800152758","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-09-25T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705262038"
"INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA","800037608","Otras Entidades públicas","No","No Definido","2020-01-15T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708518907"
"EMPRESA DE ACUEDUCTO DE BOGOTA","899999094","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704403864"
"CUNDINAMARCA - INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO","860033556","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-10-23T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705433571"
"MUNICIPIO DE VALPARAISO","890984186","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2015-05-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700110018"
"COLEGIO EDUARDO UMAÑA MENDOZA IED","9000060722","Otras Entidades públicas","No","No Definido","2016-04-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","700787112"
"UNIDAD PRESTADORA DE SALUD NORTE DE SANTANDER - POLICÍA METROPOLITANA DE CUCUTA","900259415","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-07-27T00:00:00.000","No Definido","Norte de Santander","Cúcuta","ND","No Definido","No Definido","No Definido","No Definido","702358854"
"CONSORCIO INFRAESTRUCTURA","No Definido","Consorcio","No","No Definido","2020-08-28T00:00:00.000","No Definido","Antioquia","Turbo","ND","No Definido","No Definido","No Definido","No Definido","710926197"
"INSTITUCIÓN EDUCATIVA SAN PEDRO CLAVER","817001864","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-09-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","711188672"
"FUNDACION PARA EL APOYO Y CONTRIBUCION AL DESARROLLO COMUNITARIO","900295486","Fundaciones","Si","No Definido","2017-07-05T00:00:00.000","No Definido","Putumayo","Mocoa","ND","No Definido","No Definido","66861790","HEIDY NEREIDA ARBOLEDA RINCON","702260084"
"PERSONERIA QUIPAMA","900065249","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-01-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","701651960"
"Cristian David","1000516276","Otras Entidades públicas","No","No Definido","2021-04-11T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","713243376"
"FERNANDO RAFAEL ESCALANTE GOMEZ","1121303671","Otro","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1121303671","FERNANDO ESCALANTE","718727738"
"ASAMBLEA DEPARTAMENTAL DE CASANARE","800228493","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-12-28T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712160035"
"EMPRESA DE DESARROLLO URBANO Y RURAL TAMESIS","901476496","Otras Entidades públicas","No","No Definido","2021-08-26T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","714890514"
"INSTITUCION EDUCATIVA MIGUEL ANTONIO CAICEDO MENA","900199073","Otras Entidades públicas","No","No Definido","2018-09-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705280451"
"RAUL CAMILO SIERRA SILVA","1116805357","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-10T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708461181"
"INTITUCION EDUCATIVA AGRICOLA DE LA SABANA","800151532","Otras Entidades públicas","No","No Definido","2017-10-30T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","702915786"
"MUNICIPIO DE PESCA","891856464","Otras Entidades públicas","No","No Definido","2017-12-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","703588277"
"olga lucia celemin barrios","52202036","Persona Natural colombiana","No","No Definido","2022-06-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","52202036","olga lucia celemin barrios","718145246"
"MINISTERIO DEL INTERIOR","52696683","Otras Entidades públicas","No","No Definido","2021-02-17T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","712656115"
"alcaldia de candelaria","1113530405","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2021-09-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715295556"
"INSTITUCION EDUCATIVA EL GAS","900099881","Otras Entidades públicas","No","No Definido","2018-09-12T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705188886"
"FONDO AUTONOMO DE LA PERSONERIA MPAL DE PTO WILCHES","829000339","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-12-10T00:00:00.000","No Definido","Santander","Puerto Wilches","ND","No Definido","No Definido","No Definido","No Definido","712018670"
"AGUAS DEL NORTE ANTIOQUEÑO S.A. E.S.P","900232836","Otras Entidades públicas","No","No Definido","2018-05-29T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704557305"
"890480184","32765035","Otras Entidades públicas","No","No Definido","2020-07-13T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","710423088"
"Juan Camilo Rendon Moncada","1017194717","Persona Natural colombiana","No","No Definido","2022-08-09T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","Cédula de Ciudadanía","1017194717","Juan Camilo Rendon Moncada","718733454"
"SLADE ALVARO STEELE CORPUS","1123629657","Otras Entidades públicas","No","No Definido","2020-01-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708596424"
"INSTITUTO DISTRITAL DE PROTECCION Y BIENESTAR ANIMAL","901097324","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2017-07-31T00:00:00.000","No Definido","Distrito Capital de Bogotá","Bogotá","ND","No Definido","No Definido","No Definido","No Definido","702375593"
"CENTRO EDUCATIVO SAN FRANCISCO","823005114","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2019-05-27T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","707155586"
"Nelson Robledo Bejarano","1077456061","Otras Entidades públicas","No","No Definido","2021-10-19T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","715528477"
"14475807742","1126787571","Asociaciones","No","No Definido","2018-12-04T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","705840403"
"Servicio nacional de aprendizaje","94324366","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2020-01-21T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","708594239"
"ALCALDÍA MUNICIPIO DE NATAGA HUILA","891102844","Entidad Estatal de acuerdo con la definición del Decreto 1082 de 2015","No","No Definido","2018-05-02T00:00:00.000","No Definido","No Definido","No Definido","ND","No Definido","No Definido","No Definido","No Definido","704403690"
