"fecha_corte","nom_rpt","cod_pais","pais","cod_estado_depto","estado_depto","cod_ciudad_muni","ciudad_municipio","param_hecho","hecho","etnia","sexo","discapacidad","ciclo_vital","per_ocu","per_decla","per_ubic","per_sa","eventos"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5490","Necocli","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Hombre","Ninguna","entre 18 y 28",,,"1","1",
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","8","Atlantico","8558","Polonuevo","2","Amenaza","Ninguna","Mujer","Ninguna","entre 61 y 100",,"1","3","3",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5088","Bello","8","Secuestro","Ninguna","Mujer","Ninguna","entre 6 y 11",,,"2","2",
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","27","Choco","27077","Bajo Baudo","14","Lesiones Personales Psicologicas","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60",,,"1","1",
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18860","Valparaiso","5","Desplazamiento forzado","Indigena","Mujer","Ninguna","entre 29 y 60","63","25","17","16","68"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18753","San Vicente Del Caguan","6","Homicidio","Ninguna","Mujer","Visual","entre 61 y 100","5","4","3","3","6"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47001","Santa Marta","8","Secuestro","Ninguna","Hombre","Ninguna","entre 61 y 100","42","111","34","27","42"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52473","Mosquera","6","Homicidio","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","entre 18 y 28","11",,"6","6","11"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41006","Acevedo","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Visual","entre 29 y 60","1",,"1","1","1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54001","Cucuta","4","Desaparición forzada","Ninguna","Hombre","Multiple","entre 61 y 100","2","6","3","1","2"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41357","Iquira","6","Homicidio","Ninguna","Mujer","Ninguna","ND","6","1","1","1","6"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52210","Contadero","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 18 y 28","7","16","9","6","7"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18094","Belen De Los Andaquies","6","Homicidio","Raizal del Archipielago de San Andres y Providencia","Hombre","Ninguna","entre 29 y 60","2",,"1",,"2"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5686","Santa Rosa De Osos","2","Amenaza","Ninguna","Hombre","Ninguna","entre 61 y 100","13","10","12","10","16"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","20","Cesar","20787","Tamalameque","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","Ninguna","entre 18 y 28",,"2","2","2",
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","15","Boyaca","15778","Sutatenza","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 61 y 100","1","5","7","5","1"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52699","Santacruz","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena (Acreditado RA)","Hombre","Ninguna","entre 18 y 28",,"1","1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52480","Nariño","15","Confinamiento","Indigena","Hombre","Ninguna","entre 0 y 5",,,"1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5234","Dabeiba","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Indigena","Mujer","Ninguna","entre 29 y 60","19","1","13","13","25"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","86","Putumayo","86568","Puerto Asis","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena (Acreditado RA)","Hombre","Ninguna","entre 29 y 60","10","7","8","8","11"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5306","Giraldo","2","Amenaza","Ninguna","Mujer","Fisica","entre 29 y 60","1","2","1","1","1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68573","Puerto Parra","6","Homicidio","Ninguna","Hombre","Por Establecer","entre 61 y 100","2",,"1","1","2"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","44","La Guajira","44855","Urumita","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Intelectual","entre 29 y 60",,"1",,,
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25815","Tocaima","6","Homicidio","Ninguna","Hombre","Ninguna","ND","8","5","1",,"8"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","44","La Guajira","44001","Riohacha","2","Amenaza","Ninguna","Mujer","Ninguna","entre 12 y 17","33","31","37","37","34"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19130","Cajibio","13","Lesiones Personales Fisicas","Negro(a) o Afrocolombiano(a)","Mujer","Fisica","entre 29 y 60","1",,,,"1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13001","Cartagena","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Por Establecer","entre 12 y 17","1","34","26","23","1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52001","Pasto","13","Lesiones Personales Fisicas","Negro(a) o Afrocolombiano(a)","Hombre","Auditiva","entre 29 y 60",,"1","1","1",
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","99","Vichada","99773","Cumaribo","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Negro(a) o Afrocolombiano(a)","Mujer","Auditiva","entre 29 y 60","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","15","Boyaca","15600","Raquira","5","Desplazamiento forzado","Ninguna","Hombre","Ninguna","entre 12 y 17",,"1","10","10",
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70823","Tolu Viejo","5","Desplazamiento forzado","Ninguna","Mujer","Por Establecer","entre 6 y 11","8","1","2","2","8"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25772","Suesca","2","Amenaza","Ninguna","Hombre","Ninguna","entre 61 y 100",,"1","2","2",
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","81","Arauca","81794","Tame","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Mujer","Ninguna","entre 29 y 60","147","104","102","97","150"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18029","Albania","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60",,,"1","1",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19455","Miranda","13","Lesiones Personales Fisicas","Ninguna","Hombre","Ninguna","entre 18 y 28","2","2","1","1","2"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","20","Cesar","20517","Pailitas","5","Desplazamiento forzado","Ninguna","Mujer","Psicosocial (Mental)","entre 18 y 28",,"4","4","4",
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18001","Florencia","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Raizal del Archipielago de San Andres y Providencia","Hombre","Ninguna","entre 29 y 60",,"1","1","1",
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","50","Meta","50370","Uribe","5","Desplazamiento forzado","Ninguna","Mujer","Fisica","entre 61 y 100","18","6","9","7","20"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5480","Mutata","4","Desaparición forzada","Indigena (Acreditado RA)","Mujer","Visual","entre 61 y 100","1",,"1","1","1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68575","Puerto Wilches","6","Homicidio","Ninguna","Mujer","Ninguna","entre 6 y 11","1","1","3","3","1"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","66","Risaralda","66400","La Virginia","2","Amenaza","Ninguna","Hombre","Visual","entre 29 y 60","1","2","2","2","1"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18094","Belen De Los Andaquies","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Hombre","Multiple","entre 61 y 100","6","7","6","6","6"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","50","Meta","50450","Puerto Concordia","5","Desplazamiento forzado","Indigena","Mujer","Ninguna","entre 18 y 28","65","33","21","20","72"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52258","El Tablon de Gomez","10","Vinculación de Niños Niñas y Adolescentes a Actividades Relacionadas con grupos armados","Ninguna","Hombre","Fisica","entre 29 y 60","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","81","Arauca","81001","Arauca","2","Amenaza","Negro(a) o Afrocolombiano(a)","Hombre","Multiple","entre 29 y 60","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25175","Chia","20","Sin informacion","Ninguna","Hombre","Ninguna","entre 18 y 28",,,"2","1",
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76895","Zarzal","6","Homicidio","Negro(a) o Afrocolombiano(a)","Mujer","Psicosocial (Mental)","entre 29 y 60","2","2","2","2","2"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52520","Francisco Pizarro","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Indigena","Hombre","Fisica","entre 29 y 60",,,"1","1",
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68615","Rionegro","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","entre 18 y 28","26","3","11","10","27"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5107","Briceño","5","Desplazamiento forzado","Ninguna","Hombre","Por Establecer","entre 18 y 28","11","3","3","3","13"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","86","Putumayo","86569","Puerto Caicedo","7","Minas Antipersonal, Munición sin Explotar y Artefacto Explosivo improvisado","Ninguna","Hombre","Fisica","entre 29 y 60","3","1","1","1","3"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41013","Agrado","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 6 y 11",,"1",,,
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68001","Bucaramanga","6","Homicidio","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60","12","64","28","22","12"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41078","Baraya","5","Desplazamiento forzado","Gitano(a) ROM","Hombre","Ninguna","entre 61 y 100","3","3","2","2","3"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70771","Sucre","4","Desaparición forzada","Ninguna","Mujer","Ninguna","entre 29 y 60","8","3","10","10","8"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","44","La Guajira","44035","Albania","5","Desplazamiento forzado","Indigena","Mujer","Por Establecer","entre 18 y 28",,"1","1","1",
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5154","Caucasia","1","Acto terrorista / Atentados / Combates / Enfrentamientos / Hostigamientos","Ninguna","Hombre","Fisica","entre 18 y 28",,,"1","1",
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","54","Norte De Santander","54670","San Calixto","5","Desplazamiento forzado","Ninguna","Hombre","Intelectual","entre 6 y 11","4","4","2","2","10"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68547","Piedecuesta","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","Ninguna","entre 61 y 100",,"2","2","2",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","5","Antioquia","5172","Chigorodo","4","Desaparición forzada","Indigena (Acreditado RA)","Mujer","Ninguna","entre 6 y 11","2","2",,,"2"
"2022/07/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","18","Caqueta","18001","Florencia","5","Desplazamiento forzado","Ninguna","Mujer","Intelectual","entre 6 y 11","2","4","2","1","2"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","73","Tolima","73555","Planadas","4","Desaparición forzada","Ninguna","Mujer","Fisica","entre 61 y 100","4","2","2","2","5"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52612","Ricaurte","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Mujer","Ninguna","entre 61 y 100","98","32","69","63","114"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","25","Cundinamarca","25269","Facatativa","4","Desaparición forzada","Ninguna","Hombre","Ninguna","entre 18 y 28","1","3","4","4","1"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","23","Cordoba","23300","Cotorra","4","Desaparición forzada","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","entre 29 y 60",,"1","1","1",
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41807","Timana","12","Perdida de Bienes Muebles o Inmuebles","Indigena","Hombre","Ninguna","entre 18 y 28",,"1","1","1",
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","13","Bolivar","13688","Santa Rosa Del Sur","8","Secuestro","Negro(a) o Afrocolombiano(a)","Hombre","Ninguna","entre 29 y 60",,"1",,,
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","11","Bogota, D.C.","11001","Bogota, D.C.","5","Desplazamiento forzado","Ninguna","LGBTI","Psicosocial (Mental)","entre 29 y 60","4",,"1","1","4"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68001","Bucaramanga","4","Desaparición forzada","Ninguna","Hombre","Ninguna","entre 29 y 60","261","1408","436","330","268"
"2022/05/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","23","Cordoba","23660","Sahagun","2","Amenaza","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","entre 61 y 100","1","1","1","1","1"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","19","Cauca","19698","Santander De Quilichao","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Mujer","Ninguna","ND","9","9","2","1","9"
"2022/03/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","76","Valle del Cauca","76041","Ansermanuevo","12","Perdida de Bienes Muebles o Inmuebles","Ninguna","Mujer","Ninguna","entre 29 y 60","5",,,,"5"
"2022/02/28","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","52","Nariño","52565","Providencia","5","Desplazamiento forzado","Indigena (Acreditado RA)","Hombre","Ninguna","entre 18 y 28","10","29","21","17","10"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","68","Santander","68464","Mogotes","3","Delitos contra la libertad y la integridad sexual en desarrollo del conflicto armado","Ninguna","Mujer","Fisica","entre 29 y 60","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","70","Sucre","70418","Los Palmitos","12","Perdida de Bienes Muebles o Inmuebles","Indigena (Acreditado RA)","Mujer","Ninguna","entre 29 y 60","1",,,,"1"
"2022/06/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","41","Huila","41503","Oporapa","5","Desplazamiento forzado","Negro(a) o Afrocolombiano(a)","Mujer","Por Establecer","entre 18 y 28","1",,,,"1"
"2022/04/30","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","47","Magdalena","47980","Zona Bananera","5","Desplazamiento forzado","Ninguna","Hombre","Fisica","entre 18 y 28","24","16","14","5","27"
"2022/01/31","REPORTE VICTIMAS POR HECHO, CIFRA MUNICIPAL (SEXO, ETNIA, DISCAPACIDAD, CICLO_VITAL) personas: (Ocurrencia, Declaración, Ub","48","COLOMBIA","15","Boyaca","15507","Otanche","4","Desaparición forzada","Ninguna","Mujer","Ninguna","entre 12 y 17","1",,,,"1"
