"municipio","c_digo_municipio","c_digo","nombre","direcci_n","tel_fono","nombre_rector","tipo_establecimiento","etnias","sector","genero","zona","niveles","jornadas","caracter","especialidad","licencia","grados","modelos_educativos","discapacidades","idiomas","n_mero_de_sedes","estado","prestador_de_servicio","propiedad_de_la_planta_fis","resguardo","matricula_contratada","correo_electr_nico"
"BARRANQUILLA","8001","308001073529","INSTITUCION EDUCATIVA DISTRITAL COMUNITARIA SIETE DE ABRIL","IND CRA 9 SUR CALLE 74 ESQUINA","3116123254","OSIRIS MARIA FERNANDEZ CASTILLO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,SAT","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","iedcsaant195@hotmail.es"
"BARRANQUILLA","8001","108001002878","INSTITUCION EDUCATIVA DISTRITAL JAVIER SANCHEZ","CL 63 C 20 B 28","3652912","DUNY JAVIER MEZA CASADIEGO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO","OTRO","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","iedjaviersanchez@hotmail.com"
"BARRANQUILLA","8001","108001000123","INSTITUCION EDUCATIVA DISTRITAL TECNICA CRUZADA SOCIAL","CL 46 13 C 57","3623658 - 3633817 - 3106046469","HNA. BEATRIZ ELENA TORRES ALVEAR","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","TÉCNICO/ACADEMICO","OTRO,ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,SAT","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","cruzadasocial@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001002614","INSTITUCION EDUCATIVA DISTRITAL LESTONNAC","KR 8 72 A 47","3280206 - 3652800 - 3117641995","MARIA RANGEL VARGAS","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","FEMENINO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO/ACADEMICO","OTRO,ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","PREESCOLAR ESCOLARIZADO_,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","lestonnac@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001002657","INSTITUCION EDUCATIVA DISTRITAL TECNICO JESUS MAESTRO","CL 51 B 1 B 64","3427781","HNA. CLARA INES SARMIENTO RIVERA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO","COMERCIAL","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","jesusmaestro@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001002762","INSTITUCION EDUCATIVA DISTRITAL DEL CARIBE","KR 6 B 38 B 149","3790231","HENRY LADRON DE GUEVARA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","inedica1@hotmail.com"
"BARRANQUILLA","8001","108001003874","INSTITUCION EDUCATIVA DISTRITAL CULTURAL LAS MALVINAS","KR 8 87 100","3161888 EXT 1082","TERESA ROSA GARCIA BARRIOS","INSTITUCION EDUCATIVA","NEGRITUDES","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,23,24,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","domicultural82@hotmail.com"
"BARRANQUILLA","8001","108001004731","INSTITUCION EDUCATIVA DISTRITAL ISAAC NEWTON","IND DIAG. 69 NO. 9J1 - 140","3773812","BLAS MONTERO CASTRO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","LESIÓN NEUROMUSCULAR","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","codisan2008@gmail.com"
"BARRANQUILLA","8001","108001073392","INSTITUCION EDUCATIVA DISTRITAL CIUDADELA ESTUDIANTIL","KR 1 A 47 49","3629252-3107033712","HENRY NESTOR BARRAGAN OROZCO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA","TÉCNICO/ACADEMICO","COMERCIAL,ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ACELERACIÓN DEL APRENDIZAJE,EDUCACIÓN TRADICIONAL,SAT,CAFAM","INTELECTUAL,VISUAL - BAJA VISION IRREVERSIBLE","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","ciudadelaestudiantil@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001073414","INSTITUCION EDUCATIVA DISTRITAL LA ESPERANZA DEL SUR","KR 8 B 93 71","3773826","ANA ESPERANZA BERMEJO LOPEZ","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO/ACADEMICO","OTRO,ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21","A CRECER,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","inedesespesur@hotmail.com"
"BARRANQUILLA","8001","108001074194","INSTITUCION EDUCATIVA DISTRITAL EL VALLE","CL 68 C 17 41 <EOF>","3658873","MILAGRO SUAREZ FIGUEROA","INSTITUCION EDUCATIVA","NEGRITUDES","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21","A CRECER,EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","milasuvalle@hotmail.com"
"BARRANQUILLA","8001","308001018021","INSTITUCION EDUCATIVA DISTRITAL DENIS HERRERA DE VILLA","KR 13 84 225","3773815 - 3773803","WILLIAM LUENGAS CUELLO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,SAT,CAFAM","LESIÓN NEUROMUSCULAR","INGLÉS","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","willrector@hotmail.com"
"BARRANQUILLA","8001","308001001251","INSTITUCION EDUCATIVA DISTRITAL SANTA MAGDALENA SOFIA","CL 84 B 76 82","3643435","JUDITH DEL CARMEN LLANOS LARA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO/ACADEMICO","OTRO,COMERCIAL,ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","INTELECTUAL,VISUAL - CEGUERA,SÍNDROME DE DOWN","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","santamagdalenasofia@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001018596","INSTITUCION EDUCATIVA DISTRITAL ETNOEDUCATIVO PAULINO SALGADO  BATATA","KR 21 B 75 93","3773810 - 3773800","SILVIO RICARDO GUTIERREZ POLO","INSTITUCION EDUCATIVA","NEGRITUDES","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","REVISADA ACEPTADA","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,99","PREESCOLAR ESCOLARIZADO_,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","sirgup1016@hotmail.com"
"BARRANQUILLA","8001","108001003360","INSTITUCIÓN EDUCATIVA DISTRITAL SALVADOR ENTREGAS","CL 58 20 B 40","3792520","MARTHA PATRICIA GOMEZ PAEZ","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","REVISADA ACEPTADA","-1,0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,26,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS","INTELECTUAL,MULTIPLE,HIPOACUSIA O BAJA AUDICIÓN","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","salvadorentregas@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001002622","INST. EDUC. DIST. AMERICA LATINA","CL 58 12 04","3145410550 - 3126472877","SIXTA ISABEL ALMANZA GONZALEZ","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL","VISUAL - BAJA VISION IRREVERSIBLE","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","americalatina@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001003769","INSTITUCION EDUCATIVA DISTRITAL LA UNION","CL 35 B 14 10","3620913 - 3158836030","GERDY HODWALKER MARTINEZ","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE","TÉCNICO","COMERCIAL","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","iedunion@gmail.com"
"BARRANQUILLA","8001","108001078653","INSTITUCION EDUCATIVA DISTRITAL REUVEN FEUERSTEN","KR 1 B 46 G 18","3630541","ANIBAL COTES OJEDA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SAT","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","iedreuven2007@gmail.com"
"BARRANQUILLA","8001","108001002924","INSTITUCION EDUCATIVA DISTRITAL PARA EL DESARROLLO HUMANO MARIA CANO","KR 8 G 35 A 83","3626323","EUGENIA MARIN DE GRAVINI","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,SECUNDARIA ACTIVA,EDUCACIÓN TRADICIONAL,GRUPOS JUVENILES CREATIVOS,ACELERACIÓN DEL APRENDIZAJE,SAT","INTELECTUAL","SIN DATO","3","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","mariacano@sedbarranquilla.gov.co"
"BARRANQUILLA","8001","108001003068","INSTITUCION EDUCATIVA DISTRITAL SARID ARTETA DE VASQUEZ","KR 18 47 72","3661657 - 3660229 - 3653795","LUDYS MARIA CASADIEGO BASTIDAS","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,GRUPOS JUVENILES CREATIVOS,ACELERACIÓN DEL APRENDIZAJE,SAT","SÍNDROME DE DOWN","SIN DATO","3","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","saridistas@gmail.com"
"BARRANQUILLA","8001","108001003084","INSTITUCION EDUCATIVA DISTRITAL PARA EL DESARROLLO DEL TALENTO HUMANO","KR 26 56 A 17","3406893 - 3403362 - 3005212292","MIRIAM MONROY PINEDA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","TÉCNICO","OTRO","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","INTELECTUAL,SORDERA PROFUNDA","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","ideth_ba@hotmail.com"
"BARRANQUILLA","8001","108001002291","INSTITUCION EDUCATIVA DISTRITAL EL PARAISO","CL 80 71 14","3789990","EMIRO RAFAEL GONZALEZ MEDINA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","iedelparaiso@hotmail.com"
"BARRANQUILLA","8001","108001002673","INSTITUCION EDUCATIVA DISTRITAL TECNICA DIVERSIFICADA DE BARRANQUILLA  COTEDIBA","KR 13 27 B 11","3756492 - 3003399304","ALVARO SAAVEDRA PACHECO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","TÉCNICO/ACADEMICO","OTRO,INDUSTRIAL,COMERCIAL,ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS,SAT","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","colegiotecnico-cotediba-@hotmail.com"
"BARRANQUILLA","8001","108001003700","INSTITUCION EDUCATIVA DISTRITAL DE ARTE Y CULTURA ALEJANDRO OBREGON","CL 52 55 21","3796206","BLANCA LEONIDAS TUESCA DE JULIO","INSTITUCION EDUCATIVA","NEGRITUDES","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,99","EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","blancatuesca@yahoo.es"
"BARRANQUILLA","8001","108001003998","INSTITUCION EDUCATIVA DISTRITAL MIGUEL ANGEL BUILES","KR 2 F 50 D 27","3013562195","HEIDY GUERRERO FONTALVO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","FEMENINO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","TÉCNICO","COMERCIAL","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,SAT","INTELECTUAL,SÍNDROME DE DOWN","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","ied.miguelangelbuiles@sedbarranquilla.edu.co"
"BARRANQUILLA","8001","108001003262","INSTITUCION EDUCATIVA DISTRITAL HILDA MUÑOZ","CL 70 C 24 B 24","3654975","JULIO CESAR PADILLA MOLINA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,23,24,25,99","EDUCACIÓN TRADICIONAL,GRUPOS JUVENILES CREATIVOS,ACELERACIÓN DEL APRENDIZAJE","LESIÓN NEUROMUSCULAR","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","juliocesarpadilla1@yahoo.es"
"BARRANQUILLA","8001","108001003386","INSTITUCION EDUCATIVA DISTRITAL NUESTRA SEÑORA DE  LAS NIEVES","KR 10 23 13","3750410","EDNA CARABALLO MENDOZA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","FEMENINO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","delasnieves69@hotmail.com"
"BARRANQUILLA","8001","108001004790","INSTITUCIÓN EDUCATIVA DISTRITAL ANTONIO JOSE DE SUCRE","CL 54 64 30","3603099","MARTHA CECILIA NIEVES GUZMAN","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA,TARDE","TÉCNICO/ACADEMICO","COMERCIAL,ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","TRANSTORNO DEL ESPECTRO AUTISTA,INTELECTUAL,PARALISIS CEREBRAL","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","iedanjosu@gmail.com"
"BARRANQUILLA","8001","108001005117","INSTITUCION EDUCATIVA DISTRITAL LAS FLORES","KR 82 107 55","3553581 - 3145470882","MILTON ROMO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,TARDE","TÉCNICO/ACADEMICO","OTRO,COMERCIAL,ACADÉMICA","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,99","A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM","INTELECTUAL,VISUAL - BAJA VISION IRREVERSIBLE","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","cebymn74@hotmail.com"
"BARRANQUILLA","8001","108001005567","INSTITUCION EDUCATIVA DISTRITAL DEL BARRIO SIMON BOLIVAR","KR 5 A 19 15","3740256 - 3740257","OSCAR BARRIOS DIAZ","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA","TÉCNICO/ACADEMICO","NO APLICA,COMERCIAL","SIN REVISAR","-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,GRUPOS JUVENILES CREATIVOS,CAFAM,SAT","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","inebasibol@hotmail.com"
"BARRANQUILLA","8001","108001075191","INSTITUCION EDUCATIVA DISTRITAL COMUNITARIA METROPOLITANA","KR 8 SUR 50 09","3242612 - 3106602722","JAVIER FORERO SERRANO","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,ÚNICA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,99","PREESCOLAR ESCOLARIZADO_,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,SAT","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","CONCESION","NO APLICA","SI","javierforero58@hotmail.com"
"BARRANQUILLA","8001","108001009783","INSTITUCION EDUCATIVA DISTRITAL ALEXANDER VON HUMBOLDT","KR 35 72 135","3600810 - 3602821","JOSE ANTONIO BERNAL ALTAMAR (ENCARGADO)","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,COMPLETA,ÚNICA","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11","EDUCACIÓN TRADICIONAL","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","institutoalexandervonhumboldt@hotmail.com"
"BARRANQUILLA","8001","108001009988","INSTITUCION EDUCATIVA DISTRITAL SAN LUIS","KR 4 C 94 137","NO TIENE","NAYIVES CHARRIS SILVA","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,NOCTURNA,TARDE","ACADÉMICO","ACADÉMICA","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,99","PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,SAT,CAFAM","SIN DATO","SIN DATO","1","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","SI","institucioneducativa@distritalsanluis.edu.co"
"BARRANQUILLA","8001","108001012644","INSTITUCION EDUCATIVA DISTRITAL JESUS MISERICORDIOSO","KR 4 SUR 99 C 46","3773835 - 3773820","JIMMY VILLALBA BALLESTAS","INSTITUCION EDUCATIVA","NO APLICA","OFICIAL","MIXTO","URBANA","PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA","MAÑANA,TARDE","TÉCNICO","OTRO","SIN REVISAR","0,1,2,3,4,5,6,7,8,9,10,11,21,22,99","A CRECER,EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE","SIN DATO","SIN DATO","2","ANTIGUO-ACTIVO","OFICIAL","OFICIAL","NO APLICA","NO","jesusmisericordioso@sedbarranquilla.gov.co"
