"titulo","materia","autor","dependencia","resumen","ano_publicacion","publico","ubicacion","contacto","isbn","idioma"
"Derechos Humanos, principio de no discriminación","Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales,  Federación Nacional de Personeros de Colombia, Pacto Global Red Colombia","Consejería Presidencial para los Derechos Humanos","Los derechos humanos, entendidos como la suma de derechos individuales y colectivos que sustentan la dignidad humana, deben ser   respetados   y   promovidos por los Estados soberanos, así como por todos los actores que conforman la sociedad.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180730-DDHH-no%20discriminacion.pdf","contacto@presidencia.gov.co","No","Español"
"El Plan Nacional de Acción en Derechos Humanos y Empresas: Una herramienta de construcción de paz","Plan Nacional de Acción en Derechos Humanos y Empresas, Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","El Plan Nacional de Acción en Derechos Humanos y Empresas: Una herramienta de construcción de paz. A través del Sistema Nacional de Derechos Humanos y Derecho Internacional Humanitario, Colombia coordina las acciones de las entidades e instancias nacionales y territoriales dirigidas a promover el respeto y garantía de los derechos humanos y la aplicación del DIH.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180730-PNA-herramienta-de-paz.pdf","contacto@presidencia.gov.co","No","Español"
"The Voluntary Principles on Security and Human RightsAnnual Report 2016 – Government of Colombia","Informe de Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","The  present  report  is  based  on  the  revised  reporting  guidelines  adopted  at  the  Annual  Plenary   in   2016,   and   demonstrates   the   progress  that  Colombia  has  made  during  2016  to  fulfill  its  obligations  as  member  of   the   Voluntary   Principles   Initiative.   The   report  represents  a  joint  effort  and  has  been  elaborated  in  collaboration  with:  the  Office  of  the  Presidential  Advisor  on  Human  Rights,  the  Ministry  for  Foreign  Affairs,  the  Ministry  of  Mines  and  Energy,  and  the  Ministry  of  Defense.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180730-Colombia-Annual-Report-2016.pdf","contacto@presidencia.gov.co","No","Español"
"Apuesta para el fortalecimiento del Plan Nacional de Acción de Derechos Humanos y Empresas","Plan Nacional de Acción en Derechos Humanos y Empresas, Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","A 2017, al menos 14 países, incluyendo Colombia, habían adoptado Planes Naciones de Acción y más de 20 países se encontraban en su proceso de elaboración. Colombia se destacó por ser el primer país no europeo en adoptar un Plan Nacional de Acción y hoy es un referente en esta materia frente a otros Estados latinoamericanos que desean avanzar en la adopción de los Principios Rectores.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/Resumen-recomendaciones%20actualizaci%C3%B3n%20PNA%20E%20y%20DDHH-2018-08-02.pdf","contacto@presidencia.gov.co","No","Español"
"Análisis del mapa de riesgo del Programa de protección para víctimas y testigos 2017","Red de Observatorios, Red Nacional de Observatorios, Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","El Programa de Protección para Víctimas y Testigos, en el marco de la Ley 975 de 2005, modificada por la Ley 1592 de 2012, tiene por objeto salvaguardar la vida, integridad, libertad y seguridad de la población que se encuentre en situación de riesgo, como consecuencia 
directa de su condición de víctima o testigo, dentro del proceso de Justicia y Paz, o para impedir su intervención en el mismo.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=iesIwFc27j75H5kuPN/uWA==","contacto@presidencia.gov.co","No","Español"
"El uso de niños, niñas y adolescentes como modalidad de vinculación: Elementos para su definición, caracterización, análisis e intervención","Prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales 

Secretaría Técnica de la Comisión Intersectorial para la prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Consejería Presidencial para los Derechos Humanos","El  noveno  boletín  del  Observatorio de Prevención de Reclutamiento, impulsado por la Consejería Presidencial para los  Derechos  Humanos,  se  convierte  en  un  insumo de trabajo para el diseño de estrategias pertinentes de prevención que sean adecuadas según las distintas modalidades de vinculación. Resulta  así  una  importante  contribución  para  todas   las   instituciones,   organizaciones   y   particulares  encargados  de  la  socialización,  implementación  y  ejecución  de  la  política  pública de prevención de la vinculación.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180608-BOLETIN-uso.pdf","contacto@presidencia.gov.co","No","Español"
"Informe Anual de Derechos Humanos 2017","Informe de Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","Afianzar una cultura y educación basadas en los derechos humanos es la mejor garantía  para la sostenibilidad en la protección y garantía de los derechos de toda la sociedad. Con el impulso del Plan Nacional de Acción en Derechos Humanos, así como con múltiples iniciativas de formación, difusión y pedagogía, desde el Gobierno Nacional hemos procurado sentar las bases de una sociedad que aspira a ser más justa, incluyente, democrática y respetuosa de los derechos de todos y todas.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/informe%20ddhh%2020172.pdf","contacto@presidencia.gov.co","No","Español"
"Informe de gestión de la Secretaría Técnica de la Comisión Intersectorial para la prevención del reclutamiento, uso/ utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos delictivos organizados – CIPRUNNA","Prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales 

Secretaría Técnica de la Comisión Intersectorial para la prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Consejería Presidencial para los Derechos Humanos","El Estado colombiano está comprometido con los derechos de toda la población, especialmente de quienes son más vulnerables. En ese contexto y a partir de las  recomendaciones de la Resolución 1612 de 2005 del Consejo de Seguridad de las Naciones Unidas, y del apoyo de varias instancias internacionales, desde el año 2007 se puso en marcha la Comisión Intersectorial para la  Prevención del Reclutamiento, Uso/Utilización y Violencia Sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos delictivos organizados (CIPRUNNA), que actualmente está  compuesta por 23 entidades del orden nacional y cuya Secretaría Técnica es ejercida por la Consejería Presidencial para los Derechos Humanos de acuerdo con el Decreto  1569 de 2016.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180808-CIPRUNNA-baja.pdf","contacto@presidencia.gov.co","No","Español"
"Segundo Informe de seguimiento del Plan Nacional de Acción de Derechos Humanos y Empresas 2017- 2018","Plan Nacional de Acción en Derechos Humanos y Empresas, Derechos Humanos","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","El  presente  informe  de seguimiento  a  la  implementación  del  Plan  Nacional de Acción de Derechos Humanos y Empresas evidencia las acciones adelantadas por  las  entidades  del  orden  nacional  y  los avances en la implementación territorial. Con este informe esperamos cumplir con nuestra obligación de reportar, rendir cuentas y ser transparentes en los avances de la política y brindar herramientas para darle continuidad a Plan por un nuevo periodo.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/Informe%20seguimiento%20PNA%20E%20y%20DDHH%202018.pdf","contacto@presidencia.gov.co","No","Español"
"Guía para garantizar el criterio diferencial de accesibilidad del derecho de acceso a la información a la inclusión","Ley de transparencia, derecho a la información, guía diferencial de accesibilidad","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales 

Secretaría de Transparencia","Consejería Presidencial para los Derechos Humanos","La presente guía tiene la intención de ofrecer una herramienta indicativa que ha sido diseñada con el propósito de reunir ideas y conceptos clave para la garantía del derecho de acceso a la información pública con criterio diferencial.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/181008-Derecho-acceso-informaci%C3%B3n2.pdf","contacto@presidencia.gov.co","No","Español"
"Recomendaciones para la Actualización del Plan Nacional de Acción de Derechos Humanos y Empresa","Plan Nacional de Acción en Derechos Humanos y Empresas, Derechos Humanos","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales","Consejería Presidencial para los Derechos Humanos","El  presente  documento  recoge una serie de recomendaciones que se ponen a consideración del nuevo Gobierno (2018-2022), a partir de las lecciones aprendidas, logros alcanzados, retos y desafíos territoriales identificados durante el proceso de implementación entre 2015 y 2018, y en diferentes talleres regionales realizados entre mayo y julio de 2018.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/Recomendaciones%20actualizaci%C3%B3n%20PNA%20DDHH%20y%20E%202018.pdf","contacto@presidencia.gov.co","No","Español"
"Línea de Política Pública de Prevención del reclutamiento, utilización, uso y violencia sexual contra niños, niñas y adolescentes por parte de grupos armados organizados (GAO) y grupos delictivos organizados (GDO)","Prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Presidencia de la República de Colombia, Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales, Secretaría Técnica de la Comisión Intersectorial para la prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada.","Consejería Presidencial para los Derechos Humanos","La  línea  de  política  que  se  presentan a continuación  busca  actualizar  la  política  pública  de prevención  del  reclutamiento,  utilización,  uso  y  violencia  sexual  contra  niños,  niñas  y adolescentes por parte de grupos armados organizados y grupos delictivos organizados. Esta actualización atiende a la necesidad de realizar ajustes formales derivados de cambios institucionales, de la importancia de identificar las transformaciones de la dinámica de violencia y en consecuencia diseñar e implementar acciones de prevención, protección, investigaciones y  denuncia  requeridas  frente  a  los  actuales  riesgos  y  amenazas.  Los  propósitos  principalesson generar entornos de protección para los niños, niñas y adolescentes, lograr la reducción progresiva de todas las formas de violencia y explotación contra la niñez y la adolescencia, la garantía  de  sus  derechos  y  la  generación de  mecanismos  que  faciliten  la  articulación intersectorial.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/Linea%20de%20pol%C3%ADtica%20Prevenci%C3%B3n%20de%20RUUVS%20y%20anexos.pdf","contacto@presidencia.gov.co","No","Español"
"El uso de niños, niñas y adolescentes como modalidad de vinculación: Elementos para su definición, caracterización, análisis e intervención","Prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales 

Secretaría Técnica de la Comisión Intersectorial para la prevención de reclutamiento, utilización y violencia sexual contra niños, niñas y adolescentes por grupos armados al margen de la ley y por grupos de delincuencia organizada","Consejería Presidencial para los Derechos Humanos","Con la responsabilidad de profundizar el entendimiento sobre las vulneraciones de derechos que sufren los niños, niñas y adolescentes, los hallazgos e interpretaciones  incluidos en este boletín abordan la distinción entre los ámbitos jurídicos y psicosociales-sociológicos, y los enmarca en el punto de enunciación que reconoce la voluntad o la capacidad de agencia de los sujetos en la vinculación a un grupo delincuencia o armado.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.derechoshumanos.gov.co/observatorio/publicaciones/Documents/2018/180814-BOLETIN.pdf","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Antioquia 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Antioquia, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=OhqtL7CphBW5WA85DTHwAg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Arauca 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Arauca, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=DYRneVAXhBxcxIU0Kq3WXQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Atlántico 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Atlántico, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=9oOJZhr9qsjBIn1il5g7uQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Bolívar 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Bolívar, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=U2znjrjE5P2HSn6dcd2FnQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Boyacá 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Boyacá, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=eCYaiOZtyaHAWZE8M2ddEQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Caquetá 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Caquetá, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=9SgwJnouQ3ybBFb3E6DddA==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Casanare 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Casanare, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=j7Eg24TdaHcMw0733XlI/Q==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Cesar 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Cesar, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=IfS8gHiR6amBj8XSWx6sZA==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Chocó 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Choco, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=SKVpTR8mCyM144vnhSgEgg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Córdoba 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Córdoba, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=nXcylR3ueBY_lT3SVzl3gA==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Cundinamarca 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Cundinamarca, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=1DDOAmMAv9/NRwxK264rPg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Guainía 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Guainía, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=Xic29y9/YGtxGt6XFxbG1A==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Guaviare 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Guaviare, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=JxDu68_uuLk0NMiya5COdQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Huila 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Huila, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=JuneJiDorrzhxNXghW4izQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de La Guajira 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de La Guajira, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=9kuLLuIV5I_tAi9GbDj0PQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Magdalena 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Magdalena, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=irV9_ucNoEpwDRzzowIyNQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Meta 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Meta, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=RW9G5oTWTzzfcu6N67rVyg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Nariño 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Nariño, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=pJ19rCthFla173Qw_iynUA==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Norte de Santander 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Norte de Santander, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=lE/lS9fhNt1EBuF7D1KDYg==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Putumayo 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Putumayo, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=CCInG8jniMxEi_pNmEevIA==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento del Quindío 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento del Quindío, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=PvrYrLboW3BKqUL1wOmddQ==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del departamento de Risaralda 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del departamento de Risaralda, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=1Sx2apZVMcPZxLgumGMZFw==","contacto@presidencia.gov.co","No","Español"
"Mapa de riesgos del Archipielago de San Andrés 2017","Mapa de riesgo","Presidencia de la República de Colombia

Consejería Presidencial para los Derechos Humanos y Asuntos Internacionales

Observatorio de la CPDDHHAI","Consejería Presidencial para los Derechos Humanos","Mapa de riesgos del archipiélago de San Andrés, que presenta una descripción de los aspectos más relevantes en términos vulneración, factores de riesgo y capacidades institucionales, así como una descripción agregada de estas tres categoría para el periodo 2017.","2018","Organizaciones de sociedad civil, entidades públicas y organismos internacionales y ciudadanos.","http://www.snidh.gov.co/Biblioteca/fichaDocumento.aspx?cibertecaD=FfuD2QUwWdEgUa4iFDIWmA==","contacto@presidencia.gov.co","No","Español"
