"tipo","nit_identificacion","nombre_razon_social","enfoque_especifico","telefono","correo_electronico_judicial","pa_s","ciudad","id_barrio","barrio_sede","direccion","enlace"
"Asociaciones","901251129","ASOCIACION DEL GRUPO ORGANIZADO 3A EDAD SOL Y VIENTO DE ARROYO DE PIEDRA","ADULTO MAYOR","3135803595","casildonunez02@gmail.com","COLOMBIA","CARTAGENA","8700","ARROYO DE PIEDRA","DIAGONAL A LA CANCHA ARROYO DE PIEDRA MZ A L 78A","CASILDO  NUÑEZ ZUÑIGA"
"Asociaciones","900336676","ASOCIACION CENTRO CRISTIANO EBEN-EZER LA ROCA","ATENCIÓN HUMANITARIA","3114089490","sayodinogas@hotmail.com","COLOMBIA","CARTAGENA","1954","OLAYA HERRERA","OLAYA HERRERA 70-33 SECT LA MAGDALENA","ELIZABETH  PEREZ DE QUINTANA"
"Asociaciones","900366673","ASOCIACION DE HOTELEROS DE GETSEMANI - ASHOGET","TURISMO","6643507",,"COLOMBIA","CARTAGENA","1450","GETSEMANI","GETSEMANI CALLE  LA MEDIA LUNA No. 10-35","ALBERTO  AKEL ALZATE"
"Asociaciones","901231117","ASOCIACION DE AGRICULTORES URBANOS CIUDAD DEL BICENTENARIO","PESQUERIA Y AGROINDUSTRIA","3117657297","agricultoresurbanoscb@gmail.com","COLOMBIA","CARTAGENA","80","CIUDAD BICENTENARIO","BR. CIUDAD DEL BICENTENARIO ZV 71","ALBERTO  POSADA GUERRA"
"Asociaciones","900262024","ASOCIACION DE PESCADORES ARTESANALES AFRODESCENDIENTES DE ROCHA","PESQUERIA Y AGROINDUSTRIA","3123479430","asopescar@hotmail.com","COLOMBIA","CARTAGENA",,"ROCHA","CORREGIMIENTO  ROCHA CALLE DEL MAMON No. 49-42","YORLEIS  SALAS PEREZ"
"Asociaciones","901303102","ASOCIACION INTERNACIONAL DE MUJERES RELACIONADAS CON EL SECTOR MARITIMO, LOGISTICA Y COMERCIO INTERNACIONAL","MUJERES","3112763891","presidente.wistacolombia@gmail.com","COLOMBIA","CARTAGENA","1750","BOCAGRANDE","CRA 2 NO. 8-142 OFICINA 317 C.C. BOCAGRANDE, BRR BOCAGRANDE","NARZLY YINETH CAMARGO BECERRA"
"Asociaciones","806012796","ASOCIACION PEINADORAS DEL CARIBE ASOPEICAR","MUJERES","3136637031","moralesflow34@hotmail.com","COLOMBIA","CARTAGENA","450","SAN FRANCISCO","BARRIO SAN FRANCISCO MZ-33 LOTE 10",
"Asociaciones","900725083","ASOCIACION DE PRODUCTORES AGROPECUARIOS PISCICOLAS Y HORTIFRUTICOLA CANAL DEL DIQUE DE GAMBOTE","PESQUERIA Y AGROINDUSTRIA","3205000531","RAMIRODELAROSA23@HOTMAIL.COM","COLOMBIA","CARTAGENA",,"GAMBOTE","GAMBOTE CALLE EL TOLDO, CALLE 8 CRA 4-3 ARJONA BOLIVAR","ROGER MANUEL DE LA ROSA PEREZ"
"Asociaciones","901403846","ASOCIACION COMUNITARIA DE INDOLE SOCIOECONOMICO DE LA COMUNIDAD NEGRA DE PUNTA ARENA NACIDOS CON PROPOSITOS ASONAPRO","AFRO","3135153537","caryconco@hotmail.com","COLOMBIA","CARTAGENA","5250","ALTO BOSQUE","AV. CRISANTO LUQUE DG. 22 No. 49-70 BRR. ALTO BOSQUE","CARIDAD DOMINGA CONEO CONTRERAS"
"Asociaciones","900357211","ASOCIACION DE ARTESANOS DEL MAR CARIBE","PESQUERIA Y AGROINDUSTRIA","3107375567","beatrizolaya20@gmail.com","COLOMBIA","CARTAGENA","400","TORICES","CARRERA 11 CALLE 55 -20 TORICES SAN PEDRO LIBERTAD","ASTRID BEATRIZ GASPAR BALTAZAR"
"Asociaciones","900730109","ASOCIACION PERSONAS MAYORES LOS DINAMICOS DE ZARAGOCILLA","ADULTO MAYOR","3007924568","emilseberdugo@hotmail.com","COLOMBIA","CARTAGENA","2800","ZARAGOCILLA","CALLE 20 CAR 50 - 14 ZARAGOCILLA","EMILCE ISABEL BARDUGO SALAS"
"Asociaciones","901092580","ASOCIACION DE PESCADORES ARTESANALES DE TORICES SECTOR CAÑO JUAN ANGOLA ""ASPETOANGOLA""","PESQUERIA Y AGROINDUSTRIA","3136259124","plyaf@hotmail.com","COLOMBIA","CARTAGENA","400","TORICES","BARRIO SAN PEDRO Y LIBERTAD CALLE LA AURORA No.. 54-148","PABLO  ARRIETA FLOREZ"
"Asociaciones","900551520","ASOCIACION DE PESCADORES DE LA ENSENADA DE ALBORNOZ","PESQUERIA Y AGROINDUSTRIA","3106681756","frcarreazo@hotmail.com","COLOMBIA","CARTAGENA","7300","ALBORNOZ","ALBORNOZ CR 49 # 367","FRANK  CARREAZO CUADRADO"
"Asociaciones","901312734","ASOCIACION DE AGRICULTORES DEL CANAL DE DIQUE - ASODIQUE","PESQUERIA Y AGROINDUSTRIA","3022379944","asociacionasodique@gmail.com","COLOMBIA","CARTAGENA","8550","PASACABALLOS","Carrera 12  12  13 SEC. EL PANTANO, CORR, PASACABALLOS","LUIS MIGUEL CARABALLO PAJARO"
"Asociaciones","900532126","ASOCIACIÓN DE ARTESANOS UNIDOS POR COLOMBIA AARTEUNCOL","FORMALIZACIÓN LABORAL","3128982671","aarteuncol@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CALLE DE LA RONDA, CENTRO AMURALLADO","MARIA ELISA SOLER VALDELAMAR"
"Asociaciones","900814444","ASOCIACION DE PESCADORES DEL BARRIO POLICARPA (ASOPEP)","PESQUERIA Y AGROINDUSTRIA","3013571167","cqc25@hotmail.com","COLOMBIA","CARTAGENA","8050","POLICARPA","BARRIO POLICARPA CALLE 72  No 56 - 16","HENRY  RODRIGUEZ PAZ"
"Asociaciones","901409175","ASOCIACION CLUSTER DE TURISMO RURAL EXPERIENCIAL REGIONAL BOLIVAR","TURISMO","3157506285","clustercartagenabolivar@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CC CENTRO UNO 4 PISO LC 4-08 BR CENTRO","MOHAMETH ALI ORTEGA RUIZ"
"Asociaciones","900705447","ASOCIACION DE PESCADORES, AGRICULTORES Y ACTIVIDADES EN EL MAR INDEPENDIENTES DE LAS COMUNIDADES NEGRAS AFRO-DESCENDIENTES DEL CORREGIMIENTO DE CAÑO DEL ORO","PESQUERIA Y AGROINDUSTRIA","6469828","garridocontrerasrufo@hotmail.com","COLOMBIA","CARTAGENA","1050","SAN DIEGO","CRA SEGUNDA No 46A - 120 APTO 15D EDIFICIO MARBELLA REAL BARRIO MARBELLA","RUFO  GARRIDO CONTRERAS"
"Asociaciones","901129872","ASOCIACION GESTORES AGROPECUARIOS DEL MEDIO AMBIENTE, LA CULTURA Y EL TURISMO","PESQUERIA Y AGROINDUSTRIA","3007578243","rodelob25@hotmail.com","COLOMBIA","CARTAGENA",,"CALLE DEL TRONCO","Calle 11  10  83 Calle del Tronco","EDER ALBERTO BERMUDEZ BUELVAS"
"Asociaciones","901123164","CORPORACION CONSTRUYENDO FUTURO Y DESARROLLO SOSTENIBLE","EMPRNDIMIENTO","3006329369","juan_cpv29@hotmail.com","COLOMBIA","CARTAGENA","5800","EL SOCORRO","BARRIO SOCORRO PLAN 554 MZ 126 LOTE 13","JUAN CAMILO PAJARO VELASCO"
"Asociaciones","901187698","ASOCIACION DE PESCADORES LOS LIGAOS DEL LAGUITO","PESQUERIA Y AGROINDUSTRIA","3004623945","jovencuadro111@gmail.com","COLOMBIA","CARTAGENA","3600","EL LAGUITO","Carrera 13 B 26  78 BARRIO EL LAGUITO","CARLOS MANUEL COLON CUADRO"
"Asociaciones","901408784","ASOCIACIONES DE EMPRENDEDORES URBANOS DE LA COSTA ASEMCO","EMPRENDIMIENTO","3046165659","elvisconsuegra75@gmail.com","COLOMBIA","CARTAGENA","1600","EL POZON","SECTOR LOS ANGELES MZ E LOTE 12, BARRIO EL POZON","ELVIS ENRIQUE CONSUEGRA MADRID"
"Asociaciones","806009477","ASOCIACION CULTIVADORES DE MANGLE (ACULPAS)","AMBIENTAL","3145002880","aculpas@gmail.com","COLOMBIA","CARTAGENA","8550","PASACABALLOS","PASACABALLOS, CALLE LA CEIBA NO. 14-06",
"Asociaciones","901411322","ASOCIACION DE PESCADORES DE TIERRA BOMBA  PARGO DIENTON","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECT EL OYITO # 1-12 TIERRA BOMBA","ROBINSON  IBARRA CESAR"
"Asociaciones","901411795","ASOCIACION DE PESCADORES DE TIERRA BOMBA LOS CORALES","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECTOR LA LAMA 17-33, CORREGIMIENTO TIERRA BOMBA","LUMBERTO  JIRADO BELTRAN"
"Asociaciones","901412618","ASOCIACION DE PESCADORES DE TIERRA BOMBA LAS SIERRAS","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECT LA LOMA TIERRA BOMBA","DAVINSON  CERVANTES CORDOBA"
"Asociaciones","901409475","ASOCIACION DE PESCADORES DE TIERRA BOMBA LOS PULPEROS","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CORREGIMIENTO DE TIERA BOMBA, SEC LA LOMA 12 09","EBERTO  MONCARIS MIRANDA"
"Asociaciones","901410259","ASOCIACION DE PESCADORES DE TIERRA BOMBA DIOS PROVEERA","PESQUERIA Y AGROINDUSTRIA","3126225419","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","BARRIO ARRIBA SECTOR EL COLEGIO # 45-66 TIERRA BOMBA","NORWIN  ELLES MONCARIS"
"Asociaciones","901412617","ASOCIACION DE PESCADORES DE TIERRA BOMBA DIOS BENDICE","PESQUERIA Y AGROINDUSTRIA","3107240806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","Calle 23  No. 1  98 SECT EL OYITO TIERRA BOMBA","ESTEBAN  JIRADO TORRES"
"Asociaciones","900673781","ASOCIACION DE PESCADORES LOS CASTRO DE BOCACHICA","PESQUERIA Y AGROINDUSTRIA","3126759305","ilariacastro1981@gmail.com","COLOMBIA","CARTAGENA","8400","BOCACHICA","BOCACHICA, CR 2 12A-57, BARRIO ARRIBA","HILARIO  CASTRO BLANQUICETH"
"Asociaciones","901326720","ASOCIACION DE RECICLADORES AMBIENTALES DEL CARIBE","AMBIENTAL","3168430721","kellygfayad@hotmail.com","COLOMBIA","CARTAGENA","8900","HENEQUEN","Carrera 67 F No. 7  13 BARRIO HENEQUEN","KELLY JOHANNA GONZALEZ FAYAD"
"Asociaciones","901256492","ASOCIACION DE VENDEDORES DE LA PLAZA MUSEO NAVAL. ASOVENPLAMUNA","FORMALIZACIÓN LABORAL","3202681125","WILSONSERNA.PALACIOS@GMAIL.COM","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO CALLE SAN JUAN DE DIOS No 3-40","LEONARDO  BARRETO MORA"
"Asociaciones","901060296","ASOCIACION DE VENDEDORES DE ARTESANIAS DEL CENTRO HISTORICO DE CARTAGENA","FORMALIZACIÓN LABORAL","3233465689","covecencar@outlook.es","COLOMBIA","CARTAGENA","400","TORICES","TORICES SEC SAN PEDRO CALLE RIO MAR # 1-45","LEONARDO FABIO NIETO GONZALEZ"
"Asociaciones","901410300","ASOCIACION DE PESCADORES DE TIERRA BOMBA LOS ATUNES","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CLL DEL TEMPLO # 33-34 TIERRA BOMBA","JAMES  MORALES GONZALEZ"
"Asociaciones","901023782","ASOCIACION GREMIAL DE RECICLADORES  DE CARTAGENA","AMBIENTAL","3126748826","areciclarcartagena@gmail.com","COLOMBIA","CARTAGENA","400","TORICES","BARRIO TORICES SECTOR CHAMBACU CARRERA 14 NUEMERO 13-96","CARLOS ANTONIO RAMOS MENDOZA"
"Asociaciones","901411046","ASOCIACION DE PESCADORES DE TIERRA BOMBA LA BARRACUDA","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECTOR LA LOMA # 14-56 TIERRA BOMBA","NICOLAS  PERDOMO GIRADO"
"Asociaciones","901412619","ASOCIACION DE PESCADORES DE TIERRA BOMBA AMI PODER","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECT LAS LOMAS # 23-54","FARID  SEDEN OCTAVO"
"Asociaciones","900566317","ASOCIACION DE EXPOSITORES DE ARTE","CULTURAL","3002647731","mariacpolov@gmail.com","COLOMBIA","CARTAGENA","2100","REPUBLICA DEL LIBANO","LIBANO, K 49B  36-221","FREDDY MANUEL SANJUANELO TORRES"
"Asociaciones","901306253","ASOCIACION COMUNITARIA DEL DEPARTAMENTO DE BOLIVAR PARA LA COMERCIALIZACION DE PRODUCTOS AGROPECUARIOS CAMPESINOS","PESQUERIA Y AGROINDUSTRIA","3234498938","acodepac@gmail.com","COLOMBIA","SAN BASILIO DE PALENQUE",,"SAN BASILIO DE PALENQUE","CORREGIMIENTO DE SAN BASILIO DE PALENQUE MCP DE MAHATES CL. PRINCIPAL # 31 03","PEDRO DEL ROSARIO MAESTRE ZUÑIGA"
"Asociaciones","901413154","ASOCIACION AFRODESCENDIENTE DE MANGLEROS AMBIENTALES DE PASACABALLOS","AFRO","3106347783","afromampa@gmail.com","COLOMBIA","CARTAGENA","8550","PASACABALLOS","Carrera 8  No. 10  3 PASACABALLOS","OSWALDO  MARRUGO MORENO"
"Asociaciones","901299456","ASOCIACION DE VENDEDORES DEL PASILLO DE LAS BOVEDAS","FORMALIZACIÓN LABORAL","3006633900","juliomurillo200412@gmail.com","COLOMBIA","CARTAGENA","6400","LA VICTORIA","TRANSVERSAL 69 No. 10-20 APTO 102, BARRIO LA VICTORIA","JULIO CESAR MURILLO ANAYA"
"Asociaciones","901326799","ASOCIACION DE ARTESANOS CORRALITO DE PIEDRA","FORMALIZACIÓN LABORAL","3103652664","asocorralito@gmail.com","COLOMBIA","CARTAGENA","8400","BOCACHICA","Carrera 2  No. 13  03 Bocachica","JAIDER  TEJEDOR HERRERA"
"Asociaciones","806012199","ASOCIACION POR LOS DERECHOS DE LAS COMUNIDADES NEGRAS DE BOLIVAR    ""MARTIN LUTHER KING""","AFRO","6521197","contadoresasociados03@hotmail.com","COLOMBIA","CARTAGENA","6600","JORGE ELIECER GAITAN","BARRIO JORGE E. GAITAN, CALLE 14A # 80B - 29","HUMBERTO JAIME PEREZ BUSTAMENTE"
"Asociaciones","900631859","ASOCIACION COMUNITARIA VECINOS DE BARU","GOBERNABILIDAD","3126225135","aportbaru@gmail.com","COLOMBIA","CARTAGENA","8600","BARU","HOTEL AURA CIENEGA DE CHOLON - BARU","GUIDO ALBERTO THIELE CENZATO"
"Asociaciones","901414630","ASOCIACION DE PESCADORES DE TIERRA BOMBA AMOR A DIOS","PESQUERIA Y AGROINDUSTRIA","310714086","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECTOR LA LOMA # 12-87 TIERRA BOMBA","RUBY  CHIQUILLO"
"Asociaciones","901415137","ASOCIACION DE PESCADORES DE TIERRABOMBA MIS ESPERANZAS","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","TIERRA BOMBA SEC ARRIBA 3 -12","LUCIA  MONTALVO JIMENEZ"
"Asociaciones","901415219","ASOCIACION DE PESCADORES DE TIERRA BOMBA LOS REYES DEL MAR","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","SECT LA LOMA # 39-122 TIERRA BOMBA","CECILIO  CHAVEZ TORRES"
"Asociaciones","900065044","ASOCIACION DE MUSICOS DE SANTO DOMINGO Y SITIOS DE CARTAGENA","CULTURAL","3002182509","ragabi90@hotmail.com","COLOMBIA","CARTAGENA","4000","CALAMARES","LOS CALAMARES MANZANA 71 LOTE 5. ETAPA 5","HECTOR ENRIQUE HERNANDEZ LOPEZ"
"Asociaciones","900410569","ASOCIACION DE COMERCIANTES DEL PASAJE COMERCIAL NUEVA COLOMBIA","FORMALIZACIÓN LABORAL","3168207969","ebergarcia103@gmail.com","COLOMBIA","CARTAGENA","1200","CENTRO","CENTRO, AV. ESCALLON No. 8-103 ED. DECOR, PASAJE CIAL. NUEVA COLOMBIA LC 2B-19","EBER DE JESUS GARCIA MARTINEZ"
"Asociaciones","900650456","ASOCIACION DE PESCADORES Y PEQUEÑOS AGRICULTORES DE PUERTO BADEL","PESQUERIA Y AGROINDUSTRIA","3203733171","consejopuertobadel@gmail.com","COLOMBIA","CARTAGENA",,"PUERTO BADEL","PUERTO BADEL CALLE PRINCIPAL 7-34","JOSE LUIS ACEVEDO PUELLO"
"Asociaciones","901415156","ASOCIACIÓN DE PESCADORES DE TIERRA BOMBA LA NIÑA TREYCY","PESQUERIA Y AGROINDUSTRIA","3107140806","asociacionestb2020@gmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CORREGIMIENTO DE TIERRA BOMBA, BARRIO ARRIA CL 45-23","HARDO  CEREN JIMENEZ"
"Asociaciones","900880796","ASOCIACION NARRARTE","NIÑEZ Y ADOLESCENCIA","3205320302","asociacionnarrarte@gmail.com","COLOMBIA","CARTAGENA","600","LOS COMUNEROS","URB LOS COMUNEROS M F L 9","YENIFER  PATRON TORRES"
"Asociaciones","901416570","ASOCIACION DE TRABAJADORES UNIDOS DE MAMONAL","FORMALIZACIÓN LABORAL","3017190216","asotraum@gmail.com","COLOMBIA","CARTAGENA","7950","ARROZ BARATO","Carrera 7  No. 8  21 CALLE COLOSO BRR. ARROZ BARATO","FELIPE SANTIAGO PEREZ MURILLO"
"Asociaciones","900656150","ASOCIACION DE TINTEROS, COMERCIANTES Y ARTESANOS ZENU DEL DISTRITO DE CARTAGENA (ATINAZ)","FORMALIZACIÓN LABORAL","3145695101","LUNADISPLAY@HOTILMAIL.COM","COLOMBIA","CARTAGENA","150","DANIEL LEMAITRE","CLLE 70 18-32, DANIEL LEMAITRE","ALBEIRO EDUARDO BELTRAN ROSARIO"
"Asociaciones","901416931","ASOCIACION AFROCULTURAL Y TURISTICA DE SAN JOSE DE ROCHA","AFRO","3234952358","iriartejorge510@gmail.com","COLOMBIA","CARTAGENA",,"ROCHA","CARRERA 12, CALLE 11 # 243, CORREGIMIENTO DE ROCHA","DARIO ALFONSO MARIN ARIAS"
"Asociaciones","901417497","ASOCIACION DE LA IGLESIA CRISTIANA RENACER PARA UNA ESPERANZA VIVA","ATENCIÓN HUMANITARIA","3006078082","obrerojesus@gmail.com","COLOMBIA","CARTAGENA","1350","LA MARIA","Carrera 30  No. 42  19  BR LA MARIA","JESUS ALBERTO OSPINO MELENDEZ"
"Asociaciones","900520664","FEDERACION COLOMBIANA DE PESCADORES ARTESANALES DE TIERRA BOMBA FECOLPESTIR","PESQUERIA Y AGROINDUSTRIA","3114372048","joserodriguezcordoba@hotmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CORREGIMIENTO DE TIERRA BOMBA SECTOR LA LOMA CLLE 7 SN 104","JHON JAIRO RODRIGUEZ"
"Asociaciones","900544152","RED PARA EL DESARROLLO DE LA TECNOLOGIA, INNOVACION Y CAPACITACION","DESARROLLO EMPRESARIAL","6464066","info@redtic.org","COLOMBIA","CARTAGENA","5650","LOS CORALES","Urb Los Corales Mz L lt 22","STALIN RODRIGO CHAPUEL TELLO"
"Asociaciones","901423124","ASOCIACION DEL ADULTO MAYOR DE PUNTA ARENA","ADULTO MAYOR","3128394419","amorapuntarena@hotmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CL DEL ESPIRITU SSANTO  PUNTA ARENA No 12-32 TIERRA BOMBA","YADIRA DEL ROSARIO CONEO GUERRERO"
"Asociaciones","806003089","ASOCIACION POR EL APROVECHAMIENTO FORESTAL SOSTENIBLE DE PASACABALLOS ""AGRODIQUE""","AMBIENTAL","6686514","asoagrodique@hotmail.com","COLOMBIA","CARTAGENA","8550","PASACABALLOS","K 15 11-08 PASACABALLOS","PABLO JIMENEZ CASTRO"
"Asociaciones","900264521","ASOCIACION ENCUENTRO DE COMPOSITORES Y PIQUERIA","CULTURAL","6294995","isaiasimancas@hotmail.com","COLOMBIA","CARTAGENA",,"PLAZA PRINCIPAL","CALLE 51 # 38-44 PLAZA PRINCIPAL","JAMES LIBARDO GUARDO BOSSIO"
"Asociaciones","900972100","ASOCIACION DE PESCADORES LOS LANGOSTINOS DE TIERRA BOMBA","PESQUERIA Y AGROINDUSTRIA","3205083299","gelvis2010@hotmail.es","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","TIERRA BOMBA SECTOR LAS LOMAS CALLE CENTRAL No. 28-59","CATALINA  LLERENA CHAVEZ"
"Asociaciones","901078035","ASOCIACION DE RECICLADORES LA POPA","AMBIENTAL","3105265454","todometalag@hotmail.com","COLOMBIA","CARTAGENA","1550","PIE DEL CERRO","Calle 30  18  108 Br. Pie del Cerro","ANGEL MARIA BELTRAN ROMERO"
"Asociaciones","901306281","ASOCIACION DE RECICLADORES DE OFICIO Y ACOPIO DEL LITORAL","AMBIENTAL","3217998656","asorecal@hotmail.com","COLOMBIA","CARTAGENA","8900","HENEQUEN","BARRIO HENEQUEN MZ A LOTE 4A","MARCOS DAVID TAPIA FLOREZ"
"Asociaciones","900329964","ASOCIACION DE PORTEROS Y PERSONAL DE SERVICIOS GENERALES P.S.G.","FORMALIZACIÓN LABORAL","3145200283","alfonzo-1225@hotmail.com","COLOMBIA","CARTAGENA","3350","JUNIN","JUNIN CLL PRINCIPAL M D L 36 P2","ARMIN MONTES FERNANDEZ"
"Asociaciones","900612359","ASOCIACION DE PESCADORES ARTESANALES LOS CHINOS DE TIERRA BOMBA","PESQUERIA Y AGROINDUSTRIA","3145071643","enfermeraftorres01@hotmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","CALLE 7 CRA 8 TIERRA BOMBA","MARIA CECILIA GARCIA GUSTILLO"
"Asociaciones","901420735","ASOCIACION AFROPESQUERA ACTIVOS DE LA BAHIA","PESQUERIA Y AGROINDUSTRIA","3013120538","asoacbahia2020@gmail.com","COLOMBIA","CARTAGENA","8500","SANTA ANA","CL 7 CR 9-83 SANTA ANA ISLA BARU","GRACIELA  BLANCO MEDINA"
"Asociaciones","806007408","LIGA DE MUJERES DESPLAZADAS","VICTIMAS DEL CONFLICTO","3053376159","lubisdelrosario9@hotmail.com","COLOMBIA","CARTAGENA",,"BONANZA","URBANIZACION BONANZA MZA 1 LOTE 39","EIDANIS MARIA LAMADRID MONTES"
"Asociaciones","900615537","ASOCIACION DE PESCADORES ARTESANALES CORAL DE TIERRA BOMBA","PESQUERIA Y AGROINDUSTRIA","3224280039","gelvis2010@hotmail.com","COLOMBIA","CARTAGENA","8350","TIERRA BOMBA","TIERRA BOMBA SECTOR LA LOMA","GENIS DEL CARMEN CHAVEZ DE JIRADO"
"Asociaciones","900653884","ASOCIACION DE PESCADORES ARTESANALES LOS LORITOS","PESQUERIA Y AGROINDUSTRIA","3206546227","zuleimallerena@gmail.com","COLOMBIA","CARTAGENA",,"LA LOMITA","TIERRA BOMBA CL 31 - 517 BARRIO LA LOMITA","ZULEIMA  LLERENA MONCARIS"
"Asociaciones","900916667","ASOCIACION DE TRABAJO LA ZONA PESQUERA ISLA DE BARU","PESQUERIA Y AGROINDUSTRIA","3023803700","corambientalsas@gmail.com","COLOMBIA","CARTAGENA","8500","SANTA ANA","SANTA ANA ISLA DE BARU CLLE DEL COLEGIO No.12-17","DAVID ENRIQUE GONZALEZ CARDALES"
"Asociaciones","901435744","ASOCIACION DE TRABAJADORES POLICARPA","FORMALIZACIÓN LABORAL","3042072141","asotrapol2020@gmail.com","COLOMBIA","CARTAGENA","8050","POLICARPA","Carrera 67  No. 75  08 BR POLICARPA","JUAN CARLOS LENNIS CESPEDES"
"Asociaciones","900178579","ASOCIACION DE MUJERES AFRODESCENDIENTES Y DEL CARIBE GRACIELA CHA-INES","MUJERES","6627162","anamatiromero@hotmail.com","COLOMBIA","CARTAGENA","5350","SAN JOSE DE LOS CAMPANOS","BARRIO SAN JOSE DE LOS CAMPANOS KRA 98 MANZANA  35 LOTE 25","TERESA  CASSIANI HERRERA"
"Asociaciones","900972158","ASOCIACION DE PESCADORES ARTESANALES LOS JURELES","PESQUERIA Y AGROINDUSTRIA","313564684","gelvis2010@hotmail.com","COLOMBIA","CARTAGENA",,"BARRIO ARRIBA","TIERRA BOMBA CALLE CENTRAL BARRIO ARRIBA No. 28-59","ANA ISABEL GODOY CORDOBA"
"Asociaciones","901423514","ASOCIACION COMUNITARIA DE TRANSPORTADORES TURISTICOS DE PUNTA ARENA","FORMALIZACIÓN LABORAL","3106634290","anaconeog@hotmail.com","COLOMBIA","CARTAGENA","8352","PUNTA ARENAS","CLL PRINCNPAL SECTOR PUNTA ARENA, ISLA TIERRA BOMBA","ANA MARIA CONEO GUERRERO"
"Asociaciones","901435748","ASOCIACION DE GESTORES LOGISTICOS A TURISTAS","TURISMO","3165037912","robinsuarezladeos@hotmail.com","COLOMBIA","CARTAGENA","300","SAN PEDRO Y LIBERTAD","Calle 59  No. 735   BR SAN PEDRO LIBERTAD","ROBIN RAFAEL SUAREZ LADEUS"
"Asociaciones","901424316","ASOCIACION DE MASAJISTAS DE LAS PLAYAS DE LAS AMERICAS","FORMALIZACIÓN LABORAL","3188327614","vankar1984@hotmail.com","COLOMBIA","CARTAGENA","80","CIUDAD BICENTENARIO","BRR. BICENTENARIO MZ 75B TORRE 13 APTO 204","VANESSA MILENA DEL CARMEN CASSIANIS HERRERA"
"Asociaciones","900515459","ASOCIACION PALENQUE DEL MAR","PESQUERIA Y AGROINDUSTRIA","3126553960","salgadodelio8@gmail.com","COLOMBIA","CARTAGENA",,"NUEVA JERUSALEN","BARRIO NUEVO JERUSALEN M.3 L.6","DELIO  SALGADO OSPINO"
"Asociaciones","901425115","ASOCIACION DE  MUJERES, CORAZON Y RAZON","MUJERES","3053804069","mucora2020@hotmail.com","COLOMBIA","CARTAGENA",,"ALTAMIRA","Carrera 34  No. 24  163 BR ALTAMIRA","SISI DEL CARMEN BONILLA DIAZ"
"Asociaciones","901233189","ASOCIACION DE VENDEDORES DE DULCES Y COCADAS EN LAS PLAYAS DE BOCAGRANDE","FORMALIZACIÓN LABORAL","3122408999","asovenducob2018@hotmail.com","COLOMBIA","CARTAGENA","8960","CIUDADELA 2000","CIUDADELA 2000 MZ 3 LT 26 BR. CIUDADELA","FLOR MARIA HERRERA VALDES"
"Asociaciones","901093680","ASOCIACION DE PESCADORES ARTESANALES Y ECOTURISMO DE LA BOQUILLA  Y CIENAGA DE LA VIRGEN","PESQUERIA Y AGROINDUSTRIA","3023647976","asopescabocie@gmail.com","COLOMBIA","CARTAGENA","8650","LA BOQUILLA","Carrera 11  48  31 LA BOQUILLA","SANTANDER  GONZALEZ DE ARCO"
"Asociaciones","901304323","ASOCIACION DE RECICLADORES ECO-WORLD RECYCLING THINK GREEN","AMBIENTAL","3107348582","eco.wordrecycling@gmail.com","COLOMBIA","CARTAGENA","8900","HENEQUEN","BARRIO HENEQUEN MZ F LT 27","JOSE MIGUEL MARTINEZ RIVERA"
