"vigenc_a_inicial","regional","n_mero_contrato","fecha_suscripci_n","modalidad_selecci_n","tipo_de_contrato","tipo_de_identificaci_n","n_mero_de_identificaci_n","raz_n_social","objeto_del_contrato","lugar_de_ejecuci_n_del","fecha_de_inicio","supervisor_rol","valor_inicial_del_contrato","total_d_as_contrato","fecha_final_de_terminaci","estado"
"2019","Bogotá","11012642019","2019-11-30T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800116540","ASOCIACION DE PADRES USUARIOS DE HOGARES DE BIENESTAR DEL BARRIO PINAR DEL RIO","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Bogota Distrito Capital, Bogota D.C.","2019-12-01T00:00:00.000","COORDINADOR (A) CENTRO ZONAL KENNEDY","$   92,828,070.00","90","2020-02-29T00:00:00.000","Ejecución"
"2019","Bogotá","11012772019","2019-11-30T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800143482","ASOCIACON DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR CRUCERO DE LOS NIÑOS","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Bogota Distrito Capital, Bogota D.C.","2019-12-05T00:00:00.000","COORDINADOR (A) CENTRO ZONAL KENNEDY","$   129,648,098.00","86","2020-02-29T00:00:00.000","Ejecución"
"2019","Bogotá","11012832019","2019-11-30T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800145963","ASOCIACION DE PADRES DE HOGARES COMUNITARIOS DE BIENESTAR EL NUEVO MUNDO DE LOS NIÑOS","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Bogota Distrito Capital, Bogota D.C.","2019-12-01T00:00:00.000","COORDINADOR (A) CENTRO ZONAL KENNEDY","$   49,903,904.00","90","2020-02-29T00:00:00.000","Ejecución"
"2019","Bogotá","11012852019","2019-11-29T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900190787","ASOCIACION DE PADRES DE HOGARES DE BIENESTAR NUEVO PORVENIR","BRINDAR ATENCIÓN INTEGRAL A NIÑOS Y NIÑAS MENORES DE 5 AÑOS, CON CRITERIOS DE CALIDAD PARA POTENCIAR TODAS LAS DIMENSIONES DEL DESARROLLO INFANTIL EN LAS DIFERENTES MODALIDADES DE ATENCIÓN A LA PRIMERA INFANCIA","Bogota Distrito Capital, Bogota D.C.","2019-12-01T00:00:00.000","COORDINADOR (A) CENTRO ZONAL KENNEDY","$   62,107,380.00","90","2020-02-29T00:00:00.000","Ejecución"
"2019","Bogotá","11012952019","2019-12-11T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","830082544","CORPORACIÓN INFANCIA Y DESARROLLO LA CID","PRESTAR EL SERVICIO DE ACOMPAÑAMIENTO PSICOSOCIAL, FAMILIAR Y COMUNITARIO DE LA DIRECCIÓN DE FAMILIAS Y COMUNIDADES PARA IMPLEMENTAR LA MODALIDAD MI FAMILIA, CUYO OBJETIVO ES “FORTALECER A LAS FAMILIAS PARA PROMOVER LA PROTECCIÓN INTEGRAL DE LOS NIÑOS, NIÑAS Y ADOLESCENTES Y CONTRIBUIR A LA PREVENCIÓN DE VIOLENCIA, NEGLIGENCIA O ABUSOS EN SU CONTRA”, A TRAVÉS DEL MODELO DE ATENCIÓN URBANA.","Bogota Distrito Capital, Bogota D.C.","2019-12-11T00:00:00.000","COORDINADOR (A) GRUPO DE CICLOS DE VIDA Y NUTRICION","$4,386,919,738","335","2020-11-10T00:00:00.000","Ejecución"
"2019","Bogotá","11012962019","2019-12-12T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860018862","ASOCIACIÓN CRISTIANA DE JOVENES","PRESTAR EL SERVICIO DE ACOMPAÑAMIENTO PSICOSOCIAL, FAMILIAR Y COMUNITARIO DE LA DIRECCIÓN DE FAMILIAS Y COMUNIDADES PARA IMPLEMENTAR LA MODALIDAD MI FAMILIA, CUYO OBJETIVO ES “FORTALECER A LAS FAMILIAS PARA PROMOVER LA PROTECCIÓN INTEGRAL DE LOS NIÑOS, NIÑAS Y ADOLESCENTES Y CONTRIBUIR A LA PREVENCIÓN DE VIOLENCIA, NEGLIGENCIA O ABUSOS EN SU CONTRA”, A TRAVÉS DEL MODELO DE ATENCIÓN URBANA.","Bogota Distrito Capital, Bogota D.C.","2019-12-12T00:00:00.000","COORDINADOR (A) GRUPO DE CICLOS DE VIDA Y NUTRICION","$4,386,919,738","335","2020-11-11T00:00:00.000","Ejecución"
"2019","Bogotá","11012992019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860515777","FUNDACIÓN HOGAR SAN MAURICIO","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-20T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   2,368,749,360.00","316","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013002019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","830147304","FUNDACION DE REHABILITACION PARA LA POBLACION CON DISCAPACIDAD FISICA Y MENTAL AMANECER","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   866,181,221.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013012019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800016990","ASOCIACIÓN CENTRO DE EDUCACION ESPECIAL, REHABILITACIÓN Y CAPACITACIÓN RENACER","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   883,165,166.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013022019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900978162","FUNDACION MISION INTEGRALSER","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-17T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   494,252,385.00","319","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013032019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","901034401","Fundación Significarte","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   569,139,110.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013042019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860009262","ALBERGUE INFANTIL MAMA YOLANDA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   740,234,175.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013052019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800098983","FUNDACION HOGARES CLARET","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y LOS ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD CENTRO DE EMERGENCIA, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   886,677,150.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013062019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800098983","FUNDACION HOGARES CLARET","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y LOS ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD CENTRO DE EMERGENCIA, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,773,354,300.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013082019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900183866","CASA FAMILIA  MARIA MAGDALENA FRESCOBALDI","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Arbelaez , Cundinamarca","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   740,234,175.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013092019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900321661","FUNDACIÓN EDUCAR COLOMBIA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   917,890,377.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013102019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900321661","FUNDACIÓN EDUCAR COLOMBIA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   681,015,441.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013112019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860021935","INSTITUTO PARA NIÑOS CIEGOS FUNDACION JUAN ANTONIO PARDO OSPINA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,698,394,550.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013122019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","830058704","FUNDACIÓN NIÑA MARIA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Alban, Cundinamarca","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   2,479,790,986.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013132019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","808000024","FUNDACION CENTRO DE REHABILITACION DEL NIÑO ESPECIAL CERES","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Girardot , Cundinamarca","2019-12-13T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   2,190,928,970.00","323","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013152019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900307312","FUNDACION LA ESPERANZA DE AMALY","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y LOS ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD CENTRO DE EMERGENCIA, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,330,015,725.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013162019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900977848","FUNDACIÓN PILAR Y GRACIA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   659,003,180.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013172019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860067294","FUNDACION CENTRO PARA EL REINTEGRO Y ATENCION DEL NIÑO CRAN","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD HOGAR SUSTITUTO TUTOR, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   583,263,643.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013182019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860036764","ORGANIZACIÓN PRONIÑEZ INDEFENSA","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Guasca , Cundinamarca","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,125,155,946.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013192019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860067294","FUNDACION CENTRO PARA EL REINTEGRO Y ATENCION DEL NIÑO CRAN","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,156,555,440.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013202019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860071892","FUNDACION CENTRO DE ESTIMULACION NIVELACION Y DESARROLLO CEDESNID","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Fusagasuga , Cundinamarca","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   2,479,790,986.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013212019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900516167","FUNDACION CENTRO DE REHABILITACION SUPERAR","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Fusagasuga , Cundinamarca","2019-12-13T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,834,266,114.00","323","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013222019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","830051999","ASOCIACIÓN CREEMOS EN TI","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN EL SERVICIO INTERVENCIÓN DE APOYO - APOYO PSICOLÓGICO ESPECIALIZADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   3,899,978,500.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013232019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","900657322","KIDS FIRST FOUNDATION","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,019,036,730.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013242019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800250954","ASOCIACION CRISTIANA NUEVO NACIMIENTO","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,078,368,840.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013252019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800250954","ASOCIACION CRISTIANA NUEVO NACIMIENTO","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y LOS ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD CENTRO DE EMERGENCIA, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,773,354,300.00","320","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013562019","2019-12-13T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","860020370","HOGARES CLUB MICHÍN","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD INTERNADO, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-17T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   2,664,843,030.00","319","2020-10-31T00:00:00.000","Ejecución"
"2019","Bogotá","11013262019","2019-12-16T00:00:00.000","CONTRATACIÓN DIRECTA DE APORTE","CONTRATO DE APORTE","NIT","800250954","ASOCIACION CRISTIANA NUEVO NACIMIENTO","BRINDAR ATENCIÓN ESPECIALIZADA A LOS NIÑOS, LAS NIÑAS Y LOS ADOLESCENTES QUE TIENEN UN PROCESO ADMINISTRATIVO DE RESTABLECIMIENTO DE DERECHOS ABIERTO A SU FAVOR, EN LA MODALIDAD CENTRO DE EMERGENCIA, DE ACUERDO CON LOS LINEAMIENTOS VIGENTES Y EL MODELO DE ENFOQUE DIFERENCIAL EXPEDIDOS POR EL ICBF.","Bogota Distrito Capital, Bogota D.C.","2019-12-16T00:00:00.000","COORDINADOR (A) GRUPO DE PROTECCION","$   1,259,081,553.00","320","2020-10-31T00:00:00.000","Ejecución"
