"identificador","titulo","descripci_n_de_contenido","idioma","medio_de_conservaci_n","formato","fecha_publicaci_n","url"
"110010101000021776000000000","Curso Introducción a la Sismología. Versión año 2001","Curso Introducción a la Sismología. Versión año 2001","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2001-05-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000021776000000000"
"110010101000021789000000000","Evaluación de la Amenaza Sísmica de la Zona Fronteriza Entre Colombia y Venezuela. Versión año 2000","Evaluación de la Amenaza Sísmica de la Zona Fronteriza Entre Colombia y Venezuela. Versión año 2000","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2000-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000021789000000000"
"110010101000022101000000000","Evaluación de Amenaza Sísmica y Microzonificación de Ciudades. Versión año 1995. Producto","Evaluación de Amenaza Sísmica y Microzonificación de Ciudades. Versión año 1995. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1995-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000022101000000000"
"110010101000023105000000000","Structure of the Mérida Andes, Venezuela: relations with the South America – caribbean Geoynamic Interaction Version 2001. Product","Structure of the Mérida Andes, Venezuela: relations with the South America – caribbean Geoynamic Interaction Version 2001. Product","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2002-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000023105000000000"
"110010101000023116000000000","Boletín Semestral de Sismos.  julio -  diciembre de 2001. Volumen 9, No. 2. Producto","Boletín Semestral de Sismos.  julio -  diciembre de 2001. Volumen 9, No. 2. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2001-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000023116000000000"
"110010101000023117000000000","Cálculo del período fundamental del suelo como herramienta para la microzonificación sísmica: casos colombianos. versión año 2002","Cálculo del período fundamental del suelo como herramienta para la microzonificación sísmica: casos colombianos. versión año 2002","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2002-06-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000023117000000000"
"110010101000024005000000000","Boletín de Movimiento Fuerte. Enero a diciembre de 1999. Número 5.","Boletín de Movimiento Fuerte. Enero a diciembre de 1999. Número 5.","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1999-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024005000000000"
"110010101000024007000000000","Boletín de Movimiento Fuerte. Enero a diciembre de 2002. Volumen No 8.","Boletín de Movimiento Fuerte. Enero a diciembre de 2002. Volumen No 8.","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2002-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024007000000000"
"110010101000024008000000000","Boletín de movimiento fuerte. Noviembre - Diciembre 1997. Volumen 2, Número 1.","Boletín de movimiento fuerte. Noviembre - Diciembre 1997. Volumen 2, Número 1.","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1997-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024008000000000"
"110010101000024012000000000","Sismo del Quindío del 25 de enero de 1999. Evaluación Morfotectónica y Sismológica. Versión año 2003. Producto","Sismo del Quindío del 25 de enero de 1999. Evaluación Morfotectónica y Sismológica. Versión año 2003. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2003-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024012000000000"
"110010101000024014000000000","Interpretación morfotectónica de la Falla Ibagué como conocimiento básico en la caracterización Paleosismológica. Año 2003","Interpretación morfotectónica de la Falla Ibagué como conocimiento básico en la caracterización Paleosismológica. Año 2003","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2003-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024014000000000"
"110010101000024045000000000","Boletín de movimiento fuerte. Enero a Diciembre de 2001. Volumen No. 7.","Boletín de movimiento fuerte. Enero a Diciembre de 2001. Volumen No. 7.","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2001-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024045000000000"
"110010101000024325000000000","Caracterización Sismotectónica de la Fuente Sismogénica de Murindó. Año 2002","Caracterización Sismotectónica de la Fuente Sismogénica de Murindó. Año 2002","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2002-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024325000000000"
"110010101000024426000000000","Boletín de movimiento fuerte. Enero - Diciembre de 1998. Volumen No. 4","Boletín de movimiento fuerte. Enero - Diciembre de 1998. Volumen No. 4","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1998-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000024426000000000"
"110010101000030038000000000","Movimientos Telúricos en el Municipio de Génova, Departamento del Quindío. Versión año 1976. Producto","Movimientos Telúricos en el Municipio de Génova, Departamento del Quindío. Versión año 1976. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1976-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000030038000000000"
"110010101000050519000000000","Consideraciones Básicas para la Implementación de la Red Sismológica y de Vigilancia de Volcanes de Colombia (RSNC). Versión año 1987. Producto","Consideraciones Básicas para la Implementación de la Red Sismológica y de Vigilancia de Volcanes de Colombia (RSNC). Versión año 1987. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1987-07-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000050519000000000"
"110010101000502317000000000","Terremoto del Quindío (enero 25 de 1999) Informe Técnico Preliminar No. 1, Informe Técnico Preliminar No. 2, Informe Técnico Preliminar No.  3.  Evaluación de Daños en Calarcá, Pijao, y Córdoba. Versión año 1999. Informe 2317. Producto","Terremoto del Quindío (enero 25 de 1999) Informe Técnico Preliminar No. 1, Informe Técnico Preliminar No. 2, Informe Técnico Preliminar No.  3.  Evaluación de Daños en Calarcá, Pijao, y Córdoba. Versión año 1999. Informe 2317. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1999-03-02T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000502317000000000"
"110010101000511076000000000","Estudio de las Fracturas Producidas por el Terremoto del 8 de febrero de 1995 en San José del Palmar. Departamento de Chocó. Producto","Estudio de las Fracturas Producidas por el Terremoto del 8 de febrero de 1995 en San José del Palmar. Departamento de Chocó. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1995-03-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000511076000000000"
"110010101000516951000000000","Red Sismológica Nacional.  Mapas Generales y Detallados de las Estaciones Florencia, Paramo de la Rusia, Chingaza, Barichara, Corprado, El Rosal; Munchique, Sector Hidroeléctrica de Betania, La Cruz, Norcasia, Cumbal, Santa Helena. Versión año 1982. Producto","Red Sismológica Nacional.  Mapas Generales y Detallados de las Estaciones Florencia, Paramo de la Rusia, Chingaza, Barichara, Corprado, El Rosal; Munchique, Sector Hidroeléctrica de Betania, La Cruz, Norcasia, Cumbal, Santa Helena. Versión año 1982. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1982-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000516951000000000"
"110010101000520390000000000","Estudio Sismotectónico del Territorio Colombiano. Informe 1998. Producto","Estudio Sismotectónico del Territorio Colombiano. Informe 1998. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1998-09-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000520390000000000"
"110010101000520419000000000","Sismotectónica de las regiones volcánicas.  Actividad complejo Machín - Cerro Bravo. Informe Técnico Final, Proyecto P97F04. Versión año 1997. Producto","Sismotectónica de las regiones volcánicas.  Actividad complejo Machín - Cerro Bravo. Informe Técnico Final, Proyecto P97F04. Versión año 1997. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1997-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000520419000000000"
"110010101000530021000000000","Zona de Falla de Puerto Mutis en Bahía Solano, Departamento del Chocó, septiembre 26 de 1970.  Carta Técnica No. 0021. Producto","Zona de Falla de Puerto Mutis en Bahía Solano, Departamento del Chocó, septiembre 26 de 1970.  Carta Técnica No. 0021. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1970-10-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101000530021000000000"
"110010101001010706000000000","Proyecto Terremoto de Popayán. Producto","Proyecto Terremoto de Popayán. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1986-01-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101001010706000000000"
"110010101002517245000000000","Ituango Seismic Hazard Study. Version Año 1982. Producto","Ituango Seismic Hazard Study. Version Año 1982. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1982-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101002517245000000000"
"110010101005012483000000000","Investigación Sismológica del Volcán Nevado del Ruiz. Localización de las Estaciones Sismológicas Entre el 15 de Julio y Comienzo de diciembre 1985. Producto","Investigación Sismológica del Volcán Nevado del Ruiz. Localización de las Estaciones Sismológicas Entre el 15 de Julio y Comienzo de diciembre 1985. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1985-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101005012483000000000"
"110010101010002008000000000","Estudio sismotectónico en el área del Viejo Caldas. Versión año 1986. Informe 2008. Producto","Estudio sismotectónico en el área del Viejo Caldas. Versión año 1986. Informe 2008. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1986-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010002008000000000"
"110010101010002089000000000","Rasgos Neotectónicos en el Noreste del Departamento del Tolima. Versión año 1988. Informe 2089. Producto","Rasgos Neotectónicos en el Noreste del Departamento del Tolima. Versión año 1988. Informe 2089. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1988-05-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010002089000000000"
"110010101010002108000000000","Sismos de octubre de 1988, en el área de San Sebastián, Cauca. Versión año 1990. Informe 2108. Producto","Sismos de octubre de 1988, en el área de San Sebastián, Cauca. Versión año 1990. Informe 2108. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1990-03-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010002108000000000"
"110010101010002225000000000","Análisis de la Actividad Sísmica de los Volcanes Nevado del Tolima (abril 1/89 a enero 27/90) y Machín (diciembre 14/89 a abril 25/90). Informe 2225. Producto","Análisis de la Actividad Sísmica de los Volcanes Nevado del Tolima (abril 1/89 a enero 27/90) y Machín (diciembre 14/89 a abril 25/90). Informe 2225. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1991-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010002225000000000"
"110010101010002283000000000","Red sismológica del Volcán Nevado del Ruiz, 1985 - 1991 Geometría, Respuesta Instrumental e Implicaciones. Versión año 1997. Informe 2283. Producto","Red sismológica del Volcán Nevado del Ruiz, 1985 - 1991 Geometría, Respuesta Instrumental e Implicaciones. Versión año 1997. Informe 2283. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1997-04-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010002283000000000"
"110010101010017274000000000","Proyecto Sismotectónica del Territorio Colombiano. Estudio Tectónico Borde Llanero. Producto","Proyecto Sismotectónica del Territorio Colombiano. Estudio Tectónico Borde Llanero. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1900-02-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010017274000000000"
"110010101010020064000000000","Mapa Morfotectónico de Las Planchas 107, 118 (Total) y 133, 95 (Parcial). Escala 1:100.000. Valle Medio del Magdalena. Versión año 2000. Producto","Mapa Morfotectónico de Las Planchas 107, 118 (Total) y 133, 95 (Parcial). Escala 1:100.000. Valle Medio del Magdalena. Versión año 2000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2000-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101010020064000000000"
"110010101025010669000000000","Simposio Internacional Sobre Neotectónica y Riesgos Volcánicos. Versión año 1990. Producto","Simposio Internacional Sobre Neotectónica y Riesgos Volcánicos. Versión año 1990. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1990-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101025010669000000000"
"110010101025011055000000000","Determinación de la Respuesta Instrumental de la Red Sismológica en el Volcán Nevado del Ruiz. Versión año 1991. Producto","Determinación de la Respuesta Instrumental de la Red Sismológica en el Volcán Nevado del Ruiz. Versión año 1991. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1991-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101025011055000000000"
"110010101025011196000000000","Mapa de Fallas en la Zona del Rio Penderisco – Murri. Contrato 3142-G de 1994. Versión año 1994. Producto","Mapa de Fallas en la Zona del Rio Penderisco – Murri. Contrato 3142-G de 1994. Versión año 1994. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1994-08-24T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101025011196000000000"
"110010101025014710000000000","Columnas Estratigráficas  - Simposio Internacional Sobre Neotectónica y Riesgos Volcánicos -","Columnas Estratigráficas  - Simposio Internacional Sobre Neotectónica y Riesgos Volcánicos -","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1981-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101025014710000000000"
"110010101025020857000000000","Sismo del Quindío del 25 de enero de 1999. Relocalización con instrumentos de campo. Versión año 1999. Producto","Sismo del Quindío del 25 de enero de 1999. Relocalización con instrumentos de campo. Versión año 1999. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1999-01-25T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101025020857000000000"
"110010101040012009000000000","El sismo de Popayán del 31 de marzo de 1983. (Versión resumida). Versión año 1984. Producto","El sismo de Popayán del 31 de marzo de 1983. (Versión resumida). Versión año 1984. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1984-02-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101040012009000000000"
"110010101040012010000000000","Prueba sísmica en la Serranía de Naquén, Guainía. Versión año 1988. Producto","Prueba sísmica en la Serranía de Naquén, Guainía. Versión año 1988. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1988-04-13T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101040012010000000000"
"110010101040023114000000000","Cartografía Neotectónica Zona Central Norte. Informe Final de Actividades. Versión año 2003. Producto","Cartografía Neotectónica Zona Central Norte. Informe Final de Actividades. Versión año 2003. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2003-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101040023114000000000"
"110010101050002458000000000","Atlas Macrosísmico de Colombia. Versión año 1998. Producto","Atlas Macrosísmico de Colombia. Versión año 1998. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1998-09-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101050002458000000000"
"110010101050002459000000000","Estimación de Riesgo Sísmico en la República de Colombia. Tesis de Maestría. Versión año 2000. Producto","Estimación de Riesgo Sísmico en la República de Colombia. Tesis de Maestría. Versión año 2000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2000-11-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101050002459000000000"
"110010101050020072000000000","Investigación de La Nomenclatura Tectónica y de La Actividad Sísmica en El Noroccidente del Departamento de Antioquia. Versión año 2000. Producto","Investigación de La Nomenclatura Tectónica y de La Actividad Sísmica en El Noroccidente del Departamento de Antioquia. Versión año 2000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2000-09-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101050020072000000000"
"110010101050020634000000000","Proyecto Hidroeléctrico de Cañafisto. Versión año 1979. Producto","Proyecto Hidroeléctrico de Cañafisto. Versión año 1979. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1979-09-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101050020634000000000"
"110010101100001730000000000","Exploración Sísmica en la Plataforma del Mar Caribe. Versión año 1975. Informe 1730. Producto","Exploración Sísmica en la Plataforma del Mar Caribe. Versión año 1975. Informe 1730. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1975-08-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100001730000000000"
"110010101100001750000000000","Libreta de Campo - Santander","Libreta de Campo - Santander","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1973-04-17T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100001750000000000"
"110010101100002079000000000","Estudio de la actividad sísmica del sistema de fallas de Guaicaramo entre Villavicencio (Meta) y Aguaclara (Casanare). Versión año 1991. Producto","Estudio de la actividad sísmica del sistema de fallas de Guaicaramo entre Villavicencio (Meta) y Aguaclara (Casanare). Versión año 1991. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1991-10-13T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100002079000000000"
"110010101100002177000000000","Fallas Activas en Colombia. Versión año 1993. Informe 2177. Producto","Fallas Activas en Colombia. Versión año 1993. Informe 2177. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1993-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100002177000000000"
"110010101100011031000000000","Actualización de la Información Sísmica de Colombia. Versión año 1993. Producto","Actualización de la Información Sísmica de Colombia. Versión año 1993. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1993-09-08T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100011031000000000"
"110010101100011654000000000","Unidades Geotectónicas de la Parte Central de la Cordillera Oriental. Escala 1:5:000.000. Producto","Unidades Geotectónicas de la Parte Central de la Cordillera Oriental. Escala 1:5:000.000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1976-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100011654000000000"
"110010101100012001000000000","Mapa de Isolíneas del a Magnitud Ms. Función Directa de la Energía Liberada- Mapa de Energía Sísmica Liberada y Bloque Diagrama Distribución de Hipocentros - Sismicidad, Frecuencia y Profundidad Media de los Sismos Entre 1566 - 1984 -","Mapa de Isolíneas del a Magnitud Ms. Función Directa de la Energía Liberada- Mapa de Energía Sísmica Liberada y Bloque Diagrama Distribución de Hipocentros - Sismicidad, Frecuencia y Profundidad Media de los Sismos Entre 1566 - 1984 -","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1901-01-02T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100012001000000000"
"110010101100012225000000000","Epicentros de Terremotos en Colombia. Escala 1:20.000.000. Producto","Epicentros de Terremotos en Colombia. Escala 1:20.000.000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1969-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100012225000000000"
"110010101100016703000000000","Sistema de  Fallas de La Palestina en su Parte Meridional, Norte del Tolima y Caldas. Versión año 1990. Producto","Sistema de  Fallas de La Palestina en su Parte Meridional, Norte del Tolima y Caldas. Versión año 1990. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1990-03-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100016703000000000"
"110010101100016715000000000","Probabilistic Seismic Hazard Analysis, PSHA for The Coffee Belt in Colombia. Versión año 1998. Producto","Probabilistic Seismic Hazard Analysis, PSHA for The Coffee Belt in Colombia. Versión año 1998. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1998-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100016715000000000"
"110010101100017007000000000","Actividad Sístima en el Suroccidente Colombiano, Cátalogo OSSO, Octubre de 1987 a Diciembre de 1998. Version año 1998. Producto","Actividad Sístima en el Suroccidente Colombiano, Cátalogo OSSO, Octubre de 1987 a Diciembre de 1998. Version año 1998. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1998-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100017007000000000"
"110010101100017221000000000","Sismicidad de Departamento de Cundinamarca y sus Alrededores. Versión año 1995. Producto","Sismicidad de Departamento de Cundinamarca y sus Alrededores. Versión año 1995. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1995-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100017221000000000"
"110010101100017329000000000","Estudio Tectónico con las Principales Fallas, Esfuerzos Locales y su Sentido. Versión año 1979. Producto","Estudio Tectónico con las Principales Fallas, Esfuerzos Locales y su Sentido. Versión año 1979. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1979-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100017329000000000"
"110010101100020049000000000","Catálogo de Sismos de 2000, Registrados por la Red Sismológica Nacional de Colombia. Versión año 2000. Producto","Catálogo de Sismos de 2000, Registrados por la Red Sismológica Nacional de Colombia. Versión año 2000. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2000-12-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020049000000000"
"110010101100020050000000000","Mapa de Grandes Sismos en Colombia 1566 - 1999. Escala 1: 2.000.000. Versión Año 1999. Producto","Mapa de Grandes Sismos en Colombia 1566 - 1999. Escala 1: 2.000.000. Versión Año 1999. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1999-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020050000000000"
"110010101100020051000000000","Mapa de Zonificación Sísmica y Valores de Aa. Versión año 1999. Producto","Mapa de Zonificación Sísmica y Valores de Aa. Versión año 1999. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","1999-12-31T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020051000000000"
"110010101100020063000000000","Base de Datos de Fallas Activas de Colombia Recopilación Bibliográfica Proyecto Compilación y Levantamiento de la Información Geodinámica Rg502 Área de Reconocimientos Geocientíficos. Versión año 2001. Producto","Base de Datos de Fallas Activas de Colombia Recopilación Bibliográfica Proyecto Compilación y Levantamiento de la Información Geodinámica Rg502 Área de Reconocimientos Geocientíficos. Versión año 2001. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2001-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020063000000000"
"110010101100020065000000000","Actividad Neotectónica en el Valle Superior del Río Magdalena, entre Girardot y Pitalito, Colombia. Versión año 2001. Pruducto","Actividad Neotectónica en el Valle Superior del Río Magdalena, entre Girardot y Pitalito, Colombia. Versión año 2001. Pruducto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2001-01-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020065000000000"
"110010101100020066000000000","Proyecto Compilación y Levantamiento de la Información Geodinámica para el Territorio Colombiano Determinación de los Tensores de Esfuerzos Actuales para Diferentes Regiones del Territorio Colombiano Calculados a Partir de Mecanismos Focales de Sismos Mayores. Versión año 2002. Producto","Proyecto Compilación y Levantamiento de la Información Geodinámica para el Territorio Colombiano Determinación de los Tensores de Esfuerzos Actuales para Diferentes Regiones del Territorio Colombiano Calculados a Partir de Mecanismos Focales de Sismos Mayores. Versión año 2002. Producto","ESPAÑOL","DIGITAL","PDF Y NATIVOS (SEGÚN DISPONIBILIDAD)","2002-07-01T00:00:00.000","https://miig.sgc.gov.co/Paginas/Resultados.aspx?k=110010101100020066000000000"
