"medio_de_recepcion","fecha_de_registro","tipo","pais","duracion_de_gestion","duracion_medida_en","duracion_maxima_permitida","area_finalizacion"
"E-MAIL","2018-01-10T10:06:17.240","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T10:21:40.217","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-10T10:34:39.713","Petición de Solicitud de Documentos (10 días)","Colombia","9","Días","10","4000 Secretaría General"
"E-MAIL","2018-01-10T10:41:54.437","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Canal Virtual","2022-04-01T07:07:43.777","Consulta o Concepto Técnico Decreto 491 (35 días)","Colombia","33","días","35","Grupo de Control de Sustancias Químicas"
"E-MAIL","2018-01-10T10:52:03.530","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T11:09:36.147","PQR Consulta (30 días)","Colombia","15","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-10T11:16:26.317","PQR Consulta (30 días)","Colombia","22","Días","30","1100 Dirección de Asuntos Internacionales"
"E-MAIL","2018-01-10T11:23:54.723","Peticiones de interés general o particular (15 días)","Colombia","15","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"E-MAIL","2018-01-10T11:35:24.270","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","3000 Despacho del Viceministro de Política Criminal y Justicia Restaurativa"
"Escrito","2018-01-10T11:40:55.210","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","1500 Dirección Jurídica"
"E-MAIL","2018-01-10T11:48:03.470","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-10T11:52:59.470","Peticiones de interés general o particular (15 días)","Colombia","9","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T12:00:07.587","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-10T12:11:03.600","Solicitud de Postulación a Ley de Justicia y Paz","Colombia","0","Días","15","3100 Dirección de Justicia Transicional"
"E-MAIL","2018-01-10T12:33:20.940","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","1100 Dirección de Asuntos Internacionales"
"E-MAIL","2018-01-10T12:36:39.557","Petición de Solicitud de Documentos (10 días)","Colombia","10","Días","10","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-10T12:48:37.943","Solicitud de Postulación a Ley de Justicia y Paz","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-10T13:13:48.427","Solicitud de Certificación Postulación Ley 975*","Colombia","4","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-10T13:20:56.877","Peticiones de interés general o particular (15 días)","Colombia","8","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T14:36:05.047","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T14:51:58.480","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-10T15:15:06.443","Petición de Solicitud de Documentos (10 días)","Colombia","10","Días","10","1100 Dirección de Asuntos Internacionales"
"E-MAIL","2018-01-10T15:50:37.720","Petición de Información Entre Entidades (10 días)","Colombia","7","Días","10","1610 Subdirección de Gestión de Información en Justicia"
"Escrito","2018-01-11T07:29:56.117","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Presentanción Web","2018-01-11T08:35:55.327","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T08:36:41.707","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T08:37:50.187","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-11T08:38:29.803","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T08:41:05.970","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-11T09:29:09.437","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-11T10:17:11.413","Peticiones de interés general o particular (15 días)","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes","NULL"
"Escrito","2018-01-11T10:32:48.050","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:35:53.970","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-11T10:37:40.353","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-11T10:38:07.360","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:40:23.957","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:41:36.007","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:42:58.870","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:44:12.777","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:47:13.087","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:49:09.590","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:55:57.423","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T10:57:34.037","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T11:00:37.783","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-11T11:01:31.627","PQR Denuncia (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-11T11:03:28.143","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-11T11:08:11.457","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-11T11:25:44.797","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T11:27:44.440","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T12:02:32.520","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T12:04:55.080","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-11T12:12:59.610","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-11T12:39:55.620","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-11T13:01:16.680","Petición de Información Entre Entidades (10 días)","6","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos","NULL"
"Escrito","2018-01-11T13:02:46.137","Petición de Información Entre Entidades (10 días)","Colombia","10","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-11T13:04:01.200","PQR Consulta (30 días)","Colombia","19","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T13:10:42.680","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"E-MAIL","2018-01-11T13:18:45.310","Solicitud de Certificación Postulación Ley 975*","Colombia","3","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-11T13:26:45.233","Peticiones de interés general o particular (15 días)","Colombia","15","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T13:35:08.570","Solicitud de Certificación Postulación Ley 975*","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-11T13:38:47.100","Peticiones de interés general o particular (15 días)","12","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos","NULL"
"E-MAIL","2018-01-11T13:53:50.750","Petición Traslado por Competencia (5 días)","Colombia","2","Días","5","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-11T14:03:27.123","Peticiones de interés general o particular (15 días)","Colombia","13","Días","15","3100 Dirección de Justicia Transicional"
"Presentanción Web","2018-01-11T14:14:52.107","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T14:15:15.033","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T14:15:38.540","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T14:16:09.153","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"E-MAIL","2018-01-11T14:16:15.137","Solicitud de Concepto Técnico*","Colombia","7","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-11T14:19:39.600","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-11T14:20:40.797","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-11T14:20:59.197","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-11T14:21:56.287","Petición Traslado por Competencia (5 días)","Colombia","3","Días","5","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-11T14:29:07.997","PQR Consulta (30 días)","Colombia","19","Días","30","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-11T14:40:33.437","Petición de Información Entre Entidades (10 días)","Colombia","2","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-11T14:41:25.113","Solicitud de Certificación Postulación Ley 975*","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-11T14:48:58.093","PQR Consulta (30 días)","Colombia","21","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T14:49:04.637","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-11T15:05:25.533","PQR Consulta (30 días)","Colombia","22","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-11T15:15:10.410","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-11T16:23:49.133","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T17:11:17.460","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-11T17:19:34.633","Petición de Información Entre Entidades (10 días)","Colombia","9","Días","10","1100 Dirección de Asuntos Internacionales"
"Escrito","2018-01-11T17:22:19.337","Petición de Información Entre Entidades (10 días)","Colombia","4","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T02:23:00.000","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","1620 Subdirección de Tecnologías y Sistemas de Información"
"E-MAIL","2018-01-12T09:29:44.460","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-12T09:30:35.230","Petición de Información Entre Entidades (10 días)","Colombia","6","Días","10","3300 Dirección de Política de Drogas y Actividades Relacionadas"
"Escrito","2018-01-12T09:43:29.337","Solicitud de Concepto Técnico*","Colombia","9","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T09:52:09.710","PQR Consulta (30 días)","Colombia","4","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-12T09:53:55.940","PQR Consulta (30 días)","Colombia","21","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Escrito","2018-01-12T10:05:08.340","Solicitud de Concepto Técnico*","Colombia","6","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T10:15:06.247","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-12T10:16:02.327","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-12T10:16:19.260","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-12T10:35:07.957","PQR Consulta (30 días)","Colombia","27","Días","30","1100 Dirección de Asuntos Internacionales"
"E-MAIL","2018-01-12T11:07:10.643","Solicitud de Concepto Técnico*","Colombia","9","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T11:21:23.323","Peticiones de interés general o particular (15 días)","Colombia","12","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T11:25:01.560","Petición de Información Entre Entidades (10 días)","Colombia","1","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-12T11:38:03.467","Petición de Información Entre Entidades (10 días)","Colombia","2","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito,2018-01-12T11:46:42.807,Petición de Información Entre Entidades (10 días),Barranquilla,Atlántico,Colombia,2,Días,10,""4007 Grupo de Gestión Administrativa, Financiera y Contable""","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Escrito","2018-01-12T11:58:52.437","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-12T12:00:13.327","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-12T12:01:41.430","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","1504 Grupo de Actuaciones Administrativas"
"E-MAIL","2018-01-12T12:05:43.730","Hoja de Vida","Colombia","3","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-12T12:07:21.500","Petición de Solicitud de Documentos (10 días)","Colombia","21","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-12T12:13:34.497","Petición Traslado por Competencia (5 días)","Colombia","2","Días","5","4008 Grupo de Servicio al Ciudadano"
"E-MAIL","2018-01-12T12:17:33.040","Petición de Solicitud de Documentos (10 días)","Colombia","3","Días","10","4002 Grupo de Gestión Contractual"
"Escrito","2018-01-12T12:59:51.957","Peticiones de interés general o particular (15 días)","Colombia","14","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T13:01:29.797","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-12T13:08:23.713","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-12T13:09:46.387","Petición de Información Entre Entidades (10 días)","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes","NULL"
"Escrito","2018-01-12T13:11:13.347","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-12T13:18:36.470","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-12T13:21:05.690","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-12T13:21:42.100","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-12T13:22:22.393","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-12T13:22:57.770","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-12T13:24:28.900","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-12T13:25:35.087","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","3100 Dirección de Justicia Transicional"
"Presentanción Web","2018-01-12T13:26:10.263","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-12T14:16:19.000","Solicitud de Concepto Técnico*","Colombia","9","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T14:17:52.070","PQR Consulta (30 días)","Colombia","39","Días","30","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-12T14:31:39.383","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T14:33:03.897","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T14:35:55.177","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T14:45:32.400","Petición de Información Entre Entidades (10 días)","Colombia","10","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-12T15:04:34.993","Peticiones de interés general o particular (15 días)","Colombia","15","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"E-MAIL","2018-01-12T15:10:55.557","Petición de Solicitud de Documentos (10 días)","Colombia","5","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-12T15:16:09.740","PQR Consulta (30 días)","Colombia","8","Días","30","3000 Despacho del Viceministro de Política Criminal y Justicia Restaurativa"
"E-MAIL","2018-01-12T15:21:30.443","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"E-MAIL","2018-01-12T15:38:14.847","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-15T08:51:03.390","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","1500 Dirección Jurídica"
"Escrito","2018-01-15T09:03:08.520","PQR Consulta (30 días)","Colombia","10","Días","30","2200 Dirección de Justicia Formal"
"E-MAIL","2018-01-15T09:20:16.933","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Presentanción Web","2018-01-15T09:45:45.580","Peticiones de interés general o particular (15 días)","Colombia","10","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T09:52:18.523","Petición de Información Entre Entidades (10 días)","Colombia","35","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Escrito","2018-01-15T09:54:33.743","Petición de Información Entre Entidades (10 días)","Colombia","4","Días","10","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T09:57:56.087","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-15T10:33:22.473","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T10:36:07.847","Hoja de Vida","Colombia","5","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-15T10:37:59.787","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-15T10:42:04.840","Peticiones de interés general o particular (15 días)","Colombia","11","Días","15","2200 Dirección de Justicia Formal"
"Escrito","2018-01-15T10:52:54.337","Peticiones de interés general o particular (15 días)","Colombia","14","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Presentanción Web","2018-01-15T10:56:01.370","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T11:25:08.570","Solicitud de Concepto Técnico*","Colombia","10","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T11:30:36.577","PQR Consulta (30 días)","5","Días","30","1500 Dirección Jurídica","NULL"
"Escrito","2018-01-15T11:35:28.110","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T11:39:09.933","Peticiones de interés general o particular (15 días)","Colombia","12","Días","15","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Canal Virtual","2022-04-01T08:12:12.843","Petición General Decreto 491 (30 días)","Colombia","4","días","30","Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T11:44:03.827","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3000 Despacho del Viceministro de Política Criminal y Justicia Restaurativa"
"Escrito","2018-01-15T11:45:54.357","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T11:53:08.317","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T11:55:27.330","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T11:57:06.273","Hoja de Vida","Colombia","4","Días","15","4005 Grupo de Gestión Humana"
"Escrito","2018-01-15T11:59:15.160","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T12:01:11.450","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T12:13:24.023","PQR Consulta (30 días)","Colombia","4","Días","30","2300 Dirección de Desarrollo del Derecho y del Ordenamiento Jurídico"
"Presentanción Web","2018-01-15T12:35:26.660","Peticiones de interés general o particular (15 días)","Colombia","0","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:36:02.137","Peticiones de interés general o particular (15 días)","Colombia","2","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:38:45.030","Peticiones de interés general o particular (15 días)","Colombia","4","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Presentanción Web","2018-01-15T12:40:28.487","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:40:45.190","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:42:08.720","Petición de Solicitud de Documentos (10 días)","México","2","Días","10","3300 Dirección de Política de Drogas y Actividades Relacionadas"
"Presentanción Web","2018-01-15T12:43:01.693","Petición de Solicitud de Documentos (10 días)","Colombia","6","Días","10","2100 Dirección de Métodos Alternativos de Solución de Conflictos"
"Presentanción Web","2018-01-15T12:43:21.860","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:43:52.703","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","4008 Grupo de Servicio al Ciudadano"
"Presentanción Web","2018-01-15T12:44:13.507","Peticiones de interés general o particular (15 días)","Colombia","3","Días","15","4008 Grupo de Servicio al Ciudadano"
"Escrito","2018-01-15T12:46:02.697","PQR Consulta (30 días)","Colombia","14","Días","30","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T12:49:58.973","Peticiones de interés general o particular (15 días)","Colombia","6","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito","2018-01-15T12:54:41.023","Petición Traslado por Competencia (5 días)","Colombia","1","Días","5","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T13:08:06.570","Peticiones de interés general o particular (15 días)","Colombia","5","Días","15","2201 Grupo de Fortalecimiento de la Justicia Étnica"
"Escrito","2018-01-15T13:28:59.410","Peticiones de interés general o particular (15 días)","Colombia","1","Días","15","3100 Dirección de Justicia Transicional"
"Escrito","2018-01-15T13:44:31.810","Petición de Información Entre Entidades (10 días)","Colombia","5","Días","10","4002 Grupo de Gestión Contractual"
"Escrito","2018-01-15T13:48:54.983","Solicitud de Concepto Técnico*","Colombia","8","Días","30","3310 Subdirección de Control y Fiscalización de Sustancias Químicas y Estupefacientes"
"Escrito","2018-01-15T14:03:29.850","Peticiones de interés general o particular (15 días)","Colombia","7","Días","15","3200 Dirección de Política Criminal y Penitenciaria"
"Escrito,2018-01-15T14:10:32.920,Petición de Información Entre Entidades (10 días),,Cesar,Colombia,1,Días,10,""4007 Grupo de Gestión Administrativa, Financiera y Contable""","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"Escrito","2018-01-15T14:15:37.753","Petición Traslado por Competencia (5 días)","Colombia","5","Días","5","1100 Dirección de Asuntos Internacionales"
