"uid","name","description","owner","owner_uid","publication_stage","audience","approval_status","provenance","type","category","tags","url","api_endpoint","creation_date","last_data_updated_date","domain","derived_view","visits","downloads","row_count","column_count","contact_email","license","attribution","attribution_link","published_version_name","published_version_uid","parent_uid","commoncore_publisher","informacindedatos_fechaemisinddmmaaaa","commoncore_contactname","commoncore_language","commoncore_contactemail","commoncore_license","commoncore_issued","informacindelaentidad_sector","commoncore_references","informacindelaentidad_nombredelaentidad","commoncore_publicaccesslevel","commoncore_bureaucode","commoncore_describedby","commoncore_updatefrequency","informacindedatos_urlnormativa","informacindelaentidad_departamento","informacindelaentidad_autor","informacindelaentidad_orden","commoncore_programcode","commoncore_lastupdate","commoncore_homepage","commoncore_uniqueidentifier","informacindelaentidad_reaodependecia","informacindedatos_fechaemisinaaaammdd","informacindelaentidad_reaodependencia","informacindelaentidad_municipio","commoncore_geographiccoverage","informacindedatos_frecuenciadeactualizacin","informacindedatos_idioma","commoncore_theme","informacindedatos_coberturageogrfica","informacindedatos_urldocumentacin"
"kypg-rbxu","SABER359 2014 RESULTADOS - ESTABLECIMIENTO COMPLETO LENGUAJE 5 GRADO","En esta base se encontrarán los resultados completos por establecimientos de Saber 359 2014 Área: Lenguaje Grado: 5. Los reportes completos se utilizan para mostrar las estadísticas de los establecimientos en los que por grado-área participaron seis o más estudiantes en la evaluación. Estos reportes contienen el promedio de calificación de los estudiantes, el error estándar del promedio y la desviación. Adicionalmente, en las variables de nivel de desempeño se indica el porcentaje de estudiantes participantes que se ubican en cada nivel.","ICFES DATOS ABIERTOS","bpbw-gs2u","published","private","not_ready","official","dataset","Educación","quinto,saber359,icfes,lenguaje,resultados","https://www.datos.gov.co/d/kypg-rbxu","https://www.datos.gov.co/resource/kypg-rbxu.json","2016-12-13T15:02:35.000","2016-12-13T15:02:54.000","www.datos.gov.co","false","34","36","11667","12",,"Creative Commons Attribution | Share Alike 4.0 International","Instituto Colombiano Para la Evaluación de la Educación",,,,,,,,,,,,"Educación",,"Instituto Colombiano para la Evaluación de la Educación",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"-","Instituto Colombiano para la Evaluación de la Educación ICFES","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"ek7n-f3u7","Clientes activos de ENERTOLIMA","Suscriptores activos en el Municipio de Alpujarra del servicio de energía electrica","Alcaldia de Alpujarra","cy4d-etcr","published","private","not_ready","official","dataset","Minas y Energía","energía electrica","https://www.datos.gov.co/d/ek7n-f3u7","https://www.datos.gov.co/resource/ek7n-f3u7.json","2017-03-11T13:26:59.000","2017-03-11T13:27:04.000","www.datos.gov.co","false","224","48","7","2","webmaster@alpujarra-tolima.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldia Alpujarra",,,,,,,,,,,,"Minas y Energía",,"Alcaldía Municipal de Alpujarra",,,,,"","Tolima",,"Territorial",,,,,,"2017/03/11","webmaster-john","Alpujarra",,"Anual","Español",,"Nacional",""
"b2hy-w3wq","Icetex Plan Anual de Adquisiciones 2016","Contratación, Plan anual de adquisiciones 2016, permite que la entidad estatal aumente la probabilidad de lograr mejores condiciones de competencia a través de la participación de un mayor número de operadores económicos interesados en los procesos de selección que se van a adelantar durante el año fiscal.","icetex","muaa-kj2j","published","private","not_ready","official","dataset","Educación","operadores económicos,anual de,adquisiciones,plan","https://www.datos.gov.co/d/b2hy-w3wq","https://www.datos.gov.co/resource/b2hy-w3wq.json","2016-08-03T16:09:03.000","2016-08-03T16:13:09.000","www.datos.gov.co","false","16","0","311","11","planeacion@icetex.gov.co","Creative Commons Attribution | Share Alike 4.0 International","ICETEX  - Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior",,,,,,"01/01/2016",,,,,,"Educación",,"Instituto Colombiano de Crédito Educativo y Estudios Técnicos en el Exterior Mariano Ospina Pérez",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"24/05/2020","Oficina Asesora de Planeación - ICETEX","Bogotá D.C.",,"Anual","Español",,"Nacional","http://www.icetex.gov.co/dnnpro5/es-co/elicetex/contratacion/planesdecompra.aspx"
"ueka-hj8p","Sitios Turisticos","En el siguiente conjunto de datos se evidencian los diferentes sitios turisticos los cuales pueden ser visitados en el municipio de Santa Isabel","Alcaldia Municipal de Santa Isabel","ey6p-dpv8","published","private","not_ready","official","dataset","Comercio, Industria y Turismo",,"https://www.datos.gov.co/d/ueka-hj8p","https://www.datos.gov.co/resource/ueka-hj8p.json","2016-10-27T15:58:42.000","2016-10-27T16:01:28.000","www.datos.gov.co","false","318","41","15","4",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldia Municipal de Santa Isabel",,,,,,,,,,,,"Comercio, Industria y Turismo",,"Alcaldía Municipal de Santa Isabel",,,,,"","Tolima",,"Territorial",,,,,,"2016-10-27","Laura Ximena Torres Gonzalez","Santa Isabel",,"Anual","Español",,"Municipal",""
"igcu-56c4","CONTRATOS PRESTACION DE SERVICIOS  2018  MUNICIPIO CHOACHI","Lista  contratos de prestación de servicio  alcaldía municipal de choachi  con objeto y tiempo de duración","ALCALDIA CHOACHI","cuqf-w32j","published","private","not_ready","official","dataset","Función pública",,"https://www.datos.gov.co/d/igcu-56c4","https://www.datos.gov.co/resource/igcu-56c4.json","2018-06-07T17:02:42.000","2018-06-07T17:02:44.000","www.datos.gov.co","false","555","115","57","10",,,,,,,,,,,,,,,"Función Pública",,"Alcaldía Municipal de Choachí",,,,,"","Cundinamarca",,"Territorial",,,,,,"2018-02-01","GOBIERNO","Choachí",,"Semestral","Español",,"Municipal",""
"45nm-dm9g","SITUACION DIAGNOSTICA DE ABASTO DE AGUA POR CORREGIMIENTOS Y VEREDAS DEL DEL AREA RURAL DEL MUNICIPIO DE SANTIAGO DE CALI HASTA  JULIO 2018","conjunto de datos que muestran la situación de abasto en los corregimientos de Cali, con las características que tienen cada corregimiento","Alcaldía de Santiago de Cali","ds9d-izhk","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible",,"https://www.datos.gov.co/d/45nm-dm9g","https://www.datos.gov.co/resource/45nm-dm9g.json","2018-10-02T22:47:33.000","2018-10-03T12:58:40.000","www.datos.gov.co","false","132","24","0","1","diana.salazar@cali.gov.co","Creative Commons Attribution 4.0 International","Unidad Administrativa Especial de Servicios Públicos Municipales",,,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Alcaldía Municipal de Santiago de Cali",,,,,,"Valle del Cauca",,"Territorial",,,,,,"2018 10 03","Unidad Administrativa Especial de Servicios Públicos Municipales","Cali",,"Anual","Español",,"Municipal",
"yjex-73d4","comparativo de Homicidios en Palmira por mes, desde 2014 hasta 2017","Homicidios 2011 - 2017 
Municipio de Palmira 
Fuente: Secretaría de Seguridad y Convivencia Municipio de Palmira con Datos de Policía, Sijin, CTI, Fiscalía, Medicina Legal
*Información Sujeta a Cambios.

Fuente: Tabla elaborada Secretaría de Seguridad, Convivencia y Cultura Ciudadana con datos del Observatorio de Seguridad, Convivencia y Cultura Ciudadana de Informe Consolidado Municipio de Palmira 2008-2016.
*2017 Secretaría de Seguridad y Convivencia Municipio de Palmira con Datos de Policía, Sijin, CTI, Fiscalía, Medicina Legal","Municipio de Palmira - Valle del Cauca","dntq-f2d7","published","private","not_ready","official","chart","Seguridad y Defensa",,"https://www.datos.gov.co/d/yjex-73d4","https://www.datos.gov.co/resource/yjex-73d4.json","2018-08-16T15:46:07.000","2018-04-12T20:55:23.000","www.datos.gov.co","true","251","2",,,,"Public Domain","Secretaría de Seguridad y Convivencia Municipio de Palmira",,,,"cfbu-if5n",,,,,,,,"Defensa",,"Alcaldía Municipal de Palmira",,,,,"","Valle del Cauca",,"Territorial",,,,,,"2018-04-12","Secretaría de Seguridad y Convivencia Municipio de Palmira","Palmira",,"Anual","Español",,"Municipal",""
"mpka-keq9","CONTRATOS ABRIL 2016","Reporte Consolidado de Contratación del mes de abril de 2016 de las entidades públicas que audita la Contraloria General de Antioquia.","ContraloriaAntioquia","gc8p-rvbw","published","private","not_ready","official","dataset","Organismos de Control","contraloria,públicas,entidades,antioquia,municipios,contratos,contratación","https://www.datos.gov.co/d/mpka-keq9","https://www.datos.gov.co/resource/mpka-keq9.json","2016-11-03T19:55:30.000","2016-11-03T19:55:53.000","www.datos.gov.co","false","194","3597","11925","24","NGARCIA@CGA.GOV.CO","Creative Commons Attribution | Share Alike 4.0 International","Contraloria General de Antioquia",,,,,,,,,,,,"Organismos de control y vigilancia",,"Contraloría General de Antioquia",,,,,,"Antioquia",,"Territorial",,,,,,"2016-05-05","Contraloria General de Antioquia","Medellín",,"Mensual","Español",,"Departamental",
"mp2e-tbwu","Licencias Urbanísticas Marinilla","Permiso que se otorga para poder construir","Municipio de Marinilla","3byh-eavd","published","private","not_ready","official","dataset","Función pública","licencias construcción","https://www.datos.gov.co/d/mp2e-tbwu","https://www.datos.gov.co/resource/mp2e-tbwu.json","2016-07-14T21:24:02.000","2016-07-14T21:24:14.000","www.datos.gov.co","false","491","54","226","10",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Marinilla en Antioquia",,,,,,"2015-12-30 18:15:39.037",,,,,,"No Aplica",,"Alcaldía Municipal de Marinilla",,,,,,"Antioquia",,"Territorial",,,,,,"2015-12-30","ALCALDIA MUNICIPAL DE MARINILLA","Marinilla",,"Semestral","Español",,"Municipal",
"edvw-enpa","Homicidios En Accidentes De Tránsito Según Edad Y Género De La Víctima en el Municipio de Santiago de Cali 1993 - 2017","El Observatorio Social de la Secretaria de Seguridad y Justicia pone a su disposición 
los Homicidios En Accidentes De Tránsito Según Edad Y Género De La Víctima en el Municipio de Santiago de Cali 1993 - 2017","Alcaldia Municipal de Santiago de Cali","ehdb-zppg","published","private","not_ready","official","dataset","Justicia y Derecho","edad,homicidios,municipio,santiago,cali,genero,accidentes,victima,transito","https://www.datos.gov.co/d/edvw-enpa","https://www.datos.gov.co/resource/edvw-enpa.json","2017-09-19T19:29:35.000","2017-09-19T19:54:19.000","www.datos.gov.co","false","228","73","12","49",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Santiago de Cali",,,,,,,,,,,,"Justicia y del Derecho",,"Alcaldía Municipal de Santiago de Cali",,,,,,"Valle del Cauca",,"Nacional",,,,,,"2017-09-19","Observatorio Social de la Secretaria de seguridad y Justicia","Cali",,"Anual","Español",,"Municipal",
"gsmz-eja6","Ictiofauna Asociada a los Cativales del Municipio de Riosucio, como Aspecto Relevante dentro de la Estructura Ecológica Principal del Chocó Biogeográfico","El Chocó Biogeográfico en especial el Bajo Atrato, cuenta con una inusual riqueza de flora, fauna y cultural, que les brinda a sus comunidades recursos naturales de gran valor, entre los que sobresalen las especies de alto valor maderable comercial, sin embargo, enfrenta una problemática ambiental, social y económica en las distintas áreas de los bosques naturales que se traduce en su deterioro progresivo y en la pérdida significativa de la Biodiversidad. La destrucción y devastación de los bosques tropicales, puede entenderse desde varias perspectivas ambientales. Para comenzar es preciso mencionar que resulta ser una zona de gran relevancia ecológica que incluye además a los Cativales de la zona baja del Atrato. La población del Priora copaifera, se desarrolló de manera importante la cual, llega a sobrepasar lo 20m de altura. Además se derrollan otras especies arbóreas de gran interés como dormilón (Pentaclethra macroloba); el bambudo (Pterocarpus officinalis); el mangle duro (Cynometra martiniana), el Cativo (Prioria copaifera); el salero (Pachira aquatica); el Güino (Carapa guianensis) y el roble (Tabebuia rosea), Cecropia sp (Yarumo), Aserrin (Parkia pendula), Lirio (Crouma macrocarpa), Hobo (Spondias mombim) entre otras. Por otra parte, los ecosistemas de esta área resultan de gran importancia para el descanso y alimentación de varias especies de aves migratorias, aunque también alberga hábitats críticos para la fauna silvestre regional residente. Con el ánimo de contribuir de forma directa a la real problemática ambiental, social y económica en las distintas áreas de influencia bosque de la zona baja del Atrato en el entorno potencial forestal, lo cual se traduce en su deterioro progresivo y en la pérdida significativa de biodiversidad, costumbres y equilibrio ecológico, en función a lo mencionado, se estructuraron los bosques de Cativo (Prioria copaifera), metodologías y resultados de los muestreos de campo resaltando los estados de desarrollo empleados en el desarrollo del proyecto, en él se expresa la forma de escogencia de los sitios de muestreo, el trabajo en campo y la forma como se llevó a cabo el procesamiento de la información obtenida , así como un panorama en función de las especies asociadas a sus poblaciones a fin de entender su dinámica y determinar sus densidades poblacionales, que a su vez a su vez serán incluidas en el documento de Estructura ecológica Principal del departamento del Chocó.","IIAP","nach-kzv3","published","private","not_ready","official","href","Ambiente y Desarrollo Sostenible","occurrence; estructura ecológica principal; atrato; comunidad biológica de interés especial; observation","https://www.datos.gov.co/d/gsmz-eja6",,"2017-11-28T15:45:01.000","2017-11-28T15:45:01.000","www.datos.gov.co","false","11","0",,,"zvaloyes@iiap.org.co","Creative Commons Attribution 4.0 International","Instituto de Investigaciones Ambientales del Pacífico John Von Neumann (IIAP)",,,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Instituto de Investigaciones Ambientales del Pacífico John Von Neumann",,,,,,"Chocó",,"Nacional",,,,,,"2017-10-12","Subdirección  de Investigaciones ","Quibdó",,"No aplica","Español",,"Municipal",
"qt4e-guj3","INVENTARIO DE AMENAZAS Y RIESGOS QUEBRADANEGRA","Conozca el inventario de Amenazas y Riesgos en el Municipio de Quebradanegra, documento basado en Plan de Desarrollo Vigente.","Alcaldia de Quebradanegra","u5ys-5b9m","published","private","not_ready","official","dataset","Transporte","riesgo","https://www.datos.gov.co/d/qt4e-guj3","https://www.datos.gov.co/resource/qt4e-guj3.json","2017-04-24T01:56:34.000","2017-04-24T02:01:13.000","www.datos.gov.co","false","782","48","10","2","contactenos@quebradanegra-cundinamarca.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Quebradanegra",,,,,,,,,,,,"Planeación",,"Alcaldía Municipal de Quebradanegra",,,,,,"Cundinamarca",,"Territorial",,,,,,"2016-01-23","Alcaldía Municipal de Quebradanegra","Quebradanegra",,"Trimestral","Español",,"Municipal",
"w2tt-6xaf","Registro Activos De Información HGM","Inventario de activos de información del Hospital General de Medellín","Hospital General de Medellin","x2v4-3q6m","published","private","not_ready","official","dataset","Salud y Protección Social","activos de informacion","https://www.datos.gov.co/d/w2tt-6xaf","https://www.datos.gov.co/resource/w2tt-6xaf.json","2017-07-25T02:19:47.000","2017-07-25T02:19:54.000","www.datos.gov.co","false","409","92","398","7","lsanchez@hgm.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Hospital General","http://www.hgm.gov.co",,,,,,,,,,,"Salud y Protección Social",,"E.S.E. Hospital General de Medellín",,,,,,"Antioquia",,"Territorial",,,,,,"2017-07-24","Gestion Documental","Medellín",,"Anual","Español",,"Municipal",
"j6yw-gh5d","Plan Anual de Adquisiciones (PAA)","El plan de anual de adquisiciones es un herramienta para: facilitar a las entidades estatales identificar, registrar, programar y divulgar sus necesidades de bienes, obras y servicios; y diseñar estrategias de contratación basadas en agregación de la demanda que permitan incrementar la eficiencia del proceso de contratación.","Alcaldia Municipal de Popayan","5gsj-g8a8","published","private","not_ready","official","dataset","Inclusión Social y Reconciliación","plan anual de adquisiciones (paa)","https://www.datos.gov.co/d/j6yw-gh5d","https://www.datos.gov.co/resource/j6yw-gh5d.json","2016-07-14T01:58:36.000","2016-07-14T01:58:49.000","www.datos.gov.co","false","202","87","631","11",,"Creative Commons Attribution | Share Alike 4.0 International","Alcaldía Municipal de Popayán en Cauca",,,,,,"2014-11-11 14:06:14.0",,,,,,"No Aplica",,"Alcaldía Municipal de Popayán",,,,,,"Cauca",,"Territorial",,,,,,"2014-11-11","ALCALDIA MUNICIPAL DE POPAYÁN","Popayán",,"Anual","Español",,"Municipal",""
"khia-ayk6","Escenarios Deportivos de Manizales","Localización y funcionalidad de los escenarios deportivos en la Ciudad de Manizales","Alcaldía Municipal de Manizales","qcea-fics","unpublished","private","not_ready","official","dataset","Deporte y Recreación","deportivos,manizales,deporte,escenarios,canchas","https://www.datos.gov.co/d/khia-ayk6","https://www.datos.gov.co/resource/khia-ayk6.json","2017-03-06T15:24:41.000","2017-03-06T15:24:41.000","www.datos.gov.co","false","3","0",,"0","contacto@manizales.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Municipio de Manizales",,,,,,,,,,,,"Deporte y recreación",,"Alcaldía Municipal de Manizales",,,,,,"Caldas",,"Territorial",,,,,,"2017-03-06","Secretaría del Deporte","Manizales",,"Anual","Ingles",,"Municipal",
"yanu-u9c5","Instituciones Educativas Oficiales de Cravo Norte","Se relaciona información asociada a instituciones educativas del municipio de Cravo Norte con sus respectivas sedes, datos de contacto, directivos administrativos, modalidad de educación entre otros","Ministerio de Tecnologías de la Información y las Comunicaciones","r4qn-dwdd","published","private","not_ready","official","dataset","Educación","institución, rectores arauca, colegio","https://www.datos.gov.co/d/yanu-u9c5","https://www.datos.gov.co/resource/yanu-u9c5.json","2016-07-13T21:43:51.000","2016-07-13T21:44:07.000","www.datos.gov.co","false","24","14","22","13",,"Creative Commons Attribution | Share Alike 4.0 International","ALCALDIA MUNICIPAL DE CRAVO NORTE",,,,,,"2013-08-27 08:42:33.6",,,,,,"No Aplica",,"Alcaldía Municipal de Cravo Norte",,,,,,"Arauca",,"Territorial",,,,,,"2013-08-27","ALCALDIA MUNICIPAL DE CRAVO NORTE","Cravo Norte",,"Semestral","Español",,"Municipal",""
"bhy3-uqn2","Número de programas nacionales de formación tecnológica relacionados con TIC, según entidad territorial y tipo de Institución de Educación Superior (IES), 2008 - 2014","","OCyT","mfya-k3m2","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","tic,formación tecnológica,programas","https://www.datos.gov.co/d/bhy3-uqn2","https://www.datos.gov.co/resource/bhy3-uqn2.json","2016-12-25T16:10:44.000","2016-12-25T16:11:07.000","www.datos.gov.co","false","1","0","34","29","esanchez@ocyt.org.co","Creative Commons Attribution | Share Alike 4.0 International","Observatorio Colombiano de Ciencia y Tecnología",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Observatorio Colombiano de Ciencia y Tecnología",,,,,"","Bogotá D.C",,"Nacional",,,,,,"20161223","Observatorio Colombiano de Ciencia y Tecnología","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"7cmf-x9nt","Programas técnicos TIC, entidad territorial","Tabla 1.28. Número de programas nacionales de formación técnica profesional relacionados con TIC, según entidades territoriales y tipo de IES, 2008-2013","OCyT","mfya-k3m2","published","private","not_ready","official","href","Ciencia, Tecnología e Innovación","programas formación técnica profesional tic","https://www.datos.gov.co/d/7cmf-x9nt",,"2016-07-14T22:45:31.000","2016-07-14T22:45:31.000","www.datos.gov.co","false","17","1",,,,"Creative Commons Attribution | Share Alike 4.0 International","Ministerio de Tecnologías de la Información y las Comunicaciones",,,,,,"2016-03-31 11:46:00.463",,,,,,"Tecnologías de la Información y las Comunicaciones",,"Ministerio de Tecnologías de La Información y Las Comunicaciones",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-03-31","MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"kguu-uvu4","Proporción de matriculados en programas nacionales de especialización relacionados con TIC, respecto al total de matriculados en programas de especialización, 2008 - 2014","","OCyT","mfya-k3m2","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","tic,especialización,matriculados","https://www.datos.gov.co/d/kguu-uvu4","https://www.datos.gov.co/resource/kguu-uvu4.json","2016-12-23T16:17:00.000","2016-12-23T16:17:11.000","www.datos.gov.co","false","1","0","1","8","esanchez@ocyt.org.co","Creative Commons Attribution | Share Alike 4.0 International","Observatorio Colombiano de Ciencia y Tecnología",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Observatorio Colombiano de Ciencia y Tecnología",,,,,"","Bogotá D.C",,"Nacional",,,,,,"20161223","Observatorio Colombiano de Ciencia y Tecnología","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"9cwv-8pk5","JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE SIBUNDOY","Se presenta las juntas de accion comunal formalmente constituidas del municipio de Sibundoy","ALCALDIA DE SIBUNDOY PUTUMAYO","xu4g-wi72","published","private","not_ready","official","dataset","Ordenamiento Territorial","sibundoy,juntas,comunal","https://www.datos.gov.co/d/9cwv-8pk5","https://www.datos.gov.co/resource/9cwv-8pk5.json","2016-10-27T03:00:55.000","2016-10-27T03:01:02.000","www.datos.gov.co","false","662","57","37","9","contactenos@sibundoy-putumayo.gov.co","Creative Commons Attribution | Share Alike 4.0 International","ALCALDÍA DE SIBUNDOY",,,,,,,,,,,,"Planeación",,"Alcaldía Municipal de Sibundoy",,,,,"","Putumayo",,"Territorial",,,,,,"2016-10-26","LUIS FERNANDO NARVAEZ BRAVO","Sibundoy",,"Anual","Español",,"Municipal",""
"gppu-gheq","AREAS CON SUELOS DEGRADADOS EN RECUPERACIÓN Y REHABILITACION","""La degradación puede limitar la productividad y competitividad de los suelos y afectar de forma violenta la rentabilidad de los agricultores. 
En manejo de suelos, cualquier método de recuperación de suelos, incluye dos prácticas básicas que marcan la diferencia en la gestión: la aplicación de materia orgánica, con el fin de subir su nivel en el suelo y así mejorar las propiedades físicas, químicas, y biológicas del mismo; y la aplicación de enmiendas para la estabilización del pH del suelo a una condición más neutra.
""","CDMB","ppx5-7gwc","published","private","not_ready","official","dataset","Ambiente y Desarrollo Sostenible","areas con suelos degradados en recuperación y rehabilitacion","https://www.datos.gov.co/d/gppu-gheq","https://www.datos.gov.co/resource/gppu-gheq.json","2017-10-05T21:59:31.000","2018-05-24T13:17:11.000","www.datos.gov.co","false","413","55","64","8","nancy.vesga@cdmb.gov.co","Creative Commons Attribution | Share Alike 4.0 International","CDMB  - CORPORACIÓN AUTÓNOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA","http://www.cdmb.gov.co",,,,,,,,,,,"Ambiente y Desarrollo Sostenible",,"Corporación Autónoma Regional para la Defensa de la Meseta de Bucaramanga",,,,,"www.cdmb.gov.co","Santander",,"Nacional",,,,,,"2017-01-01 a 2018-03-31","Subdirecciòn  de Gestiòn  Integral de la Oferta Ambiental","Bucaramanga",,"Trimestral","Español",,"Departamental",
"da8x-tdtq","Número de graduados de programas nacionales de formación técnica profesional relacionados con TIC, según entidad territorial y carácter de la institución, 2008 - 2014","","OCyT","mfya-k3m2","unpublished","private","not_ready","official","dataset","Ciencia, Tecnología e Innovación","formación técnica profesional,graduados,tic","https://www.datos.gov.co/d/da8x-tdtq","https://www.datos.gov.co/resource/da8x-tdtq.json","2016-12-25T19:38:36.000","2016-12-25T19:38:49.000","www.datos.gov.co","false","1","0","17","15","esanchez@ocyt.org.co","Creative Commons Attribution | Share Alike 4.0 International","Observatorio Colombiano de Ciencia y Tecnología",,,,,,,,,,,,"Ciencia, Tecnología e innovación",,"Observatorio Colombiano de Ciencia y Tecnología",,,,,"","Bogotá D.C",,"Nacional",,,,,,"2016223","Observatorio Colombiano de Ciencia y Tecnología","Bogotá D.C.",,"Anual","Español",,"Nacional",""
"e5kc-uxf7","Delimitación territorial juntas de acción comunal zona rural","Enlaza al portal geográfico de la Alcaldía de Manizales para el descargue en shape de las delimitaciones territoriales  de las juntas de acción comunal en la zona rural del Municipio de Manizales","Alcaldía Municipal de Manizales","qcea-fics","published","private","not_ready","official","href","Participación ciudadana","territorial,manizales,shape,delimitaciones,juntas,acción,comunal urbano,rural","https://www.datos.gov.co/d/e5kc-uxf7",,"2018-02-12T21:31:44.000","2018-02-12T21:31:44.000","www.datos.gov.co","false","35","0",,,"diana.alvaran@manizales.gov.co","Public Domain","Alcaldía de Manizales","https://geodata-manizales-sigalcmzl.opendata.arcgis.com",,,,,,,,,,,"Inclusión Social y Reconciliación",,"Alcaldía Municipal de Manizales",,,,,,"Caldas",,"Territorial",,,,,,"2018-02-12","SISTEMA DE INFORMACIÓN GEOGRÁFICA-SIG- UNIDAD DE PLANEACIÓN ESTRATÉGICA","Manizales",,"Anual","Español",,"Municipal",
"b8vp-2ker","Matricula Tradicional Educativa en Instituciones y Sedes del Departamento de Nariño","Matricula Tradicional en Instituciones Educativas y Sedes del Departamento de Nariño en los diferentes grados academicos","Gobernación de Nariño","w8kj-wjm8","published","private","not_ready","official","dataset","Educación","educación","https://www.datos.gov.co/d/b8vp-2ker","https://www.datos.gov.co/resource/b8vp-2ker.json","2016-09-22T13:08:34.000","2016-09-22T13:08:52.000","www.datos.gov.co","false","159","60","1897","19","secretariatic@narino.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobernación de Nariño",,,,,,"01/09/2016",,,,,,"Educación",,"Gobernación de Nariño",,,,,"","Nariño",,"Territorial",,,,,,"2016-01-09","Subsecretaria de Planeación y Cobertura","Pasto",,"Trimestral","Español",,"Departamental",""
"mhhy-wwi8","SABER359 2015 RESULTADOS - ESTABLECIMIENTO SIMPLIFICADO COMPETENCIAS CIUDADANAS 9 GRADO","En esta base se encontrarán los resultados simplificados por establecimientos de Saber 359 2015 Área: Competencias Ciudadanas Grado: 9. Los reportes simplificados pertenecen a los establecimientos educativos en los que participaron menos de seis estudiantes por grado-área. Este reporte no tiene promedio, error ni desviación; y a diferencia del reporte completo, en las variables de nivel de desempeño se encuentra el número (no el porcentaje) de estudiantes que se ubican en cada nivel.","ICFES DATOS ABIERTOS","bpbw-gs2u","published","private","not_ready","official","dataset","Educación","saber359,competencias ciudadanas,resultados,noveno,icfes","https://www.datos.gov.co/d/mhhy-wwi8","https://www.datos.gov.co/resource/mhhy-wwi8.json","2016-08-24T22:29:56.000","2016-08-24T22:30:13.000","www.datos.gov.co","false","61","38","851","9",,"Creative Commons Attribution | Share Alike 4.0 International","Instituto Colombiano Para la Evaluación de la Educación",,,,,,"09/08/2016",,,,,,"Educación",,"Instituto Colombiano para la Evaluación de la Educación",,,,,,"Bogotá D.C.",,"Nacional",,,,,,"2016-09-08","Instituto Colombiano para la Evaluación de la Educación ICFES","Bogotá D.C.",,"No aplica","Español",,"Nacional",
"rtp8-qiy6","CONSOLIDADO DE CONTRATACION DEL MES DE ABRIL 2016","AQUI SE ENCUENTRA EL CONSOLIDADO DE LA CONTRATACION DEL DEPARTAMENTO DEL QUINDIO EN EL MES DE ABRIL","GOBERNACION DEL QUINDIO","2u43-jc66","published","private","not_ready","official","dataset","Organismos de Control","contratacion,consolidado contratacion,gobernacion,gobernacion del quindio,quindio","https://www.datos.gov.co/d/rtp8-qiy6","https://www.datos.gov.co/resource/rtp8-qiy6.json","2016-08-08T15:58:10.000","2016-08-08T15:58:26.000","www.datos.gov.co","false","155","111","132","13","tecnologia@quindio.gov.co","Creative Commons Attribution | Share Alike 4.0 International","Gobernación de Quindío","http://www.quindio.gov.co/",,,,,"08/08/2016",,,,,,"Organismos de control y vigilancia",,"Gobernación del Quindío",,,,,"","Quindío",,"Nacional",,,,,,"2016-08-08","DIRECCION TIC","Armenia",,"Anual","Español",,"",""
