"numero","epigrafe","tema","palabras_clave","url"
"771","Por la cual se presenta el proyecto de Resolución ""por la cual se establecen excepciones al procedimiento de modificación de l","Resolución 771 de 2016 CRA","2016","Enlace a Resolución 771 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0771_2016.htm)"
"770","Por la cual se modifica el Anexo II de la Resolución CRA 688 de 2014, modificado y adicionado por el artículo 47 de la Resoluc","Resolución 770 de 2016 CRA","2016","Enlace a Resolución 770 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0770_2016.htm)"
"768","Por la cual se adopta el modelo de condiciones uniformes del contrato para la prestación de los servicios públicos domiciliari","Resolución 768 de 2016 CRA","2016","Enlace a Resolución 768 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0768_2016.htm)"
"767","Por la cual se regulan las condiciones generales de los acuerdos de lavado, que los prestadores suscriban y se establece una met","Resolución 767 de 2016 CRA","2016","Enlace a Resolución 767 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0767_2016.htm)"
"763","Por la cual se derogan las Resoluciones CRA 726 de 2015, ""por la cual se adoptan medidas para promover el uso eficiente y ahorro","Resolución 763 de 2016 CRA","2016","Enlace a Resolución 763 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0763_2016.htm)"
"759","Por la cual se establecen los requisitos generales aplicables a los contratos que suscriban los prestadores de servicios públic","Resolución 759 de 2016 CRA","2016","Enlace a Resolución 759 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0759_2016.htm)"
"751","Por la cual se modifica la Resolución CRA 720 de 2015, ""por la cual se establece el régimen de regulación tarifaria al que de","Resolución 751 de 2016 CRA","2016","Enlace a Resolución 751 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0751_2016.htm)"
"750","Por la cual se modifica el rango de consumo básico","Resolución 750 de 2016 CRA","2016","Enlace a Resolución 750 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0750_2016.htm)"
"749","Por la cual se modifica la Resolución CRA 726 de 2015, ""por la cual se adoptan medidas para promover el uso eficiente y ahorro","Resolución 749 de 2016 CRA","2016","Enlace a Resolución 749 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0749_2016.htm)"
"747","Por la cual se modifica el artículo 2o de la Resolución CRA 730 de 2015, ""por la cual se adopta el modelo de contrato de condi","Resolución 747 de 2016 CRA","2016","Enlace a Resolución 747 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0747_2016.htm)"
"744","Por la cual se presenta el proyecto de Resolución 'por la cual se modifica la Resolución CRA 726 de 2015', se da cumplimiento","Resolución 744 de 2016 CRA","2016","Enlace a Resolución 744 de 2016 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0744_2016.htm)"
"743","Por la cual se fija la tarifa de la Contribución Especial para la vigencia 2016 por concepto del servicio de regulación de agu","Resolución 743 de 2015 CRA","2015","Enlace a Resolución 743 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0743_2015.htm)"
"739","Por la cual se hace público y se inicia el proceso de discusión directa con los usuarios y agentes del sector en los términos","Resolución 739 de 2015 CRA","2015","Enlace a Resolución 739 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0739_2015.htm)"
"735","Por la cual se modifica, adiciona y aclara la Resolución CRA número 688 de 2014, ""por la cual se establece la metodología tar","Resolución 735 de 2015 CRA","2015","Enlace a Resolución 735 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0735_2015.htm)"
"726","Por la cual se adoptan medidas para promover el uso eficiente y ahorro del agua potable y desincentivar su consumo excesivo","Resolución 726 de 2015 CRA","2015","Enlace a Resolución 726 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0726_2015.htm)"
"721","Por la cual se delega en el Comité de Expertos la facultad de aceptar y decretar el desistimiento y archivar el expediente en l","Resolución 721 de 2015 CRA","2015","Enlace a Resolución 721 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0721_2015.htm)"
"720","Por la cual se establece el régimen de regulación tarifaria al que deben someterse las personas prestadoras del servicio públ","Resolución 720 de 2015 CRA","2015","Enlace a Resolución 720 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0720_2015.htm)"
"714","Por la cual se aclara el artículo 1o de la de la Resolución CRA 695 de 2014, ""por la cual se modifica la Resolución CRA 493 d","Resolución 714 de 2015 CRA","2015","Enlace a Resolución 714 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0714_2015.htm)"
"710","Por la cual se presenta el proyecto de resolución ""por la cual se establece el régimen de regulación tarifaria al que deben s","Resolución 710 de 2015 CRA","2015","Enlace a Resolución 710 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0710_2015.htm)"
"709","Por la cual se regulan las condiciones generales de los acuerdos de barrido y limpieza, que los prestadores suscriban y se estab","Resolución 709 de 2015 CRA","2015","Enlace a Resolución 709 de 2015 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0709_2015.htm)"
"707","""Por la cual se asignan las funciones que corresponden al Director Ejecutivo de la Unidad Administrativa Especial -Comisión de","Resolución 707 de 2014 CRA","2014","Enlace a Resolución 707 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0707_2014.htm)"
"706","Por la cual se fija la tarifa de la Contribución Especial para la vigencia 2015 por concepto del servicio de regulación de agu","Resolución 706 de 2014 CRA","2014","Enlace a Resolución 706 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0706_2014.htm)"
"699","Por la cual se aclara el parágrafo del artículo 1o de la Resolución CRA 695 de 2014, ""por la cual se modifica la Resolución","Resolución 699 de 2014 CRA","2014","Enlace a Resolución 699 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0699_2014.htm)"
"695","Por la cual se modifica la Resolución CRA 493 de 2010, ""por la cual se adoptan medidas para promover el uso eficiente y ahorro","Resolución 695 de 2014 CRA","2014","Enlace a Resolución 695 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0695_2014.htm)"
"688","Por la cual se establece la metodología tarifaria para las personas prestadoras de los servicios públicos domiciliarios de acu","Resolución 688 de 2014 CRA","2014","Enlace a Resolución 688 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0688_2014.htm)"
"667","Por la cual se establecen los mecanismos y criterios para el reparto de los superávits generados en los Fondos de Solidaridad y","Resolución 667 de 2014 CRA","2014","Enlace a Resolución 667 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0667_2014.htm)"
"478","Por medio de la cual se actualiza el Manual de Contratación de la Comisión de Regulación de Agua Potable y Saneamiento Básic","Resolución 478 de 2014 CRA","2014","Enlace a Resolución 478 de 2014 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0478_2014.htm)"
"665","Por la cual se establecen las condiciones generales para regular la opción de pago anticipado en los servicios públicos domici","Resolución 665 de 2013 CRA","2013","Enlace a Resolución 665 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0665_2013.htm)"
"663","Por la cual se fija la tarifa de la Contribución Especial para la vigencia 2014 por concepto del servicio de regulación de agu","Resolución 663 de 2013 CRA","2013","Enlace a Resolución 663 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0663_2013.htm)"
"659","Por la cual se modifica la Resolución número CRA 294 de 2004 y se dictan otras disposiciones, ""por la cual se establece la dev","Resolución 659 de 2013 CRA","2013","Enlace a Resolución 659 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0659_2013.htm)"
"658","Por la cual se modifica el artículo 1o de la Resolución CRA número 655 de 2013, ""por la cual se modifica el artículo 2o de l","Resolución 658 de 2013 CRA","2013","Enlace a Resolución 658 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0658_2013.htm)"
"655","Por la cual se modifica el artículo 2o de la Resolución CRA número 643 de 2013, ""por la cual se presenta el proyecto de resol","Resolución 655 de 2013 CRA","2013","Enlace a Resolución 655 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0655_2013.htm)"
"651","Por la cual se modifica la Resolución CRA número 645 de 2013, ""por la cual se modifica la Resolución CRA número 641 de 2013","Resolución 651 de 2013 CRA","2013","Enlace a Resolución 651 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0651_2013.htm)"
"645","Por la cual se modifica la Resolución CRA número 641 de 2013 que amplió el plazo para la recepción de las observaciones, rep","Resolución 645 de 2013 CRA","2013","Enlace a Resolución 645 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0645_2013.htm)"
"641","Por la cual se amplía el plazo para la recepción de las observaciones, reparos o sugerencias establecido en las Resoluciones C","Resolución 641 de 2013 CRA","2013","Enlace a Resolución 641 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0641_2013.htm)"
"634","Por la cual se presenta el proyecto de resolución ""por la cual se adiciona la Resolución CRA número 632 de 2013, en el sentid","Resolución 634 de 2013 CRA","2013","Enlace a Resolución 634 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0634_2013.htm)"
"633","Por la cual se modifica la Resolución CRA número 628 de 2013, ""por la cual se define el concepto de mercado regional, se estab","Resolución 633 de 2013 CRA","2013","Enlace a Resolución 633 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0633_2013.htm)"
"628","Por la cual se define el concepto de mercado regional, se establecen las condiciones para declararlo y la forma de verificar dic","Resolución 628 de 2013 CRA","2013","Enlace a Resolución 628 de 2013 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0628_2013.htm)"
"625","Por la cual se fija la tarifa de la contribución especial para la vigencia 2013 por concepto del servicio de regulación de agu","Resolución 625 de 2012 CRA","2012","Enlace a Resolución 625 de 2012 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0625_2012.htm)"
"621","(DEROGADA) - Por la cual se modifica la Resolución 377 de 2006","Resolución 621 de 2012 CRA","2012","Enlace a Resolución 621 de 2012 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0621_2012.htm)"
"613","Por la cual se aclara la Resolución número CRA 543 del 28 de febrero de 2011, ""por la cual se establece la metodología para l","Resolución 613 de 2012 CRA","2012","Enlace a Resolución 613 de 2012 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0613_2012.htm)"
"608","Por la cual se establecen los requisitos generales a que deben someterse los Prestadores de Servicios Públicos para el uso e in","Resolución 608 de 2012 CRA","2012","Enlace a Resolución 608 de 2012 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0608_2012.htm)"
"591","Por la cual se modifica el plazo para la recepción de las observaciones, reparos o sugerencias establecido en los artículos 2o","Resolución 591 de 2012 CRA","2012","Enlace a Resolución 591 de 2012 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0591_2012.htm)"
"590","Por la cual se fija la tarifa de la contribución especial para la vigencia 2012 por concepto del servicio de regulación de agu","Resolución 590 de 2011 CRA","2011","Enlace a Resolución 590 de 2011 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0590_2011.htm)"
"549","Por la cual se rechaza el recurso de reposición contra la Resolución CRA 546 de 2011 y se decide sobre una solicitud de revoca","Resolución 549 de 2011 CRA","2011","Enlace a Resolución 549 de 2011 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0549_2011.htm)"
"546","Por la cual se aclaran las Resoluciones CRA 421 y 434 de 2007","Resolución 546 de 2011 CRA","2011","Enlace a Resolución 546 de 2011 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0546_2011.htm)"
"543","Por la cual se establece la metodología para la actualización de tarifas de los servicios públicos domiciliarios de acueducto","Resolución 543 de 2011 CRA","2011","Enlace a Resolución 543 de 2011 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0543_2011.htm)"
"535","""Por la cual se designa mediante encargo al Director Ejecutivo de la Comisión de Regulación de Agua Potable y Saneamiento Bás","Resolución 535 de 2010 CRA","2010","Enlace a Resolución 535 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0535_2010.htm)"
"534","Por la cual se fija la tarifa de la contribución especial para la vigencia 2011 por concepto del servicio de regulación de agu","Resolución 534 de 2010 CRA","2010","Enlace a Resolución 534 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0534_2010.htm)"
"512","Por la cual se amplía el término establecido en el artículo 1o de la Resolución CRA 235 de 2002, aclarada por la Resolución","Resolución 512 de 2010 CRA","2010","Enlace a Resolución 512 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0512_2010.htm)"
"511","Por la cual se aclara el artículo primero de la Resolución CRA 235 de 2002, ""por la cual se decide la solicitud de verificaci?","Resolución 511 de 2010 CRA","2010","Enlace a Resolución 511 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0511_2010.htm)"
"496","Por la cual se deroga el parágrafo transitorio del artículo 1o de la Resolución CRA 493 de 2010, ""por la cual se adoptan medi","Resolución 496 de 2010 CRA","2010","Enlace a Resolución 496 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0496_2010.htm)"
"493","Por la cual se adoptan medidas para promover el uso eficiente y ahorro del agua potable y desincentivar su consumo excesivo","Resolución 493 de 2010 CRA","2010","Enlace a Resolución 493 de 2010 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0493_2010.htm)"
"490","Por la cual se fija la tarifa de la contribución especial para la vigencia 2010 por concepto del servicio de regulación de agu","Resolución 490 de 2009 CRA","2009","Enlace a Resolución 490 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0490_2009.htm)"
"483","Por medio de la cual se modifica el manual de contratación y de vigilancia y control de la ejecución contractual de la CRA ado","Resolución 483 de 2009 CRA","2009","Enlace a Resolución 483 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0483_2009.htm)"
"482","Por la cual se establece la metodología de cálculo de los descuentos en las tarifas de los usuarios por los aportes de bienes","Resolución 482 de 2009 CRA","2009","Enlace a Resolución 482 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0482_2009.htm)"
"478","Por la cual se establece la forma de acreditar la existencia de actuación de policía o proceso judicial relacionado con la ten","Resolución 478 de 2009 CRA","2009","Enlace a Resolución 478 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0478_2009.htm)"
"475","Por la cual se definen los criterios, así como los casos que se exceptúan del procedimiento contenido en el artículo 9° del","Resolución 475 de 2009 CRA","2009","Enlace a Resolución 475 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0475_2009.htm)"
"139","Por medio de la cual se adopta el Manual de Contratación y de Vigilancia y Control de la Ejecución Contractual de la CRA","Resolución 139 de 2009 CRA","2009","Enlace a Resolución 139 de 2009 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0139_2009.htm)"
"931","Por la cual se establece un nuevo plazo para la recepción de las observaciones, reparos o sugerencias establecido en el artícu","Resolución 931 de 2008 CRA","2008","Enlace a Resolución 931 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0931_2008.htm)"
"474","Por la cual se fija la tarifa de la contribución especial para la vigencia 2009 por concepto del servicio de regulación de agu","Resolución 474 de 2008 CRA","2008","Enlace a Resolución 474 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0474_2008.htm)"
"473","Por la cual se modifica la Resolución CRA 315 de 2005","Resolución 473 de 2008 CRA","2008","Enlace a Resolución 473 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0473_2008.htm)"
"464","Por la cual se establece la metodología de cálculo de los descuentos en las tarifas de los usuarios por los aportes de bienes","Resolución 464 de 2008 CRA","2008","Enlace a Resolución 464 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0464_2008.htm)"
"457","Por la cual se modifican los artículos 2.1.1.4 y 2.2.1.4 de la Resolución CRA número 151 de 2001,""Regulación integral de los","Resolución 457 de 2008 CRA","2008","Enlace a Resolución 457 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0457_2008.htm)"
"452","Por medio de la cual se regulan el aporte solidario a cargo de los usuarios de los servicios públicos domiciliarios de acueduct","Resolución 452 de 2008 CRA","2008","Enlace a Resolución 452 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0452_2008.htm)"
"445","Por la cual se presenta el proyecto de resolución ""por medio de la cual se regula el aporte solidario a cargo de los usuarios d","Resolución 445 de 2008 CRA","2008","Enlace a Resolución 445 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0445_2008.htm)"
"443","Por la cual se presenta el proyecto de resolución ""por la cual se modifican los factores de producción establecidos en la Reso","Resolución 443 de 2008 CRA","2008","Enlace a Resolución 443 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0443_2008.htm)"
"442","Por la cual se presenta el proyecto de resolución ""por la cual se establecen las metodologías de aforos para pequeños y grand","Resolución 442 de 2008 CRA","2008","Enlace a Resolución 442 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0442_2008.htm)"
"440","Por la cual se presenta el proyecto de resolución, ""por la cual se modifican los artículos 2.1.1.4 y 2.2.1.4 de la Resolución","Resolución 440 de 2008 CRA","2008","Enlace a Resolución 440 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0440_2008.htm)"
"1040","Por la cual se delega la función de expedir los actos administrativos de carácter particular mediante los cuales se aprueba la","Resolución 1040 de 2008 CRA","2008","Enlace a Resolución 1040 de 2008 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_1040_2008.htm)"
"579","Por medio de la cual se aprueba y adopta el manual de procedimientos de contratación e interventoría de la Comisión de Regula","Resolución 579 de 2007 CRA","2007","Enlace a Resolución 579 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0579_2007.htm)"
"55","Por la cual se expide el Reglamento Interno del Recaudo de Cartera de la Comisión de Regulación de Agua Potable y Saneamiento","Resolución 55 de 2007 CRA","2007","Enlace a Resolución 55 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0055_2007.htm)"
"437","Por la cual se fija la tarifa de la contribución especial para la vigencia 2008 por concepto del servicio de regulación de agu","Resolución 437 de 2007 CRA","2007","Enlace a Resolución 437 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0437_2007.htm)"
"436","Por la cual se presenta el proyecto de resolución, ""por la cual se establece lametodología de cálculo de los descuentos en la","Resolución 436 de 2007 CRA","2007","Enlace a Resolución 436 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0436_2007.htm)"
"435","Por la cual se modifica la Resolución CRA 315 de 2005, ""por medio de la cual se establecen las metodologías para clasificar la","Resolución 435 de 2007 CRA","2007","Enlace a Resolución 435 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0435_2007.htm)"
"433","Por la cual se presenta el proyecto de resolución. ""por la cual se señalan criterios generales, de acuerdo con la ley, sobre l","Resolución 433 de 2007 CRA","2007","Enlace a Resolución 433 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0433_2007.htm)"
"432","Por la cual se presenta el proyecto de resolución, ""por la cual se establecen condiciones generales para regular el acceso y us","Resolución 432 de 2007 CRA","2007","Enlace a Resolución 432 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0432_2007.htm)"
"431","Por la cual se presenta el proyecto de resolución, ""por la cual se establece las causales para que los suscriptores se liberen","Resolución 431 de 2007 CRA","2007","Enlace a Resolución 431 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0431_2007.htm)"
"429","Por la cual se define el mecanismo de inclusión del incentivo a la ubicación de sitios de disposición final de residuos sóli","Resolución 429 de 2007 CRA","2007","Enlace a Resolución 429 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0429_2007.htm)"
"424","Por la cual se regula el cargo que pueden cobrar las personas prestadoras del servicio público de acueducto por la suspensión,","Resolución 424 de 2007 CRA","2007","Enlace a Resolución 424 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0424_2007.htm)"
"422","Por la cual se complementa el Artículo 1.3.22.1 y se modifica el Artículo 1.3.22.3 de la Resolución CRA 151 de 2001, ""regulac","Resolución 422 de 2007 CRA","2007","Enlace a Resolución 422 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0422_2007.htm)"
"419","Por la cual se decide la solicitud de modificación de los elementos Sac y Sop considerados en la fórmula tarifaria resultante","Resolución 419 de 2007 CRA","2007","Enlace a Resolución 419 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0419_2007.htm)"
"418","Por la cual se aclara el Literal f) del Artículo 21 de la Resolución CRA 351 de 2005, ""por la cual se establecen los regímene","Resolución 418 de 2007 CRA","2007","Enlace a Resolución 418 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0418_2007.htm)"
"417","Por la cual se modifica el Parágrafo del Artículo 5o. de la Resolución 352 de 2005, ""por la cual se definen los parámetros p","Resolución 417 de 2007 CRA","2007","Enlace a Resolución 417 de 2007 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0417_2007.htm)"
"459","Por medio de la cual se modifica el horario de trabajo de los Servidores de la Unidad Administrativa Especial, Comisión de Regu","Resolución 459 de 2006 CRA","2006","Enlace a Resolución 459 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0459_2006.htm)"
"415","Por la cual se modifica la Resolución CRA 315 de 2005, ""por medio de la cual se establecen las metodologías para clasificar la","Resolución 415 de 2006 CRA","2006","Enlace a Resolución 415 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0415_2006.htm)"
"413","Por la cual se señalan criterios generales, de acuerdo con la ley, sobre abuso de posición dominante en los contratos de servi","Resolución 413 de 2006 CRA","2006","Enlace a Resolución 413 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0413_2006.htm)"
"405","Por la cual se adiciona la Resolución CRA 352 de 2005 y se establecen otras disposiciones, ""por la cual se definen los parámet","Resolución 405 de 2006 CRA","2006","Enlace a Resolución 405 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0405_2006.htm)"
"403","Por la cual se modifican los artículos 5.1.1.3, 5.1.2.3 y 5.1.2.4 de la Resolución CRA 151 de 2001, ""regulación integral de l","Resolución 403 de 2006 CRA","2006","Enlace a Resolución 403 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0403_2006.htm)"
"400","Por el cual se corrigen unos yerros y se aclaran las Resoluciones CRA números 375, ""or la cual se modifica el modelo de condici","Resolución 400 de 2006 CRA","2006","Enlace a Resolución 400 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0400_2006.htm)"
"399","Por la cual se fija la tarifa de la contribución especial para la vigencia 2007 por concepto del servicio de regulación de agu","Resolución 399 de 2006 CRA","2006","Enlace a Resolución 399 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0399_2006.htm)"
"396","Por el cual se modifican los Artículos 5.5.1.3 a 5.5.1.7 del Capítulo V del Título V de la Resolución CRA 151 de 2001, en re","Resolución 396 de 2006 CRA","2006","Enlace a Resolución 396 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0396_2006.htm)"
"386","Por la cual se deroga el parágrafo 1º del artículo 5.2.1.8 de la Resolución 151 de 2001, (""regulación integral de los servi","Resolución 386 de 2006 CRA","2006","Enlace a Resolución 386 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0386_2006.htm)"
"377","(DEROGADA) - Por la cual se delega en el Comité de Expertos de la Comision la facultad de aceptar o declarar el desistimiento e","Resolución 377 de 2006 CRA","2006","Enlace a Resolución 377 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0377_2006.htm)"
"376","Por la cual se modifica el modelo de condiciones uniformes del contrato para la prestación del servicio público domiciliario d","Resolución 376 de 2006 CRA","2006","Enlace a Resolución 376 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0376_2006.htm)"
"375","Por la cual se modifica el modelo de condiciones uniformes del contrato para la prestación de los servicios públicos domicilia","Resolución 375 de 2006 CRA","2006","Enlace a Resolución 375 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0375_2006.htm)"
"367","Por la cual se determina la forma para determinar el CMA y el CMO de los prestadores que no disponen de la información necesari","Resolución 367 de 2006 CRA","2006","Enlace a Resolución 367 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0367_2006.htm)"
"366","Por la cual se modifica el artículo 5.2.1.9 de la Resolución CRA 151 de 2001,(""regulación integral de los servicios públicos","Resolución 366 de 2006 CRA","2006","Enlace a Resolución 366 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0366_2006.htm)"
"364","Por la cual se modifican los artículos, 2.1.1.13, 2.1.1.14 y 2.1.1.6 de la Resolución CRA 151 de 2001, ""regulación integral d","Resolución 364 de 2006 CRA","2006","Enlace a Resolución 364 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0364_2006.htm)"
"362","Por la cual se presenta el proyecto de resolución ""por la cual se determina el procedimiento para determinar el CMA y el CMO de","Resolución 362 de 2006 CRA","2006","Enlace a Resolución 362 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0362_2006.htm)"
"361","Por medio de la cual se modifica la Resolución 315 de 2005, en lo relacionado con la combinación de niveles de riesgo para est","Resolución 361 de 2006 CRA","2006","Enlace a Resolución 361 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0361_2006.htm)"
"360","""Por la cual se asignan funciones de la Dirección Ejecutiva de la Comisión de Regulación de Agua Potable y Saneamiento Básic","Resolución 360 de 2006 CRA","2006","Enlace a Resolución 360 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0360_2006.htm)"
"359","Por la cual se establecen algunas excepciones al procedimiento de modificación de costos de referencia establecido en las Resol","Resolución 359 de 2006 CRA","2006","Enlace a Resolución 359 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0359_2006.htm)"
"354","Por la cual se presenta el proyecto de resolución ""por la cual se establece la metodología de cálculo de los descuentos en la","Resolución 354 de 2006 CRA","2006","Enlace a Resolución 354 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0354_2006.htm)"
"163","Por la cual se adopta el Modelo Estándar de Control Interno MECI 1000:2005 en la Comisión de Regulación de Agua Potable y San","Resolución 163 de 2006 CRA","2006","Enlace a Resolución 163 de 2006 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0163_2006.htm)"
"358","Por la cual se prorroga el plazo para la recepción de las observaciones, reparos o sugerencias establecido en el artículo terc","Resolución 358 de 2005 CRA","2005","Enlace a Resolución 358 de 2005 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0358_2005.htm)"
"353","Por la cual se presenta el proyecto de resolución ""por la cual se establece la metodología de costos y las condiciones general","Resolución 353 de 2005 CRA","2005","Enlace a Resolución 353 de 2005 CRA (https://normas.cra.gov.co/gestor/docs/resolucion_cra_0353_2005.htm)"
