"cod_dpto","cod_mpio","dpto","municipio","cod_prestador","nom_prestador","cod_habilitacion","no_sede","nom_sede","gerente","zona","direccion","barrio","cod_centro_poblado","centro_poblado","telefono","fax","email","nit","dv","clase_persona","cod_nat_juridica","naturaleza","cod_clase_prestador","clase_prestador","ese","nivel","car_cter","sede_principal","habilitado","no_sede_princ","hor_lunes","hor_martes","hor_miercoles","hor_jueves","hor_viernes","hor_sabado","hor_domingo"
"8","08549","ATLANTICO","PIOJÓ","0854900461","HOSPITAL VERA JUDITH IMITOLA VLLANUEVA E.S.E","0854900461","6","PUESTO DE SALUD DE HIBACHARO","WALBERTO OROZCO MARTINEZ","RURAL","calle10#14-47","SAN ZUSI","8549003","HIBACHARO","3008998792","SIN DATO","hospitalpiojo@hotmail.com","802007650","9","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05","08 a 12","00 a 00"
"8","08558","ATLANTICO","POLONUEVO","0855800069","PATRICIA ISABEL CERVANTES IGLESIAS","0855800069","1","PATRICIA ISABEL CERVANTES IGLESIAS","SIN DATO","URBANA","carrera 4 7-53","LA LOMA","SIN DATO","SIN DATO","3012342997","SIN DATO","medicer15@hotmail.com","22569354","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","06 a 14","06 a 14","06 a 14","06 a 14","06 a 14","06 a 14","00 a 14"
"8","08558","ATLANTICO","POLONUEVO","0855800157","EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO","0855800157","1","EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO","JUAN CARLOS BILBAO SIADO","URBANA","CARRERA 6 Nº 7 - 05","LA LOMA","8558000","POLONUEVO","095-8764667-3106208618","3106208618","esepolonuevo@hotmail.com","802004549","9","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","SI","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08558","ATLANTICO","POLONUEVO","0855800157","EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD DE POLONUEVO","0855800157","2","PUESTO DE SALUD DE PITAL DE CARLIN","JUAN CARLOS BILBAO SIADO","RURAL","CLL 2#2-85","SIN DATO","SIN DATO","SIN DATO","095-8764667-3106208618","095-8764667","esepolonuevo@hotmail.com","802004549","9","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","07 a 03","07 a 03","07 a 03","07 a 03","07 a 07","00 a 00","00 a 00"
"8","08558","ATLANTICO","POLONUEVO","0855800517","ERIKA MARIA REYES PEÑA","0855800517","1","ERIKA MARIA REYES PEÑA","SIN DATO","URBANA","CALLE 3 N° 7-06","PLAZA","SIN DATO","SIN DATO","3005102255","SIN DATO","ereyesp01@hotmail.com","22569742","1","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","08 a 04","08 a 04","08 a 04","08 a 04","08 a 12","00 a 00","00 a 00"
"8","08558","ATLANTICO","POLONUEVO","0855800626","MILAGRO DEL CARMEN PEDROSA PEDROSA","0855800626","1","MILAGRO DEL CARMEN PEDROSA PEDROSA","SIN DATO","URBANA","CALLE 5 #4-44","CENTRO","8558000","POLONUEVO","3126888356","SIN DATO","mipa1999@hotmail.com","22570384","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","08 a 12","08 a 12","08 a 12","08 a 12","08 a 12","08 a 12","08 a 12"
"8","08558","ATLANTICO","POLONUEVO","0855802028","AMARSALUD IPS S.A.S CENTRO INTEGRAL DE ESPECIALISTA","0855802028","1","AMARSALUD IPS S.A.S CENTRO INTEGRAL E ESPECIALISTA","MARÍA ANTONIA DE LEÓN ESCORCIA","RURAL","carrera 3 # 2a-10","LA PLAZA","SIN DATO","SIN DATO","3006824041","SIN DATO","amarsaluipssas@gmail.com","901017939","3","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05","00 a 00","00 a 00"
"8","08558","ATLANTICO","POLONUEVO","0855802345","LABORATORIO CLINICO MP S.A.S.","0855802345","1","LABORATORIO CLINICO MP S.A.S.","MARIA ANTONIA PERTUZ VASQUEZ","URBANA","CR 4 A Nº 1 - 10","LA LOMA","8558000","POLONUEVO","3017469703","3017469703","mpertuz84@hotmail.com","901395529","7","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","07 a 12","07 a 12","07 a 12","07 a 12","07 a 12","00 a 00","00 a 00"
"8","08560","ATLANTICO","PONEDERA","0856000153","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","0856000153","1","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","JULIO DE LOS REYES CABARCAS","URBANA","CARRERA 14 NUMERO 15 - 60","SIN DATO","SIN DATO","SIN DATO","3146714561","095 8769594","gerenteeseponedera@esehospitalponederaatlantico.gov.co","802009195","8","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","SI","SI","1","8 HORAS","8 HORAS","8 HORAS","8 HORAS","8 HORAS","00 a 24","SIN DATO"
"8","08560","ATLANTICO","PONEDERA","0856000153","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","0856000153","2","PUESTO DE SALUD DE PUERTO GIRALDO","JULIO DE LOS REYES CABARCAS","RURAL","CALLE 4 NUMERO 6 - 49","LAS FLORES","8560003","PUERTO GIRALDO","3146714561","095 8769594","gerenteeseponedera@esehospitalponederaatlantico.gov.co","802009195","8","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","00 a 24","00 a 24"
"8","08560","ATLANTICO","PONEDERA","0856000153","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","0856000153","3","PUESTO DE SALUD LA RETIRADA","JULIO DE LOS REYES CABARCAS","RURAL","CALLE PRINCIPAL","SIN DATO","8560001","LA RETIRADA","3146714561","3146714561","gerenteeseponedera@esehospitalponederaatlantico.gov.co","802009195","8","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","00 a 24","00 a 24"
"8","08560","ATLANTICO","PONEDERA","0856000153","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","0856000153","4","PUESTO DE SALUD DE SANTA RITA","JULIO DE LOS REYES CABARCAS","RURAL","CALLE PRINCIPAL","SIN DATO","SIN DATO","SIN DATO","3146714561","095 8769594","gerenteeseponedera@esehospitalponederaatlantico.gov.co","802009195","8","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","00 a 24","00 a 24"
"8","08560","ATLANTICO","PONEDERA","0856000153","EMPRESA SOCIAL DEL ESTADO HOSPITAL DE PONEDERA","0856000153","5","PUESTO DE SALUD DE MARTILLO","JULIO DE LOS REYES CABARCAS","RURAL","CALLE PRINCIPAL","SIN DATO","8560002","MARTILLO","3146714561","095 8769594","gerenteeseponedera@esehospitalponederaatlantico.gov.co","802009195","8","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","8 HORAS, CONSULTA EXTERNA","00 a 24","00 a 24"
"8","08560","ATLANTICO","PONEDERA","0856002282","FUNDACIÓN HOGAR SALVACIÓN Y VIDA","0856002282","1","FUNDACIÓN HOGAR SALVACIÓN Y VIDA","VICTOR MANUEL PALACIO RUIZ","RURAL","CARRERA 11 NÚMERO 4-36 PUERTO GIRALDO","PUERTO GIRALDO","SIN DATO","SIN DATO","3004004552","SIN DATO","fundacionsyv@hotmail.com","900100903","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08638","ATLANTICO","PONEDERA","0863800636","PROMOTORES DE LA SALUD DE LA COSTA PROMOCOSTA S.A.S","0856000636","11","PROMOTORES DE LA SALUD DE LA COSTA S.A.S PONEDERA","ANGELICA CONQUETT LORA","URBANA","CALLE 18 N° 13 - 31","PONEDERA","8560000","PONEDERA","3003124731-3104036144","SIN DATO","angelicaconquett@hotmail.com","802011610","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","NO","N/A","SIN DATO","NO","SI","1","07 a 16","07 a 16","07 a 16","07 a 16","07 a 16","07 a 13","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300010","ORGANIZACION CLINICA GENERAL DEL NORTE","0857300010","10","ORGANIZACIÓN CLINICA GENERAL DEL NORTE S A CENTRO DE ATENCION BASICA DE PUERTO COLOMBIA","JORGE ENRIQUE BELEÑO GALVIS","URBANA","CALLE 7 No. 7 - 03","SIN DATO","SIN DATO","SIN DATO","8790792","8790792","cgeneral@clinicageneraldelnorte.com","890102768","5","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","NO","N/A","SIN DATO","SI","SI","10","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300014","I.P.S. UNIDAD MEDICA ETICA E.U.","0857300014","1","I.P.S. UNIDAD MEDICA ETICA E.U.","ELENA DEL SOCORRO MELENDEZ POLO","RURAL","CALLE 5 Nº 8 - 38","LA AURORA","SIN DATO","SIN DATO","3096329","3096329","UNIDADMEDICAETICA@GMAIL.COM","802021182","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","08 a 06","08 a 06","08 a 06","08 a 06","08 a 06","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300145","ESE HOSPITAL DE PUERTO COLOMBIA","0857300145","1","ESE HOSPITAL DE PUERTO COLOMBIA","MONICA PATRICIA GONZALEZ MEZA","URBANA","CL 2 Nº 3 - 13","LA ROSITA","8573000","PUERTO COLOMBIA","3095032-3095517","SIN DATO","esehospitaldepuertocolombia@gmail.com","890103406","9","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","SI","SI","1","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300145","ESE HOSPITAL DE PUERTO COLOMBIA","0857300145","2","PUESTO DE SALUD DE SALGAR","MONICA PATRICIA GONZALEZ MEZA","URBANA","KR 9 Nº 6A - 9","CENTRO","8573002","SALGAR","3579701-3579970","SIN DATO","SIN DATO","890103406","9","JURIDICO","4","PÚBLICA","1","INSTITUCIONES - IPS","SI","1","MUNICIPAL","NO","SI","1","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO","SIN DATO"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300481","PASTEUR LABORATORIOS CLINICOS DE COLOMBIA S.A.S","0857300481","1","PASTEUR LABORATORIOS CLINICOS DE COLOMBIA S.A.","VANESSAPATRICIA ABELLO ROSALES","URBANA","CARRERA 30 No.1-184 LOCAL 28 Y 29","SIN DATO","8573000","PUERTO COLOMBIA","3858038","SIN DATO","calidad@pasteurlab.com","890111339","7","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","06 a 17","06 a 17","06 a 17","06 a 17","06 a 17","06 a 12","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300530","FUNDACION GRUPO INTEGRA","0857300530","1","FUNDACION GRUPO INTEGRA","DARIO CLEMENTE BACCA RUIZ","URBANA","CALLE 3B NUMERO 38-220","SIN DATO","8573000","PUERTO COLOMBIA","9579904","SIN DATO","info@fundaciongrupointegra.com","900081746","7","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","08 a 18","08 a 18","08 a 18","08 a 18","08 a 18","08 a 13","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300567","CORPORACIÓN HOGARES CREA DE COLOMBIA","0857300567","1","CORPORACIÓN HOGARES CREA DE COLOMBIA","CESAR ALEJANDRO CAMPO BARTOSEK","RURAL","KILOMETRO 1 AUTOPISTA A PUERTO COLOMBIA DESPUES DE LA Y","MONTE CARMELO","8573000","PUERTO COLOMBIA","3579828 - 3579695","SIN DATO","hogarcreabq@yahoo.com","890113331","8","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300611","FUNDACION HOGAR REENCONTRARSE","0857300611","1","FUNDACION HOGAR REENCONTRARSE","ROSMARY DEL CARMEN CHRISTOPH ROSALES","URBANA","CL. 1 F No. 21 - 60","PRADOMAR","8573000","PUERTO COLOMBIA","3095440","3579762","fhr_reencontrarse@yahoo.com","900131892","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","NO","N/A","SIN DATO","SI","SI","1","SIN DATO","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300691","FUNDACION ANTORCHA","0857300691","1","ANTORCHA BASE CAMPESTRE DE TRATAMIENTO","JOE MENDOZA RODRÍGUEZ","URBANA","CARRERA 2 # 3-225","CONTRIMAR","SIN DATO","SIN DATO","3597628/315-7097815","3606841","joeubantorcha@yahoo.com","802006284","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300707","LABORATORIO CLINICO CONTINENTAL S.A.S","0857300707","1","LABORATORIO CLINICO CONTINENTAL S.A.S SEDE VILLA CAMPESTRE","ALEXA AMASTHA PALIS","URBANA","KM 1 CORREDOR UNIVERSITARIO (EDS TERPEL)","PUERTO COLOMBIA","8573000","PUERTO COLOMBIA","3671523","3671523","lcc@labcontinental.com","800132674","2","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","07 a 20","07 a 20","07 a 20","07 a 20","07 a 20","07 a 12","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300733","FUNDACION ECUESTRE PARA LA REHABILITACION NEUROCOGNITIVA CAMBIANDO VIDAS","0857300733","1","FUNDACION ECUESTRE PARA LA REHABILITACION NEUROCOGNITIVA CAMBIANDO VIDAS","JULIO CESAR ALDANA BULA","RURAL","AUTOPISTA AL MAR KM 10 POSTE 181","LAS BRISAS","SIN DATO","SIN DATO","3579853","SIN DATO","anatcastilloc@hotmail.com","900450897","4","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","08 a 05","08 a 05","08 a 05","08 a 05","08 a 05","08 a 12","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300738","COLEGIO DEL SAGRADO CORAZON","0857300738","1","COLEGIO DEL SAGRADO CORAZON","FRANCISCO JAVIER IBAÑEZ","URBANA","VIA A PUERTO COLOMBIA","SIN DATO","8573004","URBANIZACIÓN BARRANQUILLA SPORT CLUB","3598646","3598646","colegio@sagradocorazon.edu.co","860007766","5","JURIDICO","1","PRIVADA","4","OBJETO SOCIAL DIFERENTE A LA PRESTACIÓN DE SERVICIOS DE SALUD","N/A","N/A","SIN DATO","SI","SI","1","07 a 16","07 a 16","07 a 16","07 a 16","07 a 16","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300748","CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.","0857300748","1","CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S","ROSMARY DEL CARMEN CHRISTOPH ROSALES","URBANA","CALLE 1 F N° 21 - 02","PRADOMAR","8573000","PUERTO COLOMBIA","3095440","3097179","ips_reencontrarse@yahoo.com","900438572","7","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300748","CENTRO TERAPEUTICO RE-ENCONTRARSE S.A.S.","0857300748","3","CASA HOSTAL RE-ENCONTRARSE","ROSMARY DEL CARMEN CHRISTOPH ROSALES","URBANA","calle 2 No. 20-28","PRADOMAR","8573000","PUERTO COLOMBIA","3095912","3097179","ips_reencontrarse@yahoo.com","900438572","7","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","NO","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300803","CLINICA PORTOAZUL S.A SIGLA CPA","0857300803","1","CLINICA PORTOAZUL S.A SIGLA CPA","PABLO JOSE CERVERA ESCOBAR","URBANA","CR 30 CORREDOR UNIVERSITARIO N° 1 - 850","CORREDOR UNIVERSITARIO","8573000","PUERTO COLOMBIA","3597533","3597533","pablo.cervera@clinicaportoazul.com","900248882","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24","00 a 24"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300822","JAIRO ENRIQUE BLANCO RUBIO","0857300822","1","JAIRO ENRIQUE BLANCO RUBIO","SIN DATO","URBANA","CARRERA 30 CORREDOR UNIVERSITARIO NO. 1 - 850 CONSULTORIO 724","SIN DATO","SIN DATO","SIN DATO","3672669","3672669","CONSULTORIOJBR@HOTMAIL.COM","72136427","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","08 a 01","08 a 01","08 a 01","08 a 01","08 a 01","08 a 01","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300826","HUMBERTO DE JESUS ESPINOSA DE VIVERO","0857300826","1","HUMBERTO DE JESUS ESPINOSA DE VIVERO","SIN DATO","URBANA","Carrera 30 CORREDOR UNIVERSITARIO No. 1-850 PISO 4 CONSULTORIO 410","CORREDOR UNIVERSITARIO","8573000","PUERTO COLOMBIA","3672616","3672616","consultoriohumbertoespinosa@yahoo.com","8701152","9","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","09 a 18","09 a 18","09 a 18","09 a 18","09 a 18","09 a 12","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300828","SERVICIOS DE SALUD IPS SURAMERICANA S.A.S","0857300828","1","IPS SALUD SURA PORTO AZUL","MARTA LUCIA JAMIS DOW","URBANA","Kr 30 Corredor Universitario 1 - 850 consultorio N° 521 CLINICA PORTOAZUL","CORREDOR UNIVERSITARIO","SIN DATO","SIN DATO","3679360 ext 4470","3672600","mjamis@sura.com.co","811007832","5","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","07 a 20","07 a 20","07 a 20","07 a 20","07 a 20","07 a 13","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300828","SERVICIOS DE SALUD IPS SURAMERICANA S.A.S","0857300828","2","IPS SURA TRANSELCA","MARTA LUCIA JAMIS DOW","URBANA","Calle 24 Carrera 1 -24 ed. BC","SIN DATO","8573000","PUERTO COLOMBIA","3717200","SIN DATO","mjamis@sura.com.co","811007832","5","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","NO","SI","1","08 a 17","08 a 17","08 a 17","08 a 17","08 a 17","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300829","KATTERYNE TORRES EUSSE","0857300829","1","KATTERYNE TORRES EUSSE","SIN DATO","URBANA","CRA 30 CORREDOR UNIVERSITARIO #1-850 TORRE 2 PISO 5 CONSULTORIO 510 CLINICA PORTO AZUL","CORREDOR UNIVERSITARIO","SIN DATO","SIN DATO","3672662","3672662","torreseusse@hotmail.com","40928122","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","00 a 00","14 a 18","14 a 18","14 a 18","14 a 18","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300831","GERMAN ANIBAL PEREZ AMADOR","0857300831","1","GERMAN ANIBAL PEREZ AMADOR","SIN DATO","URBANA","KR 30 # 1 - 850 cons 614 CORREDOR UNIVERSITARIO","SIN DATO","SIN DATO","SIN DATO","3672601","3672737","germanperezamador@gmail.com","9314371","9","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 19","14 a 19","14 a 19","14 a 19","14 a 19","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300837","MARTHA RITA DE LA HOZ DE CASTRO","0857300837","1","MARTHA RITA DE LA HOZ DE CASTRO","SIN DATO","URBANA","CRA 30 CORREDOR UNIVERSITARIO Nº 1 - 850 CONS 513","CORREDOR UNIVERSITARIO","SIN DATO","SIN DATO","3672603","3672603","marthadelahoz@yahoo.com.ar","32655983","2","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","08 a 06","08 a 06","08 a 06","08 a 06","08 a 06","00 a 00","08 a 06"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300838","LILIAN MARIA GONZALEZ GOMEZ-CACERES","0857300838","1","LILIAN MARIA GONZALEZ GOMEZ-CACERES","SIN DATO","URBANA","CRA 30 CORREDOR UNIVERSITARIO # 1 - 850 CONS 515","SIN DATO","SIN DATO","SIN DATO","3672602","SIN DATO","liliang73@hotmail.com","22433404","2","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","08 a 06","08 a 06","08 a 06","08 a 06","08 a 06","00 a 00","08 a 06"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300840","UNIDAD DE GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA S.A.-UGASEND S.A","0857300840","1","UNIDAD DE GASTROENTEROLOGIA Y ENDOSCOPIA DIGESTIVA S.A.-UGASEND S.A.","JACOBO FERIS ALJURE","URBANA","Cra.30 Corredor Universitario No.1-850 Puerto Colombia-4 Piso Torre Sabbag - Porto Azul","PORTO AZUL","SIN DATO","SIN DATO","3850055","SIN DATO","administracion@ugasend.com","800161687","1","JURIDICO","1","PRIVADA","1","INSTITUCIONES - IPS","N/A","N/A","SIN DATO","SI","SI","1","07 a 18","07 a 18","07 a 18","07 a 18","07 a 18","09 a 12","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300841","JACOBO ALFONSO FERIS ALJURE","0857300841","1","JACOBO ALFONSO FERIS ALJURE","SIN DATO","URBANA","Carrera 30 Corredor Universitario No. 1-850 Torre Sabbag Porto Azul","CLINICA PORTO AZUL","SIN DATO","SIN DATO","3850055","3850055","contabilidadjf@ugasend.com","92498172","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 18","14 a 18","08 a 12","14 a 18","09 a 18","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300842","EDUARDO CUELLO LACOUTURE","0857300842","1","EDUARDO CUELLO LACOUTURE","SIN DATO","URBANA","Carrera 30 Corredor Universitario No. 1-850 Torres Sabbag Porto Azul","CLINICA PORTO AZUL","SIN DATO","SIN DATO","3850055","SIN DATO","contabilidadec@ugasend.com","8689964","1","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 18","08 a 12","14 a 18","08 a 12","14 a 18","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300843","GLADYS EUGENIA PULGAR GRANADOS","0857300843","1","GLADYS EUGENIA PULGAR GRANADOS","SIN DATO","URBANA","Carrera 30 Corredor Universitario No. 1-850 Torre Sabbag Porto Azul","CLINICA PORTO AZUL","SIN DATO","SIN DATO","3850055","SIN DATO","contabilidadec@ugasend.com","45479285","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 16","14 a 18","09 a 12","00 a 00","14 a 18","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300844","ROBERTO JOSE RODRIGUEZ MARIA","0857300844","1","ROBERTO JOSE RODRIGUEZ MARIA","SIN DATO","URBANA","Carrera 30 Corredor Universitario No. 1-850","CLINICA PORTO AZUL","SIN DATO","SIN DATO","3850055","SIN DATO","contabilidadrr@ugasend.com","3744932","3","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 18","14 a 18","14 a 18","14 a 18","14 a 18","00 a 00","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300845","ALFONSO ENRIQUE COTES MAYA","0857300845","1","ALFONSO ENRIQUE COTES MAYA","SIN DATO","URBANA","cr 30 corredor universitario 1 - 850 consultorio 610","CORREDOR UNIVERSITARIO","SIN DATO","SIN DATO","3017602591-3003542014-3007223174","3017602591","acotes@alfonsocotes.com","77037598","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 19","14 a 19","14 a 19","14 a 19","14 a 19","14 a 19","00 a 00"
"8","08573","ATLANTICO","PUERTO COLOMBIA","0857300846","MYRIAMLUZ LOBELO CUENTAS","0857300846","1","MYRIAMLUZ LOBELO CUENTAS","SIN DATO","URBANA","CLÍNICA PORTO AZUL CRA 30 CORREDOR UNIVERSITARIO No. 1 -850 Cons. 509","PUERTO COLOMBIA","SIN DATO","SIN DATO","3672651","SIN DATO","mylobelo@hotmail.com","32716050","0","NATURAL","1","PRIVADA","2","PROFESIONAL INDEPENDIENTE","N/A","N/A","SIN DATO","SI","SI","1","14 a 18","14 a 18","00 a 00","08 a 12","08 a 12","08 a 12","00 a 00"
